@relation dataset

@attribute attr_1 real
@attribute attr_2 real
@attribute attr_3 real
@attribute attr_4 real
@attribute attr_5 real
@attribute attr_6 real
@attribute attr_7 real
@attribute attr_8 real
@attribute attr_9 real
@attribute attr_10 real
@attribute attr_11 real
@attribute attr_12 real
@attribute attr_13 real
@attribute attr_14 real
@attribute attr_15 real
@attribute attr_16 real
@attribute attr_17 real
@attribute attr_18 real
@attribute attr_19 real
@attribute attr_20 real
@attribute attr_21 real
@attribute attr_22 real
@attribute attr_23 real
@attribute attr_24 real
@attribute attr_25 real
@attribute attr_26 real
@attribute attr_27 real
@attribute attr_28 real
@attribute attr_29 real
@attribute attr_30 real
@attribute attr_31 real
@attribute attr_32 real
@attribute attr_33 real
@attribute attr_34 real
@attribute attr_35 real
@attribute attr_36 real
@attribute attr_37 real
@attribute attr_38 real
@attribute attr_39 real
@attribute attr_40 real
@attribute attr_41 real
@attribute attr_42 real
@attribute attr_43 real
@attribute attr_44 real
@attribute attr_45 real
@attribute attr_46 real
@attribute attr_47 real
@attribute attr_48 real
@attribute attr_49 real
@attribute attr_50 real
@attribute attr_51 real
@attribute attr_52 real
@attribute attr_53 real
@attribute attr_54 real
@attribute attr_55 real
@attribute attr_56 real
@attribute attr_57 real
@attribute attr_58 real
@attribute attr_59 real
@attribute attr_60 real
@attribute attr_61 real
@attribute attr_62 real
@attribute attr_63 real
@attribute attr_64 real
@attribute attr_65 real
@attribute attr_66 real
@attribute attr_67 real
@attribute attr_68 real
@attribute attr_69 real
@attribute attr_70 real
@attribute attr_71 real


@data
?,84.0,147.0,81.0,?,87.0,?,?,?,?,?,?,?,98.0,402.0,?,334.0,?,?,?,816.0,374.0,?,294.0,287.0,356.0,?,266.0,381.0,187.0,?,662.0,267.0,?,?,505.0,?,?,213.0,390.0,0.096000001,?,0.302400023,0.168000013,0.139200002,0.100800008,0.532800019,0.110400006,?,0.868800044,0.124800004,0.105600007,?,0.273600012,0.193548381,0.290322572,?,?,0.290322572,0.322580636,?,0.322580636,?,?,0.290322572,?,0.290322572,0.387096763,110.0714286,?,0.34331796
154.0,?,?,?,?,?,87.0,?,?,?,?,128.0,136.0,?,?,408.0,365.0,?,559.0,345.0,?,360.0,?,1513.0,274.0,243.0,443.0,?,276.0,?,?,480.0,243.0,622.0,267.0,?,1372.0,?,?,307.0,0.552000046,0.499200016,0.225600004,0.739200056,0.192000002,?,?,0.086400002,0.091200002,0.960000038,?,?,0.158400014,0.26880002,?,0.258064508,0.354838699,?,0.354838699,0.225806445,?,0.193548381,?,0.806451559,0.419354826,?,?,0.45161289,?,0.372342875,0.361751139
154.0,?,153.0,?,87.0,?,?,90.0,110.0,154.0,114.0,?,?,?,326.0,?,?,392.0,485.0,327.0,438.0,547.0,951.0,?,327.0,302.0,504.0,172.0,?,201.0,?,?,231.0,?,457.0,?,201.0,?,163.0,376.0,0.124800004,0.744000018,0.302400023,?,?,?,0.302400023,0.081600003,0.120000005,0.235200018,0.230400011,0.105600007,0.518400013,0.705600023,0.290322572,?,0.580645144,?,0.290322572,?,0.45161289,0.161290318,?,?,?,0.290322572,?,0.483870953,113.5714286,?,0.361751141
?,85.0,?,82.0,51.0,101.0,103.0,89.0,108.0,?,115.0,?,?,?,638.0,337.0,?,931.0,500.0,?,633.0,?,?,300.0,?,273.0,?,483.0,252.0,?,?,449.0,291.0,530.0,?,?,?,?,?,?,0.120000005,0.216000006,?,0.168000013,?,0.081600003,0.302400023,?,0.115200005,?,0.18720001,0.45600003,?,0.969600022,0.322580636,?,?,0.322580636,?,0.193548381,0.548387051,0.258064508,0.354838699,?,0.354838699,?,?,?,?,0.325714298,?
173.0,121.0,?,85.0,77.0,105.0,99.0,?,93.0,163.0,112.0,154.0,134.0,91.0,410.0,?,351.0,?,545.0,?,889.0,?,?,?,356.0,?,?,?,?,184.0,?,?,268.0,790.0,251.0,?,?,?,180.0,445.0,0.096000001,?,0.225600004,0.13440001,0.163200006,0.081600003,0.96480006,?,0.091200002,0.244800016,?,0.115200005,0.158400014,0.302400023,0.258064508,0.45161289,0.387096763,0.290322572,0.322580636,0.225806445,0.548387051,0.258064508,0.225806445,?,?,0.258064508,0.322580636,?,?,0.295200014,0.341013813
164.0,?,?,?,89.0,91.0,?,?,?,169.0,91.0,?,126.0,88.0,376.0,395.0,401.0,?,?,?,?,409.0,?,349.0,?,286.0,?,212.0,291.0,235.0,424.0,?,?,?,323.0,404.0,180.0,?,135.0,?,0.513600051,?,0.936000049,?,?,0.096000001,?,?,0.110400006,0.225600004,?,0.105600007,0.624000013,?,0.290322572,?,0.580645144,0.45161289,?,0.322580636,0.516129017,?,0.322580636,0.45161289,0.419354826,?,0.419354826,?,?,?,0.400921647
?,?,167.0,?,?,98.0,112.0,?,102.0,?,?,?,115.0,?,342.0,339.0,?,382.0,561.0,327.0,?,369.0,454.0,?,235.0,?,760.0,?,?,?,?,500.0,?,?,247.0,?,705.0,146.0,102.0,?,0.13440001,0.201600015,0.302400023,?,0.552000046,0.072000004,0.600000024,?,0.110400006,?,?,0.091200002,0.124800004,0.854400039,0.322580636,0.354838699,0.580645144,?,0.387096763,0.193548381,0.516129017,0.290322572,?,?,0.387096763,?,0.258064508,?,116.7857143,0.355200019,?
139.0,112.0,?,83.0,?,?,?,?,?,158.0,98.0,?,151.0,110.0,?,391.0,281.0,666.0,700.0,336.0,469.0,354.0,433.0,388.0,335.0,345.0,614.0,557.0,279.0,130.0,583.0,?,245.0,?,243.0,331.0,230.0,237.0,226.0,463.0,0.129600003,0.772800028,0.211200014,0.139200002,?,?,0.715200007,0.32160002,0.120000005,0.302400023,0.892800033,?,0.163200006,1.003200054,?,0.387096763,?,?,?,0.290322572,?,0.258064508,0.354838699,?,?,?,?,0.548387051,?,0.381257158,0.364055284
?,120.0,?,99.0,?,?,99.0,?,?,?,99.0,?,?,?,426.0,355.0,?,?,2239.0,?,?,?,?,?,?,291.0,?,264.0,235.0,?,229.0,?,?,?,240.0,?,?,?,153.0,6079.0,0.120000005,?,?,0.235200018,0.139200002,0.096000001,?,0.105600007,0.13440001,?,?,0.096000001,0.153600007,0.739200056,?,0.387096763,0.483870953,0.419354826,0.258064508,0.258064508,?,0.225806445,0.322580636,?,0.354838699,0.193548381,0.322580636,?,120.9285714,0.275657157,0.329493078
?,100.0,157.0,101.0,91.0,?,104.0,?,?,?,99.0,?,132.0,152.0,412.0,?,370.0,?,?,294.0,?,?,?,?,?,265.0,1508.0,?,258.0,213.0,358.0,1582.0,?,338.0,?,324.0,179.0,374.0,?,1376.0,?,?,0.302400023,?,0.18720001,0.105600007,?,0.379200011,0.120000005,?,0.148800001,0.096000001,?,?,?,?,?,0.419354826,?,0.258064508,?,?,?,0.483870953,0.290322572,0.193548381,0.290322572,0.322580636,117.6428571,?,?
?,107.0,149.0,106.0,108.0,?,?,94.0,92.0,?,?,?,?,?,?,355.0,286.0,?,804.0,318.0,?,368.0,?,272.0,?,289.0,501.0,163.0,248.0,137.0,236.0,696.0,?,388.0,274.0,327.0,?,?,156.0,382.0,?,0.849600017,?,0.18720001,?,0.100800008,?,?,0.115200005,?,0.532800019,0.096000001,0.13440001,?,0.290322572,0.419354826,0.516129017,0.354838699,?,0.258064508,0.419354826,?,?,0.354838699,?,?,?,0.387096763,113.7857143,0.282514298,?
?,91.0,?,?,79.0,?,106.0,95.0,94.0,?,?,129.0,119.0,?,403.0,363.0,301.0,?,?,338.0,?,401.0,359.0,1085.0,?,?,576.0,?,?,166.0,?,?,235.0,?,?,?,942.0,191.0,?,457.0,0.369600028,0.748800039,0.211200014,?,0.168000013,0.081600003,?,0.105600007,?,0.302400023,?,?,?,0.254400015,0.322580636,?,0.290322572,0.322580636,?,?,0.548387051,?,0.354838699,?,?,0.322580636,0.258064508,0.45161289,110.4285714,?,?
?,95.0,?,85.0,?,?,?,84.0,111.0,?,?,?,?,?,332.0,?,?,?,609.0,293.0,415.0,?,?,436.0,430.0,303.0,604.0,129.0,269.0,149.0,?,521.0,?,?,436.0,301.0,?,338.0,159.0,478.0,?,?,?,?,0.201600015,0.100800008,0.302400023,0.115200005,0.129600003,0.18720001,0.163200006,0.096000001,0.163200006,0.792000055,?,?,0.516129017,?,?,0.354838699,?,?,?,0.354838699,?,0.258064508,?,0.548387051,113.6428571,0.340114305,?
137.0,101.0,?,91.0,?,74.0,?,?,?,?,106.0,?,?,?,?,366.0,325.0,?,?,294.0,?,395.0,367.0,372.0,?,558.0,599.0,237.0,?,?,?,398.0,?,255.0,?,268.0,?,?,?,?,?,0.273600012,0.302400023,0.734400034,?,0.057600003,0.302400023,0.417600006,?,0.72480005,?,0.129600003,0.144000009,0.763200045,?,?,0.419354826,0.419354826,?,0.225806445,0.677419305,0.322580636,?,0.516129017,?,0.322580636,?,?,?,0.326742876,0.398617498
176.0,111.0,164.0,?,68.0,99.0,?,87.0,?,?,104.0,?,?,81.0,348.0,344.0,319.0,349.0,687.0,341.0,508.0,?,?,299.0,303.0,283.0,516.0,172.0,233.0,?,248.0,619.0,?,428.0,?,?,152.0,?,?,391.0,0.105600007,?,0.806400061,?,0.547200024,?,?,?,?,?,?,0.105600007,0.172800004,?,?,?,0.516129017,?,0.387096763,0.290322572,0.354838699,0.258064508,0.322580636,0.516129017,0.419354826,0.322580636,0.45161289,0.45161289,?,0.43234288,?
?,?,?,?,97.0,104.0,79.0,97.0,117.0,166.0,100.0,105.0,129.0,102.0,?,?,326.0,?,?,322.0,550.0,332.0,416.0,?,299.0,?,498.0,414.0,?,178.0,443.0,?,218.0,?,235.0,?,317.0,199.0,161.0,?,0.676800013,?,0.302400023,?,0.158400014,0.086400002,?,0.081600003,0.100800008,?,0.69600004,0.091200002,0.45600003,?,?,0.45161289,?,0.322580636,?,0.258064508,0.548387051,?,0.193548381,0.516129017,0.322580636,0.225806445,?,0.548387051,?,?,?
?,?,?,?,61.0,?,?,?,?,161.0,100.0,?,140.0,?,?,?,276.0,365.0,451.0,?,?,383.0,396.0,?,?,?,528.0,?,324.0,127.0,?,?,232.0,?,?,286.0,126.0,?,138.0,?,?,?,0.302400023,0.168000013,0.153600007,0.067200005,0.931200027,0.115200005,0.086400002,0.177600011,?,0.110400006,?,0.302400023,0.483870953,?,0.45161289,?,0.322580636,0.225806445,0.516129017,0.225806445,?,?,?,?,?,0.483870953,?,0.314400015,0.34562211
118.0,120.0,158.0,?,?,?,97.0,116.0,101.0,?,?,127.0,141.0,62.0,?,349.0,319.0,353.0,449.0,?,?,397.0,?,?,?,276.0,?,242.0,?,?,?,?,190.0,259.0,?,375.0,233.0,?,149.0,443.0,0.422400028,0.230400011,0.24000001,?,?,0.100800008,0.96480006,?,0.115200005,0.494400024,0.436800033,0.105600007,?,?,?,0.387096763,?,0.354838699,?,?,?,?,0.322580636,0.387096763,0.322580636,0.225806445,?,0.483870953,113.0714286,0.339771447,?
153.0,86.0,?,?,?,?,?,90.0,?,?,?,153.0,152.0,?,344.0,?,320.0,315.0,991.0,?,?,350.0,?,297.0,316.0,?,?,191.0,299.0,?,?,880.0,218.0,291.0,?,286.0,141.0,197.0,154.0,655.0,?,?,?,0.614400029,0.148800001,?,0.302400023,0.100800008,0.115200005,0.196800008,?,0.148800001,0.64320004,?,0.258064508,0.419354826,?,?,?,?,0.483870953,0.225806445,0.322580636,0.387096763,?,?,0.290322572,?,?,?,0.364055289
?,?,166.0,?,89.0,?,?,97.0,113.0,163.0,117.0,137.0,?,?,?,352.0,299.0,338.0,1284.0,?,536.0,?,?,?,?,301.0,565.0,?,?,133.0,?,1195.0,202.0,438.0,?,262.0,?,?,?,?,?,0.124800004,?,?,0.158400014,0.096000001,0.302400023,?,?,?,0.13440001,0.124800004,?,?,?,0.225806445,0.483870953,0.322580636,0.354838699,0.258064508,0.516129017,0.322580636,?,0.387096763,0.225806445,?,?,?,116.5,?,?
137.0,84.0,140.0,?,97.0,?,139.0,113.0,?,?,109.0,?,128.0,?,?,446.0,?,510.0,?,?,495.0,?,363.0,302.0,?,310.0,543.0,?,362.0,291.0,?,?,203.0,356.0,455.0,261.0,?,367.0,183.0,?,0.936000049,0.705600023,0.302400023,?,0.177600011,?,?,0.504000008,?,0.883200049,0.465600014,?,0.163200006,?,?,?,0.45161289,?,?,0.258064508,0.548387051,0.322580636,0.354838699,0.483870953,?,0.258064508,0.387096763,0.516129017,116.2142857,0.379885733,?
?,85.0,156.0,?,89.0,?,?,89.0,119.0,?,100.0,146.0,125.0,90.0,560.0,?,?,330.0,926.0,287.0,651.0,389.0,?,328.0,?,370.0,579.0,?,371.0,?,246.0,?,?,516.0,?,?,156.0,?,224.0,454.0,0.364800006,?,?,?,0.465600014,0.115200005,?,?,0.110400006,0.177600011,0.139200002,0.105600007,?,0.302400023,?,?,?,?,?,0.258064508,0.387096763,?,?,?,?,0.258064508,?,?,?,0.294514297,?
150.0,?,150.0,?,90.0,?,95.0,87.0,?,?,98.0,148.0,118.0,94.0,390.0,410.0,?,?,?,305.0,572.0,365.0,403.0,293.0,354.0,307.0,?,?,306.0,153.0,204.0,490.0,?,?,?,?,?,256.0,?,?,?,0.201600015,?,0.907200038,?,?,0.254400015,0.105600007,?,0.585600019,0.595200002,?,0.163200006,?,0.258064508,0.354838699,?,?,?,0.322580636,?,?,0.290322572,0.419354826,0.290322572,?,0.290322572,0.483870953,111.7142857,?,0.352534552
154.0,117.0,?,?,102.0,88.0,?,70.0,?,?,?,?,117.0,97.0,?,447.0,342.0,?,?,317.0,727.0,296.0,?,?,422.0,288.0,483.0,?,330.0,?,?,769.0,229.0,618.0,226.0,?,?,332.0,150.0,?,?,?,?,0.628800035,0.177600011,?,?,0.129600003,0.091200002,?,0.144000009,0.115200005,?,0.614400029,0.387096763,0.354838699,?,0.387096763,0.387096763,?,0.645161271,0.322580636,?,0.419354826,?,0.290322572,0.290322572,0.45161289,?,?,0.382488468
