@relation dataset

@attribute attr_4 real
@attribute attr_5 {0, 1}
@attribute attr_7 {0, 1}
@attribute attr_10 {0, 1}
@attribute attr_11 {0, 1, 2}
@attribute attr_13 {0, 1, 2}
@attribute attr_14 {0, 1}
@attribute attr_15 {0, 1, 2, 3}
@attribute attr_16 real
@attribute attr_17 real
@attribute attr_18 {0, 1, 2}
@attribute attr_20 real
@attribute attr_21 real
@attribute attr_22 real
@attribute attr_23 real
@attribute attr_24 real
@attribute attr_25 real
@attribute attr_26 real
@attribute attr_27 real
@attribute attr_28 real
@attribute attr_29 real
@attribute attr_30 real
@attribute attr_31 real
@attribute attr_32 real
@attribute attr_34 real
@attribute attr_35 real
@attribute attr_36 real
@attribute attr_37 real
@attribute attr_38 real
@attribute attr_39 real
@attribute attr_40 {0, 1}


@data
37386.0,1,1,1,?,?,1,2,827.0,9.0,?,?,40.0,?,?,15.0,79.0,0.75,20.0,?,?,49.0,39.2,0.0,?,1.0,40.0,40.0,?,100.0,1
37386.0,1,?,1,?,0,1,2,824.0,9.0,?,1911.0,40.0,?,?,18.5,?,?,30.0,0.0,?,?,37.5,?,?,1.4,?,40.0,106.45,100.0,0
?,0,?,1,0,?,1,2,821.0,7.0,2,1911.0,?,?,?,14.0,?,?,20.0,2.3,1750.0,57.5,?,4.0,2.5,0.7,35.0,40.0,?,100.0,1
35457.0,0,?,0,0,0,?,2,?,?,2,?,?,39.0,0.2,16.2,84.0,1.0,30.0,0.0,2100.0,62.5,37.5,?,?,?,?,?,?,?,1
47202.0,?,?,1,2,2,?,0,?,2.0,0,1910.0,?,43.0,0.333,?,68.0,0.75,56.0,?,?,53.2,?,0.0,3.0,?,40.0,40.0,109.67,?,1
47202.0,?,?,?,2,?,?,?,?,?,0,1910.0,67.5,45.0,?,15.5,80.0,0.5,34.0,16.3,?,43.5,?,?,?,1.0,?,40.0,?,100.0,1
37163.0,?,1,0,?,0,?,2,821.0,?,2,?,55.0,?,0.267,?,?,?,20.0,5.6,1850.0,55.6,?,0.0,?,0.75,33.0,?,109.67,100.0,1
37354.0,?,1,1,0,0,?,?,821.0,2.0,?,1911.0,?,41.0,0.2,14.0,?,0.625,20.0,?,1750.0,53.2,?,?,2.1,0.9,?,?,?,100.0,?
?,?,1,1,0,0,?,3,816.0,9.0,?,1910.0,?,43.0,0.35,14.5,74.0,0.75,?,9.1,?,56.8,?,2.0,?,?,35.0,40.0,103.22,100.0,?
47202.0,?,1,1,?,?,?,1,813.0,9.0,0,1910.0,?,43.0,0.267,15.1,?,?,31.0,?,1650.0,54.9,38.5,?,2.5,1.5,40.0,40.0,?,100.0,1
37355.0,?,?,?,0,?,1,?,828.0,9.0,2,1910.0,40.0,?,0.2,16.1,78.0,0.9375,30.0,5.6,?,55.6,?,?,?,1.0,?,40.0,?,100.0,?
37355.0,0,?,1,?,0,1,2,?,2.0,2,1910.0,?,?,0.35,16.5,72.0,0.625,?,9.1,2000.0,?,?,?,?,?,35.0,40.0,103.22,?,1
?,0,?,1,?,0,1,?,827.0,9.0,?,?,40.0,43.0,0.35,16.1,?,0.625,?,?,2000.0,?,?,?,?,0.9,35.0,?,103.22,100.0,1
?,0,1,0,?,0,?,2,824.0,9.0,2,1910.0,?,43.0,?,16.0,80.0,?,?,?,?,?,38.9,?,2.2,1.3,30.0,?,?,?,1
25514.0,1,1,?,?,?,?,?,?,?,2,?,55.0,49.0,0.267,12.5,70.0,?,30.0,5.6,?,55.6,?,?,2.5,?,?,40.0,?,?,0
?,0,?,?,?,0,1,3,?,9.0,2,?,55.0,?,?,15.6,74.0,?,24.0,?,1650.0,?,41.2,?,2.5,1.7,33.0,?,103.33,100.0,?
37355.0,?,1,?,0,?,?,2,828.0,?,?,?,40.0,?,?,15.3,74.0,?,?,0.0,?,?,37.5,0.0,?,?,35.0,40.0,?,?,?
37355.0,0,?,?,0,0,1,2,828.0,9.0,2,?,?,?,0.233,?,78.0,0.9375,30.0,0.0,?,?,?,0.0,2.4,0.9,35.0,?,100.0,?,1
25515.0,1,?,?,2,0,?,2,821.0,7.0,2,1911.0,42.5,?,?,?,77.0,0.625,?,15.8,?,49.5,34.6,8.0,?,0.8,?,40.0,?,?,0
37081.0,?,?,0,0,?,?,2,828.0,1.0,2,1911.0,?,44.0,0.2,15.5,?,0.875,?,0.0,2200.0,?,46.8,0.0,0.0,?,30.0,?,100.0,100.0,?
35534.0,?,?,?,?,0,?,2,827.0,?,?,?,42.0,44.0,?,15.0,?,1.25,?,16.7,1300.0,?,?,0.0,2.5,0.2,?,40.0,?,?,?
?,1,1,1,2,0,?,?,827.0,?,2,?,?,44.0,?,?,?,1.25,20.0,14.1,1300.0,?,35.4,?,2.5,1.5,40.0,40.0,110.0,100.0,?
?,?,1,0,?,0,?,2,?,2.0,2,?,?,?,0.3,16.0,70.0,0.8125,30.0,3.4,2400.0,56.8,39.8,0.0,?,?,30.0,40.0,103.125,100.0,?
?,0,?,0,0,0,1,2,824.0,9.0,2,?,?,43.0,?,?,80.0,?,30.0,?,?,?,?,?,?,?,30.0,40.0,103.125,?,?
37572.0,0,?,0,0,0,1,2,824.0,2.0,2,?,?,48.0,?,16.0,76.0,0.8125,?,?,?,?,?,?,?,?,30.0,?,103.22,100.0,?
37572.0,0,?,0,?,0,?,?,824.0,9.0,2,1911.0,35.0,48.0,0.233,?,86.0,0.5625,?,16.1,1900.0,44.6,39.3,0.0,?,1.5,30.0,40.0,103.22,100.0,?
?,0,1,0,0,0,?,?,827.0,2.0,?,1910.0,47.5,68.0,0.4,14.0,78.0,?,22.0,0.0,1900.0,62.5,37.5,?,?,1.7,33.0,40.0,103.125,100.0,0
35458.0,0,1,0,0,0,0,3,816.0,2.0,2,?,40.0,60.0,?,15.0,78.0,1.0,?,0.0,?,?,40.0,3.0,2.5,1.0,30.0,40.0,?,?,?
35816.0,0,?,?,0,0,1,?,815.0,2.0,1,1910.0,40.0,55.0,0.433,15.5,92.0,0.75,22.0,9.6,1550.0,53.2,?,?,2.9,1.3,33.0,?,106.66,?,?
23055.0,1,?,1,1,0,1,2,821.0,7.0,2,1910.0,42.5,52.0,?,13.9,?,0.625,25.0,?,1800.0,?,?,?,2.5,0.9,?,?,106.66,?,0
?,1,1,1,2,?,?,?,821.0,7.0,?,?,50.0,?,0.267,15.2,?,?,25.0,?,?,56.8,39.8,2.0,?,?,34.0,40.0,103.125,100.0,0
25520.0,1,1,1,2,0,?,2,821.0,7.0,2,1910.0,45.0,57.0,?,14.0,?,?,20.0,?,1800.0,56.2,40.4,2.0,?,0.8,34.0,40.0,103.125,100.0,?
35982.0,0,0,0,?,0,0,2,824.0,2.0,?,1910.0,47.0,67.0,0.4,?,?,0.8125,38.0,0.0,1900.0,58.8,?,?,2.5,?,33.0,40.0,?,?,?
35872.0,0,?,0,?,?,?,2,?,9.0,2,?,47.0,67.0,0.333,16.0,82.0,0.5625,30.0,1.5,1900.0,50.5,?,?,2.5,1.1,33.0,?,103.125,?,?
47203.0,1,1,1,?,0,?,0,802.0,?,0,1910.0,50.0,55.0,?,?,?,?,?,10.2,1635.0,51.0,38.8,?,3.0,?,?,40.0,?,?,?
37168.0,0,?,?,0,?,?,?,?,?,2,?,?,63.0,?,13.0,94.0,1.0,?,0.0,1800.0,56.2,?,?,?,1.0,?,40.0,?,100.0,?
?,0,1,0,?,?,1,3,?,?,?,?,50.0,60.0,0.267,13.6,86.0,1.125,28.0,0.0,?,64.1,35.9,0.0,?,?,33.0,?,?,?,0
25517.0,?,?,?,?,0,?,?,821.0,?,2,1911.0,55.0,53.0,?,?,72.0,0.625,25.0,22.7,1750.0,45.5,31.8,1.0,2.4,0.9,?,40.0,103.125,?,?
37333.0,0,1,?,0,0,?,3,815.0,2.0,2,1910.0,35.0,?,0.3,15.3,80.0,?,20.0,0.0,1900.0,76.9,?,0.0,2.5,1.25,33.0,?,106.66,100.0,?
37994.0,?,1,?,?,0,0,2,821.0,7.0,2,1911.0,55.0,?,0.233,15.0,84.0,0.625,25.0,16.7,?,?,?,4.0,?,0.6,34.0,40.0,?,?,?
?,?,1,?,?,?,?,?,821.0,?,?,1910.0,55.0,49.0,0.2,15.0,?,?,?,?,1900.0,?,35.2,0.0,?,0.85,34.0,?,?,?,0
?,?,1,1,?,?,1,?,802.0,2.0,?,?,?,?,?,?,90.0,?,50.0,?,1420.0,62.5,37.5,0.0,?,1.35,?,?,106.45,100.0,1
47203.0,?,1,1,2,0,1,?,?,7.0,0,?,?,50.0,0.2,?,74.0,0.75,?,?,?,?,35.7,3.0,?,1.0,40.0,40.0,?,100.0,?
?,0,0,0,?,?,1,?,?,9.0,?,?,35.0,56.0,?,16.0,82.0,?,?,5.6,2100.0,56.2,?,?,?,0.4,?,40.0,?,?,1
35871.0,0,?,?,0,?,1,2,824.0,?,2,?,?,?,0.2,15.0,80.0,?,?,8.6,2100.0,53.8,?,?,?,1.0,30.0,40.0,100.0,100.0,?
?,0,1,0,0,0,?,2,?,2.0,2,1911.0,40.0,50.0,0.2,?,68.0,0.8125,?,?,?,?,41.2,8.0,2.5,1.5,33.0,40.0,?,?,1
47169.0,0,?,0,0,0,1,?,824.0,9.0,?,1911.0,40.0,50.0,?,?,70.0,0.5625,30.0,0.0,2400.0,58.8,41.2,8.0,?,?,33.0,?,103.125,100.0,?
37822.0,?,?,?,?,?,?,3,816.0,9.0,?,?,?,?,?,15.8,?,0.5,38.0,5.6,1736.0,55.6,?,0.0,2.5,1.5,35.0,40.0,?,?,1
?,?,?,1,1,0,?,?,816.0,?,0,1911.0,?,?,0.2,15.4,?,?,?,?,?,56.8,36.9,?,?,1.1,35.0,?,103.125,100.0,1
37994.0,1,1,1,2,0,?,2,821.0,?,2,?,55.0,?,0.267,15.5,?,?,20.0,16.7,?,54.3,34.3,4.0,2.5,1.0,34.0,?,?,?,?
25519.0,1,?,?,?,0,0,2,821.0,7.0,?,1910.0,?,64.0,0.4,?,?,0.625,?,?,1800.0,71.4,?,4.0,2.5,0.9,34.0,40.0,103.125,?,?
35458.0,0,?,0,0,0,0,?,?,9.0,2,?,?,?,?,16.5,?,?,?,0.0,2300.0,60.2,39.8,?,2.5,1.5,30.0,?,106.45,100.0,0
35460.0,0,1,?,0,?,?,2,824.0,2.0,2,1910.0,45.0,54.0,?,?,?,0.8125,?,5.6,?,?,38.9,?,?,?,30.0,?,106.45,100.0,?
?,0,1,?,0,0,?,?,828.0,?,2,?,47.5,68.0,?,?,80.0,?,?,0.0,?,58.8,41.2,?,1.5,1.0,?,?,?,100.0,?
?,0,1,?,0,0,?,2,828.0,9.0,2,1910.0,47.5,?,0.35,?,80.0,?,30.0,0.0,2250.0,52.1,?,?,?,?,35.0,?,106.45,?,?
?,?,?,0,0,?,?,2,824.0,?,2,1910.0,?,54.0,0.367,15.5,?,0.5625,40.0,10.5,?,52.6,?,2.0,2.5,1.8,30.0,40.0,106.45,100.0,?
37365.0,?,?,?,0,0,0,?,827.0,?,?,1911.0,?,70.0,0.333,14.9,?,?,28.0,3.4,1500.0,?,39.1,0.0,?,?,40.0,40.0,106.89,?,1
?,0,?,1,0,?,1,?,827.0,9.0,?,1911.0,?,70.0,0.4,15.0,?,0.75,25.0,5.4,?,?,40.2,?,?,0.9,?,40.0,106.66,?,?
37338.0,0,?,?,?,?,1,?,?,?,2,?,47.5,60.0,0.4,14.5,74.0,0.8125,?,8.6,?,53.8,?,0.0,?,?,35.0,40.0,110.0,?,?
?,0,1,0,?,0,1,2,828.0,2.0,2,?,?,?,?,16.0,?,0.9375,?,0.0,2200.0,58.8,41.2,4.0,?,1.0,30.0,?,106.45,?,1
?,0,1,?,0,0,?,3,?,9.0,2,?,?,64.0,?,15.5,?,1.0,26.0,0.0,2400.0,?,?,?,?,1.0,30.0,40.0,103.125,100.0,1
35458.0,0,1,0,0,0,1,3,?,?,2,?,40.0,?,0.233,15.0,82.0,0.75,31.0,0.0,2400.0,60.0,?,3.0,?,?,30.0,?,106.66,?,?
?,?,1,?,2,?,0,0,?,?,?,?,50.0,69.0,?,?,82.0,?,?,0.0,?,62.5,37.5,0.0,3.0,?,?,40.0,106.45,100.0,0
37338.0,0,1,?,?,?,?,2,824.0,9.0,2,1911.0,?,60.0,?,?,76.0,?,?,5.6,1600.0,55.6,38.9,?,1.0,?,35.0,40.0,110.0,?,1
37915.0,0,?,0,?,0,?,?,815.0,2.0,2,1910.0,?,62.0,?,15.4,98.0,0.75,25.0,?,?,48.1,41.3,?,?,?,?,?,110.0,100.0,?
37915.0,0,1,0,?,?,1,?,815.0,?,2,?,50.0,62.0,0.4,?,?,0.75,?,11.0,1950.0,?,?,?,2.8,0.8,33.0,?,110.0,100.0,1
?,?,1,1,0,?,1,3,815.0,?,2,1911.0,?,?,?,15.1,90.0,?,30.0,6.0,1500.0,59.5,34.5,1.0,2.5,1.0,35.0,40.0,?,?,0
37177.0,?,1,?,0,0,1,2,?,2.0,?,1910.0,?,56.0,0.3,17.0,82.0,?,30.0,0.0,?,52.6,?,0.0,2.0,1.0,33.0,?,?,100.0,1
37177.0,?,?,0,?,0,1,2,828.0,?,?,?,?,56.0,0.283,17.0,72.0,0.75,30.0,?,?,52.6,?,?,?,?,?,40.0,103.22,?,1
37501.0,?,?,0,0,?,1,3,815.0,2.0,2,?,30.0,69.0,0.3,16.0,98.0,0.75,35.0,?,2050.0,62.5,37.5,0.0,2.75,?,33.0,40.0,?,?,?
35759.0,0,1,0,0,0,?,?,827.0,?,?,1910.0,?,69.0,0.267,15.6,?,0.75,21.0,5.6,?,55.6,38.9,?,2.85,?,30.0,40.0,103.22,?,1
37579.0,0,1,0,0,0,1,2,?,?,2,?,45.0,?,?,16.1,76.0,0.75,22.0,5.6,2426.0,?,?,?,2.7,0.7,?,40.0,103.22,100.0,1
37501.0,0,1,0,?,?,?,?,?,?,?,1910.0,32.5,69.0,?,?,94.0,?,?,0.5,2050.0,52.6,42.1,0.0,2.5,1.0,?,?,100.0,100.0,1
37938.0,1,1,1,?,?,0,3,?,?,?,1910.0,45.0,65.0,0.3,?,78.0,?,32.0,3.4,?,56.8,?,4.0,?,?,34.0,40.0,106.45,?,?
35528.0,?,1,?,?,0,?,?,816.0,?,1,1910.0,40.0,?,0.3,14.0,88.0,0.75,32.0,0.0,?,?,?,?,2.5,1.0,40.0,40.0,103.125,?,0
?,?,1,?,0,0,?,?,824.0,?,2,?,?,?,0.2,16.5,?,0.5625,30.0,2.3,?,57.5,?,0.0,?,0.8,30.0,?,?,100.0,?
?,?,1,?,1,?,1,?,815.0,2.0,0,?,?,65.0,?,16.2,79.0,0.625,30.0,?,?,62.5,37.5,?,?,?,38.0,40.0,106.45,100.0,0
?,0,?,?,0,0,?,?,815.0,9.0,?,1911.0,?,?,?,?,94.0,1.0,35.0,?,?,?,?,0.0,?,1.0,35.0,40.0,?,100.0,0
37365.0,?,?,?,?,0,?,2,827.0,?,2,1910.0,?,58.0,?,15.0,?,?,?,5.4,2000.0,?,?,0.0,?,?,35.0,40.0,?,100.0,0
?,0,?,0,0,?,0,2,824.0,9.0,2,1910.0,40.0,64.0,0.233,15.4,88.0,0.5625,24.0,4.4,1835.0,?,?,2.0,?,1.3,?,?,?,?,1
37505.0,0,?,?,?,?,?,2,824.0,?,2,1910.0,?,?,?,?,76.0,0.8125,23.0,?,?,59.5,35.7,?,2.0,0.7,?,?,106.45,100.0,?
47103.0,?,?,?,?,0,?,3,?,?,0,1910.0,?,63.0,0.3,16.4,84.0,?,27.0,20.7,?,41.3,38.0,?,?,0.3,40.0,33.0,?,100.0,?
?,1,?,1,2,?,?,?,?,9.0,0,?,?,50.0,0.3,14.5,?,?,?,20.7,?,41.3,38.0,?,3.0,?,?,33.0,?,100.0,?
34402.0,?,1,?,2,?,1,?,815.0,9.0,0,?,?,54.0,0.5,?,?,?,?,?,900.0,?,?,0.0,2.5,?,50.0,?,?,100.0,?
34545.0,0,1,0,0,?,0,?,?,?,?,?,40.0,?,?,?,79.0,?,?,?,1530.0,61.7,?,?,?,1.8,33.0,?,96.9,100.0,1
36053.0,0,1,0,?,0,?,3,815.0,9.0,2,1910.0,45.0,?,0.233,15.0,?,0.75,30.0,?,2220.0,58.8,?,0.0,?,?,?,35.0,?,?,1
?,0,1,?,0,?,?,3,?,2.0,2,1910.0,45.0,42.0,?,?,?,?,28.0,0.0,?,54.3,45.7,0.0,2.5,1.0,30.0,?,?,?,?
36859.0,1,?,1,2,?,?,0,802.0,7.0,0,1911.0,?,?,0.267,15.0,70.0,?,60.0,3.4,1600.0,56.8,?,0.0,?,0.4,?,?,?,100.0,1
?,?,1,?,?,0,?,?,802.0,2.0,?,1911.0,57.5,?,?,15.5,?,0.625,?,?,1600.0,62.5,37.5,?,3.0,0.5,45.0,?,?,?,?
34683.0,?,?,0,0,?,1,3,815.0,2.0,2,1910.0,40.0,?,0.3,?,92.0,0.625,?,?,1900.0,?,?,0.0,2.5,1.0,30.0,33.0,?,100.0,?
36648.0,0,?,?,?,0,?,3,?,?,?,1911.0,?,60.0,0.3,14.0,?,?,33.0,0.0,2000.0,?,34.8,?,?,?,35.0,?,96.9,?,?
34664.0,1,?,1,?,2,?,3,816.0,?,2,?,?,?,?,?,?,0.375,38.0,?,1650.0,?,35.0,0.0,2.5,0.2,38.0,33.0,96.9,?,0
25416.0,1,?,?,2,0,0,2,821.0,?,?,1911.0,?,41.0,0.333,18.0,74.0,?,?,17.7,1900.0,44.2,?,?,2.5,1.0,40.0,?,100.0,?,0
36858.0,?,1,1,2,0,1,0,?,2.0,0,?,?,52.0,0.267,14.3,98.0,?,55.0,?,1600.0,?,?,?,3.0,?,40.0,?,100.0,100.0,0
34546.0,0,?,?,0,?,?,?,816.0,9.0,1,?,37.5,54.0,?,14.5,80.0,?,?,10.9,2400.0,54.3,?,?,2.5,0.4,30.0,40.0,103.3,100.0,?
