@relation dataset

@attribute attr_4 real
@attribute attr_5 {0, 1}
@attribute attr_7 {0, 1}
@attribute attr_10 {0, 1}
@attribute attr_11 {0, 1, 2}
@attribute attr_13 {0, 1, 2}
@attribute attr_14 {0, 1}
@attribute attr_15 {0, 1, 2, 3}
@attribute attr_16 real
@attribute attr_17 real
@attribute attr_18 {0, 1, 2}
@attribute attr_20 real
@attribute attr_21 real
@attribute attr_22 real
@attribute attr_23 real
@attribute attr_24 real
@attribute attr_25 real
@attribute attr_26 real
@attribute attr_27 real
@attribute attr_28 real
@attribute attr_29 real
@attribute attr_30 real
@attribute attr_31 real
@attribute attr_32 real
@attribute attr_34 real
@attribute attr_35 real
@attribute attr_36 real
@attribute attr_37 real
@attribute attr_38 real
@attribute attr_39 real
@attribute attr_40 {0, 1}


@data
37441.0,?,1,0,0,0,1,?,?,2.0,?,?,25.0,?,0.2,13.0,75.0,0.625,25.0,0.0,1600.0,57.5,?,?,2.5,0.85,30.0,40.0,?,100.0,?
37441.0,?,1,0,?,0,1,2,821.0,7.0,2,1911.0,?,38.0,?,?,70.0,0.625,?,0.0,?,?,41.2,?,1.7,0.9,30.0,40.0,103.12,100.0,?
?,0,1,1,2,?,?,3,?,9.0,?,1911.0,40.0,46.0,?,?,78.0,0.5,34.0,2.4,2000.0,?,36.6,?,2.4,1.3,35.0,?,103.22,?,1
35335.0,1,1,?,2,0,1,2,827.0,2.0,2,1911.0,?,41.0,0.333,17.0,?,0.75,16.0,14.1,1100.0,?,35.4,?,?,1.0,50.0,40.0,?,?,0
37335.0,?,?,1,?,?,1,?,827.0,?,?,?,?,?,0.233,16.5,?,?,20.0,14.1,1300.0,50.5,?,4.0,2.5,1.0,?,40.0,?,100.0,?
?,0,0,0,0,0,0,?,?,?,2,1910.0,40.0,?,?,15.0,68.0,0.75,28.0,0.0,1700.0,58.8,41.2,?,?,?,33.0,?,103.22,100.0,?
?,0,?,?,0,?,0,2,824.0,9.0,?,1911.0,40.0,46.0,?,16.5,?,0.875,25.0,?,?,58.8,41.2,0.0,?,1.0,33.0,40.0,103.125,100.0,1
?,?,1,0,?,?,1,3,815.0,?,?,1911.0,?,?,0.233,18.0,85.0,?,30.0,0.0,2000.0,62.5,?,?,?,0.9,30.0,?,?,?,?
37869.0,0,1,1,?,0,?,0,802.0,7.0,?,?,35.0,?,0.4,12.0,62.0,?,?,4.7,1400.0,58.8,?,0.0,2.0,1.0,?,40.0,103.125,100.0,1
?,?,?,1,0,?,?,0,802.0,?,0,1911.0,?,38.0,0.433,16.0,70.0,?,?,0.0,?,?,37.5,?,?,?,?,40.0,?,?,1
?,1,?,1,2,0,1,?,?,?,?,?,?,?,0.2,14.6,60.0,?,25.0,10.5,1750.0,?,36.8,2.0,2.4,?,?,40.0,?,?,0
37386.0,1,?,1,?,0,1,2,827.0,2.0,2,1910.0,40.0,47.0,0.333,24.5,78.0,0.875,30.0,8.8,2100.0,?,36.3,16.0,2.3,1.0,?,40.0,100.0,?,0
37386.0,1,?,1,?,?,?,?,?,?,2,?,?,39.0,?,15.0,77.0,0.75,20.0,?,2000.0,52.1,?,0.0,?,1.0,?,40.0,103.22,100.0,1
37386.0,?,?,1,?,?,1,2,827.0,?,2,1910.0,40.0,39.0,0.2,15.0,79.0,0.75,?,?,?,49.0,39.2,?,2.5,1.0,?,40.0,?,100.0,?
?,?,1,1,?,0,1,2,824.0,9.0,?,1911.0,40.0,40.0,?,?,85.0,?,30.0,0.0,1900.0,62.5,37.5,?,?,1.4,40.0,?,106.45,100.0,0
37254.0,?,1,1,0,0,?,2,?,?,2,?,42.5,?,?,14.0,70.0,0.625,?,2.3,1750.0,57.5,?,4.0,2.5,0.7,?,40.0,96.97,100.0,1
35457.0,0,?,?,0,0,1,?,?,9.0,?,1910.0,?,?,0.2,16.2,84.0,?,30.0,0.0,2100.0,62.5,37.5,4.0,2.0,0.9,30.0,?,?,100.0,?
?,0,?,1,2,?,?,?,802.0,2.0,0,1910.0,50.0,?,?,?,68.0,?,56.0,?,1800.0,?,?,?,?,1.3,40.0,40.0,109.67,100.0,1
47202.0,0,?,?,?,0,1,?,?,?,0,1910.0,?,?,0.2,15.5,?,?,34.0,?,1683.0,43.5,?,?,2.5,1.0,40.0,40.0,109.67,100.0,1
37163.0,?,?,0,?,?,1,2,?,?,?,1910.0,55.0,?,?,16.0,?,?,20.0,?,?,?,38.9,0.0,0.8,0.75,?,40.0,109.67,100.0,1
37354.0,0,?,1,0,0,1,?,?,2.0,2,1911.0,42.5,41.0,0.2,14.0,?,?,20.0,7.4,1750.0,?,39.4,?,?,0.9,35.0,40.0,96.97,100.0,?
?,?,1,1,0,0,1,3,816.0,?,2,1910.0,49.0,?,0.35,14.5,74.0,?,23.0,?,1900.0,56.8,34.1,?,?,?,35.0,40.0,?,100.0,?
47202.0,?,?,1,2,0,1,1,813.0,9.0,0,?,?,?,0.267,15.1,?,0.5,31.0,6.6,1650.0,54.9,?,?,?,?,?,40.0,109.67,100.0,?
37355.0,0,1,?,?,0,1,2,828.0,?,2,?,?,44.0,0.2,16.1,?,?,?,?,?,55.6,38.9,0.0,?,1.0,35.0,40.0,103.22,?,?
37355.0,?,1,1,?,0,?,2,827.0,2.0,2,1910.0,40.0,?,?,16.5,72.0,0.625,20.0,?,?,?,34.1,?,2.5,0.5,?,40.0,103.22,?,1
37355.0,?,?,?,0,0,?,2,?,9.0,?,1910.0,?,43.0,?,16.1,?,0.625,20.0,?,?,55.6,33.3,4.0,?,?,35.0,?,103.22,100.0,1
35753.0,0,1,0,0,0,?,?,824.0,?,2,?,40.0,?,?,?,80.0,?,?,5.6,?,55.6,?,?,?,1.3,?,40.0,103.22,?,1
25514.0,1,?,1,2,0,0,2,821.0,7.0,2,?,55.0,49.0,0.267,?,?,?,?,5.6,?,?,38.9,?,2.5,?,34.0,?,?,100.0,?
?,0,?,1,0,0,1,?,?,9.0,2,?,55.0,?,0.2,15.6,?,?,?,0.0,?,58.8,41.2,0.0,2.5,?,?,40.0,103.33,?,1
?,?,1,0,?,0,?,2,?,?,2,?,?,49.0,0.233,?,74.0,?,?,?,?,?,37.5,0.0,2.2,1.0,35.0,40.0,100.0,100.0,1
?,?,?,0,0,0,1,2,?,9.0,2,?,40.0,?,?,?,78.0,0.9375,?,?,?,?,37.5,?,?,0.9,?,40.0,100.0,100.0,1
25515.0,1,1,1,?,0,1,2,821.0,7.0,?,?,42.5,?,0.3,?,?,0.625,?,?,1850.0,49.5,?,8.0,?,?,34.0,?,?,100.0,?
?,?,?,?,?,0,1,2,828.0,?,?,?,35.0,44.0,?,15.5,?,0.875,30.0,0.0,2200.0,?,46.8,0.0,?,?,30.0,?,?,100.0,?
35534.0,1,1,1,2,?,0,2,?,2.0,2,1910.0,42.0,?,0.3,?,?,?,20.0,16.7,1300.0,?,?,?,?,0.2,40.0,40.0,110.0,100.0,?
35534.0,?,1,?,2,0,0,2,827.0,9.0,2,1910.0,?,44.0,0.3,15.5,?,1.25,?,14.1,?,50.5,?,?,2.5,1.5,40.0,40.0,110.0,?,?
?,?,1,?,0,0,?,2,824.0,?,?,1910.0,?,?,0.3,16.0,?,0.8125,30.0,3.4,2400.0,56.8,39.8,0.0,2.5,0.8,30.0,?,?,100.0,1
35754.0,0,1,?,0,0,1,2,?,?,2,?,47.0,43.0,?,16.0,?,?,?,9.1,2400.0,?,40.4,?,?,1.1,?,?,103.125,100.0,1
37572.0,0,1,0,0,0,?,?,824.0,2.0,?,?,35.0,?,0.233,16.0,?,?,?,8.9,1900.0,49.5,41.6,0.0,?,?,30.0,40.0,103.22,100.0,1
37572.0,?,1,0,?,0,1,?,?,9.0,?,1911.0,?,?,0.233,16.0,86.0,?,?,?,1900.0,44.6,39.3,?,?,?,30.0,?,103.22,?,?
35816.0,0,1,0,0,0,1,?,?,2.0,?,1910.0,47.5,68.0,0.4,?,78.0,0.75,22.0,?,1900.0,?,37.5,?,2.1,?,33.0,?,103.125,?,?
35458.0,0,?,0,0,0,0,3,?,?,2,1910.0,40.0,?,0.233,15.0,?,?,28.0,?,2380.0,60.0,40.0,?,2.5,1.0,30.0,40.0,?,?,?
35816.0,?,1,0,0,0,1,?,815.0,2.0,1,?,40.0,55.0,0.433,?,?,0.75,22.0,9.6,1550.0,?,37.2,1.0,?,?,?,?,?,?,0
23055.0,?,1,1,1,0,?,?,?,?,2,1910.0,42.5,?,?,13.9,76.0,0.625,?,?,?,50.0,50.0,0.0,2.5,?,40.0,40.0,106.66,?,0
?,1,?,1,?,?,?,2,821.0,?,2,?,50.0,?,?,?,76.0,0.625,?,3.4,?,56.8,?,?,?,0.8,34.0,40.0,?,100.0,0
25520.0,1,1,?,2,0,1,2,821.0,7.0,2,?,45.0,57.0,?,?,76.0,?,20.0,?,1800.0,?,40.4,?,?,0.8,?,40.0,?,?,0
?,0,0,0,?,?,?,2,?,?,2,?,47.0,67.0,0.4,?,74.0,?,38.0,0.0,1900.0,58.8,41.2,2.0,2.5,?,33.0,40.0,103.125,?,?
35872.0,0,0,0,0,?,1,2,?,9.0,2,?,47.0,?,0.333,16.0,?,?,30.0,1.5,?,50.5,?,0.0,2.5,1.1,?,40.0,?,100.0,1
?,?,1,1,2,?,?,0,802.0,2.0,0,1910.0,50.0,?,?,13.86,70.0,?,?,?,?,?,38.8,0.0,3.0,?,40.0,40.0,100.0,100.0,1
37168.0,?,1,?,?,0,1,3,?,2.0,2,?,30.0,?,?,13.0,94.0,1.0,29.0,0.0,1800.0,56.2,43.8,0.0,?,?,?,?,110.0,100.0,0
37333.0,0,1,?,0,?,?,3,815.0,2.0,2,1911.0,?,?,0.267,?,86.0,?,28.0,0.0,1500.0,?,35.9,0.0,2.5,?,?,40.0,106.45,100.0,0
?,1,1,1,2,0,?,?,?,7.0,2,?,?,53.0,0.3,14.2,?,0.625,25.0,22.7,?,?,?,?,?,0.9,34.0,?,?,100.0,?
37333.0,0,1,?,0,?,0,?,815.0,2.0,2,1910.0,35.0,56.0,?,15.3,?,0.75,20.0,?,1900.0,?,23.1,?,2.5,1.25,33.0,40.0,?,100.0,0
37994.0,1,?,1,2,?,?,2,821.0,7.0,?,1911.0,55.0,?,?,?,?,0.625,?,16.7,?,?,?,4.0,2.0,?,?,?,?,100.0,0
25513.0,?,?,1,?,0,0,?,?,?,?,1910.0,55.0,49.0,?,?,78.0,0.625,?,17.1,?,?,?,?,2.5,0.85,34.0,40.0,106.45,?,0
47203.0,1,?,1,2,?,1,0,802.0,?,0,1910.0,?,?,0.2,?,90.0,0.75,?,0.0,1420.0,?,37.5,0.0,3.0,1.35,40.0,?,?,100.0,?
47203.0,1,1,1,?,0,1,0,?,7.0,0,?,?,50.0,?,15.5,74.0,?,58.0,?,1420.0,?,35.7,?,3.0,1.0,40.0,?,?,100.0,1
?,0,0,0,?,0,1,2,824.0,9.0,2,?,35.0,?,0.233,16.0,82.0,?,?,?,2100.0,56.2,?,0.0,1.7,0.4,30.0,40.0,?,100.0,?
35871.0,0,?,?,?,?,1,?,?,2.0,2,1911.0,?,56.0,0.2,15.0,80.0,0.8125,?,8.6,?,53.8,37.6,?,1.7,1.0,30.0,40.0,100.0,100.0,?
37169.0,0,1,?,0,?,?,?,824.0,2.0,?,?,40.0,50.0,?,16.0,?,0.8125,30.0,?,?,58.8,41.2,?,2.5,?,33.0,?,103.125,100.0,1
47169.0,?,1,?,0,0,1,?,?,9.0,2,?,?,?,0.233,?,70.0,?,30.0,0.0,2400.0,?,41.2,?,?,?,33.0,40.0,?,100.0,?
37822.0,?,1,1,0,0,1,3,?,9.0,0,?,40.0,?,0.2,15.8,76.0,?,38.0,?,?,55.6,38.9,0.0,?,1.5,?,?,?,100.0,1
37822.0,0,1,1,1,0,?,3,816.0,2.0,0,?,?,?,?,15.4,78.0,?,?,5.7,1736.0,56.8,?,0.0,?,1.1,?,40.0,103.125,?,1
37994.0,1,?,?,2,?,?,2,?,?,?,1911.0,?,45.0,0.267,15.5,79.0,0.625,?,?,?,54.3,34.3,?,?,1.0,?,?,100.0,100.0,?
?,1,?,1,?,0,0,2,?,7.0,?,?,52.0,64.0,?,15.5,82.0,?,30.0,0.0,1800.0,71.4,28.6,?,2.5,0.9,?,40.0,103.125,100.0,?
35458.0,?,?,?,0,0,0,?,816.0,9.0,?,?,40.0,56.0,?,16.5,79.0,?,?,0.0,2300.0,?,?,0.0,?,1.5,30.0,40.0,106.45,?,0
35460.0,?,?,?,0,0,?,?,?,?,2,1910.0,45.0,54.0,0.333,15.5,?,?,?,5.6,?,?,?,2.0,?,1.3,30.0,?,106.45,?,1
?,0,1,1,?,0,1,?,?,?,2,?,?,68.0,?,16.0,80.0,?,?,0.0,2250.0,?,?,?,1.5,?,35.0,?,106.45,?,1
?,?,?,?,?,0,1,?,828.0,?,?,1910.0,47.5,?,0.35,16.0,?,0.75,?,0.0,?,52.1,47.9,?,1.5,0.75,35.0,?,?,100.0,1
?,?,?,?,0,?,1,2,?,9.0,?,1910.0,?,54.0,0.367,15.5,?,?,40.0,?,?,52.6,36.8,2.0,2.5,?,30.0,40.0,106.45,?,?
?,?,1,1,0,?,0,2,827.0,2.0,2,?,?,?,0.333,14.9,64.0,?,28.0,?,?,57.5,39.1,?,2.5,1.0,40.0,40.0,106.89,?,?
?,?,1,?,?,0,1,2,?,9.0,2,1911.0,?,70.0,?,15.0,65.0,?,25.0,5.4,1500.0,54.3,?,0.0,2.3,?,40.0,?,106.66,100.0,1
?,0,1,?,0,0,1,2,824.0,2.0,2,?,?,60.0,?,?,?,?,20.0,8.6,?,?,37.6,0.0,?,1.5,35.0,?,110.0,100.0,1
?,?,1,?,0,?,?,?,828.0,2.0,?,?,?,?,0.267,?,84.0,?,32.0,0.0,2200.0,58.8,41.2,4.0,1.4,1.0,30.0,?,?,?,?
?,?,1,0,0,0,?,3,?,9.0,?,1910.0,40.0,64.0,0.2,15.5,?,1.0,?,?,2400.0,58.8,41.2,?,2.5,1.0,?,?,103.125,100.0,?
?,0,1,0,?,0,1,3,?,2.0,?,?,40.0,?,0.233,?,?,0.75,?,0.0,2400.0,60.0,?,?,?,1.0,30.0,?,106.66,?,1
47203.0,1,?,?,?,?,?,0,802.0,7.0,?,1910.0,50.0,69.0,?,?,82.0,?,?,0.0,1700.0,62.5,37.5,?,?,1.0,?,?,106.45,100.0,0
37338.0,0,?,?,0,0,?,?,?,9.0,?,?,?,60.0,0.4,16.0,?,?,28.0,?,1600.0,55.6,?,?,1.0,0.5,35.0,40.0,110.0,?,?
?,0,1,0,0,?,?,3,?,?,?,?,?,62.0,?,?,98.0,0.75,25.0,10.6,?,48.1,?,0.0,2.8,1.3,33.0,?,110.0,?,1
?,0,?,0,0,?,1,?,815.0,9.0,2,?,50.0,?,0.4,?,?,0.75,26.0,11.0,1950.0,?,39.0,0.0,?,?,33.0,40.0,?,?,1
37305.0,0,?,1,0,0,1,3,815.0,9.0,2,1911.0,35.0,?,0.4,15.1,?,0.875,30.0,?,1500.0,?,34.5,1.0,2.5,?,?,40.0,?,?,0
37177.0,0,1,?,?,0,?,?,828.0,?,2,?,40.0,56.0,0.3,17.0,82.0,0.75,?,?,?,?,?,0.0,2.0,?,33.0,?,103.22,?,1
37177.0,0,1,?,0,0,?,2,?,9.0,?,1910.0,30.0,56.0,?,?,?,0.75,30.0,?,2550.0,52.6,47.4,?,?,1.0,33.0,?,103.22,?,?
?,?,1,?,?,?,1,3,815.0,2.0,2,?,30.0,?,0.3,16.0,98.0,0.75,35.0,0.0,2050.0,?,37.5,?,?,1.0,33.0,40.0,100.0,?,1
35759.0,0,?,?,0,0,1,?,?,?,2,1910.0,45.0,69.0,0.267,15.6,?,?,?,5.6,?,55.6,38.9,0.0,2.85,?,?,?,?,?,?
37579.0,0,?,0,0,?,?,?,827.0,9.0,2,?,?,?,?,16.1,76.0,0.75,22.0,?,2426.0,?,38.9,?,2.7,0.7,30.0,?,?,?,?
37501.0,?,1,?,?,0,0,?,815.0,?,2,1910.0,32.5,69.0,?,15.5,?,0.75,30.0,0.5,2050.0,52.6,42.1,?,?,1.0,?,?,100.0,100.0,?
?,?,1,1,2,?,0,?,816.0,?,0,1910.0,?,?,?,16.3,?,?,?,3.4,1700.0,56.8,39.8,?,2.5,1.0,?,40.0,?,100.0,0
?,1,1,?,?,?,?,?,816.0,?,1,1910.0,?,68.0,0.3,?,?,0.75,32.0,0.0,1742.0,?,40.0,?,?,1.0,40.0,40.0,?,100.0,0
37199.0,0,?,?,0,0,1,2,824.0,?,2,1910.0,?,?,0.2,?,?,0.5625,?,?,1900.0,57.5,?,0.0,1.3,?,30.0,?,?,?,0
37003.0,?,?,1,?,0,1,?,815.0,?,0,1910.0,40.0,?,?,16.2,79.0,0.625,30.0,0.0,?,62.5,37.5,4.0,?,1.0,38.0,?,106.45,100.0,0
37365.0,0,?,?,0,?,1,?,?,9.0,2,?,?,?,?,14.5,?,1.0,?,0.0,?,63.3,36.7,0.0,?,?,35.0,?,?,100.0,0
37365.0,0,1,?,0,0,1,2,827.0,?,?,1910.0,?,?,0.4,15.0,?,1.0,20.0,5.4,2000.0,?,?,?,?,?,?,40.0,?,100.0,0
37505.0,?,1,?,0,0,0,?,824.0,9.0,2,1910.0,?,64.0,?,15.4,88.0,0.5625,?,4.4,?,?,?,2.0,?,?,30.0,?,?,100.0,1
37505.0,0,1,?,0,0,?,?,824.0,2.0,2,1910.0,40.0,64.0,0.2,16.0,?,0.8125,?,?,1835.0,?,35.7,?,2.0,?,?,?,106.45,100.0,1
47103.0,?,1,1,?,0,?,3,816.0,9.0,0,1910.0,47.5,?,0.3,?,84.0,?,?,20.7,1800.0,?,38.0,5.0,2.6,0.3,40.0,33.0,?,100.0,0
?,1,1,?,2,2,1,?,?,9.0,0,?,50.0,50.0,0.3,14.5,?,?,24.0,20.7,1500.0,?,38.0,?,?,0.6,40.0,33.0,103.3,100.0,?
34402.0,1,?,1,2,2,?,?,815.0,?,?,?,52.0,54.0,0.5,16.0,?,?,?,?,?,?,34.7,0.0,?,?,50.0,?,?,100.0,0
?,?,?,0,0,0,0,?,827.0,2.0,1,1910.0,?,?,?,?,79.0,0.75,?,?,?,?,38.3,5.0,3.1,1.8,33.0,33.0,96.9,100.0,?
?,0,1,0,?,?,1,3,815.0,?,?,1910.0,45.0,42.0,0.233,?,?,0.75,30.0,0.0,?,?,41.2,?,2.5,1.0,30.0,35.0,100.0,?,1
36053.0,0,?,?,?,?,1,?,815.0,2.0,?,1910.0,?,42.0,0.233,16.0,?,?,28.0,?,?,54.3,45.7,0.0,?,?,?,35.0,?,?,1
36859.0,1,?,?,2,?,?,0,802.0,?,0,1911.0,55.0,54.0,?,15.0,?,?,60.0,3.4,?,?,39.8,?,?,?,45.0,?,103.3,?,1
36859.0,?,1,1,1,?,0,?,?,?,0,?,?,54.0,0.267,15.5,80.0,?,55.0,0.0,1600.0,62.5,37.5,0.0,?,0.5,?,?,?,100.0,?
34683.0,0,?,?,?,0,1,3,815.0,2.0,2,1910.0,?,?,0.3,?,92.0,0.625,?,1.1,1900.0,53.8,45.2,0.0,2.5,1.0,?,?,100.0,?,?
?,0,?,1,?,0,1,3,815.0,?,0,1911.0,50.0,?,0.3,14.0,75.0,?,33.0,?,?,?,?,0.0,0.0,?,35.0,?,96.9,?,?
34664.0,?,?,1,2,2,1,?,816.0,?,?,?,?,49.0,?,16.0,72.0,0.375,38.0,?,1650.0,50.0,35.0,0.0,?,?,38.0,33.0,?,100.0,0
?,?,1,1,2,0,?,?,821.0,?,?,?,?,?,?,?,74.0,0.5,30.0,?,?,44.2,?,2.0,2.5,?,40.0,?,100.0,100.0,?
?,1,?,?,2,?,?,?,?,?,?,1910.0,47.5,?,0.267,14.3,?,?,55.0,11.7,1600.0,?,35.1,?,?,?,?,33.0,?,?,0
?,?,?,?,0,0,1,3,816.0,9.0,?,?,37.5,54.0,?,?,?,?,20.0,?,?,54.3,?,?,?,0.4,30.0,40.0,103.3,?,1
?,?,1,0,0,?,1,2,827.0,2.0,?,1910.0,?,55.0,0.3,?,75.0,0.75,?,0.0,2300.0,59.8,?,0.0,2.0,2.3,?,33.0,96.6,100.0,?
34545.0,0,1,1,?,0,?,2,?,?,?,?,40.0,48.0,0.3,15.0,82.0,?,?,?,1720.0,59.3,?,?,?,?,32.0,33.0,?,100.0,1
