@relation dataset

@attribute attr_4 real
@attribute attr_5 {0, 1}
@attribute attr_7 {0, 1}
@attribute attr_10 {0, 1}
@attribute attr_11 {0, 1, 2}
@attribute attr_13 {0, 1, 2}
@attribute attr_14 {0, 1}
@attribute attr_15 {0, 1, 2, 3}
@attribute attr_16 real
@attribute attr_17 real
@attribute attr_18 {0, 1, 2}
@attribute attr_20 real
@attribute attr_21 real
@attribute attr_22 real
@attribute attr_23 real
@attribute attr_24 real
@attribute attr_25 real
@attribute attr_26 real
@attribute attr_27 real
@attribute attr_28 real
@attribute attr_29 real
@attribute attr_30 real
@attribute attr_31 real
@attribute attr_32 real
@attribute attr_34 real
@attribute attr_35 real
@attribute attr_36 real
@attribute attr_37 real
@attribute attr_38 real
@attribute attr_39 real
@attribute attr_40 {0, 1}


@data
?,1,?,1,?,0,?,2,821.0,?,?,1911.0,?,43.0,0.267,?,?,1.0,20.0,15.8,1600.0,49.5,34.7,0.0,2.5,?,38.0,40.0,103.22,100.0,?
?,?,1,0,0,?,0,?,824.0,2.0,2,?,50.0,?,?,16.0,?,0.8125,30.0,?,2400.0,58.8,41.2,0.0,1.7,1.0,30.0,40.0,107.4,100.0,?
35751.0,0,?,0,0,1,?,2,?,9.0,?,?,?,45.0,?,15.0,?,0.8125,30.0,0.0,2400.0,?,37.5,?,?,?,?,?,107.4,?,1
37340.0,?,1,0,0,?,1,2,?,?,2,1911.0,30.0,?,0.2,?,70.0,0.8125,?,1.2,?,58.1,40.7,?,2.0,1.0,?,?,96.875,100.0,1
35816.0,0,?,?,0,?,1,2,827.0,2.0,1,?,40.0,41.0,0.2,15.8,72.0,?,?,?,2000.0,62.5,?,0.0,2.5,?,?,40.0,107.4,100.0,0
37352.0,0,?,?,?,0,1,?,827.0,9.0,2,1911.0,40.0,?,?,?,74.0,1.0,?,8.0,2100.0,?,34.5,0.0,2.3,?,35.0,40.0,107.4,100.0,0
?,?,1,0,?,?,1,?,827.0,9.0,2,1911.0,45.0,42.0,?,14.0,70.0,1.0,?,8.0,1850.0,?,?,?,?,?,35.0,40.0,107.4,100.0,0
37352.0,0,1,1,0,0,1,2,827.0,9.0,2,1911.0,50.0,45.0,0.3,15.0,76.0,?,?,?,2150.0,?,34.5,?,?,1.0,35.0,?,?,?,1
37352.0,0,1,1,0,0,1,2,827.0,2.0,2,?,?,?,0.3,15.2,72.0,?,?,?,2150.0,?,35.3,0.0,2.5,?,35.0,?,107.4,?,?
37157.0,0,?,0,?,?,0,2,828.0,?,2,1910.0,?,45.0,0.233,17.0,70.0,0.75,35.0,0.0,2200.0,?,?,?,2.5,1.0,33.0,?,106.45,?,0
37352.0,0,1,?,0,?,1,3,?,?,?,?,37.5,?,?,?,90.0,0.75,28.0,20.0,?,45.0,35.0,?,?,0.8,?,40.0,107.4,?,1
37352.0,?,?,?,0,0,1,3,?,9.0,?,1911.0,?,44.0,0.2,16.5,?,0.75,30.0,21.7,?,43.5,34.8,0.0,2.7,?,?,?,107.4,100.0,1
?,1,?,?,2,0,1,2,?,?,?,1911.0,45.0,44.0,0.267,14.1,78.0,?,22.0,7.6,1510.0,54.3,38.0,0.0,2.5,0.7,?,40.0,114.28,100.0,1
25507.0,1,1,1,?,?,1,?,821.0,7.0,2,?,40.0,?,0.2,?,69.0,0.625,20.0,?,1510.0,?,?,2.0,?,?,?,?,110.0,100.0,1
?,0,?,0,?,0,?,2,?,2.0,?,?,?,?,0.333,17.0,78.0,0.75,35.0,0.0,2400.0,?,41.2,4.0,2.5,1.0,30.0,?,100.0,?,0
?,1,1,1,2,0,1,3,816.0,?,2,1911.0,40.0,?,0.267,16.0,?,?,28.0,0.0,1500.0,58.8,?,2.0,3.0,0.8,40.0,40.0,103.12,100.0,1
35334.0,?,?,1,2,0,?,3,816.0,?,2,1911.0,32.5,43.0,0.2,?,?,1.0,?,7.6,?,?,38.0,4.0,2.5,?,?,?,?,100.0,?
?,0,1,1,0,0,1,?,?,9.0,?,1911.0,37.5,?,0.3,15.0,?,?,34.0,0.0,1400.0,62.5,37.5,?,2.8,?,28.0,?,?,100.0,1
?,0,1,1,?,0,?,3,815.0,2.0,?,1910.0,35.0,44.0,?,?,80.0,1.0,32.0,?,1400.0,?,34.9,?,?,?,?,40.0,103.12,?,1
?,?,?,0,?,0,?,2,?,9.0,?,1910.0,50.0,43.0,0.2,?,82.0,?,30.0,0.0,?,?,?,12.0,?,1.0,30.0,40.0,?,100.0,?
35752.0,0,?,?,0,?,1,?,824.0,?,2,1910.0,?,43.0,0.3,16.3,80.0,0.8125,?,?,2270.0,55.6,?,12.0,?,?,30.0,?,103.22,?,1
?,0,1,?,?,0,?,2,827.0,2.0,?,1911.0,?,43.0,?,15.8,57.0,?,?,?,?,58.1,?,?,1.4,1.7,33.0,40.0,103.12,100.0,1
?,?,?,?,?,0,?,2,827.0,9.0,2,1911.0,52.5,43.0,0.233,?,?,0.75,?,?,1480.0,?,?,0.0,1.7,?,?,?,103.12,100.0,?
?,?,1,0,0,0,1,?,?,2.0,?,?,?,43.0,0.3,17.0,?,0.8125,?,0.0,2300.0,?,41.2,0.0,?,?,30.0,40.0,103.22,?,1
?,0,1,0,?,0,1,2,821.0,?,?,?,25.0,38.0,0.2,13.0,?,0.625,25.0,0.0,1600.0,?,42.5,0.0,?,0.85,30.0,?,103.12,?,?
?,?,?,0,0,0,?,2,?,7.0,2,1911.0,25.0,38.0,?,14.0,70.0,?,25.0,?,1600.0,58.8,?,?,1.7,0.9,30.0,40.0,?,100.0,1
37354.0,0,1,?,2,0,1,3,816.0,?,2,?,?,?,0.333,15.9,78.0,0.5,34.0,2.4,2000.0,?,36.6,0.0,?,?,35.0,40.0,?,?,1
35335.0,1,1,1,?,0,1,2,?,2.0,2,1911.0,45.0,41.0,0.333,17.0,78.0,0.75,16.0,?,?,50.5,?,0.0,2.5,?,50.0,?,96.97,?,0
?,1,1,?,?,0,1,2,827.0,2.0,2,?,47.5,41.0,?,?,?,0.75,?,14.1,1300.0,?,?,?,?,1.0,50.0,40.0,?,100.0,0
?,0,?,?,?,?,?,?,824.0,2.0,?,1910.0,40.0,46.0,?,15.0,68.0,?,28.0,0.0,?,58.8,41.2,0.0,?,?,33.0,40.0,?,100.0,?
?,0,?,0,0,0,0,2,?,?,2,?,40.0,46.0,0.267,16.5,68.0,0.875,25.0,?,1700.0,58.8,?,0.0,?,1.0,33.0,40.0,?,?,1
35811.0,0,?,?,0,0,1,3,815.0,9.0,1,1911.0,40.0,35.0,0.233,?,?,?,30.0,0.0,2000.0,62.5,?,0.0,2.5,?,30.0,?,?,100.0,?
37869.0,0,1,1,?,0,?,0,?,7.0,?,1911.0,?,38.0,0.4,?,?,?,?,4.7,?,?,?,0.0,2.0,1.0,?,?,103.125,?,1
?,0,1,?,0,?,1,?,802.0,2.0,?,1911.0,?,38.0,?,16.0,70.0,?,50.0,0.0,1400.0,62.5,37.5,?,2.8,1.5,?,?,?,?,?
25509.0,1,1,1,?,?,?,?,?,7.0,?,1911.0,50.0,?,?,?,?,0.625,25.0,10.5,?,52.6,?,2.0,2.4,0.8,?,40.0,96.97,?,0
37386.0,1,?,?,2,?,?,2,827.0,2.0,?,1910.0,40.0,47.0,?,24.5,?,0.875,30.0,?,?,?,?,16.0,?,?,40.0,40.0,100.0,?,0
37386.0,1,?,1,?,?,1,?,?,2.0,2,1910.0,40.0,?,?,15.0,77.0,0.75,20.0,?,?,52.1,38.5,?,2.5,1.0,40.0,40.0,103.22,100.0,?
37386.0,1,?,1,2,0,1,?,827.0,9.0,?,1910.0,?,?,0.2,15.0,?,0.75,?,11.8,?,?,?,0.0,2.5,1.0,?,40.0,103.22,100.0,1
?,?,1,?,?,0,1,2,?,9.0,?,1911.0,40.0,?,0.35,18.5,85.0,?,?,?,1900.0,?,?,?,1.8,?,40.0,40.0,106.45,?,?
37254.0,0,1,?,0,0,1,2,?,7.0,?,1911.0,?,?,0.3,?,70.0,?,20.0,2.3,1750.0,?,40.0,4.0,?,?,35.0,40.0,?,?,1
?,0,?,?,?,0,?,?,828.0,9.0,2,?,35.0,39.0,?,?,84.0,?,?,?,2100.0,?,?,?,?,?,?,40.0,94.117,?,1
47202.0,0,1,1,?,2,1,0,802.0,?,0,1910.0,?,43.0,0.333,14.02,68.0,0.75,56.0,?,?,53.2,?,0.0,3.0,1.3,40.0,40.0,?,100.0,1
?,0,?,?,2,?,1,?,816.0,2.0,0,1910.0,67.5,45.0,0.2,15.5,80.0,?,34.0,?,1683.0,43.5,40.2,6.0,?,1.0,40.0,40.0,109.67,100.0,?
?,0,1,0,?,?,?,2,821.0,2.0,?,?,55.0,?,?,16.0,?,?,?,5.6,1850.0,55.6,?,?,0.8,0.75,?,?,?,100.0,?
37354.0,?,1,1,0,0,1,2,?,2.0,2,?,42.5,?,?,14.0,?,?,20.0,7.4,1750.0,?,?,0.0,?,?,35.0,?,96.97,100.0,?
?,0,1,?,0,0,?,3,816.0,9.0,2,1910.0,49.0,43.0,0.35,?,?,?,?,9.1,1900.0,56.8,34.1,?,0.7,0.2,35.0,40.0,?,?,?
47202.0,?,1,1,?,?,?,1,813.0,?,?,1910.0,?,?,?,?,?,?,31.0,6.6,1650.0,54.9,38.5,?,2.5,?,40.0,?,?,100.0,1
37355.0,?,?,1,?,0,1,2,?,?,?,?,?,44.0,0.2,?,?,0.9375,30.0,5.6,?,?,?,?,?,?,35.0,40.0,?,100.0,1
?,?,1,1,0,0,1,2,827.0,?,?,?,40.0,43.0,0.35,?,72.0,?,20.0,9.1,2000.0,56.8,34.1,?,2.5,0.5,35.0,?,103.22,?,?
?,0,1,?,0,0,1,2,827.0,?,?,1910.0,40.0,?,0.35,?,?,0.625,?,11.1,2000.0,55.6,33.3,4.0,?,0.9,35.0,?,103.22,?,1
35753.0,?,?,0,0,?,1,2,824.0,?,2,?,40.0,?,?,?,80.0,?,?,?,1900.0,?,?,0.0,?,1.3,30.0,40.0,103.22,100.0,?
25514.0,1,1,1,2,0,0,2,821.0,?,2,1910.0,55.0,49.0,?,?,70.0,0.625,30.0,?,?,?,?,?,2.5,0.9,?,40.0,?,100.0,0
?,0,1,1,0,?,1,3,816.0,?,?,1910.0,?,?,0.2,?,?,?,?,0.0,1650.0,58.8,?,?,?,?,33.0,40.0,103.33,100.0,1
37355.0,0,1,?,0,0,1,2,828.0,2.0,2,1911.0,40.0,?,0.233,15.3,?,1.0,34.0,?,2000.0,?,?,0.0,2.2,?,35.0,?,?,?,?
37355.0,0,1,0,0,0,1,?,828.0,?,2,1911.0,40.0,49.0,0.233,16.8,78.0,0.9375,30.0,0.0,2000.0,?,37.5,?,2.4,0.9,35.0,40.0,?,?,1
25515.0,?,1,?,?,?,1,2,821.0,7.0,?,1911.0,?,?,?,14.0,77.0,0.625,42.0,15.8,1850.0,?,?,?,?,0.8,?,?,?,?,0
37081.0,0,0,0,0,0,1,2,828.0,?,2,?,35.0,44.0,0.2,?,?,?,30.0,?,2200.0,53.2,46.8,0.0,0.0,0.0,?,?,?,100.0,?
35534.0,1,?,1,2,0,?,2,?,?,2,1910.0,42.0,44.0,0.3,15.0,80.0,?,20.0,?,1300.0,49.0,34.3,?,?,0.2,?,40.0,110.0,?,?
35534.0,?,1,1,2,?,?,2,?,?,2,1910.0,45.0,?,0.3,?,75.0,?,20.0,?,1300.0,50.5,?,0.0,?,1.5,?,40.0,?,?,?
?,?,1,?,0,?,1,?,?,?,2,1910.0,50.0,43.0,?,?,70.0,0.8125,30.0,?,2400.0,?,?,0.0,?,0.8,?,40.0,103.125,?,?
?,0,?,0,0,0,1,2,824.0,9.0,2,1910.0,?,43.0,0.267,16.0,80.0,0.5625,30.0,?,2400.0,?,40.4,?,2.5,?,30.0,40.0,103.125,100.0,?
37572.0,0,?,0,0,0,1,2,?,?,?,?,35.0,?,?,?,?,0.8125,?,?,1900.0,?,41.6,?,?,1.2,?,40.0,?,100.0,?
37572.0,0,?,0,?,?,?,?,824.0,?,?,1911.0,35.0,48.0,?,?,?,0.5625,30.0,16.1,1900.0,?,39.3,?,?,?,30.0,40.0,103.22,?,?
?,0,?,?,0,0,1,?,?,?,1,1910.0,47.5,?,?,14.0,?,?,22.0,?,?,?,37.5,?,?,?,33.0,40.0,?,100.0,0
35458.0,0,?,0,0,?,0,3,?,2.0,?,?,40.0,60.0,?,?,78.0,1.0,?,0.0,?,60.0,40.0,3.0,?,1.0,?,40.0,106.66,100.0,0
35816.0,?,1,?,0,0,1,?,815.0,2.0,1,1910.0,40.0,?,0.433,15.5,92.0,0.75,?,?,?,53.2,37.2,1.0,2.9,1.3,33.0,40.0,?,100.0,0
?,1,1,?,?,0,?,2,821.0,?,?,1910.0,42.5,?,?,13.9,76.0,?,?,0.0,1800.0,?,?,?,2.5,?,?,40.0,106.66,100.0,0
?,?,1,?,2,0,?,2,821.0,7.0,?,1910.0,?,56.0,0.267,15.2,76.0,?,25.0,3.4,1760.0,56.8,39.8,?,2.5,?,?,40.0,?,?,?
25520.0,1,1,1,2,0,1,?,821.0,?,?,?,45.0,57.0,?,14.0,76.0,0.75,?,3.4,?,?,40.4,2.0,2.0,0.8,34.0,40.0,?,100.0,?
35982.0,?,0,0,0,0,?,2,?,?,2,1910.0,47.0,?,0.4,16.0,?,?,38.0,0.0,1900.0,58.8,41.2,2.0,?,1.1,?,40.0,103.125,?,1
?,0,?,0,0,?,?,2,?,9.0,?,1910.0,?,?,?,16.0,?,0.5625,?,1.5,1900.0,50.5,?,?,2.5,?,33.0,40.0,?,100.0,?
47203.0,?,1,1,?,0,0,?,802.0,2.0,?,1910.0,50.0,55.0,0.233,13.86,70.0,?,47.0,?,?,51.0,38.8,0.0,?,1.0,40.0,40.0,100.0,?,?
?,0,?,0,?,?,?,?,815.0,2.0,2,1911.0,?,63.0,?,?,?,1.0,29.0,?,1800.0,56.2,43.8,?,2.5,1.0,30.0,40.0,?,100.0,0
37333.0,0,1,?,0,0,?,?,?,2.0,2,1911.0,?,?,0.267,13.6,?,?,28.0,0.0,1500.0,?,35.9,?,2.5,1.0,33.0,40.0,?,100.0,?
25517.0,?,1,?,2,0,?,2,?,7.0,?,1911.0,?,53.0,0.3,?,?,0.625,25.0,22.7,?,45.5,?,?,2.4,0.9,34.0,40.0,103.125,100.0,0
?,?,1,?,0,0,0,?,?,2.0,?,1910.0,35.0,56.0,0.3,15.3,80.0,0.75,20.0,?,?,76.9,23.1,?,?,1.25,?,?,?,100.0,?
?,1,1,?,2,?,?,?,821.0,7.0,2,?,?,56.0,?,15.0,?,0.625,25.0,16.7,1850.0,?,?,4.0,2.0,0.6,34.0,?,103.125,100.0,0
?,1,1,1,2,0,0,?,?,?,2,?,?,?,0.2,15.0,?,0.625,20.0,17.1,1900.0,47.6,35.2,?,2.5,0.85,34.0,40.0,106.45,?,0
47203.0,1,1,1,2,0,1,?,802.0,2.0,0,?,50.0,?,?,?,?,0.75,50.0,?,?,?,37.5,0.0,?,?,40.0,?,106.45,100.0,1
47203.0,?,1,1,?,0,1,0,802.0,7.0,0,?,?,?,0.2,?,?,0.75,?,4.8,?,59.5,35.7,?,?,1.0,?,40.0,?,100.0,?
35871.0,?,?,?,0,?,1,2,?,9.0,2,1911.0,35.0,56.0,0.233,16.0,82.0,?,?,?,2100.0,56.2,38.2,0.0,?,?,30.0,40.0,?,100.0,?
35871.0,0,0,?,0,?,1,2,824.0,?,?,1911.0,?,?,0.2,?,80.0,?,40.0,?,2100.0,53.8,37.6,?,?,1.0,?,40.0,100.0,100.0,1
37169.0,?,1,?,0,0,?,?,824.0,2.0,?,?,40.0,50.0,?,?,?,?,30.0,?,2400.0,58.8,41.2,8.0,2.5,1.5,33.0,40.0,?,100.0,1
?,0,?,?,0,?,?,?,?,9.0,?,1911.0,40.0,50.0,?,16.0,?,0.5625,30.0,0.0,?,?,41.2,8.0,?,?,?,?,?,?,1
?,?,1,1,0,?,?,3,816.0,?,?,1911.0,40.0,?,0.2,?,76.0,0.5,38.0,?,1736.0,?,38.9,?,2.5,1.5,35.0,?,?,100.0,?
?,0,1,1,1,?,1,?,816.0,?,0,1911.0,40.0,54.0,0.2,15.4,78.0,0.5,34.0,5.7,1736.0,56.8,?,0.0,2.5,?,35.0,40.0,?,?,1
37994.0,?,1,1,?,0,0,2,821.0,?,2,1911.0,?,45.0,0.267,15.5,79.0,0.625,20.0,16.7,?,54.3,?,4.0,?,1.0,34.0,40.0,?,?,1
?,1,1,1,?,?,0,2,821.0,7.0,?,1910.0,52.0,64.0,0.4,15.5,82.0,?,?,?,1800.0,71.4,28.6,?,2.5,?,?,?,103.125,100.0,?
?,?,?,0,?,0,?,3,?,9.0,?,1910.0,40.0,?,0.233,?,79.0,?,?,?,?,?,?,0.0,2.5,?,?,?,?,100.0,?
35460.0,0,1,0,0,?,1,2,824.0,?,2,1910.0,?,?,0.333,?,?,0.8125,?,5.6,2250.0,55.6,38.9,?,2.5,1.3,30.0,?,?,?,1
37365.0,?,1,1,?,0,?,2,828.0,2.0,?,1910.0,?,68.0,0.4,?,?,0.75,30.0,0.0,?,58.8,41.2,?,1.5,1.0,?,40.0,106.45,100.0,?
37365.0,?,1,1,0,0,?,2,828.0,9.0,?,1910.0,?,68.0,?,16.0,80.0,?,?,?,?,52.1,?,0.0,?,0.75,?,?,106.45,100.0,?
35460.0,0,?,0,?,?,1,?,?,9.0,2,1910.0,45.0,?,0.367,?,74.0,0.5625,?,?,2250.0,?,?,?,2.5,1.8,30.0,40.0,106.45,100.0,1
37365.0,0,1,1,0,0,0,2,?,?,?,1911.0,37.5,70.0,?,14.9,?,0.75,28.0,?,?,?,39.1,0.0,?,1.0,?,40.0,106.89,100.0,?
37365.0,0,1,1,0,?,?,2,?,?,2,1911.0,37.5,?,0.4,15.0,?,0.75,25.0,?,1500.0,54.3,40.2,0.0,?,?,?,40.0,?,100.0,?
?,?,?,?,0,?,?,2,824.0,2.0,2,?,47.5,60.0,?,?,74.0,0.8125,?,?,1600.0,?,37.6,?,2.0,1.5,35.0,?,110.0,100.0,1
35758.0,0,1,?,?,?,?,?,?,2.0,2,?,40.0,62.0,?,?,?,0.9375,32.0,?,2200.0,58.8,41.2,4.0,1.4,1.0,30.0,?,?,?,1
?,0,1,0,0,?,1,?,816.0,9.0,2,1910.0,?,64.0,0.2,?,?,?,26.0,?,2400.0,?,41.2,?,2.5,?,30.0,40.0,?,100.0,?
35458.0,0,?,0,?,?,1,3,?,2.0,?,1910.0,?,?,0.233,15.0,?,?,31.0,0.0,2400.0,60.0,40.0,3.0,?,1.0,?,40.0,?,100.0,1
47203.0,1,1,?,?,0,0,?,?,?,?,?,50.0,?,?,17.0,82.0,?,?,0.0,1700.0,62.5,?,0.0,3.0,1.0,40.0,40.0,?,?,0
37338.0,?,1,0,0,0,0,?,?,9.0,2,?,?,60.0,0.4,16.0,76.0,?,28.0,5.6,1600.0,?,?,?,1.0,?,?,?,?,?,1
?,0,1,?,0,0,1,3,815.0,2.0,?,1910.0,50.0,?,0.4,15.4,?,?,25.0,?,?,48.1,?,?,2.8,1.3,33.0,?,110.0,100.0,1
37915.0,0,?,?,0,0,1,?,?,9.0,?,?,50.0,62.0,0.4,14.9,?,0.75,26.0,11.0,1950.0,50.0,39.0,0.0,2.8,?,33.0,?,110.0,?,1
37305.0,0,1,1,0,0,?,3,?,9.0,?,1911.0,?,68.0,0.4,?,90.0,0.875,?,?,?,59.5,34.5,?,?,1.0,35.0,40.0,106.89,100.0,?
37177.0,0,?,0,0,?,1,2,828.0,2.0,2,1910.0,?,56.0,0.3,?,82.0,?,30.0,0.0,2550.0,52.6,?,0.0,?,?,33.0,40.0,?,100.0,1
37177.0,0,?,0,?,0,1,?,?,9.0,2,?,30.0,?,0.283,17.0,72.0,0.75,30.0,0.0,2550.0,52.6,47.4,?,2.0,?,?,40.0,?,100.0,1
37501.0,0,1,0,0,0,1,3,815.0,?,2,1910.0,?,?,0.3,16.0,?,0.75,?,0.0,?,?,37.5,?,?,?,33.0,40.0,?,100.0,?
?,0,?,?,0,0,?,?,?,?,?,?,45.0,69.0,0.267,15.6,72.0,0.75,21.0,?,?,?,38.9,?,2.85,1.1,30.0,?,?,?,?
37579.0,?,?,0,?,0,?,2,?,9.0,?,?,45.0,69.0,0.267,?,76.0,?,22.0,?,2426.0,?,?,?,?,0.7,30.0,40.0,103.22,100.0,?
?,?,1,?,0,?,0,3,815.0,9.0,2,1910.0,32.5,69.0,0.2,?,?,?,30.0,0.5,2050.0,52.6,42.1,?,2.5,1.0,33.0,?,100.0,?,?
37938.0,?,1,?,2,0,0,?,816.0,9.0,0,1910.0,?,65.0,0.3,?,?,?,?,?,?,?,?,4.0,2.5,?,34.0,?,106.45,100.0,?
?,1,?,1,2,?,?,3,?,?,?,1910.0,40.0,?,0.3,?,?,0.75,32.0,?,1742.0,?,40.0,?,2.5,1.0,40.0,?,103.125,100.0,0
37199.0,0,1,1,0,?,1,?,?,9.0,2,1910.0,40.0,?,0.2,?,82.0,0.5625,?,2.3,1900.0,?,?,?,1.3,0.8,30.0,40.0,106.45,100.0,0
37003.0,1,1,?,1,?,1,3,?,?,0,?,?,65.0,?,16.2,?,?,?,0.0,?,62.5,?,?,2.5,?,?,40.0,?,100.0,0
?,?,1,1,?,?,?,?,815.0,9.0,?,1911.0,35.0,62.0,0.4,14.5,?,?,?,0.0,1900.0,63.3,?,0.0,2.5,?,35.0,40.0,?,?,?
37365.0,?,?,1,0,0,1,2,827.0,?,2,1910.0,?,?,?,?,76.0,1.0,?,5.4,2000.0,54.3,40.2,0.0,2.5,?,35.0,40.0,?,?,0
37505.0,0,?,0,0,0,?,?,?,?,2,?,?,64.0,0.233,15.4,88.0,?,24.0,4.4,?,?,40.0,2.0,2.0,1.3,30.0,?,?,100.0,1
?,0,1,0,?,?,0,2,824.0,2.0,?,1910.0,40.0,64.0,?,?,76.0,?,?,?,1835.0,?,?,?,2.0,?,30.0,40.0,?,?,1
47103.0,1,?,1,?,?,1,3,816.0,9.0,0,1910.0,47.5,63.0,?,16.4,?,0.5,27.0,20.7,1800.0,41.3,?,?,2.6,?,?,33.0,96.7,?,?
47103.0,?,1,1,?,2,1,3,?,?,0,?,?,50.0,0.3,14.5,84.0,0.25,24.0,?,1500.0,?,?,0.0,?,0.6,?,?,?,100.0,?
34402.0,?,1,1,2,?,1,3,?,9.0,0,1911.0,?,54.0,?,16.0,82.0,0.875,?,?,?,49.5,34.7,0.0,?,?,?,40.0,?,100.0,0
?,?,1,?,0,?,?,?,827.0,?,1,1910.0,40.0,41.0,?,14.0,79.0,0.75,20.0,?,1530.0,61.7,?,?,?,?,?,?,?,100.0,?
36053.0,?,1,?,0,?,?,?,815.0,?,2,1910.0,45.0,42.0,0.233,15.0,?,0.75,30.0,?,?,58.8,41.2,?,2.5,1.0,30.0,?,?,?,?
?,?,1,0,?,?,?,3,815.0,?,?,1910.0,45.0,?,0.233,16.0,84.0,?,28.0,0.0,2220.0,54.3,?,?,2.5,?,?,35.0,100.0,100.0,1
36859.0,1,1,?,?,0,1,0,802.0,?,?,1911.0,?,?,0.267,15.0,?,0.625,60.0,?,1600.0,56.8,39.8,0.0,1.0,0.4,?,40.0,103.3,100.0,1
?,1,1,1,1,0,0,0,?,?,?,1911.0,57.5,54.0,0.267,15.5,80.0,0.625,55.0,?,1600.0,?,37.5,0.0,?,0.5,?,40.0,?,100.0,1
34683.0,?,?,?,?,?,1,?,?,2.0,?,?,?,?,0.3,?,92.0,0.625,25.0,1.1,1900.0,53.8,45.2,0.0,?,?,?,33.0,100.0,?,?
?,0,?,?,0,0,1,?,815.0,1.0,?,?,50.0,60.0,?,14.0,75.0,0.625,?,0.0,?,65.2,34.8,0.0,?,?,?,40.0,96.9,?,0
34664.0,1,?,?,?,2,?,3,816.0,9.0,2,1910.0,?,?,0.2,16.0,?,?,?,15.0,1650.0,50.0,35.0,0.0,?,?,38.0,?,96.9,100.0,0
?,1,1,1,?,?,0,2,?,7.0,2,1911.0,47.5,41.0,?,18.0,74.0,0.5,30.0,?,1900.0,44.2,38.1,?,2.5,?,?,33.0,?,?,?
?,1,?,1,?,?,1,0,802.0,2.0,?,?,?,52.0,0.267,?,?,?,55.0,11.7,1600.0,?,35.1,?,?,1.0,40.0,?,100.0,100.0,?
?,?,1,?,0,0,?,3,816.0,?,1,?,37.5,54.0,0.3,14.5,?,1.0,20.0,?,2400.0,?,34.8,0.0,?,?,30.0,?,?,?,?
36054.0,0,1,?,0,?,1,2,827.0,2.0,?,1910.0,?,55.0,?,15.0,75.0,0.75,25.0,?,?,59.8,40.2,?,2.0,2.3,?,?,96.6,100.0,?
