@relation dataset

@attribute attr_4 real
@attribute attr_5 {0, 1}
@attribute attr_7 {0, 1}
@attribute attr_10 {0, 1}
@attribute attr_11 {0, 1, 2}
@attribute attr_13 {0, 1, 2}
@attribute attr_14 {0, 1}
@attribute attr_15 {0, 1, 2, 3}
@attribute attr_16 real
@attribute attr_17 real
@attribute attr_18 {0, 1, 2}
@attribute attr_20 real
@attribute attr_21 real
@attribute attr_22 real
@attribute attr_23 real
@attribute attr_24 real
@attribute attr_25 real
@attribute attr_26 real
@attribute attr_27 real
@attribute attr_28 real
@attribute attr_29 real
@attribute attr_30 real
@attribute attr_31 real
@attribute attr_32 real
@attribute attr_34 real
@attribute attr_35 real
@attribute attr_36 real
@attribute attr_37 real
@attribute attr_38 real
@attribute attr_39 real
@attribute attr_40 {0, 1}


@data
35539.0,1,?,1,?,0,?,?,821.0,?,2,1911.0,50.0,50.0,0.367,?,?,0.75,40.0,10.5,1700.0,52.6,36.8,0.0,2.5,1.0,?,40.0,?,?,?
35539.0,1,1,1,?,?,?,2,821.0,?,2,1911.0,50.0,50.0,?,15.0,70.0,1.0,30.0,?,1600.0,50.0,?,0.0,2.8,1.0,?,40.0,106.66,100.0,0
23052.0,?,1,1,2,0,?,?,821.0,7.0,2,?,40.0,45.0,0.3,14.5,70.0,0.625,25.0,0.0,1500.0,?,40.5,?,2.0,1.0,40.0,40.0,100.0,?,?
35539.0,?,1,1,2,?,1,?,821.0,2.0,2,1911.0,?,43.0,0.267,16.0,?,1.0,20.0,15.8,?,?,?,?,?,?,?,?,?,100.0,1
?,?,1,0,?,1,0,?,824.0,?,?,1911.0,?,?,0.233,16.0,?,?,30.0,?,?,58.8,41.2,0.0,?,1.0,?,?,107.4,100.0,1
35751.0,0,?,0,0,?,1,?,824.0,9.0,2,1911.0,?,45.0,0.2,?,76.0,0.8125,30.0,0.0,2400.0,62.5,37.5,?,?,1.0,30.0,?,107.4,100.0,1
?,?,1,0,?,0,?,?,?,2.0,?,?,30.0,43.0,0.2,?,?,?,25.0,?,2200.0,58.1,40.7,4.0,2.0,?,30.0,?,?,?,1
35816.0,0,1,?,0,?,1,2,827.0,2.0,?,?,40.0,41.0,0.2,15.8,?,1.0,?,0.0,?,?,37.5,0.0,2.5,?,30.0,?,107.4,?,0
?,?,1,0,?,?,1,?,827.0,9.0,?,?,40.0,42.0,0.2,14.5,?,?,25.0,?,?,57.5,?,0.0,2.3,?,?,40.0,107.4,?,0
37352.0,0,1,0,0,0,1,2,827.0,9.0,2,1911.0,?,42.0,?,14.0,70.0,?,20.0,8.0,1850.0,?,34.5,0.0,2.0,0.7,35.0,?,107.4,100.0,0
37352.0,0,1,?,0,0,1,?,?,?,2,?,?,45.0,?,15.0,?,1.0,?,?,2150.0,?,34.5,0.0,?,1.0,35.0,40.0,?,100.0,1
37352.0,0,?,1,0,0,?,?,827.0,2.0,?,1911.0,50.0,45.0,0.3,15.2,72.0,1.0,?,?,2150.0,?,35.3,0.0,2.5,1.0,35.0,40.0,?,100.0,1
?,0,1,0,0,?,0,?,828.0,?,2,1910.0,30.0,?,0.233,?,70.0,0.75,35.0,0.0,2200.0,?,41.2,0.0,2.5,1.0,33.0,40.0,106.45,100.0,0
37352.0,0,1,1,?,?,1,3,815.0,?,2,?,37.5,44.0,?,16.0,90.0,0.75,?,?,2050.0,?,?,0.0,2.4,?,35.0,40.0,107.4,100.0,?
?,?,1,1,0,?,?,3,815.0,?,?,1911.0,37.5,44.0,0.2,?,?,0.75,30.0,?,?,?,?,0.0,2.7,?,?,40.0,107.4,100.0,1
?,?,1,1,?,0,1,2,?,?,?,1911.0,45.0,44.0,0.267,14.1,78.0,0.625,?,7.6,?,54.3,?,0.0,2.5,?,?,?,114.28,100.0,1
25507.0,1,1,1,?,0,1,2,821.0,?,?,1910.0,40.0,?,?,14.0,69.0,0.625,20.0,8.5,?,?,38.3,2.0,2.5,?,34.0,?,110.0,100.0,1
?,?,1,?,0,?,?,2,828.0,2.0,2,1911.0,40.0,47.0,0.333,17.0,78.0,0.75,?,0.0,2400.0,58.8,41.2,4.0,2.5,?,30.0,40.0,100.0,100.0,0
?,1,1,1,2,?,1,3,?,?,?,1911.0,40.0,43.0,0.267,16.0,96.0,?,28.0,0.0,?,?,?,?,3.0,0.8,?,40.0,?,?,?
?,1,?,?,2,0,1,3,816.0,9.0,?,1911.0,32.5,?,?,15.0,?,?,31.0,7.6,1500.0,54.3,38.0,4.0,2.5,?,40.0,40.0,103.12,100.0,1
37869.0,?,?,1,0,?,?,3,?,9.0,0,1911.0,?,?,0.3,15.0,85.0,0.75,?,0.0,1400.0,?,37.5,0.0,2.8,1.0,28.0,40.0,?,100.0,1
37869.0,0,?,1,0,0,1,3,?,2.0,?,1910.0,?,?,0.3,16.0,?,1.0,32.0,?,?,58.1,34.9,0.0,3.0,1.0,28.0,40.0,103.12,100.0,1
35752.0,?,?,0,0,0,1,?,824.0,?,2,?,50.0,?,0.2,?,82.0,0.875,30.0,0.0,?,55.6,44.4,12.0,2.0,?,30.0,40.0,103.22,?,1
?,0,?,?,0,0,1,2,824.0,2.0,?,?,50.0,?,0.3,?,80.0,0.8125,30.0,?,2270.0,55.6,?,?,1.5,?,30.0,?,103.22,?,1
35794.0,0,1,?,0,0,1,?,827.0,2.0,2,?,60.0,43.0,?,15.8,57.0,0.75,24.0,?,?,?,40.7,?,?,1.7,?,40.0,?,100.0,1
?,0,?,1,?,?,?,?,827.0,9.0,2,1911.0,52.5,?,0.233,16.6,?,?,20.0,?,1480.0,?,?,0.0,?,?,33.0,40.0,103.12,?,1
?,?,?,?,0,0,?,?,824.0,2.0,2,1910.0,50.0,?,0.3,17.0,87.0,?,?,?,?,58.8,41.2,0.0,1.3,?,30.0,40.0,?,100.0,1
37441.0,0,?,0,0,?,?,2,?,?,2,1911.0,25.0,38.0,0.2,13.0,?,0.625,25.0,0.0,?,57.5,42.5,?,2.5,?,?,40.0,?,?,1
37441.0,0,1,?,0,0,?,2,821.0,7.0,2,?,?,38.0,?,?,?,0.625,?,0.0,1600.0,58.8,?,?,1.7,?,30.0,?,103.12,100.0,?
37354.0,0,?,1,2,0,1,?,816.0,?,?,?,40.0,?,0.333,15.9,?,0.5,34.0,?,?,?,36.6,0.0,?,1.3,?,?,103.22,100.0,?
35335.0,?,1,1,?,0,?,2,827.0,?,2,1911.0,45.0,41.0,?,17.0,?,?,?,?,?,50.5,35.4,?,2.5,?,50.0,?,?,100.0,0
37335.0,1,1,1,2,0,?,2,?,?,2,?,?,41.0,?,16.5,72.0,0.75,20.0,14.1,?,50.5,35.4,?,2.5,?,50.0,?,96.97,?,0
?,?,?,0,0,?,?,?,?,?,?,1910.0,40.0,46.0,0.2,15.0,?,0.75,?,?,?,?,41.2,?,1.0,?,33.0,40.0,103.22,?,?
?,0,0,?,?,?,?,2,824.0,9.0,2,1911.0,40.0,46.0,0.267,16.5,68.0,0.875,?,0.0,?,58.8,?,?,?,1.0,?,?,?,?,1
35811.0,0,1,?,0,?,?,?,?,?,1,1911.0,40.0,?,0.233,?,85.0,0.625,?,?,2000.0,?,37.5,0.0,2.5,0.9,?,40.0,?,?,1
?,?,?,?,0,0,?,0,?,?,?,1911.0,35.0,38.0,0.4,?,62.0,0.75,46.0,?,1400.0,?,36.5,0.0,2.0,?,?,?,103.125,100.0,1
37869.0,0,?,?,0,0,1,0,?,?,?,?,35.0,?,0.433,16.0,70.0,?,?,0.0,?,?,?,0.0,2.8,?,28.0,40.0,103.125,100.0,?
?,?,?,1,2,?,1,2,?,7.0,2,?,?,46.0,?,?,60.0,0.625,?,10.5,1750.0,?,?,?,2.4,?,28.0,40.0,96.97,?,0
?,1,1,1,2,?,?,2,827.0,?,2,?,?,?,0.333,24.5,?,0.875,30.0,8.8,2100.0,?,36.3,16.0,2.3,1.0,40.0,40.0,100.0,100.0,0
37386.0,1,1,?,2,?,?,2,?,2.0,?,?,40.0,?,?,?,77.0,0.75,20.0,?,2000.0,52.1,38.5,0.0,2.5,1.0,40.0,?,103.22,?,?
?,?,?,?,2,?,?,2,827.0,9.0,?,?,?,39.0,0.2,15.0,?,0.75,20.0,11.8,?,?,39.2,?,2.5,1.0,40.0,?,?,?,1
37386.0,?,?,1,2,0,?,?,824.0,9.0,?,?,40.0,40.0,0.35,?,?,0.5625,30.0,0.0,?,?,?,?,?,?,?,?,?,100.0,?
?,0,?,1,0,?,1,?,821.0,?,2,?,42.5,?,0.3,?,70.0,0.625,20.0,?,?,57.5,40.0,?,2.5,?,35.0,40.0,96.97,?,1
35457.0,0,1,?,?,?,1,?,828.0,9.0,?,?,35.0,39.0,0.2,?,84.0,1.0,30.0,0.0,2100.0,62.5,37.5,4.0,2.0,0.9,?,40.0,94.117,100.0,?
?,0,1,?,2,?,?,0,802.0,2.0,?,?,?,43.0,0.333,14.02,68.0,0.75,56.0,?,?,53.2,?,?,3.0,1.3,?,?,109.67,100.0,1
47202.0,0,?,1,?,0,1,3,816.0,2.0,0,1910.0,?,?,?,15.5,?,0.5,?,16.3,?,43.5,40.2,6.0,2.5,1.0,40.0,40.0,109.67,100.0,?
?,0,?,?,0,0,?,2,?,?,?,1910.0,55.0,37.0,0.267,?,75.0,?,?,?,?,55.6,?,?,?,?,33.0,?,109.67,100.0,?
37354.0,?,1,?,?,0,1,?,?,?,?,?,?,41.0,?,14.0,?,?,20.0,?,?,?,?,0.0,2.1,0.9,?,40.0,96.97,100.0,?
?,0,1,1,?,0,?,?,816.0,?,2,?,?,43.0,?,?,?,0.75,23.0,9.1,?,?,?,?,0.7,0.2,35.0,40.0,?,100.0,?
47202.0,?,1,1,2,0,1,?,813.0,9.0,?,?,?,?,0.267,15.1,?,0.5,?,6.6,1650.0,54.9,?,0.0,?,1.5,40.0,40.0,109.67,100.0,1
?,0,?,1,0,0,1,?,?,9.0,2,1910.0,40.0,?,0.2,16.1,78.0,0.9375,?,5.6,1800.0,55.6,?,0.0,2.0,?,35.0,40.0,?,100.0,1
?,?,1,1,?,?,?,?,827.0,2.0,?,?,40.0,43.0,0.35,16.5,72.0,?,20.0,?,?,?,?,4.0,?,?,35.0,?,?,100.0,1
?,?,1,?,?,0,1,2,?,9.0,2,1910.0,40.0,?,?,?,70.0,0.625,?,?,2000.0,55.6,33.3,4.0,1.8,0.9,35.0,40.0,103.22,?,?
35753.0,?,1,?,?,0,1,2,824.0,9.0,2,?,?,43.0,0.267,16.0,80.0,?,?,5.6,?,55.6,38.9,?,?,?,30.0,40.0,103.22,100.0,1
25514.0,?,1,?,2,?,?,2,821.0,?,2,1910.0,?,49.0,?,12.5,70.0,0.625,30.0,5.6,1750.0,55.6,38.9,?,2.5,0.9,34.0,?,?,100.0,0
?,0,1,1,0,0,?,?,?,?,?,?,?,49.0,?,15.6,74.0,?,24.0,0.0,1650.0,58.8,41.2,?,2.5,?,?,?,?,?,1
37355.0,?,1,?,?,0,?,?,828.0,?,2,1911.0,40.0,?,0.233,15.3,?,?,34.0,?,?,62.5,37.5,0.0,2.2,?,?,40.0,100.0,100.0,1
?,?,?,?,0,0,1,2,828.0,?,?,?,40.0,49.0,0.233,16.8,?,0.9375,30.0,0.0,2000.0,?,37.5,0.0,?,0.9,?,40.0,100.0,100.0,?
25515.0,?,1,1,?,0,1,2,821.0,?,2,?,42.5,?,0.3,?,?,0.625,?,15.8,1850.0,49.5,?,8.0,1.5,0.8,34.0,40.0,?,100.0,?
37081.0,0,0,?,0,0,1,?,828.0,?,2,1911.0,?,?,?,15.5,100.0,0.875,30.0,0.0,?,53.2,46.8,0.0,?,0.0,?,40.0,?,100.0,0
?,1,?,1,2,0,?,2,827.0,2.0,2,?,42.0,44.0,0.3,?,?,1.25,?,16.7,?,49.0,?,0.0,?,0.2,?,40.0,?,?,?
35534.0,?,?,?,?,0,?,2,827.0,9.0,2,?,45.0,?,0.3,?,75.0,1.25,?,14.1,1300.0,50.5,35.4,0.0,?,?,40.0,40.0,110.0,100.0,1
35754.0,?,?,0,0,0,1,2,?,?,?,?,?,?,0.3,?,70.0,0.8125,30.0,?,2400.0,?,39.8,?,2.5,0.8,30.0,40.0,103.125,100.0,?
?,?,?,0,0,?,1,2,824.0,9.0,2,?,?,43.0,?,16.0,80.0,0.5625,?,9.1,2400.0,?,40.4,0.0,2.5,?,30.0,?,103.125,?,1
37572.0,?,?,0,0,?,1,2,824.0,?,?,1911.0,35.0,48.0,0.233,16.0,76.0,0.8125,?,?,1900.0,49.5,?,0.0,?,?,?,?,?,100.0,?
?,0,1,0,?,?,1,2,824.0,9.0,2,?,?,48.0,?,?,?,?,30.0,?,1900.0,44.6,?,0.0,2.5,1.5,?,40.0,103.22,100.0,?
?,0,1,0,0,?,1,2,?,?,1,?,47.5,68.0,0.4,14.0,?,0.75,?,?,1900.0,?,?,?,2.1,1.7,33.0,40.0,?,?,0
35458.0,0,?,?,0,0,0,?,?,?,2,1910.0,?,?,0.233,15.0,78.0,1.0,?,?,2380.0,?,40.0,3.0,?,?,30.0,?,?,?,0
?,?,?,0,0,?,1,3,815.0,2.0,1,?,?,55.0,?,15.5,?,0.75,22.0,?,1550.0,53.2,37.2,1.0,2.9,1.3,33.0,40.0,106.66,?,0
23055.0,1,1,1,1,0,1,?,821.0,?,2,1910.0,42.5,52.0,0.4,?,76.0,0.625,25.0,?,?,50.0,?,?,2.5,?,40.0,?,106.66,100.0,0
25520.0,1,?,1,2,?,?,2,?,7.0,2,?,?,?,?,?,?,0.625,?,3.4,1760.0,56.8,39.8,2.0,2.5,?,?,40.0,?,100.0,?
?,?,?,1,2,0,1,2,?,?,2,?,45.0,?,?,14.0,?,0.75,?,?,1800.0,56.2,40.4,?,2.0,0.8,34.0,?,103.125,100.0,?
35982.0,0,0,0,?,0,?,2,824.0,2.0,2,1910.0,47.0,?,0.4,16.0,?,?,?,?,?,?,41.2,2.0,2.5,?,33.0,40.0,103.125,100.0,?
35872.0,?,0,?,0,0,1,?,?,9.0,2,?,47.0,67.0,0.333,?,82.0,?,30.0,1.5,1900.0,?,34.3,?,2.5,1.1,33.0,40.0,103.125,100.0,1
47203.0,1,1,?,?,0,0,?,?,2.0,0,1910.0,50.0,55.0,0.233,?,70.0,0.625,?,10.2,1635.0,?,38.8,0.0,3.0,?,40.0,40.0,?,?,1
37168.0,0,1,0,0,?,?,?,815.0,?,2,1911.0,30.0,63.0,0.3,13.0,?,1.0,29.0,?,1800.0,?,?,?,2.5,?,30.0,?,110.0,100.0,?
37333.0,?,1,0,0,0,?,3,?,?,2,1911.0,?,60.0,?,13.6,86.0,1.125,28.0,0.0,1500.0,64.1,?,?,?,1.0,33.0,40.0,106.45,100.0,?
25517.0,1,1,1,2,0,?,2,?,?,2,?,55.0,53.0,?,14.2,72.0,0.625,25.0,22.7,1750.0,?,?,?,?,0.9,?,?,103.125,100.0,0
37333.0,0,1,0,0,?,?,3,815.0,2.0,?,?,?,56.0,0.3,15.3,80.0,0.75,20.0,0.0,?,76.9,?,?,2.5,1.25,33.0,?,?,100.0,0
?,1,?,?,2,0,?,?,821.0,7.0,2,?,55.0,56.0,0.233,15.0,84.0,0.625,25.0,16.7,?,52.1,?,?,2.0,?,?,40.0,?,100.0,0
25513.0,1,1,?,?,?,?,?,821.0,?,2,?,?,?,?,15.0,78.0,?,20.0,17.1,1900.0,47.6,35.2,0.0,?,?,34.0,40.0,106.45,100.0,0
47203.0,?,?,?,2,0,1,0,?,2.0,0,1910.0,50.0,?,0.2,?,90.0,0.75,50.0,?,?,62.5,37.5,?,3.0,1.35,?,?,106.45,100.0,1
47203.0,1,?,?,2,?,?,0,802.0,?,?,1910.0,?,?,?,?,?,0.75,58.0,4.8,?,?,?,3.0,3.0,1.0,40.0,?,?,?,1
35871.0,0,0,?,0,0,1,?,?,?,?,1911.0,35.0,56.0,0.233,?,82.0,?,28.0,5.6,?,56.2,?,0.0,1.7,0.4,?,40.0,103.125,?,?
35871.0,?,0,?,0,0,1,2,824.0,2.0,2,1911.0,35.0,?,0.2,15.0,80.0,0.8125,40.0,8.6,2100.0,?,37.6,?,1.7,?,30.0,40.0,?,?,1
37169.0,0,?,0,?,0,1,2,824.0,2.0,2,1911.0,40.0,50.0,?,?,68.0,0.8125,?,0.0,?,58.8,?,8.0,?,?,33.0,40.0,103.125,?,?
47169.0,?,1,?,0,0,?,?,824.0,9.0,2,1911.0,?,?,0.233,?,70.0,?,30.0,?,2400.0,?,?,?,1.5,0.5,33.0,40.0,?,100.0,?
?,0,?,1,?,0,1,?,816.0,?,0,?,40.0,54.0,?,15.8,76.0,0.5,38.0,?,?,55.6,38.9,?,?,1.5,35.0,?,103.125,100.0,1
37822.0,0,?,?,?,?,1,?,816.0,2.0,0,1911.0,?,54.0,0.2,?,78.0,?,?,5.7,1736.0,?,36.9,0.0,2.5,1.1,?,40.0,103.125,100.0,?
?,1,?,1,2,0,?,2,821.0,2.0,2,?,55.0,45.0,0.267,?,79.0,0.625,20.0,?,?,54.3,34.3,?,2.5,?,?,?,100.0,?,1
?,?,?,1,2,0,0,2,?,7.0,?,1910.0,52.0,64.0,?,?,82.0,0.625,?,?,1800.0,?,28.6,4.0,?,0.9,?,40.0,?,100.0,?
?,0,1,0,0,0,?,?,816.0,9.0,2,1910.0,40.0,?,0.233,?,79.0,0.5,28.0,0.0,?,60.2,39.8,?,?,1.5,?,40.0,?,100.0,0
35460.0,?,1,0,0,0,1,?,824.0,2.0,?,1910.0,45.0,54.0,?,15.5,?,0.8125,30.0,?,?,55.6,?,2.0,2.5,1.3,?,?,?,100.0,?
37365.0,0,?,?,0,0,?,2,828.0,?,?,1910.0,47.5,68.0,0.4,16.0,80.0,0.75,30.0,0.0,2250.0,?,41.2,?,1.5,1.0,35.0,?,106.45,100.0,?
37365.0,0,1,?,0,?,?,2,828.0,9.0,?,?,?,?,?,?,80.0,?,30.0,0.0,2250.0,52.1,?,?,1.5,0.75,?,40.0,?,100.0,?
?,?,?,?,0,?,1,?,824.0,9.0,2,1910.0,45.0,54.0,0.367,?,74.0,?,40.0,10.5,?,52.6,?,2.0,2.5,?,?,?,?,?,?
37365.0,?,?,?,?,?,0,2,827.0,?,2,1911.0,?,70.0,0.333,14.9,64.0,0.75,?,3.4,1500.0,57.5,39.1,?,?,?,?,?,106.89,100.0,1
?,0,?,1,0,0,1,2,827.0,?,?,?,?,70.0,0.4,15.0,?,0.75,25.0,?,1500.0,54.3,?,?,2.3,?,?,40.0,106.66,100.0,?
37338.0,?,1,?,?,?,1,?,?,?,2,1911.0,47.5,60.0,?,14.5,?,?,20.0,?,1600.0,53.8,37.6,?,?,1.5,35.0,40.0,?,100.0,1
?,?,?,0,0,0,?,2,?,?,?,1910.0,40.0,?,?,16.0,?,0.9375,32.0,0.0,?,?,41.2,?,1.4,1.0,?,?,106.45,100.0,?
?,?,1,?,0,0,?,?,?,9.0,2,?,40.0,64.0,?,?,85.0,?,26.0,?,?,?,41.2,?,?,?,?,?,?,?,?
35458.0,?,?,0,0,?,?,3,?,2.0,2,1910.0,40.0,64.0,0.233,15.0,82.0,?,?,0.0,?,60.0,40.0,3.0,2.5,1.0,30.0,40.0,106.66,100.0,1
47203.0,?,?,1,2,0,0,?,?,?,0,1910.0,?,?,0.367,17.0,?,0.75,50.0,0.0,1700.0,62.5,?,?,?,1.0,40.0,?,106.45,100.0,0
37338.0,0,?,0,0,?,0,?,?,9.0,?,1911.0,?,?,0.4,?,76.0,0.5625,?,?,?,?,38.9,0.0,?,0.5,?,40.0,?,100.0,?
?,0,?,?,0,?,1,3,815.0,?,2,?,50.0,62.0,?,?,98.0,0.75,25.0,10.6,1750.0,?,41.3,?,?,1.3,33.0,?,110.0,100.0,?
37915.0,?,?,0,0,0,1,3,815.0,9.0,?,1911.0,50.0,62.0,0.4,?,?,?,26.0,11.0,1950.0,50.0,?,0.0,?,?,?,?,110.0,?,1
37305.0,0,1,?,0,0,1,3,815.0,9.0,?,1911.0,35.0,68.0,?,15.1,?,?,30.0,?,1500.0,?,34.5,?,2.5,?,35.0,?,106.89,?,?
37177.0,0,1,?,0,?,?,?,828.0,2.0,?,1910.0,?,56.0,0.3,17.0,82.0,?,30.0,?,?,52.6,47.4,0.0,?,?,?,40.0,?,100.0,1
37177.0,0,?,0,0,?,1,?,828.0,9.0,2,1910.0,30.0,?,?,?,72.0,0.75,30.0,0.0,2550.0,52.6,?,0.0,?,1.0,?,?,103.22,100.0,?
37501.0,?,1,?,?,?,?,3,815.0,?,?,1910.0,30.0,?,0.3,16.0,?,0.75,?,0.0,?,?,37.5,?,?,1.0,33.0,40.0,?,100.0,?
?,0,1,?,?,?,?,?,827.0,2.0,2,1910.0,45.0,?,?,?,72.0,0.75,21.0,5.6,?,55.6,?,0.0,2.85,?,30.0,?,103.22,100.0,1
?,0,1,0,0,?,1,2,827.0,?,?,1910.0,45.0,?,?,16.1,76.0,0.75,22.0,?,2426.0,55.6,38.9,0.0,?,?,?,40.0,103.22,100.0,?
?,0,1,0,0,0,?,?,815.0,?,2,1910.0,?,?,0.2,?,94.0,0.75,30.0,?,2050.0,52.6,?,0.0,2.5,?,33.0,?,?,100.0,?
37938.0,1,?,?,2,?,0,3,816.0,9.0,?,1910.0,?,65.0,0.3,16.3,78.0,0.75,?,?,1700.0,?,39.8,4.0,2.5,1.0,?,40.0,?,100.0,?
35528.0,?,1,?,?,0,?,3,816.0,2.0,?,1910.0,?,?,0.3,14.0,?,0.75,?,?,?,60.0,40.0,?,?,?,40.0,?,103.125,?,0
?,0,1,1,0,0,?,?,?,?,2,1910.0,40.0,64.0,0.2,16.5,82.0,0.5625,30.0,?,?,57.5,40.2,0.0,?,0.8,30.0,40.0,106.45,100.0,0
37003.0,?,?,?,?,?,?,3,815.0,?,?,1910.0,?,65.0,0.267,?,79.0,0.625,30.0,?,1500.0,?,37.5,?,2.5,1.0,38.0,?,106.45,100.0,0
37365.0,?,1,1,0,0,?,3,815.0,?,2,?,35.0,?,0.4,?,?,?,35.0,?,1900.0,?,36.7,?,2.5,?,35.0,40.0,?,100.0,?
?,?,?,?,?,0,1,2,827.0,?,?,?,?,?,0.4,15.0,76.0,1.0,20.0,?,?,?,?,?,2.5,1.0,35.0,?,?,?,0
?,0,1,?,0,?,0,2,824.0,9.0,?,?,40.0,64.0,?,15.4,88.0,0.5625,?,4.4,?,?,?,?,2.0,?,?,?,106.45,100.0,?
?,0,1,?,0,0,0,2,?,?,2,1910.0,?,?,0.2,16.0,?,?,?,4.8,?,59.5,?,3.0,?,0.7,30.0,40.0,?,100.0,?
?,1,?,1,?,0,1,3,?,9.0,0,?,47.5,63.0,0.3,16.4,84.0,0.5,?,20.7,1800.0,?,?,5.0,2.6,0.3,?,33.0,96.7,?,0
47103.0,1,1,1,2,?,1,3,?,9.0,0,1910.0,50.0,50.0,0.3,14.5,84.0,0.25,24.0,?,1500.0,?,38.0,?,?,?,?,?,103.3,100.0,0
34402.0,?,?,?,?,2,1,?,?,9.0,0,1911.0,52.0,54.0,0.5,16.0,82.0,?,?,?,900.0,?,?,0.0,2.5,1.0,?,40.0,?,100.0,?
34545.0,?,?,0,?,0,0,?,827.0,2.0,1,1910.0,?,41.0,0.233,14.0,79.0,0.75,20.0,?,1530.0,?,38.3,?,3.1,?,33.0,?,?,100.0,1
?,0,1,?,0,?,1,3,?,?,2,1910.0,45.0,?,0.233,?,?,0.75,30.0,?,2220.0,?,41.2,0.0,2.5,1.0,30.0,?,?,100.0,1
36053.0,0,1,?,0,?,1,?,815.0,2.0,2,?,?,42.0,?,16.0,84.0,0.625,28.0,?,?,?,45.7,?,?,?,30.0,?,?,100.0,1
?,1,1,1,?,0,1,?,802.0,7.0,?,?,55.0,54.0,?,?,70.0,?,60.0,3.4,1600.0,?,?,0.0,1.0,?,?,?,?,100.0,?
36859.0,?,?,?,?,?,?,0,802.0,2.0,0,1911.0,57.5,54.0,0.267,15.5,80.0,0.625,?,0.0,1600.0,62.5,?,?,?,?,45.0,?,103.3,100.0,1
34683.0,?,1,0,0,?,?,3,815.0,2.0,?,1910.0,40.0,38.0,?,?,92.0,0.625,?,1.1,1900.0,53.8,?,0.0,?,1.0,?,33.0,100.0,?,1
?,0,1,1,0,0,1,3,?,1.0,0,1911.0,?,?,?,?,75.0,?,?,?,?,?,?,?,?,?,?,40.0,96.9,100.0,0
34664.0,1,1,1,?,2,1,3,?,?,2,1910.0,?,49.0,?,16.0,?,?,?,15.0,1650.0,?,35.0,0.0,?,?,38.0,?,96.9,?,0
25416.0,?,?,1,2,?,0,2,?,?,2,1911.0,47.5,41.0,?,18.0,74.0,?,30.0,17.7,1900.0,?,38.1,?,?,1.0,?,33.0,?,100.0,0
36858.0,1,1,?,?,?,1,?,?,?,?,1910.0,47.5,?,?,?,98.0,0.75,55.0,11.7,1600.0,53.2,?,0.0,3.0,?,40.0,33.0,100.0,?,?
?,0,1,0,0,0,1,3,?,?,1,?,37.5,?,?,14.5,80.0,1.0,20.0,10.9,?,54.3,?,0.0,2.5,?,30.0,?,103.3,?,1
?,0,1,0,0,?,?,2,?,2.0,2,?,45.0,?,0.3,?,?,0.75,25.0,?,2300.0,59.8,40.2,0.0,2.0,?,30.0,?,?,100.0,1
