@relation dataset

@attribute sex {0, 1, 2}
@attribute length real
@attribute diameter real
@attribute height real
@attribute whole_weight real
@attribute shucked_weight real
@attribute viscera_weight real
@attribute shell_weight real
@attribute class_number_of_rings {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27}


@data
0,0.47,0.365,0.105,0.4205,0.163,0.1035,0.14,8
1,0.385,0.295,0.085,0.2535,0.103,0.0575,0.085,6
0,0.515,0.425,0.14,0.766,0.304,0.1725,0.255,13
2,0.37,0.265,0.075,?,0.09,?,0.07,5
1,0.36,0.28,0.08,0.1755,0.081,0.0505,0.07,5
1,0.27,0.195,0.06,0.073,0.0285,0.0235,0.03,4
1,?,0.275,0.09,0.238,0.1075,?,0.07,5
1,0.385,0.29,?,0.2505,0.112,0.061,0.08,7
2,0.7,0.535,0.16,1.7255,0.63,0.2635,0.54,18
2,0.71,0.54,0.165,1.959,0.7665,?,0.78,?
?,0.595,0.48,0.165,1.262,0.4835,0.283,0.41,16
0,0.44,?,0.125,0.4035,0.175,0.063,0.129,8
0,0.325,0.26,0.09,0.1915,0.085,0.036,0.062,6
1,0.35,?,0.095,0.211,0.086,0.056,0.068,6
1,0.265,?,?,?,0.04,0.0205,0.028,6
0,0.425,0.33,0.115,0.406,0.1635,0.081,0.1355,7
0,?,0.23,0.08,0.156,?,0.0345,0.048,6
2,0.345,0.255,0.09,0.2005,?,0.0295,0.063,8
0,?,0.325,0.11,0.3555,?,0.063,0.117,8
2,0.375,0.285,?,0.253,0.096,?,0.0925,8
0,0.565,0.445,0.155,0.826,0.341,0.2055,0.2475,9
0,0.55,0.45,0.145,0.741,0.295,0.1435,0.2665,?
2,?,?,0.19,?,0.519,0.306,?,?
2,?,0.455,0.155,0.797,0.34,0.19,?,10
2,0.475,0.375,0.13,0.5175,0.2075,0.1165,0.17,9
0,0.49,0.38,0.125,?,0.245,0.1075,0.174,?
2,0.46,0.35,?,0.515,?,?,0.1565,9
?,?,0.205,0.08,0.127,0.052,0.039,0.042,8
1,0.175,0.13,0.055,0.0315,0.0105,0.0065,0.0125,4
1,0.17,0.13,?,0.03,0.013,0.008,0.01,3
2,0.59,0.475,0.145,1.053,0.4415,0.262,0.325,14
0,0.605,0.5,0.185,1.1185,0.469,0.2585,0.335,?
0,0.635,0.515,0.19,1.3715,0.5065,0.305,?,9
0,0.605,0.485,0.16,?,0.37,0.2355,0.355,?
0,?,0.45,?,0.9885,0.387,0.1495,0.31,?
2,0.515,0.405,0.13,0.722,0.32,0.131,0.21,?
0,0.575,?,0.19,0.994,0.392,0.2425,?,?
2,0.645,0.485,0.215,1.514,0.546,0.2615,0.635,?
?,?,0.455,0.17,0.9075,0.374,0.2135,0.285,12
0,?,0.46,0.165,?,0.2985,0.1785,0.44,12
2,?,0.465,?,1.056,0.4215,0.2475,0.34,12
0,0.605,?,0.16,1.222,0.53,0.2575,0.28,12
?,0.61,0.485,0.175,1.2445,0.544,?,0.345,11
?,0.725,0.56,0.21,?,0.65,?,1.005,?
0,0.65,0.545,0.23,?,0.5605,?,?,15
2,0.725,0.57,0.19,2.55,?,0.483,0.725,13
0,?,?,0.175,2.124,0.765,0.4515,0.85,?
0,0.68,0.57,0.205,1.842,?,?,0.65,?
?,0.705,0.56,0.22,1.981,0.8175,0.3085,0.76,13
0,?,0.515,0.175,?,0.5125,0.409,0.62,11
?,0.695,0.55,0.215,?,?,0.541,0.59,13
0,0.53,0.395,0.145,0.775,0.308,0.169,0.255,?
2,0.525,0.435,0.155,?,0.486,0.233,0.285,7
0,0.52,0.405,?,0.776,0.32,0.1845,?,?
1,0.235,0.16,?,?,0.0185,0.018,?,4
1,0.36,?,0.09,?,?,0.037,0.075,6
1,0.315,0.21,?,?,0.06,0.0375,0.035,4
1,0.315,0.245,0.085,0.1435,0.053,0.0475,0.05,7
1,?,0.16,?,0.0465,?,0.015,?,3
2,0.58,0.475,0.15,0.97,0.385,0.2165,0.35,10
?,0.57,0.48,0.18,0.9395,0.399,0.2,0.295,?
2,?,0.51,?,1.368,0.515,0.266,?,20
?,0.56,0.45,0.16,?,0.429,0.268,?,9
0,0.62,0.475,0.175,1.0165,0.4355,0.214,?,9
0,0.645,0.51,0.2,1.5675,0.621,0.367,0.46,11
2,0.62,0.49,0.19,1.218,0.5455,0.2965,?,?
?,0.63,0.48,0.15,1.0525,0.392,0.336,0.285,11
?,?,?,0.185,?,0.54,0.3315,0.38,9
0,0.63,0.48,0.16,1.199,0.5265,0.335,?,10
0,?,0.46,?,0.9325,0.365,?,0.29,8
2,?,0.48,0.18,1.1595,0.4845,0.2165,0.325,12
2,0.61,?,0.17,1.0225,0.419,0.2405,?,11
2,0.58,0.45,0.15,?,0.276,0.1815,0.36,?
1,0.355,0.275,?,0.22,0.092,?,0.15,7
0,0.51,0.4,0.14,0.8145,0.459,0.1965,0.195,9
2,0.5,?,0.155,?,0.346,0.1535,?,11
0,0.505,0.41,0.15,0.644,0.285,0.145,0.21,10
2,?,0.5,0.185,1.3035,0.4445,?,0.465,15
2,0.56,0.45,0.16,0.922,0.432,?,0.26,14
2,0.585,0.46,?,0.922,?,0.213,0.285,9
0,0.45,0.345,0.12,?,0.1655,0.095,0.135,8
2,0.5,0.4,0.165,0.825,0.254,0.205,?,12
0,0.5,?,?,0.63,?,0.1465,?,11
0,0.53,0.435,0.17,0.8155,?,0.155,0.275,?
?,?,?,0.115,?,0.171,0.071,0.12,7
0,0.44,?,0.14,0.482,0.186,0.1085,0.16,8
?,0.4,?,?,0.315,0.109,0.067,0.12,8
1,0.435,0.34,0.11,0.3795,0.1495,0.085,0.12,7
0,0.525,0.415,0.17,0.8325,0.2755,0.1685,0.31,12
1,0.37,?,0.095,0.2655,?,0.052,0.08,6
0,0.49,?,?,0.6345,0.1995,0.1625,0.22,?
?,?,0.25,0.09,0.181,0.0755,0.0415,0.06,?
0,0.415,0.325,0.105,?,?,0.0785,0.12,?
?,0.5,?,0.14,0.6155,0.241,?,0.205,8
?,0.485,?,0.16,0.66,0.2475,0.128,0.235,?
2,?,0.405,0.14,?,0.244,?,?,9
2,?,0.35,0.13,0.46,0.174,0.111,?,7
1,0.405,0.3,0.12,0.324,0.1265,0.07,0.11,6
2,?,?,0.135,?,0.1665,0.115,?,?
0,0.415,0.305,?,?,0.1305,0.0755,0.105,7
0,0.445,0.325,0.125,0.455,0.1785,0.1125,?,?
?,0.47,0.35,0.145,?,?,0.1235,?,10
?,?,0.375,0.15,0.5755,0.22,0.144,?,8
0,?,0.355,?,0.485,0.181,0.125,?,10
1,0.425,0.38,0.105,0.3265,0.1285,0.0785,0.1,9
0,0.5,0.37,0.135,0.45,0.1715,0.1055,0.155,8
0,0.39,0.29,0.125,0.3055,0.121,0.082,0.09,?
1,0.365,?,0.085,0.205,0.078,0.0485,0.07,?
0,0.58,0.465,0.165,1.1015,0.404,0.2095,0.35,?
0,0.53,0.415,0.16,0.783,0.2935,0.158,0.245,14
2,0.555,0.445,0.135,0.836,0.336,0.1625,0.275,12
2,0.565,?,0.175,?,0.31,0.193,0.325,13
2,0.625,0.505,0.215,1.4455,?,0.287,0.435,?
1,0.275,0.215,0.075,?,0.0485,0.029,0.035,6
1,0.44,0.35,?,?,?,0.083,?,11
1,?,0.225,0.08,0.124,?,?,0.04,8
1,?,0.055,?,?,0.001,5.0E-4,0.0015,0
1,0.13,?,?,0.013,0.0045,0.003,0.004,2
1,?,0.09,?,0.008,0.0025,0.002,0.003,2
1,0.16,0.12,0.035,0.021,?,0.0045,0.005,4
?,0.565,0.425,0.16,?,0.3495,0.2185,?,?
?,?,0.2,0.07,?,?,0.0245,0.035,4
1,0.23,?,0.065,0.0645,0.026,0.0105,0.02,4
1,0.3,0.23,?,0.1275,0.0435,0.0265,0.04,7
?,?,0.255,0.085,0.1655,0.063,0.039,0.06,7
1,0.35,0.26,0.085,0.174,0.0705,?,0.06,9
1,0.32,?,0.08,0.1585,0.0635,0.0325,0.05,12
1,0.36,0.275,?,0.1975,?,0.0415,0.07,8
1,0.305,?,0.075,0.156,?,0.038,0.045,?
1,0.345,?,?,?,0.082,0.0545,0.07,6
1,0.33,0.25,0.105,0.1715,?,0.035,0.06,6
2,0.59,0.47,0.18,1.1235,0.4205,?,0.36,12
0,0.595,0.455,?,1.0605,0.5135,0.2165,0.3,11
0,0.575,?,?,1.094,0.4485,?,0.345,14
2,0.6,0.495,0.165,1.2415,?,0.2775,0.34,14
?,0.56,0.45,0.175,1.011,0.3835,?,0.37,?
?,0.56,0.45,?,1.07,0.3805,0.175,0.41,?
2,0.545,?,0.16,0.8975,0.341,0.1655,?,9
?,0.635,0.505,?,1.415,0.605,0.297,0.365,?
0,0.59,0.475,0.16,1.1015,0.4775,0.2555,0.295,12
?,0.54,0.475,0.155,0.928,0.394,0.194,0.26,10
0,0.57,0.44,0.125,0.865,0.3675,?,0.27,11
2,0.53,?,?,0.8945,0.319,0.239,0.245,?
?,0.245,0.195,0.06,0.095,0.0445,0.0245,0.026,?
2,0.27,0.2,0.08,0.1205,0.0465,0.028,0.04,5
0,0.46,0.38,0.13,0.639,?,0.1525,?,10
2,0.52,0.45,0.15,0.895,?,0.186,0.235,?
2,?,?,?,?,0.1225,0.0635,0.0905,7
?,0.47,0.39,0.15,0.6355,?,0.0885,0.255,8
0,0.45,0.36,0.125,?,0.2035,0.1,0.17,12
0,0.64,0.525,0.215,1.779,0.4535,0.2855,0.55,21
2,0.59,0.5,0.2,1.187,0.412,0.2705,0.37,?
2,0.62,0.485,0.205,?,0.3875,0.2505,?,13
2,0.63,?,?,1.525,?,0.3335,0.45,14
2,?,0.515,?,1.259,?,0.197,0.41,12
2,0.655,0.54,0.215,1.844,?,0.327,0.585,21
0,0.66,0.53,0.185,1.3485,0.493,?,0.49,11
2,0.61,?,0.24,1.642,?,0.3345,0.69,?
2,0.635,0.525,0.205,1.484,?,0.3115,0.43,19
0,?,0.425,?,0.712,?,0.1605,0.25,10
0,0.535,0.415,0.185,0.8415,0.314,0.1585,0.3,14
1,?,0.285,0.105,0.2415,0.0915,0.057,?,6
0,0.455,0.355,?,0.4495,0.177,0.104,?,8
2,0.485,0.395,0.14,0.6295,?,0.127,0.225,13
2,0.515,?,?,0.9565,?,?,?,?
?,0.535,0.415,0.17,0.879,0.295,0.1965,0.285,9
?,0.53,?,0.155,0.699,0.288,0.1595,0.205,9
0,?,0.4,?,0.6445,0.242,?,0.205,16
2,?,0.355,0.125,0.4775,0.132,0.0815,?,8
0,0.535,?,0.16,0.8105,0.3155,?,?,9
2,?,0.435,0.18,0.996,0.3835,0.226,0.325,?
0,0.565,0.505,0.21,1.2765,0.501,0.279,0.355,11
2,?,?,0.165,1.116,0.428,0.2205,0.315,14
?,?,0.455,0.175,?,0.342,0.207,?,18
?,0.6,0.495,?,1.0575,0.384,0.19,0.375,25
1,0.295,0.215,0.085,0.128,0.049,0.034,0.04,?
?,?,0.205,0.075,0.1105,0.045,0.0285,?,5
1,?,0.21,?,0.1065,0.039,0.0295,0.03,?
2,0.49,0.395,0.14,0.549,0.2215,0.1275,?,10
2,0.37,0.28,0.105,0.234,0.0905,0.0585,?,8
0,0.405,?,?,0.3485,0.1455,?,0.1,8
0,0.54,0.435,?,0.892,0.322,0.174,?,12
?,?,0.28,0.1,0.252,0.1065,?,0.074,7
?,0.36,?,?,0.217,0.0885,?,0.0715,5
0,0.47,0.36,0.13,0.472,0.182,0.114,0.15,9
?,0.2,?,?,0.037,0.0125,0.0095,0.011,3
1,0.165,?,0.03,?,0.007,0.005,0.005,?
2,?,?,0.24,1.5415,0.471,0.369,0.535,12
2,0.55,0.41,0.125,?,0.2505,0.1635,?,13
2,0.57,0.435,0.145,?,0.3925,0.2355,0.275,9
0,?,0.485,0.19,1.2435,0.4635,0.3055,0.39,20
?,0.56,0.44,0.14,0.971,0.443,0.2045,0.265,?
2,0.595,0.455,0.195,1.3305,0.4595,0.3235,?,?
0,0.62,0.47,0.2,1.2255,0.381,?,0.435,?
2,0.63,0.485,?,1.3,?,0.2945,?,22
1,0.45,0.355,?,0.4585,0.194,0.067,0.14,7
?,0.635,0.535,0.19,1.242,0.576,?,?,13
2,?,?,0.1,0.3675,0.1465,0.1015,0.12,?
0,0.58,0.455,0.155,?,0.315,?,0.32,17
1,?,0.255,0.095,0.172,0.066,0.0255,0.06,5
1,?,0.21,0.06,0.0965,0.0425,0.022,?,4
1,?,0.145,0.04,0.038,0.0165,0.0065,0.015,3
?,0.385,0.31,0.1,0.2845,0.1065,0.075,?,10
1,0.265,0.205,0.07,?,0.039,0.041,?,4
2,?,0.265,0.105,0.222,0.0935,0.056,0.075,6
1,0.355,0.275,0.09,0.251,0.097,?,0.08,6
1,?,0.255,0.1,0.1755,0.073,0.0415,0.065,?
2,0.51,0.4,?,?,0.27,0.1665,0.205,?
2,0.36,?,0.105,0.241,0.0865,0.053,0.095,7
1,0.36,0.28,?,0.2255,?,?,0.09,7
2,0.5,0.38,0.155,?,?,0.161,0.2,11
0,0.4,0.325,?,?,0.134,0.0565,0.095,7
1,0.3,0.22,?,?,0.0475,0.042,0.035,4
1,0.235,0.175,?,0.0705,0.0335,0.015,0.02,4
0,0.74,0.6,0.195,1.974,?,0.4085,0.71,15
2,0.62,?,0.19,1.3415,0.5705,0.3175,?,?
2,?,0.475,0.19,1.0875,0.403,0.2655,0.325,13
2,0.59,0.45,0.185,?,0.473,?,?,15
2,0.62,0.475,?,?,0.6045,0.325,0.33,12
?,0.565,0.45,0.195,1.0035,0.406,0.2505,?,14
?,0.575,0.455,0.145,?,?,0.2275,0.3,13
0,0.62,0.51,0.205,1.3475,0.4775,0.2565,0.48,13
?,0.62,0.465,?,1.274,?,0.3065,0.32,?
0,?,0.375,0.18,0.568,0.2325,0.1495,0.17,11
0,0.46,?,0.155,?,0.3005,?,?,7
2,0.49,0.39,0.14,0.707,0.2795,0.2185,0.18,12
0,0.525,0.42,0.16,0.756,0.2745,0.173,0.275,8
?,0.34,0.26,0.08,0.2,0.08,0.0555,0.055,5
?,0.375,0.305,0.115,0.2715,?,0.074,0.09,7
2,0.61,?,0.15,1.2,0.56,0.2455,0.28,13
?,0.61,0.495,0.185,1.153,0.536,0.2905,0.245,7
0,0.585,0.45,?,0.8685,0.3325,0.1635,?,21
2,0.57,0.46,?,0.9535,0.4465,0.2065,0.245,11
2,?,0.455,?,0.93,0.408,?,0.22,?
2,0.635,?,?,1.275,0.509,?,0.34,15
2,0.7,0.58,0.205,?,?,0.49,0.58,19
2,0.675,?,0.185,1.587,?,0.336,0.395,12
?,0.645,0.525,0.19,1.8085,0.7035,0.3885,0.395,17
2,0.745,0.585,0.215,2.499,0.9265,0.472,0.7,?
0,0.685,0.545,0.18,1.768,0.7495,0.392,?,15
?,0.605,?,0.18,1.227,0.48,0.287,0.35,17
?,0.59,0.465,?,0.997,0.392,0.246,0.34,11
0,0.65,0.525,0.175,?,0.61,0.2995,0.445,19
0,0.6,?,0.15,1.029,0.4085,?,0.295,15
0,0.62,0.5,0.175,1.186,?,?,0.35,11
2,0.63,?,0.16,1.016,0.4215,?,0.355,?
2,0.58,0.465,0.145,?,0.4405,0.1655,0.265,10
0,0.58,0.455,0.12,1.0735,0.479,0.2735,0.265,?
2,?,0.49,0.18,?,0.458,?,0.315,?
0,0.69,?,0.215,1.719,0.68,0.299,0.47,?
0,0.65,0.545,0.165,?,0.6645,0.3455,?,15
?,0.66,?,0.195,1.7605,0.692,?,0.5,15
0,0.68,0.58,0.2,1.787,0.585,0.453,0.6,?
0,0.7,0.575,0.17,1.31,0.5095,0.314,?,13
2,0.685,0.52,?,?,0.4635,0.292,0.4,?
0,0.675,?,?,1.7345,0.6845,0.3695,0.605,19
2,0.63,0.49,0.19,1.1775,0.4935,0.3365,0.285,10
0,?,0.45,?,1.077,0.4995,?,0.25,9
2,0.565,0.465,0.175,0.995,0.3895,0.183,0.37,14
0,0.61,0.495,0.185,1.1085,0.3705,0.3135,?,11
2,?,0.47,0.18,1.1405,0.3755,0.2805,0.385,?
2,0.535,0.42,0.145,0.791,?,0.189,0.25,?
2,?,0.4,?,0.663,0.313,0.137,?,9
2,?,?,?,0.5565,0.226,0.122,0.195,11
2,?,0.425,0.135,0.8445,0.373,0.21,?,9
0,0.455,0.37,0.105,0.4925,0.216,?,0.135,8
2,0.54,0.42,0.155,?,0.3515,0.152,0.215,11
2,?,0.38,0.135,0.482,0.207,0.1225,0.145,?
?,0.49,0.42,0.125,0.609,0.239,?,0.22,13
1,0.465,0.375,0.12,0.471,?,0.119,?,?
1,0.415,0.325,0.1,0.3215,0.1535,0.0595,0.105,9
2,0.475,0.375,0.125,?,0.277,0.115,0.18,9
0,?,0.375,0.125,0.5615,?,?,0.18,9
1,?,0.295,?,0.25,0.1075,0.0545,?,8
1,?,0.275,0.095,0.1995,0.0755,0.0535,0.07,5
1,0.39,0.31,0.1,0.302,0.116,0.064,?,10
?,?,0.395,0.14,?,0.3165,0.176,0.24,9
2,?,0.38,?,?,?,0.144,?,7
2,0.535,0.44,?,?,?,?,0.26,?
2,0.585,0.455,0.15,?,0.4355,0.2075,0.31,10
?,0.485,0.365,0.12,0.5885,0.27,?,0.175,8
2,0.515,0.455,0.135,0.7225,?,0.1625,0.235,8
0,0.435,?,0.11,?,0.178,?,0.155,6
0,?,0.415,?,?,?,0.152,0.2,9
1,0.44,0.345,?,?,0.1655,?,0.11,6
0,?,0.44,?,0.8425,0.3685,0.1985,0.24,11
2,0.45,?,?,?,0.2125,0.1045,?,7
2,?,0.485,?,0.911,?,0.182,0.29,15
2,0.555,0.45,?,0.915,0.4,0.246,0.285,10
2,0.57,?,0.095,0.827,?,?,?,7
2,0.59,0.5,0.165,1.1045,0.4565,0.2425,?,14
2,0.585,0.475,0.12,0.945,0.41,0.2115,0.28,13
0,0.58,0.46,0.12,?,?,0.2385,0.28,10
2,0.545,0.44,0.12,0.8565,0.3475,?,0.24,11
?,0.605,0.495,0.17,1.2385,?,0.2465,0.39,13
?,0.62,0.47,0.14,1.0325,?,0.224,0.36,14
0,0.63,?,0.17,1.3135,0.5595,0.267,0.4,19
?,0.63,0.515,0.165,1.352,?,0.349,0.45,19
?,0.63,0.5,?,1.005,0.367,0.199,?,15
?,0.545,0.41,0.14,0.625,0.223,0.16,?,12
?,0.67,0.54,?,1.5015,0.518,0.358,?,13
?,0.49,?,0.12,0.529,0.2165,0.139,?,10
0,0.49,0.39,0.135,0.5785,?,0.123,?,?
1,0.29,?,0.07,0.101,0.036,0.0235,0.035,7
1,0.26,0.2,?,0.092,0.037,0.02,0.03,5
2,0.58,0.45,0.175,?,0.425,0.203,0.32,12
0,0.61,0.485,0.165,1.0915,?,0.2435,0.33,17
2,?,?,?,?,0.3995,0.1735,0.33,?
0,?,?,0.125,0.943,0.344,0.129,?,20
0,0.575,0.45,?,1.0475,0.3775,0.1705,0.385,17
0,?,0.45,0.175,0.9555,0.38,0.1665,0.295,17
2,?,0.47,0.155,1.036,0.4375,?,0.325,19
?,0.565,0.455,0.17,0.9065,0.342,0.156,0.32,17
2,0.545,?,0.14,?,0.2475,0.13,0.255,21
1,0.44,0.345,?,0.366,?,?,0.12,12
2,0.5,0.41,0.15,?,0.2815,0.137,0.22,10
?,0.36,0.275,0.095,0.217,?,0.0435,?,?
?,0.385,0.305,0.095,0.252,0.0915,?,0.09,13
?,?,0.3,0.09,0.3055,0.143,0.0645,0.085,8
2,?,0.415,0.165,0.6885,0.249,0.138,0.25,12
1,?,?,0.11,0.2335,0.095,0.0525,0.085,9
?,?,0.26,0.1,0.192,0.0785,0.0585,?,7
0,0.505,0.425,0.14,0.85,0.275,0.1625,0.285,?
1,0.395,0.295,0.1,0.2715,0.134,0.0325,0.085,9
0,?,0.325,0.105,?,0.159,0.077,0.12,9
?,0.56,0.455,0.19,?,0.283,0.129,0.275,8
2,0.565,0.435,0.185,0.9815,?,0.136,0.39,12
2,0.565,0.455,0.185,?,0.354,0.1575,0.375,15
2,0.605,?,?,1.098,0.4765,?,0.375,11
