@relation dataset

@attribute sex {0, 1, 2}
@attribute length real
@attribute diameter real
@attribute height real
@attribute whole_weight real
@attribute shucked_weight real
@attribute viscera_weight real
@attribute shell_weight real
@attribute class_number_of_rings {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27}


@data
2,0.345,0.255,0.09,?,?,0.0295,?,8
?,0.405,0.325,0.11,?,0.151,0.063,?,8
2,0.375,0.285,?,0.253,?,0.0575,0.0925,?
0,?,0.445,0.155,?,0.341,0.2055,0.2475,9
?,0.55,0.45,0.145,0.741,0.295,0.1435,0.2665,?
?,0.65,0.52,?,1.3445,0.519,0.306,0.4465,15
2,0.56,0.455,0.155,0.797,0.34,0.19,0.2425,10
2,0.475,0.375,0.13,0.5175,0.2075,?,0.17,?
0,0.49,0.38,0.125,0.549,?,0.1075,0.174,9
?,0.46,?,0.12,0.515,0.224,?,0.1565,?
?,0.28,?,0.08,0.127,0.052,0.039,0.042,8
1,0.175,0.13,?,0.0315,0.0105,0.0065,0.0125,?
1,0.17,0.13,0.095,0.03,0.013,0.008,?,3
2,0.59,?,0.145,?,0.4415,0.262,?,14
?,0.605,0.5,0.185,1.1185,0.469,0.2585,0.335,?
0,0.635,0.515,0.19,1.3715,0.5065,0.305,0.45,?
0,0.605,0.485,0.16,1.0565,0.37,0.2355,0.355,9
0,0.565,?,?,?,0.387,0.1495,0.31,11
2,0.515,0.405,0.13,0.722,0.32,?,?,9
0,0.575,0.46,0.19,0.994,0.392,?,0.34,12
?,0.645,0.485,?,1.514,0.546,0.2615,0.635,15
?,0.58,0.455,0.17,?,?,0.2135,0.285,12
0,0.575,0.46,0.165,1.124,0.2985,0.1785,?,12
2,?,0.465,?,1.056,?,0.2475,?,12
0,0.605,?,0.16,1.222,0.53,0.2575,0.28,12
?,0.61,0.485,0.175,1.2445,0.544,0.297,0.345,?
0,0.725,0.56,0.21,2.141,0.65,0.398,1.005,17
?,0.65,?,0.23,1.752,0.5605,0.2895,0.815,15
2,0.725,0.57,?,2.55,?,0.483,0.725,13
0,0.725,?,0.175,?,0.765,0.4515,?,19
0,?,0.57,?,?,0.625,?,0.65,19
2,0.705,0.56,0.22,1.981,?,0.3085,0.76,13
0,0.68,0.515,0.175,1.6185,0.5125,0.409,?,11
2,0.695,0.55,0.215,1.9565,0.7125,0.541,0.59,13
0,?,0.395,?,0.775,0.308,0.169,0.255,6
2,0.525,?,0.155,1.065,?,0.233,0.285,7
?,0.52,?,0.115,0.776,?,0.1845,?,?
1,0.235,0.16,0.04,0.048,?,?,?,4
1,0.36,0.26,0.09,0.1785,?,0.037,0.075,?
1,0.315,0.21,?,0.125,0.06,0.0375,?,4
1,0.315,0.245,0.085,?,?,0.0475,0.05,7
1,0.225,?,0.045,0.0465,0.025,0.015,?,3
2,0.58,?,0.15,0.97,0.385,0.2165,0.35,?
?,0.57,0.48,0.18,0.9395,0.399,0.2,0.295,13
?,0.64,0.51,0.175,1.368,?,0.266,0.57,?
?,0.56,0.45,0.16,1.0235,0.429,0.268,0.3,9
0,0.62,0.475,?,1.0165,0.4355,0.214,0.325,9
0,?,?,0.2,1.5675,0.621,0.367,0.46,11
2,?,0.49,0.19,1.218,0.5455,?,0.355,?
0,0.63,?,0.15,1.0525,0.392,0.336,0.285,11
?,0.63,0.5,?,1.383,0.54,0.3315,0.38,9
0,0.63,0.48,0.16,1.199,?,0.335,0.315,?
?,0.585,0.46,0.17,0.9325,?,?,0.29,8
2,0.615,0.48,0.18,1.1595,0.4845,0.2165,0.325,12
2,0.61,0.485,?,1.0225,0.419,0.2405,0.36,?
2,?,?,?,0.927,?,0.1815,0.36,13
1,0.355,0.275,0.085,0.22,?,?,0.15,7
0,0.51,0.4,?,0.8145,0.459,0.1965,0.195,9
?,0.5,0.405,0.155,0.772,0.346,0.1535,0.245,11
?,0.505,0.41,0.15,0.644,0.285,0.145,0.21,?
?,?,0.5,0.185,1.3035,0.4445,?,0.465,15
2,0.56,?,0.16,0.922,0.432,0.178,0.26,14
2,0.585,0.46,0.185,0.922,0.3635,?,0.285,9
0,0.45,?,0.12,?,0.1655,0.095,0.135,8
2,0.5,0.4,0.165,0.825,0.254,0.205,0.285,12
0,0.5,0.4,0.145,0.63,?,0.1465,?,?
0,0.53,0.435,0.17,?,?,0.155,?,?
2,0.42,0.335,0.115,0.369,0.171,0.071,0.12,7
0,0.44,0.34,0.14,0.482,?,0.1085,0.16,8
1,0.4,?,?,0.315,0.109,0.067,0.12,8
1,0.435,0.34,0.11,0.3795,0.1495,0.085,0.12,7
0,0.525,0.415,0.17,0.8325,0.2755,0.1685,0.31,12
1,?,0.28,0.095,0.2655,0.122,0.052,0.08,?
0,0.49,0.365,0.145,0.6345,?,0.1625,0.22,9
2,0.335,?,0.09,0.181,?,0.0415,0.06,?
?,0.415,0.325,0.105,0.38,?,0.0785,0.12,11
2,0.5,0.405,0.14,0.6155,0.241,0.1355,0.205,8
0,0.485,0.395,?,0.66,?,0.128,?,13
2,0.55,0.405,0.14,0.8025,0.244,0.1635,0.255,9
2,0.45,0.35,0.13,0.46,0.174,?,0.135,7
1,0.405,0.3,0.12,0.324,?,0.07,0.11,?
?,0.47,0.36,0.135,0.501,0.1665,0.115,?,9
0,0.415,0.305,0.13,?,0.1305,0.0755,0.105,7
0,0.445,?,0.125,0.455,0.1785,0.1125,0.14,?
0,0.47,0.35,0.145,?,0.187,0.1235,0.18,10
0,0.49,0.375,0.15,?,0.22,0.144,0.19,?
0,?,0.355,0.15,?,0.181,0.125,0.155,?
1,0.425,0.38,0.105,0.3265,0.1285,?,0.1,9
0,?,0.37,0.135,?,?,0.1055,0.155,8
0,?,0.29,0.125,0.3055,0.121,0.082,0.09,6
1,0.365,0.27,0.085,?,0.078,0.0485,0.07,6
0,?,0.465,0.165,1.1015,?,0.2095,0.35,10
0,0.53,?,0.16,?,0.2935,0.158,?,14
2,0.555,0.445,0.135,0.836,0.336,0.1625,0.275,?
2,0.565,0.44,?,0.9025,0.31,0.193,0.325,13
2,?,0.505,0.215,1.4455,0.496,?,0.435,21
1,0.275,0.215,0.075,0.1155,0.0485,0.029,?,6
?,0.44,0.35,0.135,0.435,?,?,0.125,?
?,0.295,0.225,0.08,0.124,0.0485,0.032,0.04,8
1,0.075,?,0.01,0.002,0.001,5.0E-4,0.0015,0
1,0.13,?,0.03,0.013,0.0045,?,?,?
1,0.11,0.09,0.03,?,?,0.002,?,2
1,0.16,0.12,0.035,0.021,0.0075,0.0045,0.005,4
?,0.565,0.425,?,0.9425,?,0.2185,0.275,16
1,0.27,0.2,0.07,0.1,0.034,0.0245,0.035,4
1,?,0.175,?,0.0645,0.026,0.0105,0.02,4
1,0.3,0.23,0.08,0.1275,0.0435,0.0265,0.04,?
1,0.33,0.255,0.085,0.1655,0.063,0.039,0.06,7
1,0.35,0.26,0.085,0.174,0.0705,0.0345,0.06,?
1,0.32,0.245,?,0.1585,0.0635,0.0325,0.05,?
1,0.36,?,?,?,?,0.0415,0.07,8
?,?,?,0.075,0.156,0.0675,0.038,?,6
?,?,0.27,0.11,?,?,0.0545,0.07,?
1,0.33,?,0.105,?,0.0655,0.035,?,?
2,?,0.47,0.18,1.1235,0.4205,0.2805,0.36,?
?,0.595,0.455,0.155,1.0605,0.5135,?,?,11
?,?,0.46,0.185,?,?,0.217,0.345,14
?,0.6,0.495,0.165,?,0.485,0.2775,0.34,14
?,0.56,0.45,0.175,1.011,?,?,?,?
2,0.56,0.45,0.185,1.07,0.3805,0.175,0.41,18
2,0.545,0.46,?,0.8975,?,0.1655,0.345,9
?,?,0.505,0.17,?,0.605,0.297,0.365,?
0,0.59,0.475,0.16,1.1015,0.4775,?,?,12
0,0.54,0.475,0.155,?,0.394,0.194,0.26,10
?,0.57,0.44,0.125,0.865,0.3675,0.1725,0.27,11
2,0.53,?,0.165,?,?,0.239,0.245,10
1,0.245,0.195,?,0.095,0.0445,0.0245,0.026,3
2,0.27,0.2,?,0.1205,0.0465,0.028,0.04,5
0,0.46,?,0.13,0.639,0.3,0.1525,0.16,10
2,?,0.45,0.15,0.895,0.3615,?,0.235,13
2,0.35,0.275,0.11,0.2925,?,0.0635,0.0905,7
2,?,0.39,0.15,?,0.2185,?,0.255,8
?,0.45,0.36,0.125,0.4995,0.2035,0.1,0.17,12
0,0.64,0.525,0.215,1.779,0.4535,0.2855,0.55,21
2,0.59,0.5,0.2,1.187,0.412,0.2705,?,15
2,?,0.485,?,1.219,0.3875,0.2505,?,13
2,0.63,0.505,0.225,1.525,0.56,0.3335,?,14
?,0.63,0.515,0.155,1.259,0.4105,0.197,0.41,12
2,0.655,0.54,0.215,?,0.7425,0.327,0.585,21
0,0.66,?,0.185,1.3485,0.493,0.245,0.49,?
2,0.61,0.5,0.24,1.642,0.532,0.3345,0.69,17
2,?,0.525,0.205,1.484,0.55,0.3115,0.43,19
0,0.515,0.425,?,0.712,0.2665,?,0.25,10
0,0.535,?,0.185,0.8415,0.314,0.1585,0.3,14
1,0.36,0.285,0.105,0.2415,?,0.057,0.075,?
0,0.455,0.355,?,0.4495,0.177,0.104,0.15,8
2,0.485,?,0.14,0.6295,0.2285,0.127,0.225,13
2,0.515,?,0.175,0.9565,0.325,0.158,0.31,13
?,0.535,0.415,0.17,0.879,0.295,0.1965,0.285,9
2,0.53,0.435,0.155,0.699,0.288,0.1595,0.205,?
0,?,0.4,?,?,0.242,?,0.205,16
2,0.44,0.355,0.125,?,0.132,0.0815,0.19,8
0,?,?,?,0.8105,0.3155,0.1795,0.24,?
2,0.54,0.435,?,0.996,0.3835,0.226,0.325,16
?,0.565,?,0.21,1.2765,?,0.279,0.355,11
2,0.61,0.475,?,1.116,0.428,0.2205,0.315,?
0,?,0.455,0.175,1.013,?,0.207,0.35,18
?,0.6,0.495,0.195,?,0.384,0.19,0.375,25
1,0.295,0.215,0.085,0.128,0.049,0.034,0.04,5
1,0.275,?,0.075,0.1105,?,0.0285,0.035,?
1,0.28,?,0.085,0.1065,0.039,0.0295,0.03,3
2,?,0.395,0.14,0.549,0.2215,0.1275,0.15,10
2,0.37,?,?,?,0.0905,0.0585,0.075,8
0,?,0.305,0.095,0.3485,0.1455,0.0895,0.1,8
0,0.54,0.435,?,0.892,0.322,0.174,0.335,?
2,?,0.28,0.1,0.252,0.1065,0.0595,0.074,7
2,?,?,?,?,?,0.0495,0.0715,5
0,0.47,?,?,?,0.182,0.114,?,9
1,?,0.145,0.06,0.037,0.0125,0.0095,0.011,3
1,0.165,?,?,0.0215,0.007,0.005,0.005,2
2,0.645,0.515,0.24,1.5415,0.471,0.369,0.535,12
2,0.55,0.41,0.125,0.7605,0.2505,0.1635,0.195,13
2,0.57,0.435,0.145,0.9055,0.3925,0.2355,0.275,9
0,0.63,0.485,0.19,?,0.4635,0.3055,?,20
2,?,?,0.14,0.971,0.443,?,?,13
2,0.595,0.455,0.195,?,0.4595,0.3235,0.345,18
0,0.62,0.47,?,?,0.381,0.27,0.435,22
2,0.63,?,0.175,?,0.4335,0.2945,0.46,?
1,0.45,0.355,0.11,?,?,?,0.14,7
?,0.635,0.535,0.19,1.242,0.576,0.2475,0.39,13
2,0.45,0.35,0.1,0.3675,0.1465,0.1015,0.12,9
0,0.58,0.455,0.155,0.8365,?,?,0.32,17
1,0.33,0.255,0.095,0.172,0.066,0.0255,0.06,5
?,0.265,?,0.06,0.0965,?,0.022,0.03,?
?,0.19,0.145,?,0.038,0.0165,0.0065,0.015,3
2,?,0.31,0.1,?,0.1065,0.075,?,10
?,?,0.205,0.07,?,?,0.041,0.035,4
2,0.335,0.265,0.105,0.222,?,?,0.075,6
?,0.355,0.275,?,0.251,0.097,0.053,0.08,?
1,0.32,0.255,0.1,0.1755,?,0.0415,0.065,6
2,0.51,0.4,0.13,0.6435,0.27,0.1665,?,11
2,?,0.295,0.105,0.241,?,0.053,0.095,7
1,?,0.28,?,0.2255,0.0885,0.04,0.09,7
?,?,?,0.155,0.5955,0.2135,?,0.2,?
0,0.4,0.325,0.12,?,?,0.0565,0.095,7
1,0.3,0.22,0.08,0.121,0.0475,0.042,0.035,4
1,?,0.175,?,0.0705,0.0335,?,0.02,?
0,?,0.6,0.195,1.974,0.598,0.4085,?,15
2,?,0.465,0.19,?,0.5705,0.3175,0.355,10
2,0.6,0.475,0.19,1.0875,0.403,0.2655,?,13
2,0.59,0.45,0.185,1.283,0.473,0.276,0.425,15
2,0.62,0.475,0.185,1.325,?,0.325,0.33,?
0,0.565,?,?,1.0035,0.406,?,?,14
2,0.575,?,0.145,1.165,0.581,0.2275,0.3,13
0,0.62,0.51,0.205,1.3475,0.4775,0.2565,?,13
2,0.62,0.465,0.185,1.274,0.579,0.3065,?,?
0,0.505,0.375,0.18,0.568,0.2325,?,0.17,11
?,?,0.425,0.155,0.746,0.3005,0.152,0.24,7
2,0.49,0.39,0.14,0.707,0.2795,?,0.18,12
0,0.525,0.42,?,0.756,0.2745,?,?,8
?,?,0.26,?,0.2,0.08,0.0555,?,?
1,0.375,0.305,0.115,?,0.092,0.074,?,?
2,0.61,0.48,0.15,1.2,0.56,0.2455,0.28,13
0,0.61,0.495,0.185,1.153,0.536,0.2905,0.245,7
?,?,0.45,0.17,0.8685,?,0.1635,0.27,21
?,0.57,?,0.14,0.9535,0.4465,0.2065,0.245,?
?,0.58,?,0.17,0.93,?,0.259,0.22,8
2,0.635,0.515,0.17,1.275,?,0.286,0.34,?
2,0.7,0.58,0.205,2.13,0.7415,0.49,0.58,19
?,0.675,0.525,0.185,?,0.6935,?,0.395,12
0,0.645,0.525,?,1.8085,0.7035,0.3885,0.395,?
2,0.745,0.585,?,2.499,0.9265,0.472,0.7,16
?,0.685,?,0.18,1.768,0.7495,?,?,15
2,0.605,0.49,0.18,1.227,0.48,0.287,0.35,17
0,0.59,0.465,?,0.997,0.392,0.246,0.34,?
?,0.65,0.525,0.175,1.4225,0.61,0.2995,0.445,19
?,?,0.48,0.15,1.029,?,0.2705,?,15
0,0.62,0.5,0.175,1.186,0.4985,0.3015,0.35,11
?,0.63,?,?,1.016,0.4215,0.244,0.355,18
2,0.58,0.465,0.145,0.887,?,0.1655,0.265,10
0,0.58,0.455,0.12,1.0735,0.479,0.2735,0.265,9
2,0.63,0.49,0.18,1.13,0.458,?,?,11
0,0.69,0.56,?,1.719,0.68,0.299,?,?
0,0.65,0.545,0.165,1.566,0.6645,0.3455,?,15
0,0.66,0.565,?,1.7605,0.692,0.3265,0.5,15
0,0.68,0.58,?,1.787,0.585,0.453,0.6,18
0,0.7,0.575,0.17,1.31,0.5095,?,0.42,13
2,0.685,0.52,0.15,1.343,0.4635,0.292,?,?
0,0.675,0.545,0.195,?,0.6845,?,0.605,19
?,0.63,0.49,0.19,1.1775,0.4935,0.3365,0.285,10
0,0.585,0.45,0.16,1.077,0.4995,0.2875,0.25,9
?,0.565,0.465,0.175,?,0.3895,?,0.37,14
0,?,?,0.185,1.1085,?,?,0.33,?
2,0.605,0.47,0.18,?,0.3755,?,?,?
2,0.535,0.42,0.145,0.791,0.33,0.189,0.25,9
2,0.485,?,?,0.663,0.313,0.137,?,9
2,0.47,?,?,0.5565,0.226,0.122,0.195,11
2,0.545,0.425,0.135,?,0.373,0.21,0.235,9
0,0.455,0.37,0.105,0.4925,0.216,0.1245,0.135,8
?,?,0.42,0.155,0.7385,0.3515,0.152,?,11
2,0.46,?,0.135,0.482,0.207,?,?,?
2,?,?,0.125,0.609,?,0.1435,0.22,13
1,0.465,0.375,0.12,0.471,?,0.119,0.14,?
1,0.415,0.325,0.1,?,?,0.0595,0.105,9
2,0.475,0.375,?,0.593,0.277,0.115,?,?
0,?,0.375,0.125,0.5615,0.252,0.137,0.18,9
1,0.365,0.295,0.095,?,0.1075,?,0.08,8
1,0.345,?,0.095,?,0.0755,0.0535,?,5
1,0.39,?,?,0.302,0.116,0.064,0.115,10
0,0.5,?,?,0.7155,0.3165,0.176,0.24,9
2,0.47,?,?,?,0.2385,?,0.185,7
2,?,?,0.15,?,0.256,0.139,0.26,11
2,0.585,0.455,0.15,0.987,0.4355,0.2075,0.31,?
0,0.485,?,0.12,0.5885,0.27,0.131,0.175,8
2,0.515,0.455,?,0.7225,0.295,?,0.235,8
0,?,0.325,0.11,0.4335,?,0.0985,0.155,6
0,0.515,?,0.14,0.6935,0.3115,0.152,0.2,9
?,0.44,0.345,0.12,0.365,?,?,0.11,6
0,?,0.44,0.15,0.8425,0.3685,?,0.24,11
2,0.45,0.355,0.115,?,0.2125,0.1045,0.15,7
2,?,?,0.12,0.911,?,0.182,0.29,15
2,0.555,0.45,0.145,0.915,0.4,0.246,0.285,10
2,0.57,0.44,0.095,0.827,0.3395,?,0.235,7
2,0.59,0.5,0.165,1.1045,0.4565,0.2425,0.34,14
2,?,?,?,0.945,0.41,0.2115,0.28,13
0,0.58,0.46,0.12,0.9935,0.4625,?,0.28,10
?,0.545,0.44,0.12,0.8565,0.3475,0.1715,?,11
0,0.605,0.495,0.17,1.2385,0.528,0.2465,?,13
0,0.62,0.47,?,1.0325,0.3605,0.224,0.36,14
0,0.63,?,0.17,1.3135,0.5595,?,?,?
2,0.63,0.515,?,1.352,0.488,?,0.45,19
0,0.63,0.5,0.155,1.005,0.367,0.199,0.36,15
?,0.545,?,0.14,0.625,0.223,?,0.235,12
0,0.67,0.54,0.165,1.5015,0.518,0.358,?,?
?,0.49,0.38,0.12,0.529,0.2165,0.139,0.155,10
0,0.49,0.39,0.135,0.5785,0.2465,?,0.2,12
1,0.29,0.225,0.07,?,0.036,0.0235,?,7
?,0.26,0.2,?,0.092,0.037,0.02,0.03,?
2,?,?,0.175,1.068,0.425,0.203,?,?
?,?,0.485,?,1.0915,0.3935,0.2435,0.33,17
?,0.6,0.5,0.16,1.015,0.3995,0.1735,?,18
0,0.56,0.455,0.125,?,0.344,?,?,20
0,0.575,0.45,0.17,1.0475,0.3775,0.1705,0.385,?
0,0.57,0.45,0.175,0.9555,?,0.1665,0.295,?
2,0.6,?,0.155,1.036,0.4375,0.196,0.325,19
2,0.565,?,0.17,0.9065,?,0.156,?,17
2,?,0.42,?,0.7505,0.2475,0.13,0.255,21
1,?,0.345,0.1,0.366,0.122,0.0905,0.12,12
2,0.5,0.41,?,0.662,0.2815,0.137,0.22,10
?,0.36,?,0.095,0.217,0.084,0.0435,0.09,6
1,0.385,0.305,0.095,0.252,0.0915,0.055,0.09,13
2,0.39,?,0.09,0.3055,0.143,0.0645,0.085,8
2,0.5,0.415,?,0.6885,0.249,0.138,0.25,12
1,?,0.275,0.11,0.2335,0.095,0.0525,?,9
?,0.335,0.26,0.1,0.192,0.0785,?,0.07,7
0,0.505,0.425,0.14,0.85,0.275,0.1625,0.285,18
1,?,0.295,0.1,0.2715,0.134,?,?,9
0,0.41,0.325,0.105,0.3635,0.159,0.077,?,9
?,0.56,0.455,0.19,0.714,0.283,0.129,0.275,?
2,0.565,?,0.185,0.9815,0.329,0.136,0.39,?
2,0.565,0.455,0.185,0.9265,0.354,0.1575,0.375,15
?,0.605,?,?,1.098,0.4765,0.232,0.375,11
