@relation dataset

@attribute attr_1 real
@attribute attr_2 real
@attribute attr_3 real
@attribute attr_4 real
@attribute attr_5 real
@attribute attr_6 real
@attribute attr_7 real
@attribute attr_8 real
@attribute attr_9 real
@attribute attr_10 real
@attribute attr_11 real
@attribute attr_12 real
@attribute attr_13 real
@attribute attr_14 real
@attribute attr_15 real
@attribute attr_16 real
@attribute attr_17 real
@attribute attr_18 real
@attribute attr_19 real
@attribute attr_20 real
@attribute attr_21 real
@attribute attr_22 real
@attribute attr_23 real
@attribute attr_24 real
@attribute attr_25 real
@attribute attr_26 real
@attribute attr_27 real
@attribute attr_28 real
@attribute attr_29 real
@attribute attr_30 real
@attribute attr_31 real
@attribute attr_32 real
@attribute attr_33 real
@attribute attr_34 real
@attribute attr_35 real
@attribute attr_36 real
@attribute attr_37 real
@attribute attr_38 real
@attribute attr_39 real
@attribute attr_40 real
@attribute attr_41 real
@attribute attr_42 real
@attribute attr_43 real
@attribute attr_44 real
@attribute attr_45 real
@attribute attr_46 real
@attribute attr_47 real
@attribute attr_48 real
@attribute attr_49 real
@attribute attr_50 real
@attribute attr_51 real
@attribute attr_52 real
@attribute attr_53 real
@attribute attr_54 real
@attribute attr_55 real
@attribute attr_56 real
@attribute attr_57 real
@attribute attr_58 real
@attribute attr_59 real
@attribute attr_60 real
@attribute attr_61 real
@attribute attr_62 real
@attribute attr_63 real
@attribute attr_64 real
@attribute attr_65 real
@attribute attr_66 real
@attribute attr_67 real
@attribute attr_68 real
@attribute attr_69 real
@attribute attr_70 real


@data
?,2.245864,1.170607,-0.246254,-1.352507,-2.3693169999999997,2.48075,-0.391462,-0.13333299999999998,-0.363592,-0.305596,-1.594865,-0.134674,?,1.029952,1.0233860000000001,1.462987,1.68197,1.539295,?,-0.40415500000000004,?,0.554804,1.165859,?,0.213137,1.0146979999999999,2.121636,1.237162,0.045092,-0.29281399999999996,?,0.022118000000000002,?,3.5679260000000004,1.559539,0.439985,-0.054076,0.312897,?,0.975458,1.427704,-0.015619,3.699058,3.3540019999999995,?,0.350348,-0.432713,0.251023,0.9690209999999999,0.057635000000000006,0.438852,-0.9180969999999999,?,-0.223106,-0.735946,?,1.033002,?,-0.166688,0.41540600000000005,?,?,-0.638684,?,?,-0.348222,?,41.26,?
?,-0.092392,?,0.5289510000000001,0.938844,-0.666654,?,?,0.21626900000000002,0.38366100000000003,0.41576599999999997,?,-0.306643,-0.521139,-0.458459,-0.284271,-0.6216229999999999,?,0.354073,0.595112,-0.11034000000000001,0.530374,-0.500604,1.058951,?,?,?,-0.260211,-0.0029690000000000003,0.258025,-0.083526,-0.46413999999999994,-0.15168199999999998,?,0.931976,?,-0.47239899999999996,-0.057439,?,-0.746246,-0.831348,-0.9464629999999999,-0.98324,-0.652648,-0.868869,-0.549396,-0.848974,?,?,-0.439471,-0.674172,?,?,0.812236,?,0.337509,-1.262749,0.16633,-1.082827,-1.0442209999999998,?,?,-0.710491,-1.115228,?,?,-0.5162439999999999,?,?,?
?,2.314939,?,-1.506632,-1.401168,?,?,-0.605441,?,?,?,?,0.109724,-0.138158,0.8480280000000001,1.513742,?,0.280107,0.309456,?,?,?,-1.334807,-1.3430360000000001,-1.174618,-0.8721700000000001,-0.812623,?,-1.207514,-0.9863709999999999,?,-0.969917,?,-0.8379110000000001,4.473582,4.402149,1.645095,0.032797,2.3041810000000003,?,-0.513749,-0.21823800000000002,?,0.8884879999999999,?,-0.442413,0.612427,?,0.039,0.147679,-0.007006999999999999,?,2.150802,-0.553887,0.28486500000000003,?,0.11631099999999998,?,-0.889309,-0.601985,?,-0.43482299999999996,?,-0.278122,?,-0.6104609999999999,-0.483943,-0.38106799999999996,28.61,77.2
0.408663,0.310245,?,?,0.670316,-0.301304,-0.625013,?,0.267789,?,-6.44E-4,?,?,1.154452,-1.118209,1.038318,-0.074337,0.298926,?,-0.634768,0.761995,0.584488,?,?,-0.842209,-0.760446,-0.283138,-0.6700689999999999,?,?,-0.166154,0.450834,-0.35273499999999997,?,?,0.777809,?,0.71713,-0.019573,-1.104031,?,-1.137722,-1.20939,-0.7966310000000001,-0.926801,-0.989849,-0.912343,-1.041048,-0.555346,?,?,2.162298,2.302283,?,-0.405841,0.087564,?,-1.32236,-1.163757,?,-0.767803,?,-0.802506,-1.015261,-0.627195,-0.618322,-0.703001,-0.7466510000000001,33.66,?
?,-0.342826,?,0.48023599999999994,0.396853,-0.8405299999999999,?,-2.690871,?,?,-0.25035300000000005,2.127152,?,1.169599,-0.942691,-1.2681959999999999,?,-0.9760770000000001,-0.989452,?,?,-0.892049,?,-0.808163,-0.20490500000000003,0.014141999999999998,0.659131,3.2024060000000003,2.2707450000000002,?,?,?,3.6757779999999998,0.07288700000000001,-0.745945,?,-1.279794,0.618207,-0.974029,?,?,1.5906120000000001,1.871461,4.1931199999999995,5.168508,?,2.0362139999999997,?,3.3077449999999997,?,?,-0.6865479999999999,-1.04839,?,-0.5299,?,-1.2935450000000002,-0.8100510000000001,0.904192,?,1.51928,5.010311,?,2.27007,?,?,4.7817739999999995,0.30736399999999997,?,25.31
-0.289956,0.05392,-0.18263800000000002,?,1.034917,-0.235852,?,-0.755215,-0.17241099999999998,0.122527,?,?,?,-3.29333,-2.7056009999999997,0.276273,?,?,?,-0.155666,0.238947,?,0.468462,?,-0.629412,-0.5561020000000001,?,1.678163,1.879864,0.11656,?,1.249474,1.4080059999999999,?,-0.401385,0.724333,0.7158800000000001,?,?,-0.154278,-0.11170899999999999,-0.25006999999999996,?,-0.9155770000000001,0.19930499999999998,0.866806,-0.9662639999999999,0.518204,0.630246,1.207495,?,-0.651055,0.347036,0.74645,-0.397794,?,0.92255,?,-1.100303,-0.751437,?,0.9293959999999999,0.646915,-0.096441,?,0.495983,?,-0.353498,44.41,26.1
-0.653092,0.102789,-0.364969,0.130759,-0.9794290000000001,0.63726,0.074198,?,?,-0.283815,-1.1226209999999999,?,0.437997,?,0.255395,-0.808074,?,-1.0916709999999998,-0.453322,-0.781381,?,?,0.738241,?,?,?,1.758778,0.9664940000000001,?,?,?,3.705892,-0.379895,-0.5243270000000001,?,?,?,?,1.29221,1.505312,0.33260100000000004,-0.46007,1.829722,4.725548000000001,1.957283,1.098716,?,?,1.955079,0.605915,0.71849,?,0.285393,0.14227,?,?,0.31447800000000004,?,-0.085761,-0.137415,2.5362,2.738165,0.21166500000000002,0.030095,?,?,0.70089,?,44.41,26.1
?,1.221156,?,-2.1478349999999997,?,-1.602165,?,?,?,?,?,0.9753850000000001,-2.6896400000000003,?,-1.70757,-2.653819,0.024189,-0.684657,?,-0.739264,?,-1.314055,?,?,-2.585651,-2.4784889999999997,-0.407715,-2.67485,?,-0.499953,?,-0.057343,0.243808,?,0.126053,?,0.912236,?,2.180155,-1.392069,?,-1.419567,-0.707608,0.793565,-0.142422,0.13557,1.375151,1.878511,0.607254,1.265709,0.705976,-0.6455989999999999,-1.590751,?,-0.19728800000000002,?,-0.6648189999999999,0.207475,-1.20345,-0.402376,?,0.395397,0.447366,0.580725,3.4277599999999997,?,?,0.962016,52.5,-0.12
-0.297982,0.007223,?,-0.321797,?,0.20030799999999999,?,-0.96686,-0.765954,0.282643,?,0.550611,?,0.223954,?,-0.523167,-1.0206540000000002,-0.342808,-0.167989,?,0.36430500000000005,1.423632,0.913199,?,0.734644,0.35725100000000004,-0.534674,-0.294651,-0.47059399999999996,-0.326516,-0.579515,-0.42260600000000004,-0.207812,0.928541,-0.303374,0.629865,0.179917,0.08408,1.061294,?,?,?,?,-0.390216,?,-0.242853,?,?,-0.28317800000000004,0.007334,0.901909,-0.584879,0.057464,0.453504,0.161477,-0.286002,0.6816300000000001,?,?,?,0.27573800000000004,0.7083109999999999,-0.149901,?,0.143451,0.051309,0.40378200000000003,?,44.41,26.1
?,-0.016307,?,-1.1646379999999998,?,-0.305824,?,0.476125,-0.31397800000000003,?,-1.457465,-0.7091270000000001,-0.427116,?,-1.2909110000000001,-0.529342,?,?,-0.36438899999999996,?,?,-0.417023,?,-0.732902,-0.610322,-0.738172,?,-0.846625,?,-0.290173,0.6393270000000001,?,0.592047,0.49505,?,0.5860989999999999,0.205627,?,?,0.093178,?,?,?,-0.350713,-0.722,?,-0.556144,0.3077,0.8312149999999999,0.460309,1.4789709999999998,?,0.11532200000000001,?,0.18729400000000002,0.7101350000000001,-0.825881,-0.573637,-0.359577,-0.487349,1.25811,-0.36397399999999996,-0.21176799999999998,-0.391673,0.19872599999999999,?,0.166626,1.35591,44.41,26.1
0.42320100000000005,-0.021046000000000002,0.039721,-0.176358,0.461363,-0.9103180000000001,0.045498000000000004,?,?,?,-0.94873,0.057739,-1.239894,-2.553978,0.385915,-0.11961199999999998,1.3929770000000001,-0.106018,?,-0.45766899999999994,?,0.6547930000000001,?,-0.534771,-0.079596,?,0.080981,0.266623,0.590584,0.466102,0.754884,0.75722,?,?,-0.111721,?,0.190495,?,2.929461,0.5821189999999999,-0.973168,-0.470246,?,?,-2.2999999999999998E-4,?,?,1.211418,0.8042630000000001,0.936865,2.041143,-0.702212,-1.7015509999999998,-0.36505,0.023671,3.220879,?,?,-0.589838,0.585605,?,?,?,?,0.199648,1.0736809999999999,?,1.348816,44.41,?
-0.162056,0.055434000000000004,0.261841,?,0.13513699999999998,-0.652575,-0.511935,?,0.11185899999999999,0.310616,0.277425,?,0.8883629999999999,?,0.620991,-0.285095,1.2045379999999999,-0.36717,?,0.736991,-0.271456,-0.806174,-0.748163,-1.3090700000000002,?,-1.172366,-0.677778,-0.797449,0.362531,0.789597,?,0.020163999999999998,?,0.035067,0.053527,0.791624,0.382542,-0.272939,0.755092,1.258332,-0.586692,-0.20667199999999997,?,?,0.533165,?,?,?,?,?,?,-0.543461,?,?,?,0.085713,0.167037,?,-0.47317,?,-0.28165999999999997,?,2.459978,2.8993130000000003,?,1.2105350000000001,?,?,44.41,26.1
?,?,-0.579869,-0.700363,?,0.190436,-0.20502800000000002,?,-0.21027800000000002,0.53856,?,?,0.23074899999999998,-0.050601,-0.077129,-0.734427,?,-0.745133,?,-0.705429,-0.45174200000000003,0.6699390000000001,-0.24471199999999999,-0.612518,0.68195,-0.12358800000000002,?,?,?,-0.97252,?,?,-0.325354,0.053765,-0.45752299999999996,?,0.20289400000000002,?,0.47938100000000006,?,-0.32206,1.0787799999999999,?,-0.28692199999999995,?,0.380314,0.929118,0.371515,-0.583016,0.139751,-0.52985,-0.839727,0.433654,-0.101063,?,0.8624430000000001,0.309001,-0.638806,0.694575,?,-0.627556,-0.374578,0.132777,-0.43369300000000005,-0.22732399999999997,0.11686700000000001,?,?,?,?
?,?,?,?,1.141912,-0.07324,?,-0.44453100000000006,-0.17114300000000002,-0.267857,-0.661321,-0.48582600000000004,-0.520944,0.19929000000000002,?,0.786355,0.5709420000000001,-0.389277,-0.056537000000000004,-0.6093109999999999,?,?,0.198541,?,-0.116862,0.056492999999999995,1.027493,1.178407,1.9163290000000002,?,1.816125,2.8088330000000004,2.3708709999999997,2.15833,-0.581659,0.734269,?,?,0.366601,?,-1.335293,?,-0.204213,-0.35478699999999996,-0.804615,-0.651149,-0.100241,0.165915,-0.525471,-0.257711,?,-0.598021,0.029722000000000002,-0.341908,-0.560077,-0.301489,?,-0.937846,?,0.00856,?,0.46085600000000004,0.9365760000000001,?,1.095063,1.376957,0.582379,?,44.41,26.1
?,0.114571,-0.35573499999999997,-0.357522,1.556737,-0.315409,?,-0.966326,-0.012959,0.308683,-0.686661,-0.300032,-1.5743479999999999,?,-1.415257,-0.061581,0.49554899999999996,?,-0.138768,?,0.098906,-0.152828,?,-0.904584,-0.16613,-0.590807,-0.23189,-0.397148,0.38961999999999997,?,-0.095485,0.675407,1.0477299999999998,?,-0.577612,?,0.524033,?,0.198849,-0.6105729999999999,-1.2246549999999998,-0.945943,-1.191827,?,?,-0.563573,?,-0.928108,-0.412637,?,0.002502,?,?,-0.27531300000000003,?,0.014378,-0.507933,?,-0.8648040000000001,-1.087842,?,?,0.019989,1.142207,-0.530663,?,0.484809,?,44.41,?
-0.362523,0.092226,-0.511917,0.137678,0.090534,0.586497,?,?,?,-0.969183,?,-0.22494499999999998,?,?,?,-2.531357,-0.552089,-0.319483,-0.011437000000000001,-0.710657,0.237316,?,1.060302,-0.197489,-0.259883,0.491522,1.986246,0.469909,2.1179669999999997,2.92713,?,?,2.6475310000000003,?,-0.315836,?,0.294216,0.066705,0.9084760000000001,?,-0.8354159999999999,-0.589792,-0.175539,?,-0.265631,0.180298,0.734853,1.4334360000000002,0.412159,1.176886,?,?,0.176005,?,0.161142,5.96E-4,0.8905379999999999,-1.1149799999999999,?,-0.247542,1.239535,?,?,0.914383,?,?,?,0.284445,44.41,26.1
?,0.744112,0.567454,?,0.584802,-1.71528,1.6572930000000001,?,0.783554,?,0.25704,0.27147,0.30233000000000004,?,0.255524,0.930615,0.183893,1.088227,1.199565,0.726692,?,?,0.380104,2.8019540000000003,?,0.9378110000000001,0.545713,0.280371,0.624233,-0.058874,0.41766499999999995,?,-0.055716999999999996,-0.5190560000000001,?,0.812233,0.26429,?,0.9027930000000001,-0.973633,0.36836599999999997,-0.8509899999999999,-0.536671,-0.518135,-0.8867450000000001,-0.26259099999999996,-1.11691,?,-0.659233,?,?,-0.445018,-0.11481,0.16780699999999998,0.149071,-0.11733699999999998,-0.853275,1.9794610000000001,-0.681908,?,?,-0.547229,?,-0.197659,-0.366526,-0.472495,-0.527366,-0.42976099999999995,36.7,?
0.56367,0.437996,2.021175,1.1705780000000001,-0.560945,-1.086076,0.46635299999999996,0.6670550000000001,1.126942,0.6130979999999999,?,0.074505,0.380977,-0.117629,?,?,0.028482,2.415728,2.731762,?,2.0756639999999997,3.547071,1.783655,?,?,0.306774,?,?,-0.330921,?,-0.167952,-0.684485,7.740000000000001E-4,?,0.5728310000000001,?,1.202353,?,1.05017,?,-0.34516399999999997,-0.397017,-0.727971,-0.442333,-0.773018,?,-0.43213,-0.656508,-0.6854,-0.71194,?,0.946141,?,?,?,0.423329,?,1.022018,-0.009687999999999999,-0.744069,0.393803,?,-0.27628800000000003,?,-0.518748,-1.056659,?,-0.163676,?,3.21
-0.98164,?,?,4.54293,-1.1816,2.848345,?,-0.995275,0.25062399999999996,-0.732346,?,?,-0.659646,0.64936,?,?,-0.862884,-1.151416,-0.452959,-0.8971629999999999,5.34026,?,0.178178,0.449371,-0.91348,?,-0.673615,-1.290864,?,-1.542358,-0.817731,?,?,?,-0.8832639999999999,2.142736,?,?,?,?,0.43868,?,-0.10431900000000001,0.162113,0.113426,-0.331067,?,-0.16501400000000002,0.08444199999999999,-0.129922,?,-0.8506969999999999,0.608414,?,?,?,?,0.821635,-0.39046,-0.178741,?,-0.590746,-0.10360499999999999,?,0.373013,?,-0.449183,0.130831,?,38.74
?,?,?,2.352447,0.131287,?,0.30235100000000004,-0.577926,0.568539,?,0.514416,-0.125673,0.21222,-0.092346,0.43236800000000003,?,0.869984,?,?,?,2.308024,0.870001,?,0.782324,1.523358,0.344957,1.399781,1.148786,?,?,?,?,?,-0.192583,1.046616,0.280869,-0.314879,-0.8631129999999999,-0.67569,-0.942391,-0.634698,-0.582404,-0.799312,-0.742631,-0.627745,-1.297572,-0.887335,-0.678264,-1.032605,-0.41032799999999997,?,?,?,-2.525,-0.7310770000000001,?,?,?,-0.019885,?,-0.21416500000000002,-0.5525479999999999,?,?,-0.870775,-0.75089,-0.190656,?,39.91,32.83
-0.5121680000000001,-0.87045,-0.9856440000000001,-0.65659,?,0.422961,0.940682,-0.036177,0.560791,-0.49885100000000004,?,?,-0.18816300000000002,-1.6489310000000001,-0.185596,-0.211022,-1.410282,-0.272648,-0.784297,-0.914925,-0.656094,-1.172005,-0.7310909999999999,-1.370757,-1.1791719999999999,-1.43367,?,-1.272704,?,-1.058363,-0.921881,?,-0.927875,-0.751103,-0.401345,?,-1.43699,0.364595,?,-1.502722,-1.172131,-0.871099,?,-0.9717600000000001,-0.644249,-1.024491,?,?,?,?,?,0.53571,-0.45263400000000004,?,0.01093,-1.170628,-0.7327130000000001,-1.189871,-0.953384,-1.0720450000000001,-1.149386,?,-1.399127,-0.8587030000000001,-0.909115,?,-0.709339,-0.751254,39.91,32.83
?,?,0.935591,0.746263,?,-1.294486,?,0.503073,0.570819,?,0.30185700000000004,0.250023,0.342459,?,-0.135496,?,-0.31606100000000004,2.515304,2.036664,1.734678,?,?,-0.383363,0.725585,?,-0.11578800000000002,0.142982,?,0.45956499999999995,-0.185416,0.160129,0.025296000000000003,0.026052999999999996,?,?,-0.6254770000000001,-0.499514,-0.252762,?,?,-0.857073,-1.0718370000000002,-1.1311870000000002,-1.175724,-1.117102,-1.036498,-1.2548270000000001,-0.7292420000000001,-0.729963,-0.9045059999999999,-0.529489,0.47721899999999995,?,-0.476343,-0.220088,-1.294052,?,-0.46049700000000005,?,-0.576699,?,?,?,-1.041917,-0.9558840000000001,?,?,-0.954443,?,32.83
?,-1.005112,-1.042816,?,?,0.577645,0.8134779999999999,0.179122,0.307675,?,?,?,-0.44609499999999996,-2.592839,-0.927639,?,-0.200973,?,?,-0.946314,-0.890901,-1.514713,?,?,-0.592603,-0.7503850000000001,?,-0.255845,-0.14136600000000002,0.021273,?,?,-0.28988400000000003,-0.251875,-0.631987,-1.118142,-1.624806,0.24941799999999997,-1.342926,-0.903173,-0.604978,-0.7652359999999999,-0.6022390000000001,-0.17381,0.03241,?,-0.431122,0.135035,?,0.917834,?,?,-1.334515,-1.65167,0.032724,-1.6284290000000001,-0.860824,-0.563752,-0.737586,-0.810305,-0.673517,-0.555243,?,?,?,-0.864131,?,-0.604655,39.91,32.83
?,-0.162882,0.154434,0.263772,?,?,1.229439,?,0.30488000000000004,-0.5744859999999999,-0.385696,1.134003,?,-1.5122879999999999,?,-0.46803199999999995,?,1.806699,1.044039,?,0.211075,-1.2618479999999999,?,-0.8371290000000001,-1.140854,-1.120499,-1.061304,-0.9819469999999999,-0.9484959999999999,-0.644814,-1.1947459999999999,-0.397413,-0.24059,?,0.021912,?,?,-0.19055,?,?,-1.160203,?,-1.145856,-0.951535,-0.468038,-0.042259,-0.446351,?,-0.032246,?,0.825984,?,-0.9973120000000001,-0.253166,?,-1.7036759999999997,-0.94294,-0.8526969999999999,-0.9056879999999999,-0.852276,-1.0652549999999998,-0.892199,?,?,-1.21987,?,?,0.177522,39.91,32.83
