@relation dataset

@attribute cap.shape {b, c, f, k, s, x}
@attribute cap.surface {f, g, s, y}
@attribute cap.color {b, c, e, g, n, p, w, y}
@attribute bruises.3f {f, t}
@attribute odor {a, c, f, l, m, n, p}
@attribute gill.attachment {a, f}
@attribute gill.spacing {c, w}
@attribute gill.size {b, n}
@attribute gill.color {g, h, k, n, p, r, u, w, y}
@attribute stalk.shape {e, t}
@attribute stalk.root {b, c, e, r}
@attribute stalk.surface.above.ring {f, k, s, y}
@attribute stalk.surface.below.ring {f, k, s, y}
@attribute stalk.color.above.ring {b, c, g, n, p, w, y}
@attribute stalk.color.below.ring {b, c, g, n, p, w, y}
@attribute veil.color {w, y}
@attribute ring.number {n, o, t}
@attribute ring.type {e, l, n, p}
@attribute spore.print.color {h, k, n, r, u, w}
@attribute population {a, c, n, s, v, y}
@attribute habitat {d, g, l, m, p, u}
@attribute class {e, p}


@data
x,s,?,t,l,f,c,b,?,e,c,s,s,w,w,w,o,?,?,n,g,e
?,?,n,t,?,f,?,?,?,e,?,s,y,w,w,w,o,p,k,y,?,e
s,?,g,?,n,f,c,?,?,e,?,s,s,?,?,w,o,p,n,v,?,e
b,y,y,?,?,?,?,b,?,e,c,s,s,?,w,?,?,?,?,s,m,e
b,s,y,?,l,f,?,b,?,?,?,s,?,?,w,?,o,?,n,s,m,?
b,y,?,?,l,?,?,b,g,e,c,s,?,w,w,?,o,p,?,?,m,?
?,y,w,?,?,f,c,b,n,e,c,s,s,?,w,?,o,p,n,?,g,?
?,?,n,f,?,f,?,?,?,?,e,?,s,w,w,w,o,e,k,a,g,?
x,?,?,t,?,f,?,?,n,?,?,s,?,?,?,w,o,p,k,?,?,?
f,y,y,t,?,f,c,?,w,e,r,?,y,w,w,w,o,p,n,?,?,e
x,y,?,?,a,?,?,b,w,e,c,s,s,?,?,w,o,p,k,n,?,e
?,?,g,?,n,?,c,?,p,e,e,s,?,w,?,w,?,p,?,v,u,e
?,f,?,t,l,f,?,?,?,t,b,?,?,?,w,w,?,p,?,v,d,e
b,y,?,?,?,?,?,b,?,e,c,s,?,?,w,w,?,p,n,?,?,e
f,?,y,?,l,f,w,n,?,?,b,?,s,?,?,w,o,p,n,?,d,e
?,?,n,t,a,f,?,?,?,e,?,s,y,w,w,w,o,?,k,?,p,e
?,?,?,t,?,f,c,?,?,?,?,?,s,?,w,?,?,?,k,s,g,e
?,?,?,t,l,f,w,n,p,t,b,s,?,w,?,w,?,p,n,?,?,e
?,s,?,t,?,f,w,?,?,t,b,s,s,w,w,w,o,?,?,v,d,e
?,?,?,t,l,?,?,b,?,e,r,s,y,w,w,?,?,p,n,y,p,e
x,y,n,t,?,?,c,n,?,?,e,?,s,w,w,w,o,p,n,v,?,p
f,y,n,?,a,f,?,?,?,?,?,?,y,w,w,?,o,?,n,y,g,e
x,s,n,f,n,f,?,?,k,t,?,?,?,w,?,w,?,e,n,?,g,e
x,y,w,?,p,?,c,n,?,e,?,?,?,?,?,?,o,?,?,s,g,?
f,?,g,?,?,?,c,n,?,e,e,s,s,w,w,?,?,p,?,y,u,e
x,f,g,?,?,f,w,b,n,?,e,?,s,w,w,?,o,e,n,s,?,e
x,?,?,t,?,f,c,b,w,e,r,s,y,?,w,?,?,p,k,s,g,e
?,s,n,?,n,?,?,b,?,?,e,s,?,?,?,w,o,?,?,?,g,e
b,s,?,t,a,?,c,?,?,e,c,s,s,?,w,w,o,p,?,s,?,e
?,s,?,?,l,f,?,b,?,e,?,s,s,?,?,w,o,p,n,?,?,e
?,?,?,?,l,f,?,b,w,e,r,s,y,w,?,w,?,p,k,y,?,e
s,?,n,?,n,f,?,n,n,?,e,s,s,w,w,w,o,?,?,v,u,e
x,f,?,f,n,?,c,?,n,e,e,s,s,w,w,?,?,p,n,y,u,?
b,s,w,t,l,?,?,?,k,?,c,s,?,?,?,w,?,?,?,?,?,?
x,?,?,t,a,f,c,?,?,e,c,?,s,?,w,w,?,p,k,?,?,?
x,y,y,t,?,?,?,?,g,e,c,?,?,?,?,?,o,?,k,?,m,?
x,s,?,f,n,f,w,b,?,?,?,s,s,w,w,w,o,e,?,?,?,?
x,s,w,t,a,?,c,b,?,?,c,?,s,w,w,w,?,p,?,?,?,e
?,y,n,t,l,?,c,?,p,?,?,s,y,w,w,?,o,?,n,s,?,e
?,s,y,t,?,f,c,?,n,e,c,s,s,?,w,?,o,?,k,?,g,e
?,?,?,t,?,?,c,b,g,e,c,?,s,w,w,w,o,p,?,?,g,?
x,?,?,t,?,f,c,b,?,e,?,?,s,?,?,w,o,p,k,s,g,?
x,?,n,?,?,f,w,?,p,?,e,f,s,?,?,w,o,?,k,?,?,e
?,s,?,t,l,?,c,b,n,?,c,s,s,?,w,w,o,p,k,?,?,?
f,y,y,?,?,f,c,?,?,e,?,s,y,w,w,?,o,p,n,s,g,e
?,?,y,?,a,f,?,?,n,?,?,s,y,w,w,?,?,p,?,y,p,?
?,y,w,?,?,?,?,b,g,?,c,s,?,w,?,?,?,p,?,n,?,?
?,?,y,t,?,?,?,b,n,?,?,?,s,w,w,?,?,?,?,?,m,e
x,?,?,?,?,?,c,b,?,?,?,s,y,?,w,w,?,?,n,y,?,?
b,y,w,t,l,f,?,?,n,e,c,s,?,w,?,w,?,p,?,s,?,e
b,?,w,t,a,?,?,b,g,?,c,?,s,w,w,?,?,?,n,s,?,e
x,?,y,t,a,?,c,b,?,?,?,s,s,?,w,w,o,?,k,n,m,e
x,s,y,?,?,f,c,?,w,e,c,s,s,?,w,w,o,?,k,n,g,?
?,?,g,f,?,?,c,n,g,e,e,s,?,w,w,w,?,?,?,?,?,?
x,?,?,t,a,f,w,n,?,?,?,s,?,w,w,?,?,p,?,?,?,e
?,s,y,t,?,?,?,b,?,e,c,s,s,w,w,w,?,p,k,?,m,e
x,y,w,?,p,?,?,n,n,e,?,s,?,w,w,w,o,?,?,v,u,?
?,?,?,?,?,f,c,?,p,?,?,?,y,w,?,w,?,p,n,s,g,?
s,f,?,f,?,f,c,?,?,e,e,s,s,w,w,?,?,p,n,y,?,e
?,?,y,?,l,?,c,b,?,e,r,s,y,w,?,?,?,p,k,y,?,e
?,s,?,?,?,f,?,?,?,?,?,s,?,?,w,?,?,p,u,?,?,?
?,f,?,f,?,f,?,n,k,?,e,s,s,w,?,w,o,p,n,y,u,e
x,s,?,t,p,f,c,?,k,?,e,s,?,w,?,?,?,p,k,v,g,?
?,?,?,t,a,f,?,?,g,e,?,s,?,w,?,w,o,p,n,?,?,e
?,y,n,t,p,f,c,n,?,?,e,?,?,?,?,?,o,?,k,v,?,p
f,s,g,f,?,?,w,b,k,t,?,s,?,w,w,?,?,e,n,?,?,e
x,?,?,t,l,?,c,?,g,e,c,s,s,w,w,w,o,p,?,?,m,?
x,?,w,f,?,f,w,?,n,t,e,s,?,w,w,w,o,e,k,s,g,e
?,s,?,?,a,?,?,b,w,e,c,?,s,w,?,?,?,p,?,n,g,e
?,f,?,?,n,f,?,b,h,t,?,s,?,?,w,?,o,e,?,a,?,?
?,?,?,t,?,f,c,b,n,e,c,?,s,?,w,w,o,p,k,n,g,e
?,?,?,t,?,f,c,?,?,e,c,?,s,w,w,?,o,?,?,?,m,?
?,s,?,t,?,f,?,?,w,e,c,?,?,w,w,w,?,p,n,?,g,e
b,?,w,?,?,f,?,b,w,?,?,?,s,w,w,w,o,p,n,s,?,e
?,s,w,?,l,?,?,?,w,t,?,?,?,w,w,?,o,p,?,v,?,e
x,y,y,t,?,f,c,b,?,e,?,?,s,w,w,w,o,p,?,?,?,e
f,?,w,t,?,?,w,?,p,t,?,?,s,w,w,w,o,?,?,v,d,?
x,?,w,t,?,f,?,?,w,?,e,s,s,w,w,?,o,p,?,?,u,p
?,f,w,t,l,f,w,n,w,?,b,?,s,w,?,?,?,?,n,v,d,e
x,y,y,t,?,f,c,b,?,?,c,?,s,w,?,?,o,p,?,s,g,e
?,s,n,t,p,f,c,?,p,?,?,?,?,?,?,?,?,p,n,v,g,p
?,s,y,?,?,f,c,?,?,?,c,s,?,w,w,w,o,?,?,?,g,?
x,?,?,?,a,f,?,b,?,?,r,s,?,?,w,?,o,p,k,y,?,e
?,y,y,t,l,f,c,b,g,e,c,s,?,w,w,?,?,p,?,n,m,e
?,?,?,?,n,f,c,n,k,e,e,?,?,w,w,w,o,?,?,v,?,e
f,y,n,?,a,f,?,b,w,e,?,?,y,w,w,w,o,?,?,y,p,?
x,?,y,?,?,f,c,?,?,?,?,s,s,w,?,w,o,p,k,n,g,?
x,?,?,?,n,f,?,b,?,?,?,?,?,w,w,w,o,?,?,?,g,?
f,f,w,?,n,f,?,?,k,t,e,?,?,w,?,?,o,?,?,a,g,?
x,y,y,t,?,?,?,?,?,e,c,s,?,?,?,w,o,p,n,?,m,e
b,?,y,t,l,?,c,b,k,?,c,?,s,w,w,?,o,?,k,n,?,?
b,y,w,t,a,f,?,b,g,?,c,s,s,w,w,?,?,p,?,n,?,?
x,?,?,?,a,f,?,?,w,e,?,?,?,w,w,?,?,?,?,s,g,e
x,?,n,f,?,f,w,?,p,?,e,?,?,?,?,?,?,?,?,?,?,?
?,y,?,t,l,?,c,?,?,e,c,s,s,?,w,?,o,p,?,s,g,e
?,f,n,f,n,f,c,n,k,e,?,s,s,w,w,?,o,?,?,v,?,?
x,s,w,t,?,?,w,n,w,t,b,s,?,w,w,w,?,?,?,v,?,?
?,?,n,?,l,?,c,b,w,?,r,s,y,?,?,?,o,p,k,?,?,e
b,y,y,t,?,f,c,?,k,e,c,s,?,w,?,w,?,p,n,?,g,e
?,y,?,?,?,f,c,?,k,e,?,?,?,w,w,w,?,p,?,n,?,e
b,?,?,t,a,?,c,b,?,e,c,?,?,w,w,w,o,p,?,s,?,?
b,s,y,t,a,?,c,b,?,?,c,s,?,w,w,w,o,p,?,?,g,e
?,s,y,?,l,f,c,b,g,e,c,s,s,w,?,w,?,?,?,s,m,e
b,?,?,t,?,f,?,?,?,?,?,?,s,w,w,?,?,p,k,?,?,?
?,f,n,?,n,f,c,n,k,?,e,?,s,w,?,w,o,?,n,y,u,e
f,y,n,t,l,f,c,b,n,e,r,?,y,?,?,w,o,p,?,y,g,e
x,y,?,?,a,?,?,?,?,?,c,s,?,?,?,w,?,?,n,s,g,?
f,y,y,?,l,f,c,?,?,?,r,s,y,?,w,?,o,p,n,?,?,e
?,s,w,t,?,?,c,b,w,?,c,s,s,w,?,?,?,p,?,s,g,?
?,?,?,t,?,?,?,b,w,e,c,s,s,w,w,?,?,p,?,?,?,e
x,y,n,t,?,?,c,b,w,e,?,s,y,w,w,?,?,?,?,y,g,?
?,s,w,?,?,f,c,b,k,e,?,?,s,w,?,w,?,p,k,s,g,e
?,f,g,f,?,f,c,n,?,?,e,?,s,?,w,?,o,?,?,?,u,?
b,s,?,t,l,f,c,b,k,e,c,s,?,?,w,?,o,?,?,?,?,e
x,f,y,?,l,?,w,n,n,t,b,s,s,w,?,?,?,p,u,v,d,e
b,?,?,t,a,?,c,b,?,e,?,s,s,w,w,?,?,p,k,s,?,e
?,y,y,t,?,f,?,b,p,e,?,?,y,w,w,?,?,p,n,?,g,?
?,?,?,?,?,f,?,b,w,e,c,?,s,w,w,?,o,p,k,n,m,e
b,y,?,?,a,f,c,?,k,?,c,s,?,?,?,w,o,?,k,?,m,e
?,y,y,?,a,?,?,?,?,e,c,s,?,?,w,w,o,p,n,s,g,e
?,y,y,t,l,?,?,b,g,e,c,?,s,w,w,?,o,p,n,n,m,?
?,s,y,t,l,f,c,b,g,?,?,s,s,w,?,?,?,?,n,n,g,?
x,y,w,?,p,f,c,n,?,?,e,?,?,w,w,?,?,p,?,v,u,p
s,?,n,?,n,f,?,n,g,e,e,s,s,?,w,w,?,?,n,y,?,e
?,?,?,?,?,?,c,?,g,e,e,s,?,?,?,w,o,p,k,v,?,e
?,s,?,t,a,?,c,?,g,e,c,s,?,w,?,?,o,p,?,?,m,?
?,y,?,t,?,?,?,?,p,e,?,s,y,?,?,w,?,?,k,?,?,e
x,y,w,?,?,f,?,?,k,e,?,s,s,w,w,?,?,?,k,s,?,p
?,s,?,t,l,f,?,b,g,?,c,?,?,w,?,?,o,p,n,?,?,?
?,f,g,f,n,?,c,n,p,e,e,s,?,?,w,w,o,?,k,v,u,e
b,y,?,?,?,f,c,b,?,e,c,?,?,w,w,w,o,?,n,n,?,e
?,y,n,t,a,?,c,?,w,e,?,?,y,w,?,w,?,p,n,y,p,?
?,?,w,?,n,?,w,?,p,t,e,s,f,w,w,?,o,e,k,?,g,e
?,s,w,?,l,f,w,?,w,t,?,s,s,w,w,w,o,?,n,v,d,?
b,s,?,t,l,f,c,?,w,e,c,s,s,w,?,?,?,p,?,?,m,?
f,s,y,?,a,?,?,n,?,t,?,?,s,w,w,w,o,p,n,?,?,e
x,s,y,t,a,f,?,b,k,e,c,?,s,w,w,w,?,p,n,?,m,e
f,f,g,f,?,?,c,n,?,?,?,s,s,w,w,?,?,p,?,?,u,?
b,s,?,?,a,?,c,b,?,?,c,s,s,?,w,?,o,p,?,?,?,?
x,s,w,t,l,f,?,?,g,?,?,?,?,w,w,w,?,p,n,?,?,e
x,?,w,t,l,f,c,b,n,e,c,s,s,w,?,?,?,?,?,s,?,?
f,s,w,t,a,f,w,n,n,t,b,s,?,w,?,w,o,?,n,?,?,e
x,?,y,?,?,?,?,?,w,e,?,?,s,?,w,w,o,p,n,s,g,?
?,s,w,t,?,f,c,?,w,e,c,s,s,w,w,?,o,?,k,?,g,?
x,s,?,t,?,f,c,b,?,e,?,?,?,?,w,?,o,p,k,n,?,e
x,f,w,?,n,?,w,?,?,t,?,f,s,?,w,?,o,e,?,s,?,?
?,y,?,?,?,f,c,b,n,?,?,?,?,?,w,w,?,p,?,y,p,e
x,?,w,?,?,f,?,n,?,e,e,?,s,?,w,w,?,p,?,v,u,p
b,s,w,?,a,f,c,b,?,?,c,s,?,w,?,w,o,p,?,?,g,e
b,s,w,t,a,f,?,b,k,e,?,s,s,w,?,w,o,p,?,?,m,?
b,y,w,t,l,f,c,?,?,?,c,s,s,?,w,w,o,?,?,?,?,e
b,?,w,?,a,f,?,b,w,e,c,s,s,?,?,?,?,p,k,?,g,?
x,s,y,t,?,?,?,?,w,?,c,s,s,w,?,?,?,p,k,?,?,?
b,s,?,t,?,f,c,b,?,e,c,s,s,w,?,w,o,?,k,n,m,?
x,f,?,?,?,f,w,?,n,t,?,s,?,?,?,w,o,p,n,v,d,e
x,?,?,?,n,f,c,n,?,?,e,?,s,?,?,w,?,?,?,y,u,e
?,y,y,?,a,f,c,?,n,?,r,s,?,w,w,?,?,?,n,?,g,?
b,s,w,?,l,f,c,b,?,e,c,?,s,w,w,?,?,p,?,?,m,?
x,s,y,t,?,f,c,?,g,?,c,?,?,w,?,w,o,p,k,s,?,e
x,y,?,t,a,f,c,b,k,e,c,?,s,?,w,w,?,p,k,s,g,e
?,?,w,?,l,f,?,?,?,?,c,?,?,w,w,w,o,?,n,?,?,?
?,f,g,?,n,?,c,?,p,?,?,s,s,?,w,w,o,?,?,v,?,?
x,?,w,?,a,?,c,b,n,e,c,s,s,?,?,w,?,p,?,?,m,?
?,s,?,?,p,f,c,n,?,?,?,?,?,?,?,?,o,?,?,s,g,p
x,y,y,?,a,f,c,?,n,e,?,s,y,w,w,w,o,?,n,?,g,?
f,f,?,t,?,?,?,?,?,t,b,s,s,w,?,w,o,p,n,v,d,e
x,y,?,?,l,f,c,?,g,e,c,s,?,w,w,w,?,?,k,n,m,e
?,?,?,t,l,?,c,?,?,?,c,s,?,w,w,?,?,p,?,?,?,e
x,s,w,t,?,f,c,b,g,e,?,?,?,w,?,?,?,?,n,n,?,e
x,?,y,t,a,f,?,?,?,?,c,s,s,w,w,?,?,p,?,?,g,e
x,y,?,?,?,?,?,?,p,e,e,?,?,w,w,?,?,?,k,v,u,?
?,s,y,t,a,f,?,b,?,?,?,s,s,?,w,?,o,?,?,?,g,?
x,f,g,f,n,f,c,?,n,e,e,s,s,w,w,w,o,?,k,?,?,?
x,y,w,t,p,f,c,n,k,e,e,s,?,w,w,?,o,?,k,s,?,p
?,?,?,t,l,?,c,?,?,?,r,s,y,w,w,?,o,p,n,y,p,?
f,f,n,f,?,f,?,?,k,e,?,s,s,?,w,w,?,?,?,?,u,?
?,?,w,t,?,f,?,?,k,e,?,s,s,w,w,?,o,p,?,n,g,e
?,f,?,t,?,f,w,n,?,?,b,s,s,?,w,w,o,p,?,v,d,e
?,y,w,t,?,f,c,?,?,?,c,s,s,?,w,w,o,?,k,?,g,e
b,?,?,?,?,?,?,b,n,?,c,s,s,w,w,?,?,p,?,?,g,?
x,y,?,?,?,?,c,b,n,e,?,s,y,?,w,?,o,p,?,?,?,e
f,y,y,t,a,?,?,b,p,?,?,s,y,?,w,?,o,p,k,s,?,e
f,y,?,t,a,f,?,?,w,e,?,?,y,w,w,?,o,p,k,?,p,e
?,?,w,t,?,f,c,?,w,e,c,s,s,w,w,w,?,p,?,s,g,?
x,s,w,t,a,f,c,?,w,?,c,s,?,?,w,?,o,p,n,?,m,?
x,?,?,t,p,?,c,?,?,?,?,?,s,w,w,w,o,?,?,v,?,p
f,?,?,t,?,f,w,?,?,t,?,?,s,w,?,w,o,?,?,v,?,e
x,s,?,t,l,f,?,?,w,e,?,s,s,w,?,w,?,?,?,s,?,e
x,?,w,t,l,f,w,n,p,t,?,s,?,?,w,w,o,?,u,v,d,e
?,?,w,?,a,?,c,b,?,e,c,s,?,?,?,w,o,?,k,s,?,?
f,y,?,t,l,?,c,?,w,e,r,?,y,?,?,w,o,?,?,?,?,e
x,s,n,f,n,?,w,b,p,t,e,f,s,w,?,?,o,e,k,s,g,?
f,y,?,t,a,f,c,b,?,e,?,s,y,w,w,?,?,p,n,?,g,?
?,?,?,t,?,?,c,?,p,e,e,s,s,w,w,?,o,?,?,?,?,p
s,?,?,f,n,?,c,?,?,e,e,s,s,w,w,?,?,?,n,?,?,?
b,y,?,?,?,f,?,b,w,e,c,?,s,?,?,?,o,p,n,s,m,?
?,s,?,?,l,?,?,b,n,?,c,?,s,?,?,w,?,p,n,s,g,e
b,?,w,t,?,f,?,?,k,e,?,?,s,w,w,w,?,p,?,?,m,e
f,?,n,f,?,?,c,n,k,e,e,?,s,w,?,?,o,p,?,v,?,?
x,?,w,t,?,f,c,b,?,e,?,s,s,w,?,w,?,p,k,n,?,e
b,?,w,?,?,f,c,b,g,?,?,s,s,w,w,w,o,p,?,n,?,?
b,y,w,?,?,f,c,?,g,?,?,s,s,w,w,w,o,p,?,n,?,?
?,y,n,?,l,f,c,?,w,e,r,s,y,w,w,?,o,p,n,?,g,e
x,y,w,t,p,?,?,n,k,?,e,?,?,w,?,w,?,?,?,v,g,p
x,s,w,t,?,f,?,b,?,e,?,s,?,?,w,w,?,p,n,n,g,e
?,?,w,?,a,f,c,b,n,e,c,s,?,?,w,w,o,p,?,?,m,e
?,f,w,t,?,f,w,n,w,?,?,s,s,?,w,w,?,p,u,v,?,?
?,?,?,f,?,f,c,n,?,e,?,?,s,?,w,?,o,?,k,v,u,e
?,s,?,f,n,?,?,b,?,t,e,s,s,w,?,?,?,?,?,?,g,e
x,?,?,t,a,f,c,?,g,?,c,?,?,w,w,?,?,p,n,?,?,e
?,?,w,t,?,f,?,b,?,e,?,s,s,w,?,?,o,p,n,?,m,e
?,y,?,?,?,?,c,n,?,?,e,s,?,?,w,w,o,p,?,s,?,?
?,s,w,t,l,f,c,?,n,?,c,s,?,?,?,?,o,p,?,n,m,e
f,?,n,t,?,?,c,?,w,e,?,s,?,?,w,?,?,p,?,v,?,p
?,y,w,?,l,?,?,b,?,?,c,s,s,?,w,w,?,?,n,?,?,e
x,y,?,?,?,f,c,b,?,?,?,?,?,w,w,?,?,?,n,n,m,e
f,?,y,t,a,f,c,?,?,e,?,s,y,w,?,w,?,p,?,?,p,e
x,?,?,t,a,f,?,?,?,e,r,s,?,?,w,?,?,?,n,s,?,?
?,?,?,?,?,?,c,b,w,e,?,?,?,w,?,w,?,p,?,?,g,e
x,y,w,?,a,f,c,b,w,e,c,s,s,?,w,?,o,p,?,?,?,?
f,?,n,?,?,?,?,?,h,t,e,s,s,?,w,?,o,e,k,s,g,e
?,?,?,t,?,f,c,b,k,e,c,s,?,?,w,w,?,p,?,n,?,?
x,y,?,t,?,f,c,?,w,e,?,?,?,w,?,?,o,?,n,?,g,?
?,y,y,t,a,?,c,?,?,e,?,s,?,w,w,?,?,p,?,n,m,?
s,f,n,f,n,?,c,?,p,e,?,?,s,w,w,w,o,?,n,v,u,e
x,s,?,t,?,?,?,b,?,?,?,?,s,?,w,w,?,?,k,s,?,?
b,?,?,?,?,f,c,b,?,e,c,s,s,?,w,?,?,?,k,n,?,?
?,y,?,?,?,?,?,b,n,e,?,?,?,w,w,w,o,?,k,s,?,e
b,y,?,?,a,f,c,b,g,?,c,s,s,?,w,?,o,?,k,s,?,?
?,?,?,t,a,?,?,b,g,?,c,?,s,w,?,?,?,?,k,?,g,e
x,y,?,?,?,f,c,?,?,e,?,?,y,w,?,w,o,p,?,y,p,e
?,f,?,f,n,?,c,n,p,e,?,?,s,?,w,w,o,p,n,y,u,?
x,f,g,f,n,f,?,?,?,?,e,s,?,w,w,?,?,p,k,y,u,e
?,y,y,t,l,f,c,b,?,?,?,s,?,?,w,?,o,?,k,s,?,?
?,s,y,?,l,f,c,b,?,e,c,s,s,w,w,?,?,p,k,?,m,e
b,y,?,?,l,f,c,?,k,e,?,s,?,w,?,w,o,p,?,?,?,?
x,s,?,?,a,f,?,b,?,?,?,?,?,w,?,?,o,?,k,?,?,e
?,s,y,?,a,?,?,b,?,e,c,s,?,w,w,?,o,?,?,n,m,e
x,?,y,t,a,f,c,b,k,e,c,s,s,w,w,w,o,?,?,s,m,e
