@relation dataset

@attribute cap.shape {b, c, f, k, s, x}
@attribute cap.surface {f, g, s, y}
@attribute cap.color {b, c, e, g, n, p, w, y}
@attribute bruises.3f {f, t}
@attribute odor {a, c, f, l, m, n, p}
@attribute gill.attachment {a, f}
@attribute gill.spacing {c, w}
@attribute gill.size {b, n}
@attribute gill.color {g, h, k, n, p, r, u, w, y}
@attribute stalk.shape {e, t}
@attribute stalk.root {b, c, e, r}
@attribute stalk.surface.above.ring {f, k, s, y}
@attribute stalk.surface.below.ring {f, k, s, y}
@attribute stalk.color.above.ring {b, c, g, n, p, w, y}
@attribute stalk.color.below.ring {b, c, g, n, p, w, y}
@attribute veil.color {w, y}
@attribute ring.number {n, o, t}
@attribute ring.type {e, l, n, p}
@attribute spore.print.color {h, k, n, r, u, w}
@attribute population {a, c, n, s, v, y}
@attribute habitat {d, g, l, m, p, u}
@attribute class {e, p}


@data
?,y,w,t,?,f,c,b,?,?,c,?,?,?,?,w,?,p,?,s,g,?
f,s,?,f,n,f,?,b,k,t,e,s,s,?,?,w,o,?,k,?,g,?
x,s,w,?,l,f,c,b,?,e,c,?,s,w,w,w,?,?,?,s,g,?
f,?,y,?,a,?,c,b,?,e,r,s,?,w,?,w,o,?,n,s,?,e
?,?,y,?,a,f,c,b,w,?,c,?,?,w,?,w,o,p,k,n,g,?
?,f,g,f,?,?,c,?,p,?,e,?,?,w,?,w,?,p,?,v,?,e
f,f,y,?,l,?,w,?,p,t,b,s,s,w,?,w,o,p,?,v,?,?
?,?,w,t,l,f,?,b,g,e,c,s,?,w,w,?,?,?,n,s,m,e
f,f,y,t,?,?,?,?,w,t,?,s,s,?,?,?,?,p,n,v,?,?
?,?,?,t,a,f,?,b,?,e,?,?,y,w,w,?,?,p,k,s,p,e
b,s,y,?,a,?,c,b,k,?,?,?,s,?,w,w,o,?,?,s,?,e
f,s,?,t,l,?,?,n,?,?,b,s,?,?,?,w,o,p,?,v,d,?
?,s,w,t,?,f,?,n,n,t,?,?,s,?,w,w,o,p,u,?,d,e
f,y,?,t,?,f,?,b,p,e,r,?,y,w,?,w,o,p,?,y,p,e
?,?,n,t,?,f,c,?,?,?,e,s,?,?,w,w,o,p,?,?,u,p
f,?,?,t,a,?,c,b,?,e,r,s,y,w,w,w,?,?,n,?,?,?
x,s,n,?,n,f,?,b,?,t,?,?,?,?,w,?,o,e,?,s,g,e
x,y,w,t,p,f,c,n,w,e,e,?,s,?,w,?,?,?,k,s,g,p
?,?,g,f,n,?,?,?,?,e,?,s,?,?,?,?,?,p,?,y,u,?
?,?,g,f,n,f,w,?,n,t,?,s,s,w,w,w,o,e,n,s,g,?
?,y,y,t,l,?,c,b,?,?,r,s,y,?,w,?,?,?,k,s,g,e
x,s,n,f,n,?,w,?,k,t,e,s,s,w,w,?,o,e,k,s,g,?
b,?,w,?,a,?,c,b,?,e,?,s,?,w,w,?,?,?,?,?,g,?
x,s,?,t,?,?,c,b,n,?,c,s,?,w,w,w,o,p,n,s,g,e
f,?,n,?,l,f,?,b,w,e,r,s,y,w,?,w,o,p,k,y,g,?
s,f,?,f,n,?,c,n,n,e,?,s,s,?,?,w,?,p,?,v,u,?
?,?,?,?,?,f,c,n,n,e,e,s,s,w,w,?,o,p,n,?,u,e
b,?,w,t,?,f,c,b,k,?,c,?,s,w,w,w,o,?,?,s,?,e
x,?,?,t,?,?,c,?,g,?,c,?,s,w,w,?,o,p,?,s,g,e
x,y,y,t,l,f,c,?,?,e,?,s,?,?,?,?,o,?,k,n,?,?
x,?,?,f,?,f,?,?,n,?,e,s,s,?,?,w,o,e,n,?,g,e
x,s,?,t,a,f,c,b,?,e,c,s,s,w,w,w,o,p,n,s,?,?
f,?,?,?,l,f,c,b,?,e,?,s,?,w,w,w,?,?,n,s,g,e
x,s,y,t,a,f,c,?,n,e,c,s,s,w,w,w,o,?,k,?,g,?
b,s,w,?,?,?,c,b,g,?,?,?,s,?,w,?,?,?,n,s,g,?
x,y,w,t,a,f,?,b,?,e,c,s,s,?,?,?,?,p,?,?,g,?
?,?,?,f,n,f,?,?,p,t,?,f,s,?,w,?,o,?,k,s,g,?
?,s,y,?,l,f,?,b,n,?,c,?,?,w,?,?,?,p,k,?,g,e
f,?,?,t,?,?,c,b,w,e,?,s,?,w,w,w,?,p,n,?,?,e
?,?,y,t,?,?,c,?,n,?,?,s,y,?,w,w,o,p,k,y,?,?
b,y,?,?,?,f,c,b,g,e,?,s,s,w,w,w,?,?,n,n,g,e
?,?,y,t,a,?,c,?,n,?,c,?,s,w,?,?,o,?,k,?,m,e
x,?,y,t,?,f,c,b,w,?,?,s,y,?,w,?,?,p,n,y,g,e
b,y,w,t,l,f,?,b,n,e,?,?,s,?,w,w,?,p,k,s,m,e
?,y,w,?,a,f,c,?,?,?,?,s,?,w,w,w,o,?,?,s,m,e
x,s,?,t,?,f,c,?,k,e,c,?,s,?,w,w,o,p,k,n,m,e
?,?,?,t,?,?,c,?,?,?,c,s,s,?,?,?,o,p,?,n,?,?
?,f,?,?,n,?,c,n,?,e,e,s,?,?,w,w,?,p,k,?,?,?
?,?,?,t,a,?,w,n,?,?,?,?,s,w,?,?,o,p,?,?,?,e
?,s,?,t,a,?,c,b,n,e,?,?,?,?,?,?,o,?,k,n,m,e
?,y,w,?,?,f,c,n,?,e,?,?,?,w,w,w,o,p,n,?,?,p
x,?,y,t,l,?,c,b,?,e,?,s,?,w,w,?,o,p,?,?,g,?
?,f,?,?,n,f,c,?,?,e,e,s,?,?,?,w,o,?,n,y,u,e
?,y,y,t,?,?,c,?,?,?,r,s,y,?,w,w,?,?,k,y,?,?
?,?,?,t,?,f,w,n,?,t,?,s,?,w,w,w,?,p,u,v,?,e
?,f,?,f,n,f,?,n,k,e,?,s,s,w,w,?,o,?,?,y,?,e
x,s,w,t,?,f,?,n,?,e,?,s,?,?,w,?,o,?,k,v,?,?
x,y,w,t,?,?,c,b,g,e,?,?,s,?,?,w,o,?,n,n,m,?
?,y,n,t,p,?,?,n,?,e,e,s,?,w,?,w,?,p,?,?,?,?
f,s,?,f,n,f,w,b,k,t,?,s,?,?,w,?,o,e,n,?,?,?
x,?,y,?,?,f,?,?,g,?,c,s,?,w,?,w,?,?,?,s,?,e
?,?,w,?,n,f,?,b,n,t,e,s,f,w,w,w,o,?,k,?,g,e
b,s,?,t,a,f,?,?,?,?,c,s,?,?,w,w,o,p,?,n,g,?
f,f,?,f,?,f,?,b,?,t,?,?,s,?,w,w,o,?,?,?,?,?
?,s,?,t,l,?,?,?,?,e,c,s,?,?,w,?,?,p,k,?,?,e
?,s,?,t,l,f,c,b,n,?,?,s,?,?,w,?,?,p,?,s,m,?
b,s,?,t,l,?,c,?,w,e,?,?,s,w,w,w,?,p,n,s,?,?
?,y,w,t,?,f,c,?,w,e,c,s,?,w,w,?,o,?,n,s,m,?
f,s,w,t,?,f,w,n,w,t,?,?,s,?,?,w,o,p,?,?,d,e
?,y,y,?,?,f,?,?,g,e,c,?,?,w,?,w,o,p,k,s,m,?
?,s,w,t,a,f,w,?,p,t,?,?,s,?,w,w,o,p,?,v,d,e
x,?,w,?,?,f,?,?,w,?,?,s,?,w,?,w,o,p,n,v,u,p
f,?,w,?,l,?,w,?,w,?,b,s,s,?,?,?,?,p,?,v,d,e
x,y,?,?,a,f,c,b,n,?,?,s,s,w,w,w,o,?,?,?,?,?
x,s,?,?,?,?,?,n,?,e,?,s,?,?,w,?,o,?,n,?,g,?
?,?,y,?,?,f,c,?,w,e,c,s,s,?,?,?,o,?,n,n,?,e
?,y,n,t,?,?,c,?,w,e,r,s,?,w,w,w,?,?,?,?,p,?
?,y,y,?,l,f,?,?,g,e,c,?,s,?,?,w,?,p,?,n,m,e
s,?,n,?,n,f,c,?,k,e,e,s,s,?,w,?,o,p,?,?,u,e
f,?,?,t,?,f,?,b,w,?,?,?,?,w,?,?,o,p,?,?,p,e
x,y,y,?,?,f,?,?,?,e,?,?,s,?,w,w,o,?,k,?,g,?
?,f,g,?,?,f,?,b,k,?,?,?,f,?,?,w,?,?,k,s,g,e
?,f,?,f,n,f,w,b,k,t,e,?,?,w,?,w,?,e,?,a,g,e
?,y,y,?,l,f,?,b,w,e,c,s,s,w,w,w,?,p,?,n,m,?
?,s,y,t,l,f,c,b,k,?,?,s,s,?,?,w,o,?,k,?,?,e
b,?,w,t,a,f,c,b,g,e,c,s,s,w,?,w,o,?,?,n,m,?
?,y,w,?,a,?,?,b,w,e,c,s,?,w,?,w,o,p,?,?,g,e
x,?,?,f,?,f,?,?,?,t,e,?,s,?,?,w,o,e,n,a,g,?
x,y,?,t,l,f,c,?,?,?,?,s,s,w,w,?,?,p,n,s,?,?
s,?,?,f,n,?,c,?,?,e,e,?,s,w,?,w,o,?,k,?,u,?
x,?,w,?,?,f,?,?,w,t,b,s,?,?,w,?,o,p,?,?,d,?
?,?,n,t,?,f,?,?,w,?,r,?,y,w,w,w,?,?,?,s,?,e
b,y,y,t,?,f,?,b,k,?,?,s,?,w,w,w,?,p,?,n,g,?
x,?,w,t,a,f,?,b,?,e,?,?,?,w,?,?,o,p,n,?,g,e
b,y,w,?,a,f,c,?,?,e,c,s,s,?,w,w,?,?,k,?,?,?
?,s,?,t,a,f,c,?,?,e,c,?,s,?,w,?,o,?,k,?,g,e
?,s,?,t,?,f,c,?,g,?,c,s,?,w,w,?,o,p,k,s,m,?
b,y,y,t,?,f,c,b,n,?,c,?,?,w,w,?,o,?,k,n,?,e
x,?,?,?,?,f,c,?,?,e,?,s,?,?,w,w,o,p,?,y,u,e
f,y,?,t,l,f,?,b,?,e,?,?,y,w,?,w,?,p,?,y,g,e
x,y,w,t,a,f,?,?,?,e,?,?,?,?,w,w,?,?,n,s,g,?
f,?,y,t,?,f,c,b,w,?,r,s,?,w,?,w,o,?,?,y,p,?
b,s,?,t,?,f,c,b,?,e,c,s,s,w,?,w,o,?,n,?,g,?
b,s,w,?,?,f,c,b,w,e,c,?,s,w,w,?,o,?,k,s,?,e
x,?,n,t,l,f,c,?,w,?,?,s,y,w,w,w,?,p,k,?,g,?
?,?,?,?,a,f,c,?,k,?,?,s,?,?,?,w,?,p,k,?,g,?
x,f,?,f,n,f,?,?,g,e,?,s,?,?,?,?,o,?,n,y,u,e
?,?,y,t,l,f,?,b,k,?,?,?,?,w,w,w,?,?,n,s,?,e
x,?,y,t,?,f,w,n,?,?,?,?,s,w,w,?,o,p,u,v,d,e
?,y,y,t,a,?,c,b,w,?,?,s,s,?,w,w,o,p,?,?,g,?
f,y,y,?,?,f,?,?,?,?,r,s,y,w,?,w,?,?,?,s,?,?
?,y,?,?,?,f,?,?,w,?,c,s,?,w,?,w,o,?,?,?,m,e
?,?,w,?,?,?,c,?,k,e,c,s,s,?,w,w,o,?,?,?,?,?
?,?,y,t,a,?,c,b,g,e,c,s,s,w,w,w,?,?,n,s,g,e
x,y,?,t,?,f,?,?,g,?,c,s,s,w,?,?,?,p,n,n,m,e
b,s,y,t,?,f,?,b,g,e,c,s,s,?,w,?,?,p,?,?,?,e
?,?,?,t,?,f,?,n,?,e,e,s,s,w,w,?,?,?,n,v,u,p
?,?,?,f,n,f,c,n,g,e,e,?,?,w,w,w,o,p,?,?,?,e
?,f,n,?,n,f,c,?,?,e,?,?,s,w,?,w,?,?,?,v,u,e
x,?,?,t,a,f,c,?,g,?,c,s,s,w,w,?,?,p,?,?,?,?
f,?,?,?,?,?,?,b,p,?,r,s,y,?,?,w,?,?,k,?,p,e
x,y,w,t,?,?,c,n,?,?,e,s,?,w,w,w,?,?,k,s,?,?
b,s,?,t,?,f,?,b,g,e,?,s,s,?,w,?,o,?,?,?,?,?
?,?,g,f,n,?,c,n,?,?,?,s,s,w,w,w,?,?,?,?,?,?
b,y,y,t,l,f,c,b,g,e,c,?,?,w,w,?,?,p,n,n,g,?
x,y,?,?,a,?,c,?,w,e,r,?,y,w,?,w,o,?,n,y,p,e
?,f,?,?,n,f,w,b,p,?,e,?,?,w,?,?,?,e,k,?,?,e
?,?,w,t,?,?,w,?,w,t,b,s,?,?,?,?,o,p,?,v,?,e
?,?,w,?,?,?,?,?,?,?,?,s,?,w,?,w,?,p,n,s,m,?
?,?,?,t,?,f,w,?,w,?,?,?,?,?,w,?,o,?,?,?,d,?
?,s,y,?,a,f,c,?,?,e,c,?,s,w,?,w,o,p,n,n,?,e
f,f,g,f,n,?,?,n,g,e,e,?,?,w,?,?,?,p,?,?,u,e
b,s,?,?,?,?,?,b,n,e,?,?,s,?,w,w,o,p,?,s,?,e
?,s,?,t,l,f,c,b,g,e,c,?,?,?,?,w,?,p,n,n,m,e
x,y,w,t,?,f,c,b,n,e,?,?,?,w,?,?,o,?,n,?,m,?
?,s,?,?,?,f,w,n,n,t,?,?,s,w,w,w,o,p,n,v,d,e
?,y,y,?,?,f,c,b,?,e,c,s,s,?,w,w,o,?,?,s,g,?
b,s,w,?,l,?,c,?,?,?,c,s,?,?,?,?,o,p,?,?,g,e
x,s,?,?,a,f,c,b,?,e,c,s,s,w,?,w,o,p,?,n,g,e
x,?,w,f,?,?,?,b,?,t,e,?,s,w,?,w,?,?,k,s,g,e
f,?,?,t,?,f,?,b,n,e,?,s,?,?,w,w,o,p,?,y,p,e
x,s,?,?,?,f,?,n,k,e,?,?,s,?,?,?,o,p,n,v,u,p
?,s,?,t,?,f,?,?,?,e,?,?,s,w,w,w,o,?,?,n,?,e
b,s,w,t,?,f,?,b,k,e,c,s,s,?,w,w,?,p,k,?,m,?
b,y,?,t,l,f,c,?,?,e,c,?,?,?,w,?,o,p,?,n,g,e
b,y,w,?,a,f,?,b,w,e,?,?,?,w,?,?,?,p,k,n,?,e
?,s,y,t,?,f,?,?,w,e,?,s,?,w,w,w,o,?,?,s,g,?
b,s,?,t,l,f,?,?,w,e,?,?,s,?,w,w,o,p,k,n,?,e
x,f,y,t,a,?,?,n,n,t,?,s,?,w,?,w,o,?,?,v,d,?
x,f,g,f,n,f,c,n,n,?,e,?,?,?,w,?,o,p,?,?,u,e
?,?,?,t,a,f,c,?,n,?,r,s,?,w,w,w,o,p,n,s,?,e
?,s,w,t,?,f,?,?,?,e,?,s,?,?,w,w,o,?,k,n,m,e
?,?,?,?,a,f,c,?,?,e,c,?,?,w,w,?,o,p,?,s,?,?
x,?,y,?,?,f,c,b,k,e,c,?,s,w,w,?,o,?,k,?,g,?
?,?,?,?,l,f,?,b,?,e,c,s,s,?,w,?,o,p,n,s,g,e
?,f,g,?,n,?,c,n,p,e,?,s,?,?,?,w,?,p,?,v,u,e
?,?,w,?,?,f,?,?,n,?,c,?,?,?,?,w,o,?,n,?,m,e
x,s,w,?,?,f,c,?,k,?,e,?,s,?,w,w,?,p,k,s,?,?
?,y,y,?,a,f,c,b,n,?,r,?,y,?,?,?,?,p,?,s,g,?
f,f,w,?,?,f,?,?,?,t,b,?,s,w,w,?,o,p,n,v,d,?
x,y,?,t,l,f,?,b,g,e,c,?,?,?,?,?,o,?,?,?,?,e
b,y,?,t,?,?,c,?,n,?,c,?,?,w,w,w,o,p,?,s,?,e
?,s,w,t,a,f,c,?,g,?,c,?,?,w,w,w,?,p,n,?,g,e
x,?,?,t,?,?,c,b,g,?,c,s,?,w,?,?,o,?,n,?,g,e
?,?,n,?,p,?,?,n,p,e,?,s,s,w,w,?,o,?,?,v,?,?
b,s,y,t,?,f,?,b,?,?,c,?,s,w,?,w,?,p,?,?,?,?
x,f,g,f,n,f,c,n,n,?,?,?,s,w,w,w,o,p,k,?,u,?
?,y,w,?,?,?,?,n,?,e,?,?,?,w,w,?,o,p,k,s,?,?
x,y,y,?,?,f,?,?,?,?,r,?,?,?,?,w,o,p,?,y,p,?
f,f,n,f,?,?,?,n,k,e,e,s,?,w,?,w,o,p,k,v,u,e
b,?,w,?,?,?,c,b,?,e,?,s,?,w,?,w,?,?,?,n,g,e
?,?,?,?,?,f,?,?,w,t,b,s,s,w,w,w,o,p,?,?,d,e
?,y,w,?,l,f,?,?,w,?,c,?,s,?,w,?,o,p,k,s,g,?
b,?,?,?,l,?,c,b,?,?,c,s,s,w,w,w,?,p,n,?,?,e
?,y,?,t,l,f,?,?,?,e,?,s,?,?,w,?,o,?,k,s,?,?
f,?,y,t,a,?,c,?,p,e,?,s,?,?,?,?,?,p,k,s,p,e
?,y,y,t,?,f,c,b,?,?,r,?,?,w,w,w,?,?,k,y,p,?
?,?,w,t,?,?,c,b,?,e,?,s,s,w,w,?,o,p,k,?,g,e
?,s,?,t,?,f,?,?,w,?,c,?,s,w,w,?,o,?,n,?,?,e
x,?,?,t,p,?,?,n,?,?,e,s,?,w,w,w,?,?,k,?,u,?
?,?,w,?,?,f,?,n,?,t,?,?,?,?,w,w,o,?,?,v,d,e
?,s,?,t,l,?,?,b,w,?,?,?,s,?,w,w,o,p,?,s,g,?
x,s,w,?,l,f,?,n,p,?,b,s,?,w,?,w,?,?,u,v,?,?
x,y,w,t,a,f,?,?,?,?,c,s,?,?,w,?,?,?,k,s,m,?
f,?,y,t,l,f,?,b,w,?,r,?,?,w,?,?,?,p,?,y,?,?
x,s,n,f,?,?,w,b,?,?,e,?,s,?,w,w,?,?,k,s,?,e
f,y,y,t,a,?,c,?,w,e,?,?,y,w,?,w,o,p,?,y,g,?
x,?,n,t,p,f,?,n,p,?,e,s,?,?,?,w,?,?,?,s,g,?
s,f,?,?,?,?,c,n,?,?,e,s,?,w,?,w,?,p,?,?,?,e
b,y,y,?,l,?,c,b,w,?,c,?,s,w,?,w,o,p,n,s,?,e
?,s,?,?,l,f,?,b,?,e,?,?,s,w,?,w,?,?,?,?,g,e
b,y,w,?,?,f,c,?,?,e,c,s,s,w,?,?,?,p,?,n,?,?
f,f,?,f,?,f,c,?,?,?,?,s,?,?,?,w,o,?,?,?,u,e
?,s,w,t,a,f,c,b,w,?,c,?,s,?,?,?,o,?,k,n,m,e
?,y,?,t,l,f,c,?,?,e,c,?,s,w,?,?,o,?,k,?,g,e
?,y,w,?,a,?,?,b,g,e,c,s,s,?,w,?,o,?,n,n,m,?
f,?,n,?,l,?,?,b,?,e,?,s,?,?,w,w,?,?,n,s,g,e
?,?,?,?,p,f,?,?,k,e,e,?,s,w,w,w,o,p,?,v,g,p
x,?,?,t,a,f,c,b,?,e,c,?,?,w,w,?,o,p,?,n,g,?
x,y,?,t,a,f,c,b,?,?,?,s,s,?,w,w,?,?,?,?,m,e
?,f,?,?,l,f,w,?,w,t,b,?,?,?,w,?,o,p,u,?,?,e
f,f,g,f,?,f,?,n,g,?,e,?,?,w,w,w,o,?,?,?,?,?
f,?,?,?,?,f,?,b,p,t,e,?,s,?,w,w,o,?,k,a,g,?
x,y,?,?,?,?,c,b,g,e,c,s,?,w,w,w,o,p,?,s,m,e
b,?,w,t,a,f,?,b,k,e,c,s,s,w,w,w,o,p,n,?,?,e
f,?,n,t,?,f,?,n,w,e,?,s,s,w,w,w,?,?,k,?,u,p
x,s,w,t,l,f,c,?,n,e,c,?,s,w,w,?,?,?,k,n,m,e
?,?,n,t,p,f,?,n,w,e,e,s,?,?,?,w,o,?,k,v,u,?
x,y,?,t,l,f,c,b,k,?,c,s,s,w,w,w,o,p,?,?,?,?
x,y,y,t,a,?,c,b,k,?,c,?,s,?,w,w,o,p,n,n,m,?
f,y,?,t,?,f,?,b,n,e,r,s,?,w,w,w,o,?,?,?,p,e
x,?,?,t,a,f,c,b,w,?,r,s,?,w,w,?,o,p,?,?,p,?
f,y,?,t,?,?,c,b,?,?,r,?,?,w,w,w,?,p,?,?,g,e
?,y,w,t,a,?,?,b,w,e,c,?,s,w,w,?,o,p,?,?,m,?
?,f,n,?,?,f,?,b,?,?,?,?,?,?,w,?,?,?,?,?,?,e
?,?,?,t,l,f,c,b,?,e,c,s,?,w,w,w,o,?,n,?,m,e
x,y,w,t,?,?,c,n,w,?,e,s,s,?,w,w,o,p,n,s,?,p
b,y,y,?,a,?,c,b,?,e,?,s,?,w,?,w,?,p,?,n,m,e
?,f,?,f,n,f,c,n,p,e,e,?,?,?,w,w,?,p,n,v,u,e
x,s,y,t,?,?,?,?,k,e,c,?,s,w,w,?,?,?,?,?,m,e
b,?,w,t,l,f,?,?,n,?,c,s,?,w,w,?,?,?,k,?,m,e
?,?,?,?,?,f,c,?,n,e,r,s,y,w,w,w,o,p,k,?,g,?
b,y,y,?,a,?,c,?,?,?,c,s,s,?,?,w,o,p,k,s,m,e
?,y,?,t,a,f,c,?,g,?,?,s,s,?,w,w,?,?,?,s,g,?
x,?,n,t,?,f,?,b,n,e,r,s,y,w,?,w,?,p,?,?,?,e
?,?,g,?,n,f,?,n,p,?,e,s,s,?,w,w,o,p,n,y,?,e
x,f,g,f,?,f,c,?,?,?,e,s,s,w,?,w,?,p,?,?,?,?
b,?,?,t,l,f,c,?,n,e,?,?,s,?,?,?,o,p,?,?,g,e
?,s,?,t,?,f,?,?,?,?,?,s,?,?,?,?,o,p,k,?,?,?
?,y,?,?,?,?,c,b,k,e,c,?,s,?,?,?,o,p,n,s,g,?
?,?,w,t,?,?,c,b,?,e,c,?,?,?,w,?,?,?,k,s,?,?
b,s,y,t,a,f,c,b,?,e,?,?,?,w,?,w,?,?,n,n,m,?
?,?,y,t,a,f,?,b,?,e,c,s,s,w,w,w,o,p,k,s,?,?
