@relation dataset

@attribute cap.shape {b, c, f, k, s, x}
@attribute cap.surface {f, g, s, y}
@attribute cap.color {b, c, e, g, n, p, w, y}
@attribute bruises.3f {f, t}
@attribute odor {a, c, f, l, m, n, p}
@attribute gill.attachment {a, f}
@attribute gill.spacing {c, w}
@attribute gill.size {b, n}
@attribute gill.color {g, h, k, n, p, r, u, w, y}
@attribute stalk.shape {e, t}
@attribute stalk.root {b, c, e, r}
@attribute stalk.surface.above.ring {f, k, s, y}
@attribute stalk.surface.below.ring {f, k, s, y}
@attribute stalk.color.above.ring {b, c, g, n, p, w, y}
@attribute stalk.color.below.ring {b, c, g, n, p, w, y}
@attribute veil.color {w, y}
@attribute ring.number {n, o, t}
@attribute ring.type {e, l, n, p}
@attribute spore.print.color {h, k, n, r, u, w}
@attribute population {a, c, n, s, v, y}
@attribute habitat {d, g, l, m, p, u}
@attribute class {e, p}


@data
x,?,?,t,?,?,c,?,p,?,?,s,y,w,w,?,o,p,?,?,?,?
b,y,?,t,l,?,c,?,?,e,c,?,s,w,?,w,?,p,n,s,m,e
?,f,y,?,l,?,w,n,w,t,b,s,s,w,w,?,o,p,n,?,?,e
s,f,?,?,n,?,?,n,?,e,e,s,s,w,?,w,o,p,?,?,u,?
x,y,?,t,p,?,c,?,w,?,e,?,?,w,w,w,?,?,n,s,u,?
x,?,y,?,?,f,w,n,?,t,b,s,s,?,w,?,?,p,n,v,d,e
b,s,?,t,?,?,c,b,k,?,c,s,s,?,w,?,?,?,?,?,m,?
b,y,?,?,a,?,c,b,n,?,c,s,s,w,w,w,?,?,n,?,?,?
x,?,y,t,?,?,?,?,?,?,r,s,y,?,w,w,?,?,?,?,?,e
x,f,n,f,n,?,?,n,g,e,?,s,s,w,w,?,?,p,?,y,u,e
x,?,w,?,p,f,c,n,p,e,?,s,s,?,w,?,o,p,n,?,g,?
x,s,y,?,a,f,c,b,w,?,c,?,s,?,?,w,?,?,k,?,m,e
x,y,w,t,?,f,?,?,?,e,c,?,?,w,?,?,o,p,n,?,g,e
?,y,y,?,l,?,c,b,k,?,c,?,?,?,?,w,?,?,?,?,?,?
x,s,w,?,?,?,c,?,w,?,c,s,s,w,?,?,o,?,?,n,m,e
x,y,?,?,?,f,c,b,n,e,r,?,y,w,w,?,o,?,n,?,p,?
f,?,y,?,l,?,?,?,w,?,?,?,y,w,w,?,o,p,k,s,?,e
x,?,n,t,a,?,?,?,w,?,r,s,y,?,w,w,?,p,?,s,g,?
?,?,?,t,?,?,?,?,k,e,c,?,s,w,?,w,o,p,?,?,?,e
?,?,w,t,?,f,c,?,k,?,?,s,?,w,?,w,?,?,?,?,?,e
x,y,n,t,p,?,c,?,k,?,?,s,s,w,?,w,?,p,?,v,u,?
?,?,?,?,p,?,?,n,k,e,?,?,s,w,?,w,o,p,?,?,u,?
b,?,y,t,a,f,c,b,?,e,c,?,?,?,w,?,?,p,k,?,?,e
f,?,?,f,?,f,w,?,n,?,?,?,s,?,w,?,?,e,n,a,?,e
b,?,w,t,a,f,c,b,?,e,?,s,?,w,?,w,?,?,n,?,g,?
?,?,y,t,l,f,?,b,k,?,?,?,?,w,w,w,o,p,?,n,g,e
x,y,?,?,?,f,?,b,?,?,r,s,y,?,?,?,o,?,?,?,p,e
s,f,g,f,n,?,c,n,?,e,e,s,?,?,?,w,o,p,n,v,u,e
?,?,?,?,a,?,c,b,k,?,c,?,s,w,?,w,o,?,n,?,?,?
?,s,y,t,l,f,?,b,g,?,?,?,?,w,?,w,?,p,n,s,?,e
b,y,?,?,?,f,c,b,?,?,c,?,?,w,?,w,?,p,n,?,?,?
b,y,w,t,?,f,c,b,n,e,c,?,?,?,w,?,o,?,n,?,g,e
?,s,n,?,n,?,w,b,k,t,?,?,?,w,w,w,o,e,k,?,?,?
x,?,w,t,l,f,c,?,n,e,c,?,?,?,w,w,?,p,k,s,?,?
f,y,?,?,a,f,c,?,w,?,r,s,y,w,w,w,?,p,n,s,g,e
?,y,y,t,?,f,c,?,?,?,?,s,s,w,?,?,o,?,k,?,g,e
x,f,?,f,n,f,?,n,p,e,e,s,?,w,w,w,?,p,n,v,u,e
f,f,y,t,l,?,w,n,?,t,b,s,?,?,w,w,?,p,n,v,?,e
?,?,?,t,l,f,c,b,g,?,c,s,s,?,w,?,o,p,n,s,m,e
?,f,?,?,l,f,w,n,w,t,?,s,?,w,w,w,o,p,n,v,d,?
x,y,?,?,a,f,c,b,p,?,r,?,?,w,w,?,?,p,k,?,p,e
b,?,?,t,a,f,c,?,k,e,?,?,?,?,w,?,o,p,?,s,g,e
f,s,y,?,l,f,?,?,?,t,b,?,s,w,w,w,?,p,n,v,?,?
?,?,w,t,?,f,?,?,n,?,b,s,s,?,?,w,o,p,?,?,d,?
f,y,n,?,l,?,c,b,?,e,r,?,?,?,?,w,o,?,n,y,p,?
?,y,n,t,p,f,?,n,?,e,e,?,?,?,w,w,o,?,?,?,?,?
f,y,n,?,?,f,?,?,?,?,r,s,?,?,w,w,o,p,?,y,g,?
x,s,?,?,n,f,w,?,k,t,e,?,?,w,w,w,?,e,?,s,?,?
x,y,w,t,p,f,c,n,?,e,?,?,s,w,?,w,o,?,k,s,g,p
?,?,g,?,n,?,c,?,?,e,e,s,?,w,w,w,o,?,?,y,?,e
x,f,?,f,?,?,w,b,?,?,e,?,?,?,?,w,?,e,n,s,g,e
x,?,y,t,?,?,?,?,w,e,r,s,y,w,w,w,o,?,k,s,?,e
?,s,n,f,n,f,w,b,k,?,e,?,?,?,?,?,?,e,k,s,?,e
?,s,w,t,a,f,?,b,w,e,?,s,?,w,?,w,o,p,?,?,?,?
?,s,w,t,?,f,c,?,?,?,c,s,s,w,w,?,o,?,n,?,g,?
?,?,n,t,l,?,c,?,w,e,r,s,y,?,w,?,o,?,?,y,?,?
?,?,n,?,?,?,c,?,?,e,?,s,s,?,w,w,o,?,n,?,u,?
?,f,n,?,n,?,?,n,n,e,e,s,?,?,?,w,o,p,?,y,?,e
b,s,?,t,l,?,?,b,?,e,c,?,?,w,w,w,?,p,k,?,g,e
?,?,?,?,?,f,c,b,g,?,?,?,?,?,?,w,?,?,k,s,?,?
?,y,?,?,?,f,?,b,g,e,c,?,s,?,?,w,o,p,k,?,?,e
?,?,n,?,n,f,w,?,n,t,e,?,s,w,?,w,o,?,n,a,g,?
x,s,w,t,a,f,?,?,g,e,?,s,s,?,w,w,?,p,n,?,g,?
?,y,n,t,?,?,c,?,p,e,r,s,?,w,?,w,?,p,?,s,?,?
?,s,y,?,?,f,?,?,?,e,?,?,s,w,w,w,o,p,k,?,g,e
?,s,w,t,a,?,c,?,?,?,c,?,s,w,w,w,o,p,?,?,?,e
x,y,w,?,a,?,?,?,?,e,?,s,s,?,?,w,o,p,k,s,g,e
x,f,n,f,n,f,?,b,p,t,e,?,?,w,?,w,o,e,k,s,?,?
?,s,y,t,l,f,?,?,?,?,c,s,?,w,w,w,?,?,?,?,?,e
?,y,y,?,l,?,?,b,?,e,r,s,?,?,w,w,o,?,n,s,g,e
?,y,?,t,a,?,?,b,n,e,?,?,?,w,w,w,?,p,?,?,p,e
b,?,?,t,l,?,?,b,?,?,?,?,s,w,w,?,o,p,?,n,g,?
?,?,?,?,?,f,c,b,n,e,c,s,s,w,w,w,?,p,k,?,m,e
?,y,y,t,a,f,c,b,?,?,r,?,?,w,w,?,o,?,n,?,?,e
b,?,w,t,?,?,c,b,n,?,c,?,?,?,w,w,o,p,k,s,?,?
?,y,w,?,?,f,c,b,g,e,?,?,?,w,w,w,o,?,n,s,m,?
x,s,y,t,a,f,c,?,k,e,c,?,s,w,w,w,?,p,k,n,m,e
?,s,?,t,l,?,c,?,w,e,c,s,s,?,w,?,o,p,?,?,?,?
?,?,g,?,?,?,?,?,g,e,?,?,s,?,w,w,?,p,k,y,?,?
x,?,?,?,a,f,w,?,w,t,?,s,s,?,?,w,o,?,u,?,?,?
?,s,y,?,?,f,c,b,n,e,?,?,s,?,w,w,?,p,k,n,?,?
x,y,?,?,?,?,?,n,n,?,?,s,?,w,w,w,?,?,n,v,u,p
x,y,?,t,?,f,c,?,p,?,r,?,y,?,w,?,o,p,n,s,g,e
?,f,g,?,?,f,?,n,?,e,e,?,s,w,w,w,o,p,n,y,?,e
?,?,?,?,?,f,c,?,?,e,r,s,y,w,w,w,o,p,?,y,g,e
x,?,?,t,l,?,w,?,?,t,b,?,s,w,?,?,o,p,u,v,?,?
?,f,n,f,?,f,?,n,k,?,?,s,?,?,w,w,o,p,n,?,?,?
x,s,w,?,?,f,?,?,?,?,?,s,?,w,?,?,o,?,k,v,g,?
x,y,w,?,a,?,?,b,g,?,?,s,s,?,?,?,o,p,n,?,m,e
f,y,n,?,p,f,c,?,?,e,?,s,s,w,?,w,o,p,?,v,g,?
?,s,?,?,?,?,?,?,k,t,e,?,?,w,w,?,o,?,n,?,g,e
x,?,y,?,l,?,c,b,?,e,c,s,s,w,?,w,?,?,n,s,m,e
?,s,?,f,n,?,w,b,n,?,?,s,f,w,w,w,o,e,k,s,g,e
b,s,y,t,a,?,c,?,w,?,?,?,s,?,?,?,o,p,?,n,?,?
f,f,g,f,?,f,?,?,?,t,?,s,s,w,?,w,o,?,?,a,g,?
x,?,w,t,l,f,c,b,?,e,c,?,?,?,?,w,o,p,?,?,g,e
?,?,?,?,l,f,c,?,n,e,c,s,?,?,w,w,?,?,?,s,m,e
b,s,?,t,l,f,c,?,w,e,c,s,?,?,w,w,o,?,n,?,g,e
?,y,?,?,?,f,c,b,?,e,?,?,s,w,?,w,?,?,n,s,m,e
f,s,?,t,?,f,w,?,w,?,?,?,s,?,?,?,o,p,u,?,d,?
x,?,?,t,?,f,c,?,?,e,?,?,s,w,w,w,?,p,?,s,m,?
?,s,w,?,a,f,?,n,p,t,b,?,?,w,?,w,?,?,n,v,?,e
?,y,?,t,?,?,c,?,w,?,?,?,s,w,w,?,o,?,n,?,?,?
?,?,w,t,?,f,?,n,w,?,b,?,s,w,w,?,?,?,?,v,?,?
x,y,y,?,?,f,c,?,?,e,c,s,?,?,w,?,?,p,n,s,g,e
?,?,n,?,p,?,c,n,p,e,e,s,?,?,?,w,o,p,n,v,g,p
b,?,y,?,l,f,?,?,w,?,?,s,s,w,w,w,o,p,n,?,g,e
x,?,?,t,a,?,?,?,?,?,r,?,y,?,w,?,o,?,k,y,p,e
b,y,y,t,l,f,c,?,g,?,c,?,?,?,?,?,o,p,k,?,m,?
s,f,n,?,n,f,c,n,?,e,e,?,?,?,?,w,o,p,n,v,u,e
f,y,?,?,a,?,?,b,?,e,r,s,y,?,?,w,o,p,k,y,?,e
?,y,?,t,?,?,c,b,k,e,c,s,s,?,w,?,?,p,k,?,?,?
?,f,g,f,n,?,?,b,k,?,?,?,f,w,?,w,?,?,k,?,g,e
?,f,w,?,?,f,?,?,?,?,?,s,f,?,w,w,?,?,?,?,?,e
x,y,y,t,l,f,?,b,w,?,c,?,s,?,?,w,o,p,?,?,m,e
?,?,y,?,?,f,c,b,k,e,c,s,?,?,?,w,?,?,?,n,?,e
b,y,?,t,a,f,?,?,g,e,?,?,?,w,w,?,o,?,?,n,?,e
x,y,?,t,a,f,?,b,w,?,c,s,s,?,w,?,o,?,n,s,?,e
?,s,n,f,?,f,?,?,?,?,e,f,?,w,?,w,?,?,n,a,g,?
x,?,?,t,l,?,c,b,g,?,c,s,s,w,w,w,?,p,?,?,?,?
s,f,n,?,?,f,?,?,k,?,e,?,?,w,?,?,o,p,?,v,u,?
x,?,?,?,?,f,w,?,?,?,b,?,?,w,?,w,?,p,?,?,d,e
x,y,?,t,?,f,?,b,w,?,r,?,y,w,?,w,?,p,?,s,g,e
?,y,y,t,a,?,c,b,k,e,?,s,s,w,w,w,o,p,n,?,?,e
?,y,?,t,a,f,c,b,?,e,c,s,?,?,w,w,o,?,n,n,?,e
?,?,?,t,?,?,?,?,n,e,?,s,s,?,w,w,?,?,?,s,?,e
?,s,?,t,?,?,?,?,?,e,?,s,s,w,?,?,o,?,k,?,g,e
b,s,y,t,?,f,?,?,g,?,c,s,?,w,?,?,o,?,k,?,?,?
?,y,y,?,a,f,?,b,n,?,c,?,s,w,?,?,o,p,k,n,?,?
x,f,n,f,n,?,?,n,?,?,e,s,?,?,?,?,?,p,n,y,u,e
f,?,?,t,l,f,c,b,n,?,r,s,y,w,?,w,o,?,n,?,g,e
x,y,w,?,a,?,c,?,?,e,?,s,s,?,w,?,o,?,n,s,g,e
?,?,?,?,?,f,?,?,?,?,?,s,y,w,?,?,?,p,n,y,p,e
b,s,?,t,?,?,c,b,w,e,c,s,?,w,w,w,?,?,?,s,?,e
b,s,?,?,a,f,?,?,?,e,?,s,s,w,?,w,o,?,k,s,m,e
x,y,n,t,?,f,c,b,w,e,r,?,y,?,?,w,?,p,k,?,g,e
?,s,?,?,a,f,?,b,?,e,?,s,s,w,w,?,o,p,?,s,g,e
x,f,?,f,n,f,c,n,g,?,e,?,?,w,w,w,o,p,n,y,u,e
b,?,y,t,?,?,c,?,k,?,?,s,?,w,?,w,o,p,n,?,g,e
?,f,y,t,l,f,?,n,n,t,?,?,s,?,?,w,o,p,u,v,d,e
?,?,?,t,a,f,?,?,?,?,c,s,?,w,?,?,o,?,k,?,g,?
f,y,?,?,?,f,?,?,?,e,?,s,y,w,w,?,o,p,?,?,g,e
?,y,?,t,l,?,c,?,?,e,c,?,s,w,w,w,o,p,k,n,m,?
b,?,w,?,a,f,c,b,k,e,c,s,s,?,w,?,o,?,?,n,m,e
b,y,y,t,a,f,?,b,?,e,?,?,s,w,w,?,o,p,n,s,g,?
?,?,y,t,l,f,c,b,g,e,c,s,s,w,w,?,o,p,n,n,m,e
?,s,?,t,l,?,c,b,g,e,?,s,s,w,w,?,?,p,?,n,g,?
x,y,w,?,?,f,c,?,p,?,e,?,s,?,w,?,o,?,n,?,u,p
?,f,n,?,n,f,c,?,?,?,e,?,?,?,?,?,o,?,n,y,u,?
f,?,n,f,?,f,c,?,?,?,?,?,s,w,w,w,o,p,?,v,u,e
x,?,?,?,?,f,c,b,?,e,?,s,s,w,w,w,?,p,n,?,m,e
?,?,?,?,a,f,c,?,p,e,r,s,y,?,w,?,o,p,k,?,p,e
?,y,w,?,p,f,c,n,k,e,?,?,s,?,w,?,o,?,k,?,?,p
b,s,?,t,l,f,c,?,g,e,c,s,?,w,?,w,?,?,n,s,?,e
f,f,?,f,n,?,c,n,?,?,e,s,s,w,w,?,?,p,k,?,u,e
?,y,?,?,l,?,?,b,g,?,?,?,?,?,w,w,?,p,n,n,g,e
x,?,?,t,?,f,c,b,?,?,?,?,y,w,w,?,o,p,?,?,p,e
x,?,w,f,?,f,w,b,p,?,e,?,?,?,?,?,o,e,?,s,g,e
x,s,?,?,l,f,w,?,?,?,?,?,s,w,w,?,?,?,n,v,?,e
b,s,w,?,l,f,c,?,w,?,c,?,s,?,?,?,?,p,n,?,?,e
f,?,y,?,?,f,?,?,?,?,b,?,?,w,w,w,?,?,n,?,d,e
x,?,y,t,?,?,c,?,?,?,c,s,s,w,w,w,o,?,?,n,m,?
?,?,g,?,?,?,c,n,g,?,?,?,?,w,w,?,o,?,n,y,u,e
?,s,?,t,a,f,?,b,n,e,?,s,s,w,?,w,o,?,k,?,?,?
x,?,w,?,?,f,?,b,g,?,?,s,s,w,?,?,o,?,n,?,m,e
x,?,w,?,l,?,c,b,n,?,?,?,s,?,w,w,?,?,n,s,m,e
?,s,w,t,a,?,w,n,n,?,b,?,s,?,w,w,o,?,n,?,?,e
?,?,y,?,?,?,c,b,w,e,c,s,s,w,w,w,?,?,n,s,?,e
?,s,w,t,l,f,?,b,?,e,c,s,s,w,w,?,o,p,k,?,?,e
x,s,w,?,a,f,?,b,g,e,?,?,?,?,w,?,o,?,k,n,g,e
x,f,?,f,n,f,w,?,h,?,?,?,s,w,w,w,o,e,?,s,g,e
f,y,n,?,?,f,c,?,n,e,r,s,y,w,w,w,o,?,k,?,?,?
x,?,?,?,?,?,c,?,k,?,e,s,s,?,w,?,o,p,n,v,?,p
b,?,?,t,?,f,?,?,?,?,c,s,?,w,?,w,o,p,n,n,?,?
b,s,?,?,a,?,c,?,k,?,c,s,s,?,w,w,o,p,k,?,?,e
b,y,?,t,l,?,?,b,n,e,?,?,s,w,?,w,o,p,n,n,?,?
b,?,?,t,?,f,c,b,?,?,c,s,?,w,w,w,o,p,k,n,g,e
x,?,?,t,a,f,c,?,?,?,c,?,?,?,w,?,o,?,?,?,?,e
b,s,w,t,l,?,?,b,?,e,c,s,?,?,w,w,o,?,k,n,m,e
?,?,?,t,?,f,?,?,n,t,?,s,s,w,?,?,o,?,n,v,?,e
x,f,?,f,n,f,?,?,n,e,e,?,s,w,?,?,?,?,?,y,u,e
f,y,y,?,?,f,c,b,n,?,?,?,?,w,w,w,?,p,?,s,g,e
?,?,?,t,l,f,c,?,?,?,c,s,s,?,?,w,o,p,k,n,m,?
x,s,y,t,a,f,?,b,?,?,c,?,?,w,?,?,?,p,?,?,g,?
?,?,?,t,a,?,?,?,k,?,c,s,s,w,w,w,?,?,k,s,g,e
?,y,?,?,?,f,c,?,w,e,c,s,?,w,?,w,o,p,n,s,?,e
?,f,g,f,?,f,c,n,p,e,e,?,?,w,w,?,?,p,n,v,?,?
x,?,w,t,?,f,?,b,n,e,?,s,s,?,w,?,o,?,?,n,m,e
x,s,w,t,p,f,c,?,?,?,e,?,s,w,?,w,o,p,?,?,g,p
?,?,y,?,?,?,c,b,n,e,?,?,y,w,?,?,?,p,n,?,?,e
?,f,w,t,a,?,w,n,?,t,b,s,?,w,w,w,?,p,n,v,d,e
?,?,w,?,?,f,?,b,?,?,?,?,?,?,w,?,?,p,?,n,m,?
b,y,?,t,?,?,?,b,n,e,?,s,s,?,?,?,o,?,k,s,g,?
?,?,w,t,a,f,c,?,?,?,?,?,s,w,w,?,o,p,?,?,g,?
x,?,?,?,?,?,?,b,g,e,c,s,?,?,w,?,o,?,?,s,g,e
x,?,n,t,?,?,?,n,p,e,e,?,s,w,?,w,?,p,k,v,u,p
?,?,?,?,?,f,?,b,n,e,?,?,s,?,w,w,o,p,?,?,g,e
x,?,?,?,?,f,?,?,n,e,?,?,s,?,?,w,o,p,k,?,?,?
x,y,w,t,p,?,?,?,k,e,e,?,?,?,?,?,o,p,?,?,u,p
x,y,y,t,?,f,?,b,?,e,?,?,y,w,w,?,?,p,n,?,?,e
?,f,n,f,?,f,c,n,?,?,?,s,?,w,?,w,o,p,?,?,?,e
?,s,w,t,?,f,?,b,?,e,c,s,s,w,w,w,o,p,n,n,g,?
x,?,w,t,?,?,w,n,w,?,b,s,s,w,w,?,?,p,n,?,?,?
x,y,w,t,?,f,c,b,?,e,c,s,s,?,w,w,?,p,k,?,?,e
?,y,y,t,l,?,?,b,n,?,c,s,s,w,?,w,o,?,n,s,?,e
?,y,?,t,l,f,c,b,?,e,?,s,?,?,w,?,?,p,k,?,g,?
?,y,y,t,?,f,?,b,p,e,?,s,y,?,w,w,o,?,k,s,p,e
?,?,y,?,?,f,?,b,w,e,?,s,y,w,w,?,o,?,?,y,p,e
x,s,w,?,?,?,?,b,?,e,?,s,s,?,?,w,o,?,k,s,?,e
?,s,?,t,a,f,c,b,w,e,?,?,s,w,?,?,o,p,n,?,m,e
x,?,w,?,?,?,c,?,n,e,e,?,s,?,?,?,o,?,k,?,u,p
?,?,w,t,a,f,w,n,p,t,?,?,s,w,?,w,?,?,?,?,d,e
x,?,w,?,l,f,c,b,?,?,?,s,s,w,w,w,o,p,n,?,g,?
x,?,?,?,?,f,?,n,?,t,?,s,s,w,w,w,?,p,u,v,d,e
?,y,w,t,a,?,c,b,n,e,?,s,s,?,w,?,o,p,k,s,?,e
f,y,?,t,?,f,c,?,?,?,?,?,y,w,w,w,o,p,?,y,p,e
x,?,n,?,n,f,w,b,p,t,?,?,s,?,w,w,o,?,?,?,?,e
?,y,y,t,a,f,?,b,?,e,?,?,y,w,?,w,o,p,n,?,?,?
x,s,?,t,p,f,c,n,p,?,e,?,s,w,w,?,o,?,?,s,g,p
s,f,?,?,?,?,c,?,g,e,e,s,s,?,?,?,o,p,n,v,?,?
?,?,y,t,l,f,c,?,w,e,?,s,?,w,w,w,o,?,n,s,m,?
b,s,w,?,?,f,?,b,?,?,c,s,s,?,?,?,?,p,?,s,g,e
b,y,w,?,l,f,c,b,k,e,?,s,?,?,w,w,o,?,n,?,m,e
f,?,n,?,?,?,c,n,k,?,e,s,?,w,w,?,o,p,n,v,?,?
x,?,w,?,a,f,?,b,w,?,c,?,?,?,w,w,?,?,k,n,m,e
?,y,?,t,?,f,c,b,g,e,c,s,?,w,w,w,o,?,k,?,g,e
b,?,w,?,?,f,?,b,g,e,c,s,s,?,?,w,o,?,n,?,m,?
?,?,n,t,?,?,?,b,w,?,?,?,?,w,w,w,o,?,n,?,?,e
?,y,w,?,?,?,c,n,k,e,?,s,?,?,w,w,?,p,k,v,g,?
?,s,w,?,?,f,c,?,n,e,c,s,s,?,?,w,o,p,n,?,g,e
x,?,w,?,a,?,c,b,n,e,?,?,?,?,w,w,o,?,?,?,?,?
f,?,?,t,l,?,w,n,w,t,b,s,?,w,w,?,o,?,?,?,d,e
f,f,g,f,n,?,c,n,g,?,e,s,s,?,w,w,o,p,k,?,u,?
f,?,?,f,n,f,w,b,p,?,e,?,s,w,w,w,?,e,k,a,?,?
x,y,?,?,a,?,c,b,?,?,?,s,?,w,w,w,?,?,?,s,m,e
b,?,?,?,?,f,?,b,?,?,?,?,?,?,?,?,?,?,n,s,m,?
f,y,?,t,p,f,?,?,w,e,?,?,s,w,w,w,o,?,k,s,u,p
?,s,w,?,l,f,c,?,n,e,?,s,?,?,?,w,?,?,?,n,m,?
f,s,n,t,p,f,?,n,?,e,e,s,s,?,?,?,?,p,?,v,?,p
x,?,w,t,?,?,?,b,k,e,c,?,?,?,w,?,?,p,?,s,g,e
x,y,?,?,a,f,?,b,?,e,?,?,s,w,?,?,o,p,?,n,m,e
f,y,y,t,a,f,c,b,n,e,?,s,y,?,?,w,o,p,n,?,p,e
x,?,n,?,a,f,c,b,w,e,r,s,y,w,w,w,o,p,n,s,p,?
f,y,n,?,?,f,c,?,w,e,r,?,?,?,?,?,o,?,n,?,g,e
x,y,?,t,?,f,c,b,?,e,?,?,s,w,w,w,o,p,n,n,?,?
f,?,n,f,n,?,w,b,?,t,e,s,s,w,?,w,?,?,?,s,?,?
?,s,?,?,l,?,c,b,k,e,c,s,s,w,w,w,o,?,?,n,?,e
?,y,?,t,p,f,?,n,w,?,e,s,s,?,w,?,o,?,?,?,g,p
b,y,y,t,?,f,?,b,?,e,c,s,s,w,w,w,o,p,n,n,?,e
?,f,n,f,n,?,?,n,?,e,e,s,s,w,?,?,?,p,?,?,?,e
?,s,?,t,?,?,?,b,?,e,?,s,?,w,?,w,?,?,k,?,m,?
b,y,?,?,l,f,c,b,n,e,c,s,?,w,?,w,?,p,k,n,?,?
?,y,?,?,a,?,c,?,n,e,?,s,?,w,w,w,o,?,k,?,g,?
?,?,y,t,?,f,c,?,g,e,c,s,s,?,?,?,o,?,k,?,m,?
b,y,w,t,?,f,c,b,?,e,c,s,?,?,?,w,?,p,k,?,?,?
?,y,n,?,?,f,c,b,?,?,r,?,?,w,w,w,?,?,n,y,p,e
f,?,g,?,?,f,?,n,p,e,e,s,s,?,w,?,?,?,n,y,u,e
?,f,g,?,?,f,?,?,?,e,e,?,?,w,?,w,o,p,k,?,?,e
?,y,?,t,l,f,c,?,n,e,?,s,s,w,w,w,?,?,k,s,?,e
x,s,?,t,?,?,?,?,?,e,c,?,s,w,w,?,?,?,k,?,m,e
b,?,w,t,l,f,c,?,k,e,?,?,s,?,?,w,o,?,n,?,?,e
x,s,w,?,?,f,?,?,?,e,c,s,s,?,?,?,?,?,k,s,?,?
b,s,?,t,a,?,c,b,?,e,c,s,s,?,?,?,o,?,n,n,m,?
?,?,y,?,a,?,?,?,?,e,c,s,?,w,w,?,?,?,k,?,m,e
