@relation dataset

@attribute vendor {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29}
@attribute MYCT real
@attribute MMIN real
@attribute MMAX real
@attribute CACH real
@attribute CHMIN real
@attribute CHMAX real
@attribute erp real


@data
?,50.0,2000.0,?,8.0,3.0,6.0,?
?,133.0,1000.0,?,9.0,3.0,12.0,54.0
9,133.0,?,?,9.0,3.0,12.0,41.0
9,810.0,512.0,512.0,?,1.0,1.0,18.0
9,?,1000.0,5000.0,0.0,?,1.0,?
?,320.0,?,?,4.0,1.0,?,36.0
?,?,?,8000.0,8.0,?,?,38.0
10,?,?,?,0.0,?,1.0,?
?,700.0,?,2000.0,?,?,1.0,?
10,140.0,?,16000.0,?,1.0,3.0,72.0
10,?,1000.0,8000.0,?,?,2.0,?
?,110.0,1000.0,?,16.0,1.0,2.0,?
10,?,?,?,?,?,?,56.0
10,?,1000.0,8000.0,16.0,1.0,?,42.0
11,?,256.0,?,?,1.0,?,?
?,800.0,256.0,?,0.0,?,?,?
11,800.0,256.0,?,?,1.0,?,?
11,800.0,256.0,8000.0,0.0,1.0,4.0,34.0
?,800.0,256.0,?,0.0,1.0,?,34.0
?,125.0,512.0,?,0.0,?,20.0,19.0
13,75.0,2000.0,?,?,1.0,38.0,?
13,?,?,16000.0,?,1.0,?,?
?,75.0,2000.0,16000.0,128.0,?,?,?
?,?,?,?,?,3.0,?,?
?,?,256.0,2000.0,0.0,?,?,20.0
?,105.0,1000.0,?,0.0,?,24.0,28.0
?,?,?,?,8.0,3.0,?,?
?,75.0,?,8000.0,?,?,24.0,47.0
?,75.0,3000.0,?,8.0,3.0,48.0,54.0
?,?,256.0,2000.0,0.0,?,?,20.0
?,?,?,?,0.0,?,?,?
15,?,768.0,?,?,6.0,?,?
?,?,768.0,?,6.0,?,24.0,52.0
?,?,?,4500.0,?,?,24.0,27.0
?,?,?,?,6.0,?,24.0,50.0
15,?,192.0,768.0,6.0,?,?,18.0
15,?,?,?,6.0,1.0,31.0,?
16,?,?,?,?,2.0,4.0,?
?,300.0,1000.0,4000.0,?,3.0,64.0,30.0
16,300.0,1000.0,16000.0,8.0,2.0,112.0,?
?,330.0,1000.0,2000.0,?,?,2.0,?
?,?,1000.0,?,0.0,3.0,?,?
?,?,2000.0,4000.0,0.0,3.0,?,28.0
16,140.0,2000.0,4000.0,?,4.0,8.0,29.0
?,?,2000.0,4000.0,8.0,1.0,?,32.0
?,?,?,32000.0,?,1.0,20.0,175.0
?,140.0,?,?,?,?,54.0,57.0
?,?,2000.0,?,?,?,?,?
16,?,?,?,32.0,?,?,181.0
16,140.0,2000.0,4000.0,8.0,?,?,?
17,?,4000.0,16000.0,?,6.0,12.0,82.0
17,57.0,?,?,?,?,16.0,?
17,?,16000.0,32000.0,64.0,?,?,361.0
17,26.0,?,?,64.0,?,24.0,?
?,?,8000.0,32000.0,0.0,8.0,?,220.0
?,?,?,?,?,8.0,16.0,113.0
17,480.0,96.0,512.0,?,1.0,?,15.0
17,203.0,1000.0,?,?,?,5.0,21.0
17,?,512.0,6000.0,16.0,?,6.0,35.0
?,1100.0,512.0,1500.0,0.0,1.0,?,?
?,1100.0,?,?,0.0,1.0,1.0,?
17,?,768.0,?,0.0,1.0,?,?
?,400.0,2000.0,4000.0,0.0,1.0,?,?
17,400.0,?,8000.0,?,?,1.0,45.0
?,?,?,1000.0,0.0,1.0,?,18.0
17,900.0,?,1000.0,0.0,?,2.0,17.0
?,?,1000.0,?,?,1.0,2.0,26.0
17,?,1000.0,4000.0,?,1.0,?,28.0
?,?,?,?,?,?,?,?
?,225.0,?,4000.0,8.0,3.0,6.0,?
17,?,?,4000.0,?,?,6.0,31.0
?,180.0,?,?,?,?,6.0,?
17,185.0,2000.0,?,?,1.0,6.0,?
?,?,?,16000.0,?,1.0,?,?
17,225.0,1000.0,?,2.0,3.0,?,26.0
?,25.0,2000.0,12000.0,?,?,4.0,?
?,?,?,12000.0,?,3.0,?,65.0
?,17.0,4000.0,?,8.0,6.0,12.0,?
?,?,?,16000.0,32.0,6.0,12.0,116.0
?,?,?,?,?,?,0.0,18.0
17,1500.0,?,2000.0,?,0.0,?,20.0
?,?,?,?,0.0,?,0.0,?
18,50.0,2000.0,4000.0,0.0,?,?,30.0
?,?,2000.0,8000.0,?,3.0,6.0,?
?,?,2000.0,?,8.0,1.0,6.0,44.0
18,50.0,?,?,?,?,6.0,?
?,?,?,16000.0,24.0,?,6.0,?
18,?,8000.0,16000.0,48.0,?,?,?
19,100.0,?,8000.0,?,?,?,?
19,100.0,?,?,?,2.0,?,?
19,100.0,?,8000.0,?,?,6.0,?
19,50.0,2000.0,?,12.0,?,16.0,?
19,50.0,?,16000.0,?,6.0,?,?
?,50.0,2000.0,16000.0,24.0,?,16.0,?
20,?,512.0,4000.0,?,8.0,?,33.0
?,115.0,2000.0,?,?,?,?,?
21,?,?,?,?,1.0,5.0,29.0
21,92.0,2000.0,?,?,?,6.0,?
?,92.0,2000.0,?,32.0,?,?,53.0
21,?,2000.0,?,?,1.0,6.0,41.0
21,75.0,?,16000.0,16.0,?,?,?
?,?,?,16000.0,?,?,6.0,?
?,?,?,?,?,?,?,?
21,60.0,4000.0,16000.0,64.0,5.0,8.0,?
21,50.0,4000.0,?,?,5.0,?,?
?,72.0,?,16000.0,64.0,?,?,?
21,?,2000.0,?,16.0,?,8.0,?
?,?,8000.0,?,32.0,8.0,16.0,126.0
?,?,?,32000.0,64.0,8.0,?,266.0
21,35.0,8000.0,32000.0,64.0,8.0,?,?
21,38.0,?,32000.0,128.0,16.0,?,?
21,?,?,24000.0,32.0,?,?,151.0
21,38.0,?,32000.0,?,8.0,?,?
?,?,?,?,?,?,?,603.0
22,112.0,1000.0,1000.0,0.0,1.0,4.0,19.0
22,84.0,?,?,0.0,1.0,?,?
22,?,?,4000.0,0.0,?,?,26.0
?,?,?,?,0.0,1.0,?,?
?,56.0,?,8000.0,?,?,?,?
?,?,?,?,?,?,?,47.0
?,?,4000.0,?,0.0,?,?,62.0
22,?,4000.0,?,?,1.0,?,78.0
22,38.0,4000.0,?,?,16.0,?,?
?,?,?,?,32.0,16.0,?,?
?,38.0,?,?,64.0,?,8.0,?
22,38.0,8000.0,24000.0,160.0,4.0,?,281.0
?,?,4000.0,16000.0,128.0,16.0,?,?
23,200.0,?,2000.0,?,?,2.0,?
23,200.0,1000.0,4000.0,?,1.0,4.0,?
23,?,?,?,?,1.0,5.0,67.0
24,?,?,4000.0,?,?,?,24.0
24,250.0,?,4000.0,0.0,?,?,?
?,250.0,?,16000.0,?,?,8.0,?
25,160.0,512.0,4000.0,?,?,5.0,25.0
25,?,512.0,2000.0,2.0,?,?,?
?,?,1000.0,?,?,?,14.0,29.0
?,160.0,1000.0,?,?,1.0,14.0,?
?,?,?,8000.0,32.0,?,?,53.0
26,240.0,?,?,?,?,?,19.0
?,?,?,2000.0,8.0,1.0,?,22.0
?,?,?,4000.0,8.0,3.0,8.0,31.0
?,105.0,?,6000.0,16.0,?,?,?
?,?,?,8000.0,16.0,4.0,?,47.0
?,?,4000.0,16000.0,32.0,4.0,12.0,?
?,70.0,4000.0,12000.0,?,?,?,?
?,59.0,?,?,32.0,6.0,?,81.0
?,59.0,?,?,64.0,?,24.0,?
26,?,8000.0,?,32.0,8.0,?,?
?,?,?,?,64.0,?,?,275.0
26,?,?,?,128.0,24.0,?,382.0
?,116.0,?,?,32.0,5.0,?,?
?,?,?,?,24.0,?,?,182.0
?,?,2000.0,32000.0,48.0,?,?,?
27,50.0,?,?,?,52.0,?,?
?,?,?,32000.0,?,?,104.0,360.0
?,?,8000.0,64000.0,96.0,?,176.0,?
27,?,?,64000.0,128.0,?,176.0,978.0
27,180.0,262.0,?,0.0,?,?,24.0
?,180.0,512.0,?,?,?,?,?
27,180.0,?,?,?,1.0,?,?
?,?,?,4000.0,0.0,1.0,3.0,?
?,124.0,1000.0,8000.0,0.0,1.0,?,37.0
?,98.0,?,?,?,2.0,?,?
?,?,?,?,0.0,2.0,14.0,41.0
?,?,?,?,32.0,0.0,?,?
?,480.0,?,?,0.0,?,?,25.0
