@relation dataset

@attribute make {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20}
@attribute fuel-type {0, 1}
@attribute aspiration {0, 1}
@attribute num-of-doors {0, 1}
@attribute body-style {0, 1, 2, 3, 4}
@attribute drive-wheels {0, 1, 2}
@attribute wheel-base real
@attribute length real
@attribute width real
@attribute height real
@attribute curb-weight real
@attribute engine-type {0, 1, 2, 3, 4}
@attribute num-of-cylinders {0, 1, 2, 3, 4, 5}
@attribute engine-size real
@attribute fuel-system {0, 1, 2, 3, 4, 5, 6}
@attribute bore real
@attribute stroke real
@attribute compression-ratio real
@attribute horsepower real
@attribute peak-rpm real
@attribute city-mpg real
@attribute highway-mpg real
@attribute price real
@attribute symboling {0, 1, 2, 3, 4, 5}


@data
8,1,0,?,?,1,93.1,?,64.2,?,1900.0,2,?,91.0,?,3.03,3.15,?,68.0,?,31.0,?,6095.0,3
?,?,0,?,2,1,93.1,?,?,54.1,?,2,?,?,1,3.03,3.15,?,68.0,5000.0,31.0,38.0,?,?
8,?,?,0,?,1,?,166.8,?,?,?,2,?,91.0,?,3.03,3.15,9.0,68.0,?,?,38.0,?,?
?,1,?,0,?,?,?,166.8,64.2,?,?,2,2,?,1,3.08,3.15,9.0,68.0,?,?,?,?,?
?,?,0,1,2,1,98.8,177.8,?,53.7,?,?,2,?,?,3.39,3.39,?,84.0,4800.0,?,32.0,?,?
?,1,?,?,?,1,?,177.8,66.5,55.5,2410.0,2,2,122.0,?,?,3.39,?,84.0,?,?,32.0,8495.0,?
8,?,?,?,2,1,?,177.8,?,?,?,2,?,?,?,?,3.39,?,84.0,?,26.0,32.0,10595.0,?
8,1,0,0,?,1,?,177.8,66.5,?,?,2,?,?,?,3.39,3.39,?,?,4800.0,26.0,32.0,10245.0,2
?,1,0,0,?,1,98.8,?,?,?,2425.0,?,2,122.0,?,3.39,3.39,8.6,84.0,4800.0,?,?,11245.0,2
?,?,0,0,?,?,104.9,?,66.1,?,2670.0,2,?,?,4,3.76,?,?,?,?,?,?,18280.0,2
?,0,0,0,3,?,104.9,?,66.1,?,?,?,2,?,?,?,3.64,?,?,4200.0,31.0,?,?,2
9,0,1,?,?,2,?,?,?,56.5,3515.0,2,?,183.0,?,?,?,?,?,?,22.0,25.0,25552.0,1
9,?,?,0,4,2,?,190.9,70.3,?,3750.0,2,1,183.0,2,?,3.64,?,123.0,4350.0,22.0,?,?,?
?,0,?,1,1,?,106.7,?,?,?,3495.0,?,1,183.0,?,3.58,3.64,?,123.0,4350.0,?,25.0,?,?
9,?,?,?,3,2,115.6,202.6,71.7,56.3,?,?,1,?,?,?,3.64,21.5,123.0,?,22.0,25.0,?,1
?,1,?,0,?,?,?,202.6,71.7,56.5,3740.0,4,?,?,4,?,?,8.3,155.0,4750.0,?,?,?,1
9,1,0,?,?,?,?,?,?,?,3685.0,4,?,234.0,?,?,3.1,?,?,4750.0,16.0,?,?,5
9,1,0,?,3,2,?,208.1,71.7,?,?,?,?,?,4,3.8,?,8.0,184.0,?,?,16.0,?,?
9,?,0,1,1,?,112.0,199.2,72.0,?,3715.0,4,0,304.0,4,?,3.35,8.0,?,4500.0,?,16.0,45400.0,3
10,?,?,?,2,2,102.7,178.4,?,54.8,?,?,2,?,4,3.78,3.12,?,?,?,?,?,16503.0,3
?,1,0,?,?,1,93.7,?,64.4,?,1918.0,2,?,92.0,?,2.97,3.23,9.4,?,?,?,41.0,?,?
11,1,0,?,2,1,?,?,64.4,50.8,1944.0,2,?,92.0,1,2.97,?,?,?,5500.0,31.0,38.0,6189.0,4
?,?,?,1,?,1,?,?,?,?,?,2,2,?,1,2.97,3.23,9.4,68.0,5500.0,31.0,38.0,?,4
?,1,?,1,2,1,?,157.3,63.8,?,?,2,?,98.0,5,3.03,?,7.6,102.0,5500.0,24.0,30.0,?,?
11,?,1,?,?,1,96.3,173.0,65.4,?,?,2,2,110.0,?,3.17,?,7.5,?,5500.0,?,?,9959.0,?
11,1,0,1,?,1,96.3,173.0,65.4,?,2328.0,2,?,122.0,1,?,?,8.5,88.0,?,25.0,?,8499.0,5
11,?,1,1,2,?,95.9,173.2,66.3,50.2,?,?,2,156.0,5,?,?,7.0,?,5000.0,19.0,24.0,12629.0,5
11,?,1,?,2,1,95.9,?,66.3,50.2,?,?,2,156.0,?,?,3.86,7.0,145.0,5000.0,?,?,14869.0,5
11,1,1,1,2,?,95.9,173.2,66.3,50.2,2926.0,?,2,?,?,?,3.86,7.0,145.0,?,19.0,24.0,14489.0,?
11,1,0,0,3,1,?,?,?,?,2365.0,2,2,?,?,3.35,3.46,8.5,88.0,5000.0,25.0,?,?,?
11,?,?,?,?,?,96.3,?,?,51.6,?,2,?,122.0,1,?,?,8.5,88.0,5000.0,?,32.0,?,?
?,?,1,0,3,1,?,?,65.4,51.6,2403.0,2,?,110.0,?,3.17,?,7.5,?,5500.0,23.0,?,?,?
?,?,?,?,?,?,?,172.4,?,51.6,2403.0,2,?,?,?,3.17,?,?,116.0,5500.0,?,30.0,?,?
12,1,?,1,3,?,94.5,?,?,54.5,?,2,?,?,?,?,?,9.4,?,5200.0,31.0,37.0,?,3
12,?,?,?,3,?,?,?,?,54.5,2017.0,?,2,103.0,2,?,3.47,21.9,55.0,4800.0,?,50.0,?,3
12,1,0,?,3,1,94.5,?,63.8,54.5,1918.0,2,?,97.0,1,?,?,?,69.0,5200.0,31.0,?,6649.0,3
?,?,0,?,3,?,94.5,165.3,?,?,1938.0,2,2,97.0,?,3.15,?,9.4,?,?,31.0,37.0,?,3
?,1,0,0,?,1,?,?,?,?,2024.0,2,2,97.0,1,3.15,3.29,?,69.0,5200.0,31.0,37.0,?,?
12,?,0,1,?,1,?,165.3,?,54.5,?,2,2,?,1,?,?,9.4,69.0,5200.0,?,?,7299.0,3
12,1,0,?,?,?,94.5,165.6,?,53.3,?,?,2,97.0,?,?,?,?,69.0,?,31.0,37.0,7799.0,?
12,1,0,?,3,?,?,?,63.8,?,?,2,?,?,?,3.15,3.29,9.4,?,5200.0,31.0,?,?,?
12,1,0,?,?,?,?,?,63.8,53.5,?,2,2,97.0,?,?,3.29,9.4,69.0,?,31.0,37.0,7999.0,3
12,1,?,1,1,1,?,162.4,?,?,2008.0,2,2,97.0,1,3.15,3.29,9.4,69.0,5200.0,?,37.0,?,?
12,?,0,0,2,1,97.2,173.4,65.2,?,2324.0,2,2,120.0,1,?,3.47,?,97.0,5200.0,27.0,34.0,8949.0,?
12,1,0,0,3,1,?,?,65.2,54.7,?,?,2,120.0,1,3.33,3.47,?,?,?,27.0,34.0,9549.0,?
12,?,0,0,?,?,100.4,?,?,55.1,3095.0,4,?,181.0,4,3.43,3.27,?,?,?,17.0,22.0,13499.0,2
12,1,?,0,4,1,?,184.6,?,56.1,3296.0,4,3,?,4,?,?,?,152.0,5200.0,17.0,22.0,?,?
12,1,?,0,3,?,?,?,66.5,55.1,3060.0,?,3,181.0,4,3.43,3.27,?,?,?,19.0,25.0,13499.0,?
12,1,0,?,?,2,?,170.7,67.9,49.7,?,4,3,181.0,?,?,3.27,?,?,?,19.0,?,?,?
12,1,?,1,?,2,?,?,?,49.7,?,?,3,181.0,4,3.43,?,?,200.0,5200.0,?,?,?,5
12,1,0,1,?,2,99.2,178.5,67.9,49.7,3139.0,?,3,181.0,4,3.43,3.27,?,?,?,?,25.0,18399.0,3
13,1,0,0,3,2,?,186.7,?,56.7,3020.0,1,?,120.0,?,?,?,8.4,97.0,5000.0,19.0,24.0,11900.0,?
13,0,?,0,3,2,107.9,186.7,68.4,?,?,1,2,?,2,?,?,?,95.0,?,?,33.0,13200.0,?
13,1,?,0,4,?,114.2,?,68.4,?,3230.0,1,2,?,4,3.46,?,8.4,?,?,?,24.0,12440.0,?
13,0,1,0,4,2,114.2,198.9,68.4,?,3430.0,?,2,152.0,2,?,3.52,?,?,4150.0,25.0,25.0,?,2
13,1,0,0,?,?,107.9,186.7,?,?,?,1,2,?,4,3.46,?,?,95.0,5000.0,19.0,24.0,15580.0,2
13,0,1,?,3,?,107.9,?,68.4,?,3252.0,1,2,152.0,?,3.7,3.52,?,95.0,?,?,?,16900.0,?
13,1,0,0,4,?,?,?,68.4,?,3285.0,1,2,?,4,?,?,8.4,?,5000.0,?,?,?,2
13,0,?,?,?,?,114.2,198.9,?,58.7,?,1,2,152.0,?,3.7,?,21.0,95.0,4150.0,?,25.0,17075.0,2
13,1,0,?,?,2,107.9,?,?,?,?,?,2,120.0,?,3.46,3.19,8.4,97.0,?,19.0,?,16630.0,?
?,0,?,0,?,?,107.9,?,?,56.7,3252.0,1,2,?,2,?,3.52,?,?,4150.0,?,33.0,17950.0,2
?,1,?,0,3,2,?,186.7,68.3,?,3130.0,1,?,134.0,4,?,?,7.0,142.0,5600.0,?,24.0,18150.0,2
14,1,0,1,2,?,?,157.3,63.8,?,1918.0,2,2,90.0,1,?,?,9.4,68.0,5500.0,?,?,5572.0,?
14,?,?,?,?,?,93.7,157.3,?,?,?,2,2,98.0,5,3.03,3.39,7.6,?,5500.0,24.0,30.0,?,3
14,1,0,0,2,?,?,157.3,63.8,?,1967.0,?,?,90.0,1,2.97,?,9.4,?,?,31.0,38.0,6229.0,?
14,1,0,0,?,1,93.7,167.3,?,?,1989.0,?,2,90.0,?,2.97,3.23,9.4,?,5500.0,31.0,38.0,6692.0,3
14,?,0,0,3,?,93.7,167.3,?,?,2191.0,?,2,?,1,2.97,3.23,?,?,?,31.0,?,?,3
14,?,0,?,4,?,?,174.6,64.6,59.8,?,?,?,?,?,3.35,?,8.5,88.0,5000.0,?,30.0,?,1
14,1,1,1,2,2,?,?,66.3,50.2,?,2,?,156.0,?,?,3.86,7.0,?,?,?,24.0,12764.0,?
?,1,?,1,2,?,?,168.9,?,50.2,?,?,?,151.0,4,?,3.11,9.5,143.0,5500.0,19.0,?,?,?
15,?,?,1,?,?,?,168.9,65.0,?,?,3,3,?,4,3.74,?,9.5,207.0,?,17.0,25.0,?,?
15,?,0,?,?,2,89.5,?,65.0,?,2756.0,?,3,194.0,?,?,2.9,?,207.0,5900.0,?,?,34028.0,5
?,1,0,1,?,2,?,168.9,65.0,51.6,?,3,3,194.0,?,3.74,?,?,207.0,5900.0,?,25.0,?,5
?,?,?,?,?,?,99.1,?,?,56.1,?,2,?,?,4,?,?,9.31,?,?,21.0,28.0,11850.0,5
16,1,?,?,3,1,?,?,?,?,2695.0,?,2,121.0,?,?,3.07,9.3,110.0,?,?,28.0,12170.0,?
16,?,0,?,?,1,99.1,?,?,56.1,2707.0,?,?,121.0,4,2.54,?,9.3,?,?,21.0,28.0,15040.0,?
16,1,0,0,?,1,99.1,?,66.5,56.1,2758.0,?,?,?,?,3.54,?,9.3,110.0,5250.0,?,?,?,4
?,?,?,?,2,1,99.1,186.6,66.5,?,?,0,2,121.0,?,3.54,?,?,160.0,?,19.0,26.0,?,?
16,1,1,?,3,1,99.1,?,?,?,?,0,2,121.0,?,3.54,3.07,9.0,?,?,?,?,18620.0,?
17,?,0,1,2,1,93.7,156.9,63.4,53.7,?,3,?,97.0,?,?,2.36,9.0,?,?,31.0,36.0,5118.0,?
?,1,0,1,2,1,93.7,?,63.6,53.7,2120.0,3,2,?,?,3.62,2.64,8.7,?,?,26.0,?,7053.0,4
17,1,?,?,2,0,93.3,157.3,63.8,55.7,?,?,2,108.0,1,3.62,2.64,8.7,73.0,?,26.0,31.0,?,?
17,?,?,?,3,1,?,?,?,52.5,2145.0,3,2,108.0,?,3.62,2.64,?,?,4800.0,32.0,?,7126.0,2
?,1,?,?,3,?,?,172.0,65.4,52.5,?,3,?,108.0,1,?,?,9.5,82.0,4400.0,28.0,?,?,2
?,1,?,0,?,?,?,?,?,52.5,2340.0,3,2,108.0,?,?,?,?,94.0,5200.0,?,?,?,?
?,1,0,?,3,0,?,?,65.4,?,2385.0,3,2,?,1,?,2.64,9.0,?,4800.0,?,?,?,?
17,?,?,?,?,?,?,?,65.4,?,2510.0,?,2,108.0,?,?,2.64,7.7,111.0,4800.0,24.0,29.0,?,?
17,?,?,0,4,1,?,173.5,65.4,?,2290.0,3,?,108.0,?,3.62,2.64,?,82.0,?,28.0,32.0,?,?
17,?,0,0,4,?,?,173.5,65.4,53.0,?,3,?,108.0,4,3.62,2.64,?,94.0,5200.0,25.0,31.0,10198.0,?
17,1,?,?,4,0,96.9,173.6,?,54.9,2420.0,3,?,108.0,?,?,2.64,?,?,?,23.0,?,8013.0,2
17,?,1,0,4,0,96.9,?,65.4,?,2650.0,?,2,108.0,4,3.62,?,7.7,?,4800.0,?,?,?,2
18,1,0,1,2,?,95.7,158.7,63.6,54.5,?,2,2,92.0,1,?,3.03,9.0,62.0,4800.0,?,?,?,3
18,1,0,1,2,1,95.7,?,?,?,2040.0,?,?,92.0,1,3.05,3.03,9.0,62.0,4800.0,31.0,38.0,6338.0,3
?,1,0,0,2,1,?,158.7,?,54.5,2015.0,2,?,?,?,3.05,3.03,9.0,62.0,4800.0,31.0,38.0,?,3
18,1,0,0,4,1,95.7,?,?,59.1,2280.0,2,2,92.0,1,3.05,3.03,9.0,62.0,?,31.0,37.0,6918.0,?
18,1,0,0,4,0,95.7,?,?,59.1,?,2,?,?,1,?,?,9.0,?,4800.0,27.0,?,?,2
18,?,?,0,4,?,95.7,169.7,63.6,59.1,3110.0,?,2,92.0,?,3.05,?,9.0,?,?,27.0,?,?,?
?,1,?,?,3,?,95.7,166.3,64.4,53.0,?,2,2,98.0,1,3.19,?,9.0,70.0,?,30.0,37.0,6938.0,2
18,1,?,?,?,1,?,166.3,64.4,?,2109.0,2,?,98.0,1,3.19,?,?,70.0,4800.0,?,37.0,7198.0,2
?,0,0,?,?,?,?,166.3,?,53.0,2275.0,?,2,?,2,?,3.35,?,56.0,4500.0,34.0,36.0,7898.0,?
?,0,?,0,?,?,?,166.3,?,52.8,?,?,2,110.0,2,3.27,3.35,?,56.0,?,?,47.0,7788.0,2
18,1,0,0,3,1,95.7,?,64.4,53.0,?,?,2,98.0,?,?,?,9.0,70.0,?,?,47.0,7738.0,?
?,1,0,?,?,?,95.7,?,64.4,52.8,?,2,2,?,1,?,3.03,9.0,?,4800.0,?,34.0,8358.0,2
?,1,0,0,?,1,?,166.3,64.4,?,?,2,2,98.0,1,?,3.03,9.0,?,4800.0,28.0,34.0,9258.0,2
?,?,0,1,3,2,94.5,?,64.0,?,?,2,2,?,?,?,?,9.0,?,4800.0,29.0,34.0,?,3
18,1,0,1,2,2,?,168.7,64.0,52.6,2204.0,?,?,98.0,1,3.19,3.03,9.0,70.0,?,29.0,34.0,8238.0,3
18,1,0,1,?,2,94.5,?,?,?,?,0,?,98.0,?,3.24,?,?,112.0,?,26.0,29.0,?,?
18,1,0,?,2,2,94.5,?,?,52.6,?,?,2,?,4,?,?,9.4,112.0,6600.0,26.0,29.0,?,3
?,1,?,1,?,2,98.4,176.2,65.6,52.0,2540.0,2,2,?,4,3.62,3.5,9.3,?,4800.0,?,30.0,8449.0,?
18,1,0,1,1,2,?,176.2,65.6,52.0,?,?,2,?,4,3.62,?,?,?,?,?,?,?,4
18,1,?,?,?,2,?,?,?,?,2551.0,2,?,?,?,?,?,9.3,116.0,4800.0,?,30.0,9989.0,4
18,?,0,1,?,?,98.4,176.2,65.6,52.0,?,?,2,146.0,4,3.62,3.5,9.3,?,4800.0,?,?,11199.0,4
?,1,0,1,2,2,98.4,?,65.6,52.0,2714.0,2,2,?,4,3.62,3.5,9.3,?,?,?,30.0,?,?
?,1,?,?,0,?,98.4,176.2,?,53.0,?,2,2,?,4,3.62,?,9.3,116.0,?,24.0,?,17669.0,?
18,1,?,?,3,1,?,?,66.5,54.9,2326.0,?,2,122.0,4,3.31,3.54,8.7,?,4200.0,?,?,8948.0,1
?,?,?,?,3,1,102.4,175.6,66.5,?,2480.0,?,2,110.0,2,3.27,3.35,22.5,?,4500.0,30.0,33.0,10698.0,1
18,1,0,0,2,?,102.4,?,66.5,53.9,?,2,2,?,4,?,3.54,?,?,?,?,32.0,9988.0,1
18,?,0,?,?,1,102.4,175.6,66.5,54.9,?,2,2,122.0,4,3.31,3.54,8.7,92.0,?,?,?,?,?
18,1,?,?,2,1,102.4,175.6,66.5,53.9,?,?,?,122.0,?,3.31,?,8.7,92.0,4200.0,27.0,32.0,?,1
?,?,0,?,?,2,?,?,?,?,2976.0,0,3,?,?,?,3.35,9.3,161.0,5200.0,20.0,?,16558.0,?
?,1,0,?,?,?,102.9,?,?,52.0,?,0,3,171.0,?,?,3.35,?,161.0,?,?,?,15998.0,5
18,1,?,0,?,2,104.5,?,?,?,?,?,3,171.0,?,3.27,3.35,9.2,?,5200.0,20.0,?,15690.0,1
?,?,0,0,?,?,104.5,?,?,?,?,0,3,?,?,?,?,?,156.0,5200.0,19.0,?,15750.0,?
?,?,?,?,3,1,97.3,171.7,?,55.7,2261.0,2,?,97.0,2,3.01,?,23.0,?,4800.0,37.0,?,7775.0,4
19,1,0,?,3,1,?,171.7,65.5,55.7,2209.0,?,?,109.0,4,?,?,?,?,?,27.0,?,?,?
?,?,?,0,3,1,97.3,171.7,?,55.7,2264.0,?,?,?,?,3.01,3.4,23.0,52.0,4800.0,37.0,46.0,?,4
?,1,0,?,3,1,97.3,?,65.5,55.7,?,?,2,109.0,4,?,?,9.0,85.0,?,27.0,?,8195.0,?
19,?,0,0,3,1,?,?,?,55.7,?,2,?,109.0,?,3.19,3.4,9.0,85.0,?,27.0,34.0,?,4
19,0,?,0,?,?,97.3,?,65.5,55.7,2319.0,2,2,?,2,?,3.4,23.0,68.0,?,37.0,?,?,4
19,1,0,0,?,1,?,171.7,?,55.7,?,?,2,?,4,3.19,3.4,?,100.0,?,26.0,32.0,?,?
19,1,0,?,0,1,?,?,64.2,?,2254.0,2,2,?,?,?,3.4,?,90.0,5500.0,24.0,?,11595.0,5
?,1,?,?,2,1,94.5,165.7,64.0,51.4,?,2,?,109.0,?,3.19,3.4,8.5,?,5500.0,?,29.0,9980.0,5
?,1,0,0,?,1,100.4,180.2,?,55.1,2661.0,2,1,136.0,?,3.19,3.4,8.5,?,5500.0,?,24.0,13295.0,?
19,0,?,?,?,1,?,180.2,66.9,?,2579.0,2,?,97.0,2,?,?,23.0,68.0,?,33.0,?,?,2
?,1,?,0,?,?,100.4,183.1,66.9,55.1,2563.0,?,2,109.0,4,3.19,3.4,?,?,?,25.0,31.0,12290.0,2
?,1,0,0,3,?,104.3,?,?,?,2912.0,2,2,141.0,?,3.78,?,?,114.0,?,23.0,28.0,12940.0,0
20,?,0,?,4,2,104.3,188.8,67.2,57.5,3034.0,2,2,?,?,3.78,?,?,114.0,5400.0,?,?,?,?
?,?,0,0,?,2,104.3,188.8,67.2,?,2935.0,2,2,?,?,?,3.15,?,114.0,5400.0,?,28.0,?,0
?,1,0,0,4,?,?,?,?,?,3042.0,2,2,141.0,4,3.78,3.15,9.5,114.0,?,24.0,?,16515.0,1
?,1,?,0,3,2,?,188.8,?,?,3045.0,2,2,130.0,4,?,3.15,7.5,?,5100.0,17.0,?,?,0
20,?,?,0,4,?,?,?,67.2,57.5,?,2,?,130.0,4,3.62,3.15,7.5,162.0,5100.0,?,22.0,18950.0,?
20,?,?,0,?,?,?,?,68.9,?,?,?,?,141.0,?,3.78,3.15,9.5,114.0,?,23.0,?,16845.0,1
?,1,?,?,?,2,109.1,188.8,68.8,55.5,?,2,?,141.0,4,3.78,?,8.7,?,5300.0,19.0,?,?,1
20,1,0,0,?,?,?,188.8,?,?,?,?,3,173.0,4,3.58,?,?,134.0,5500.0,18.0,23.0,21485.0,1
?,?,?,?,?,2,?,188.8,?,55.5,3217.0,?,?,145.0,?,3.01,?,?,?,4800.0,26.0,27.0,?,?
20,1,?,0,3,?,109.1,188.8,68.9,55.5,3062.0,2,2,?,4,?,3.15,?,114.0,?,?,25.0,?,1
