@relation dataset

@attribute distance real
@attribute n_stores real
@attribute latitude real
@attribute longitude real
@attribute house_price real


@data
?,?,?,?,117.5
?,?,24.96945,?,?
492.2313,?,?,?,?
?,1.0,?,?,?
394.0173,?,?,?,?
23.38284,?,24.96772,?,?
461.1016,?,?,121.5399,?
2185.128,3.0,?,?,27.7
?,?,?,?,?
?,3.0,24.97026,?,31.1
184.3302,?,?,?,?
?,?,?,?,?
?,?,?,?,?
?,?,?,?,23.5
383.2805,?,?,?,34.4
?,?,?,?,?
90.45606,9.0,24.97433,121.5431,?
461.1016,?,?,?,?
323.6912,6.0,24.97841,?,51.0
?,?,?,121.54348,?
?,?,?,121.53471,37.0
56.47425,?,24.95744,?,?
?,?,24.95674,?,24.5
383.2805,7.0,?,121.54464,42.5
335.5273,?,24.9796,?,?
2179.59,?,24.96299,121.51252,21.8
1144.436,?,24.99176,121.53456,?
?,4.0,24.97003,?,?
4082.015,?,24.94155,?,?
121.7262,10.0,?,?,46.1
156.2442,?,24.96696,121.53992,?
?,?,?,121.53445,?
2288.011,3.0,?,?,?
439.7105,?,24.97161,?,38.4
?,?,?,?,?
?,5.0,24.98203,?,?
?,1.0,?,121.52979,?
?,?,24.9546,?,24.7
?,?,?,?,53.0
?,0.0,?,121.52954,?
?,2.0,24.95394,?,?
?,4.0,24.97425,121.53814,42.2
?,?,?,?,78.0
?,?,24.96674,121.54067,42.8
577.9615,6.0,?,?,41.6
1756.411,?,24.9832,?,27.3
?,?,24.96606,121.54297,?
752.7669,?,?,121.53451,37.5
?,10.0,24.98343,121.53762,?
?,5.0,24.95562,?,?
?,?,?,121.50383,18.6
?,4.0,?,?,37.7
?,?,24.97388,?,33.1
?,?,24.97631,?,?
?,?,24.96412,?,?
488.8193,?,?,121.54494,38.1
?,?,24.95744,121.53711,?
?,3.0,?,121.54971,36.7
1497.713,?,?,121.51696,23.6
4197.349,?,?,?,19.2
?,0.0,24.94935,?,?
4519.69,?,?,121.49587,15.6
617.7134,?,24.97577,?,39.6
?,5.0,?,?,38.4
?,?,24.99006,?,?
?,6.0,?,121.54063,36.5
?,?,?,121.51748,35.6
600.8604,?,?,?,30.9
258.186,?,24.96867,?,36.3
?,5.0,?,?,?
?,?,24.97281,?,?
750.0704,?,?,?,37.0
?,?,24.97433,121.5431,?
?,?,24.98223,?,46.6
?,?,24.998,?,41.2
?,?,?,?,?
1712.632,2.0,?,?,?
6488.021,?,?,121.47353,?
?,?,24.97585,?,?
104.8101,?,24.96674,121.54067,?
?,5.0,24.96515,?,?
?,?,24.96324,121.51241,?
2674.961,?,24.96143,?,?
2147.376,?,?,?,?
1360.139,?,?,?,?
?,?,24.98085,?,60.7
211.4473,?,24.97417,?,?
?,?,?,?,?
193.5845,?,24.96571,?,?
?,?,?,?,24.7
?,?,?,121.54022,47.1
281.205,?,24.97345,?,?
?,4.0,?,?,40.0
109.9455,10.0,24.98182,?,?
614.1394,?,24.97913,?,?
2261.432,4.0,?,?,29.5
?,1.0,24.95153,?,24.8
1828.319,?,24.96464,121.51531,20.9
350.8515,1.0,24.97544,?,?
2185.128,?,24.96322,?,?
289.3248,?,?,121.54348,42.1
312.8963,?,24.95591,?,?
?,7.0,?,?,?
274.0144,?,?,?,?
390.5684,?,?,?,49.5
1157.988,?,?,121.55011,?
1717.193,?,?,121.51649,?
?,8.0,?,?,56.8
?,8.0,?,?,37.4
292.9978,?,?,?,69.7
?,?,24.98203,121.54348,53.3
?,?,24.98298,?,?
?,0.0,24.93207,121.51597,29.3
506.1144,4.0,?,121.53889,?
?,?,?,?,?
?,10.0,?,?,?
?,?,?,?,?
2103.555,?,?,?,?
?,?,?,121.51353,?
?,?,?,121.5423,?
377.8302,?,24.97151,121.5435,?
1939.749,?,24.95155,?,?
?,?,24.97927,121.53874,?
967.4,?,24.98872,121.53408,?
?,?,?,?,24.7
?,4.0,?,?,42.5
?,1.0,24.97198,?,31.9
1164.838,?,?,?,?
?,2.0,24.96447,121.51649,?
170.1289,1.0,24.97371,?,37.3
482.7581,5.0,?,121.53863,?
?,?,?,121.51254,?
?,1.0,24.97388,?,28.5
161.942,9.0,?,?,?
289.3248,5.0,24.98203,121.54348,41.2
130.9945,?,24.95663,?,37.2
372.1386,?,24.97293,?,?
?,0.0,?,?,22.3
?,?,?,?,28.1
?,0.0,24.94155,?,15.4
?,?,?,?,50.0
390.9696,7.0,24.97923,121.53986,40.6
104.8101,5.0,?,?,?
90.45606,?,24.97433,?,?
