@relation dataset

@attribute distance real
@attribute n_stores real
@attribute latitude real
@attribute longitude real
@attribute house_price real


@data
4074.736,?,24.94235,?,?
4412.765,?,24.95032,121.49587,17.4
?,?,?,121.53932,?
2216.612,4.0,24.96007,?,?
250.631,?,?,121.54297,39.3
373.8389,?,?,?,?
732.8528,?,?,121.52518,?
732.8528,?,?,?,?
?,?,?,?,29.7
?,?,24.96412,?,?
?,?,?,121.54297,41.4
?,3.0,?,121.51329,?
?,8.0,24.98236,121.53923,?
?,?,?,?,?
?,5.0,24.97258,121.54814,?
389.8219,?,24.96412,?,?
1055.067,?,?,?,23.1
?,0.0,?,?,?
?,?,?,?,?
?,7.0,?,121.53917,30.0
?,0.0,?,121.53018,?
90.45606,?,?,121.5431,52.7
1735.595,?,24.96464,?,?
329.9747,5.0,24.98254,?,?
?,1.0,?,121.48458,?
?,?,?,?,26.5
?,1.0,?,121.5273,43.9
292.9978,6.0,?,?,?
837.7233,0.0,?,?,?
?,4.0,24.97073,?,30.7
?,3.0,?,?,?
?,?,?,121.54348,53.0
2147.376,3.0,24.96299,?,?
493.657,?,24.96968,?,?
?,4.0,?,121.53464,?
1783.18,3.0,?,?,?
?,5.0,?,?,?
390.5684,?,?,121.54245,?
?,0.0,?,?,23.0
?,?,24.9746,?,?
?,?,?,?,?
?,?,24.96515,?,40.5
?,?,?,?,?
394.0173,?,?,?,?
23.38284,?,?,121.54102,?
?,5.0,24.95425,?,?
?,?,?,121.51237,?
208.3905,?,?,?,?
?,3.0,24.97026,121.51642,?
184.3302,?,?,121.54086,45.4
?,?,?,?,44.8
?,?,24.9512,?,?
1978.671,?,24.98674,?,23.5
?,7.0,24.96735,?,?
?,?,24.97509,?,?
?,?,24.97433,121.5431,56.3
?,5.0,?,?,?
?,?,?,121.5428,?
?,?,?,?,?
490.3446,0.0,?,121.53471,?
56.47425,7.0,?,121.53711,54.4
?,?,?,121.534,?
?,?,24.96735,?,?
335.5273,?,?,?,?
?,3.0,24.96299,121.51252,?
?,4.0,?,?,?
?,?,?,?,28.5
?,0.0,?,121.50381,?
121.7262,?,24.98178,121.54059,?
156.2442,?,?,?,?
461.7848,0.0,?,121.53445,?
?,3.0,?,?,23.2
?,0.0,?,121.53423,?
?,3.0,?,121.51668,?
?,?,?,121.54348,?
?,?,?,?,50.2
3079.89,?,?,121.56627,?
289.3248,?,?,?,?
1264.73,0.0,24.94883,121.52954,?
1643.499,?,?,?,24.7
537.7971,?,?,121.53814,?
318.5292,?,24.97071,?,?
?,5.0,?,?,?
?,?,?,121.54722,41.6
1756.411,2.0,?,?,?
250.631,?,24.96606,?,?
?,?,24.97795,?,?
379.5575,10.0,?,?,?
?,5.0,24.95562,?,?
?,?,?,121.50383,18.6
?,?,?,121.53411,?
?,?,?,121.52981,33.1
197.1338,6.0,24.97631,?,?
?,2.0,?,?,?
488.8193,8.0,?,?,38.1
56.47425,?,?,?,?
757.3377,?,?,121.54971,?
1497.713,3.0,?,?,23.6
?,0.0,24.93885,121.50383,?
1156.777,?,?,?,?
4519.69,0.0,24.94826,121.49587,15.6
?,2.0,?,121.53475,?
?,?,24.96674,121.54067,38.4
?,?,24.99006,121.5346,22.8
337.6016,6.0,?,121.54063,36.5
1867.233,?,?,?,?
600.8604,?,24.96871,121.54651,30.9
?,9.0,24.96867,?,?
?,?,24.98254,?,?
?,?,?,121.53265,?
?,?,?,121.54951,37.0
90.45606,9.0,?,?,53.5
?,?,?,?,?
?,0.0,24.998,121.5155,?
?,?,?,?,37.9
?,2.0,?,121.5167,?
?,?,24.95719,?,11.2
?,6.0,24.97585,121.54516,53.7
104.8101,5.0,24.96674,?,?
492.2313,5.0,?,?,?
?,3.0,24.96324,?,?
?,3.0,?,?,25.7
?,?,24.96299,?,31.3
?,?,24.95204,?,?
?,5.0,?,?,?
211.4473,?,?,?,?
?,?,?,121.54413,44.9
193.5845,?,?,?,45.1
2408.993,?,?,121.55964,24.7
87.30222,?,?,121.54022,?
?,?,?,?,63.3
?,?,?,?,?
?,10.0,24.98182,?,?
?,?,24.97913,?,33.1
2261.432,4.0,24.96182,?,?
?,?,24.95153,121.55254,24.8
1828.319,2.0,?,?,20.9
?,?,?,121.53119,?
?,?,?,121.51237,?
?,?,24.98203,121.54348,42.1
?,5.0,?,121.53956,?
?,?,24.96628,?,?
?,?,?,121.53059,52.2
?,?,?,121.54245,49.5
1157.988,?,?,?,?
?,2.0,?,?,30.5
?,?,?,?,?
?,8.0,?,?,37.4
292.9978,?,?,?,?
?,5.0,24.98203,121.54348,53.3
?,?,24.98298,121.53981,47.3
3529.564,?,?,?,?
506.1144,4.0,24.97845,?,40.3
?,?,?,121.50342,12.9
?,10.0,?,121.54026,46.6
185.4296,0.0,?,?,55.3
?,3.0,?,?,?
2251.938,4.0,?,?,27.3
122.3619,8.0,24.96756,?,67.7
?,9.0,?,?,38.6
1939.749,?,24.95155,121.55387,?
?,?,24.97927,121.53874,?
?,?,?,?,?
?,?,?,121.4963,?
?,?,24.974,?,?
?,?,?,?,?
?,?,?,121.53406,32.2
?,2.0,?,?,?
170.1289,1.0,?,121.52984,?
482.7581,?,?,121.53863,?
2175.03,?,?,121.51254,?
187.4823,?,?,?,?
161.942,?,24.98353,?,39.7
?,5.0,?,?,41.2
?,?,24.95663,121.53765,37.2
?,?,?,121.54026,40.5
?,0.0,?,121.55964,22.3
?,?,24.9633,121.51243,?
4082.015,?,24.94155,121.50381,15.4
?,?,24.97433,?,50.0
390.9696,7.0,24.97923,?,40.6
104.8101,?,?,121.54067,52.5
?,?,24.97433,?,?
