@relation dataset

@attribute distance real
@attribute n_stores real
@attribute latitude real
@attribute longitude real
@attribute house_price real


@data
2185.128,?,?,?,25.6
?,2.0,?,?,29.8
?,?,?,?,?
?,4.0,?,?,?
377.7956,?,24.96427,121.53964,36.8
150.9347,7.0,?,121.54252,48.1
?,?,24.96056,?,?
?,7.0,24.96735,121.54464,?
338.9679,?,?,?,50.8
1455.798,?,24.9512,121.549,27.0
4066.587,0.0,?,?,?
?,0.0,?,121.52758,48.0
?,0.0,?,?,?
?,?,?,?,45.4
1402.016,?,24.98569,121.5276,43.2
?,4.0,?,?,?
?,0.0,24.9492,?,16.1
167.5989,5.0,?,121.54026,?
?,?,?,121.54067,?
?,9.0,?,121.5431,?
?,?,?,121.53299,34.6
289.3248,?,?,121.54348,?
?,9.0,?,121.5431,62.2
?,?,?,?,?
?,1.0,24.97371,?,?
?,?,?,?,?
?,6.0,?,121.53844,?
?,?,?,?,30.5
?,?,24.97744,?,71.0
?,?,24.97707,121.54308,47.1
1360.139,1.0,24.95204,?,?
?,2.0,?,121.53561,?
2147.376,3.0,24.96299,?,28.4
?,?,?,121.54067,?
?,?,?,?,39.4
?,3.0,?,?,23.1
?,?,24.96172,?,?
143.8383,?,24.98155,?,53.3
?,?,24.98092,?,?
?,1.0,?,121.47883,12.2
?,?,24.93885,?,13.0
?,?,?,121.51709,?
289.3248,?,?,121.54348,59.6
492.2313,?,24.96515,?,31.3
492.2313,?,?,121.53737,?
?,?,24.98199,121.54464,?
185.4296,?,?,121.5317,45.5
279.1726,7.0,?,121.54541,?
193.5845,6.0,?,?,48.6
804.6897,4.0,24.97838,?,?
383.8624,5.0,?,?,55.0
?,?,?,?,?
?,?,?,121.54162,?
?,8.0,?,?,?
?,3.0,?,121.51284,30.7
482.7581,5.0,24.97433,?,37.5
?,8.0,?,121.54082,39.5
?,?,?,?,?
1009.235,?,24.96357,?,?
?,?,24.97937,?,?
?,?,24.96495,?,47.4
?,0.0,24.97843,121.52406,?
492.2313,?,?,?,42.5
?,?,24.98203,?,51.4
1559.827,3.0,24.97213,?,28.9
?,5.0,?,?,?
?,?,24.96515,121.53737,?
?,?,?,121.54842,28.4
451.2438,5.0,24.97563,121.54694,?
185.4296,0.0,?,121.5317,52.2
489.8821,?,24.97017,121.54494,?
?,?,?,?,?
?,?,24.97349,121.54245,?
170.7311,7.0,24.96719,121.54269,48.5
?,?,?,?,44.7
?,1.0,?,?,?
376.1709,6.0,24.95418,?,40.9
4066.587,?,?,?,?
?,?,?,?,15.6
?,?,?,?,?
?,?,24.97886,121.53464,35.6
?,?,?,?,39.4
?,?,?,?,37.4
49.66105,?,?,121.53756,?
?,3.0,?,121.53767,?
?,?,?,?,?
104.8101,?,24.96674,121.54067,?
?,?,?,?,?
1236.564,1.0,?,?,30.6
?,?,24.97744,121.54458,?
?,?,24.97408,?,?
?,?,?,121.5432,37.4
?,?,24.95468,?,23.5
4527.687,0.0,?,121.49628,14.4
?,?,?,121.54391,?
90.45606,?,?,?,?
?,?,?,?,35.1
?,?,?,?,45.2
?,3.0,?,121.53758,36.5
?,?,?,?,?
?,?,?,?,?
1144.436,4.0,24.99176,121.53456,36.7
?,?,?,?,42.6
?,0.0,24.94898,?,15.5
201.8939,8.0,?,?,55.9
2147.376,?,?,?,23.6
?,0.0,24.94155,?,?
?,0.0,24.95495,?,21.8
?,3.0,24.97285,?,21.5
2185.128,?,?,121.51237,25.7
3078.176,?,?,121.56627,22.0
190.0392,?,24.97707,?,?
4066.587,0.0,24.94297,121.50342,20.5
?,8.0,?,?,?
750.0704,2.0,24.97371,?,37.8
?,?,?,121.54069,42.7
421.479,?,?,121.54477,?
?,?,24.93363,?,?
461.1016,5.0,24.95425,?,?
707.9067,?,24.981,?,?
?,8.0,24.96881,?,?
157.6052,?,?,?,39.1
451.6419,?,?,121.5449,31.6
?,0.0,?,121.54915,?
561.9845,?,?,?,45.9
642.6985,3.0,24.97559,?,?
?,5.0,24.98203,?,46.1
?,?,?,?,26.6
1449.722,?,?,121.51728,?
379.5575,10.0,?,121.53762,?
?,?,24.97503,?,34.2
1360.139,1.0,?,?,?
175.6294,?,?,?,?
?,?,?,?,?
?,?,24.9748,?,?
?,?,?,?,31.1
?,9.0,24.97433,121.5431,?
1783.18,?,24.96731,?,?
?,?,?,121.54477,?
?,1.0,?,?,?
?,?,?,?,?
?,?,?,121.53737,?
529.7771,?,?,121.53655,40.2
186.5101,?,24.97703,?,?
1402.016,?,?,?,38.5
?,?,?,?,?
?,0.0,24.98569,?,42.3
?,?,?,?,?
193.5845,?,24.96571,121.54089,49.0
?,?,24.94155,121.50381,?
?,8.0,?,121.53986,?
3171.329,0.0,?,?,?
?,?,?,?,19.0
?,3.0,24.96299,?,?
?,?,24.94235,121.50357,14.7
?,1.0,?,121.49587,?
?,9.0,?,?,32.4
2216.612,?,?,121.51361,?
?,7.0,24.96606,121.54297,39.3
373.8389,?,24.98322,?,?
?,?,?,?,?
?,0.0,?,?,?
?,?,24.96334,?,29.7
?,?,?,?,?
250.631,?,24.96606,?,?
?,?,24.96357,?,?
204.1705,8.0,?,?,?
?,?,?,?,?
639.6198,?,?,?,?
?,?,?,?,?
?,?,?,?,?
?,?,?,121.54951,22.3
?,1.0,?,121.47516,?
?,?,?,?,30.0
1159.454,?,24.9496,121.53018,13.8
90.45606,?,?,?,52.7
?,2.0,?,?,25.9
329.9747,?,?,121.54395,?
?,1.0,?,121.48458,?
339.2289,1.0,24.97519,121.53151,?
?,?,?,?,?
292.9978,6.0,24.97744,?,?
837.7233,?,24.96334,121.54767,?
1485.097,4.0,24.97073,?,30.7
2288.011,?,?,121.51359,24.4
?,?,24.98203,?,53.0
2147.376,3.0,24.96299,?,?
?,7.0,?,?,40.6
?,4.0,?,?,38.1
1783.18,?,?,?,?
?,5.0,24.97433,121.53863,?
?,5.0,?,?,?
837.7233,?,24.96334,?,?
?,?,24.9746,121.53046,?
?,?,?,121.5449,26.5
?,?,?,?,40.5
?,1.0,?,?,?
394.0173,7.0,?,?,?
23.38284,?,24.96772,?,49.7
461.1016,?,?,121.5399,?
?,3.0,?,?,27.7
208.3905,6.0,24.95618,121.53844,?
?,3.0,?,?,31.1
?,?,?,121.54086,?
387.7721,?,?,121.53788,44.8
?,1.0,24.9512,?,25.6
1978.671,?,24.98674,?,23.5
?,?,?,?,?
718.2937,?,?,?,55.3
?,?,?,?,?
?,5.0,?,?,32.9
323.6912,?,24.97841,?,?
?,?,24.98203,?,?
490.3446,?,?,?,?
56.47425,?,24.95744,121.53711,54.4
?,?,?,?,?
?,?,?,121.54464,42.5
?,?,?,?,38.1
?,?,24.96299,121.51252,?
1144.436,?,?,121.53456,34.1
?,?,24.97003,121.5458,?
4082.015,0.0,?,121.50381,?
121.7262,?,24.98178,121.54059,?
?,4.0,24.96696,?,36.9
?,0.0,?,121.53445,?
2288.011,?,24.95885,121.51359,23.2
439.7105,?,?,121.53423,?
1626.083,?,?,?,29.4
?,?,?,?,?
169.9803,?,?,121.52979,?
?,?,24.9546,?,24.7
289.3248,?,?,?,?
1264.73,?,?,?,19.1
1643.499,?,?,121.55174,?
?,?,24.97425,?,?
?,?,24.97071,?,78.0
?,?,24.96674,?,?
?,?,?,?,41.6
?,?,?,?,27.3
250.631,?,24.96606,?,42.0
?,?,?,?,?
?,?,24.98343,?,49.8
272.6783,?,?,?,?
?,?,?,121.50383,?
964.7496,?,24.98872,121.53411,37.7
187.4823,1.0,?,121.52981,33.1
197.1338,6.0,24.97631,?,42.5
?,?,?,?,31.3
?,?,?,?,?
56.47425,?,24.95744,121.53711,62.1
?,?,?,121.54971,?
1497.713,3.0,?,?,23.6
4197.349,0.0,?,?,?
?,?,24.94935,?,?
?,0.0,24.94826,?,15.6
?,?,24.97577,121.53475,?
?,5.0,?,?,?
1013.341,?,24.99006,121.5346,22.8
?,?,?,121.54063,?
?,2.0,24.98407,?,?
600.8604,?,?,?,?
?,?,?,?,36.3
?,?,?,?,?
270.8895,?,?,?,42.9
?,?,?,?,?
?,?,?,121.5431,?
?,8.0,24.98223,?,?
?,?,24.998,?,41.2
185.4296,0.0,?,121.5317,37.9
?,?,24.96412,?,30.8
?,?,?,121.47353,?
?,?,?,?,?
?,?,24.96674,121.54067,?
492.2313,5.0,?,?,42.3
?,3.0,24.96324,121.51241,?
?,3.0,?,?,?
2147.376,?,?,121.51284,31.3
1360.139,1.0,24.95204,?,?
?,?,?,?,?
?,?,24.97417,121.52999,?
?,9.0,24.96853,?,?
193.5845,6.0,?,?,45.1
?,0.0,?,121.55964,?
?,?,24.983,?,47.1
?,8.0,24.97345,?,?
?,?,?,?,40.0
?,?,?,?,48.0
?,?,24.97913,121.53666,33.1
?,?,24.96182,121.51222,29.5
1801.544,1.0,24.95153,121.55254,24.8
1828.319,?,?,121.51531,20.9
?,?,24.97544,?,?
?,?,?,?,22.8
289.3248,?,24.98203,121.54348,?
?,?,?,?,?
157.6052,?,?,121.54196,?
274.0144,?,?,?,52.2
?,?,?,121.54245,?
?,?,?,121.55011,?
1717.193,2.0,24.96447,121.51649,30.5
49.66105,8.0,24.95836,?,?
587.8877,8.0,24.97077,121.54634,37.4
?,6.0,?,?,?
289.3248,5.0,24.98203,?,53.3
?,?,24.98298,?,47.3
?,0.0,24.93207,?,?
?,4.0,?,?,40.3
4066.587,0.0,?,?,?
82.88643,?,24.983,?,46.6
?,?,24.9711,?,?
2103.555,3.0,?,121.51462,?
2251.938,4.0,24.95957,121.51353,?
?,8.0,?,?,67.7
?,?,24.97151,?,?
?,?,24.95155,?,?
?,?,?,121.53874,?
?,4.0,?,121.53408,?
4136.271,1.0,?,?,?
512.5487,?,?,?,?
?,1.0,?,121.55063,?
?,?,24.99156,?,?
?,?,?,121.51649,?
170.1289,?,24.97371,?,?
482.7581,5.0,?,?,?
?,?,?,?,?
?,1.0,24.97388,?,?
?,9.0,?,?,39.7
?,5.0,24.98203,121.54348,41.2
130.9945,6.0,24.95663,?,37.2
?,?,24.97293,?,?
?,0.0,24.95505,?,?
2175.744,?,?,121.51243,?
?,0.0,24.94155,121.50381,?
?,?,24.97433,?,?
?,?,24.97923,?,?
?,5.0,?,?,52.5
90.45606,?,?,121.5431,?
