@relation dataset

@attribute sex {0, 1, 2}
@attribute length real
@attribute diameter real
@attribute height real
@attribute whole_weight real
@attribute shucked_weight real
@attribute viscera_weight real
@attribute shell_weight real
@attribute class_number_of_rings {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27}


@data
2,0.53,0.435,?,?,?,?,0.335,14
?,0.53,0.415,?,0.724,0.3105,?,0.205,9
?,0.605,?,?,?,?,?,0.345,11
0,0.52,?,0.155,0.727,0.291,0.1835,0.235,?
?,?,0.43,0.165,0.802,0.2935,?,0.28,?
0,?,?,?,?,?,0.1315,?,9
0,0.51,0.39,?,0.6335,?,?,0.2,?
0,?,?,?,?,0.136,?,0.13,8
?,0.495,0.395,?,0.5415,?,0.1345,?,?
?,?,?,0.105,0.431,?,0.107,?,?
1,?,?,0.08,?,0.1485,0.0635,0.105,?
2,0.425,0.35,0.105,0.393,0.13,?,?,?
0,?,0.41,0.125,0.6935,0.2975,?,?,?
?,?,?,?,0.5915,?,?,?,10
?,?,0.375,0.135,?,?,?,?,10
?,0.44,0.34,?,0.402,?,0.0955,?,9
0,?,?,0.15,0.8825,?,0.172,?,8
2,?,?,?,0.2605,?,0.0595,0.085,?
0,0.47,?,0.105,0.4205,?,?,0.14,?
?,?,?,0.085,0.2535,?,?,0.085,6
0,0.515,0.425,?,0.766,0.304,0.1725,?,?
2,0.37,0.265,?,?,0.09,?,0.07,?
1,?,0.28,0.08,0.1755,?,0.0505,0.07,?
?,0.27,0.195,?,0.073,0.0285,?,?,4
1,?,0.275,0.09,?,0.1075,?,0.07,?
1,?,?,?,0.2505,?,?,?,?
?,?,?,0.16,?,0.63,?,?,18
2,?,0.54,0.165,1.959,0.7665,?,?,?
?,?,0.48,0.165,1.262,?,0.283,?,16
?,0.44,?,0.125,?,?,?,0.129,8
0,?,?,0.09,?,0.085,?,?,?
1,?,?,0.095,0.211,?,?,?,?
?,0.265,?,?,?,?,?,0.028,6
0,0.425,0.33,0.115,0.406,0.1635,0.081,0.1355,7
?,?,0.23,0.08,?,?,?,0.048,?
?,?,0.255,?,?,?,?,?,8
0,?,?,0.11,?,?,0.063,0.117,?
?,?,0.285,?,?,0.096,?,0.0925,?
0,0.565,?,0.155,?,0.341,0.2055,?,9
0,0.55,0.45,0.145,0.741,0.295,0.1435,0.2665,?
2,?,?,0.19,?,0.519,0.306,?,?
2,?,0.455,?,?,?,?,?,?
?,0.475,0.375,?,?,0.2075,?,?,9
0,?,?,0.125,?,?,?,0.174,?
?,0.46,?,?,0.515,?,?,?,9
?,?,0.205,0.08,?,?,0.039,0.042,?
1,0.175,?,0.055,0.0315,0.0105,0.0065,?,?
?,?,0.13,?,0.03,0.013,0.008,0.01,3
2,0.59,?,0.145,1.053,0.4415,0.262,?,14
0,0.605,0.5,0.185,1.1185,0.469,?,0.335,?
0,?,0.515,?,?,0.5065,?,?,9
0,0.605,?,0.16,?,0.37,0.2355,0.355,?
0,?,?,?,0.9885,0.387,?,0.31,?
?,0.515,0.405,0.13,0.722,0.32,?,?,?
0,?,?,0.19,?,0.392,0.2425,?,?
2,0.645,?,0.215,1.514,0.546,?,?,?
?,?,0.455,?,?,?,0.2135,?,12
?,?,?,?,?,?,?,?,?
2,?,0.465,?,1.056,?,0.2475,0.34,12
0,0.605,?,0.16,?,0.53,0.2575,0.28,?
?,0.61,0.485,?,1.2445,0.544,?,0.345,11
?,0.725,0.56,?,?,0.65,?,1.005,?
?,0.65,0.545,0.23,?,?,?,?,15
?,0.725,?,?,2.55,?,0.483,?,13
?,?,?,?,2.124,0.765,0.4515,?,?
0,?,0.57,?,1.842,?,?,?,?
?,0.705,0.56,?,?,?,0.3085,?,?
0,?,0.515,?,?,0.5125,0.409,?,11
?,?,0.55,?,?,?,?,0.59,13
?,?,0.395,?,0.775,?,?,?,?
2,?,0.435,0.155,?,?,?,0.285,7
0,?,?,?,0.776,0.32,?,?,?
?,0.235,?,?,?,0.0185,0.018,?,?
?,0.36,?,?,?,?,?,?,6
1,0.315,0.21,?,?,?,?,0.035,4
1,0.315,0.245,?,0.1435,0.053,?,0.05,7
1,?,0.16,?,?,?,?,?,3
?,?,0.475,?,0.97,?,?,?,?
?,?,0.48,0.18,?,0.399,?,0.295,?
2,?,?,?,1.368,0.515,?,?,20
?,?,?,0.16,?,0.429,?,?,9
0,0.62,?,0.175,?,0.4355,0.214,?,9
0,?,0.51,0.2,1.5675,?,?,0.46,11
?,?,?,0.19,1.218,?,0.2965,?,?
?,?,?,0.15,?,0.392,0.336,0.285,11
?,?,?,0.185,?,?,0.3315,0.38,?
?,0.63,?,0.16,?,?,0.335,?,10
0,?,0.46,?,?,?,?,?,8
2,?,0.48,0.18,1.1595,0.4845,0.2165,0.325,12
?,?,?,0.17,?,0.419,0.2405,?,11
2,0.58,0.45,?,?,0.276,0.1815,0.36,?
?,?,0.275,?,0.22,0.092,?,?,?
?,?,0.4,0.14,?,?,?,0.195,9
2,?,?,0.155,?,0.346,0.1535,?,11
0,0.505,0.41,?,0.644,0.285,?,0.21,10
?,?,0.5,?,1.3035,?,?,0.465,15
?,0.56,0.45,?,?,?,?,?,14
?,0.585,?,?,?,?,0.213,0.285,9
?,0.45,?,?,?,0.1655,0.095,0.135,8
2,0.5,?,0.165,?,?,?,?,12
0,?,?,?,0.63,?,0.1465,?,11
0,0.53,?,0.17,0.8155,?,?,?,?
?,?,?,?,?,0.171,0.071,0.12,7
0,0.44,?,0.14,?,?,0.1085,0.16,8
?,0.4,?,?,?,?,0.067,0.12,8
?,0.435,0.34,0.11,?,0.1495,0.085,?,?
0,?,?,0.17,0.8325,0.2755,?,?,12
?,0.37,?,0.095,0.2655,?,0.052,?,6
0,?,?,?,0.6345,?,?,0.22,?
?,?,?,?,0.181,?,?,0.06,?
?,0.415,?,0.105,?,?,0.0785,0.12,?
?,0.5,?,0.14,0.6155,?,?,0.205,?
?,0.485,?,0.16,0.66,?,?,?,?
2,?,?,0.14,?,0.244,?,?,9
?,?,0.35,?,?,0.174,0.111,?,7
1,0.405,?,0.12,?,?,0.07,?,?
2,?,?,0.135,?,?,?,?,?
?,0.415,0.305,?,?,0.1305,0.0755,0.105,7
0,?,0.325,?,?,0.1785,?,?,?
?,0.47,0.35,0.145,?,?,?,?,?
?,?,0.375,?,0.5755,0.22,0.144,?,8
?,?,0.355,?,0.485,?,?,?,10
1,0.425,0.38,0.105,0.3265,?,0.0785,?,9
0,0.5,0.37,0.135,0.45,0.1715,?,?,?
0,?,?,0.125,0.3055,?,0.082,?,?
1,0.365,?,?,0.205,0.078,0.0485,?,?
0,?,?,0.165,1.1015,?,0.2095,?,?
?,0.53,0.415,0.16,0.783,?,?,0.245,?
?,0.555,0.445,?,0.836,?,?,0.275,12
?,0.565,?,0.175,?,0.31,?,?,13
2,0.625,0.505,0.215,1.4455,?,?,0.435,?
1,0.275,?,?,?,?,0.029,0.035,6
1,0.44,?,?,?,?,?,?,11
1,?,0.225,0.08,0.124,?,?,0.04,?
1,?,0.055,?,?,?,5.0E-4,?,0
1,?,?,?,0.013,?,0.003,?,?
1,?,0.09,?,0.008,0.0025,0.002,0.003,?
1,0.16,0.12,0.035,0.021,?,0.0045,0.005,4
?,0.565,?,?,?,?,?,?,?
?,?,0.2,0.07,?,?,?,?,4
?,0.23,?,0.065,0.0645,0.026,0.0105,0.02,4
?,0.3,?,?,0.1275,?,?,0.04,?
?,?,0.255,?,?,0.063,0.039,?,?
1,0.35,0.26,?,?,0.0705,?,0.06,9
1,0.32,?,0.08,0.1585,0.0635,0.0325,?,12
1,?,0.275,?,0.1975,?,0.0415,0.07,8
?,0.305,?,0.075,0.156,?,0.038,0.045,?
?,?,?,?,?,0.082,0.0545,0.07,6
1,0.33,0.25,0.105,?,?,0.035,0.06,6
?,?,0.47,0.18,1.1235,0.4205,?,0.36,12
0,0.595,?,?,?,?,?,?,11
0,0.575,?,?,?,?,?,0.345,?
2,?,0.495,?,1.2415,?,?,0.34,14
?,?,0.45,0.175,1.011,?,?,?,?
?,0.56,0.45,?,1.07,?,?,0.41,?
2,0.545,?,0.16,0.8975,0.341,?,?,9
?,0.635,0.505,?,1.415,0.605,0.297,?,?
0,0.59,0.475,0.16,?,0.4775,0.2555,?,?
?,0.54,0.475,0.155,0.928,0.394,0.194,?,?
0,?,?,?,?,0.3675,?,0.27,11
2,?,?,?,?,0.319,0.239,0.245,?
?,0.245,0.195,0.06,?,?,?,0.026,?
?,?,?,?,0.1205,0.0465,0.028,0.04,?
?,?,0.38,?,?,?,0.1525,?,?
2,?,0.45,0.15,0.895,?,0.186,0.235,?
2,?,?,?,?,0.1225,0.0635,?,?
?,0.47,?,0.15,?,?,?,?,?
?,0.45,0.36,0.125,?,0.2035,?,0.17,12
0,0.64,?,0.215,1.779,0.4535,0.2855,0.55,21
?,?,?,?,?,0.412,?,0.37,?
2,?,0.485,0.205,?,0.3875,0.2505,?,13
2,0.63,?,?,1.525,?,0.3335,0.45,14
2,?,?,?,1.259,?,?,?,12
2,0.655,0.54,0.215,1.844,?,0.327,?,?
0,0.66,0.53,?,1.3485,0.493,?,0.49,11
?,0.61,?,?,?,?,0.3345,?,?
2,0.635,0.525,?,1.484,?,0.3115,0.43,19
0,?,0.425,?,0.712,?,0.1605,0.25,?
0,0.535,0.415,0.185,?,0.314,0.1585,0.3,14
1,?,0.285,0.105,0.2415,0.0915,0.057,?,?
?,?,0.355,?,0.4495,0.177,0.104,?,8
2,0.485,0.395,0.14,0.6295,?,0.127,?,13
2,0.515,?,?,?,?,?,?,?
?,?,0.415,0.17,?,0.295,0.1965,?,?
?,0.53,?,0.155,0.699,?,0.1595,0.205,?
?,?,0.4,?,0.6445,0.242,?,?,16
2,?,?,?,?,?,0.0815,?,?
?,?,?,0.16,0.8105,?,?,?,9
2,?,?,?,0.996,0.3835,0.226,?,?
?,0.565,0.505,0.21,1.2765,0.501,0.279,0.355,11
2,?,?,0.165,1.116,?,0.2205,0.315,?
?,?,?,0.175,?,?,0.207,?,18
?,0.6,?,?,1.0575,?,0.19,0.375,25
1,0.295,?,0.085,0.128,0.049,0.034,0.04,?
?,?,0.205,0.075,0.1105,0.045,0.0285,?,5
?,?,0.21,?,0.1065,?,0.0295,0.03,?
?,0.49,0.395,0.14,?,0.2215,0.1275,?,10
2,0.37,0.28,0.105,?,0.0905,?,?,8
0,0.405,?,?,?,?,?,0.1,8
0,?,?,?,?,0.322,0.174,?,12
?,?,0.28,?,0.252,0.1065,?,0.074,7
?,0.36,?,?,0.217,?,?,0.0715,?
0,?,0.36,0.13,0.472,0.182,0.114,?,?
?,?,?,?,0.037,?,0.0095,?,3
?,0.165,?,?,?,0.007,0.005,0.005,?
2,?,?,0.24,?,0.471,0.369,0.535,?
?,0.55,0.41,0.125,?,0.2505,?,?,?
?,0.57,?,0.145,?,0.3925,0.2355,?,9
0,?,0.485,0.19,1.2435,0.4635,0.3055,?,20
?,0.56,0.44,?,?,0.443,0.2045,0.265,?
?,?,0.455,0.195,1.3305,0.4595,0.3235,?,?
?,0.62,?,0.2,1.2255,0.381,?,0.435,?
?,?,0.485,?,1.3,?,0.2945,?,?
?,0.45,?,?,0.4585,0.194,0.067,?,7
?,?,?,?,1.242,0.576,?,?,13
?,?,?,0.1,0.3675,?,0.1015,0.12,?
0,0.58,0.455,0.155,?,?,?,0.32,?
?,?,0.255,0.095,0.172,0.066,0.0255,?,5
1,?,?,?,0.0965,0.0425,?,?,?
?,?,?,0.04,0.038,0.0165,?,0.015,3
?,?,0.31,?,0.2845,0.1065,0.075,?,10
1,0.265,0.205,0.07,?,0.039,?,?,4
2,?,0.265,0.105,?,?,?,?,6
?,0.355,0.275,0.09,0.251,0.097,?,?,?
1,?,?,0.1,0.1755,?,0.0415,0.065,?
2,0.51,0.4,?,?,0.27,?,?,?
?,?,?,0.105,?,0.0865,0.053,?,?
1,?,?,?,?,?,?,?,?
?,0.5,0.38,0.155,?,?,0.161,0.2,11
0,0.4,0.325,?,?,0.134,0.0565,0.095,7
1,0.3,0.22,?,?,0.0475,0.042,?,4
1,?,0.175,?,0.0705,0.0335,0.015,?,?
0,0.74,0.6,?,?,?,?,0.71,?
2,?,?,0.19,1.3415,?,0.3175,?,?
2,?,0.475,?,?,0.403,?,0.325,13
?,?,?,0.185,?,0.473,?,?,?
2,?,?,?,?,?,?,0.33,12
?,0.565,0.45,?,1.0035,?,?,?,14
?,0.575,0.455,0.145,?,?,0.2275,0.3,?
?,0.62,0.51,0.205,?,0.4775,0.2565,?,13
?,0.62,?,?,?,?,0.3065,?,?
?,?,?,0.18,0.568,0.2325,0.1495,?,11
0,0.46,?,0.155,?,?,?,?,?
2,0.49,?,0.14,?,0.2795,?,0.18,12
?,0.525,0.42,?,0.756,?,0.173,0.275,?
?,0.34,0.26,?,?,?,0.0555,0.055,5
?,0.375,?,0.115,?,?,0.074,0.09,7
?,?,?,0.15,?,?,0.2455,0.28,?
?,?,?,0.185,?,0.536,0.2905,0.245,7
0,0.585,0.45,?,?,0.3325,0.1635,?,21
?,?,?,?,0.9535,0.4465,0.2065,0.245,11
2,?,0.455,?,0.93,0.408,?,?,?
2,?,?,?,1.275,0.509,?,?,?
2,0.7,0.58,0.205,?,?,?,0.58,19
2,0.675,?,0.185,1.587,?,0.336,0.395,12
?,0.645,0.525,?,?,0.7035,?,0.395,17
?,0.745,?,0.215,2.499,0.9265,0.472,?,?
0,?,?,?,?,?,0.392,?,15
?,0.605,?,0.18,?,?,0.287,?,?
?,?,?,?,?,0.392,0.246,0.34,11
?,?,0.525,?,?,?,0.2995,0.445,19
0,?,?,0.15,?,?,?,0.295,15
?,0.62,0.5,?,?,?,?,?,11
2,?,?,0.16,?,0.4215,?,0.355,?
2,0.58,0.465,0.145,?,?,0.1655,?,?
0,0.58,0.455,0.12,?,0.479,?,?,?
2,?,?,0.18,?,?,?,?,?
0,?,?,?,1.719,0.68,0.299,0.47,?
?,0.65,0.545,0.165,?,0.6645,?,?,15
?,?,?,0.195,1.7605,?,?,0.5,15
?,0.68,0.58,0.2,?,0.585,0.453,0.6,?
0,0.7,0.575,0.17,1.31,0.5095,?,?,13
?,?,?,?,?,0.4635,0.292,?,?
?,?,?,?,1.7345,?,0.3695,0.605,19
2,?,?,0.19,1.1775,0.4935,?,0.285,?
0,?,?,?,1.077,?,?,?,?
2,?,0.465,?,?,?,0.183,?,?
0,0.61,0.495,?,?,0.3705,0.3135,?,11
2,?,?,?,1.1405,0.3755,?,0.385,?
?,0.535,?,0.145,0.791,?,?,0.25,?
2,?,0.4,?,0.663,0.313,0.137,?,9
?,?,?,?,0.5565,?,0.122,0.195,11
2,?,?,0.135,?,0.373,?,?,?
?,0.455,0.37,0.105,?,0.216,?,?,8
2,?,0.42,?,?,?,0.152,0.215,?
2,?,?,?,0.482,?,?,0.145,?
?,0.49,?,0.125,0.609,?,?,0.22,13
1,0.465,?,0.12,0.471,?,0.119,?,?
?,0.415,0.325,0.1,0.3215,0.1535,0.0595,?,9
2,0.475,?,0.125,?,0.277,?,0.18,9
0,?,0.375,?,?,?,?,?,9
1,?,0.295,?,?,0.1075,?,?,8
1,?,0.275,0.095,0.1995,?,?,0.07,?
?,?,?,?,0.302,?,0.064,?,10
?,?,?,?,?,0.3165,0.176,0.24,9
2,?,0.38,?,?,?,0.144,?,?
2,0.535,0.44,?,?,?,?,?,?
2,0.585,?,0.15,?,?,0.2075,0.31,10
?,0.485,0.365,?,?,?,?,0.175,?
2,0.515,?,0.135,0.7225,?,?,?,8
0,?,?,0.11,?,0.178,?,?,?
?,?,?,?,?,?,?,0.2,9
?,0.44,?,?,?,?,?,0.11,6
0,?,?,?,0.8425,?,0.1985,0.24,11
2,?,?,?,?,0.2125,0.1045,?,7
2,?,0.485,?,0.911,?,0.182,0.29,15
2,0.555,0.45,?,0.915,?,0.246,?,10
2,0.57,?,?,?,?,?,?,7
?,0.59,0.5,0.165,?,?,0.2425,?,14
2,?,?,?,0.945,0.41,?,0.28,?
0,0.58,0.46,?,?,?,?,?,10
2,0.545,0.44,0.12,0.8565,0.3475,?,?,?
?,0.605,?,0.17,?,?,?,0.39,13
?,0.62,0.47,?,1.0325,?,?,0.36,14
0,0.63,?,?,?,?,0.267,0.4,?
?,0.63,0.515,?,?,?,0.349,0.45,?
?,0.63,0.5,?,?,?,0.199,?,?
?,0.545,?,0.14,0.625,?,0.16,?,12
?,?,?,?,?,0.518,0.358,?,?
?,?,?,0.12,0.529,0.2165,?,?,10
?,?,?,0.135,?,?,0.123,?,?
1,0.29,?,?,0.101,?,0.0235,0.035,7
?,0.26,?,?,?,?,?,0.03,5
2,0.58,?,0.175,?,0.425,?,0.32,?
0,0.61,0.485,0.165,1.0915,?,0.2435,0.33,17
2,?,?,?,?,0.3995,?,0.33,?
?,?,?,0.125,0.943,?,0.129,?,?
?,0.575,?,?,1.0475,?,0.1705,0.385,?
0,?,0.45,0.175,0.9555,?,0.1665,0.295,17
2,?,0.47,0.155,1.036,0.4375,?,?,19
?,0.565,0.455,0.17,?,0.342,?,0.32,17
2,0.545,?,?,?,0.2475,0.13,0.255,?
?,0.44,0.345,?,0.366,?,?,?,?
?,?,?,0.15,?,0.2815,0.137,0.22,10
?,0.36,0.275,0.095,0.217,?,0.0435,?,?
?,0.385,0.305,0.095,0.252,0.0915,?,0.09,13
?,?,0.3,?,0.3055,0.143,0.0645,0.085,8
?,?,0.415,0.165,0.6885,?,?,0.25,12
1,?,?,?,0.2335,0.095,0.0525,?,9
?,?,0.26,0.1,0.192,?,0.0585,?,?
?,?,0.425,0.14,0.85,?,0.1625,?,?
1,?,0.295,0.1,?,0.134,?,0.085,?
0,?,0.325,0.105,?,0.159,?,0.12,?
?,?,?,0.19,?,0.283,0.129,0.275,8
2,0.565,0.435,?,0.9815,?,0.136,0.39,?
?,?,0.455,0.185,?,?,0.1575,0.375,15
?,0.605,?,?,1.098,?,?,0.375,11
0,0.565,0.455,0.15,0.8205,0.365,?,?,17
?,?,0.565,?,?,0.6975,0.4725,0.58,15
0,0.675,0.535,?,?,0.592,?,0.42,15
?,?,?,0.195,?,0.581,?,0.36,?
0,0.565,?,?,0.9245,?,?,?,10
0,0.645,0.55,0.175,?,?,?,?,13
?,?,0.47,0.14,0.8375,0.3485,?,0.24,10
?,0.64,?,?,?,0.51,0.259,?,?
?,?,0.28,?,?,?,?,?,?
1,?,?,0.11,?,0.123,?,?,?
0,0.525,?,0.135,?,?,?,0.235,?
?,?,0.285,0.1,?,?,?,?,?
0,0.585,?,?,0.9915,0.3865,0.224,?,11
1,?,0.185,0.07,?,?,0.018,?,5
1,0.22,0.165,?,?,?,?,0.02,?
1,0.255,?,0.07,0.0735,0.0255,0.02,?,5
1,0.175,?,0.05,?,?,?,?,4
?,?,?,0.19,?,?,0.3035,0.4,?
2,?,0.53,0.195,1.388,0.567,0.2735,?,?
0,?,?,?,1.7445,?,0.305,?,?
?,?,?,0.2,1.4385,0.545,?,0.465,20
?,0.53,0.44,0.135,0.7835,0.313,0.1715,0.2185,8
0,?,?,0.12,?,0.2895,0.1405,?,9
1,0.43,?,0.12,0.3575,0.151,?,0.1045,?
0,0.52,0.405,0.12,?,?,?,?,?
?,0.545,?,0.16,?,0.272,?,?,9
?,?,0.415,?,?,?,0.1395,0.2645,16
0,?,?,0.115,?,?,0.091,0.1345,8
2,?,?,?,1.347,0.4955,?,?,16
?,0.735,?,0.225,?,0.637,?,0.58,?
?,0.66,?,?,?,?,0.2635,?,15
?,0.7,0.585,0.185,1.8075,0.7055,?,0.475,?
?,?,0.4,?,0.9325,0.3605,?,?,?
2,?,0.465,0.125,0.849,0.3785,0.1765,?,?
?,0.58,?,0.15,?,0.429,0.212,?,18
?,0.63,?,?,1.0115,0.4235,?,?,11
?,0.585,0.465,?,0.908,?,0.1615,?,12
2,0.55,?,?,0.92,0.378,?,0.29,?
?,?,0.515,?,?,0.5235,0.3065,?,?
2,?,?,0.135,?,0.3485,?,0.235,?
0,?,0.455,0.165,?,?,?,0.285,?
2,?,?,0.145,?,?,0.19,0.285,13
?,?,0.46,?,?,?,0.181,0.29,12
0,0.655,?,0.155,?,?,?,?,10
?,?,0.53,?,?,0.486,0.2635,0.415,?
?,0.625,0.5,?,?,?,?,?,16
0,?,?,0.15,0.953,0.3445,?,?,14
?,?,?,?,?,?,0.2595,?,11
0,?,?,0.165,?,?,0.209,0.3,18
?,?,?,?,1.0385,0.427,0.2315,?,10
?,0.555,?,?,?,0.3275,0.202,0.305,9
0,0.58,?,?,0.854,0.3665,?,?,11
?,0.62,?,?,1.1835,?,0.27,0.395,?
?,?,?,0.225,1.115,?,?,0.36,14
?,0.6,0.505,0.19,1.129,0.4385,?,?,12
0,0.625,0.485,?,1.1745,?,0.2305,?,16
2,?,0.47,?,?,0.4865,0.247,0.315,14
?,0.56,?,?,0.8395,0.3325,0.157,0.305,11
?,0.585,?,0.225,1.055,?,?,?,?
?,?,0.435,0.18,?,0.36,0.204,0.25,10
?,?,0.445,0.155,0.8735,?,0.209,?,?
1,0.68,0.53,0.185,?,?,0.245,?,?
0,?,0.35,0.14,0.5185,0.221,?,?,?
?,0.49,0.38,0.145,?,?,?,0.21,9
2,?,?,0.085,?,0.061,0.0365,0.045,?
?,0.275,0.195,0.07,?,?,?,0.025,4
?,?,?,?,0.1,?,0.0195,0.03,5
2,0.4,0.29,?,?,?,?,0.075,?
2,0.28,0.2,0.08,0.0915,0.033,?,?,4
?,0.325,0.23,0.09,?,?,0.034,0.045,?
?,0.345,?,0.09,?,?,?,?,?
2,?,?,0.05,0.0385,0.0155,0.0085,0.01,2
?,?,0.27,0.09,?,0.0845,?,?,?
1,?,?,?,?,0.0935,?,?,?
2,0.2,0.14,0.055,0.035,?,?,0.01,4
?,0.235,?,0.06,0.0545,0.0265,0.0095,0.015,?
?,?,0.125,?,?,?,?,0.005,3
2,0.155,0.11,?,?,?,?,0.005,?
?,?,0.445,0.155,0.733,?,?,0.235,13
0,?,?,0.16,?,0.3965,?,?,11
?,?,0.3,?,?,?,0.059,0.085,8
