@relation dataset

@attribute cap.shape {b, c, f, k, s, x}
@attribute cap.surface {f, g, s, y}
@attribute cap.color {b, c, e, g, n, p, w, y}
@attribute bruises.3f {f, t}
@attribute odor {a, c, f, l, m, n, p}
@attribute gill.attachment {a, f}
@attribute gill.spacing {c, w}
@attribute gill.size {b, n}
@attribute gill.color {g, h, k, n, p, r, u, w, y}
@attribute stalk.shape {e, t}
@attribute stalk.root {b, c, e, r}
@attribute stalk.surface.above.ring {f, k, s, y}
@attribute stalk.surface.below.ring {f, k, s, y}
@attribute stalk.color.above.ring {b, c, g, n, p, w, y}
@attribute stalk.color.below.ring {b, c, g, n, p, w, y}
@attribute veil.color {w, y}
@attribute ring.number {n, o, t}
@attribute ring.type {e, l, n, p}
@attribute spore.print.color {h, k, n, r, u, w}
@attribute population {a, c, n, s, v, y}
@attribute habitat {d, g, l, m, p, u}
@attribute class {e, p}


@data
?,s,?,?,?,f,c,?,?,?,c,s,s,?,?,w,?,?,n,?,?,?
?,s,y,t,?,f,?,b,k,e,?,s,s,w,w,?,o,?,k,?,?,e
?,?,n,t,a,?,c,b,?,?,?,?,?,?,?,w,?,?,?,y,p,e
?,?,g,?,?,?,c,?,k,?,e,?,?,w,?,?,o,?,n,?,?,?
b,y,y,?,?,f,c,b,?,?,?,s,?,?,w,?,o,?,n,?,?,e
b,?,y,t,?,f,?,b,g,?,?,s,?,w,?,?,?,?,?,?,?,?
?,y,y,?,l,f,c,?,?,e,?,s,?,?,w,?,o,?,?,?,?,e
b,y,w,t,l,f,c,?,n,?,c,s,s,?,?,?,?,p,?,?,g,?
?,s,?,f,?,?,?,b,?,?,e,s,s,?,?,?,o,?,k,?,?,?
x,?,w,?,l,?,?,b,?,e,c,s,?,w,w,w,o,?,?,?,g,e
?,?,?,t,?,?,c,?,?,?,r,?,y,?,w,w,o,p,n,?,?,?
x,y,y,t,a,f,?,?,?,e,c,?,?,?,w,w,o,?,k,n,g,e
?,f,?,?,?,f,?,?,?,?,e,s,?,w,?,?,o,?,n,v,u,e
f,?,y,?,l,?,?,n,?,t,b,?,?,w,w,?,?,?,?,?,?,?
b,y,w,t,?,?,?,?,g,?,c,?,?,?,w,w,?,?,?,?,m,e
?,?,?,t,l,?,?,n,w,t,b,s,?,?,w,?,o,?,?,v,?,e
?,?,n,t,a,?,?,?,?,?,?,s,y,w,w,?,o,p,k,?,?,?
b,?,y,?,a,f,c,?,k,e,?,?,s,?,w,w,o,?,k,s,?,?
?,s,?,?,l,f,w,n,?,?,b,?,s,w,w,?,o,?,?,?,?,e
?,s,?,t,l,?,?,?,n,?,b,?,s,?,w,w,?,?,u,?,d,?
?,?,n,?,l,?,?,?,?,?,?,s,y,w,?,w,?,p,?,y,?,e
x,y,?,?,?,?,?,n,?,?,e,?,?,?,w,?,?,?,n,?,u,p
?,?,n,?,a,f,?,?,?,?,r,s,y,w,?,w,o,p,n,y,?,e
x,?,?,?,?,f,?,b,k,?,e,f,s,?,w,?,?,e,n,?,g,?
x,y,w,t,?,?,?,n,?,e,e,s,s,?,?,w,?,p,?,s,g,?
?,?,?,?,?,?,?,n,?,e,?,s,s,?,w,?,?,p,?,?,?,?
x,f,g,f,n,?,?,b,n,t,?,s,?,?,w,?,o,e,n,?,?,?
x,y,y,?,l,?,c,b,w,e,r,s,?,?,?,?,?,?,?,s,?,e
?,s,?,f,?,?,w,b,?,t,e,s,?,w,?,w,?,e,?,?,?,?
b,s,?,t,a,f,?,b,w,?,c,s,s,w,w,?,?,?,k,?,g,e
x,s,?,?,l,?,?,b,?,e,c,?,?,w,?,?,?,?,n,?,?,?
f,y,?,t,l,?,c,b,w,e,r,?,y,?,?,w,?,?,k,y,g,e
?,?,n,?,n,f,?,?,?,e,?,?,s,w,?,?,o,?,?,v,?,?
x,?,n,f,?,?,?,n,n,e,?,?,s,w,w,w,o,?,?,y,?,e
b,s,?,t,l,f,c,b,k,?,c,?,?,w,w,?,o,p,?,s,g,e
x,?,?,?,?,f,?,b,g,?,?,s,s,w,w,?,?,?,?,?,?,e
?,y,y,t,l,f,c,b,?,e,c,s,s,?,?,?,?,p,?,n,?,?
x,s,n,f,?,f,w,?,n,?,?,?,?,?,w,w,o,e,n,?,g,?
x,?,?,t,?,?,c,?,g,?,?,s,?,w,w,?,o,?,n,?,?,e
f,?,?,t,?,f,?,?,p,e,?,s,y,w,?,?,?,p,?,s,g,e
?,?,y,?,a,?,c,?,n,e,c,?,s,?,w,w,?,?,k,?,?,e
b,?,?,t,?,?,c,b,g,e,?,s,s,?,w,?,?,p,?,s,g,e
x,y,?,t,?,f,?,b,g,?,c,?,?,?,w,?,o,p,?,?,?,?
x,f,?,?,?,?,?,b,?,t,?,?,s,?,?,?,?,?,?,?,g,?
b,s,y,t,?,f,?,?,n,e,c,?,s,w,w,w,?,p,?,?,?,?
f,y,y,t,?,?,?,b,w,e,?,?,?,?,?,w,?,?,?,s,g,?
x,y,?,t,?,?,c,b,?,?,?,?,?,?,w,w,o,p,?,y,p,e
b,y,w,?,l,f,c,b,g,e,?,s,s,w,?,w,?,p,?,?,g,?
x,y,y,t,a,f,?,?,?,?,c,s,?,w,?,w,o,?,?,?,?,e
x,y,?,t,?,f,?,?,w,e,r,s,y,w,?,?,?,p,?,y,g,e
b,y,w,t,?,?,?,b,?,?,c,?,?,?,w,?,o,p,?,s,m,?
b,y,?,?,?,f,?,?,?,e,c,s,s,w,w,w,?,?,?,?,m,?
x,s,?,t,a,f,c,?,k,?,?,s,s,?,w,w,?,?,?,?,m,?
x,?,?,?,?,f,?,b,?,e,c,?,?,?,?,?,?,p,k,?,?,?
s,f,g,f,n,f,c,?,?,?,e,s,?,w,w,w,o,p,k,?,?,e
x,f,w,t,a,?,?,n,w,?,b,?,s,w,?,?,?,?,u,?,d,e
?,s,?,t,?,f,c,b,?,e,?,s,?,?,w,?,o,?,?,n,m,?
?,y,?,?,p,?,?,n,?,e,?,s,?,?,w,w,?,?,n,?,u,?
?,y,?,?,l,f,c,?,p,e,r,s,y,?,w,?,?,p,n,s,?,e
?,?,?,f,?,?,c,n,?,e,?,?,?,?,w,?,?,?,n,y,?,e
?,?,y,t,?,f,c,?,?,e,?,?,y,w,w,w,o,p,k,y,g,?
?,?,?,?,l,f,?,?,p,t,b,?,s,?,?,?,o,?,?,?,?,?
s,?,n,f,n,?,?,?,?,e,e,?,?,?,?,?,?,?,?,?,?,e
?,?,w,t,?,?,?,n,k,e,?,?,?,?,w,?,?,?,?,v,?,?
x,?,w,t,a,?,c,?,?,e,?,?,?,?,?,w,o,p,?,n,m,e
f,?,n,t,?,?,?,?,?,e,?,s,?,w,w,w,?,?,?,v,?,?
f,?,g,f,n,f,w,b,k,?,?,s,s,?,?,w,?,e,n,a,g,?
?,?,?,t,l,f,?,?,?,?,c,?,s,?,w,?,o,?,n,s,?,?
x,?,w,f,?,?,w,?,n,t,?,?,?,?,w,w,o,?,k,s,g,e
?,s,?,?,a,f,c,?,w,e,c,s,?,w,?,w,o,?,?,n,?,e
?,?,?,f,?,?,w,b,h,?,?,s,?,w,?,?,o,e,?,?,?,e
x,?,?,t,?,?,?,b,n,?,?,s,?,w,w,w,o,?,k,n,?,?
?,?,?,?,?,f,c,b,n,e,c,s,s,?,w,?,o,?,?,s,?,e
b,s,?,t,?,f,c,b,?,e,c,?,?,w,w,w,o,?,n,?,g,?
b,y,?,t,?,?,c,?,w,?,?,s,s,w,?,w,?,p,n,?,?,e
?,s,?,?,l,f,?,?,?,?,?,?,?,?,w,w,o,p,u,?,d,e
x,?,?,?,?,f,c,?,?,e,?,s,?,?,?,?,o,p,k,?,?,?
f,?,?,?,a,?,w,n,p,?,?,s,?,?,?,?,?,p,n,?,?,?
x,?,w,t,?,?,c,?,w,e,e,s,?,?,?,?,?,?,n,v,u,p
f,?,?,t,l,?,?,?,?,t,?,s,?,?,?,w,?,?,?,v,d,?
x,y,?,?,?,?,?,?,?,?,c,?,s,?,?,?,?,?,?,?,?,e
?,?,n,?,p,f,c,n,p,e,?,s,s,?,?,w,o,?,n,?,g,?
b,s,?,t,?,f,c,?,?,e,?,s,?,?,?,?,o,p,n,?,?,?
?,?,?,t,?,?,?,b,w,e,r,s,?,?,w,?,o,?,?,?,p,?
?,?,y,?,l,?,?,b,g,?,?,s,?,w,w,?,?,?,?,?,m,?
?,?,?,?,?,f,?,n,k,e,e,?,s,?,?,w,o,p,n,v,u,?
?,y,?,t,?,?,?,?,w,?,?,?,?,?,w,?,o,p,?,?,?,?
?,y,?,?,?,?,?,b,k,?,?,?,s,w,?,w,?,?,?,?,?,e
?,?,?,?,n,?,?,?,?,t,?,?,?,w,?,w,?,e,?,s,g,e
f,f,w,?,?,f,w,b,?,t,?,?,f,?,w,?,o,e,?,a,g,?
x,?,y,?,l,f,?,?,w,e,?,s,?,w,w,w,o,?,?,?,?,e
b,?,?,t,?,?,?,b,k,e,?,?,s,w,w,?,o,?,?,?,?,e
?,y,?,?,a,f,c,b,g,?,?,s,?,?,w,w,o,p,k,n,m,?
x,y,w,?,?,?,c,b,w,?,?,?,?,?,?,?,?,p,n,?,?,e
x,?,n,?,?,f,?,?,?,?,?,f,?,?,w,w,?,?,?,a,?,e
x,?,?,?,l,f,c,b,g,?,c,?,s,w,w,?,?,?,?,?,g,e
s,?,?,?,?,f,c,n,k,?,e,?,s,?,w,?,o,p,k,v,u,e
x,s,w,?,?,?,?,?,w,t,?,?,s,?,w,w,?,?,u,?,d,?
?,?,n,?,l,f,c,?,w,e,r,s,y,w,?,w,?,?,k,?,?,?
?,?,y,?,a,f,?,b,?,e,?,?,?,w,?,w,?,?,?,?,g,e
x,y,?,t,?,?,c,b,k,?,c,s,s,w,w,w,?,?,?,n,g,?
b,y,w,?,a,f,c,?,?,?,c,s,s,?,?,?,?,?,?,?,?,e
?,?,y,t,a,f,?,?,g,?,?,?,s,w,?,?,?,p,k,?,?,e
?,?,?,t,l,f,c,b,?,?,?,s,s,w,?,?,?,?,?,?,m,?
b,y,y,?,a,f,c,?,n,e,?,s,?,?,w,?,?,p,k,n,g,e
?,?,?,f,n,?,c,?,k,?,?,?,s,?,?,w,o,?,?,y,u,?
?,?,n,t,?,?,c,b,?,?,?,?,y,w,?,w,?,?,n,?,g,e
x,y,w,?,?,f,?,b,k,e,c,?,s,w,?,?,?,p,n,?,?,?
?,y,?,?,?,f,c,b,?,?,r,?,y,?,?,?,?,?,?,y,p,?
b,s,?,?,?,?,c,b,?,?,?,s,s,?,w,?,o,p,?,?,g,e
?,?,?,?,?,?,?,?,w,?,c,s,?,?,?,?,o,?,k,?,m,e
x,y,?,?,l,?,?,b,w,?,r,?,?,w,w,?,o,p,?,?,g,e
?,s,?,?,?,f,c,b,?,?,?,s,s,?,w,?,?,?,k,?,g,?
x,?,g,?,?,f,c,?,?,e,e,s,s,?,w,w,o,?,?,y,?,e
?,?,y,?,?,f,c,?,k,e,?,?,s,?,?,w,?,?,?,?,?,e
?,f,y,?,?,f,w,?,?,?,?,s,s,?,w,?,?,p,?,?,?,?
b,?,y,t,?,f,c,?,?,e,c,s,?,w,w,w,o,?,k,?,?,?
?,?,y,t,l,?,c,b,p,e,?,s,?,w,?,?,o,p,n,?,?,?
?,?,w,t,l,f,?,?,w,?,?,?,s,w,?,?,?,?,k,n,m,e
?,?,w,t,?,?,?,b,k,e,c,s,s,?,w,w,o,p,?,n,?,e
?,y,?,?,?,f,?,b,g,?,c,s,?,w,?,w,o,?,n,s,?,e
?,?,y,?,l,f,?,b,?,?,c,?,?,?,w,?,?,p,?,n,?,?
?,s,y,t,?,f,c,b,?,e,?,?,?,?,w,w,?,?,?,n,g,?
x,?,w,t,p,f,c,n,?,?,?,?,s,?,?,?,?,p,?,?,?,?
s,?,n,f,?,f,?,?,?,?,e,?,s,?,w,w,o,?,?,?,u,?
?,?,n,?,n,f,c,n,g,e,e,?,s,w,?,w,?,p,k,?,u,e
x,?,y,?,?,f,c,?,g,?,?,?,?,w,?,?,o,p,n,s,m,?
?,?,n,?,?,?,?,?,p,e,?,s,?,?,?,w,o,p,?,s,?,?
x,?,w,t,p,f,c,?,?,?,?,?,?,w,w,?,o,?,k,?,g,?
b,?,?,?,l,f,?,b,?,?,?,?,s,w,?,?,o,?,?,s,?,e
?,f,g,f,?,?,?,?,?,e,?,s,s,w,w,w,o,?,?,v,u,e
?,?,y,?,?,?,c,?,g,?,c,s,?,?,?,?,?,p,?,?,?,?
x,?,?,t,?,f,c,?,w,e,r,?,?,?,?,w,?,p,?,y,p,e
?,?,?,?,n,?,w,b,p,t,?,s,?,?,w,?,?,?,?,?,g,?
x,s,w,?,l,?,w,n,w,?,?,s,?,w,w,w,?,?,n,?,d,?
b,s,?,t,l,?,c,?,?,e,?,?,?,?,?,?,o,?,?,s,m,?
f,?,y,?,?,f,?,n,?,?,?,s,s,?,?,w,?,?,?,v,?,?
x,?,?,t,a,f,c,?,?,?,c,?,?,w,w,?,?,?,n,n,m,e
f,?,g,f,?,?,?,n,?,?,?,?,?,?,w,w,o,p,n,?,u,?
?,s,y,t,a,?,c,b,?,e,?,?,s,?,?,w,o,?,?,s,?,?
?,?,?,t,l,?,c,?,?,e,?,s,?,?,w,w,o,?,n,?,m,?
?,?,w,t,l,f,?,b,?,e,?,?,?,w,w,w,?,?,n,?,?,e
?,s,?,t,?,f,w,n,?,?,b,?,?,?,w,?,o,p,?,v,d,e
?,?,y,t,l,?,c,?,w,?,c,s,?,w,w,?,?,p,n,s,?,e
?,s,w,?,l,?,?,?,?,?,?,?,s,w,w,w,o,?,?,s,?,?
x,s,?,t,?,f,c,?,g,e,?,s,?,w,?,?,?,?,?,n,g,e
?,?,w,?,n,f,w,?,h,?,e,f,?,?,?,?,?,e,?,s,?,e
f,?,n,t,?,?,?,b,?,e,r,s,y,w,?,?,o,?,k,?,?,?
?,s,w,?,?,f,c,?,?,e,e,?,?,?,?,w,o,?,n,v,?,p
?,?,?,t,?,?,c,b,?,?,?,s,?,w,w,?,?,p,n,n,?,?
?,s,w,t,?,f,c,?,?,e,c,s,?,?,?,w,?,p,k,s,?,?
b,?,?,t,?,f,?,b,n,?,?,s,s,w,?,w,?,p,?,n,g,e
b,?,w,t,?,f,c,b,?,e,c,?,?,?,?,w,?,?,k,?,g,e
?,s,?,t,a,f,c,b,w,e,c,?,?,?,?,w,?,p,?,?,g,?
?,s,w,?,l,?,?,b,?,e,c,s,s,?,w,w,o,?,?,?,m,?
?,f,?,t,a,?,w,?,n,?,b,s,s,w,w,w,?,p,?,v,d,e
?,?,?,f,?,f,?,n,?,e,?,?,s,?,?,?,o,?,n,y,?,e
?,?,y,t,a,f,?,b,?,e,r,s,?,w,w,w,o,p,?,?,?,e
b,?,?,?,?,f,c,?,n,?,c,?,?,w,w,w,?,p,k,n,?,e
?,s,y,?,a,f,c,b,?,e,?,?,s,?,w,w,?,p,k,s,?,e
x,y,?,t,a,?,?,b,k,e,?,s,s,w,?,?,?,?,k,s,g,e
x,?,w,t,l,f,?,b,?,?,?,s,s,?,?,?,o,p,?,?,g,e
s,f,g,f,n,f,c,?,?,e,?,?,?,?,?,?,?,p,n,v,u,e
x,s,?,t,?,?,c,?,?,e,?,?,?,?,?,?,o,p,n,n,m,?
?,s,w,?,p,?,c,?,?,e,?,?,?,?,?,w,o,p,k,?,g,?
x,?,y,t,a,?,c,b,?,e,r,?,?,?,?,w,o,p,?,?,?,e
?,f,w,t,a,f,?,?,?,t,?,s,?,?,?,?,?,p,n,v,?,?
x,y,w,t,?,?,?,b,?,e,?,s,?,?,?,?,o,?,k,n,?,?
b,y,w,t,l,f,?,?,n,e,c,?,s,w,?,?,?,?,?,?,g,e
x,s,?,t,a,?,?,?,g,e,c,?,?,?,?,w,?,?,n,?,?,?
x,?,?,t,a,f,c,b,?,e,c,s,s,?,?,w,o,p,n,s,?,e
x,?,?,t,?,?,c,n,?,?,?,?,s,w,?,?,?,?,k,?,u,?
b,s,y,t,?,?,?,b,n,e,?,?,s,w,?,w,?,p,n,n,g,?
x,?,g,?,?,f,?,n,n,?,?,s,?,?,?,?,?,p,?,?,?,e
x,?,?,?,?,?,c,n,k,e,?,s,?,?,?,w,?,?,k,?,u,?
x,y,?,t,l,f,c,?,?,e,?,s,?,?,?,?,?,?,?,?,p,e
?,?,?,f,n,f,c,?,?,e,e,s,s,w,w,?,?,p,k,?,u,e
?,?,w,?,?,f,?,b,?,e,c,s,?,?,?,w,?,?,n,?,g,e
x,?,?,t,?,?,?,?,w,?,b,s,s,w,w,w,o,p,?,?,?,?
?,?,?,?,?,?,c,b,w,?,?,?,s,?,w,?,o,?,?,s,g,?
?,?,y,?,?,?,?,b,?,e,?,?,?,w,w,w,?,p,?,?,g,?
?,?,y,t,l,?,?,b,n,?,r,?,?,w,?,w,o,?,k,?,g,e
f,?,?,t,?,?,?,b,?,e,?,s,?,w,w,w,?,?,?,?,?,?
f,?,y,t,a,f,?,b,?,?,r,?,y,w,w,?,?,p,k,?,?,e
x,s,?,?,l,?,?,?,w,e,c,?,?,w,?,?,o,?,?,s,?,e
?,s,w,t,a,f,c,?,w,e,c,s,?,w,?,?,?,?,?,n,?,?
?,s,?,t,?,?,c,?,?,?,?,s,?,?,w,?,?,p,?,?,u,?
f,f,?,?,?,?,?,n,p,t,b,?,?,w,?,?,?,p,?,v,d,?
?,?,w,t,l,f,c,?,w,?,c,s,s,w,w,w,?,?,?,s,?,e
?,s,?,?,?,?,w,n,?,?,b,s,s,?,?,?,o,?,?,v,?,e
?,?,?,?,?,f,?,b,n,e,c,s,?,w,?,?,o,?,k,s,?,e
?,y,y,?,l,?,?,?,?,e,?,?,?,w,?,?,o,p,?,?,p,e
?,?,?,?,n,f,w,b,?,?,?,f,?,w,w,?,?,e,?,s,g,?
f,y,y,?,?,?,c,?,?,?,r,s,y,?,?,w,o,p,?,?,g,?
?,s,?,?,?,f,?,n,p,?,?,?,?,?,?,?,o,p,n,s,?,?
?,f,n,f,n,?,c,?,?,?,?,s,?,w,w,w,o,p,?,v,?,?
?,y,y,?,l,?,?,?,w,?,c,?,?,?,w,w,?,?,?,?,m,?
b,s,?,t,l,?,c,?,?,?,c,s,s,w,w,?,?,?,?,?,g,e
b,?,?,?,?,?,c,?,k,e,?,s,?,w,?,w,o,p,?,n,?,?
?,f,?,f,?,?,c,?,?,?,e,s,?,w,w,w,o,?,n,?,u,?
?,s,w,?,?,f,c,?,?,e,?,?,s,?,?,w,?,?,k,n,m,e
?,?,w,?,l,f,?,b,g,e,?,s,?,w,?,?,?,?,?,?,?,e
b,?,?,t,?,?,?,?,g,e,?,s,s,?,w,w,?,?,n,n,?,e
f,?,?,t,l,?,c,b,?,?,r,s,y,?,?,w,?,?,?,s,?,e
?,y,w,t,?,?,c,?,k,e,?,s,?,w,?,?,o,p,k,v,g,?
?,s,w,?,?,?,?,b,n,?,?,?,?,?,w,w,?,p,?,n,?,e
x,?,?,?,?,?,?,b,n,?,c,s,s,w,?,w,?,p,?,?,?,e
f,?,w,t,l,?,?,n,w,?,b,s,?,?,w,?,o,?,u,v,d,?
f,f,g,f,n,?,?,n,g,?,e,?,?,w,w,?,?,?,?,?,u,?
?,?,g,f,?,?,?,b,?,?,?,s,s,w,w,w,o,e,?,a,g,e
x,?,?,t,a,?,c,?,g,e,c,?,s,w,w,?,o,p,?,s,?,?
?,?,?,?,a,?,?,?,k,e,c,s,?,w,?,?,o,?,n,?,?,e
f,y,n,?,p,?,?,n,w,e,?,s,s,w,?,?,o,p,k,s,?,p
x,?,?,t,?,?,?,b,n,e,?,?,s,?,?,w,?,p,?,n,m,?
?,s,n,t,p,?,c,?,w,?,e,?,s,?,w,?,?,?,k,v,u,p
?,y,w,?,?,f,c,b,k,?,?,s,?,?,w,w,?,p,n,s,g,e
?,?,?,?,?,?,c,?,?,e,c,?,s,w,w,?,?,?,n,?,?,?
?,?,y,?,?,f,c,b,n,?,?,?,?,?,w,w,?,p,n,?,p,e
?,?,n,?,?,f,c,?,?,e,?,s,?,w,w,w,o,?,n,s,?,?
f,?,n,t,a,?,c,b,?,?,?,s,?,?,w,?,?,?,n,?,g,?
x,?,w,?,a,?,c,?,w,e,c,?,s,?,?,?,?,?,?,n,?,e
f,f,n,f,n,?,w,?,h,t,?,?,?,w,w,w,?,e,?,s,g,?
x,?,?,?,l,?,c,?,k,e,c,?,?,?,?,?,o,?,?,?,?,e
x,?,w,?,p,?,?,n,w,?,?,s,s,w,?,?,o,?,?,?,g,?
?,?,?,?,a,?,c,?,n,?,c,s,s,?,?,?,?,p,n,n,?,e
s,?,n,f,n,f,c,n,p,e,?,s,?,?,?,?,o,?,n,?,?,?
?,s,y,t,?,?,?,b,k,?,c,s,s,?,w,w,?,p,?,?,?,e
b,y,?,?,l,?,c,?,n,?,c,?,s,w,w,w,?,?,k,n,?,e
?,?,?,t,?,?,c,?,?,?,r,s,?,?,w,?,o,?,?,?,g,e
?,y,y,t,a,f,?,?,?,e,c,s,s,?,w,?,o,p,k,s,?,e
?,y,?,t,a,?,c,b,g,e,c,?,s,w,w,?,?,p,?,s,?,?
?,?,n,?,l,f,c,?,?,?,?,?,?,w,w,?,o,p,?,y,p,?
?,?,g,?,?,f,c,n,?,e,e,s,s,?,?,w,?,?,n,y,u,?
x,?,?,f,n,?,c,?,g,e,?,?,?,?,w,w,o,?,k,?,?,e
?,y,y,t,?,?,?,?,?,e,c,s,?,w,w,?,o,?,?,?,?,e
x,?,y,?,?,f,?,b,?,?,?,?,s,?,w,?,?,?,?,s,?,?
?,y,w,?,l,f,c,?,k,?,?,?,s,?,?,?,o,p,?,s,?,?
?,?,w,t,a,f,?,b,g,?,?,?,s,?,w,?,o,p,?,s,m,e
b,?,?,t,?,f,?,?,g,?,c,?,s,w,?,w,o,p,n,n,m,?
?,?,?,t,a,?,?,b,?,?,?,s,?,w,w,?,o,?,?,s,m,e
