@relation dataset

@attribute cap.shape {b, c, f, k, s, x}
@attribute cap.surface {f, g, s, y}
@attribute cap.color {b, c, e, g, n, p, w, y}
@attribute bruises.3f {f, t}
@attribute odor {a, c, f, l, m, n, p}
@attribute gill.attachment {a, f}
@attribute gill.spacing {c, w}
@attribute gill.size {b, n}
@attribute gill.color {g, h, k, n, p, r, u, w, y}
@attribute stalk.shape {e, t}
@attribute stalk.root {b, c, e, r}
@attribute stalk.surface.above.ring {f, k, s, y}
@attribute stalk.surface.below.ring {f, k, s, y}
@attribute stalk.color.above.ring {b, c, g, n, p, w, y}
@attribute stalk.color.below.ring {b, c, g, n, p, w, y}
@attribute veil.color {w, y}
@attribute ring.number {n, o, t}
@attribute ring.type {e, l, n, p}
@attribute spore.print.color {h, k, n, r, u, w}
@attribute population {a, c, n, s, v, y}
@attribute habitat {d, g, l, m, p, u}
@attribute class {e, p}


@data
?,y,n,t,?,f,c,?,p,e,r,?,?,w,?,w,?,?,?,?,p,?
b,y,?,?,l,?,c,b,?,?,?,s,?,w,?,w,?,?,n,s,m,?
?,f,?,t,l,f,w,n,w,t,b,?,s,w,?,w,?,?,?,v,?,e
s,?,?,f,?,f,?,?,k,?,?,?,s,?,w,w,?,?,?,v,u,e
x,y,?,t,p,f,c,n,w,e,?,s,s,w,w,?,o,?,?,s,u,?
x,?,?,t,?,?,w,?,p,t,?,s,?,?,w,?,o,?,n,v,?,?
?,?,y,t,?,?,c,b,k,e,?,?,?,?,?,w,o,?,?,s,m,?
?,y,y,t,?,?,c,b,?,e,c,?,s,w,w,w,?,?,n,?,g,?
x,?,y,?,l,?,?,b,n,?,?,s,y,?,?,w,?,?,k,?,p,e
x,?,?,?,n,?,?,?,g,e,e,?,?,w,w,w,?,?,?,?,u,e
x,?,w,?,?,f,?,?,?,?,?,s,s,w,?,?,?,p,?,?,?,?
?,?,y,t,a,?,?,?,?,?,c,?,s,?,w,?,o,?,?,n,m,?
?,y,?,t,a,f,c,?,n,e,?,s,s,?,?,w,?,?,n,?,?,e
?,y,?,t,?,?,c,?,k,?,?,s,?,w,w,?,?,p,?,?,m,?
?,?,w,?,?,f,?,?,?,?,c,s,?,w,?,?,?,p,?,n,m,e
?,y,y,?,l,f,?,?,?,?,?,s,y,w,w,w,?,p,n,?,?,e
f,y,y,t,l,?,?,?,w,?,?,s,y,?,?,w,?,p,?,?,p,e
?,?,n,?,a,f,c,?,?,e,r,?,?,w,?,?,?,p,k,?,g,e
?,s,?,t,l,?,?,?,?,e,?,s,?,w,?,?,?,p,?,s,g,e
?,?,w,t,?,f,?,b,k,e,?,?,?,?,w,?,?,?,n,n,?,e
x,?,n,?,?,f,c,?,k,?,?,?,?,?,?,w,o,p,n,v,?,?
x,s,?,?,p,f,?,n,k,?,e,s,?,?,?,?,o,p,k,?,?,?
b,?,?,?,a,?,c,b,?,?,c,s,s,w,?,w,?,p,k,s,?,e
?,?,?,?,?,f,w,?,n,t,?,s,?,w,?,?,o,e,n,?,?,?
b,s,?,t,?,f,?,?,?,?,?,?,?,w,?,w,o,?,?,?,?,e
x,?,y,t,l,f,c,b,k,e,?,s,?,w,?,w,?,p,?,?,?,?
?,y,?,?,a,f,?,?,?,?,?,s,y,w,?,w,o,p,k,y,p,e
s,?,g,?,?,?,?,?,?,?,e,?,s,?,w,w,o,?,n,?,u,e
?,y,y,?,a,f,?,?,k,e,?,s,?,w,w,?,?,?,?,?,?,e
b,?,y,t,?,f,?,?,g,?,c,s,?,?,?,?,o,?,?,?,?,?
?,?,?,t,l,f,c,?,g,?,c,s,?,?,?,?,?,?,n,?,m,e
b,y,?,t,?,?,?,b,n,?,c,s,?,w,w,w,o,p,n,?,g,e
?,s,n,f,n,f,?,?,k,?,e,s,?,?,w,w,?,?,k,a,g,e
x,?,w,?,l,?,?,?,?,e,?,s,?,w,w,?,o,?,?,?,g,?
f,y,?,t,a,f,c,b,?,e,r,s,?,?,w,w,?,p,?,s,?,e
?,?,y,?,a,f,c,b,?,e,?,?,?,w,w,w,o,p,k,n,g,e
?,f,?,?,n,?,?,?,?,?,?,?,?,?,?,?,o,p,?,?,u,e
?,f,?,?,?,?,w,n,p,t,?,s,s,?,w,?,?,p,?,?,?,e
b,?,w,t,l,?,?,b,g,?,c,s,s,?,w,w,o,?,?,?,?,?
f,f,?,t,?,?,w,n,w,t,?,s,s,?,?,w,?,p,?,?,d,?
?,y,?,?,a,f,?,b,p,e,r,?,y,w,w,w,o,?,k,s,?,?
b,?,y,?,?,?,?,?,k,e,?,s,?,?,?,w,?,?,k,s,?,?
?,?,?,?,l,f,?,n,?,t,?,?,?,w,w,w,o,p,?,v,d,?
?,?,?,?,l,?,?,?,?,?,b,?,s,w,w,?,o,?,u,?,?,e
?,?,n,?,?,f,?,?,?,e,?,s,y,?,?,?,?,?,n,y,?,?
x,?,?,?,p,f,c,n,?,?,?,s,?,w,w,?,?,p,n,?,?,?
?,y,?,?,a,f,c,b,n,?,?,?,?,w,w,?,o,?,?,?,?,?
x,s,?,f,?,?,w,b,?,t,e,f,?,?,?,w,?,?,?,s,?,e
?,?,?,?,p,?,?,n,w,?,?,s,?,w,w,?,?,?,k,s,g,?
f,?,g,?,?,f,?,?,n,?,?,s,s,?,w,w,?,?,n,?,u,?
x,?,?,f,n,f,w,?,?,t,?,s,s,?,w,?,o,e,n,s,?,?
x,?,y,t,l,?,c,b,?,e,?,?,?,?,?,w,o,?,k,s,?,e
?,?,n,f,n,f,w,?,?,t,?,?,?,w,?,?,?,?,?,s,g,e
b,s,w,?,a,f,?,?,?,e,?,s,s,w,w,?,?,?,?,?,g,?
?,?,w,t,l,f,c,b,n,?,?,s,s,w,?,?,o,?,?,s,?,?
f,?,?,t,l,?,?,?,?,?,r,?,?,w,w,?,?,?,k,?,g,?
?,f,?,f,?,?,?,n,n,e,e,?,s,?,w,?,o,?,n,?,?,?
x,?,n,?,?,?,c,?,?,e,e,s,?,?,w,w,?,?,n,y,?,?
?,s,?,t,?,f,c,b,?,e,c,s,s,w,?,w,o,?,k,?,g,e
?,y,y,t,?,?,?,b,?,?,?,?,s,w,w,?,?,?,?,s,?,?
x,y,y,t,?,f,c,b,g,e,?,?,s,w,w,?,?,?,?,?,m,e
?,s,?,f,?,f,w,?,n,t,e,?,s,?,?,w,?,e,?,?,g,e
?,s,?,t,?,f,?,?,?,?,?,?,s,w,w,?,o,p,n,?,g,e
?,?,n,t,?,?,c,?,p,e,?,?,y,?,w,?,?,?,?,s,?,?
x,s,y,t,a,?,c,?,n,e,?,?,s,?,?,w,o,p,k,n,g,e
?,?,w,t,a,f,?,b,?,e,c,s,?,?,w,?,?,p,?,?,g,e
x,?,w,t,a,f,?,b,?,e,c,?,?,w,?,w,o,p,?,s,g,?
?,f,n,?,n,?,w,?,p,?,e,f,?,?,?,?,o,e,k,s,?,?
?,s,?,t,?,f,?,b,n,?,c,s,?,?,?,w,o,p,?,?,g,?
?,?,?,t,l,f,?,b,?,e,?,s,y,?,?,?,o,p,?,?,?,?
?,y,y,?,a,f,?,b,n,?,r,s,y,w,w,w,?,?,k,y,p,e
?,y,w,t,?,f,c,b,g,?,c,?,?,w,w,?,?,?,?,?,g,e
x,?,y,t,a,f,c,?,n,?,?,s,s,?,?,w,o,?,k,n,m,?
?,?,y,?,?,f,?,?,w,?,r,?,y,w,w,?,?,?,?,?,g,e
?,y,w,?,?,?,c,?,n,e,c,?,s,w,w,?,o,p,?,s,?,?
?,y,?,?,?,f,c,b,?,?,c,s,?,?,?,?,o,p,?,?,m,e
x,?,y,?,?,?,?,b,?,e,?,s,s,w,?,w,o,p,k,n,m,e
x,s,y,t,?,f,c,?,?,?,?,?,?,w,w,w,?,p,k,n,?,e
s,f,g,?,n,?,c,?,?,e,?,s,?,w,w,?,?,p,k,y,?,?
x,?,w,?,a,?,?,n,w,?,b,s,s,w,w,?,?,?,u,?,d,e
x,s,y,?,?,?,c,?,?,?,c,?,?,?,?,?,?,p,?,n,?,e
?,?,w,t,?,?,?,?,?,?,?,?,s,w,?,w,?,p,?,?,u,p
x,y,?,t,?,?,?,?,?,?,?,?,?,?,?,w,?,p,n,s,?,?
s,f,g,?,n,f,?,n,?,?,e,?,?,w,?,?,o,p,?,?,u,e
?,?,?,?,?,?,c,?,?,e,r,s,y,w,?,?,?,?,?,?,?,?
x,?,y,?,?,f,w,n,?,t,?,s,s,?,?,?,o,?,?,?,?,?
?,f,?,?,?,?,c,n,?,e,?,s,?,w,?,w,o,?,?,?,u,e
?,?,?,t,?,f,c,n,k,e,e,s,?,?,w,?,o,p,?,?,?,?
x,?,?,?,?,f,c,b,g,e,?,?,?,w,w,?,?,p,n,n,m,?
f,?,?,?,?,?,c,n,p,e,?,s,?,?,?,?,?,?,k,v,g,p
f,?,g,?,n,?,w,?,?,t,e,?,?,?,?,?,o,?,?,a,?,?
x,s,y,t,l,?,?,b,g,e,?,?,?,w,?,w,o,p,n,?,m,e
?,?,w,?,?,f,w,?,n,?,?,s,?,?,w,?,?,e,k,?,?,e
b,?,y,t,a,f,?,?,?,?,?,?,s,w,w,w,?,?,?,?,g,e
f,f,?,?,n,f,w,b,h,?,?,s,s,w,w,?,o,?,n,?,?,?
?,s,?,?,?,f,?,b,n,?,c,s,?,w,?,?,o,?,?,n,?,?
?,s,?,?,l,?,c,?,?,?,c,?,s,w,w,w,o,p,n,?,m,?
?,?,w,t,l,?,c,b,?,e,?,s,s,w,?,w,?,?,?,s,?,e
?,?,?,?,l,?,c,b,w,e,c,?,?,w,?,w,o,?,?,s,m,e
?,?,?,?,l,f,?,?,w,?,?,s,s,?,w,w,?,?,u,?,?,e
x,?,?,t,?,f,?,b,g,?,c,s,s,w,w,w,?,?,?,?,?,?
f,s,?,t,a,?,w,?,?,t,b,s,s,w,w,w,o,?,?,v,d,?
x,y,?,?,?,?,c,n,?,e,e,?,s,?,w,w,?,?,n,?,?,?
?,?,?,?,l,f,?,n,?,t,?,?,?,w,w,w,o,?,n,?,d,?
?,y,?,t,?,f,c,b,n,?,?,?,?,?,?,?,o,?,n,?,?,e
x,?,n,t,?,f,?,?,?,?,?,?,s,w,?,?,o,?,?,v,?,p
?,s,?,?,?,f,?,?,w,e,c,?,?,w,?,?,o,?,?,?,?,?
?,y,n,t,?,f,c,?,?,e,r,?,y,?,w,?,o,p,?,y,p,?
b,y,y,t,l,?,c,?,?,?,c,s,?,w,w,?,?,?,k,?,m,e
s,f,?,?,n,?,?,n,?,?,e,s,s,w,?,w,o,?,n,v,?,?
?,y,n,?,?,f,c,b,?,e,r,?,y,w,w,?,o,p,?,?,p,?
x,y,y,?,?,?,?,b,?,e,?,s,s,w,w,w,o,?,?,?,?,e
?,?,?,?,n,?,?,b,?,?,?,f,f,w,w,?,?,e,k,s,g,?
f,?,?,?,n,?,w,?,?,t,e,?,?,w,?,w,?,?,n,?,?,?
x,?,y,t,l,f,?,?,?,e,?,s,?,w,w,w,?,?,?,n,?,?
b,s,y,t,?,?,?,b,?,e,c,?,?,?,?,w,?,?,k,n,g,?
b,?,?,?,a,?,c,b,?,e,c,s,?,w,?,?,o,p,k,n,m,e
?,y,w,t,?,f,c,?,w,e,?,s,s,?,w,w,?,p,?,s,?,e
x,s,n,?,?,f,w,?,?,t,?,f,?,?,w,w,o,e,n,?,?,?
?,y,?,t,l,f,?,b,g,?,?,?,?,w,w,?,o,p,n,?,g,e
?,f,n,?,n,?,c,n,?,e,e,s,s,?,w,w,o,p,k,?,?,?
?,s,?,t,?,f,w,?,w,?,b,?,s,w,w,?,o,p,?,?,?,?
x,y,n,t,?,?,c,?,w,e,r,?,y,?,w,?,?,?,?,?,g,e
?,?,?,?,?,?,c,b,k,?,?,?,s,?,?,w,?,?,?,n,?,?
x,y,w,?,a,f,c,?,k,?,?,?,s,?,w,w,o,?,?,n,g,?
b,?,?,t,a,f,c,?,?,?,?,s,s,?,?,w,?,?,k,?,?,?
b,s,y,?,?,f,?,?,g,e,c,s,s,?,?,w,?,p,?,?,g,e
b,s,y,?,?,f,?,b,?,?,c,s,?,?,?,?,o,p,k,s,?,?
b,?,?,?,a,?,c,?,?,?,c,s,s,w,w,w,o,p,?,n,?,?
?,f,n,f,?,f,?,?,k,e,?,s,s,?,w,w,?,?,?,?,u,?
?,?,?,t,l,?,?,?,?,?,?,?,?,w,w,?,o,?,?,?,g,?
x,?,?,?,?,?,c,b,k,e,c,?,?,?,w,?,?,p,?,s,?,?
?,?,y,t,l,?,?,?,w,e,?,s,?,w,w,?,o,p,n,y,p,?
?,?,w,t,a,?,?,?,?,?,?,?,s,w,w,?,o,?,?,?,g,e
?,?,w,t,?,?,c,?,w,?,?,?,?,?,?,w,?,?,?,s,m,?
?,?,?,t,?,f,?,b,w,e,?,s,?,?,?,?,?,?,?,y,g,e
b,?,?,t,?,f,c,b,?,e,c,s,?,w,w,?,o,p,k,s,g,e
?,?,?,?,n,f,?,n,?,e,e,s,s,w,?,w,?,?,n,?,u,e
b,?,y,?,l,f,c,b,?,e,c,s,?,w,w,w,o,p,n,?,?,?
x,?,?,?,l,f,w,?,n,t,b,s,?,w,w,?,o,?,?,v,d,e
?,?,y,?,a,?,c,?,?,?,?,?,s,w,?,?,?,p,k,?,g,e
?,y,?,t,l,f,?,b,p,e,r,s,y,w,w,?,o,?,n,?,?,e
b,y,?,?,l,?,c,?,?,e,?,s,?,w,w,?,?,p,?,n,?,?
?,?,?,t,a,f,?,?,?,?,c,?,s,w,w,w,?,?,?,n,m,?
b,?,y,?,?,?,c,b,?,e,c,s,s,w,?,?,o,p,?,s,?,e
?,y,?,?,?,f,?,b,g,?,c,s,s,?,?,w,?,?,n,n,m,?
?,?,?,t,?,f,c,b,?,?,?,?,?,w,w,w,o,?,n,n,g,e
?,y,w,t,?,f,?,?,?,e,?,?,?,w,w,w,?,p,?,v,?,p
s,f,n,f,?,?,c,?,?,e,?,?,?,w,?,w,o,?,n,?,?,e
?,f,?,?,?,?,?,?,g,?,?,?,?,w,?,w,o,?,?,?,?,e
?,?,y,t,?,f,?,?,?,e,?,s,s,w,?,?,o,p,n,?,m,e
f,y,n,t,a,?,c,?,p,e,?,?,?,w,?,w,?,p,?,?,?,e
?,?,w,t,?,?,c,n,?,e,e,?,s,w,?,?,o,?,k,s,g,p
b,s,?,t,?,?,c,?,g,e,c,?,s,w,w,?,o,?,?,?,?,?
?,f,g,?,?,f,c,n,p,e,?,?,s,w,?,?,o,p,?,?,?,e
?,y,?,t,l,?,c,b,g,e,c,?,s,w,w,w,o,?,n,?,?,e
?,y,?,?,?,?,?,b,?,?,?,?,y,w,w,?,?,?,n,y,?,e
x,f,?,?,?,f,w,?,?,?,?,s,?,?,?,?,?,?,?,s,?,?
x,?,?,t,l,f,w,n,w,?,b,s,?,?,?,?,o,p,?,v,d,e
?,s,?,t,l,?,c,b,w,?,?,?,?,w,?,w,?,?,?,s,m,e
?,?,?,?,?,f,w,?,w,?,b,s,s,w,w,w,o,p,?,?,d,?
x,?,y,?,?,?,?,b,k,?,?,s,?,w,w,w,o,?,n,n,m,?
f,f,?,f,?,f,c,n,?,e,?,s,?,?,w,?,?,p,?,y,u,e
?,?,y,?,a,?,c,b,?,e,?,?,?,w,w,?,?,?,?,?,g,?
x,s,w,t,?,?,?,?,?,e,?,?,?,?,?,w,?,?,n,?,?,?
?,?,?,?,?,?,?,b,n,?,?,s,s,w,w,?,o,?,n,s,?,?
?,s,?,?,a,f,?,n,?,t,?,s,s,w,?,w,?,?,n,?,?,e
?,?,y,?,?,?,c,b,w,?,c,?,s,?,?,w,o,p,?,s,?,e
b,?,w,t,?,?,?,b,?,?,?,?,?,?,w,w,o,?,?,s,g,?
?,?,w,t,a,?,c,?,?,?,c,?,s,?,w,w,?,p,k,n,?,e
?,f,?,?,?,?,?,?,h,?,?,?,?,w,?,?,?,?,k,s,g,e
f,?,?,t,l,?,c,b,n,e,?,s,y,?,?,w,?,?,?,y,?,e
x,?,w,t,p,f,?,n,k,e,?,?,?,w,?,w,o,p,?,?,?,p
b,?,?,t,?,?,?,b,?,e,c,s,?,w,?,w,?,?,?,?,g,e
?,?,?,t,a,f,?,b,?,?,?,?,?,?,w,w,?,?,k,?,m,?
?,y,?,?,?,?,?,?,?,e,c,?,?,?,?,?,?,p,n,n,?,e
b,?,w,?,?,?,?,?,?,e,?,s,s,w,w,w,?,p,k,?,g,e
x,s,y,t,a,f,c,?,w,e,?,s,s,w,?,w,?,p,?,?,?,e
?,s,?,t,l,?,c,?,w,?,?,?,s,w,w,?,?,?,?,n,?,e
?,f,?,?,?,f,w,n,n,?,?,s,s,w,w,?,?,?,n,v,d,?
?,?,g,?,?,?,?,?,?,e,e,s,?,w,?,?,?,p,?,y,u,?
f,y,?,?,?,?,c,b,n,e,r,?,?,?,?,w,o,p,?,?,g,e
?,?,?,?,l,f,?,b,n,e,?,s,?,?,?,w,o,p,?,n,?,?
x,?,y,?,a,f,c,?,?,e,?,s,?,?,?,?,o,?,?,?,?,e
?,y,?,?,a,f,?,b,k,e,c,s,?,?,?,?,o,?,?,?,?,e
?,y,w,?,?,f,?,b,w,?,c,s,s,w,w,w,o,?,?,s,?,e
?,?,g,f,?,f,c,n,p,?,?,?,?,w,?,?,o,?,n,v,u,e
?,?,w,?,a,?,?,b,?,e,c,?,?,?,?,?,?,p,?,n,m,?
x,s,?,t,p,?,c,?,k,?,e,s,s,?,?,?,?,?,k,?,?,p
?,y,y,t,?,f,?,b,?,?,r,s,?,?,w,w,o,p,n,?,g,e
?,f,w,t,?,?,?,?,?,?,b,s,s,w,?,?,o,p,n,v,?,?
x,y,?,t,l,f,c,b,g,?,?,s,?,w,?,?,?,?,?,n,?,e
?,y,?,t,l,?,?,?,n,?,c,?,?,?,?,?,o,p,?,s,?,?
x,?,w,?,?,f,c,?,g,?,?,?,s,w,w,?,?,?,n,n,g,e
x,s,y,?,?,?,?,?,?,?,?,?,?,w,w,w,?,?,n,s,g,e
?,y,n,t,p,?,?,?,?,?,e,s,?,w,w,?,?,?,k,v,?,p
?,?,y,t,a,?,?,?,?,e,?,s,s,w,?,?,o,?,?,?,g,?
x,f,?,f,n,?,c,?,n,e,e,s,?,w,?,?,?,p,k,y,u,e
?,y,?,?,p,?,c,n,?,?,?,s,s,w,?,w,o,?,k,?,?,?
x,?,?,?,?,?,c,?,?,e,r,s,?,w,?,?,o,p,n,?,p,?
?,?,n,f,?,?,c,n,k,e,?,s,?,?,w,?,o,?,?,v,u,?
?,s,?,t,?,f,?,b,?,e,?,s,s,w,w,w,?,p,?,?,g,?
x,?,?,?,l,f,?,n,w,?,?,s,s,w,w,w,o,p,?,v,d,?
x,y,w,?,?,?,?,b,w,e,?,s,s,?,w,?,o,p,k,s,g,e
b,?,?,t,l,?,?,?,?,?,?,s,s,?,?,?,?,?,?,s,?,e
x,?,y,?,l,?,c,?,n,?,?,?,y,w,w,?,?,?,?,?,g,?
f,?,?,t,?,f,?,?,p,?,?,s,?,?,w,w,?,p,?,?,p,e
?,?,y,?,?,?,c,?,w,?,?,s,y,?,?,w,?,?,k,y,?,?
x,s,w,?,l,f,c,?,w,e,c,s,?,w,?,w,?,?,?,s,?,e
x,?,?,?,a,f,?,b,?,e,?,?,s,?,w,w,o,?,?,?,m,?
?,s,?,t,?,f,c,n,n,e,e,?,s,?,w,w,?,p,k,?,?,p
f,?,w,?,a,?,?,n,?,t,b,s,s,?,?,?,o,?,?,v,?,e
?,s,w,t,l,?,?,b,w,?,?,s,s,w,w,w,?,?,?,s,?,e
?,?,w,?,?,f,w,n,?,t,b,?,s,?,w,w,o,p,u,v,d,e
x,?,w,?,?,?,?,?,n,e,?,?,s,w,?,w,o,?,k,?,m,e
f,?,y,?,?,f,c,?,w,?,?,?,?,?,w,?,?,p,k,?,?,e
?,s,?,f,n,?,w,b,p,t,?,?,?,?,w,w,?,?,?,?,?,?
f,y,?,?,a,f,c,?,?,e,?,s,y,?,?,?,o,p,n,y,g,e
?,?,?,?,?,f,c,?,p,e,e,s,?,?,?,w,o,?,n,s,?,p
s,?,?,?,n,f,?,?,g,?,e,s,?,w,w,?,o,p,n,?,?,?
?,y,y,t,?,?,c,?,?,?,?,s,?,w,?,?,o,p,?,s,?,?
b,s,w,t,?,?,c,?,?,?,?,?,s,w,?,?,?,p,n,?,?,?
b,?,?,t,l,f,c,b,?,?,c,?,s,?,?,?,o,p,n,?,m,?
f,?,n,f,?,f,?,?,?,e,?,?,s,?,?,w,?,p,n,v,?,?
?,?,w,t,a,f,?,?,?,e,?,?,?,w,w,w,?,p,?,?,?,?
b,?,?,?,l,?,?,b,g,?,?,s,?,w,w,w,o,?,k,?,g,?
?,?,w,?,?,f,?,b,g,?,?,?,s,w,?,w,?,?,?,n,?,e
f,?,?,?,?,f,c,b,?,?,r,?,?,?,?,?,o,p,?,?,g,e
x,?,w,t,?,?,?,n,k,e,e,?,s,?,w,w,?,p,?,v,g,p
?,?,?,t,a,?,c,b,?,?,?,s,?,?,?,w,o,p,?,?,?,?
x,y,w,t,a,?,?,?,?,e,?,?,?,?,?,?,?,?,n,?,m,?
?,?,?,?,l,?,?,n,w,?,b,?,?,w,w,?,o,p,u,?,d,?
f,f,?,?,n,f,c,?,g,?,e,?,s,w,w,?,o,p,k,v,u,?
f,?,g,?,?,?,?,?,p,?,e,?,s,?,?,?,o,?,k,?,?,?
?,y,y,t,?,f,?,?,g,e,c,?,s,?,w,w,o,?,?,s,m,?
b,s,w,t,?,f,?,b,?,?,c,s,?,w,w,?,?,?,n,s,?,?
?,y,?,t,?,?,?,n,w,?,?,s,s,?,?,?,?,?,k,s,?,p
?,s,w,?,l,?,?,?,n,?,?,s,s,w,w,w,?,p,?,?,m,?
?,?,?,t,p,?,?,n,w,?,?,s,?,w,w,?,?,?,k,v,?,p
x,y,w,t,?,f,?,?,k,?,c,s,s,?,w,w,o,?,?,?,?,e
x,y,y,?,?,?,c,?,?,?,c,s,s,w,w,?,?,?,n,?,?,?
?,?,y,?,?,?,?,?,n,e,?,?,?,w,?,?,o,?,?,?,p,e
x,y,?,t,?,?,?,b,w,e,?,s,?,w,w,?,?,?,?,s,p,?
?,?,?,t,?,f,c,b,?,?,r,?,?,w,?,?,?,?,n,?,?,?
x,?,?,?,a,f,?,?,?,e,?,s,?,?,w,?,?,?,?,n,m,?
f,f,?,f,n,f,w,b,h,?,e,?,?,w,w,w,o,e,k,s,?,e
?,?,?,?,?,?,?,b,?,?,c,?,?,w,w,?,?,p,?,n,?,?
x,?,?,?,p,f,?,?,?,e,e,?,?,?,?,?,o,?,n,?,?,?
b,y,y,t,a,?,c,b,n,e,?,s,s,w,w,w,o,p,n,n,?,?
s,f,n,?,?,?,c,n,p,e,?,?,?,w,?,w,o,p,n,?,?,e
x,s,y,?,l,?,?,b,k,?,?,s,?,w,?,?,?,?,?,?,?,e
?,?,w,t,l,?,?,?,?,e,c,s,s,?,?,w,o,?,?,n,m,?
?,?,n,?,?,f,?,b,n,?,r,?,?,?,w,w,?,?,k,s,g,e
b,y,?,t,a,f,c,?,g,?,c,?,?,?,w,w,?,?,?,s,m,?
?,y,w,t,a,?,?,?,?,?,c,s,?,w,?,w,?,?,?,?,?,?
?,?,n,t,l,f,?,b,n,e,?,?,?,w,?,w,?,p,n,?,p,e
f,f,g,f,?,?,c,n,p,e,?,?,?,?,?,?,?,p,?,?,?,?
?,?,?,?,?,?,?,?,g,e,e,?,s,?,?,?,?,?,k,?,?,?
?,y,?,?,l,f,?,b,?,e,?,?,?,?,w,w,?,?,k,s,?,e
x,?,?,?,l,?,?,?,n,?,?,?,s,w,w,w,?,?,?,s,m,e
?,?,?,?,?,?,c,?,?,e,?,?,?,?,w,w,o,p,?,?,g,e
x,s,?,t,a,f,?,?,g,?,c,?,s,?,w,w,?,p,?,?,m,e
b,?,y,t,?,f,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,?
x,?,y,?,a,?,?,?,?,e,?,?,?,?,?,w,o,?,?,s,m,e
