@relation dataset

@attribute cap.shape {b, c, f, k, s, x}
@attribute cap.surface {f, g, s, y}
@attribute cap.color {b, c, e, g, n, p, w, y}
@attribute bruises.3f {f, t}
@attribute odor {a, c, f, l, m, n, p}
@attribute gill.attachment {a, f}
@attribute gill.spacing {c, w}
@attribute gill.size {b, n}
@attribute gill.color {g, h, k, n, p, r, u, w, y}
@attribute stalk.shape {e, t}
@attribute stalk.root {b, c, e, r}
@attribute stalk.surface.above.ring {f, k, s, y}
@attribute stalk.surface.below.ring {f, k, s, y}
@attribute stalk.color.above.ring {b, c, g, n, p, w, y}
@attribute stalk.color.below.ring {b, c, g, n, p, w, y}
@attribute veil.color {w, y}
@attribute ring.number {n, o, t}
@attribute ring.type {e, l, n, p}
@attribute spore.print.color {h, k, n, r, u, w}
@attribute population {a, c, n, s, v, y}
@attribute habitat {d, g, l, m, p, u}
@attribute class {e, p}


@data
f,?,n,t,?,?,c,b,w,?,?,s,?,w,?,?,o,?,?,?,p,e
x,y,y,?,?,f,c,b,k,e,c,s,?,w,w,?,?,p,?,n,?,e
x,?,g,?,n,?,w,b,?,?,?,f,f,w,w,w,?,e,?,?,g,?
?,?,w,?,n,f,w,?,k,?,?,s,f,?,w,w,o,?,?,?,g,?
?,?,?,?,l,?,?,?,w,?,c,?,?,?,w,w,o,?,n,n,m,e
b,?,y,t,?,?,c,?,k,?,?,s,s,?,?,?,?,?,k,n,?,e
?,?,w,t,a,f,c,?,g,e,c,?,s,w,?,w,o,p,k,?,?,e
?,y,?,t,a,f,c,?,w,e,?,?,?,w,w,?,?,?,n,s,g,?
x,s,?,f,n,?,w,b,p,?,?,?,?,?,w,?,o,e,?,?,?,?
?,?,w,t,?,?,?,b,g,e,?,?,?,?,w,?,o,?,n,?,g,e
?,?,n,?,?,f,c,?,k,?,?,?,?,w,w,w,?,?,?,v,u,e
x,?,w,?,?,?,?,n,?,?,?,?,?,w,?,w,o,p,u,v,?,?
x,?,?,t,l,f,c,?,?,e,r,s,?,w,w,w,o,p,k,s,g,e
?,?,y,t,?,?,c,b,?,e,?,s,?,?,?,?,o,p,?,n,?,?
x,y,w,?,a,?,?,b,k,e,?,s,?,?,?,?,?,?,n,n,?,e
?,y,?,t,a,?,?,?,n,e,c,?,?,?,w,?,?,p,k,s,m,e
b,s,y,t,a,f,c,b,?,?,c,s,?,w,w,w,?,p,k,?,g,?
?,s,y,t,l,f,c,?,?,e,?,?,s,?,w,w,o,?,k,s,m,e
b,?,y,t,?,?,c,b,n,e,c,?,?,w,?,w,?,?,k,?,g,e
x,f,?,?,?,?,?,?,?,e,?,?,s,?,?,w,?,?,n,y,?,e
f,y,?,?,l,f,c,b,?,e,r,?,y,w,w,?,o,?,?,y,?,e
?,?,w,?,a,f,?,b,k,e,c,?,?,w,w,w,o,?,n,s,?,?
?,y,y,?,?,f,c,?,?,e,r,?,y,?,w,?,?,p,?,?,p,e
?,?,w,t,a,f,c,b,?,e,c,s,?,?,w,w,?,?,n,?,?,e
?,s,?,?,a,f,c,?,?,?,?,?,s,?,?,w,?,?,?,s,?,e
x,y,?,t,?,f,c,?,w,e,?,?,y,w,w,w,?,?,?,y,?,?
?,?,?,?,a,f,?,?,?,e,?,s,s,?,w,w,o,?,?,?,g,?
x,?,g,?,n,f,?,?,g,?,?,s,s,?,?,w,o,p,?,?,u,e
?,s,y,?,?,f,c,?,k,?,?,s,?,w,?,w,o,?,n,s,?,e
x,?,?,?,?,?,?,?,?,?,b,?,s,w,?,?,?,p,u,?,?,?
?,y,y,t,a,f,?,?,?,?,?,?,s,?,w,w,?,?,k,s,?,?
?,y,y,t,l,f,?,?,p,e,r,?,?,?,?,w,o,?,n,?,?,?
b,?,?,t,l,?,?,?,?,?,?,s,s,w,w,w,?,?,?,?,m,?
b,y,?,t,?,f,c,b,k,?,?,s,s,w,?,w,?,?,k,?,?,e
?,y,?,t,a,?,?,b,g,e,?,s,?,w,?,?,?,?,?,s,?,e
?,y,y,?,?,?,?,?,?,?,?,s,?,w,w,w,o,?,?,n,?,e
b,s,y,?,l,f,?,?,?,?,c,s,?,?,w,?,?,p,?,n,?,e
x,y,?,t,?,?,?,?,p,e,e,?,?,w,?,?,o,?,n,?,u,?
?,?,n,f,n,f,?,n,g,e,?,?,?,w,w,?,o,?,n,y,?,e
f,f,n,?,?,f,?,n,g,e,e,s,?,w,?,?,o,p,k,v,u,?
x,s,y,t,a,f,?,?,g,?,c,?,?,?,?,w,o,p,?,s,m,e
?,?,n,?,a,?,?,?,p,e,?,s,?,w,?,w,?,?,k,?,p,e
x,y,w,t,?,?,?,n,?,e,e,s,s,w,?,w,?,?,?,?,?,p
b,s,w,t,?,?,c,b,g,e,?,?,?,?,w,?,?,p,?,?,m,e
f,f,g,?,?,?,c,?,p,?,e,s,s,w,?,w,?,?,k,?,?,e
?,y,y,t,l,f,?,b,?,e,c,s,?,w,w,?,o,p,?,?,g,?
?,y,?,?,?,?,?,b,w,?,?,?,y,w,?,?,o,p,?,?,?,?
x,f,w,f,?,f,?,b,p,?,e,?,?,?,w,w,?,?,k,s,g,e
?,?,w,t,l,?,w,n,?,t,?,?,s,w,w,w,?,p,?,v,?,e
b,?,w,?,l,f,c,b,?,e,c,?,s,?,?,w,o,?,n,s,m,e
?,?,y,?,a,?,?,n,?,t,b,s,?,?,?,w,o,?,n,?,d,?
?,?,?,?,?,f,c,b,k,e,?,?,?,w,?,w,?,?,n,?,?,?
?,?,?,?,n,?,?,?,?,?,?,s,s,w,?,w,?,?,?,?,?,e
b,?,?,t,?,f,c,b,n,?,c,?,s,?,?,?,?,p,?,?,?,e
x,?,w,t,?,f,c,?,?,?,?,s,?,w,?,?,?,?,?,?,?,?
?,?,?,t,l,f,c,?,n,e,c,s,?,w,w,?,o,?,?,s,m,e
f,s,w,t,a,f,w,n,?,?,b,s,?,?,w,?,?,p,?,v,d,?
?,y,y,?,?,?,?,?,w,?,?,?,?,?,?,?,?,?,n,?,g,?
b,?,w,t,?,?,?,b,?,?,?,?,?,?,w,?,o,p,k,?,?,e
x,?,?,t,?,f,c,b,g,e,?,?,s,?,w,?,?,?,k,?,g,?
?,f,w,?,?,f,w,?,?,t,e,?,?,?,w,?,?,e,k,s,?,?
?,y,?,t,l,f,?,b,n,e,r,?,y,?,?,?,o,?,?,?,p,?
x,s,?,t,p,?,?,n,k,?,?,?,s,?,w,?,?,?,?,v,?,?
b,?,?,?,a,?,c,b,?,?,?,s,?,w,w,?,?,p,n,?,g,?
?,?,w,?,?,?,c,b,k,e,c,s,?,w,w,w,?,?,k,?,m,?
?,y,w,t,?,f,c,?,n,e,?,s,?,?,?,w,o,p,?,n,?,?
b,y,w,?,a,?,c,?,w,?,?,s,s,?,w,?,?,p,k,n,g,e
?,s,y,t,a,?,?,b,w,?,c,s,s,w,?,w,?,?,?,s,?,e
?,s,?,?,l,f,?,b,w,e,?,?,s,w,w,?,o,?,?,n,?,?
x,f,y,?,?,f,?,?,n,t,?,s,?,w,?,?,o,?,n,v,d,?
?,?,g,f,?,f,c,?,?,e,?,?,?,?,?,?,o,?,?,y,u,e
f,?,?,?,a,f,?,?,?,?,r,?,y,?,?,w,?,p,n,s,?,?
b,?,w,?,l,f,?,b,?,?,c,s,s,?,w,w,o,?,?,n,m,e
?,?,y,?,?,f,c,?,g,e,?,?,s,w,w,w,o,?,k,s,g,?
x,?,y,t,a,f,?,?,?,?,c,?,s,w,?,w,?,p,k,s,g,e
x,?,?,?,l,?,c,?,w,e,c,?,s,w,w,w,o,?,?,s,g,?
?,f,g,?,n,?,c,n,?,e,e,s,?,?,w,w,o,?,n,v,u,?
?,?,w,?,a,f,c,b,n,e,c,?,?,?,?,w,?,?,n,?,m,e
x,s,?,?,p,?,?,?,k,e,?,?,s,?,w,w,?,p,?,s,?,p
x,y,?,t,a,f,c,b,n,?,?,?,?,?,w,?,?,?,?,s,?,e
f,f,w,?,?,?,?,?,p,t,?,s,?,?,?,?,o,p,n,v,?,e
?,y,w,?,l,?,?,?,g,?,c,?,s,w,w,w,?,p,?,n,?,e
b,?,w,?,l,?,?,b,n,e,c,?,s,w,?,w,o,p,?,?,g,?
x,?,?,t,a,?,?,?,?,?,?,s,s,?,w,w,?,?,n,?,g,?
x,?,?,?,?,f,?,?,?,e,?,?,s,w,w,w,?,?,n,s,?,?
?,y,n,?,?,?,?,n,p,e,e,?,s,?,?,w,o,?,?,?,u,p
b,s,y,t,?,f,c,?,?,e,?,s,?,?,?,?,o,?,?,?,g,e
x,f,?,f,?,?,c,?,n,?,?,s,?,w,?,w,o,?,?,?,u,e
?,?,?,?,p,?,c,?,?,?,?,s,s,w,w,w,o,?,?,s,u,p
?,?,y,t,?,?,c,b,?,?,r,?,?,?,w,w,?,p,?,?,?,?
f,?,n,f,?,f,c,n,?,?,?,s,s,w,w,w,?,?,?,v,?,e
?,?,w,?,l,?,?,?,k,?,c,?,s,w,w,w,?,?,n,?,?,e
?,f,w,t,l,?,w,n,?,?,b,s,?,?,w,w,?,?,?,?,d,e
?,?,?,?,?,f,c,b,w,e,?,?,s,w,?,?,?,?,?,s,?,?
?,?,y,?,l,f,?,?,?,e,c,s,?,w,w,w,o,?,?,?,g,?
?,y,?,t,l,?,?,b,n,e,r,s,y,w,w,w,?,p,k,s,?,e
f,y,?,?,?,?,?,b,?,?,?,s,y,w,?,w,o,?,?,s,p,e
f,y,y,t,a,?,?,b,w,e,r,?,?,?,w,w,o,p,k,?,p,e
?,?,w,?,l,f,c,b,?,?,c,s,?,w,?,?,o,p,?,s,?,e
?,?,w,t,a,?,c,b,?,?,c,s,s,?,w,w,o,?,n,n,?,?
?,s,w,t,p,f,c,?,?,e,e,?,s,w,?,w,o,?,?,?,?,?
?,?,?,t,a,?,?,n,p,t,?,s,s,?,w,w,?,?,?,v,d,?
x,?,?,t,?,f,c,b,?,?,c,?,s,w,?,?,o,?,?,s,g,?
?,s,?,t,?,?,?,n,?,t,?,s,?,?,w,?,?,?,?,v,?,?
?,y,?,?,a,f,c,b,n,e,c,?,?,w,w,w,o,?,k,s,?,?
?,y,y,t,?,f,?,?,?,?,r,s,y,?,?,?,?,p,?,y,p,e
x,s,n,f,?,?,w,b,?,?,e,f,s,w,w,w,o,?,?,s,?,?
f,?,?,t,a,?,c,b,w,?,r,s,y,?,w,?,?,?,?,y,?,?
?,?,?,?,p,f,c,?,p,e,e,?,s,w,w,w,?,p,?,?,?,?
?,?,?,?,?,f,?,n,?,e,?,s,s,?,w,?,?,p,n,?,u,e
b,?,y,?,l,f,c,b,w,?,?,s,s,w,w,?,o,?,?,s,m,?
?,?,?,?,l,f,?,?,n,?,?,s,s,?,?,w,?,p,?,?,g,?
?,?,w,?,l,?,c,?,?,?,?,?,s,?,?,w,o,?,n,?,?,?
f,f,?,?,n,?,c,n,?,e,e,?,s,w,w,w,o,p,n,?,?,e
?,s,?,?,a,f,c,b,w,e,?,s,s,w,?,w,o,?,?,?,?,e
b,?,w,?,?,?,c,b,?,e,?,s,?,w,?,w,?,p,k,n,?,?
?,?,?,t,a,f,?,?,g,e,c,s,?,w,?,?,o,p,?,n,m,e
?,y,n,t,?,f,c,?,w,?,r,s,?,?,w,w,o,?,?,s,?,?
?,y,w,t,p,f,?,?,?,e,e,s,?,w,w,?,o,p,?,?,?,p
x,s,w,?,a,f,?,b,n,e,?,s,s,?,?,?,o,?,n,?,g,e
?,y,?,t,a,f,c,?,?,e,c,s,s,?,?,?,?,?,?,s,?,?
?,f,?,?,?,?,w,?,?,?,b,?,s,w,w,w,o,p,?,v,d,e
f,?,?,?,n,f,c,n,g,e,?,?,?,w,?,?,?,?,?,?,?,?
?,s,g,?,n,?,w,b,?,?,?,s,s,?,?,w,o,e,?,?,?,?
x,y,y,t,?,f,c,?,g,e,c,s,s,w,?,w,o,p,n,?,m,e
b,?,w,?,a,f,c,b,?,e,c,?,s,w,?,?,o,?,n,?,m,e
?,?,n,?,?,?,c,?,w,e,?,?,s,?,w,w,o,?,k,?,u,?
x,s,w,?,?,f,c,b,?,?,c,?,?,?,w,w,?,p,k,?,m,?
?,?,?,t,p,f,c,?,?,?,?,?,?,?,w,?,o,p,?,?,u,?
?,?,?,t,l,?,?,b,k,e,c,?,?,?,w,w,o,?,?,?,g,e
x,?,?,t,a,?,c,?,k,?,?,?,?,?,w,?,o,p,?,?,m,?
f,y,?,?,a,?,c,?,n,?,r,?,y,w,w,w,o,p,?,s,p,e
x,?,n,?,a,f,c,b,w,e,r,?,?,?,w,?,?,p,n,?,p,?
f,?,?,?,?,?,c,?,?,e,?,?,y,?,?,w,o,?,?,y,g,?
x,y,?,?,a,?,c,?,w,e,c,s,s,w,w,?,o,p,?,?,m,?
f,f,?,f,n,?,?,b,h,?,?,?,?,w,w,?,o,e,k,?,g,?
?,s,y,?,l,?,?,b,?,e,?,?,?,?,?,w,o,?,?,?,?,e
?,?,w,?,p,?,?,n,w,e,?,?,?,?,?,w,o,p,?,?,?,?
b,y,?,t,?,?,?,b,?,?,c,?,s,?,?,?,?,?,?,?,?,e
s,?,n,?,?,f,c,?,p,?,e,s,s,w,?,?,?,p,?,v,?,e
x,?,y,t,?,f,?,?,k,?,c,?,?,?,w,w,o,?,k,s,?,e
b,y,?,?,?,?,?,?,n,?,c,s,s,?,w,w,o,?,?,n,?,?
?,y,n,?,?,?,?,b,n,?,r,?,y,?,?,?,?,p,?,s,g,?
b,y,?,?,a,f,c,?,?,?,?,s,?,w,?,?,o,?,k,?,?,e
b,y,?,t,?,?,?,b,g,?,c,s,s,w,?,?,?,?,?,?,?,e
x,y,?,t,?,f,?,?,?,?,?,s,y,?,w,w,?,p,?,?,?,?
f,f,g,f,n,?,?,?,p,?,?,s,?,w,?,w,o,p,?,?,?,e
x,f,?,?,?,?,?,?,g,e,e,?,?,?,w,w,?,p,k,?,?,?
?,y,y,t,l,f,c,?,n,e,c,s,s,?,?,w,?,?,k,?,g,?
?,?,?,?,?,f,c,?,?,?,c,s,?,?,w,?,o,?,?,s,?,e
b,y,?,?,?,?,?,?,k,?,c,s,s,?,w,w,?,?,?,s,?,e
x,?,w,?,a,f,?,b,?,?,?,s,?,w,w,w,o,p,k,?,m,e
b,?,y,?,a,?,?,b,g,?,?,s,s,w,?,?,?,p,?,n,m,e
x,?,y,t,a,?,?,?,?,e,?,?,s,?,w,?,o,?,k,?,m,e
