@relation dataset

@attribute cap.shape {b, c, f, k, s, x}
@attribute cap.surface {f, g, s, y}
@attribute cap.color {b, c, e, g, n, p, w, y}
@attribute bruises.3f {f, t}
@attribute odor {a, c, f, l, m, n, p}
@attribute gill.attachment {a, f}
@attribute gill.spacing {c, w}
@attribute gill.size {b, n}
@attribute gill.color {g, h, k, n, p, r, u, w, y}
@attribute stalk.shape {e, t}
@attribute stalk.root {b, c, e, r}
@attribute stalk.surface.above.ring {f, k, s, y}
@attribute stalk.surface.below.ring {f, k, s, y}
@attribute stalk.color.above.ring {b, c, g, n, p, w, y}
@attribute stalk.color.below.ring {b, c, g, n, p, w, y}
@attribute veil.color {w, y}
@attribute ring.number {n, o, t}
@attribute ring.type {e, l, n, p}
@attribute spore.print.color {h, k, n, r, u, w}
@attribute population {a, c, n, s, v, y}
@attribute habitat {d, g, l, m, p, u}
@attribute class {e, p}


@data
x,?,?,t,l,?,w,?,p,?,?,?,s,?,?,w,?,p,u,?,?,e
s,?,n,?,?,?,?,?,?,e,e,?,s,?,w,w,o,p,n,y,?,e
?,?,?,?,p,f,?,n,?,e,e,s,s,?,w,w,?,?,k,?,?,p
?,y,w,?,?,f,c,b,?,e,?,s,?,?,w,?,?,p,n,?,?,?
f,?,n,?,?,f,c,n,?,e,e,s,s,w,?,w,?,p,?,v,?,p
?,s,?,f,n,?,w,?,?,?,e,s,s,?,w,w,o,e,n,?,g,?
x,?,y,?,l,?,?,?,?,e,c,?,?,?,?,?,o,?,?,?,?,e
x,s,w,f,n,f,w,b,n,?,?,s,?,?,w,?,?,?,k,s,?,?
b,?,?,?,a,?,c,b,w,?,c,?,s,?,?,w,?,?,n,?,g,e
?,f,g,?,n,f,w,b,h,?,e,?,s,?,w,?,?,e,?,?,?,e
?,s,?,?,l,f,c,?,?,?,?,?,s,?,w,w,o,?,k,n,?,?
b,s,?,?,l,?,c,b,?,e,c,s,?,?,w,?,?,?,?,s,m,e
b,?,?,?,l,?,?,?,w,e,?,s,s,w,w,w,o,?,n,s,?,?
?,y,w,t,?,f,c,?,?,?,c,?,s,?,w,w,?,?,?,s,?,e
?,s,w,t,l,?,w,n,?,t,b,?,s,?,?,w,?,?,?,?,?,?
?,y,y,?,?,f,?,?,g,?,c,?,?,w,w,w,?,?,?,?,?,?
?,?,?,t,a,?,?,?,?,t,?,?,s,w,w,?,?,?,n,v,?,e
?,y,?,t,p,f,c,?,w,e,e,s,?,w,?,?,?,p,n,v,u,p
?,f,w,t,l,f,w,n,?,t,b,s,?,?,?,w,o,?,n,v,?,?
x,y,?,?,a,?,?,?,n,?,c,s,?,?,w,?,?,?,?,?,g,?
?,?,?,?,p,?,?,n,?,?,e,?,?,?,w,?,o,?,n,?,?,?
b,s,y,t,l,?,?,b,w,e,?,s,?,?,w,?,?,?,n,n,?,e
x,y,?,t,?,?,?,b,?,e,r,s,?,w,?,w,o,?,?,?,p,e
b,?,y,?,?,f,c,b,?,e,?,?,?,?,?,w,?,p,?,n,m,?
s,?,n,f,?,f,c,?,?,e,?,s,s,?,w,w,o,p,n,?,?,e
?,y,n,t,a,?,?,b,?,e,r,s,y,?,w,w,o,p,?,?,p,?
?,y,y,?,?,f,?,?,?,e,c,?,?,?,w,?,o,p,k,n,?,?
x,?,?,?,n,?,w,?,k,t,?,?,f,w,?,w,o,e,k,?,g,e
f,?,w,?,?,f,w,b,k,t,?,?,f,w,?,?,?,e,n,a,?,e
x,y,y,t,l,?,?,b,?,e,?,s,s,w,?,w,?,?,?,n,m,e
?,s,?,t,?,?,?,b,?,e,c,?,s,w,w,?,?,?,k,n,?,e
?,y,?,t,a,?,?,b,g,?,?,s,s,w,w,?,?,p,k,n,?,?
x,y,w,?,a,?,c,b,w,e,c,s,s,?,?,?,o,?,n,s,g,?
?,s,n,?,?,?,w,?,?,t,e,?,?,w,w,w,?,e,n,a,?,e
x,y,?,t,l,?,?,?,g,e,?,s,?,w,w,?,o,?,?,s,?,?
?,f,?,f,n,f,?,n,k,e,?,?,s,?,w,?,o,p,?,v,?,e
x,s,?,?,a,f,w,?,w,?,?,s,s,w,?,w,?,p,?,v,d,?
?,y,n,t,?,?,c,?,?,?,r,s,?,?,w,w,o,?,k,?,?,e
?,?,y,?,a,f,c,?,?,?,c,?,?,?,?,?,o,?,?,n,g,?
x,y,?,t,a,f,c,?,?,?,c,?,?,w,?,w,?,p,?,n,?,?
b,?,w,?,?,?,?,b,?,?,?,s,?,w,?,w,o,?,k,s,?,?
?,s,y,?,a,?,c,?,g,?,c,s,?,?,?,?,o,p,?,s,?,e
b,s,y,t,l,?,c,?,g,e,c,s,s,w,w,w,o,p,k,s,m,e
?,y,y,?,a,f,c,?,n,?,?,?,s,w,w,w,?,p,?,?,?,e
x,?,n,?,?,?,c,?,k,?,e,s,s,w,?,?,o,p,n,y,u,?
?,y,?,?,?,?,?,?,?,?,r,?,y,w,w,?,o,p,n,?,g,e
x,?,w,t,a,?,c,b,k,e,?,?,s,w,?,?,?,?,n,s,?,?
f,y,?,?,l,?,c,?,w,e,r,?,?,w,?,?,?,?,?,y,?,?
?,s,w,?,?,?,?,?,w,e,c,?,?,w,w,w,?,?,n,s,?,?
?,?,w,t,a,?,?,b,w,e,c,?,s,?,?,?,o,p,?,?,m,e
x,?,n,?,?,?,?,b,w,e,r,s,?,?,?,w,?,?,k,?,?,e
b,?,?,t,?,f,?,b,?,e,?,?,s,w,?,w,o,p,k,s,?,e
x,f,?,f,n,f,?,n,?,e,e,s,?,?,?,?,?,?,?,y,u,e
?,?,?,t,l,?,c,?,?,e,c,s,?,w,w,w,?,p,n,?,?,e
?,f,y,t,?,f,?,n,?,t,b,?,?,?,?,?,o,?,?,?,?,e
b,y,y,t,a,?,?,?,w,e,?,s,?,w,?,w,o,p,?,s,?,?
f,?,y,t,?,f,?,?,?,e,?,s,?,w,?,w,o,?,n,s,?,?
?,y,?,?,l,f,c,b,?,?,c,s,s,w,?,?,o,p,?,n,?,?
?,y,w,?,a,?,c,b,k,e,?,s,s,?,?,w,o,?,k,?,m,e
b,?,y,t,a,f,?,b,g,?,c,?,?,?,w,w,o,p,?,?,?,e
?,y,y,?,l,f,?,?,?,e,?,s,?,w,w,?,?,?,n,n,m,e
?,?,y,t,l,?,?,?,?,e,?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,t,?,?,?,n,?,e,?,?,s,?,w,w,o,?,n,v,u,p
?,?,?,?,n,?,?,?,?,e,e,?,s,w,w,w,o,p,?,?,u,e
?,f,n,f,?,f,c,?,g,?,e,?,s,?,?,?,?,?,k,?,u,e
x,s,y,t,?,f,c,b,?,e,?,?,s,?,w,w,o,p,?,s,m,e
?,y,n,?,a,f,c,?,p,e,r,s,?,w,?,w,?,?,k,s,?,?
?,?,?,t,?,?,c,n,k,?,?,?,?,w,?,?,?,?,?,?,g,p
?,?,w,?,?,f,?,?,g,?,?,?,s,w,?,w,?,?,?,?,m,e
?,f,g,f,n,f,c,n,?,e,?,?,s,?,?,w,o,p,?,v,?,?
?,y,y,t,?,f,c,?,g,?,?,?,s,w,?,?,o,p,n,?,g,e
x,y,n,t,a,?,c,b,?,?,r,?,?,?,?,?,o,?,n,?,p,?
?,f,w,f,?,f,w,b,p,?,e,?,?,w,w,w,?,e,?,s,g,?
?,?,?,t,l,?,w,n,w,?,b,s,?,w,w,w,?,p,?,v,?,e
b,s,w,?,l,f,?,b,w,?,?,s,s,w,?,?,o,p,?,s,?,e
?,?,y,?,?,f,?,n,w,t,b,s,?,w,w,w,?,p,n,?,d,?
x,?,?,?,a,?,c,?,?,e,c,?,s,?,w,?,o,p,?,?,?,e
?,?,g,?,n,f,c,?,?,?,e,s,?,w,w,?,o,?,?,?,u,?
b,?,y,?,a,f,c,b,?,e,?,s,s,w,?,w,o,p,k,s,g,e
?,s,w,t,l,f,?,?,g,e,c,?,?,?,?,?,o,p,n,n,m,?
?,?,w,t,?,f,?,b,?,?,c,s,s,w,w,?,o,?,n,s,?,e
f,s,w,t,a,f,?,n,?,t,b,s,?,w,?,?,?,p,?,?,d,e
?,?,y,t,?,f,?,?,?,?,c,s,?,?,?,?,?,p,?,?,g,e
?,?,w,t,l,?,c,b,w,e,?,s,s,?,?,?,?,?,k,s,g,?
?,s,w,t,a,f,?,b,?,?,c,s,?,?,w,w,?,?,k,n,g,e
x,f,w,f,n,?,w,b,h,t,e,?,?,?,?,w,o,?,k,s,?,e
f,y,?,?,?,?,c,b,?,?,?,?,y,?,w,?,?,p,k,y,?,e
x,?,?,t,?,?,?,n,k,?,?,?,?,w,w,w,o,p,?,v,u,p
?,s,w,t,a,?,c,b,?,?,?,?,?,?,?,w,?,?,?,n,?,?
?,?,?,t,?,f,?,?,?,?,c,?,?,w,w,w,o,?,?,s,m,?
b,?,?,?,l,f,c,b,n,e,c,s,s,?,w,?,?,p,n,?,g,e
b,y,w,?,?,?,?,?,w,e,c,s,s,?,w,w,?,?,k,?,?,?
?,s,?,?,?,?,?,b,?,e,c,s,s,?,?,?,?,?,?,?,?,e
b,s,w,t,?,f,c,b,?,e,?,?,?,w,?,?,?,?,?,?,m,?
?,f,y,?,a,?,w,n,?,t,?,?,s,w,?,?,o,?,n,v,?,e
?,f,g,?,n,f,c,n,n,e,?,s,s,w,w,w,o,?,?,y,u,?
?,y,y,?,a,f,c,?,?,?,?,s,?,w,w,?,o,?,n,s,?,e
?,s,?,?,?,f,c,?,n,e,?,s,s,w,w,?,?,?,k,?,m,e
?,?,y,?,a,?,?,b,?,?,?,?,s,?,w,?,?,p,k,?,?,e
?,y,y,t,?,?,?,b,k,?,c,?,?,w,?,w,o,?,k,s,g,e
?,y,w,?,?,f,c,?,w,e,c,s,s,?,?,w,o,p,?,s,g,e
s,?,g,f,n,f,?,?,?,e,?,?,s,w,w,w,?,p,n,?,u,e
?,s,?,t,a,f,c,b,n,e,?,?,?,w,w,w,?,p,?,n,?,e
x,s,?,?,?,?,?,?,k,?,e,?,s,?,?,?,?,p,?,?,?,?
?,?,y,?,?,?,c,b,?,e,r,?,y,?,w,?,o,p,?,s,?,e
f,f,?,t,?,f,w,n,p,?,b,s,?,?,w,?,o,p,n,v,d,?
?,y,w,t,l,?,?,?,?,e,?,?,?,w,?,w,?,?,k,?,?,?
?,y,w,?,?,?,c,?,n,e,?,?,s,?,?,?,?,p,?,?,g,e
?,s,w,?,?,?,?,?,?,?,c,s,s,w,w,w,o,?,?,n,g,?
?,s,y,t,?,f,c,?,?,e,c,s,s,w,w,w,o,?,?,s,g,?
?,y,n,t,?,f,c,n,?,?,?,s,?,w,w,?,o,?,?,?,u,p
?,?,?,?,a,f,?,?,n,?,c,?,s,?,?,?,?,?,?,?,?,e
x,?,?,?,n,?,c,n,?,?,?,?,?,?,?,?,?,p,k,?,?,?
x,?,?,?,?,?,?,n,?,?,?,s,?,w,?,?,?,p,?,?,u,p
?,y,?,?,l,?,c,b,?,?,r,?,y,?,w,?,?,p,?,?,p,?
?,f,?,?,?,f,?,n,k,?,?,?,s,?,?,?,o,p,?,v,u,?
b,s,?,?,l,f,c,b,?,e,?,?,s,w,?,w,o,?,?,n,?,?
?,f,?,?,l,f,?,n,?,t,b,s,s,?,?,?,?,?,?,?,d,?
x,y,w,?,l,?,c,b,w,e,?,s,?,?,w,w,?,p,k,s,?,?
b,?,y,?,?,f,?,?,?,?,?,?,?,w,?,w,?,p,?,s,?,?
?,y,?,t,l,f,c,?,?,e,r,s,y,w,?,?,?,?,?,s,g,?
f,?,y,?,?,f,?,?,p,?,r,s,y,?,?,?,?,p,?,s,p,?
?,?,?,?,?,?,?,b,w,?,?,?,?,w,w,?,o,p,?,y,p,e
?,?,w,t,l,f,c,b,w,e,?,?,s,?,?,w,?,p,?,?,g,e
?,s,w,t,?,f,c,?,?,?,?,s,s,?,?,w,o,p,n,n,?,e
x,?,?,?,p,?,c,?,n,e,e,s,?,?,w,w,o,?,k,?,?,p
f,f,?,t,?,?,?,?,?,?,?,s,?,w,?,?,?,p,?,v,d,?
x,?,?,t,l,f,c,b,w,e,c,?,?,?,?,?,o,p,?,s,?,?
?,?,?,t,l,f,w,?,?,t,b,s,?,w,w,w,o,p,?,v,?,e
?,y,w,?,?,f,c,?,n,?,c,s,?,w,w,?,o,?,?,s,?,?
f,y,y,t,?,f,c,b,?,e,?,s,y,?,w,?,o,?,k,y,?,e
x,s,?,f,n,f,w,b,p,?,e,?,?,?,?,w,o,?,k,s,?,e
?,?,?,?,?,f,c,?,?,e,r,s,y,?,?,w,?,p,n,y,g,?
x,s,n,?,p,?,?,n,p,?,e,?,?,?,w,w,o,p,?,?,g,p
?,?,n,f,n,f,?,?,?,e,?,s,s,?,?,w,o,p,?,?,u,e
b,?,?,?,?,f,c,b,?,e,c,s,s,?,?,w,o,p,?,?,?,?
b,s,w,t,l,?,?,?,?,?,?,s,?,?,?,?,o,p,?,?,g,e
b,?,?,?,l,f,c,?,k,?,c,s,?,w,w,?,o,p,n,?,?,e
f,?,?,f,?,f,c,n,k,e,?,?,?,w,?,w,?,?,n,?,?,?
x,?,w,?,?,?,?,?,w,e,?,s,s,w,w,w,o,?,k,n,?,?
b,?,w,?,l,f,?,b,g,?,?,s,?,w,?,w,?,?,k,n,?,?
b,?,?,?,a,?,?,?,g,?,?,s,?,?,?,?,?,p,?,n,m,e
?,y,n,t,l,f,c,b,w,?,?,s,y,w,?,?,?,?,n,s,g,e
x,y,w,t,p,?,c,n,k,e,?,s,s,w,?,?,o,?,k,v,g,?
x,s,w,t,a,f,?,?,?,?,c,?,?,w,?,w,o,p,?,?,g,e
?,?,?,?,?,f,c,b,n,?,?,?,s,w,?,w,?,?,?,s,m,?
?,f,w,?,l,f,?,n,w,t,?,s,?,?,w,w,?,?,?,v,d,e
?,f,g,?,n,f,?,n,?,e,?,?,?,w,?,?,o,p,?,?,?,?
?,s,g,?,?,?,?,?,?,?,e,?,s,?,w,?,o,?,k,?,?,?
x,?,?,t,?,?,?,?,g,?,?,?,s,?,w,w,o,?,?,s,m,e
?,s,w,?,?,f,?,?,k,e,?,s,s,?,?,?,o,p,n,?,?,e
?,y,?,?,?,f,?,?,w,e,?,s,s,?,w,w,?,?,?,?,?,?
x,?,?,t,l,f,?,?,?,?,?,s,s,?,?,w,o,p,?,?,m,e
f,s,n,?,?,f,c,?,?,e,?,?,?,?,?,?,?,?,k,?,?,?
x,y,w,t,?,f,c,b,k,?,?,?,s,w,w,?,?,p,?,s,g,e
x,?,y,?,a,?,c,?,k,?,c,s,s,w,w,w,?,?,?,n,m,?
f,?,?,t,?,?,c,b,?,?,?,s,y,w,?,?,?,?,?,?,?,?
?,y,n,?,?,?,c,?,w,e,?,s,y,w,w,?,?,?,?,?,?,e
?,y,?,t,a,?,?,b,w,?,?,s,y,?,?,?,?,p,?,y,?,?
x,?,?,t,?,f,?,?,?,e,?,?,?,w,?,?,o,?,?,?,m,?
f,?,n,f,n,f,?,?,h,?,?,?,s,w,w,?,?,e,k,?,g,?
x,s,?,t,l,?,?,?,?,?,c,?,s,?,w,w,o,?,n,?,?,e
x,y,w,?,?,?,?,n,w,e,e,?,s,w,w,?,o,?,n,s,?,p
?,?,?,?,?,f,c,b,n,?,?,s,?,?,?,?,o,p,n,?,m,?
s,f,?,f,?,?,?,?,?,?,e,?,?,?,w,w,?,?,?,v,?,e
?,s,y,?,l,f,c,b,k,?,c,s,s,?,?,?,o,p,k,s,?,e
b,y,w,t,l,?,c,b,?,?,c,s,?,?,?,w,o,?,k,n,?,?
?,?,n,?,?,f,?,?,?,e,?,?,?,w,w,?,o,?,k,?,g,e
b,?,y,t,?,f,?,?,?,?,?,?,?,w,?,w,o,?,k,?,?,?
?,y,?,?,a,?,c,b,g,?,?,?,?,w,w,?,o,?,k,s,?,?
?,?,?,t,?,f,c,?,?,e,?,s,?,?,w,?,?,p,?,?,?,?
f,f,g,?,?,?,c,?,p,?,?,s,s,w,?,?,o,p,?,?,u,e
x,f,?,f,n,?,?,n,g,e,?,?,s,w,?,?,?,p,?,?,?,e
?,y,?,?,?,?,?,?,n,e,c,s,s,?,w,?,o,?,?,s,g,e
?,s,y,?,?,?,?,?,?,e,c,?,s,?,?,?,o,p,?,?,m,?
?,?,w,t,l,?,c,b,?,?,?,?,s,w,?,w,?,p,n,s,?,e
?,?,?,t,a,?,?,?,g,?,?,?,?,?,?,w,?,p,k,s,?,e
?,s,?,?,a,f,c,b,?,e,?,?,?,w,?,?,?,p,n,n,?,?
x,?,y,?,?,?,c,?,k,e,?,?,s,w,w,?,o,?,?,?,?,?
