@relation dataset

@attribute a01 real
@attribute a03 real
@attribute a04 real
@attribute a05 real
@attribute a06 real
@attribute a07 real
@attribute a08 real
@attribute a09 real
@attribute a10 real
@attribute a11 real
@attribute a12 real
@attribute a13 real
@attribute a14 real
@attribute a15 real
@attribute a16 real
@attribute a17 real
@attribute a18 real
@attribute a19 real
@attribute a20 real
@attribute a21 real
@attribute a22 real
@attribute a23 real
@attribute a24 real
@attribute a25 real
@attribute a26 real
@attribute a27 real
@attribute a28 real
@attribute a29 real
@attribute a30 real
@attribute a31 real
@attribute a32 real
@attribute a33 real
@attribute a34 real
@attribute class {0, 1}


@data
?,1.0,0.06655,?,?,1.0,-0.2732,?,-0.43107,?,-0.41349,0.96232,-0.51874,0.90711,-0.59017,0.8923,?,?,?,?,?,0.63081,-0.80544,0.55867,-0.89128,0.47211,?,0.40303,?,0.30996,?,0.22995,-0.89158,?
1.0,1.0,-0.5421,1.0,-1.0,1.0,?,1.0,?,1.0,?,?,?,?,-1.0,1.0,-0.29354,?,-0.93599,?,?,1.0,1.0,1.0,-0.40888,1.0,?,?,-1.0,1.0,-1.0,?,-1.0,0
1.0,1.0,-0.16316,1.0,?,0.99999,-0.15197,?,-0.19277,?,?,0.95735,?,?,-0.34412,0.94486,?,?,-0.43383,?,?,0.82987,-0.5122,0.8408,?,?,-0.5837,0.65723,?,?,-0.64537,?,?,1
1.0,?,-0.86701,?,0.2228,0.85492,-0.39896,?,-0.1209,?,?,1.0,0.07772,1.0,-0.14767,1.0,-1.0,?,?,?,0.15803,?,0.62349,1.0,-0.17012,?,0.35924,1.0,-0.66494,?,?,1.0,-0.18826,0
?,?,0.0738,?,0.0342,1.0,-0.05563,?,?,1.0,0.19651,?,0.20328,1.0,0.12785,1.0,0.10561,1.0,0.27087,?,0.44758,1.0,?,?,0.20033,1.0,0.36743,0.95603,?,1.0,0.32492,1.0,?,1
1.0,0.50932,-0.93996,1.0,0.26708,-0.0352,-1.0,1.0,-1.0,0.43685,?,0.0,0.0,?,?,-0.37681,?,1.0,-1.0,0.0,?,?,?,-0.16253,?,0.39752,?,?,?,1.0,0.23188,?,?,0
1.0,?,0.06468,1.0,?,0.97811,0.02498,0.96112,?,0.99274,0.07808,?,0.10346,0.94212,?,0.88809,?,0.86104,?,0.81633,0.1183,?,0.14442,?,?,0.79476,0.13638,0.7911,0.15379,0.77122,0.1593,0.70941,?,1
?,0.0,?,-1.0,-1.0,1.0,?,-1.0,1.0,?,1.0,1.0,-1.0,1.0,?,?,?,?,1.0,1.0,-1.0,-1.0,?,-1.0,?,1.0,?,-1.0,1.0,?,-1.0,1.0,?,?
?,?,0.02528,?,0.05031,0.57197,0.18761,0.08776,?,0.63621,0.12131,?,?,0.78637,?,?,0.18151,?,?,?,?,0.5142,?,0.48838,?,?,?,0.43433,0.25306,?,?,1.0,0.33036,1
?,?,-1.0,?,0.0,0.0,0.0,?,1.0,?,-1.0,-0.71875,1.0,0.0,0.0,?,1.0,?,1.0,?,1.0,?,0.5625,-1.0,1.0,1.0,1.0,?,-1.0,?,?,1.0,1.0,?
1.0,1.0,?,1.0,?,?,?,1.0,-0.10605,1.0,-0.11073,1.0,-0.39489,1.0,?,0.92124,?,0.86473,-0.34534,0.91693,?,0.9606,-0.46866,0.81874,?,?,?,?,?,?,-0.40575,?,?,?
0.0,1.0,?,0.0,0.0,0.0,?,-1.0,-1.0,?,?,0.0,0.0,-1.0,?,-1.0,-1.0,?,1.0,-1.0,1.0,?,0.0,?,?,1.0,-1.0,?,?,-1.0,1.0,-1.0,1.0,0
?,0.96071,?,1.0,0.04296,1.0,0.09313,0.90169,?,?,0.0258,?,?,?,0.09831,0.76544,?,0.75206,-0.05295,?,-0.07905,?,?,?,-0.07705,0.58051,?,?,-0.01251,?,-1.5E-4,0.52099,-0.00182,1
0.0,-1.0,1.0,0.0,?,?,0.0,?,1.0,1.0,?,?,?,?,0.0,1.0,-1.0,?,?,?,?,0.0,0.0,-1.0,?,1.0,?,?,1.0,?,1.0,0.0,0.0,?
1.0,?,-0.06182,1.0,0.02942,1.0,-0.05131,1.0,?,1.0,?,?,-0.05202,?,?,0.6917,-0.07379,0.65731,-0.20367,?,-0.31558,0.80852,-0.31654,0.84932,?,?,?,?,-0.38576,?,-0.26284,?,-0.39487,1
1.0,1.0,?,?,-1.0,1.0,-1.0,?,-1.0,1.0,?,?,-1.0,1.0,?,1.0,?,1.0,-1.0,?,-0.62796,?,-1.0,?,-1.0,1.0,-1.0,?,-1.0,?,?,1.0,-1.0,0
1.0,1.0,-0.08714,?,?,0.86635,?,0.94817,0.61053,?,-0.41382,0.88486,?,?,?,0.81051,-0.6218,0.12245,-1.0,?,0.11053,?,-0.78547,0.55389,-0.82868,?,?,0.4065,?,?,-0.92128,-0.13341,-1.0,?
0.0,-1.0,-1.0,?,0.0,?,?,?,-0.375,?,?,0.0,?,?,?,1.0,?,?,-1.0,1.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,?,?,?,0.0,0.0,-1.0,?,0
1.0,?,0.0838,1.0,?,?,-0.13308,?,?,1.0,0.47904,1.0,0.59113,?,0.70758,1.0,?,1.0,?,1.0,1.0,0.98042,1.0,?,1.0,?,1.0,0.74822,1.0,0.64358,?,?,1.0,1
?,?,?,?,1.0,?,?,?,?,1.0,?,?,-1.0,0.0,?,?,?,-1.0,-1.0,1.0,-1.0,?,-1.0,1.0,1.0,1.0,-1.0,?,-1.0,?,1.0,1.0,-1.0,?
1.0,1.0,-0.14236,1.0,-0.16256,1.0,-0.23656,?,-0.07514,1.0,-0.2501,?,?,1.0,?,?,-0.38606,?,-0.46162,1.0,?,?,?,1.0,?,0.9882,-0.49687,?,-0.7582,1.0,?,?,-0.84437,1
1.0,1.0,-1.0,1.0,?,1.0,?,1.0,-1.0,1.0,?,1.0,-0.0184,?,?,1.0,?,?,?,1.0,1.0,?,?,?,0.0,?,?,1.0,-0.79141,?,1.0,?,1.0,0
?,?,-0.14639,0.93408,?,?,-0.1645,0.88307,-0.17036,0.88462,?,0.85269,-0.31463,?,-0.35924,0.80681,-0.33632,0.75243,-0.47022,0.70555,-0.47153,?,?,?,-0.48086,0.56804,?,0.50179,?,0.47075,?,0.42189,-0.58086,?
1.0,?,-0.02595,0.41287,-0.23067,0.98019,-0.09473,0.99709,?,1.0,-0.10951,?,1.0,?,?,0.8227,?,0.8076,-0.28257,-0.25914,0.9273,?,?,0.65493,?,?,-0.41307,?,?,0.86136,?,?,-1.0,?
?,?,-0.15899,0.72314,0.27686,?,?,?,?,?,?,?,?,0.76837,0.14638,?,?,1.0,?,0.96354,?,0.92599,?,?,?,1.0,-0.11582,1.0,?,1.0,0.53372,?,-0.57758,?
?,0.66161,-1.0,?,?,1.0,-0.67321,?,-0.40446,1.0,-1.0,?,?,?,?,0.17589,?,?,?,1.0,?,?,-1.0,?,?,1.0,?,0.95982,?,1.0,0.65268,?,?,0
1.0,?,?,?,?,1.0,-0.0296,?,-0.07014,?,?,1.0,?,?,?,0.92561,?,?,-0.14327,?,?,?,-0.13565,?,-0.20851,0.89067,?,?,?,?,-0.20101,?,-0.20766,1
0.0,?,1.0,?,-1.0,0.0,0.0,?,?,?,-1.0,?,?,0.0,0.0,?,?,?,?,?,1.0,-1.0,1.0,1.0,-1.0,1.0,?,-1.0,1.0,1.0,1.0,?,?,0
1.0,?,?,0.94191,?,0.94705,0.05345,?,?,?,?,?,?,?,?,0.88899,0.12722,?,0.14439,?,?,?,?,0.75755,?,0.7355,0.13282,?,0.153,0.70925,0.10754,0.65258,?,1
?,?,0.02461,0.99672,?,?,?,?,?,?,0.11147,?,0.5364,?,0.14137,?,?,1.0,0.41003,?,?,?,0.16516,0.54446,?,?,0.16019,0.43481,?,0.38352,?,?,?,?
?,1.0,?,?,?,1.0,?,0.93051,0.32213,?,?,?,?,?,?,?,0.60756,0.57619,0.62999,0.47807,0.67135,?,0.6884,?,0.72082,?,?,?,?,0.11372,?,0.0699,?,?
1.0,?,?,?,?,?,?,0.0,?,?,?,1.0,?,0.17917,?,?,-1.0,0.0875,-1.0,?,?,?,?,?,?,?,-1.0,?,-1.0,?,?,?,?,0
?,0.90932,0.08791,?,?,?,?,?,0.68154,?,?,0.16286,?,?,0.46086,?,?,0.31639,0.12967,0.37824,?,?,0.55826,?,0.56527,?,0.56605,0.12635,0.56101,?,?,0.12137,?,?
?,-0.64286,?,1.0,?,?,?,1.0,-0.23393,?,?,1.0,?,?,?,1.0,?,?,?,?,-0.03393,-0.84286,?,?,?,?,?,?,?,?,?,?,-1.0,0
?,?,-0.05785,?,?,?,?,?,-0.25843,0.92738,?,?,?,?,?,?,-0.52064,?,-0.57075,?,?,?,-0.64615,?,-0.68479,?,?,?,-0.75353,0.54752,?,?,?,?
0.0,?,?,?,?,?,0.0,1.0,?,?,?,?,?,?,?,-0.375,?,-1.0,?,0.0,?,?,0.0,?,-1.0,?,?,-1.0,?,1.0,?,?,?,?
1.0,?,?,?,-0.07383,?,?,?,-0.09931,?,?,?,?,0.95288,-0.25099,?,-0.344,?,-0.32152,?,-0.34691,?,-0.37643,?,?,0.83172,?,?,-0.42593,?,-0.47977,?,?,1
?,?,?,-1.0,0.26131,-0.36393,?,0.69258,?,1.0,?,?,-0.0055,-0.54852,?,?,?,?,?,-0.29735,-0.31454,?,?,?,?,0.52208,-0.5813,1.0,-0.61393,-0.09634,?,?,?,?
1.0,?,?,?,-0.03818,?,?,?,?,?,?,?,?,0.93369,-0.1279,0.94217,?,?,-0.192,0.88274,-0.17387,0.86257,?,?,?,0.81813,?,?,?,0.76911,-0.23095,0.74323,-0.23902,1
1.0,?,?,?,?,?,0.0,?,?,?,?,?,?,?,-0.22414,?,?,0.7694,?,?,?,0.53448,?,?,?,?,-1.0,-1.0,0.81573,?,?,?,?,0
?,0.84134,?,?,?,0.93421,?,?,0.13795,?,?,?,?,?,?,?,-0.2952,0.86676,-0.20104,?,1.0,?,?,?,?,0.93358,?,0.61582,?,?,?,0.93323,?,1
?,?,?,?,?,?,0.0,?,?,1.0,?,?,?,?,?,1.0,?,?,?,?,?,1.0,?,?,-1.0,?,1.0,-1.0,-1.0,0.0,0.0,0.0,?,0
1.0,?,1.0,?,1.0,?,1.0,?,?,-0.83152,?,-1.0,?,?,?,-1.0,?,?,?,?,?,?,?,0.90014,?,1.0,-1.0,?,?,?,?,?,?,1
1.0,?,?,?,?,?,0.63317,?,?,?,-1.0,?,?,?,?,?,1.0,?,?,1.0,-1.0,-1.0,?,?,1.0,1.0,-1.0,?,-1.0,?,?,1.0,0.33611,?
1.0,0.95659,0.08143,?,-0.05667,0.97165,?,0.96097,-0.06561,0.94717,0.01279,0.95436,?,?,?,?,-0.32268,?,?,?,-0.27316,?,-0.29807,0.99899,-0.40747,?,?,0.92059,-0.30619,?,?,?,?,1
1.0,?,?,?,?,?,?,0.71875,0.47173,?,-0.62723,-1.0,?,?,?,?,0.59152,?,?,?,-1.0,-1.0,-0.46801,-1.0,?,1.0,-1.0,-1.0,?,?,-1.0,?,?,?
1.0,?,?,?,-0.04494,?,-0.06682,?,-0.08799,?,?,?,?,?,?,?,?,1.0,?,0.99484,-0.18949,0.95601,?,?,?,?,-0.21793,?,-0.2237,?,?,0.73992,?,?
0.0,?,?,?,?,?,?,?,?,1.0,?,?,?,?,1.0,?,?,?,-1.0,-1.0,?,1.0,1.0,?,-1.0,?,1.0,?,?,0.0,0.0,?,?,?
?,1.0,?,?,0.07418,?,0.13231,?,?,?,?,?,?,0.94862,?,0.90896,?,0.96741,?,0.99695,?,0.90784,?,?,?,0.88423,?,0.88568,0.22511,?,0.29576,?,0.31166,1
1.0,?,-1.0,-1.0,?,?,0.0,0.0,?,?,?,?,?,?,?,?,0.36146,?,?,?,?,-1.0,?,-0.84792,0.9625,?,1.0,?,?,0.0,?,0.0,0.0,?
?,?,?,1.0,?,?,0.22574,?,?,0.9493,?,0.92992,?,?,?,?,?,0.83656,?,0.83393,?,?,?,?,?,?,?,0.62764,?,0.56791,?,?,0.50903,?
1.0,?,-0.35625,?,?,?,?,0.0,0.0,?,?,?,0.0,0.12292,-0.55,?,?,?,-0.42292,0.0,?,?,-1.0,?,?,?,-0.76667,?,?,?,0.0,1.0,-0.27292,?
?,?,0.16801,0.99352,?,?,?,0.91759,?,?,?,0.8425,?,?,0.49225,?,0.48311,?,?,?,0.58071,0.55586,0.6472,0.48311,?,?,?,0.35684,0.76147,?,?,0.22101,0.78685,1
?,0.63816,?,0.20833,-1.0,?,1.0,?,?,?,?,?,0.58772,?,?,-0.51535,?,?,?,?,-0.4386,?,1.0,0.80921,?,?,-0.0614,1.0,1.0,0.20614,-1.0,?,?,?
1.0,1.0,?,1.0,?,?,?,?,?,?,?,?,?,1.0,0.00879,0.97613,-0.50126,0.80025,?,?,?,?,-0.12312,?,?,0.9289,?,1.0,-0.27387,?,?,0.51382,?,1
1.0,?,?,?,?,1.0,-1.0,?,?,1.0,?,?,0.60598,1.0,?,1.0,0.02672,0.58424,?,1.0,?,0.8913,0.26585,0.91033,?,?,?,0.37681,-0.01947,?,?,?,?,0
?,1.0,0.28046,1.0,?,?,?,?,0.04317,?,?,1.0,0.05489,1.0,0.04384,?,?,0.84371,?,1.0,0.0415,?,?,1.0,?,?,?,?,?,?,?,0.80355,?,1
?,?,?,?,?,1.0,?,?,-1.0,?,1.0,1.0,?,1.0,?,?,?,1.0,?,?,?,?,?,1.0,?,1.0,?,?,?,0.0,?,1.0,-1.0,0
1.0,1.0,0.67784,0.81309,?,?,1.0,?,?,?,?,?,0.77092,-1.0,?,?,-0.58634,?,-0.42822,?,-0.76339,?,?,?,-1.0,?,-0.93296,?,?,?,?,?,?,?
?,1.0,1.0,?,-1.0,?,?,1.0,1.0,?,?,?,?,1.0,?,?,?,?,?,?,?,1.0,1.0,?,?,?,0.5,0.0,0.0,?,?,?,-1.0,?
?,?,?,?,?,1.0,?,?,?,?,0.28778,1.0,?,?,?,?,0.65701,?,?,1.0,?,1.0,0.59457,?,?,?,0.71374,?,0.67149,?,?,?,0.75837,?
?,?,?,1.0,1.0,?,?,?,?,?,0.0,0.0,0.0,?,1.0,1.0,?,?,-1.0,-0.75,?,?,-1.0,1.0,?,1.0,?,-1.0,?,?,0.0,?,?,0
?,?,?,?,0.19279,?,0.27451,0.98044,0.35052,?,?,?,?,0.8282,?,?,0.69065,?,0.7314,?,?,?,?,0.40615,?,?,?,?,0.86061,?,?,0.09048,0.86285,1
1.0,?,0.38889,?,0.0,-0.32937,?,?,?,?,?,0.0,0.0,?,?,?,0.19444,0.46429,?,?,?,?,?,?,0.27381,0.7619,?,0.0,?,?,?,?,?,?
?,?,?,1.0,0.10827,?,0.19498,1.0,?,1.0,0.34826,?,?,0.94575,?,0.89126,?,?,?,0.80644,?,0.79578,?,?,0.63942,?,0.69435,?,?,?,0.71689,?,?,?
?,?,?,?,?,1.0,?,1.0,-1.0,?,1.0,?,?,?,?,1.0,?,?,?,1.0,-1.0,-1.0,-1.0,1.0,?,?,?,?,?,0.0,0.0,1.0,?,?
1.0,?,0.04078,?,0.11982,1.0,?,1.0,0.27921,?,?,?,0.37639,0.91118,?,?,0.46059,0.78619,0.46994,?,0.56282,?,?,?,?,0.58903,?,?,?,?,?,?,?,1
?,1.0,?,1.0,-1.0,?,?,?,?,?,1.0,?,?,1.0,?,?,?,?,?,-1.0,1.0,?,1.0,?,?,1.0,?,?,?,-1.0,-1.0,?,?,?
?,1.0,0.24168,1.0,0.4859,1.0,0.72973,?,?,?,?,1.0,?,?,0.77128,?,?,?,?,?,?,0.89647,1.0,0.64628,?,?,1.0,?,?,?,1.0,?,?,?
?,?,1.0,1.0,?,1.0,?,?,1.0,?,0.0,1.0,?,0.0,0.0,?,?,?,?,-1.0,?,?,1.0,?,-1.0,1.0,?,1.0,1.0,?,-1.0,-1.0,?,0
1.0,?,?,1.0,0.62937,?,0.09557,?,0.2028,?,-1.0,?,?,1.0,?,1.0,0.04895,?,-0.61538,1.0,?,?,?,1.0,-0.58042,?,?,1.0,?,?,-0.78555,1.0,?,1
?,?,?,?,?,?,?,?,1.0,1.0,?,1.0,?,1.0,?,?,1.0,?,?,1.0,?,?,1.0,1.0,?,1.0,?,?,?,?,?,1.0,-1.0,0
1.0,?,0.07804,?,?,?,0.24618,?,?,?,?,0.70716,?,0.70796,0.56476,0.60459,0.642,?,?,0.39903,?,?,?,?,?,0.18765,?,?,0.71038,?,?,-0.04023,?,?
?,?,-0.17314,?,?,0.46643,?,0.25795,?,?,?,?,?,?,0.38869,0.18681,?,0.10567,?,?,0.30745,?,?,?,?,?,?,?,?,-0.04585,?,-0.04013,?,0
?,?,?,?,?,?,?,0.85947,?,?,?,?,?,?,0.05178,?,?,?,?,?,?,0.34615,?,0.65385,?,?,?,?,?,?,?,?,0.02959,?
1.0,0.39179,?,?,?,1.0,?,?,0.15299,0.54478,0.1306,0.61567,-0.8209,?,0.6791,?,-0.10448,?,-0.11567,0.65574,?,?,?,0.47015,?,0.49309,0.1463,?,?,?,?,0.34411,0.12755,?
?,?,?,?,-0.10566,?,?,?,?,0.64528,?,?,?,?,-0.02264,?,?,?,-0.07925,0.75849,?,0.73962,-0.14717,?,?,0.73886,?,?,0.02264,0.86415,0.03774,0.73208,?,1
1.0,?,?,0.89241,?,1.0,0.72727,?,-0.05909,0.48182,?,?,?,?,1.0,?,?,?,0.1,?,?,0.98636,?,?,?,0.56982,?,0.42273,0.08182,?,0.14643,?,?,?
1.0,0.57647,-0.01569,?,0.0,0.38431,0.12941,?,-0.05882,?,?,?,?,?,?,?,?,0.50196,?,?,0.06667,0.58039,?,0.49804,?,?,0.10039,?,?,0.45098,?,?,0.17255,1
1.0,?,?,?,?,?,0.27955,?,0.44318,?,?,-0.19091,0.33636,?,?,?,?,?,?,?,?,-0.18636,?,?,?,-0.09971,?,-1.0,-1.0,?,?,-0.00526,?,?
1.0,?,?,?,0.36373,0.82403,?,0.85086,?,?,?,?,0.25,0.77897,0.25322,?,0.5794,?,0.39056,?,0.27575,?,0.34871,?,0.52039,?,0.53235,0.80901,?,?,0.70923,0.52361,?,?
?,?,?,?,?,?,?,0.80648,?,0.89514,?,-0.18494,0.63966,?,?,?,?,?,?,-0.06959,?,-0.34128,?,?,-0.03718,?,?,?,?,?,?,?,-0.59867,0
1.0,?,?,?,0.04348,0.45217,?,0.65217,?,?,0.26957,0.57826,?,?,?,0.38696,-0.42609,0.36087,-0.26087,?,0.11739,0.53246,-0.03845,0.31304,-0.12174,?,-0.04264,?,?,?,?,?,0.14783,?
?,?,?,?,?,?,-0.13932,0.31889,?,0.20743,-0.1517,?,?,0.56347,?,0.16409,?,?,?,0.50464,?,?,?,?,?,0.41348,?,?,0.11146,?,0.5582,0.52632,?,?
1.0,0.29202,0.13582,?,?,?,?,?,?,?,?,?,?,?,?,0.81664,-0.22411,0.42445,?,0.34975,?,?,-0.20883,0.51731,-0.03176,0.50369,-0.03351,0.34635,0.09847,?,?,0.39559,?,?
?,?,0.16851,?,0.0,?,?,?,1.0,0.38359,0.99557,?,?,?,?,?,?,?,0.84922,-0.102,?,?,0.23725,?,0.8071,?,?,?,?,-1.0,?,?,?,0
?,0.90116,?,?,0.37379,0.7299,?,?,?,?,0.81152,?,?,?,?,-0.12611,?,?,?,?,0.65924,?,?,-0.68159,0.39951,?,?,-0.72369,0.11218,?,?,-0.67699,-0.19904,?
1.0,0.97714,?,0.82683,?,0.71771,0.58732,?,?,0.31409,?,?,?,?,0.8429,?,?,?,?,?,?,-0.77408,?,-0.85376,0.17849,-0.83314,?,?,?,?,-0.33662,-0.59943,-0.497,1
?,-1.0,?,?,0.0,?,?,0.60586,0.32899,?,?,?,?,0.0,?,?,-0.2671,?,-0.63518,?,-1.0,?,-1.0,?,?,-1.0,?,-1.0,?,?,-1.0,?,?,?
1.0,0.74084,?,0.79074,0.02543,?,?,?,0.09948,?,0.31152,?,?,?,?,?,?,0.63613,0.0,?,0.11355,?,?,?,?,0.64158,?,?,?,0.59759,?,?,?,1
1.0,?,-1.0,?,?,?,?,?,0.55147,?,?,?,?,?,0.0,0.72059,?,0.73529,-0.60294,?,?,?,?,?,?,-1.0,-1.0,?,?,1.0,?,0.0,?,?
?,?,0.01709,0.96215,?,1.0,-0.03436,1.0,?,?,?,?,?,?,-0.15727,1.0,-0.14257,?,-0.11813,1.0,-0.18519,?,-0.19272,0.98971,-0.22083,?,?,?,?,0.96436,?,?,-0.23296,1
0.0,0.0,?,0.0,0.0,?,?,0.0,?,?,?,0.0,0.0,0.0,?,0.0,0.0,?,0.0,0.0,0.0,?,?,0.0,?,?,-1.0,0.0,?,?,0.0,?,?,?
1.0,?,?,0.63318,-0.1269,?,?,?,?,0.92003,-0.01124,?,?,1.0,?,0.99273,?,0.98678,?,1.0,-0.27165,?,?,1.0,?,0.88793,?,?,-0.23728,?,?,?,?,?
?,0.28409,?,?,?,?,-1.0,?,0.95833,?,0.06439,0.34848,?,0.0,?,?,-0.35985,0.45076,?,?,0.0,0.0,?,?,0.17803,1.0,?,0.06061,-0.48485,?,-0.70076,0.0,?,0
?,?,-0.49311,?,?,0.98898,?,?,0.66942,1.0,-0.10104,?,-0.12493,1.0,?,?,?,1.0,?,1.0,-0.23452,1.0,?,?,?,?,-0.33304,1.0,?,?,?,?,?,1
1.0,?,0.0,0.0,?,?,?,?,?,0.62195,?,?,?,0.0,?,0.36585,?,?,?,?,0.0,?,0.0,?,?,?,0.10976,?,0.0,?,0.0,0.0,0.0,?
?,0.99449,?,?,?,?,-0.16431,?,-0.06257,?,?,?,?,0.87161,?,0.93881,?,?,?,?,?,0.87836,?,0.93368,?,0.87579,-0.17806,0.94294,?,?,-0.25741,0.76586,?,?
?,?,?,?,?,0.0,?,0.5473,?,0.31081,1.0,?,?,?,?,0.37162,-1.0,0.33108,?,?,?,?,0.0,?,?,1.0,?,?,-0.23649,?,0.0,0.0,?,?
?,?,?,?,?,0.89518,-0.9745,1.0,?,?,-0.23229,?,-0.86402,1.0,?,1.0,?,?,?,0.96601,?,0.7012,?,?,-0.76904,?,-0.77986,?,?,1.0,-1.0,?,-0.76112,?
1.0,?,?,0.0,?,?,?,?,?,?,?,0.0,?,?,0.0,0.62121,-0.22727,?,-1.0,?,?,?,0.0,0.0,?,?,?,-0.12879,-0.93182,?,0.0,?,?,?
1.0,?,0.1931,?,0.41149,?,?,?,?,?,?,?,?,-0.04061,0.86284,?,0.75785,-0.341,0.65747,?,0.56092,?,0.40996,-0.59234,?,?,0.08818,?,?,?,-0.19923,-0.42912,?,?
?,?,?,0.0,0.0,?,-1.0,?,?,0.43,?,0.0,0.0,0.0,0.0,0.67,-0.29,0.84,-1.0,?,?,?,?,?,0.68,?,?,0.0,0.0,?,?,?,0.0,?
?,?,?,?,0.52013,?,?,?,?,0.27639,?,?,0.88248,?,?,?,?,?,?,-0.64527,?,?,?,-0.70838,0.03591,-0.71731,-0.11943,-0.64962,-0.28183,-0.51251,?,?,?,?
?,?,0.81586,-0.72973,?,?,?,?,?,?,-0.10241,?,?,0.01401,?,0.01108,?,0.00342,?,?,7.5E-4,?,1.9E-4,?,2.0E-5,?,0.0,0.0,?,?,0.0,?,?,0
1.0,?,-0.09524,0.33333,?,0.19048,0.19048,?,?,?,0.02381,?,?,?,-0.04762,?,-0.11905,?,?,?,?,0.21429,?,0.35714,?,?,?,0.19048,?,0.16997,-0.02034,0.14694,?,?
1.0,?,?,1.0,0.04918,?,-0.01639,?,?,?,-0.03279,?,0.0,?,-0.16393,0.19672,?,?,?,?,?,1.0,-0.29508,?,?,?,?,0.32787,?,?,?,0.4918,?,0
?,?,?,?,?,0.86249,0.04572,?,?,?,0.04545,?,0.08436,0.77118,?,0.62727,?,?,?,?,?,0.68604,0.13493,0.74545,0.22727,?,?,?,?,?,?,?,?,?
?,0.39286,?,-0.78824,?,-0.16628,-0.76378,?,?,?,0.40476,-0.6723,?,-0.34797,?,0.46429,?,?,?,?,0.44961,-0.47651,-0.47594,?,0.70238,?,?,?,0.39286,?,?,?,-0.55837,0
1.0,0.86889,-0.07111,1.0,?,?,-0.06889,?,?,0.83556,?,?,-0.07287,?,-0.2,0.86889,?,0.88,?,?,?,1.0,?,?,0.03556,?,-0.14162,?,?,1.0,-0.15609,1.0,-0.44222,1
?,0.43636,-0.12727,?,?,0.18182,?,?,-0.03636,?,?,?,0.29091,0.36364,?,?,?,?,?,?,?,0.61818,?,0.32727,?,0.41098,?,0.34545,-0.05455,?,-0.36364,?,-0.29091,?
