@relation dataset

@attribute cap.shape {b, c, f, k, s, x}
@attribute cap.surface {f, g, s, y}
@attribute cap.color {b, c, e, g, n, p, w, y}
@attribute bruises.3f {f, t}
@attribute odor {a, c, f, l, m, n, p}
@attribute gill.attachment {a, f}
@attribute gill.spacing {c, w}
@attribute gill.size {b, n}
@attribute gill.color {g, h, k, n, p, r, u, w, y}
@attribute stalk.shape {e, t}
@attribute stalk.root {b, c, e, r}
@attribute stalk.surface.above.ring {f, k, s, y}
@attribute stalk.surface.below.ring {f, k, s, y}
@attribute stalk.color.above.ring {b, c, g, n, p, w, y}
@attribute stalk.color.below.ring {b, c, g, n, p, w, y}
@attribute veil.color {w, y}
@attribute ring.number {n, o, t}
@attribute ring.type {e, l, n, p}
@attribute spore.print.color {h, k, n, r, u, w}
@attribute population {a, c, n, s, v, y}
@attribute habitat {d, g, l, m, p, u}
@attribute class {e, p}


@data
x,y,?,?,?,?,?,?,?,?,r,s,?,?,?,?,o,?,?,?,?,?
?,f,g,?,n,?,c,?,?,?,e,?,?,?,?,w,o,p,n,v,?,e
?,?,?,?,a,?,c,b,k,?,c,?,s,w,?,?,?,?,n,?,?,?
?,s,y,t,?,f,?,b,?,?,?,?,?,w,?,w,?,?,n,s,?,e
b,y,?,?,?,f,c,b,?,?,?,?,?,w,?,w,?,?,n,?,?,?
?,y,w,t,?,f,c,b,?,e,c,?,?,?,w,?,o,?,n,?,?,?
?,s,n,?,?,?,?,b,?,?,?,?,?,w,w,?,o,e,k,?,?,?
x,?,?,t,l,f,c,?,n,e,?,?,?,?,?,?,?,p,?,?,?,?
f,?,?,?,a,f,c,?,w,?,?,s,y,w,w,w,?,p,n,?,?,?
?,y,?,t,?,f,c,?,?,?,?,s,?,?,?,?,?,?,k,?,g,?
x,f,?,f,n,f,?,n,p,e,?,?,?,w,?,?,?,?,?,v,u,e
?,f,y,?,l,?,w,n,?,t,?,s,?,?,w,w,?,p,?,v,?,e
?,?,?,t,?,?,?,b,g,?,c,?,s,?,w,?,o,?,n,?,m,e
?,?,?,?,l,f,w,n,w,t,?,s,?,?,w,?,o,?,n,?,d,?
x,?,?,?,?,?,c,?,p,?,r,?,?,?,?,?,?,p,?,?,p,e
?,?,?,t,?,f,c,?,k,e,?,?,?,?,w,?,o,p,?,s,g,e
f,s,y,?,l,f,?,?,?,t,b,?,s,?,w,?,?,?,n,v,?,?
?,?,?,t,?,f,?,?,n,?,b,s,?,?,?,w,o,p,?,?,d,?
?,?,n,?,l,?,c,?,?,e,?,?,?,?,?,?,o,?,n,?,p,?
?,?,?,t,p,f,?,n,?,e,e,?,?,?,?,w,?,?,?,?,?,?
?,?,n,?,?,?,?,?,?,?,?,s,?,?,?,w,o,p,?,y,g,?
?,s,?,?,?,f,?,?,k,?,?,?,?,?,w,?,?,e,?,s,?,?
x,y,w,t,?,f,c,n,?,?,?,?,s,w,?,w,o,?,k,s,g,p
?,?,g,?,n,?,c,?,?,e,e,?,?,w,?,?,?,?,?,y,?,e
?,?,?,f,?,?,?,b,?,?,e,?,?,?,?,w,?,?,n,s,g,?
?,?,y,?,?,?,?,?,?,?,r,s,?,w,w,?,o,?,k,s,?,?
?,?,n,f,?,f,?,?,k,?,e,?,?,?,?,?,?,e,?,?,?,?
?,s,?,?,?,f,?,b,?,e,?,?,?,w,?,?,o,p,?,?,?,?
?,?,w,?,?,?,?,?,?,?,c,s,s,w,?,?,o,?,?,?,?,?
?,?,?,?,l,?,c,?,w,e,r,s,y,?,w,?,o,?,?,y,?,?
?,?,n,?,?,?,c,?,?,e,?,?,s,?,?,?,o,?,n,?,u,?
?,f,n,?,n,?,?,?,n,?,?,s,?,?,?,w,?,?,?,y,?,e
b,?,?,t,l,?,?,b,?,?,?,?,?,w,w,w,?,p,k,?,?,e
?,?,?,?,?,f,?,?,g,?,?,?,?,?,?,w,?,?,k,s,?,?
?,?,?,?,?,f,?,?,g,e,?,?,?,?,?,w,o,?,k,?,?,?
?,?,n,?,n,f,?,?,?,t,e,?,s,w,?,?,o,?,n,a,?,?
?,s,w,t,a,?,?,?,g,e,?,s,s,?,w,?,?,p,n,?,?,?
?,y,n,t,?,?,c,?,?,e,r,s,?,w,?,?,?,p,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?,s,w,w,?,o,p,k,?,?,e
?,s,w,t,a,?,c,?,?,?,?,?,?,?,w,w,o,?,?,?,?,e
x,?,?,?,a,?,?,?,?,e,?,s,s,?,?,w,o,p,k,s,g,e
x,?,?,?,n,?,?,b,p,?,e,?,?,w,?,w,o,e,k,?,?,?
?,s,?,t,?,?,?,?,?,?,c,s,?,w,w,?,?,?,?,?,?,e
?,?,?,?,?,?,?,?,?,e,r,?,?,?,w,?,?,?,n,s,?,?
?,y,?,?,?,?,?,b,n,e,?,?,?,w,?,w,?,p,?,?,p,?
?,?,?,t,?,?,?,?,?,?,?,?,s,w,w,?,?,p,?,n,g,?
?,?,?,?,?,f,c,?,n,?,?,s,s,w,?,w,?,p,k,?,m,?
?,y,?,t,?,f,c,b,?,?,r,?,?,?,?,?,o,?,?,?,?,e
b,?,?,t,?,?,c,b,n,?,c,?,?,?,?,w,o,p,?,s,?,?
?,?,?,?,?,f,?,b,?,e,?,?,?,?,?,w,o,?,n,s,m,?
x,s,?,?,a,f,c,?,k,?,c,?,?,w,?,w,?,?,?,n,m,e
?,s,?,t,l,?,c,?,?,e,c,s,s,?,w,?,o,?,?,?,?,?
?,?,g,?,?,?,?,?,?,e,?,?,?,?,w,w,?,p,k,y,?,?
x,?,?,?,a,f,w,?,w,?,?,s,s,?,?,w,?,?,u,?,?,?
?,s,y,?,?,f,c,b,n,e,?,?,s,?,w,w,?,?,k,n,?,?
x,y,?,?,?,?,?,?,n,?,?,s,?,w,?,w,?,?,?,?,?,p
x,y,?,t,?,f,?,?,p,?,r,?,y,?,w,?,o,p,n,?,g,e
?,f,g,?,?,f,?,n,?,e,e,?,?,?,w,w,?,p,n,y,?,e
?,?,?,?,?,?,?,?,?,?,r,s,y,w,?,w,?,?,?,y,g,?
x,?,?,t,l,?,w,?,?,t,?,?,s,w,?,?,o,p,?,v,?,?
?,f,n,f,?,f,?,n,?,?,?,s,?,?,?,w,o,p,n,?,?,?
x,s,?,?,?,f,?,?,?,?,?,s,?,?,?,?,o,?,k,?,g,?
?,?,w,?,?,?,?,b,g,?,?,s,s,?,?,?,o,p,?,?,m,e
?,y,n,?,?,f,c,?,?,e,?,s,s,w,?,w,o,?,?,v,?,?
?,s,?,?,?,?,?,?,?,?,e,?,?,w,w,?,?,?,?,?,g,e
x,?,y,?,?,?,?,?,?,?,c,?,s,w,?,w,?,?,n,?,?,e
?,s,?,?,?,?,?,?,n,?,?,s,f,?,?,w,o,?,?,s,?,?
?,s,y,t,a,?,?,?,w,?,?,?,s,?,?,?,?,?,?,n,?,?
f,f,g,f,?,f,?,?,?,t,?,s,s,w,?,w,?,?,?,?,g,?
x,?,?,?,?,f,c,b,?,?,?,?,?,?,?,w,?,?,?,?,?,?
?,?,?,?,l,?,c,?,n,e,c,s,?,?,w,w,?,?,?,s,m,e
b,s,?,t,?,?,c,?,w,e,?,s,?,?,w,w,o,?,n,?,g,e
?,y,?,?,?,?,?,?,?,?,?,?,?,?,?,w,?,?,n,?,m,e
?,s,?,t,?,?,w,?,w,?,?,?,s,?,?,?,?,?,u,?,d,?
x,?,?,t,?,f,c,?,?,e,?,?,s,?,w,?,?,p,?,s,?,?
?,s,w,?,a,f,?,n,p,?,b,?,?,?,?,w,?,?,?,v,?,e
?,y,?,t,?,?,c,?,?,?,?,?,s,?,?,?,o,?,?,?,?,?
?,?,w,?,?,f,?,n,w,?,b,?,s,?,w,?,?,?,?,?,?,?
?,?,y,?,?,?,?,?,?,e,?,s,?,?,w,?,?,p,n,s,?,?
?,?,n,?,p,?,c,?,p,e,e,s,?,?,?,w,o,?,?,v,?,?
b,?,y,?,?,?,?,?,w,?,?,s,s,?,?,w,o,p,n,?,g,e
x,?,?,t,a,?,?,?,?,?,?,?,y,?,w,?,o,?,k,y,?,e
?,y,?,t,l,f,c,?,?,?,c,?,?,?,?,?,o,p,?,?,m,?
?,f,n,?,n,?,?,n,?,e,e,?,?,?,?,?,o,p,n,v,?,e
f,?,?,?,a,?,?,b,?,e,r,s,y,?,?,w,?,p,?,y,?,e
?,y,?,t,?,?,c,b,?,e,?,?,s,?,w,?,?,p,k,?,?,?
?,f,g,f,n,?,?,b,k,?,?,?,?,w,?,?,?,?,k,?,g,e
?,f,w,?,?,f,?,?,?,?,?,s,f,?,w,w,?,?,?,?,?,e
?,?,y,t,l,f,?,b,w,?,c,?,s,?,?,w,o,p,?,?,m,?
?,?,?,?,?,?,c,?,k,e,c,s,?,?,?,w,?,?,?,n,?,e
b,y,?,t,a,f,?,?,?,e,?,?,?,w,?,?,o,?,?,?,?,e
?,y,?,t,?,?,?,b,?,?,c,?,s,?,w,?,?,?,n,s,?,?
?,?,?,?,?,f,?,?,?,?,e,f,?,w,?,w,?,?,n,a,g,?
x,?,?,t,l,?,c,b,g,?,c,s,?,w,w,w,?,?,?,?,?,?
s,?,n,?,?,f,?,?,?,?,e,?,?,w,?,?,?,p,?,?,?,?
?,?,?,?,?,f,w,?,?,?,?,?,?,w,?,w,?,p,?,?,d,e
x,y,?,?,?,f,?,b,?,?,r,?,y,w,?,w,?,?,?,s,g,e
?,?,?,t,a,?,?,?,k,e,?,s,s,?,w,?,o,?,?,?,?,e
?,?,?,t,a,?,c,b,?,e,?,s,?,?,w,?,o,?,?,n,?,e
?,?,?,t,?,?,?,?,n,e,?,?,s,?,?,w,?,?,?,?,?,e
?,?,?,t,?,?,?,?,?,e,?,?,?,w,?,?,o,?,k,?,?,?
?,s,y,?,?,f,?,?,?,?,c,s,?,w,?,?,?,?,?,?,?,?
?,y,y,?,a,f,?,?,n,?,c,?,?,w,?,?,o,p,k,?,?,?
x,?,n,f,n,?,?,n,?,?,e,s,?,?,?,?,?,?,n,y,?,?
?,?,?,?,l,f,c,?,?,?,?,s,y,w,?,w,?,?,?,?,g,e
x,y,?,?,a,?,?,?,?,e,?,s,s,?,?,?,o,?,n,s,g,?
?,?,?,?,?,f,?,?,?,?,?,s,y,w,?,?,?,p,n,y,?,e
?,s,?,t,?,?,c,?,?,e,?,s,?,w,w,w,?,?,?,s,?,e
b,s,?,?,?,?,?,?,?,?,?,s,s,?,?,w,?,?,k,s,?,e
x,y,n,?,?,?,c,b,?,e,r,?,y,?,?,?,?,p,k,?,?,e
?,s,?,?,a,?,?,b,?,e,?,?,s,w,w,?,?,p,?,s,?,e
?,f,?,f,n,?,?,?,g,?,e,?,?,w,?,w,o,p,n,y,?,e
?,?,y,t,?,?,c,?,?,?,?,s,?,w,?,?,o,?,n,?,g,?
?,f,?,t,l,f,?,n,n,t,?,?,?,?,?,w,o,p,u,?,?,?
?,?,?,?,a,f,?,?,?,?,c,?,?,?,?,?,o,?,k,?,?,?
f,y,?,?,?,f,?,?,?,e,?,s,?,w,w,?,o,p,?,?,g,?
?,?,?,t,?,?,c,?,?,e,?,?,s,w,w,w,?,?,?,n,m,?
b,?,w,?,a,f,c,b,k,e,?,?,s,?,w,?,?,?,?,?,m,e
?,?,y,t,a,f,?,b,?,e,?,?,s,w,?,?,o,?,?,s,?,?
?,?,y,?,l,f,c,b,?,e,c,s,s,w,w,?,o,?,n,?,?,?
?,s,?,t,l,?,c,b,?,e,?,s,s,?,w,?,?,p,?,?,g,?
x,y,w,?,?,f,c,?,p,?,e,?,?,?,?,?,?,?,?,?,u,?
?,f,n,?,n,?,c,?,?,?,?,?,?,?,?,?,?,?,n,y,u,?
f,?,n,f,?,?,c,?,?,?,?,?,s,w,w,w,o,p,?,?,u,e
x,?,?,?,?,?,c,b,?,e,?,s,s,w,?,w,?,p,n,?,m,e
?,?,?,?,?,?,c,?,?,?,?,s,y,?,w,?,o,?,k,?,p,e
?,?,w,?,p,?,c,?,k,?,?,?,s,?,w,?,o,?,k,?,?,p
?,s,?,t,?,f,?,?,g,e,c,s,?,w,?,w,?,?,n,s,?,?
f,f,?,f,n,?,?,n,?,?,e,s,s,w,w,?,?,p,k,?,u,?
?,?,?,?,?,?,?,b,g,?,?,?,?,?,?,w,?,p,n,n,g,?
?,?,?,t,?,f,c,b,?,?,?,?,?,?,?,?,?,?,?,?,?,e
x,?,?,?,?,f,?,b,?,?,e,?,?,?,?,?,o,e,?,s,?,?
x,?,?,?,?,f,w,?,?,?,?,?,s,?,w,?,?,?,n,v,?,e
?,s,w,?,l,f,c,?,w,?,c,?,s,?,?,?,?,p,n,?,?,e
f,?,?,?,?,f,?,?,?,?,b,?,?,w,w,w,?,?,n,?,d,e
x,?,y,?,?,?,c,?,?,?,?,?,?,w,w,w,o,?,?,n,m,?
?,?,?,?,?,?,c,n,g,?,?,?,?,w,?,?,o,?,n,y,u,?
?,s,?,t,a,f,?,b,?,e,?,s,s,w,?,w,?,?,k,?,?,?
x,?,w,?,?,f,?,?,g,?,?,?,?,w,?,?,o,?,n,?,m,e
?,?,w,?,l,?,c,b,n,?,?,?,?,?,w,w,?,?,n,s,?,?
?,?,w,t,a,?,w,n,n,?,b,?,?,?,w,w,o,?,n,?,?,?
?,?,y,?,?,?,c,b,w,e,c,s,s,w,w,w,?,?,?,s,?,e
?,?,?,t,l,?,?,b,?,?,c,?,?,?,?,?,o,p,k,?,?,e
?,s,?,?,?,f,?,b,g,?,?,?,?,?,w,?,o,?,k,n,?,e
?,?,?,f,?,f,w,?,h,?,?,?,s,?,w,?,?,e,?,s,?,e
f,?,n,?,?,f,c,?,?,e,?,s,y,w,w,?,o,?,k,?,?,?
?,?,?,?,?,?,c,?,k,?,e,s,s,?,w,?,o,?,?,v,?,p
?,?,?,t,?,f,?,?,?,?,c,s,?,w,?,w,o,p,n,n,?,?
b,s,?,?,?,?,?,?,k,?,c,?,s,?,?,?,o,p,k,?,?,e
b,?,?,?,l,?,?,b,n,e,?,?,s,w,?,?,o,p,?,?,?,?
b,?,?,t,?,f,?,b,?,?,?,s,?,w,w,w,o,p,?,n,g,e
x,?,?,t,a,f,c,?,?,?,?,?,?,?,?,?,?,?,?,?,?,e
?,s,?,t,?,?,?,b,?,e,c,s,?,?,w,?,o,?,?,n,m,e
?,?,?,t,?,f,?,?,?,t,?,?,s,w,?,?,o,?,n,v,?,e
x,f,?,?,?,?,?,?,n,e,?,?,?,?,?,?,?,?,?,y,?,e
f,y,?,?,?,?,c,b,n,?,?,?,?,?,?,w,?,p,?,s,g,e
?,?,?,t,?,?,c,?,?,?,?,s,?,?,?,w,o,p,k,n,m,?
x,?,y,?,?,?,?,b,?,?,?,?,?,?,?,?,?,?,?,?,g,?
?,?,?,?,a,?,?,?,k,?,c,?,s,w,w,w,?,?,?,s,?,e
?,y,?,?,?,f,c,?,?,?,?,?,?,?,?,?,o,p,n,?,?,e
?,f,g,f,?,f,c,?,p,?,e,?,?,?,w,?,?,?,n,?,?,?
x,?,?,t,?,?,?,b,?,?,?,s,s,?,w,?,o,?,?,n,m,e
x,s,w,t,?,?,c,?,?,?,e,?,s,w,?,?,?,p,?,?,?,?
?,?,y,?,?,?,?,b,n,?,?,?,y,w,?,?,?,?,n,?,?,e
?,f,w,t,a,?,?,n,?,t,b,s,?,w,?,w,?,?,?,v,?,?
?,?,w,?,?,f,?,b,?,?,?,?,?,?,w,?,?,?,?,n,m,?
b,?,?,t,?,?,?,?,n,?,?,?,s,?,?,?,o,?,k,s,?,?
?,?,w,?,?,f,c,?,?,?,?,?,s,?,w,?,?,?,?,?,g,?
x,?,?,?,?,?,?,b,g,?,c,s,?,?,w,?,o,?,?,s,g,?
x,?,?,t,?,?,?,n,p,?,e,?,s,?,?,w,?,p,?,v,u,p
?,?,?,?,?,f,?,b,n,e,?,?,s,?,w,w,?,p,?,?,?,e
?,?,?,?,?,?,?,?,n,?,?,?,s,?,?,?,o,p,?,?,?,?
?,?,w,?,p,?,?,?,k,e,?,?,?,?,?,?,?,?,?,?,?,?
x,y,?,t,?,f,?,b,?,e,?,?,?,w,w,?,?,p,?,?,?,e
?,f,n,f,?,?,c,?,?,?,?,s,?,w,?,?,?,p,?,?,?,?
?,s,w,t,?,f,?,b,?,e,c,s,?,w,w,w,o,p,n,n,g,?
x,?,w,t,?,?,w,n,w,?,b,s,s,w,?,?,?,?,?,?,?,?
x,?,?,?,?,f,?,b,?,?,c,s,s,?,?,w,?,p,?,?,?,e
?,y,y,t,l,?,?,b,n,?,c,?,s,w,?,?,o,?,?,s,?,e
?,y,?,t,l,f,?,b,?,?,?,s,?,?,?,?,?,?,?,?,g,?
?,y,?,t,?,f,?,b,?,?,?,?,y,?,w,?,?,?,k,?,p,?
?,?,y,?,?,?,?,b,w,e,?,s,?,?,?,?,?,?,?,y,p,e
x,?,w,?,?,?,?,b,?,e,?,s,?,?,?,w,o,?,?,s,?,?
?,?,?,t,a,f,?,b,w,e,?,?,?,w,?,?,o,?,n,?,m,?
x,?,w,?,?,?,c,?,n,e,?,?,s,?,?,?,?,?,k,?,u,?
?,?,w,t,?,f,w,n,?,t,?,?,s,w,?,?,?,?,?,?,?,?
x,?,w,?,?,?,c,b,?,?,?,?,s,?,w,w,o,p,n,?,g,?
x,?,?,?,?,f,?,n,?,t,?,s,s,?,w,w,?,p,?,?,d,e
?,y,w,?,a,?,c,b,n,e,?,s,?,?,?,?,o,?,k,s,?,e
f,y,?,t,?,f,c,?,?,?,?,?,?,?,?,w,o,p,?,?,p,e
x,?,?,?,n,f,w,b,p,t,?,?,?,?,?,?,o,?,?,?,?,?
?,?,y,t,a,f,?,b,?,e,?,?,y,w,?,w,?,?,?,?,?,?
?,s,?,t,p,f,?,n,?,?,e,?,?,w,?,?,o,?,?,?,?,p
s,?,?,?,?,?,c,?,?,e,?,?,s,?,?,?,o,p,n,v,?,?
?,?,y,?,l,f,c,?,w,?,?,?,?,?,w,w,?,?,n,?,m,?
b,?,w,?,?,?,?,b,?,?,c,?,s,?,?,?,?,?,?,s,g,e
b,y,?,?,?,f,c,?,?,e,?,s,?,?,w,w,?,?,?,?,m,e
?,?,?,?,?,?,?,?,?,?,e,s,?,w,w,?,o,p,n,v,?,?
x,?,w,?,?,f,?,b,?,?,?,?,?,?,w,w,?,?,k,n,m,e
?,y,?,?,?,f,c,?,g,e,c,?,?,w,w,?,o,?,k,?,g,?
?,?,?,?,?,f,?,b,?,e,c,s,?,?,?,w,o,?,n,?,?,?
?,?,n,t,?,?,?,?,w,?,?,?,?,w,?,?,o,?,?,?,?,e
?,y,w,?,?,?,c,n,k,e,?,s,?,?,?,w,?,p,?,v,?,?
?,?,?,?,?,f,c,?,n,?,c,s,s,?,?,w,o,?,?,?,g,?
?,?,?,?,a,?,c,b,n,?,?,?,?,?,w,?,o,?,?,?,?,?
?,?,?,t,l,?,?,n,w,t,b,s,?,w,w,?,o,?,?,?,d,?
f,f,g,f,?,?,c,?,g,?,e,?,?,?,w,?,?,p,k,?,?,?
f,?,?,f,n,f,w,?,p,?,e,?,s,w,?,w,?,e,?,a,?,?
x,y,?,?,?,?,?,b,?,?,?,s,?,?,?,w,?,?,?,s,m,?
?,?,?,?,?,f,?,b,?,?,?,?,?,?,?,?,?,?,n,?,m,?
?,y,?,t,p,f,?,?,w,e,?,?,s,?,?,?,o,?,k,?,?,p
?,s,w,?,l,f,c,?,?,e,?,s,?,?,?,w,?,?,?,n,?,?
?,s,?,t,?,f,?,n,?,e,?,?,?,?,?,?,?,?,?,?,?,p
?,?,?,t,?,?,?,b,?,?,c,?,?,?,?,?,?,p,?,s,g,e
x,?,?,?,?,f,?,?,?,e,?,?,?,w,?,?,?,?,?,?,m,e
?,y,y,t,?,f,c,b,n,e,?,s,?,?,?,?,o,p,n,?,p,e
?,?,n,?,a,f,?,b,?,?,r,s,y,?,w,w,?,?,n,s,?,?
f,y,?,?,?,f,?,?,?,?,r,?,?,?,?,?,o,?,n,?,g,e
x,?,?,t,?,?,c,b,?,?,?,?,?,w,w,?,o,p,?,n,?,?
f,?,n,f,n,?,w,b,?,?,e,s,?,?,?,w,?,?,?,?,?,?
?,s,?,?,l,?,?,b,k,e,c,?,?,w,?,w,o,?,?,n,?,?
?,?,?,t,p,?,?,?,w,?,?,?,s,?,w,?,?,?,?,?,g,p
b,?,y,?,?,f,?,b,?,e,c,s,s,?,?,?,o,p,?,n,?,?
?,?,n,f,?,?,?,n,?,?,?,?,s,?,?,?,?,p,?,?,?,e
?,s,?,t,?,?,?,?,?,?,?,?,?,w,?,w,?,?,?,?,?,?
b,y,?,?,?,f,?,b,n,e,c,?,?,w,?,?,?,p,k,n,?,?
?,y,?,?,a,?,?,?,n,?,?,?,?,w,w,w,?,?,k,?,?,?
?,?,y,t,?,?,c,?,g,e,c,?,s,?,?,?,o,?,?,?,m,?
b,y,w,?,?,?,c,b,?,e,c,s,?,?,?,w,?,p,k,?,?,?
?,y,?,?,?,f,c,b,?,?,r,?,?,w,?,w,?,?,n,y,p,e
f,?,?,?,?,f,?,n,p,e,?,s,s,?,w,?,?,?,n,y,u,e
?,f,g,?,?,f,?,?,?,?,?,?,?,w,?,w,o,p,?,?,?,e
?,y,?,t,l,f,c,?,n,?,?,?,?,?,w,w,?,?,?,?,?,e
?,s,?,t,?,?,?,?,?,e,c,?,?,w,?,?,?,?,k,?,m,e
b,?,w,?,l,f,?,?,?,e,?,?,s,?,?,w,o,?,?,?,?,e
x,s,w,?,?,f,?,?,?,e,?,s,s,?,?,?,?,?,k,?,?,?
b,s,?,?,?,?,c,b,?,e,c,?,s,?,?,?,o,?,n,n,m,?
?,?,y,?,a,?,?,?,?,e,c,?,?,w,?,?,?,?,k,?,m,?
