@relation dataset

@attribute cap.shape {b, c, f, k, s, x}
@attribute cap.surface {f, g, s, y}
@attribute cap.color {b, c, e, g, n, p, w, y}
@attribute bruises.3f {f, t}
@attribute odor {a, c, f, l, m, n, p}
@attribute gill.attachment {a, f}
@attribute gill.spacing {c, w}
@attribute gill.size {b, n}
@attribute gill.color {g, h, k, n, p, r, u, w, y}
@attribute stalk.shape {e, t}
@attribute stalk.root {b, c, e, r}
@attribute stalk.surface.above.ring {f, k, s, y}
@attribute stalk.surface.below.ring {f, k, s, y}
@attribute stalk.color.above.ring {b, c, g, n, p, w, y}
@attribute stalk.color.below.ring {b, c, g, n, p, w, y}
@attribute veil.color {w, y}
@attribute ring.number {n, o, t}
@attribute ring.type {e, l, n, p}
@attribute spore.print.color {h, k, n, r, u, w}
@attribute population {a, c, n, s, v, y}
@attribute habitat {d, g, l, m, p, u}
@attribute class {e, p}


@data
?,y,n,t,?,f,c,?,p,e,r,?,?,w,?,w,?,?,?,?,p,?
b,y,?,?,l,?,c,b,?,?,?,s,?,w,?,w,?,?,?,s,m,?
?,f,?,?,l,?,w,?,w,t,?,?,s,?,?,w,?,?,?,v,?,e
?,?,?,?,?,?,?,?,k,?,?,?,s,?,w,w,?,?,?,v,?,e
x,?,?,t,p,f,?,n,w,?,?,s,s,w,w,?,o,?,?,s,u,?
x,?,?,t,?,?,w,?,p,t,?,s,?,?,w,?,o,?,n,v,?,?
?,?,y,t,?,?,c,b,k,e,?,?,?,?,?,?,o,?,?,s,m,?
?,?,y,t,?,?,c,?,?,e,c,?,s,w,w,w,?,?,n,?,g,?
x,?,?,?,l,?,?,b,n,?,?,?,?,?,?,w,?,?,k,?,p,e
x,?,?,?,n,?,?,?,g,e,e,?,?,w,w,w,?,?,?,?,u,e
x,?,w,?,?,?,?,?,?,?,?,s,s,w,?,?,?,p,?,?,?,?
?,?,y,t,a,?,?,?,?,?,c,?,s,?,w,?,o,?,?,n,m,?
?,?,?,t,a,?,c,?,n,e,?,?,?,?,?,w,?,?,n,?,?,e
?,y,?,t,?,?,c,?,k,?,?,s,?,?,w,?,?,?,?,?,m,?
?,?,w,?,?,f,?,?,?,?,c,s,?,w,?,?,?,p,?,n,m,e
?,y,y,?,l,f,?,?,?,?,?,s,y,?,w,?,?,p,n,?,?,e
f,?,y,?,l,?,?,?,w,?,?,s,?,?,?,w,?,?,?,?,?,e
?,?,n,?,?,f,c,?,?,e,?,?,?,w,?,?,?,p,k,?,g,e
?,s,?,?,l,?,?,?,?,?,?,s,?,w,?,?,?,p,?,s,g,?
?,?,w,t,?,f,?,b,k,e,?,?,?,?,w,?,?,?,n,n,?,e
x,?,n,?,?,f,?,?,k,?,?,?,?,?,?,w,?,p,?,v,?,?
x,?,?,?,?,f,?,?,k,?,e,s,?,?,?,?,?,p,k,?,?,?
b,?,?,?,a,?,c,?,?,?,c,?,s,w,?,w,?,p,k,s,?,e
?,?,?,?,?,f,w,?,?,t,?,s,?,w,?,?,o,e,?,?,?,?
b,s,?,t,?,f,?,?,?,?,?,?,?,w,?,w,o,?,?,?,?,e
x,?,y,t,l,?,c,b,k,?,?,?,?,?,?,w,?,?,?,?,?,?
?,y,?,?,a,f,?,?,?,?,?,s,?,?,?,w,o,p,?,?,p,e
s,?,g,?,?,?,?,?,?,?,?,?,s,?,w,w,o,?,n,?,?,e
?,y,y,?,a,f,?,?,k,e,?,s,?,w,w,?,?,?,?,?,?,e
b,?,y,t,?,f,?,?,g,?,c,s,?,?,?,?,o,?,?,?,?,?
?,?,?,t,l,f,c,?,?,?,c,?,?,?,?,?,?,?,?,?,m,?
b,y,?,t,?,?,?,b,?,?,?,s,?,w,w,w,o,p,n,?,g,e
?,s,?,f,n,f,?,?,k,?,e,s,?,?,?,w,?,?,k,?,g,e
x,?,w,?,l,?,?,?,?,e,?,s,?,w,w,?,o,?,?,?,g,?
f,?,?,?,a,?,?,b,?,?,r,s,?,?,?,w,?,p,?,s,?,e
?,?,y,?,a,f,c,b,?,e,?,?,?,w,w,w,?,p,k,?,g,e
?,f,?,?,n,?,?,?,?,?,?,?,?,?,?,?,o,p,?,?,u,?
?,f,?,?,?,?,w,?,p,t,?,s,s,?,w,?,?,p,?,?,?,e
b,?,w,t,l,?,?,b,g,?,c,s,?,?,w,w,o,?,?,?,?,?
f,?,?,t,?,?,w,n,w,t,?,?,?,?,?,w,?,p,?,?,?,?
?,y,?,?,a,?,?,?,p,e,r,?,y,w,w,w,o,?,k,s,?,?
?,?,y,?,?,?,?,?,?,e,?,s,?,?,?,w,?,?,k,s,?,?
?,?,?,?,l,f,?,n,?,t,?,?,?,w,w,w,o,p,?,v,?,?
?,?,?,?,l,?,?,?,?,?,b,?,s,w,?,?,o,?,?,?,?,e
?,?,n,?,?,f,?,?,?,e,?,?,?,?,?,?,?,?,n,y,?,?
x,?,?,?,?,f,c,n,?,?,?,s,?,?,w,?,?,p,n,?,?,?
?,y,?,?,?,f,c,b,n,?,?,?,?,w,w,?,o,?,?,?,?,?
x,s,?,f,?,?,w,b,?,t,e,f,?,?,?,w,?,?,?,s,?,e
?,?,?,?,p,?,?,n,?,?,?,?,?,w,?,?,?,?,k,?,g,?
?,?,?,?,?,f,?,?,n,?,?,?,s,?,w,w,?,?,n,?,u,?
?,?,?,f,n,f,w,?,?,?,?,?,s,?,w,?,?,e,n,s,?,?
x,?,y,t,l,?,c,b,?,?,?,?,?,?,?,w,o,?,k,s,?,e
?,?,n,f,n,f,w,?,?,?,?,?,?,w,?,?,?,?,?,s,g,?
b,s,w,?,a,?,?,?,?,e,?,s,s,w,w,?,?,?,?,?,g,?
?,?,w,t,l,f,c,b,?,?,?,s,s,w,?,?,o,?,?,s,?,?
?,?,?,t,l,?,?,?,?,?,r,?,?,w,w,?,?,?,k,?,?,?
?,f,?,f,?,?,?,n,n,e,e,?,s,?,w,?,o,?,n,?,?,?
x,?,?,?,?,?,c,?,?,e,e,s,?,?,w,w,?,?,n,y,?,?
?,s,?,t,?,?,c,b,?,?,c,s,s,w,?,w,o,?,?,?,g,e
?,y,?,t,?,?,?,?,?,?,?,?,s,w,?,?,?,?,?,s,?,?
x,?,y,t,?,?,?,?,g,?,?,?,s,w,?,?,?,?,?,?,m,e
?,s,?,f,?,f,w,?,n,t,e,?,s,?,?,w,?,e,?,?,g,e
?,s,?,?,?,f,?,?,?,?,?,?,s,w,w,?,?,p,n,?,g,e
?,?,?,t,?,?,c,?,p,e,?,?,?,?,w,?,?,?,?,s,?,?
x,s,?,?,a,?,c,?,?,e,?,?,?,?,?,?,o,p,k,n,g,e
?,?,?,t,a,f,?,b,?,e,c,s,?,?,?,?,?,p,?,?,g,e
x,?,w,t,a,f,?,b,?,e,?,?,?,w,?,w,o,?,?,s,g,?
?,f,n,?,n,?,w,?,p,?,?,f,?,?,?,?,o,e,k,s,?,?
?,?,?,t,?,?,?,b,n,?,c,s,?,?,?,w,?,p,?,?,?,?
?,?,?,t,?,f,?,b,?,e,?,s,?,?,?,?,o,p,?,?,?,?
?,y,y,?,a,f,?,b,n,?,r,s,y,w,w,w,?,?,?,y,p,e
?,?,w,t,?,?,c,b,g,?,c,?,?,w,w,?,?,?,?,?,g,e
?,?,y,t,a,f,c,?,n,?,?,s,s,?,?,w,o,?,?,n,m,?
?,?,?,?,?,?,?,?,w,?,r,?,y,?,w,?,?,?,?,?,g,e
?,y,?,?,?,?,c,?,n,e,c,?,s,?,?,?,o,p,?,s,?,?
?,y,?,?,?,?,c,b,?,?,?,s,?,?,?,?,o,?,?,?,m,?
?,?,?,?,?,?,?,b,?,e,?,s,s,w,?,w,o,p,?,n,m,e
x,s,y,?,?,f,c,?,?,?,?,?,?,w,w,w,?,p,k,n,?,e
s,f,?,?,?,?,c,?,?,e,?,s,?,w,?,?,?,?,k,y,?,?
x,?,?,?,a,?,?,?,w,?,b,s,s,?,w,?,?,?,u,?,?,e
x,s,y,?,?,?,c,?,?,?,c,?,?,?,?,?,?,?,?,?,?,?
?,?,w,t,?,?,?,?,?,?,?,?,s,w,?,?,?,p,?,?,u,p
x,?,?,t,?,?,?,?,?,?,?,?,?,?,?,?,?,?,n,s,?,?
s,f,?,?,n,f,?,?,?,?,e,?,?,w,?,?,o,p,?,?,u,e
?,?,?,?,?,?,c,?,?,?,r,s,y,w,?,?,?,?,?,?,?,?
x,?,y,?,?,f,?,n,?,t,?,s,s,?,?,?,o,?,?,?,?,?
?,?,?,?,?,?,c,n,?,e,?,s,?,w,?,w,?,?,?,?,u,e
?,?,?,t,?,f,c,n,k,e,e,s,?,?,w,?,?,p,?,?,?,?
?,?,?,?,?,f,c,b,g,e,?,?,?,w,?,?,?,?,n,n,?,?
f,?,?,?,?,?,c,?,p,e,?,s,?,?,?,?,?,?,k,v,g,p
f,?,g,?,?,?,?,?,?,t,?,?,?,?,?,?,o,?,?,a,?,?
?,s,?,?,l,?,?,b,g,e,?,?,?,w,?,w,?,p,?,?,m,e
?,?,w,?,?,f,w,?,n,?,?,s,?,?,w,?,?,?,k,?,?,e
b,?,y,t,a,f,?,?,?,?,?,?,?,w,w,w,?,?,?,?,g,?
f,f,?,?,n,?,w,b,?,?,?,?,s,w,w,?,o,?,n,?,?,?
?,s,?,?,?,f,?,b,?,?,c,s,?,w,?,?,o,?,?,n,?,?
?,s,?,?,l,?,?,?,?,?,c,?,s,w,w,w,o,p,n,?,m,?
?,?,?,t,l,?,c,b,?,e,?,?,?,w,?,?,?,?,?,s,?,e
?,?,?,?,l,?,c,b,w,?,c,?,?,w,?,?,o,?,?,s,m,?
?,?,?,?,?,f,?,?,w,?,?,s,s,?,w,w,?,?,u,?,?,e
x,?,?,t,?,f,?,b,g,?,c,s,s,w,w,w,?,?,?,?,?,?
f,?,?,t,a,?,w,?,?,?,b,s,s,w,w,w,?,?,?,v,?,?
x,y,?,?,?,?,?,n,?,e,e,?,s,?,w,w,?,?,n,?,?,?
?,?,?,?,l,?,?,n,?,t,?,?,?,w,?,w,o,?,n,?,d,?
?,?,?,t,?,f,c,b,n,?,?,?,?,?,?,?,o,?,n,?,?,e
x,?,n,t,?,f,?,?,?,?,?,?,?,w,?,?,o,?,?,?,?,p
?,s,?,?,?,f,?,?,?,?,?,?,?,w,?,?,o,?,?,?,?,?
?,?,n,t,?,f,c,?,?,?,r,?,y,?,w,?,o,p,?,y,p,?
b,?,y,t,l,?,c,?,?,?,c,?,?,w,w,?,?,?,k,?,m,?
?,f,?,?,n,?,?,n,?,?,e,s,s,?,?,w,o,?,?,?,?,?
?,?,n,?,?,f,?,b,?,e,r,?,y,w,w,?,?,p,?,?,p,?
x,y,y,?,?,?,?,?,?,e,?,s,?,w,w,w,o,?,?,?,?,e
?,?,?,?,n,?,?,b,?,?,?,f,f,w,w,?,?,e,k,s,?,?
f,?,?,?,n,?,w,?,?,t,?,?,?,w,?,w,?,?,n,?,?,?
?,?,y,t,l,f,?,?,?,e,?,?,?,?,w,w,?,?,?,n,?,?
?,s,?,t,?,?,?,?,?,e,c,?,?,?,?,w,?,?,k,?,g,?
b,?,?,?,a,?,c,?,?,e,c,s,?,w,?,?,o,?,k,n,?,e
?,?,w,?,?,f,c,?,w,e,?,s,s,?,?,w,?,?,?,s,?,e
x,s,n,?,?,f,w,?,?,t,?,f,?,?,w,w,o,?,n,?,?,?
?,y,?,t,l,f,?,b,g,?,?,?,?,w,w,?,o,p,n,?,g,e
?,f,n,?,n,?,c,n,?,?,e,s,?,?,w,w,o,p,?,?,?,?
?,s,?,t,?,f,w,?,?,?,b,?,s,?,?,?,o,p,?,?,?,?
x,y,n,t,?,?,?,?,w,e,?,?,y,?,?,?,?,?,?,?,g,e
?,?,?,?,?,?,c,?,k,?,?,?,s,?,?,w,?,?,?,n,?,?
x,y,w,?,a,?,c,?,?,?,?,?,s,?,w,w,?,?,?,n,g,?
b,?,?,t,a,f,c,?,?,?,?,s,s,?,?,w,?,?,k,?,?,?
b,?,y,?,?,f,?,?,g,e,c,s,?,?,?,w,?,p,?,?,g,e
b,s,y,?,?,f,?,b,?,?,c,?,?,?,?,?,o,p,k,s,?,?
b,?,?,?,a,?,c,?,?,?,c,s,s,w,w,w,o,p,?,?,?,?
?,f,n,f,?,?,?,?,k,e,?,?,?,?,w,?,?,?,?,?,u,?
?,?,?,t,l,?,?,?,?,?,?,?,?,w,?,?,o,?,?,?,g,?
x,?,?,?,?,?,c,b,k,e,c,?,?,?,w,?,?,p,?,s,?,?
?,?,y,t,?,?,?,?,w,e,?,s,?,w,w,?,o,p,?,y,p,?
?,?,?,t,a,?,?,?,?,?,?,?,?,w,w,?,?,?,?,?,g,e
?,?,w,?,?,?,c,?,w,?,?,?,?,?,?,w,?,?,?,s,m,?
?,?,?,t,?,f,?,b,w,e,?,s,?,?,?,?,?,?,?,y,g,e
b,?,?,?,?,f,c,b,?,e,c,?,?,w,?,?,o,p,k,s,g,e
?,?,?,?,n,?,?,n,?,e,e,s,s,w,?,w,?,?,?,?,u,e
?,?,y,?,l,f,c,b,?,e,?,s,?,w,w,w,o,p,n,?,?,?
x,?,?,?,l,f,?,?,n,t,b,s,?,w,?,?,?,?,?,v,d,e
?,?,y,?,a,?,c,?,?,?,?,?,s,w,?,?,?,p,k,?,g,e
?,y,?,?,l,f,?,b,p,e,r,s,y,w,w,?,o,?,n,?,?,?
?,y,?,?,?,?,c,?,?,e,?,s,?,w,w,?,?,p,?,n,?,?
?,?,?,t,a,f,?,?,?,?,?,?,s,?,w,w,?,?,?,n,m,?
b,?,?,?,?,?,c,?,?,?,c,s,s,w,?,?,o,p,?,s,?,?
?,y,?,?,?,f,?,b,?,?,c,s,s,?,?,?,?,?,?,n,m,?
?,?,?,?,?,f,c,b,?,?,?,?,?,w,w,w,o,?,n,n,?,e
?,y,w,t,?,f,?,?,?,e,?,?,?,w,w,w,?,p,?,v,?,?
s,f,?,f,?,?,c,?,?,e,?,?,?,w,?,?,o,?,?,?,?,e
?,f,?,?,?,?,?,?,?,?,?,?,?,w,?,w,o,?,?,?,?,e
?,?,y,t,?,f,?,?,?,e,?,s,s,w,?,?,o,?,n,?,m,e
?,y,?,?,a,?,c,?,p,e,?,?,?,w,?,?,?,?,?,?,?,?
?,?,w,?,?,?,c,n,?,e,e,?,?,w,?,?,o,?,k,s,g,p
?,s,?,t,?,?,c,?,?,e,c,?,s,w,w,?,?,?,?,?,?,?
?,f,g,?,?,f,c,n,p,e,?,?,s,w,?,?,o,p,?,?,?,e
?,y,?,t,l,?,?,b,g,?,c,?,s,w,w,w,o,?,n,?,?,e
?,y,?,?,?,?,?,b,?,?,?,?,y,?,w,?,?,?,n,y,?,?
?,f,?,?,?,f,w,?,?,?,?,s,?,?,?,?,?,?,?,s,?,?
x,?,?,t,l,f,w,n,?,?,b,s,?,?,?,?,o,p,?,?,d,?
?,s,?,t,l,?,c,b,w,?,?,?,?,w,?,w,?,?,?,s,m,e
?,?,?,?,?,f,w,?,w,?,b,s,?,w,w,w,o,p,?,?,d,?
x,?,y,?,?,?,?,?,k,?,?,s,?,w,w,w,o,?,n,n,m,?
f,f,?,f,?,f,c,n,?,e,?,s,?,?,w,?,?,p,?,y,u,?
?,?,y,?,a,?,c,b,?,e,?,?,?,w,w,?,?,?,?,?,g,?
x,?,w,t,?,?,?,?,?,e,?,?,?,?,?,w,?,?,?,?,?,?
?,?,?,?,?,?,?,b,?,?,?,?,s,w,w,?,o,?,n,?,?,?
?,?,?,?,a,?,?,n,?,t,?,s,s,w,?,w,?,?,n,?,?,e
?,?,?,?,?,?,c,b,w,?,c,?,s,?,?,w,o,p,?,?,?,e
b,?,?,t,?,?,?,?,?,?,?,?,?,?,w,w,o,?,?,s,g,?
?,?,w,t,a,?,?,?,?,?,c,?,s,?,w,w,?,p,?,?,?,e
?,f,?,?,?,?,?,?,h,?,?,?,?,w,?,?,?,?,k,s,g,?
?,?,?,t,l,?,?,b,n,e,?,s,y,?,?,w,?,?,?,y,?,e
?,?,w,t,?,f,?,?,k,e,?,?,?,w,?,w,?,p,?,?,?,p
b,?,?,t,?,?,?,b,?,e,c,s,?,w,?,w,?,?,?,?,g,e
?,?,?,t,a,f,?,b,?,?,?,?,?,?,w,w,?,?,k,?,m,?
?,y,?,?,?,?,?,?,?,e,c,?,?,?,?,?,?,?,n,n,?,e
b,?,w,?,?,?,?,?,?,e,?,s,s,?,?,w,?,p,k,?,g,?
x,s,y,t,a,f,c,?,w,e,?,?,?,?,?,w,?,p,?,?,?,e
?,s,?,t,l,?,c,?,w,?,?,?,s,w,w,?,?,?,?,n,?,e
?,f,?,?,?,f,w,n,n,?,?,?,s,w,w,?,?,?,n,v,d,?
?,?,?,?,?,?,?,?,?,e,e,s,?,w,?,?,?,p,?,y,u,?
f,?,?,?,?,?,c,b,n,e,r,?,?,?,?,w,o,p,?,?,g,e
?,?,?,?,l,f,?,b,?,e,?,s,?,?,?,?,o,?,?,n,?,?
x,?,y,?,?,f,c,?,?,e,?,?,?,?,?,?,o,?,?,?,?,e
?,y,?,?,a,f,?,?,k,e,c,s,?,?,?,?,o,?,?,?,?,e
?,?,w,?,?,f,?,?,w,?,c,s,?,w,w,w,o,?,?,s,?,e
?,?,g,f,?,f,c,n,p,?,?,?,?,w,?,?,o,?,n,v,u,e
?,?,w,?,a,?,?,b,?,e,c,?,?,?,?,?,?,?,?,n,?,?
?,s,?,?,p,?,c,?,k,?,e,s,s,?,?,?,?,?,k,?,?,p
?,y,y,t,?,f,?,b,?,?,r,s,?,?,w,w,o,p,n,?,g,e
?,f,w,?,?,?,?,?,?,?,b,s,s,?,?,?,o,p,n,v,?,?
x,y,?,?,l,?,c,b,g,?,?,s,?,?,?,?,?,?,?,n,?,e
?,?,?,t,l,?,?,?,?,?,?,?,?,?,?,?,o,p,?,s,?,?
x,?,w,?,?,f,c,?,g,?,?,?,s,w,w,?,?,?,n,n,g,?
x,s,y,?,?,?,?,?,?,?,?,?,?,w,?,?,?,?,n,s,g,e
?,?,n,t,p,?,?,?,?,?,e,s,?,?,w,?,?,?,k,v,?,p
?,?,?,t,a,?,?,?,?,e,?,s,?,?,?,?,o,?,?,?,g,?
x,f,?,f,n,?,c,?,?,e,e,s,?,w,?,?,?,p,k,y,?,e
?,y,?,?,p,?,c,?,?,?,?,s,?,?,?,w,?,?,k,?,?,?
x,?,?,?,?,?,c,?,?,e,?,s,?,w,?,?,?,p,n,?,p,?
?,?,n,f,?,?,c,n,k,e,?,s,?,?,w,?,o,?,?,?,u,?
?,s,?,t,?,f,?,b,?,e,?,s,?,w,w,w,?,p,?,?,g,?
x,?,?,?,l,f,?,n,w,?,?,s,s,w,w,w,o,p,?,v,d,?
x,?,w,?,?,?,?,?,?,?,?,s,s,?,w,?,o,p,k,s,g,?
b,?,?,t,l,?,?,?,?,?,?,s,s,?,?,?,?,?,?,s,?,?
x,?,y,?,l,?,c,?,?,?,?,?,y,w,w,?,?,?,?,?,g,?
f,?,?,t,?,?,?,?,p,?,?,?,?,?,w,w,?,p,?,?,?,e
?,?,?,?,?,?,c,?,w,?,?,s,y,?,?,?,?,?,k,y,?,?
x,s,w,?,?,f,?,?,w,e,?,s,?,w,?,?,?,?,?,s,?,?
x,?,?,?,?,f,?,b,?,?,?,?,s,?,w,w,o,?,?,?,m,?
?,?,?,t,?,f,?,n,?,e,e,?,s,?,w,?,?,p,k,?,?,p
f,?,w,?,a,?,?,n,?,t,b,s,s,?,?,?,o,?,?,v,?,e
?,?,w,?,l,?,?,?,?,?,?,s,?,w,w,w,?,?,?,s,?,e
?,?,w,?,?,f,w,?,?,t,b,?,s,?,w,w,?,?,u,?,d,?
?,?,w,?,?,?,?,?,n,e,?,?,s,w,?,?,o,?,k,?,m,e
f,?,?,?,?,f,c,?,?,?,?,?,?,?,w,?,?,?,k,?,?,e
?,s,?,f,n,?,w,?,?,t,?,?,?,?,w,w,?,?,?,?,?,?
f,y,?,?,a,f,c,?,?,e,?,?,y,?,?,?,o,p,n,y,?,e
?,?,?,?,?,?,c,?,p,e,e,s,?,?,?,w,?,?,n,s,?,p
s,?,?,?,n,?,?,?,g,?,?,s,?,w,w,?,?,p,n,?,?,?
?,y,y,t,?,?,?,?,?,?,?,s,?,w,?,?,?,p,?,s,?,?
b,s,w,t,?,?,c,?,?,?,?,?,s,w,?,?,?,p,?,?,?,?
b,?,?,t,l,f,c,b,?,?,c,?,s,?,?,?,o,p,n,?,m,?
f,?,n,f,?,f,?,?,?,e,?,?,s,?,?,w,?,p,n,v,?,?
?,?,?,?,?,f,?,?,?,e,?,?,?,w,w,w,?,p,?,?,?,?
b,?,?,?,l,?,?,b,g,?,?,s,?,w,w,w,o,?,?,?,g,?
?,?,w,?,?,?,?,?,g,?,?,?,s,w,?,?,?,?,?,n,?,e
f,?,?,?,?,f,c,b,?,?,r,?,?,?,?,?,o,p,?,?,g,e
x,?,w,?,?,?,?,n,k,e,e,?,s,?,w,w,?,p,?,v,g,p
?,?,?,t,a,?,c,b,?,?,?,?,?,?,?,w,o,p,?,?,?,?
x,y,?,t,a,?,?,?,?,e,?,?,?,?,?,?,?,?,n,?,m,?
?,?,?,?,l,?,?,n,?,?,b,?,?,?,w,?,o,p,u,?,?,?
f,f,?,?,?,f,c,?,g,?,e,?,s,w,w,?,o,p,k,v,u,?
f,?,g,?,?,?,?,?,p,?,e,?,?,?,?,?,o,?,?,?,?,?
?,y,y,?,?,f,?,?,g,e,c,?,?,?,w,w,?,?,?,?,m,?
?,s,w,t,?,f,?,b,?,?,c,s,?,w,?,?,?,?,n,s,?,?
?,?,?,t,?,?,?,n,w,?,?,s,s,?,?,?,?,?,k,s,?,p
?,s,w,?,l,?,?,?,n,?,?,s,s,w,w,w,?,p,?,?,m,?
?,?,?,?,p,?,?,n,w,?,?,s,?,w,w,?,?,?,k,v,?,?
x,y,w,t,?,f,?,?,k,?,c,s,s,?,w,w,o,?,?,?,?,?
x,?,?,?,?,?,c,?,?,?,?,s,?,w,w,?,?,?,n,?,?,?
?,?,y,?,?,?,?,?,n,e,?,?,?,w,?,?,o,?,?,?,p,e
?,y,?,t,?,?,?,b,w,e,?,?,?,w,w,?,?,?,?,s,p,?
?,?,?,t,?,f,c,b,?,?,r,?,?,?,?,?,?,?,n,?,?,?
?,?,?,?,a,?,?,?,?,e,?,s,?,?,w,?,?,?,?,n,m,?
f,f,?,f,n,f,w,?,h,?,e,?,?,w,w,w,o,?,?,s,?,e
?,?,?,?,?,?,?,?,?,?,?,?,?,w,w,?,?,?,?,?,?,?
?,?,?,?,p,f,?,?,?,e,e,?,?,?,?,?,o,?,n,?,?,?
?,y,y,t,?,?,c,b,n,?,?,s,s,w,?,w,o,p,n,n,?,?
s,f,n,?,?,?,c,n,p,e,?,?,?,w,?,w,?,p,n,?,?,e
?,s,y,?,l,?,?,b,?,?,?,s,?,w,?,?,?,?,?,?,?,?
?,?,w,?,l,?,?,?,?,e,c,s,s,?,?,w,?,?,?,n,?,?
?,?,?,?,?,f,?,b,?,?,?,?,?,?,w,w,?,?,k,s,g,e
b,y,?,t,?,f,c,?,g,?,c,?,?,?,w,w,?,?,?,s,m,?
?,y,w,t,a,?,?,?,?,?,c,s,?,w,?,?,?,?,?,?,?,?
?,?,n,t,l,f,?,b,n,e,?,?,?,w,?,w,?,p,n,?,p,e
f,?,?,?,?,?,c,n,p,e,?,?,?,?,?,?,?,p,?,?,?,?
?,?,?,?,?,?,?,?,g,e,?,?,s,?,?,?,?,?,k,?,?,?
?,y,?,?,l,f,?,b,?,e,?,?,?,?,?,w,?,?,k,s,?,e
x,?,?,?,l,?,?,?,n,?,?,?,?,?,w,w,?,?,?,?,m,?
?,?,?,?,?,?,c,?,?,?,?,?,?,?,w,w,o,p,?,?,g,e
?,s,?,t,a,?,?,?,g,?,c,?,s,?,?,w,?,p,?,?,m,e
b,?,y,t,?,f,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,?
x,?,?,?,a,?,?,?,?,e,?,?,?,?,?,w,o,?,?,s,m,e
