@relation dataset

@attribute cap.shape {b, c, f, k, s, x}
@attribute cap.surface {f, g, s, y}
@attribute cap.color {b, c, e, g, n, p, w, y}
@attribute bruises.3f {f, t}
@attribute odor {a, c, f, l, m, n, p}
@attribute gill.attachment {a, f}
@attribute gill.spacing {c, w}
@attribute gill.size {b, n}
@attribute gill.color {g, h, k, n, p, r, u, w, y}
@attribute stalk.shape {e, t}
@attribute stalk.root {b, c, e, r}
@attribute stalk.surface.above.ring {f, k, s, y}
@attribute stalk.surface.below.ring {f, k, s, y}
@attribute stalk.color.above.ring {b, c, g, n, p, w, y}
@attribute stalk.color.below.ring {b, c, g, n, p, w, y}
@attribute veil.color {w, y}
@attribute ring.number {n, o, t}
@attribute ring.type {e, l, n, p}
@attribute spore.print.color {h, k, n, r, u, w}
@attribute population {a, c, n, s, v, y}
@attribute habitat {d, g, l, m, p, u}
@attribute class {e, p}


@data
x,y,?,t,?,f,?,b,g,?,c,?,?,?,w,?,o,p,?,?,?,?
x,f,?,?,?,?,?,b,?,t,?,?,s,?,?,?,?,?,?,?,g,?
b,?,y,t,?,f,?,?,?,e,c,?,s,?,w,w,?,?,?,?,?,?
f,y,?,?,?,?,?,?,w,e,?,?,?,?,?,w,?,?,?,s,g,?
x,y,?,?,?,?,c,b,?,?,?,?,?,?,w,w,?,p,?,y,p,e
b,?,w,?,l,?,?,b,g,e,?,s,?,w,?,?,?,?,?,?,?,?
x,y,y,t,a,f,?,?,?,?,c,s,?,w,?,w,?,?,?,?,?,e
x,?,?,t,?,f,?,?,w,e,r,s,y,w,?,?,?,p,?,?,?,e
b,y,?,?,?,?,?,b,?,?,c,?,?,?,w,?,o,?,?,s,m,?
b,y,?,?,?,f,?,?,?,e,c,s,s,w,w,?,?,?,?,?,m,?
?,s,?,?,?,f,?,?,k,?,?,s,s,?,w,w,?,?,?,?,?,?
x,?,?,?,?,f,?,?,?,?,?,?,?,?,?,?,?,p,k,?,?,?
s,f,?,f,n,f,c,?,?,?,e,s,?,w,?,w,o,p,?,?,?,e
x,f,w,t,a,?,?,?,w,?,b,?,?,?,?,?,?,?,u,?,?,e
?,?,?,t,?,f,c,b,?,e,?,s,?,?,w,?,o,?,?,n,m,?
?,y,?,?,p,?,?,n,?,?,?,s,?,?,w,?,?,?,n,?,?,?
?,y,?,?,l,?,?,?,p,e,?,?,y,?,w,?,?,p,?,s,?,e
?,?,?,?,?,?,c,n,?,e,?,?,?,?,?,?,?,?,n,y,?,?
?,?,y,?,?,?,c,?,?,e,?,?,y,w,w,w,?,p,k,?,g,?
?,?,?,?,l,f,?,?,p,t,b,?,s,?,?,?,o,?,?,?,?,?
?,?,n,f,?,?,?,?,?,e,e,?,?,?,?,?,?,?,?,?,?,e
?,?,w,t,?,?,?,n,k,e,?,?,?,?,w,?,?,?,?,v,?,?
x,?,w,t,a,?,c,?,?,e,?,?,?,?,?,w,o,p,?,n,?,e
f,?,n,?,?,?,?,?,?,e,?,s,?,w,w,w,?,?,?,v,?,?
f,?,g,f,n,f,w,b,k,?,?,s,s,?,?,w,?,e,n,a,?,?
?,?,?,?,l,f,?,?,?,?,c,?,s,?,?,?,?,?,n,?,?,?
?,?,w,f,?,?,w,?,?,t,?,?,?,?,?,w,o,?,?,s,g,e
?,s,?,?,a,f,?,?,w,e,c,s,?,w,?,w,o,?,?,n,?,?
?,?,?,?,?,?,w,?,h,?,?,s,?,w,?,?,o,e,?,?,?,e
x,?,?,t,?,?,?,b,?,?,?,s,?,w,w,w,o,?,?,n,?,?
?,?,?,?,?,f,c,b,n,e,c,s,s,?,?,?,o,?,?,s,?,e
b,s,?,t,?,f,c,b,?,?,c,?,?,?,?,w,o,?,n,?,g,?
?,y,?,t,?,?,c,?,w,?,?,s,?,w,?,w,?,p,n,?,?,e
?,s,?,?,l,f,?,?,?,?,?,?,?,?,w,w,?,?,u,?,d,e
?,?,?,?,?,f,c,?,?,e,?,s,?,?,?,?,o,?,k,?,?,?
f,?,?,?,a,?,?,n,p,?,?,?,?,?,?,?,?,p,n,?,?,?
x,?,w,t,?,?,?,?,w,e,e,?,?,?,?,?,?,?,n,v,u,p
f,?,?,?,l,?,?,?,?,?,?,s,?,?,?,w,?,?,?,?,d,?
x,y,?,?,?,?,?,?,?,?,c,?,s,?,?,?,?,?,?,?,?,?
?,?,n,?,p,f,c,n,p,e,?,s,s,?,?,w,o,?,n,?,g,?
b,?,?,t,?,f,c,?,?,e,?,s,?,?,?,?,?,p,?,?,?,?
?,?,?,t,?,?,?,b,w,?,r,s,?,?,w,?,?,?,?,?,p,?
?,?,y,?,l,?,?,b,?,?,?,s,?,w,?,?,?,?,?,?,m,?
?,?,?,?,?,f,?,n,k,e,e,?,s,?,?,w,o,p,n,?,?,?
?,?,?,t,?,?,?,?,w,?,?,?,?,?,?,?,o,p,?,?,?,?
?,y,?,?,?,?,?,b,k,?,?,?,s,w,?,?,?,?,?,?,?,e
?,?,?,?,n,?,?,?,?,?,?,?,?,?,?,w,?,e,?,s,?,e
?,f,?,?,?,f,?,b,?,t,?,?,f,?,w,?,o,e,?,a,g,?
?,?,?,?,l,?,?,?,w,?,?,s,?,w,w,w,o,?,?,?,?,e
b,?,?,t,?,?,?,b,k,e,?,?,s,w,w,?,?,?,?,?,?,?
?,y,?,?,a,f,c,b,g,?,?,s,?,?,w,w,o,p,k,n,m,?
x,y,w,?,?,?,c,b,?,?,?,?,?,?,?,?,?,p,n,?,?,e
x,?,n,?,?,f,?,?,?,?,?,?,?,?,w,w,?,?,?,a,?,e
x,?,?,?,?,f,c,b,g,?,c,?,s,w,?,?,?,?,?,?,g,e
s,?,?,?,?,f,c,?,k,?,?,?,s,?,w,?,o,?,k,v,u,e
x,s,w,?,?,?,?,?,w,?,?,?,s,?,w,?,?,?,?,?,d,?
?,?,n,?,l,f,?,?,w,?,r,s,y,w,?,w,?,?,k,?,?,?
?,?,?,?,a,f,?,b,?,e,?,?,?,w,?,w,?,?,?,?,g,e
x,y,?,t,?,?,c,?,k,?,c,s,s,w,w,w,?,?,?,n,g,?
b,y,w,?,?,f,?,?,?,?,c,s,s,?,?,?,?,?,?,?,?,e
?,?,y,t,a,f,?,?,?,?,?,?,s,?,?,?,?,?,k,?,?,e
?,?,?,t,l,f,c,b,?,?,?,s,?,w,?,?,?,?,?,?,m,?
b,y,y,?,a,f,c,?,?,e,?,s,?,?,w,?,?,p,k,?,g,?
?,?,?,?,n,?,c,?,k,?,?,?,?,?,?,w,o,?,?,y,u,?
?,?,n,t,?,?,c,b,?,?,?,?,y,?,?,?,?,?,n,?,g,?
x,y,?,?,?,f,?,?,?,e,c,?,s,w,?,?,?,p,n,?,?,?
?,y,?,?,?,f,c,b,?,?,r,?,y,?,?,?,?,?,?,y,p,?
b,s,?,?,?,?,c,b,?,?,?,?,s,?,w,?,o,p,?,?,g,e
?,?,?,?,?,?,?,?,w,?,c,s,?,?,?,?,?,?,k,?,m,e
x,?,?,?,?,?,?,b,w,?,r,?,?,w,?,?,o,p,?,?,?,e
?,s,?,?,?,f,c,b,?,?,?,s,s,?,w,?,?,?,k,?,g,?
x,?,g,?,?,f,?,?,?,e,e,s,s,?,?,w,o,?,?,y,?,e
?,?,y,?,?,f,c,?,k,e,?,?,?,?,?,w,?,?,?,?,?,?
?,f,y,?,?,f,w,?,?,?,?,?,s,?,w,?,?,p,?,?,?,?
b,?,y,t,?,f,c,?,?,?,c,s,?,w,w,w,?,?,k,?,?,?
?,?,y,?,?,?,c,b,p,e,?,s,?,w,?,?,?,p,n,?,?,?
?,?,w,?,l,f,?,?,w,?,?,?,s,?,?,?,?,?,k,n,m,e
?,?,w,t,?,?,?,?,k,e,?,s,?,?,w,w,?,p,?,?,?,e
?,?,?,?,?,?,?,b,g,?,c,s,?,?,?,w,o,?,n,s,?,e
?,?,y,?,?,?,?,b,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,s,?,t,?,f,c,b,?,?,?,?,?,?,w,w,?,?,?,n,?,?
x,?,w,t,p,?,c,n,?,?,?,?,s,?,?,?,?,p,?,?,?,?
s,?,n,f,?,f,?,?,?,?,e,?,s,?,w,?,o,?,?,?,u,?
?,?,n,?,n,f,?,n,g,e,e,?,?,w,?,w,?,p,k,?,u,e
x,?,y,?,?,f,c,?,g,?,?,?,?,w,?,?,o,p,n,s,m,?
?,?,n,?,?,?,?,?,p,e,?,s,?,?,?,w,o,p,?,?,?,?
x,?,w,t,p,?,?,?,?,?,?,?,?,w,w,?,?,?,k,?,?,?
b,?,?,?,?,f,?,?,?,?,?,?,s,w,?,?,o,?,?,?,?,e
?,?,?,f,?,?,?,?,?,e,?,s,s,w,w,?,o,?,?,v,u,e
?,?,y,?,?,?,c,?,g,?,c,?,?,?,?,?,?,p,?,?,?,?
x,?,?,t,?,f,c,?,w,e,r,?,?,?,?,?,?,p,?,y,p,e
?,?,?,?,n,?,w,?,p,t,?,s,?,?,w,?,?,?,?,?,g,?
?,?,w,?,l,?,w,n,?,?,?,s,?,w,w,?,?,?,n,?,d,?
b,s,?,t,l,?,c,?,?,e,?,?,?,?,?,?,o,?,?,s,m,?
?,?,?,?,?,f,?,n,?,?,?,s,s,?,?,w,?,?,?,v,?,?
x,?,?,t,a,f,c,?,?,?,c,?,?,w,?,?,?,?,?,?,m,e
f,?,g,f,?,?,?,?,?,?,?,?,?,?,w,w,o,p,?,?,u,?
?,s,y,t,?,?,c,b,?,e,?,?,s,?,?,w,?,?,?,s,?,?
?,?,?,?,?,?,c,?,?,e,?,s,?,?,w,?,o,?,n,?,m,?
?,?,?,t,?,?,?,b,?,e,?,?,?,w,?,w,?,?,n,?,?,e
?,?,?,t,?,f,?,n,?,?,b,?,?,?,w,?,o,p,?,?,d,e
?,?,y,t,l,?,c,?,w,?,c,s,?,w,w,?,?,?,n,s,?,e
?,s,w,?,l,?,?,?,?,?,?,?,s,w,w,w,o,?,?,?,?,?
x,?,?,t,?,?,c,?,g,e,?,s,?,w,?,?,?,?,?,?,g,e
?,?,?,?,n,f,?,?,h,?,e,f,?,?,?,?,?,e,?,s,?,e
f,?,n,t,?,?,?,?,?,?,r,?,y,w,?,?,?,?,k,?,?,?
?,?,w,?,?,f,c,?,?,e,e,?,?,?,?,w,o,?,n,?,?,p
?,?,?,t,?,?,?,b,?,?,?,s,?,w,?,?,?,p,n,n,?,?
?,s,w,t,?,f,c,?,?,e,c,s,?,?,?,w,?,p,k,s,?,?
b,?,?,t,?,f,?,b,n,?,?,s,s,w,?,?,?,p,?,n,g,e
b,?,w,t,?,f,c,?,?,e,c,?,?,?,?,w,?,?,k,?,?,e
?,s,?,t,a,f,c,?,w,e,c,?,?,?,?,w,?,p,?,?,g,?
?,?,w,?,l,?,?,?,?,e,?,s,s,?,w,w,?,?,?,?,?,?
?,?,?,?,a,?,w,?,n,?,b,s,s,w,w,w,?,p,?,v,?,e
?,?,?,f,?,?,?,n,?,e,?,?,s,?,?,?,o,?,n,y,?,e
?,?,?,t,a,f,?,?,?,e,r,?,?,?,w,w,?,p,?,?,?,e
b,?,?,?,?,?,c,?,n,?,?,?,?,w,w,?,?,p,k,n,?,e
?,s,y,?,a,f,c,b,?,e,?,?,s,?,w,w,?,p,k,s,?,e
x,y,?,t,a,?,?,b,k,e,?,s,s,?,?,?,?,?,k,s,g,?
x,?,w,?,l,f,?,b,?,?,?,s,s,?,?,?,?,p,?,?,g,e
s,f,?,f,?,f,c,?,?,e,?,?,?,?,?,?,?,p,n,v,u,?
?,s,?,?,?,?,?,?,?,e,?,?,?,?,?,?,o,?,n,n,m,?
?,s,w,?,p,?,c,?,?,?,?,?,?,?,?,w,o,p,k,?,?,?
x,?,y,t,?,?,c,b,?,?,r,?,?,?,?,w,o,?,?,?,?,e
?,f,w,?,a,f,?,?,?,t,?,s,?,?,?,?,?,p,?,v,?,?
x,y,w,t,?,?,?,b,?,e,?,s,?,?,?,?,o,?,k,n,?,?
b,y,w,t,?,f,?,?,n,e,c,?,s,?,?,?,?,?,?,?,g,e
?,s,?,t,a,?,?,?,?,?,?,?,?,?,?,w,?,?,n,?,?,?
x,?,?,t,a,f,?,?,?,e,c,?,s,?,?,w,o,p,?,s,?,e
x,?,?,?,?,?,c,n,?,?,?,?,s,w,?,?,?,?,k,?,u,?
?,?,?,t,?,?,?,b,n,e,?,?,s,w,?,w,?,p,n,n,g,?
x,?,g,?,?,f,?,n,n,?,?,s,?,?,?,?,?,p,?,?,?,e
x,?,?,?,?,?,c,?,k,e,?,s,?,?,?,w,?,?,k,?,u,?
x,y,?,t,l,f,?,?,?,e,?,s,?,?,?,?,?,?,?,?,p,?
?,?,?,f,?,f,c,?,?,e,e,s,s,w,w,?,?,?,k,?,?,e
?,?,w,?,?,f,?,?,?,e,c,s,?,?,?,w,?,?,?,?,g,?
x,?,?,t,?,?,?,?,w,?,b,s,s,w,w,w,o,p,?,?,?,?
?,?,?,?,?,?,c,b,w,?,?,?,s,?,?,?,o,?,?,?,g,?
?,?,?,?,?,?,?,b,?,e,?,?,?,w,w,w,?,p,?,?,g,?
?,?,y,t,l,?,?,b,n,?,r,?,?,w,?,w,?,?,k,?,?,e
f,?,?,t,?,?,?,b,?,e,?,s,?,w,?,?,?,?,?,?,?,?
f,?,y,t,a,?,?,?,?,?,r,?,?,w,w,?,?,p,k,?,?,e
x,s,?,?,l,?,?,?,?,e,c,?,?,w,?,?,o,?,?,s,?,e
?,s,w,t,a,?,c,?,w,e,c,?,?,w,?,?,?,?,?,n,?,?
?,s,?,t,?,?,c,?,?,?,?,s,?,?,w,?,?,?,?,?,u,?
f,f,?,?,?,?,?,n,p,?,b,?,?,?,?,?,?,p,?,v,d,?
?,?,w,t,?,f,c,?,?,?,c,s,?,w,?,w,?,?,?,s,?,e
?,?,?,?,?,?,?,n,?,?,b,s,s,?,?,?,?,?,?,v,?,e
?,?,?,?,?,f,?,b,n,e,c,?,?,w,?,?,o,?,k,s,?,e
?,y,y,?,l,?,?,?,?,?,?,?,?,w,?,?,o,p,?,?,p,?
?,?,?,?,n,f,w,b,?,?,?,f,?,w,w,?,?,?,?,s,g,?
f,y,y,?,?,?,c,?,?,?,r,s,?,?,?,w,o,p,?,?,g,?
?,s,?,?,?,?,?,?,p,?,?,?,?,?,?,?,o,p,n,s,?,?
?,f,n,f,?,?,c,?,?,?,?,s,?,?,?,w,o,p,?,v,?,?
?,y,?,?,l,?,?,?,?,?,c,?,?,?,w,?,?,?,?,?,m,?
b,s,?,?,?,?,c,?,?,?,c,?,s,?,w,?,?,?,?,?,g,e
?,?,?,?,?,?,c,?,k,e,?,s,?,w,?,w,o,?,?,n,?,?
?,f,?,f,?,?,c,?,?,?,e,s,?,w,w,w,?,?,n,?,?,?
?,s,?,?,?,f,?,?,?,e,?,?,s,?,?,w,?,?,?,n,?,e
?,?,w,?,?,f,?,b,g,e,?,s,?,w,?,?,?,?,?,?,?,e
b,?,?,t,?,?,?,?,g,e,?,s,s,?,?,w,?,?,n,n,?,e
?,?,?,t,l,?,c,?,?,?,r,s,y,?,?,w,?,?,?,s,?,e
?,y,w,t,?,?,c,?,?,e,?,s,?,w,?,?,o,p,k,v,g,?
?,s,?,?,?,?,?,b,n,?,?,?,?,?,w,w,?,p,?,n,?,e
?,?,?,?,?,?,?,?,?,?,c,s,s,w,?,w,?,p,?,?,?,e
f,?,?,?,l,?,?,n,?,?,b,?,?,?,?,?,o,?,u,v,d,?
f,f,g,f,n,?,?,n,g,?,e,?,?,w,?,?,?,?,?,?,?,?
?,?,g,?,?,?,?,b,?,?,?,s,s,w,w,w,o,?,?,a,g,e
x,?,?,?,a,?,c,?,g,e,c,?,s,w,w,?,o,p,?,s,?,?
?,?,?,?,?,?,?,?,k,e,c,s,?,w,?,?,o,?,n,?,?,e
?,y,n,?,p,?,?,n,?,e,?,?,s,w,?,?,o,p,k,s,?,p
x,?,?,t,?,?,?,b,?,e,?,?,?,?,?,w,?,p,?,n,m,?
?,s,n,t,p,?,c,?,w,?,e,?,?,?,w,?,?,?,k,v,?,p
?,y,w,?,?,f,c,b,k,?,?,s,?,?,?,w,?,p,n,s,g,e
?,?,?,?,?,?,?,?,?,?,c,?,s,w,?,?,?,?,n,?,?,?
?,?,y,?,?,?,c,b,?,?,?,?,?,?,?,w,?,p,n,?,p,e
?,?,n,?,?,f,c,?,?,e,?,s,?,?,w,w,o,?,?,s,?,?
f,?,?,?,?,?,c,b,?,?,?,s,?,?,?,?,?,?,n,?,g,?
?,?,w,?,a,?,c,?,w,e,?,?,s,?,?,?,?,?,?,?,?,e
f,f,n,f,n,?,w,?,h,t,?,?,?,w,w,w,?,?,?,s,g,?
x,?,?,?,l,?,?,?,?,?,?,?,?,?,?,?,o,?,?,?,?,?
?,?,?,?,p,?,?,n,w,?,?,s,s,w,?,?,o,?,?,?,g,?
?,?,?,?,a,?,c,?,n,?,?,s,s,?,?,?,?,p,n,n,?,e
s,?,n,?,n,?,c,n,?,e,?,?,?,?,?,?,o,?,n,?,?,?
?,s,y,?,?,?,?,b,k,?,?,?,?,?,w,?,?,p,?,?,?,e
b,y,?,?,l,?,?,?,n,?,c,?,s,w,?,?,?,?,k,n,?,e
?,?,?,t,?,?,?,?,?,?,r,s,?,?,w,?,?,?,?,?,g,?
?,y,y,t,?,f,?,?,?,e,c,s,s,?,?,?,o,p,k,s,?,e
?,y,?,t,a,?,?,b,g,e,c,?,?,w,w,?,?,?,?,?,?,?
?,?,n,?,l,f,c,?,?,?,?,?,?,?,w,?,o,p,?,y,p,?
?,?,g,?,?,f,?,n,?,e,e,?,s,?,?,w,?,?,?,?,u,?
?,?,?,f,n,?,c,?,g,?,?,?,?,?,w,?,o,?,k,?,?,e
?,y,y,t,?,?,?,?,?,?,c,?,?,w,w,?,o,?,?,?,?,e
?,?,?,?,?,f,?,b,?,?,?,?,?,?,w,?,?,?,?,s,?,?
?,y,w,?,l,?,?,?,?,?,?,?,s,?,?,?,o,p,?,?,?,?
?,?,w,t,a,?,?,b,g,?,?,?,s,?,w,?,o,?,?,s,m,e
b,?,?,?,?,f,?,?,g,?,c,?,s,w,?,w,?,p,?,n,m,?
?,?,?,t,?,?,?,b,?,?,?,s,?,w,w,?,o,?,?,s,m,e
