@relation dataset

@attribute cap.shape {b, c, f, k, s, x}
@attribute cap.surface {f, g, s, y}
@attribute cap.color {b, c, e, g, n, p, w, y}
@attribute bruises.3f {f, t}
@attribute odor {a, c, f, l, m, n, p}
@attribute gill.attachment {a, f}
@attribute gill.spacing {c, w}
@attribute gill.size {b, n}
@attribute gill.color {g, h, k, n, p, r, u, w, y}
@attribute stalk.shape {e, t}
@attribute stalk.root {b, c, e, r}
@attribute stalk.surface.above.ring {f, k, s, y}
@attribute stalk.surface.below.ring {f, k, s, y}
@attribute stalk.color.above.ring {b, c, g, n, p, w, y}
@attribute stalk.color.below.ring {b, c, g, n, p, w, y}
@attribute veil.color {w, y}
@attribute ring.number {n, o, t}
@attribute ring.type {e, l, n, p}
@attribute spore.print.color {h, k, n, r, u, w}
@attribute population {a, c, n, s, v, y}
@attribute habitat {d, g, l, m, p, u}
@attribute class {e, p}


@data
x,s,n,t,p,f,c,n,?,e,?,s,s,?,?,w,o,p,?,?,u,?
?,s,?,?,a,f,c,b,k,e,c,s,?,w,w,w,?,?,?,s,?,e
?,?,n,?,p,f,c,?,n,?,e,?,?,w,?,?,?,?,?,v,?,p
?,?,y,?,?,?,?,?,k,e,c,s,?,?,w,?,?,?,n,?,m,?
?,?,w,?,?,?,?,?,?,?,c,?,s,?,?,?,?,?,?,n,?,?
?,?,w,?,?,?,?,?,?,?,?,?,?,?,w,w,?,?,?,?,?,?
f,?,?,?,?,f,?,?,?,?,e,?,s,?,?,?,?,?,?,v,?,p
?,y,?,?,a,?,?,b,?,e,?,?,s,?,w,?,o,p,?,?,m,?
x,?,?,?,?,f,?,?,?,e,?,s,?,?,?,w,?,p,?,?,?,?
f,f,?,?,n,?,c,?,?,?,?,?,?,?,?,?,o,?,k,?,u,e
x,?,y,?,?,f,w,n,n,?,?,?,s,w,w,?,?,?,?,v,d,?
b,s,?,?,l,f,?,b,?,e,?,s,s,w,?,?,o,?,?,?,?,e
?,y,w,t,?,f,c,?,k,e,?,?,?,?,?,?,?,?,n,?,?,?
?,y,?,t,?,f,c,b,?,?,?,s,?,w,?,w,?,?,n,?,m,?
x,y,n,?,l,f,?,b,?,e,r,?,?,?,?,w,o,?,n,y,p,?
b,?,y,?,?,f,?,b,n,e,c,?,s,?,w,?,?,?,?,s,?,e
x,f,y,?,l,?,?,?,w,t,?,?,s,w,?,?,o,?,?,v,d,?
s,?,?,?,n,?,c,n,?,?,?,s,s,?,w,?,?,?,?,v,?,?
?,?,n,t,p,?,?,?,w,e,e,s,?,w,w,?,?,p,?,?,?,?
x,?,y,?,a,?,w,?,?,?,?,?,s,w,?,?,?,?,n,v,?,?
b,?,?,?,l,f,?,?,k,?,?,s,s,w,w,?,?,?,?,s,m,?
?,y,?,t,a,?,c,?,n,?,c,?,s,?,?,?,?,p,n,s,?,?
x,?,y,t,?,f,?,?,n,?,r,s,?,?,?,w,?,?,k,?,p,e
?,?,n,?,?,f,?,?,?,?,e,s,s,?,?,w,o,p,?,?,?,e
x,?,?,t,?,?,c,?,p,?,e,?,s,?,?,?,?,?,?,v,?,?
?,s,?,?,a,f,?,?,?,e,?,s,s,?,?,w,?,p,?,n,?,?
x,?,?,?,?,?,?,?,n,?,?,s,?,w,?,w,?,?,?,?,g,e
x,y,?,?,l,?,c,b,?,e,c,s,?,?,?,w,?,?,?,s,?,?
x,?,?,t,?,?,?,b,?,e,?,?,s,w,?,?,?,?,n,?,?,e
x,?,?,?,?,?,c,b,n,?,?,s,?,w,?,?,?,?,?,?,p,e
?,?,?,t,?,?,c,?,w,?,?,s,y,?,w,?,?,p,?,s,p,e
?,y,?,?,?,?,c,b,?,?,r,?,y,?,w,?,o,p,?,?,?,?
x,s,w,t,?,?,?,b,?,?,c,?,s,w,w,w,?,?,?,?,?,e
b,?,w,?,l,?,?,?,?,e,?,?,?,?,w,?,?,?,n,n,?,?
?,?,?,?,p,?,c,?,k,e,?,s,?,?,w,?,?,p,n,v,?,?
?,?,?,t,?,?,?,?,k,e,?,?,?,w,w,w,?,p,?,?,u,?
?,?,y,t,a,?,c,?,w,e,c,s,?,?,?,?,o,?,k,?,m,?
?,?,?,f,?,?,?,?,?,?,?,s,s,w,w,?,?,?,?,?,g,?
?,?,w,t,a,f,?,b,w,e,c,s,?,?,?,w,?,p,?,n,g,e
x,?,y,?,l,f,?,?,k,?,?,?,?,w,w,?,?,p,?,?,g,e
?,?,n,?,a,f,c,b,?,?,?,s,?,?,?,?,?,?,?,y,p,e
s,?,g,f,?,?,c,?,?,?,?,s,s,w,?,w,?,p,n,?,?,e
b,y,?,?,a,?,c,b,?,e,c,?,?,?,?,w,o,?,?,?,?,e
?,?,?,?,?,?,?,?,g,?,?,s,s,?,w,?,?,?,?,?,m,?
b,y,?,?,?,?,?,b,g,?,?,?,s,w,w,w,o,p,?,n,?,e
b,?,?,t,l,f,c,?,n,e,?,s,s,?,?,?,?,?,?,?,g,?
f,s,?,?,n,?,?,b,?,t,?,?,?,?,?,w,?,?,?,a,g,e
?,?,?,?,?,?,c,?,n,e,c,?,?,w,?,?,o,p,?,s,?,?
?,?,?,?,a,f,?,?,?,e,?,s,y,?,?,w,o,p,?,s,?,e
?,?,?,t,?,?,?,?,w,?,?,s,s,?,?,?,o,?,?,?,?,e
?,f,g,?,?,?,?,?,p,e,e,s,?,?,?,?,?,?,?,?,u,?
?,?,?,?,?,?,?,?,?,?,b,s,s,?,?,?,?,?,?,v,?,e
?,y,?,?,?,f,?,b,?,?,?,s,s,?,w,?,?,p,n,s,?,?
f,f,?,?,?,?,w,?,?,?,?,s,s,?,?,w,?,p,n,?,?,?
x,?,n,?,a,?,?,?,?,?,?,s,?,w,?,?,?,p,k,s,p,e
?,?,y,?,a,f,c,?,?,?,?,s,?,w,w,?,o,p,k,?,g,?
?,?,y,t,?,f,?,n,?,t,?,s,?,?,?,?,o,?,n,v,d,e
x,?,w,?,l,f,?,?,n,t,?,s,?,w,?,w,?,p,u,?,?,?
?,?,?,t,?,?,?,?,?,e,r,?,y,?,?,?,o,?,?,?,p,?
x,?,?,?,p,?,c,?,?,?,e,s,s,w,w,?,o,?,?,?,?,p
?,?,n,t,?,?,c,b,?,e,?,?,?,?,?,?,?,?,n,?,?,e
x,?,n,?,?,f,?,?,?,t,?,?,s,w,w,?,?,e,?,?,?,?
x,?,?,t,?,?,c,?,?,?,e,s,s,w,?,?,?,?,?,?,?,p
?,f,?,?,?,?,?,?,?,?,e,s,s,?,?,?,o,p,?,?,?,?
?,?,?,f,?,?,w,?,n,?,e,s,s,?,w,?,?,e,?,s,?,e
?,?,?,?,?,f,c,b,w,e,?,s,y,w,?,?,?,?,?,?,?,e
x,?,n,?,n,?,?,b,k,t,e,?,?,?,w,?,?,?,?,?,g,?
b,?,?,?,a,?,?,?,w,?,c,?,s,?,w,w,o,?,?,?,g,?
?,?,?,t,l,?,?,b,?,e,?,?,?,w,?,w,o,?,n,?,?,e
?,?,?,?,l,?,c,b,w,?,?,s,?,?,?,?,?,?,k,y,g,?
s,?,?,?,n,f,c,?,?,?,?,?,?,w,w,?,o,?,?,v,u,?
x,f,?,f,n,?,?,?,?,e,?,?,?,?,w,w,o,?,?,?,?,?
?,?,?,?,l,f,?,b,k,?,?,s,?,?,w,?,o,?,k,?,g,e
?,y,y,t,?,?,c,b,?,?,?,s,s,w,?,?,?,p,?,s,?,?
?,?,y,t,?,?,?,?,?,e,c,s,s,?,w,w,o,p,?,n,?,?
?,?,?,?,?,f,w,?,?,?,?,?,?,?,?,?,?,e,?,?,?,?
x,?,?,t,a,?,c,?,?,e,c,?,?,?,?,?,?,?,n,?,g,?
f,?,?,t,?,f,c,?,?,?,?,?,?,?,?,?,?,?,n,?,?,?
?,?,?,?,a,f,?,b,n,e,?,?,?,?,?,?,o,?,?,?,g,?
b,?,?,t,?,?,?,b,?,?,c,s,s,w,?,?,o,?,?,?,?,e
?,?,w,?,?,?,?,?,?,?,c,?,?,?,w,?,?,?,?,s,?,e
x,f,n,?,?,f,?,b,?,?,?,?,s,w,?,?,?,e,k,s,?,?
?,s,?,t,?,?,c,?,?,?,?,?,?,w,?,?,?,p,k,?,g,?
?,y,?,t,l,?,?,b,w,?,?,?,?,?,?,?,?,?,?,s,g,e
x,y,y,t,?,?,?,?,?,?,r,?,y,?,?,w,?,p,k,y,?,e
b,?,?,t,?,f,?,?,?,e,c,s,s,?,w,?,?,?,n,?,?,e
x,?,y,?,?,?,?,?,n,?,c,?,?,w,w,w,?,?,?,?,m,?
?,y,?,?,a,?,?,b,w,e,r,?,?,w,w,?,?,?,?,y,?,?
b,?,?,t,l,?,c,b,n,e,?,?,s,?,?,?,?,?,k,?,m,e
?,?,w,t,?,?,?,?,?,?,c,?,?,?,w,?,o,?,?,?,?,e
x,?,?,t,?,?,?,b,k,?,c,s,?,?,w,?,?,?,k,?,m,?
?,?,y,?,?,f,?,?,?,?,?,?,s,?,?,w,?,?,?,?,g,?
?,?,g,f,n,f,c,?,?,?,e,?,s,?,w,?,?,p,k,?,?,?
x,?,?,t,?,f,?,?,w,t,b,?,?,?,w,?,?,p,u,?,?,e
?,s,y,t,?,f,?,b,?,?,c,s,s,?,?,?,o,?,?,?,m,e
?,?,w,t,p,?,?,?,?,?,?,?,?,w,w,?,?,?,n,v,?,?
x,y,?,?,?,f,c,b,p,?,r,s,?,w,?,w,o,p,?,s,g,?
?,?,?,?,n,?,?,?,p,e,?,?,?,?,?,w,o,p,n,?,?,?
?,?,?,t,l,f,?,b,?,?,?,?,y,w,w,?,o,?,?,y,?,e
x,?,?,?,l,?,?,n,p,?,?,?,s,?,?,w,o,?,u,?,?,e
s,?,n,?,n,?,?,?,?,?,?,s,s,w,?,?,?,p,?,?,?,e
?,?,w,?,?,?,?,?,?,e,?,?,s,?,?,?,o,?,k,v,?,p
x,y,?,t,a,f,?,b,g,e,?,s,s,w,w,?,?,?,?,?,m,?
?,y,?,t,p,?,?,?,?,?,e,s,s,?,w,w,o,p,?,v,?,?
?,?,g,f,n,?,?,b,k,t,e,s,?,?,?,?,o,e,?,?,?,?
x,s,?,?,?,?,?,?,?,?,c,?,?,w,?,?,o,p,?,?,?,e
x,?,?,?,?,?,?,?,?,t,?,s,?,?,w,w,?,?,?,s,?,?
b,s,?,?,a,?,?,?,w,e,c,s,s,w,?,w,o,p,?,?,g,?
?,?,g,?,?,?,?,b,h,t,?,s,?,w,w,?,o,?,?,a,g,?
x,s,w,?,?,f,?,?,?,?,c,?,?,?,?,w,?,p,?,n,?,?
b,s,w,?,l,f,c,b,n,?,?,s,?,?,?,?,?,p,?,s,?,?
?,s,?,t,?,f,c,b,?,?,?,s,?,w,w,w,?,?,?,s,?,?
b,y,w,t,?,?,?,?,?,?,?,s,s,w,w,?,?,p,?,s,m,?
f,?,?,?,?,?,w,?,?,t,b,?,?,?,?,?,o,?,?,v,d,?
?,?,y,?,l,?,?,?,g,?,?,?,?,w,?,w,?,?,k,?,?,?
?,s,?,?,a,?,w,n,?,t,?,s,?,w,w,w,?,?,n,?,?,?
?,?,?,?,?,f,?,?,w,?,?,?,?,?,w,w,o,?,n,v,u,?
?,?,w,?,l,?,?,?,w,t,?,?,?,w,?,w,o,p,?,?,?,e
?,?,?,?,?,f,?,b,n,?,c,?,?,?,w,w,?,p,n,s,?,?
?,s,?,t,?,?,c,?,p,?,?,s,s,?,w,w,?,?,n,?,?,?
?,?,y,?,l,f,c,?,?,?,?,?,?,?,?,w,o,p,n,?,g,?
x,?,?,?,?,?,c,?,?,?,r,?,y,?,?,?,?,?,k,?,?,?
?,y,?,t,?,f,?,?,g,?,c,s,?,?,w,?,?,?,?,?,?,?
?,f,n,?,?,?,c,?,?,e,e,?,s,?,?,?,o,?,?,?,?,?
f,y,n,t,a,f,c,b,?,e,?,s,?,w,?,?,?,?,k,y,?,?
x,?,?,t,a,?,?,?,k,e,?,?,?,w,?,?,?,p,k,?,?,e
x,?,g,?,n,f,w,?,?,t,e,?,f,?,?,w,?,e,?,?,?,?
f,?,?,?,?,?,w,?,?,t,?,?,?,w,?,?,?,?,?,?,?,?
?,?,?,t,l,f,?,?,?,?,?,?,?,?,w,w,o,?,?,?,?,e
?,?,y,?,l,?,?,b,?,e,c,s,?,w,?,w,?,p,k,?,g,?
?,?,?,t,a,?,?,?,?,e,c,?,?,?,w,?,o,?,?,n,m,e
x,?,w,?,?,f,?,?,?,?,c,s,s,w,?,w,?,?,?,s,?,?
?,s,n,?,?,f,w,?,?,t,?,?,?,?,?,w,?,?,?,?,?,e
?,?,?,t,?,?,c,b,?,e,?,?,?,w,?,w,?,?,n,?,?,e
s,?,n,?,?,?,?,n,?,?,?,s,?,?,w,w,?,p,k,?,u,?
?,s,w,?,?,f,w,n,w,t,b,?,?,w,?,?,o,?,u,?,d,e
x,?,n,?,?,f,?,b,?,?,?,s,?,w,w,w,?,p,?,?,?,?
?,?,?,?,?,?,?,?,k,e,?,?,?,?,?,?,?,p,?,?,?,?
x,?,w,?,a,?,?,b,?,?,c,s,s,w,?,?,?,p,?,n,g,e
?,?,?,?,?,f,?,?,n,e,?,?,?,?,w,?,?,?,k,s,?,e
?,?,y,?,?,?,?,b,g,?,?,?,s,w,?,w,?,?,?,?,?,e
b,s,y,?,?,?,c,?,g,?,?,?,?,?,w,?,o,?,?,s,?,?
?,?,y,?,a,f,?,?,?,e,c,?,?,?,w,?,?,p,k,n,?,?
x,f,n,f,?,f,c,?,?,e,e,?,?,?,?,w,?,p,?,y,u,e
?,y,n,?,?,?,?,b,?,?,r,s,?,?,w,?,?,?,n,y,?,?
x,?,w,t,a,?,?,b,?,?,c,?,s,?,?,w,?,?,?,s,g,e
?,y,y,t,l,f,?,?,?,e,r,s,?,?,w,w,o,?,n,?,p,?
?,s,?,t,a,f,c,?,?,?,?,?,s,w,?,?,?,?,?,s,g,?
?,s,w,?,?,?,c,?,?,e,?,?,?,?,?,w,o,?,k,s,?,?
?,?,?,t,l,?,?,b,?,?,r,?,y,w,w,?,o,?,?,?,?,e
?,?,w,t,?,?,?,b,?,e,?,?,?,?,?,w,o,?,?,s,?,?
?,f,g,?,?,?,c,?,g,e,e,s,?,?,w,w,o,p,?,y,u,?
?,?,?,?,l,?,?,b,k,e,?,s,s,w,?,w,?,?,?,s,?,e
?,f,y,t,l,f,w,?,n,?,b,?,?,w,w,?,?,?,u,?,?,e
?,?,y,t,a,?,?,?,?,e,c,s,?,w,?,?,?,?,?,?,?,?
f,?,y,t,?,?,?,b,p,?,?,s,y,?,?,?,?,p,n,?,g,e
b,?,?,?,?,?,?,?,w,?,?,s,?,?,?,w,o,p,k,?,?,?
?,?,?,?,a,f,?,?,k,e,?,s,?,?,?,?,?,?,k,?,?,?
?,y,?,?,a,?,?,b,?,?,?,s,?,?,w,?,?,?,?,s,?,?
?,y,?,t,?,?,?,?,?,?,?,?,?,w,?,?,o,?,n,n,?,e
?,?,?,t,?,?,?,?,g,e,c,s,s,w,?,w,o,p,n,?,?,?
?,?,w,t,p,?,c,?,?,?,e,s,?,?,?,?,?,p,?,v,u,p
?,?,?,?,?,f,?,?,g,e,e,?,s,w,?,?,?,?,?,y,u,e
f,f,?,?,n,f,c,n,g,?,e,s,?,w,?,?,?,?,k,?,u,?
?,s,y,t,a,f,c,b,?,?,c,?,?,?,?,w,?,p,n,s,?,?
f,?,n,?,?,?,?,?,?,e,r,s,?,?,?,?,o,p,k,?,?,?
x,y,w,?,?,?,?,?,?,?,?,?,s,?,w,w,?,?,k,s,?,?
b,?,w,t,?,f,?,b,?,e,c,?,?,w,?,w,?,?,n,?,?,?
?,?,?,?,?,f,?,?,?,e,?,?,?,?,?,?,?,p,?,v,u,e
?,y,y,?,l,f,?,?,g,?,?,?,s,w,w,?,?,p,?,?,?,?
?,?,?,?,a,?,?,b,w,?,r,?,y,?,w,w,?,?,n,?,?,e
?,?,?,?,?,f,w,?,?,?,?,?,?,?,?,w,o,e,?,?,?,e
?,s,w,?,?,f,?,n,?,t,b,?,?,?,w,w,?,?,n,v,d,e
b,?,?,t,?,?,c,b,w,e,c,?,?,w,w,?,o,?,?,s,m,e
f,?,?,t,?,?,?,?,?,?,b,?,?,?,?,w,o,p,n,?,?,e
x,?,y,t,?,?,c,b,k,?,?,?,s,?,w,w,o,?,?,?,?,?
f,?,g,f,?,f,c,?,?,e,e,s,?,?,?,?,o,?,?,?,?,?
b,?,y,?,?,?,c,?,n,e,c,?,s,w,?,w,?,p,k,?,g,e
x,?,?,?,l,?,?,b,g,?,?,?,?,?,?,w,o,p,?,?,?,e
?,?,?,t,?,f,c,?,n,e,?,s,?,w,?,?,?,p,?,?,m,?
?,s,w,t,?,?,?,?,n,t,?,s,?,?,w,?,o,?,n,v,?,e
x,y,?,?,?,f,?,?,?,e,?,?,s,?,w,w,?,?,n,s,?,?
?,s,?,t,l,?,?,?,?,?,c,?,?,w,?,?,o,p,?,s,?,e
?,?,w,t,?,?,c,?,g,e,?,?,s,?,?,?,?,p,?,?,?,?
?,f,?,f,?,?,?,?,?,?,?,?,?,?,?,w,o,?,?,s,g,?
?,y,?,?,l,?,c,b,n,?,r,?,y,?,?,w,?,p,?,?,?,?
?,?,w,t,?,?,?,?,k,e,e,s,s,w,?,w,?,?,n,?,?,?
b,?,w,?,a,f,?,?,n,?,?,s,?,w,?,?,?,?,?,?,?,?
?,?,?,t,a,f,c,b,?,?,?,?,?,w,w,?,?,p,?,?,?,?
?,?,w,t,l,?,?,b,?,?,c,s,s,w,w,?,?,p,?,?,?,?
?,?,?,t,a,?,?,?,w,e,?,?,s,?,w,?,?,p,k,?,g,?
x,s,y,?,a,?,c,?,w,e,?,s,?,w,?,w,o,p,k,?,?,?
b,s,?,t,l,?,?,?,w,?,c,s,s,?,?,w,o,?,k,?,m,?
?,?,?,?,?,f,w,?,?,?,?,?,s,?,w,?,?,?,?,?,d,e
x,?,g,?,?,?,?,n,?,?,e,?,?,?,?,w,o,?,n,?,u,?
?,?,?,?,?,f,?,?,n,?,r,s,?,?,w,?,o,?,n,?,g,?
?,s,?,?,l,f,c,b,?,?,?,s,?,?,w,?,o,?,k,?,?,e
?,?,y,t,?,?,c,b,?,e,c,?,s,?,?,?,?,p,?,?,?,e
?,?,?,t,?,?,?,b,k,e,?,s,s,w,w,?,?,p,k,s,?,?
?,y,w,t,l,f,?,?,w,?,c,?,s,?,?,?,o,?,n,s,g,?
s,?,g,?,?,?,c,?,p,?,?,s,?,?,?,?,o,p,n,?,u,?
?,?,w,?,a,f,?,?,?,?,c,?,s,?,?,?,?,?,?,n,m,e
?,s,?,t,?,?,?,n,?,?,?,s,?,?,?,?,?,p,?,?,g,p
?,?,y,t,?,f,?,b,n,e,r,?,y,?,?,w,o,?,?,?,g,e
f,?,?,t,a,?,?,n,?,?,b,?,?,?,?,w,o,?,n,?,d,?
?,?,?,t,l,?,?,?,?,e,?,s,s,?,?,?,?,p,?,n,m,?
?,?,?,t,?,?,c,b,?,?,?,s,?,?,?,?,o,p,k,s,g,?
x,?,?,?,?,f,?,b,?,e,?,?,?,?,?,?,o,?,?,?,?,?
?,s,y,?,a,?,?,?,?,?,?,?,s,?,?,w,?,?,?,?,?,?
x,?,?,?,p,f,?,n,?,e,?,?,?,?,?,?,?,?,?,v,?,p
?,?,?,?,?,?,?,?,n,?,c,s,?,w,?,w,?,p,?,?,?,?
?,?,?,?,n,?,?,n,?,?,?,s,?,?,?,?,o,p,?,y,?,?
x,y,?,?,?,?,c,?,?,?,e,s,?,w,?,?,?,?,?,?,u,p
x,y,y,?,l,?,?,?,?,e,?,s,y,w,w,w,?,?,?,y,?,e
f,f,n,?,?,?,c,n,k,e,e,?,s,?,?,?,?,p,?,?,?,?
?,?,?,?,?,f,c,?,k,?,c,s,?,?,?,?,?,p,n,n,?,e
x,?,?,t,?,f,w,?,?,?,b,?,s,w,?,?,?,p,n,v,?,?
x,y,?,t,?,?,?,?,?,?,c,?,?,w,?,w,?,p,?,?,g,?
?,?,?,?,l,f,?,b,?,?,?,s,?,w,?,?,?,?,?,s,?,?
x,?,?,?,?,?,c,b,?,e,?,s,y,?,?,?,o,p,?,?,?,e
?,y,?,?,?,?,c,b,?,?,?,?,?,w,w,w,?,?,k,s,?,?
f,y,?,?,?,?,?,b,w,e,r,s,y,?,?,?,o,p,?,?,?,e
x,?,?,?,?,f,c,b,?,?,?,?,?,?,w,?,o,?,?,s,?,?
?,s,w,t,?,f,c,?,w,?,c,s,?,w,?,?,?,p,?,n,?,?
?,?,w,?,?,f,?,n,?,?,?,s,s,w,w,?,?,?,k,?,?,p
f,f,?,t,?,?,?,n,?,?,?,s,?,w,w,w,?,?,?,?,d,?
?,?,w,t,l,?,c,?,?,?,?,s,?,w,?,w,?,p,?,?,?,?
x,s,?,?,l,f,?,?,p,t,b,s,?,?,w,?,?,p,?,v,d,e
x,?,?,t,a,f,?,?,?,e,?,s,?,w,?,w,?,?,?,?,?,?
f,?,y,t,?,?,?,b,?,?,r,s,?,?,?,w,?,p,?,?,?,e
?,s,n,f,?,?,w,b,?,t,e,?,?,?,?,?,?,e,k,s,?,e
?,y,y,?,?,?,?,?,w,e,?,?,?,?,w,?,?,?,n,?,?,?
?,?,n,?,?,?,?,n,?,?,e,?,?,?,?,w,?,?,?,?,?,?
?,f,?,f,n,f,?,n,g,?,e,?,?,w,w,w,o,p,n,v,u,e
b,y,y,?,?,?,c,?,w,?,c,s,?,w,w,w,?,?,?,?,?,?
b,?,?,?,?,?,c,?,n,?,c,s,?,?,w,w,o,?,?,s,?,e
b,?,?,t,l,?,c,b,?,?,c,s,?,?,?,w,o,?,?,n,m,e
f,?,?,f,n,f,c,?,k,?,e,?,?,w,w,w,?,p,?,v,?,?
x,s,?,?,?,?,?,b,?,e,?,s,s,w,?,?,?,?,?,?,m,?
b,y,w,t,?,?,c,b,g,?,?,?,s,w,w,?,?,p,k,n,g,?
?,?,w,t,a,?,?,b,g,?,c,?,s,w,w,w,?,?,?,n,?,?
?,y,n,t,?,?,?,?,?,e,?,?,y,?,w,?,?,?,n,s,?,?
x,?,?,?,?,?,c,?,?,?,?,s,?,?,?,?,o,p,?,v,?,?
x,s,?,?,a,?,c,?,?,?,c,?,s,w,?,w,?,?,?,?,g,e
?,?,?,?,a,f,?,?,n,?,c,?,?,?,w,w,?,?,n,?,?,?
f,?,w,t,?,?,?,?,w,?,b,s,?,?,w,w,?,p,?,?,?,?
?,?,?,f,n,f,c,?,?,e,?,?,?,?,w,w,?,p,k,?,u,?
f,s,g,?,?,f,?,b,?,t,e,?,?,?,w,?,o,?,?,?,g,e
x,y,y,?,?,f,?,?,?,?,?,?,?,w,w,?,?,p,?,s,?,e
?,?,?,t,?,?,?,?,k,?,c,s,?,?,w,?,o,p,?,?,m,?
?,y,?,?,?,?,c,n,?,e,e,s,?,?,?,?,?,?,k,?,u,?
x,?,w,?,l,f,?,b,n,?,c,?,?,?,w,w,?,?,?,?,m,?
?,s,n,?,p,?,?,n,?,e,e,?,?,w,?,w,o,p,?,?,?,p
?,y,w,?,l,f,c,b,?,e,c,s,?,w,w,?,?,p,n,?,g,e
x,y,?,?,a,f,?,?,?,e,?,?,?,w,?,?,?,?,n,?,?,e
?,y,?,t,?,f,?,b,n,?,r,?,?,?,?,w,o,p,?,?,p,?
x,y,?,?,a,?,c,?,w,e,?,s,?,w,w,w,?,?,?,?,?,?
f,?,n,?,a,f,?,?,?,?,r,s,?,?,w,w,o,?,n,y,?,?
x,?,w,t,?,?,c,?,w,e,?,?,s,w,w,?,o,p,?,?,m,?
f,f,?,?,?,f,?,?,?,t,?,s,s,w,w,?,o,e,k,s,?,e
x,?,y,?,l,?,?,?,k,?,?,s,?,?,?,w,?,p,n,?,m,?
?,y,w,?,p,?,c,?,w,?,?,?,s,?,?,w,?,p,?,?,?,p
?,?,?,?,?,?,?,b,?,e,?,s,?,w,?,?,?,?,?,?,?,e
?,f,n,?,?,?,c,?,p,?,?,?,?,?,w,?,?,?,?,?,u,e
?,s,?,?,?,f,?,?,k,e,c,?,?,?,w,?,?,?,k,s,m,?
b,?,?,t,l,f,c,?,?,?,?,s,s,w,w,w,?,?,?,?,?,e
?,y,n,?,?,?,?,?,?,?,?,?,y,?,?,?,?,?,k,s,g,?
b,?,?,t,a,?,?,?,?,e,?,s,?,?,?,?,?,p,?,s,?,?
?,?,w,?,?,?,?,b,?,?,?,s,s,?,w,?,?,?,k,s,?,e
?,?,n,?,?,f,c,?,n,e,?,?,?,w,?,?,?,p,n,y,p,e
f,?,?,f,n,f,?,n,p,?,?,s,s,?,w,w,?,p,n,?,?,e
?,?,g,?,?,f,?,?,?,e,e,s,s,?,?,w,?,?,k,?,u,?
?,y,y,t,l,?,c,b,?,?,c,?,s,?,?,?,?,p,?,?,?,e
x,s,?,?,?,?,?,b,?,?,?,s,?,?,?,?,?,?,?,?,?,?
b,y,?,?,?,?,c,b,k,?,?,?,s,?,?,?,?,?,?,?,?,e
?,s,w,t,?,f,c,b,g,e,c,?,?,?,?,?,?,p,k,?,?,e
?,s,y,?,a,f,c,b,g,?,?,?,s,w,?,w,?,?,?,?,?,e
x,?,?,?,a,?,?,?,?,?,c,?,?,w,w,?,?,?,?,s,?,e
