@relation dataset

@attribute attr_1 real
@attribute attr_2 real
@attribute attr_3 real
@attribute attr_4 real
@attribute attr_5 real
@attribute attr_6 real
@attribute attr_7 real
@attribute attr_8 real
@attribute attr_9 real
@attribute attr_10 real
@attribute attr_11 real
@attribute attr_12 real
@attribute attr_13 real
@attribute attr_14 real
@attribute attr_15 real
@attribute attr_16 real
@attribute attr_17 real
@attribute attr_18 real
@attribute attr_19 real
@attribute attr_20 real
@attribute attr_21 real
@attribute attr_22 real
@attribute attr_23 real
@attribute attr_24 real
@attribute attr_25 real
@attribute attr_26 real
@attribute attr_27 real
@attribute attr_28 real
@attribute attr_29 real
@attribute attr_30 real
@attribute attr_31 real
@attribute attr_32 real
@attribute attr_33 real
@attribute attr_34 real
@attribute attr_35 real
@attribute attr_36 real
@attribute attr_37 real
@attribute attr_38 real
@attribute attr_39 real
@attribute attr_40 real
@attribute attr_41 real
@attribute attr_42 real
@attribute attr_43 real
@attribute attr_44 real
@attribute attr_45 real
@attribute attr_46 real
@attribute attr_47 real
@attribute attr_48 real
@attribute attr_49 real
@attribute attr_50 real
@attribute attr_51 real
@attribute attr_52 real
@attribute attr_53 real
@attribute attr_54 real
@attribute attr_55 real
@attribute attr_56 real
@attribute attr_57 real
@attribute attr_58 real
@attribute attr_59 real
@attribute attr_60 real
@attribute attr_61 real
@attribute attr_62 real
@attribute attr_63 real
@attribute attr_64 real
@attribute attr_65 real
@attribute attr_66 real
@attribute attr_67 real
@attribute attr_68 real
@attribute attr_69 real
@attribute attr_70 real


@data
-0.9057719999999999,-0.576675,-0.7154659999999999,?,?,?,?,0.129503,1.017126,?,?,?,?,-0.681996,1.290348,?,-0.89865,?,-0.48049,-0.806471,?,0.354059,?,?,-0.585612,?,?,-0.328952,-0.750312,-0.799325,-0.844569,-1.07144,?,?,-0.662961,?,0.204624,-0.842376,?,1.284289,?,-0.656155,0.106748,0.217741,-0.259326,?,?,-0.716968,-0.514969,?,-0.8664870000000001,-0.697108,0.453316,-0.20713099999999998,?,?,0.102125,-0.224016,-0.048418,0.033324,-0.42595500000000003,-0.304674,?,-0.937458,?,-1.092478,-0.9713620000000001,?,41.26,?
?,?,?,-0.246254,-1.352507,-2.3693169999999997,2.48075,?,-0.13333299999999998,-0.363592,-0.305596,?,-0.134674,?,1.029952,?,1.462987,1.68197,1.539295,0.661773,?,-0.307166,?,1.165859,?,?,1.0146979999999999,2.121636,1.237162,0.045092,?,?,0.022118000000000002,?,?,?,0.439985,?,0.312897,?,?,?,?,3.699058,?,0.5893079999999999,?,?,?,?,0.057635000000000006,?,-0.9180969999999999,0.20052899999999999,-0.223106,-0.735946,?,1.033002,?,?,?,?,?,-0.638684,?,-0.067999,-0.348222,?,?,?
?,?,-0.16841099999999998,?,0.938844,?,0.162325,0.48118,?,0.38366100000000003,0.41576599999999997,?,?,-0.521139,-0.458459,-0.284271,?,0.464581,0.354073,0.595112,-0.11034000000000001,0.530374,-0.500604,?,-0.12979200000000002,-0.231145,?,-0.260211,?,0.258025,-0.083526,-0.46413999999999994,?,?,?,0.62007,?,?,-0.44560200000000005,-0.746246,-0.831348,?,-0.98324,?,-0.868869,?,-0.848974,?,-0.68684,-0.439471,-0.674172,?,1.669462,0.812236,-0.352529,?,?,0.16633,-1.082827,-1.0442209999999998,-1.275752,-0.9956809999999999,-0.710491,?,-1.024564,?,-0.5162439999999999,?,41.9,?
1.8166229999999999,?,?,?,-1.401168,-0.44385699999999995,-0.19881500000000002,-0.605441,-1.023288,1.349803,-0.381358,0.896502,0.109724,-0.138158,?,1.513742,?,0.280107,?,-0.7033510000000001,-1.4028,-1.453902,?,?,-1.174618,-0.8721700000000001,-0.812623,?,?,-0.9863709999999999,?,-0.969917,-0.501116,?,?,4.402149,1.645095,0.032797,2.3041810000000003,0.21135,-0.513749,?,0.8507459999999999,0.8884879999999999,1.10227,-0.442413,0.612427,?,0.039,0.147679,?,1.9347889999999999,?,-0.553887,0.28486500000000003,?,0.11631099999999998,?,-0.889309,-0.601985,-0.325375,?,?,-0.278122,-0.806671,-0.6104609999999999,?,?,?,?
0.408663,0.310245,-0.348831,-0.036002,0.670316,?,?,0.49822299999999997,0.267789,?,-6.44E-4,?,?,1.154452,?,1.038318,?,0.298926,0.467397,?,?,?,-0.322004,?,?,-0.760446,?,?,?,?,?,0.450834,-0.35273499999999997,-0.435296,1.004182,?,?,0.71713,-0.019573,?,-0.8917879999999999,?,?,?,-0.926801,-0.989849,-0.912343,-1.041048,-0.555346,-0.724091,-1.148223,?,2.302283,-0.272295,-0.405841,0.087564,?,-1.32236,-1.163757,-1.179969,-0.767803,?,-0.802506,?,-0.627195,-0.618322,-0.703001,?,33.66,73.16
?,-0.342826,?,?,0.396853,?,-0.916457,?,-5.281537,-5.593823,-0.25035300000000005,?,1.557309,1.169599,?,-1.2681959999999999,?,-0.9760770000000001,?,-0.8937719999999999,?,-0.892049,?,-0.808163,?,0.014141999999999998,0.659131,?,?,1.277401,?,?,3.6757779999999998,0.07288700000000001,?,-1.237239,-1.279794,0.618207,-0.974029,-0.83942,-0.520347,?,?,?,?,3.3383589999999996,2.0362139999999997,1.6437419999999998,?,3.304175,1.064956,?,?,-0.8912190000000001,-0.5299,?,-1.2935450000000002,-0.8100510000000001,0.904192,?,1.51928,?,5.184758,?,?,1.421777,?,0.30736399999999997,?,25.31
-0.289956,?,-0.18263800000000002,-0.248795,?,-0.235852,?,-0.755215,-0.17241099999999998,0.122527,1.031463,?,?,?,-2.7056009999999997,?,?,-0.46394399999999997,-0.030395,-0.155666,?,0.440913,?,-0.600577,?,-0.5561020000000001,-0.514601,1.678163,1.879864,0.11656,?,1.249474,?,-0.47228000000000003,-0.401385,0.724333,0.7158800000000001,?,?,-0.154278,?,?,-0.231031,?,?,?,?,0.518204,0.630246,?,-0.171448,-0.651055,0.347036,?,?,0.29415,0.92255,?,?,-0.751437,-0.685135,?,0.646915,-0.096441,2.055288,?,?,?,44.41,?
-0.653092,0.102789,?,0.130759,-0.9794290000000001,0.63726,?,?,0.228952,?,-1.1226209999999999,0.057079,0.437997,1.914875,0.255395,-0.808074,?,?,?,-0.781381,?,?,0.738241,0.244063,-0.24192800000000003,?,?,?,?,-0.013791999999999999,4.689995,?,-0.379895,-0.5243270000000001,-0.308824,?,?,-0.235107,1.29221,1.505312,0.33260100000000004,?,?,4.725548000000001,1.957283,1.098716,0.079183,2.920049,?,?,0.71849,-0.8475290000000001,0.285393,0.14227,-0.018241,?,0.31447800000000004,-0.28484499999999996,-0.085761,-0.137415,?,?,?,?,?,?,0.70089,?,44.41,?
1.408058,1.221156,0.51058,-2.1478349999999997,1.025566,-1.602165,?,0.032037,0.21879,-0.16964,?,0.9753850000000001,?,?,-1.70757,?,0.024189,?,-0.8872969999999999,-0.739264,-0.7666310000000001,-1.314055,-1.988273,?,-2.585651,-2.4784889999999997,-0.407715,?,-1.3730129999999998,-0.499953,1.513488,?,0.243808,-0.083892,?,?,0.912236,?,2.180155,?,?,-1.419567,?,0.793565,-0.142422,0.13557,?,?,?,1.265709,0.705976,-0.6455989999999999,-1.590751,?,-0.19728800000000002,-0.136478,-0.6648189999999999,?,-1.20345,-0.402376,?,0.395397,0.447366,?,3.4277599999999997,1.088179,1.558166,0.962016,52.5,-0.12
-0.297982,0.007223,-0.29322,?,?,0.20030799999999999,0.30907199999999996,-0.96686,-0.765954,?,-0.480574,?,-0.643941,0.223954,-0.650946,-0.523167,-1.0206540000000002,?,?,?,?,1.423632,?,?,0.734644,?,?,-0.294651,-0.47059399999999996,-0.326516,-0.579515,-0.42260600000000004,-0.207812,?,-0.303374,0.629865,0.179917,?,1.061294,?,-0.079199,?,?,-0.390216,0.041524,-0.242853,?,-0.173377,-0.28317800000000004,?,0.901909,?,0.057464,0.453504,0.161477,-0.286002,?,?,?,0.483962,?,0.7083109999999999,-0.149901,-0.302118,0.143451,0.051309,?,2.1411919999999998,44.41,?
-0.25921500000000003,?,?,-1.1646379999999998,?,-0.305824,?,0.476125,?,?,?,?,?,-1.7624099999999998,?,?,?,-0.552741,-0.36438899999999996,?,-0.589608,-0.417023,-1.1358469999999998,?,-0.610322,-0.738172,?,-0.846625,?,-0.290173,?,0.365651,?,0.49505,-0.442978,0.5860989999999999,?,?,0.503166,0.093178,?,?,-0.558365,-0.350713,?,-0.337902,-0.556144,0.3077,0.8312149999999999,0.460309,1.4789709999999998,-0.529967,0.11532200000000001,-0.5959409999999999,0.18729400000000002,?,-0.825881,?,?,?,1.25811,?,?,?,0.19872599999999999,?,0.166626,1.35591,44.41,?
0.42320100000000005,-0.021046000000000002,0.039721,?,?,?,?,?,?,0.855065,-0.94873,?,?,-2.553978,0.385915,-0.11961199999999998,1.3929770000000001,?,-0.337402,?,?,0.6547930000000001,-0.230594,?,-0.079596,-0.082245,0.080981,?,0.590584,0.466102,?,?,?,?,?,-0.9505520000000001,?,0.399904,2.929461,0.5821189999999999,-0.973168,-0.470246,?,-0.32960100000000003,?,?,?,?,0.8042630000000001,0.936865,2.041143,?,?,?,0.023671,3.220879,?,?,-0.589838,0.585605,?,0.766841,?,0.261531,?,1.0736809999999999,?,?,44.41,26.1
?,0.055434000000000004,?,?,?,-0.652575,-0.511935,?,0.11185899999999999,?,?,?,?,-0.057846,0.620991,?,1.2045379999999999,?,?,?,-0.271456,?,?,-1.3090700000000002,-1.033618,?,?,-0.797449,?,0.789597,?,?,-0.115945,0.035067,0.053527,?,0.382542,-0.272939,0.755092,1.258332,-0.586692,?,0.055265999999999996,?,?,1.515005,2.208237,?,?,1.328766,2.1028,-0.543461,0.009268,1.9289,?,0.085713,?,-0.7819159999999999,-0.47317,-0.479444,-0.28165999999999997,?,2.459978,2.8993130000000003,3.0600099999999997,1.2105350000000001,?,0.68652,44.41,26.1
?,-0.12085699999999999,?,?,0.5875,0.190436,-0.20502800000000002,-0.615283,?,0.53856,-0.778032,0.10144700000000001,0.23074899999999998,?,-0.077129,-0.734427,?,-0.745133,-0.339756,-0.705429,?,0.6699390000000001,?,-0.612518,0.68195,?,-0.12475599999999999,-0.093096,0.105076,?,-0.163659,0.13256700000000002,-0.325354,?,-0.45752299999999996,0.555185,?,?,0.47938100000000006,0.160403,-0.32206,?,?,-0.28692199999999995,0.346666,0.380314,0.929118,?,?,?,-0.52985,?,?,?,0.092071,0.8624430000000001,?,-0.638806,?,?,-0.627556,?,0.132777,-0.43369300000000005,-0.22732399999999997,?,?,?,44.41,26.1
-0.154697,0.151264,-0.37143000000000004,?,?,-0.07324,?,-0.44453100000000006,?,-0.267857,-0.661321,-0.48582600000000004,-0.520944,0.19929000000000002,?,?,?,-0.389277,-0.056537000000000004,-0.6093109999999999,0.513184,?,?,-0.505862,-0.116862,0.056492999999999995,1.027493,1.178407,?,2.297691,1.816125,?,?,?,-0.581659,?,0.29049400000000003,?,0.366601,-0.06590499999999999,?,?,-0.204213,?,-0.804615,?,-0.100241,?,-0.525471,-0.257711,-0.539966,?,0.029722000000000002,?,-0.560077,-0.301489,?,?,-0.395451,?,?,?,0.9365760000000001,?,1.095063,1.376957,?,0.636692,44.41,26.1
-0.188648,0.114571,?,-0.357522,?,?,-0.22656300000000001,?,?,?,-0.686661,?,-1.5743479999999999,-0.423867,-1.415257,-0.061581,?,?,-0.138768,?,0.098906,?,?,?,?,-0.590807,-0.23189,-0.397148,?,1.62889,?,?,1.0477299999999998,?,-0.577612,?,?,-0.15467999999999998,?,?,-1.2246549999999998,-0.945943,?,-0.957413,?,?,0.060767999999999996,?,-0.412637,0.545258,0.002502,-0.8188409999999999,?,?,-0.16476500000000002,?,?,-1.305181,-0.8648040000000001,?,?,-0.734596,?,?,-0.530663,-0.046593,0.484809,?,?,?
?,?,?,0.137678,?,0.586497,?,?,?,-0.969183,-0.567788,?,0.363139,1.126844,?,?,-0.552089,?,-0.011437000000000001,?,0.237316,0.19572699999999998,1.060302,?,?,?,1.986246,0.469909,2.1179669999999997,?,?,1.705238,?,0.671176,?,?,0.294216,?,?,1.5653860000000002,-0.8354159999999999,-0.589792,-0.175539,0.432749,-0.265631,0.180298,?,1.4334360000000002,?,1.176886,-0.186383,-0.470538,?,?,?,5.96E-4,?,-1.1149799999999999,-0.7434149999999999,?,1.239535,-0.21914499999999998,?,?,?,?,?,?,?,26.1
0.7321529999999999,?,0.567454,?,0.584802,-1.71528,1.6572930000000001,-0.073149,0.783554,0.569386,?,0.27147,0.30233000000000004,0.70691,0.255524,?,0.183893,?,1.199565,0.726692,?,1.1431069999999999,?,2.8019540000000003,-0.5434939999999999,?,0.545713,0.280371,0.624233,-0.058874,0.41766499999999995,?,-0.055716999999999996,?,?,0.812233,?,0.449506,?,-0.973633,0.36836599999999997,?,?,?,?,-0.26259099999999996,?,-0.6896180000000001,?,?,-0.896703,?,?,0.16780699999999998,?,?,-0.853275,?,-0.681908,-0.254682,-0.32716100000000004,?,-0.516127,-0.197659,-0.366526,-0.472495,-0.527366,?,?,?
0.56367,0.437996,?,?,-0.560945,-1.086076,?,?,?,?,?,?,0.380977,-0.117629,0.18868900000000002,?,0.028482,2.415728,?,?,2.0756639999999997,3.547071,1.783655,?,?,?,?,0.134215,-0.330921,?,-0.167952,-0.684485,?,?,?,?,1.202353,?,?,-0.42430200000000007,-0.34516399999999997,?,-0.727971,-0.442333,?,-0.8044439999999999,-0.43213,-0.656508,?,?,?,0.946141,?,-0.72288,-0.780365,?,?,1.022018,-0.009687999999999999,-0.744069,?,?,?,-1.13822,-0.518748,-1.056659,-0.602913,?,?,3.21
?,0.444809,-0.303359,4.54293,?,2.848345,0.6165729999999999,?,?,-0.732346,?,-0.6189640000000001,-0.659646,0.64936,0.556033,-0.345549,-0.862884,?,?,-0.8971629999999999,?,-0.242,0.178178,0.449371,-0.91348,?,?,?,-1.018886,?,-0.817731,-0.742084,-1.182064,?,-0.8832639999999999,2.142736,?,?,1.7905369999999998,3.60126,0.43868,-0.48640900000000004,-0.10431900000000001,?,?,?,?,?,?,-0.129922,?,-0.8506969999999999,0.608414,-0.182807,?,?,1.591046,0.821635,-0.39046,-0.178741,0.389687,?,?,?,0.373013,?,-0.449183,?,9.03,38.74
?,?,?,?,0.131287,?,0.30235100000000004,-0.577926,?,?,?,?,0.21222,-0.092346,?,0.46996899999999997,?,8.617714999999999,?,?,?,?,1.25851,?,?,0.344957,?,1.148786,0.294403,?,0.5471239999999999,0.42515600000000003,?,?,?,?,-0.314879,-0.8631129999999999,-0.67569,-0.942391,?,-0.582404,?,?,-0.627745,?,-0.887335,-0.678264,?,-0.41032799999999997,-1.2091040000000002,1.139271,0.125719,-2.525,-0.7310770000000001,?,?,-1.239534,-0.019885,-1.060059,-0.21416500000000002,?,?,?,-0.870775,-0.75089,-0.190656,?,39.91,32.83
-0.5121680000000001,?,-0.9856440000000001,?,0.32613600000000004,?,0.940682,?,?,?,-0.016128,0.9091819999999999,-0.18816300000000002,-1.6489310000000001,-0.185596,-0.211022,?,-0.272648,?,-0.914925,-0.656094,-1.172005,?,?,-1.1791719999999999,-1.43367,-1.398513,?,-1.305896,-1.058363,-0.921881,-1.084323,-0.927875,?,?,-0.931132,?,0.364595,-1.524316,-1.502722,-1.172131,-0.871099,-1.127707,-0.9717600000000001,?,-1.024491,?,-0.630837,?,-0.442328,-0.142182,0.53571,-0.45263400000000004,-1.176419,?,?,-0.7327130000000001,-1.189871,-0.953384,?,?,-0.963975,-1.399127,?,-0.909115,-0.9180809999999999,-0.709339,-0.751254,39.91,?
?,?,?,?,?,-1.294486,0.5353439999999999,0.503073,0.570819,?,0.30185700000000004,?,?,?,-0.135496,?,-0.31606100000000004,2.515304,?,?,0.325963,-0.22735300000000003,?,0.725585,-0.231733,?,0.142982,?,0.45956499999999995,?,?,0.025296000000000003,?,?,?,?,-0.499514,?,?,-1.108068,-0.857073,?,?,?,?,-1.036498,-1.2548270000000001,-0.7292420000000001,?,-0.9045059999999999,?,0.47721899999999995,-0.621518,-0.476343,-0.220088,?,-0.677347,-0.46049700000000005,?,-0.576699,?,-0.743362,-1.149477,-1.041917,?,-0.681758,?,-0.954443,39.91,32.83
?,?,?,-0.558171,-0.160917,?,0.8134779999999999,?,0.307675,0.6631670000000001,?,-0.5973510000000001,?,?,?,0.145925,?,?,-1.134473,-0.946314,-0.890901,?,?,-0.654709,-0.592603,-0.7503850000000001,?,-0.255845,?,0.021273,?,-0.649998,?,-0.251875,-0.631987,-1.118142,?,?,-1.342926,?,?,-0.7652359999999999,-0.6022390000000001,?,?,-0.42112,?,?,?,?,1.791298,-0.662143,?,-1.65167,?,-1.6284290000000001,-0.860824,-0.563752,-0.737586,-0.810305,?,-0.555243,0.051394,-0.352172,-0.664337,-0.864131,0.10691099999999999,?,39.91,32.83
0.6611319999999999,?,0.154434,?,?,?,?,-0.342453,?,-0.5744859999999999,-0.385696,1.134003,0.38705500000000004,-1.5122879999999999,?,-0.46803199999999995,?,?,1.044039,?,0.211075,?,-0.442726,-0.8371290000000001,-1.140854,?,-1.061304,-0.9819469999999999,-0.9484959999999999,-0.644814,-1.1947459999999999,-0.397413,-0.24059,?,0.021912,-0.8679459999999999,-0.680413,?,-1.742318,?,?,?,?,-0.951535,-0.468038,-0.042259,-0.446351,?,?,?,0.825984,?,?,-0.253166,-0.446412,-1.7036759999999997,-0.94294,?,-0.9056879999999999,-0.852276,-1.0652549999999998,-0.892199,-0.8797870000000001,?,-1.21987,?,?,0.177522,39.91,?
0.011607,0.443591,0.402823,-1.0480040000000002,?,?,-2.2637150000000004,?,-1.1934879999999999,?,-0.249052,-1.14192,1.010391,-2.865793,-2.0629619999999997,?,?,-0.39555,?,-0.390545,-0.31795500000000004,0.45062399999999997,-0.35996999999999996,?,?,-0.369374,-1.132693,-1.3565049999999998,?,-0.776176,-0.644497,-0.596274,?,?,?,0.286022,?,-0.8698389999999999,?,?,?,?,1.506892,2.061452,1.361701,?,?,0.8461540000000001,1.434208,3.8896230000000003,3.677863,-0.344229,0.175836,?,0.12761199999999998,?,?,?,?,?,0.794114,0.7551869999999999,0.316405,?,1.065644,1.1725940000000001,2.033766,?,19.75,?
-1.188315,-0.765504,-0.941674,3.129064,?,?,?,1.438862,1.863335,0.959939,0.09762699999999999,-0.257614,?,-1.437202,?,?,-1.026842,-1.185461,?,?,?,1.3161559999999999,0.424048,-0.31045300000000003,-0.8609870000000001,-0.811632,?,1.407007,?,0.384835,?,0.295047,1.6859419999999998,2.0870849999999996,?,0.30748000000000003,-0.072646,2.064499,?,?,?,?,-0.637264,?,?,0.012614,0.49221800000000004,0.083399,?,?,?,-0.9183399999999999,0.549596,?,-0.525877,?,0.75631,?,-0.22484400000000002,?,-0.176845,1.8935790000000001,?,0.840667,0.291604,?,?,2.401949,19.75,96.1
?,-0.723282,?,1.574136,?,?,1.293187,0.988877,1.159074,?,?,0.109945,?,-0.460528,-0.880365,?,-0.468017,?,?,-0.11275,2.113734,?,1.773031,?,1.353745,?,3.3978269999999995,3.009826,1.955862,?,2.07565,?,2.393946,?,-0.7822479999999999,0.26461999999999997,?,0.50163,1.168436,0.581308,?,?,0.743679,0.65589,?,0.166528,?,?,?,?,1.2414020000000001,?,0.46958900000000003,?,?,?,?,0.656442,1.6566169999999998,2.299385,?,2.1381810000000003,1.053641,1.588518,1.9311180000000001,0.799259,2.024066,0.9024780000000001,?,?
0.089049,-0.114276,-0.486493,-0.27350599999999997,1.29057,?,?,-1.48042,-0.185079,?,-0.09539700000000001,-0.408814,?,-0.5260819999999999,?,1.660922,1.234429,-0.025382,-0.049352999999999994,-0.38073,?,?,-0.6921390000000001,0.327836,?,0.011763,?,0.8918309999999999,1.0584129999999998,?,?,1.601799,1.480374,2.658183,?,?,-0.9242819999999999,?,?,?,1.224327,?,-0.468458,?,-0.13211900000000001,0.978274,?,?,0.44035799999999997,?,1.973239,-0.661263,0.007234,?,-0.09200599999999999,-0.11639100000000001,?,?,-0.31947,?,?,0.9144180000000001,?,2.918729,0.684689,1.524878,1.101077,?,?,?
