@relation dataset

@attribute region-centroid-col real
@attribute region-centroid-row real
@attribute short-line-density-5 real
@attribute short-line-density-2 real
@attribute vedge-mean real
@attribute vegde-sd real
@attribute hedge-mean real
@attribute hedge-sd real
@attribute intensity-mean real
@attribute rawred-mean real
@attribute rawblue-mean real
@attribute rawgreen-mean real
@attribute exred-mean real
@attribute exblue-mean real
@attribute exgreen-mean real
@attribute value-mean real
@attribute saturation-mean real
@attribute hue-mean real
@attribute class {brickface, cement, foliage, grass, path, sky, window}


@data
?,144.0,?,?,0.222222,?,0.333333,?,1.0,?,3.0,0.0,-3.0,?,?,?,1.0,-2.0944,?
146.0,?,?,0.0,1.05556,?,1.0,?,6.33333,?,?,3.77778,?,?,-7.66667,?,0.537017,?,?
?,237.0,0.111111,0.0,?,1.14342,2.66667,?,?,10.8889,10.0,?,?,?,?,18.7778,0.472826,?,grass
?,?,?,0.0,1.05556,0.240737,?,0.25185,137.519,132.556,?,133.444,-14.8889,27.1111,-12.2222,146.556,0.098472,-2.14672,?
83.0,198.0,0.0,0.0,?,?,4.83333,3.00925,59.7778,53.1111,74.0,?,?,?,?,?,0.296314,?,path
94.0,104.0,?,0.0,6.61111,?,1.0,?,55.7407,?,69.5556,48.7778,-20.5556,41.4444,?,69.5556,0.303071,-2.08549,cement
?,111.0,0.0,0.0,2.55556,1.65552,?,?,?,25.4444,38.2222,?,?,25.8889,-13.4444,?,0.349325,?,cement
157.0,85.0,?,0.0,1.22222,?,0.222222,0.172133,18.9259,14.5556,?,15.3333,-13.1111,?,?,?,0.459024,-2.16091,?
18.0,145.0,0.0,?,0.388889,0.018519,0.611111,?,?,?,?,?,4.88889,0.222222,-5.11111,?,?,?,brickface
95.0,191.0,?,?,3.16667,?,?,5.18545,60.2593,52.4444,76.2222,52.1111,-23.4444,47.8889,-24.4444,76.2222,?,?,path
?,38.0,?,0.0,11.0556,11.0743,1.11111,?,64.6296,58.2222,78.4444,57.2222,-19.2222,?,-22.2222,?,?,-2.03882,cement
206.0,133.0,?,?,?,?,?,?,?,?,1.11111,?,?,?,-1.11111,?,?,-2.0944,?
?,?,0.0,0.0,0.0,0.0,?,?,?,0.0,0.0,0.0,?,0.0,?,0.0,0.0,?,?
?,?,0.0,?,2.5,2.16667,2.66667,2.44445,16.0741,12.6667,?,21.1111,?,-4.88889,15.1111,21.1111,0.40213,?,?
189.0,187.0,0.0,?,1.22222,1.0037,3.05556,?,48.5185,44.1111,?,41.5556,-13.2222,?,-20.8889,?,0.305755,?,path
222.0,93.0,?,?,1.72222,?,0.166667,?,?,1.0,?,0.888889,-4.33333,9.0,-4.66667,?,?,?,?
?,?,0.0,?,?,0.507407,?,0.685185,5.85185,7.33333,6.88889,?,4.44444,3.11111,?,?,?,?,brickface
?,64.0,?,0.0,16.2778,12.9485,?,?,?,?,38.0,30.3333,-19.0,?,-2.0,?,?,?,foliage
96.0,?,0.0,0.0,1.33333,?,?,?,62.7037,54.7778,?,?,?,?,-24.4444,?,0.310288,-2.08494,?
?,?,?,?,1.77778,1.94074,2.16667,?,20.7407,16.2222,29.2222,16.7778,?,?,-11.8889,?,?,-2.13488,?
154.0,120.0,0.0,0.0,?,?,0.444445,?,5.96296,7.77778,?,?,?,?,?,?,?,-0.820403,brickface
137.0,?,0.0,?,?,3.04074,2.94444,3.88518,?,25.3333,?,21.6667,-9.22222,?,?,38.2222,?,?,?
46.0,?,?,?,1.05556,0.827759,?,1.8227,?,9.66667,12.6667,?,-10.7778,?,?,?,?,?,?
?,159.0,?,0.0,3.55556,7.54074,?,152.7,?,?,?,32.3333,?,28.7778,-12.8889,46.2222,0.294845,?,?
?,?,0.0,?,0.888888,?,?,?,?,100.111,132.111,?,-41.1111,54.8889,?,?,?,?,sky
243.0,48.0,0.0,0.0,1.22222,0.207406,?,?,134.852,?,?,130.889,?,33.7778,?,146.111,?,?,sky
223.0,175.0,?,0.0,?,?,?,4.68923,57.8519,50.7778,72.7778,50.0,?,44.7778,-23.5556,?,?,-2.05935,?
252.0,176.0,?,0.111111,1.88889,1.14827,5.05556,?,52.9259,46.3333,?,?,-19.7778,?,?,67.0,0.32042,?,?
186.0,218.0,0.0,0.0,1.16667,?,1.16667,?,13.7037,?,12.6667,17.7778,?,-3.11111,?,?,0.401347,2.38268,grass
?,21.0,0.0,?,?,0.516398,?,?,126.778,?,?,?,-33.0,?,-12.3333,141.889,?,?,?
?,?,?,0.0,?,?,?,0.888889,?,22.6667,35.1111,19.4444,?,?,?,35.1111,?,?,brickface
?,32.0,0.0,0.0,?,0.162964,?,1.04074,?,?,?,?,-19.5556,30.1111,?,146.333,?,?,sky
?,135.0,?,?,?,?,0.277778,0.062963,2.88889,?,?,1.0,?,?,?,?,?,?,window
?,183.0,0.111111,0.0,1.0,0.869228,?,?,?,40.2222,?,37.3333,?,26.4444,?,?,0.28154,?,?
191.0,?,?,?,0.444445,0.385188,1.11111,?,135.741,129.0,?,131.889,-20.2222,31.7778,?,146.333,0.118399,-2.26255,sky
113.0,128.0,?,0.0,0.222222,?,?,0.151852,0.740741,0.0,?,0.0,-2.22222,4.44444,?,?,?,?,foliage
?,114.0,?,0.0,0.388889,?,0.833333,?,5.88889,7.0,?,?,?,?,?,7.44444,0.56746,-1.15184,brickface
14.0,?,?,?,?,?,?,?,19.3333,18.8889,24.7778,14.3333,-1.33333,?,-15.0,24.7778,0.419248,-1.62339,brickface
241.0,?,0.0,?,?,0.0,0.0,?,0.0,?,0.0,0.0,?,?,0.0,0.0,?,?,window
?,97.0,?,?,?,1.25462,0.5,0.182574,47.8148,?,?,?,?,18.8889,?,?,0.199351,-1.83678,cement
?,?,?,0.0,1.83333,2.20857,2.22222,?,?,12.8889,?,?,-11.8889,?,-10.8889,?,0.475549,-2.12273,window
?,?,?,?,?,?,2.05556,?,11.6296,?,?,?,-6.88889,-5.88889,?,?,?,?,?
237.0,83.0,0.0,?,0.722222,0.418518,?,20.9222,9.88889,?,?,6.66667,-11.6667,?,?,?,?,-2.15026,?
?,226.0,0.0,0.0,?,1.98513,?,0.45542,?,14.0,?,24.2222,?,-6.66667,18.6667,24.2222,0.424404,?,grass
37.0,?,?,0.0,0.833333,?,?,?,?,0.222222,4.44444,1.11111,?,7.55556,?,?,?,?,?
45.0,?,0.0,?,?,?,?,?,49.8148,?,?,?,?,?,-9.77778,?,0.358975,-2.36049,?
?,219.0,?,?,1.5,?,1.72222,?,13.3704,?,?,?,-7.44444,-4.11111,?,?,?,2.25533,grass
44.0,?,0.0,?,0.833334,0.3,?,7.61852,24.2963,?,?,?,?,?,?,?,?,2.6043,grass
?,92.0,?,0.0,1.27778,?,?,0.620633,?,12.8889,?,?,-13.1111,?,?,?,0.499695,-2.11184,?
102.0,?,0.111111,?,1.83333,1.53116,2.44444,1.88168,?,?,59.7778,?,?,?,-18.8889,59.7778,?,-1.9704,path
221.0,107.0,?,?,1.16667,0.211111,?,0.344444,?,0.333333,?,?,?,?,-3.66667,?,0.94709,?,foliage
168.0,187.0,?,0.0,?,2.16795,?,1.60208,58.0,?,?,50.0,-16.3333,40.3333,?,?,?,-1.96667,path
?,56.0,0.0,?,1.05556,0.951851,?,1.6,?,21.1111,30.2222,16.8889,?,?,-17.5556,?,?,-1.75941,brickface
98.0,?,0.0,?,?,?,0.388889,?,?,0.0,2.77778,?,?,?,-2.55556,?,1.0,?,foliage
196.0,95.0,0.0,?,1.72222,?,?,1.26491,7.62963,6.77778,10.7778,5.33333,?,9.44444,?,10.7778,?,-1.74926,?
?,?,0.0,0.0,?,?,0.777778,?,5.40741,?,6.22222,?,?,?,-7.22222,?,?,-0.843732,?
?,113.0,0.0,?,?,0.240741,?,0.151852,5.48148,7.11111,6.33333,?,4.88889,?,-7.44444,7.11111,?,?,brickface
144.0,?,?,?,?,0.779364,?,0.742867,17.1111,?,18.0,?,?,2.66667,8.33333,19.8889,0.324965,?,?
?,?,0.0,0.0,0.722223,0.443054,?,0.722649,?,110.667,?,?,?,?,?,?,?,-2.33046,sky
?,?,?,?,1.0,?,1.05555,0.907417,?,119.222,142.889,123.222,?,?,?,142.889,0.165616,?,sky
158.0,151.0,?,?,0.388889,?,?,?,19.0,?,?,?,-11.3333,-2.0,13.3333,?,0.352606,2.50525,?
?,107.0,?,0.0,?,0.699206,0.833333,0.72265,27.7778,?,35.1111,?,-13.0,?,?,35.1111,?,?,window
?,?,?,?,?,0.062963,0.333333,?,?,?,6.66667,3.0,?,?,-7.66667,7.22222,0.581349,?,?
?,?,0.111111,0.0,0.944445,0.534027,0.666667,0.596285,58.8889,?,72.6667,?,?,41.3333,-21.3333,?,?,?,?
138.0,?,0.0,0.0,?,?,1.11111,0.750309,?,?,?,?,-20.3333,43.6667,?,?,?,-2.04721,?
?,?,0.0,0.0,?,0.807373,1.0,1.09545,?,0.222222,1.77778,0.222222,-1.55556,?,?,1.77778,0.407407,?,foliage
233.0,105.0,?,?,?,2.31341,?,?,15.1852,?,19.7778,13.1111,?,13.7778,?,19.7778,0.353768,-2.16157,?
?,20.0,?,0.0,?,?,?,?,?,116.778,?,122.556,?,46.0,-14.3333,?,?,?,?
?,?,?,0.0,1.44444,1.4963,?,?,29.963,26.8889,36.4444,26.5556,?,19.4444,-10.2222,36.4444,0.275863,?,?
?,73.0,0.0,0.0,1.33333,?,?,0.816495,?,?,47.3333,?,?,15.2222,-10.1111,?,?,?,?
?,118.0,0.0,?,?,?,0.333333,?,0.925926,?,2.55556,0.222222,?,?,?,2.55556,1.0,-2.17128,?
228.0,22.0,0.0,?,?,0.860663,1.38889,?,?,42.7778,?,?,-20.6667,?,?,?,0.319474,?,cement
166.0,154.0,?,0.0,0.111111,0.02963,?,?,?,0.222222,1.88889,?,-1.44444,3.55556,?,1.88889,1.0,-2.01751,?
38.0,?,0.0,?,?,2.12568,?,?,55.963,?,?,?,?,42.7778,?,70.2222,?,-2.08021,path
104.0,139.0,0.0,?,?,0.516398,?,?,?,0.0,?,0.222222,?,?,?,?,?,-2.15073,?
18.0,142.0,0.0,?,?,0.651852,0.277778,0.151852,?,0.111111,?,?,-1.33333,?,-1.0,?,?,-2.15956,foliage
?,?,0.0,0.0,1.0,1.02222,?,?,?,?,?,?,-19.3333,30.0,?,147.889,?,-2.27511,?
?,194.0,?,?,?,?,?,?,?,?,49.7778,36.3333,?,?,-14.1111,49.7778,?,-2.0452,?
?,81.0,0.111111,?,2.61111,?,2.72222,3.75185,?,20.1111,?,?,-1.11111,16.8889,-15.7778,?,0.412662,-1.56634,brickface
?,116.0,?,0.0,?,?,?,?,?,21.2222,27.5556,16.3333,-1.44444,17.5556,?,?,0.407364,?,?
?,?,?,0.0,?,?,2.22222,?,?,?,28.6667,?,?,21.3333,?,28.6667,?,-2.17742,window
244.0,194.0,?,0.0,1.72222,1.14342,?,2.03761,?,44.4444,61.6667,?,-15.8889,?,-19.8889,?,0.300853,?,?
?,?,?,?,2.5,4.74444,1.77778,?,26.4815,23.5556,35.7778,?,-8.77778,?,-19.1111,35.7778,?,?,brickface
188.0,73.0,?,0.0,?,?,?,?,?,35.6667,49.7778,35.1111,-13.5556,?,?,49.7778,0.297096,-2.05496,cement
?,33.0,0.0,0.0,?,?,?,0.196295,?,96.7778,130.556,102.333,?,62.0,?,?,0.258604,?,?
184.0,?,?,0.0,?,?,?,?,99.0,85.0,?,?,?,?,-25.3333,121.444,?,-2.25454,?
?,217.0,0.0,0.0,?,0.474074,2.05556,0.907408,6.2963,?,?,?,?,?,?,?,?,?,grass
27.0,106.0,0.0,?,?,0.418518,1.27778,?,?,?,?,?,?,8.11111,-2.55556,?,?,-2.27407,?
?,49.0,0.0,0.0,?,?,1.77778,1.06805,124.037,?,?,?,-32.7778,?,?,140.444,?,?,?
74.0,129.0,0.0,0.0,0.222222,0.02963,0.111111,?,?,?,?,0.0,-1.55556,3.11111,?,1.55556,?,?,foliage
?,?,?,0.0,?,0.688531,?,?,?,13.3333,?,19.8889,-7.22222,?,12.4444,19.8889,0.342408,2.20467,?
?,?,?,?,?,?,0.722222,?,4.18518,1.88889,?,?,-6.88889,?,-6.22222,?,?,?,?
37.0,?,0.0,?,0.611111,0.490653,?,?,109.074,95.1111,128.333,?,?,57.7778,-15.8889,?,0.258869,-2.3674,sky
92.0,?,?,0.0,0.722223,?,?,1.04881,?,113.444,138.111,119.889,-31.1111,?,?,?,0.178428,-2.36728,sky
?,?,?,?,2.33333,2.319,2.77778,?,?,49.1111,?,?,-17.5556,38.7778,-21.2222,?,0.296251,-2.02862,?
?,?,?,?,2.5,3.32222,0.666666,0.266666,16.8148,?,23.7778,?,?,?,?,?,?,-2.06925,?
?,?,?,0.0,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?,?,0.0,0.0,?,?,?
?,45.0,?,0.0,0.888891,?,1.11111,0.455419,122.852,?,140.0,?,-36.8889,51.4444,?,?,0.210174,-2.35936,sky
114.0,?,?,?,3.16667,2.46532,4.5,2.50111,?,51.1111,?,49.7778,-20.1111,?,?,72.5556,0.314092,?,?
69.0,85.0,?,0.0,?,?,3.94444,?,21.4444,20.4444,?,15.7778,?,?,-17.0,28.1111,?,-1.65988,?
?,124.0,?,0.0,?,?,?,?,6.18518,7.66667,7.33333,?,?,?,-7.88889,7.88889,0.550044,-0.95784,brickface
75.0,?,0.0,?,?,45.8407,4.66667,39.2889,?,?,?,?,-9.55556,?,?,10.4444,0.872146,-2.27297,?
116.0,?,0.0,0.0,?,?,?,?,?,?,?,53.7778,-25.1111,46.5556,?,?,?,?,?
?,201.0,0.0,?,?,0.918519,?,?,7.77778,?,5.55556,11.5556,-4.66667,?,11.3333,11.5556,?,?,grass
?,?,?,?,?,5.5,1.22222,0.874073,?,15.5556,?,16.1111,-11.5556,?,?,?,?,-2.14718,window
?,189.0,0.0,?,3.77778,2.23772,?,1.54441,58.4074,51.3333,72.4444,51.4444,?,42.1111,?,72.4444,?,-2.10133,?
?,?,?,?,1.05556,?,0.833333,0.388889,?,22.6667,?,17.8889,-3.22222,?,-17.5556,?,?,-1.70091,brickface
235.0,81.0,0.0,0.0,1.38889,?,0.777778,?,3.48148,1.0,7.44444,?,?,?,?,?,?,?,foliage
33.0,?,?,0.0,0.555555,?,?,?,16.1111,11.7778,?,?,-13.0,24.0,?,24.1111,0.510924,?,window
140.0,116.0,?,0.0,?,1.22323,0.555555,0.501848,?,42.3333,?,?,-13.4444,?,-15.7778,56.5556,0.264563,?,cement
75.0,65.0,?,?,2.5,?,1.55556,0.93492,57.7407,?,72.6667,?,-21.8889,44.7778,?,?,0.314783,-2.07765,?
?,111.0,0.0,0.0,0.722222,?,?,?,?,?,7.66667,3.44444,?,4.88889,-7.77778,?,0.562919,-1.17577,brickface
?,236.0,?,?,0.5,0.255556,?,?,?,12.8889,?,22.2222,?,?,?,?,0.419597,?,?
?,189.0,0.0,?,?,?,2.0,2.88889,?,?,40.3333,27.6667,?,24.6667,-13.3333,?,?,-2.03798,path
58.0,?,0.0,0.0,?,1.45555,?,?,14.7037,11.2222,13.5556,19.3333,-10.4444,?,?,19.3333,?,?,grass
?,107.0,0.0,?,?,?,?,5.5889,54.0,?,?,48.1111,-13.6667,?,?,64.4444,0.252669,?,?
123.0,94.0,0.0,0.0,?,?,0.833333,0.033333,21.4444,16.8889,?,?,-13.6667,27.0,-13.3333,?,0.452182,?,?
?,?,0.111111,?,1.0,0.88889,?,?,?,19.5556,?,14.5556,?,?,-16.3333,25.8889,0.436939,-1.6232,?
130.0,?,?,0.0,?,0.0,?,0.0,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?,0.0,window
?,?,?,0.0,0.611111,?,?,?,?,?,?,?,-4.44444,?,-0.111111,?,?,?,foliage
28.0,204.0,0.0,?,?,?,3.22222,?,?,?,?,48.6667,-18.3333,?,-21.6667,?,?,-2.03737,path
?,90.0,?,?,?,?,0.833333,0.344444,23.5185,17.3333,?,?,?,32.7778,?,34.4444,?,-2.18244,window
?,?,0.0,?,?,0.91287,?,?,42.037,38.0,50.3333,37.7778,-12.1111,?,?,50.3333,?,?,?
23.0,?,0.0,?,0.5,?,?,0.151852,0.518518,0.0,?,0.0,-1.55556,?,?,?,0.777778,-2.0944,?
?,?,?,?,?,?,1.83333,?,?,42.5556,?,?,-17.0,36.6667,-19.6667,60.4444,0.310818,?,?
?,122.0,0.0,0.0,2.77778,2.02941,1.55556,?,?,?,31.1111,?,?,?,?,31.1111,0.54583,?,foliage
?,?,?,?,1.11111,1.04704,?,?,59.4815,?,?,?,-15.7778,?,-18.4444,70.8889,0.249001,?,?
55.0,?,0.111111,0.0,1.83333,?,?,0.998146,12.5185,?,?,?,-6.55556,-6.55556,13.1111,?,?,?,grass
79.0,?,0.0,0.0,?,3.7619,0.833333,?,?,?,79.1111,54.6667,?,50.1111,?,?,?,-2.14451,cement
?,90.0,0.0,?,?,?,?,0.222222,2.81481,0.555556,6.88889,?,?,12.2222,-5.44444,?,?,-2.16432,?
?,180.0,0.0,?,4.05556,?,3.33333,?,62.0741,?,?,53.7778,?,?,-24.8889,?,?,?,?
?,?,0.0,0.0,0.5,?,0.666667,?,5.11111,?,?,2.88889,1.66667,5.0,-6.66667,6.88889,0.571429,-1.25836,brickface
?,51.0,?,0.0,?,1.1,?,?,?,117.0,140.222,?,-28.0,41.6667,-13.6667,?,0.165549,?,?
?,?,0.0,?,?,0.388882,?,?,?,?,?,132.889,?,?,?,?,0.109655,-2.1462,?
205.0,190.0,0.0,0.0,?,?,?,?,49.4815,44.7778,?,43.0,?,33.5556,-19.4444,?,?,?,?
?,200.0,0.0,0.0,?,?,6.05556,?,58.5926,?,72.6667,?,-19.1111,?,?,72.6667,0.300181,-2.02885,path
?,89.0,?,?,?,1.76296,?,3.4963,18.963,?,?,14.2222,?,14.7778,-14.2222,?,0.402507,?,?
?,163.0,0.0,?,?,?,?,?,?,34.5556,?,?,?,?,-7.66667,?,?,-2.51749,path
254.0,159.0,?,?,?,?,14.8333,152.7,?,?,?,32.3333,-15.8889,?,-12.8889,46.2222,0.294845,-2.31687,path
?,?,0.111111,0.0,?,0.962963,3.05556,5.04074,20.1852,20.2222,24.8889,15.4444,0.111111,?,?,?,?,-1.55538,brickface
214.0,?,0.0,0.0,3.72222,?,?,18.9222,?,?,49.6667,?,-15.3333,?,-12.3333,49.6667,0.298056,?,?
?,?,0.0,0.0,?,0.278887,?,?,?,0.222222,0.777778,0.222222,-0.555556,1.11111,?,?,0.240741,-2.0944,?
249.0,?,?,0.0,2.72222,?,?,0.272165,12.1481,?,?,16.5556,-7.77778,?,13.2222,16.5556,?,?,grass
?,165.0,0.0,?,0.333333,?,?,?,14.2963,12.0,?,?,-6.88889,-0.555556,?,?,?,2.59354,grass
?,36.0,0.0,?,0.388889,0.250924,?,?,7.51852,?,?,4.77778,-8.22222,?,-8.22222,13.0,?,?,window
?,183.0,0.0,?,?,?,?,1.59745,54.037,?,66.5556,?,?,?,-22.1111,?,?,-1.97496,path
?,?,0.0,0.0,?,44.7741,?,?,15.4074,?,22.6667,?,-11.2222,?,?,?,?,-2.11327,?
?,?,?,0.0,1.38889,0.462963,?,84.5963,23.5926,?,29.3333,?,-7.44444,?,-9.77778,29.3333,0.233097,-2.01975,?
?,?,0.0,0.0,1.0,0.311116,?,?,?,?,?,?,-19.6667,?,?,150.889,?,?,?
34.0,?,0.0,?,0.833333,?,?,?,?,?,9.77778,?,-6.44444,?,15.5556,18.0,?,1.99318,grass
8.0,?,?,?,?,2.06296,?,0.133333,8.37037,?,12.0,6.44444,?,?,-5.77778,12.0,0.484805,-2.04495,?
?,?,0.0,0.0,0.833335,?,0.77778,0.296297,90.3333,?,115.444,?,?,?,?,115.444,0.35122,?,sky
?,?,?,0.0,?,0.062963,0.833333,?,?,0.666667,4.88889,0.666667,-4.22222,8.44444,?,4.88889,?,-2.0944,?
?,50.0,0.0,0.0,1.0,?,0.944445,0.952579,107.444,?,125.778,?,-38.3333,55.0,-16.6667,?,0.247337,?,sky
70.0,?,?,0.0,?,1.80741,2.83333,2.07778,22.7778,?,29.6667,16.7778,-2.66667,20.6667,?,?,?,-1.66796,brickface
?,167.0,?,?,0.888889,?,2.05556,?,14.5926,?,?,17.1111,?,-2.44444,?,17.1111,?,2.30573,?
?,?,0.111111,0.0,1.38889,0.551851,2.22222,?,?,?,13.1111,?,?,-3.33333,12.6667,18.4444,0.389695,2.39543,?
?,?,?,?,?,4.07778,?,53.9556,39.3333,?,?,?,-11.6667,?,-13.6667,47.7778,?,-2.04675,cement
121.0,62.0,?,?,0.555556,?,1.11111,0.562963,?,?,138.778,121.111,?,40.1111,?,138.778,0.161658,-2.31596,sky
?,?,0.0,?,?,0.388888,1.0,0.533334,93.1482,?,118.778,83.3333,-47.4444,?,?,118.778,0.348863,?,sky
21.0,123.0,?,?,?,0.385186,?,0.355555,19.2963,15.6667,26.3333,?,-10.8889,21.1111,-10.2222,?,0.408913,?,?
?,29.0,?,?,1.22222,1.22964,1.38889,?,?,119.0,?,?,?,42.8889,?,?,?,-2.29776,?
86.0,?,0.0,?,?,4.19347,2.11111,2.39134,12.1852,6.66667,?,?,?,26.1111,?,20.8889,0.695755,?,foliage
204.0,?,?,0.0,?,0.518519,?,?,127.444,?,143.111,?,-35.6667,47.0,?,143.111,?,-2.40292,?
?,?,?,?,2.05556,?,18.1667,?,?,34.5556,?,37.4444,?,24.0,?,?,?,-2.51749,path
?,?,0.0,0.0,?,?,?,0.374074,11.1481,?,19.5556,7.22222,-13.4444,25.2222,?,19.5556,?,-2.13862,window
252.0,?,?,0.0,?,?,0.999997,?,?,?,?,133.0,-17.8889,27.7778,?,145.556,?,-2.26413,sky
?,88.0,0.0,0.0,?,0.389681,0.833333,?,22.3333,?,?,19.4444,?,?,-8.66667,?,0.378615,?,?
111.0,246.0,0.0,?,?,2.09497,5.83333,?,25.8889,21.1111,?,34.1111,?,-10.3333,?,?,?,2.21401,?
212.0,?,?,?,0.555555,0.251852,0.555555,?,?,?,?,116.778,?,?,-16.7778,138.111,?,?,sky
?,163.0,?,0.0,?,0.785186,18.8889,?,39.2963,?,?,36.5556,-16.5556,24.7778,-8.22222,?,0.284813,?,?
223.0,141.0,0.111111,?,2.11111,1.80741,0.777778,?,9.85185,6.0,16.5556,?,?,?,-8.55556,?,0.640224,?,window
73.0,?,?,?,?,?,0.888889,?,?,115.556,143.111,121.889,?,?,?,143.111,?,-2.33483,?
?,131.0,0.0,?,0.222222,?,?,?,0.518518,0.0,1.55556,?,?,?,-1.55556,1.55556,1.0,?,foliage
173.0,93.0,0.0,0.0,0.0,?,?,?,0.0,?,0.0,?,0.0,?,0.0,0.0,?,?,window
?,132.0,?,?,0.5,0.122222,0.944444,?,?,7.44444,?,?,5.11111,1.44444,-6.55556,?,?,-0.726018,brickface
?,?,?,?,2.22222,?,0.944444,?,55.1481,?,?,50.3333,-3.11111,17.5556,-14.4444,61.0,?,?,cement
?,?,0.0,0.0,?,?,7.44444,4.13477,53.4444,?,65.0,48.0,-18.3333,?,?,?,0.272721,-2.1642,path
231.0,91.0,0.0,0.0,?,?,?,0.172133,6.0,4.55556,9.77778,3.66667,?,11.3333,?,9.77778,0.620651,-1.93491,window
?,?,0.0,?,?,0.340741,1.5,?,?,9.33333,10.7778,?,?,?,12.1111,16.1111,0.428864,?,?
?,104.0,?,0.0,0.944445,?,1.5,?,?,?,?,?,?,?,-21.5556,?,?,-2.00783,?
?,?,0.0,?,3.05556,?,?,2.74604,?,8.88889,9.55556,?,-9.22222,?,16.4444,?,0.515187,?,grass
?,90.0,0.0,?,?,0.250924,?,0.45542,6.59259,4.66667,?,?,?,13.8889,-8.11111,?,0.651153,-1.98747,window
?,?,0.0,0.0,0.611111,0.374074,0.5,?,?,?,?,?,-4.11111,7.55556,?,3.88889,?,-2.13034,?
25.0,?,0.0,?,0.944445,0.151852,?,3.0963,?,?,?,?,2.44444,11.4444,?,21.2222,?,-1.16284,?
170.0,?,0.0,?,2.16667,?,2.72222,?,32.3704,28.6667,40.5556,?,-11.1111,?,?,40.5556,0.313427,?,?
?,161.0,?,?,?,0.327731,?,0.620633,?,12.4444,14.3333,?,-9.88889,?,14.1111,?,?,?,?
59.0,87.0,?,0.111111,11.1667,?,13.2222,?,17.1111,?,?,?,-14.6667,?,?,?,?,?,foliage
209.0,?,0.0,?,2.44444,3.62963,2.77778,?,?,?,?,?,-8.88889,?,?,15.8889,0.533307,2.15678,grass
?,176.0,?,?,?,?,?,1.30668,?,19.0,19.7778,?,-9.55556,?,16.7778,27.7778,0.316041,2.17984,?
?,95.0,?,0.0,?,1.00741,0.944444,?,?,21.3333,?,?,-0.222222,?,?,26.6667,0.390436,?,brickface
59.0,99.0,?,0.0,?,0.82963,1.0,?,2.03704,0.111111,?,?,?,10.5556,-4.77778,?,0.986111,-2.14974,foliage
