@relation dataset

@attribute region-centroid-col real
@attribute region-centroid-row real
@attribute short-line-density-5 real
@attribute short-line-density-2 real
@attribute vedge-mean real
@attribute vegde-sd real
@attribute hedge-mean real
@attribute hedge-sd real
@attribute intensity-mean real
@attribute rawred-mean real
@attribute rawblue-mean real
@attribute rawgreen-mean real
@attribute exred-mean real
@attribute exblue-mean real
@attribute exgreen-mean real
@attribute value-mean real
@attribute saturation-mean real
@attribute hue-mean real
@attribute class {0, 1, 2, 3, 4, 5, 6}


@data
45.0,?,0.0,0.111111,?,12.7954,27.2778,?,49.8148,41.7778,61.1111,46.5556,?,?,?,61.1111,0.358975,?,?
?,219.0,?,0.0,1.5,?,1.72222,0.928957,?,?,12.0,?,-7.44444,?,?,?,?,2.25533,?
44.0,?,?,0.0,?,0.3,?,7.61852,?,19.2222,24.2222,29.4444,?,-0.222222,?,?,?,?,3
61.0,?,0.0,?,?,1.06284,?,0.620633,17.2593,?,25.7778,13.1111,?,?,?,?,?,?,6
102.0,179.0,0.111111,?,1.83333,?,2.44444,?,?,?,?,?,?,31.7778,?,59.7778,?,-1.9704,?
?,?,?,?,?,?,0.833333,?,?,?,?,?,-5.66667,9.33333,?,?,?,?,2
168.0,?,?,0.0,3.5,?,2.83333,?,?,?,71.4444,50.0,-16.3333,?,-24.0,?,?,-1.96667,4
42.0,56.0,0.0,0.0,?,?,?,?,22.7407,?,?,?,?,?,-17.5556,?,?,-1.75941,0
?,133.0,?,0.0,?,?,0.388889,?,0.962963,?,2.77778,0.111111,-2.88889,?,-2.55556,2.77778,1.0,-2.12325,2
196.0,?,0.0,?,?,1.12382,?,?,?,?,10.7778,?,-2.55556,9.44444,?,10.7778,0.512566,-1.74926,?
226.0,141.0,?,?,?,0.433333,0.777778,0.385185,5.40741,7.0,6.22222,?,4.77778,?,-7.22222,?,0.574074,-0.843732,0
?,113.0,0.0,0.0,0.722222,0.240741,0.722222,0.151852,?,?,6.33333,?,?,?,?,7.11111,0.580026,-0.851202,?
?,?,0.0,?,?,?,1.38889,0.742867,17.1111,13.4444,18.0,19.8889,?,?,8.33333,?,?,?,3
?,?,?,?,?,?,?,0.722649,122.963,110.667,140.778,?,?,?,?,?,?,?,5
124.0,?,?,?,1.0,0.711108,1.05555,0.907417,?,?,?,?,-27.6667,?,?,?,0.165616,?,?
?,151.0,0.0,0.0,?,0.389682,4.44444,4.04237,?,15.2222,?,23.4444,?,-2.0,?,?,0.352606,2.50525,?
?,?,?,0.0,?,?,?,0.72265,27.7778,?,35.1111,?,?,?,-9.0,35.1111,?,?,?
?,?,?,?,?,0.062963,0.333333,0.177778,5.55556,7.0,?,?,4.33333,?,?,?,?,-0.953435,?
?,103.0,0.111111,0.0,?,0.534027,0.666667,?,?,52.2222,?,51.7778,-20.0,?,-21.3333,?,0.287394,?,1
?,188.0,?,?,?,?,?,?,60.3333,53.5556,?,52.5556,?,?,?,74.8889,0.299511,-2.04721,?
?,131.0,?,?,0.444444,0.807373,1.0,1.09545,0.740741,0.222222,?,0.222222,-1.55556,?,-1.55556,?,0.407407,?,2
233.0,105.0,?,0.0,6.27778,2.31341,?,?,?,12.6667,?,?,-7.55556,13.7778,-6.22222,?,0.353768,?,?
?,?,0.0,0.0,?,?,?,?,?,116.778,142.667,?,?,46.0,?,?,?,?,?
28.0,?,?,?,1.44444,1.4963,?,19.0074,?,26.8889,36.4444,26.5556,?,19.4444,?,36.4444,?,?,?
210.0,?,0.0,0.0,1.33333,?,1.0,0.816495,42.2593,?,47.3333,?,?,15.2222,-10.1111,47.3333,?,-1.89349,?
?,118.0,0.0,?,?,0.074074,0.333333,?,0.925926,0.0,?,?,-2.77778,?,?,?,1.0,?,2
?,22.0,0.0,?,?,0.860663,1.38889,?,?,?,62.8889,43.3333,?,39.6667,?,?,0.319474,-2.12354,1
?,154.0,?,?,0.111111,0.02963,?,0.074074,?,0.222222,1.88889,?,-1.44444,?,-2.11111,1.88889,?,?,?
?,200.0,?,?,3.44444,?,?,?,55.963,?,?,?,?,42.7778,-21.8889,?,0.309826,?,?
104.0,?,0.0,?,?,0.516398,?,?,?,?,1.77778,?,-2.0,3.33333,?,?,1.0,-2.15073,?
?,?,?,0.0,0.777778,0.651852,?,0.151852,0.555556,?,1.33333,?,?,2.33333,-1.0,1.33333,?,-2.15956,?
245.0,?,?,?,?,?,?,?,?,131.444,?,134.333,?,?,?,?,?,?,?
?,194.0,?,?,2.61111,1.92546,?,?,41.037,37.0,49.7778,?,-12.1111,?,?,?,?,-2.0452,?
?,?,0.111111,0.0,2.61111,3.75185,2.72222,?,?,?,26.1111,?,-1.11111,16.8889,?,?,0.412662,-1.56634,0
80.0,?,0.0,0.0,1.5,?,1.55556,?,?,?,?,16.3333,?,17.5556,?,27.5556,0.407364,-1.63224,0
?,?,0.111111,?,1.33333,?,?,1.70837,21.5556,?,?,?,-12.0,?,?,28.6667,0.38675,-2.17742,6
?,194.0,?,0.0,?,1.14342,2.27778,2.03761,?,44.4444,61.6667,?,-15.8889,?,?,?,0.300853,-2.02184,?
101.0,?,0.0,0.0,?,?,1.77778,6.29629,?,23.5556,35.7778,20.1111,?,?,?,?,0.436895,-1.84616,0
?,?,0.0,?,?,0.928958,?,?,40.1852,?,?,?,-13.5556,?,-15.2222,?,?,-2.05496,1
86.0,?,0.0,?,1.16667,?,0.611109,0.196295,?,?,?,?,?,?,-22.6667,130.556,0.258604,?,?
?,?,?,0.0,0.500001,?,?,0.755557,?,?,?,90.5556,?,?,-25.3333,?,?,?,5
?,?,?,?,0.777778,?,2.05556,0.907408,?,5.0,4.22222,9.66667,?,-6.22222,?,?,?,?,3
?,?,?,0.0,0.611111,?,?,?,?,?,?,1.33333,?,8.11111,?,?,0.95172,?,?
?,49.0,0.0,?,?,0.92896,1.77778,?,?,113.111,140.444,118.556,?,?,-16.4444,140.444,?,?,5
?,129.0,?,0.0,0.222222,?,?,0.02963,0.518518,?,?,?,?,?,-1.55556,1.55556,1.0,?,2
?,188.0,?,0.0,1.55556,0.688531,?,0.760116,15.7407,?,?,?,?,-5.22222,12.4444,19.8889,0.342408,?,?
?,139.0,0.0,?,?,0.507408,0.722222,0.285185,?,1.88889,?,2.11111,?,?,-6.22222,?,?,?,6
37.0,?,0.0,?,?,?,0.555556,?,109.074,95.1111,?,103.778,?,57.7778,?,?,?,?,5
92.0,44.0,0.111111,?,?,?,1.16667,1.04881,123.815,113.444,?,119.889,?,42.8889,?,?,0.178428,-2.36728,?
?,?,?,?,2.33333,?,?,?,?,49.1111,67.8889,?,-17.5556,?,-21.2222,?,0.296251,?,4
?,149.0,?,0.0,?,3.32222,?,0.266666,16.8148,?,?,13.2222,-10.1111,20.8889,?,23.7778,0.453341,?,1
170.0,?,0.0,?,?,?,?,?,?,?,?,?,0.0,0.0,?,0.0,0.0,?,?
1.0,45.0,0.0,?,?,?,1.11111,0.455419,?,?,?,?,-36.8889,51.4444,?,140.0,0.210174,-2.35936,?
114.0,?,0.0,?,?,2.46532,4.5,2.50111,57.8148,51.1111,?,?,?,?,-24.1111,72.5556,?,-2.0338,4
?,85.0,0.111111,?,3.11111,8.20741,?,9.44074,?,20.4444,28.1111,15.7778,-3.0,20.0,?,?,0.437404,-1.65988,0
104.0,124.0,?,0.0,0.611111,?,0.666667,?,?,?,7.33333,3.55556,?,?,-7.88889,?,0.550044,-0.95784,?
75.0,?,0.0,?,?,45.8407,?,?,?,2.33333,10.4444,3.77778,?,14.7778,?,10.4444,?,-2.27297,?
116.0,?,?,0.0,2.83333,0.722649,2.05555,?,60.9259,?,?,?,?,46.5556,-21.4444,?,0.317206,-2.14505,?
?,201.0,0.0,0.0,?,?,?,?,7.77778,?,?,?,?,-6.66667,?,11.5556,0.543201,?,3
?,118.0,?,0.0,2.83333,5.5,1.22222,?,?,15.5556,?,?,-11.5556,?,?,?,0.418712,-2.14718,6
167.0,189.0,0.0,0.0,3.77778,?,?,?,58.4074,51.3333,?,?,-21.2222,?,?,72.4444,0.295523,?,?
67.0,?,?,?,?,?,?,0.388889,?,?,30.6667,?,?,20.7778,-17.5556,30.6667,0.415751,?,0
?,81.0,?,?,1.38889,0.418518,?,?,?,?,7.44444,?,?,?,?,?,?,-2.24813,2
?,114.0,?,?,?,0.074074,0.5,?,?,?,?,12.4444,-13.0,?,-11.0,?,0.510924,-2.14907,?
140.0,116.0,?,0.0,1.77778,?,0.555555,?,?,?,56.5556,?,?,29.2222,?,56.5556,0.264563,-2.03862,1
75.0,65.0,?,0.0,?,?,?,?,57.7407,50.4444,72.6667,50.1111,?,44.7778,-22.8889,72.6667,?,-2.07765,1
39.0,111.0,?,0.0,?,0.374074,?,0.429629,6.03704,7.0,7.66667,3.44444,2.88889,?,?,?,0.562919,?,0
214.0,?,?,0.0,?,0.255556,?,?,16.5926,?,14.6667,22.2222,-11.1111,?,16.8889,22.2222,0.419597,2.30668,3
?,?,0.0,?,1.5,0.922221,?,?,32.1111,28.3333,40.3333,?,?,?,-13.3333,40.3333,?,?,?
?,?,0.0,?,?,?,?,0.829629,14.7037,11.2222,?,19.3333,?,-3.44444,13.8889,19.3333,?,?,?
121.0,107.0,0.0,0.0,1.55556,0.874075,13.1667,5.5889,54.0,?,?,48.1111,-13.6667,?,-17.6667,?,0.252669,-2.00361,1
123.0,94.0,?,?,0.500001,?,?,?,?,?,?,?,-13.6667,27.0,?,30.4444,?,-2.10097,?
?,67.0,0.111111,?,?,?,?,3.18518,20.0,19.5556,25.8889,14.5556,-1.33333,?,-16.3333,?,?,?,?
130.0,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,?,?,?,0.0,0.0,?
?,?,0.0,0.0,0.611111,?,?,0.918937,2.03704,0.555556,3.55556,2.0,?,4.55556,-0.111111,3.55556,?,-2.5489,2
?,204.0,0.0,?,?,1.76383,?,2.08344,?,?,?,?,?,?,?,?,?,?,?
?,?,0.0,0.0,?,?,0.833333,?,?,?,?,18.7778,-18.5556,32.7778,-14.2222,?,?,?,6
24.0,172.0,0.0,?,?,0.91287,?,5.45554,42.037,38.0,?,37.7778,?,?,?,50.3333,0.249836,-2.14372,4
?,129.0,?,?,0.5,?,?,?,?,0.0,1.55556,?,-1.55556,?,-1.55556,?,?,-2.0944,2
?,?,?,?,?,1.68215,?,?,?,?,60.4444,41.6667,-17.0,?,-19.6667,?,0.310818,?,1
?,?,?,?,2.77778,2.02941,?,?,20.1481,?,?,15.1111,?,?,?,31.1111,0.54583,-2.06017,?
?,?,?,0.0,?,1.04704,0.833334,0.836659,59.4815,54.2222,?,53.3333,?,?,?,?,0.249001,?,1
55.0,?,0.111111,?,1.83333,?,1.38889,?,?,?,?,16.8889,?,-6.55556,13.1111,?,?,2.09922,?
79.0,?,?,0.0,?,?,?,?,62.4074,53.4444,?,?,?,?,-23.2222,?,?,?,?
?,?,0.0,?,?,?,?,?,?,?,6.88889,1.0,-6.77778,12.2222,?,?,?,?,?
187.0,180.0,0.0,0.0,4.05556,2.98453,3.33333,?,62.0741,54.8889,77.5556,?,?,46.4444,?,?,?,-2.04418,4
?,?,?,?,?,0.122222,0.666667,0.266667,5.11111,5.66667,6.77778,?,?,?,-6.66667,?,0.571429,-1.25836,?
147.0,51.0,0.111111,?,1.16667,?,1.5,?,126.333,?,?,?,?,41.6667,-13.6667,?,0.165549,?,?
?,22.0,0.0,?,1.16667,0.388882,1.0,?,137.63,?,147.889,?,-16.5556,30.7778,?,?,?,?,5
?,190.0,0.0,?,1.27778,?,?,1.12382,?,44.7778,60.6667,?,-14.1111,33.5556,-19.4444,60.6667,0.290788,-1.9876,?
85.0,200.0,?,?,4.5,4.32435,6.05556,?,58.5926,52.2222,?,50.8889,?,42.2222,-23.1111,72.6667,?,-2.02885,?
2.0,89.0,0.0,0.0,?,1.76296,?,?,?,?,?,14.2222,-0.555556,14.7778,?,23.8889,0.402507,?,?
151.0,?,0.0,0.0,2.05556,?,18.1667,41.9889,?,34.5556,?,?,?,24.0,-7.66667,48.1111,?,?,?
254.0,159.0,0.0,0.0,?,7.54074,14.8333,152.7,36.6296,31.3333,?,32.3333,-15.8889,28.7778,?,46.2222,?,?,?
?,104.0,?,0.0,1.55556,?,3.05556,5.04074,20.1852,?,24.8889,?,0.111111,?,?,?,0.380367,?,0
214.0,161.0,?,0.0,3.72222,0.729634,?,?,40.4444,35.3333,49.6667,36.3333,-15.3333,27.6667,?,?,?,-2.19894,?
?,140.0,0.0,?,0.166667,?,0.611111,0.742867,?,?,?,0.222222,-0.555556,1.11111,?,?,0.240741,?,6
?,207.0,0.222222,?,?,0.928957,?,0.272165,12.1481,9.55556,10.3333,?,-7.77778,?,?,16.5556,0.432389,2.21726,3
191.0,165.0,?,0.0,0.333333,?,?,1.14074,?,12.0,?,?,?,?,?,?,0.318129,2.59354,?
?,?,0.0,?,?,?,0.5,0.278887,7.51852,?,13.0,4.77778,?,16.4444,?,13.0,?,-2.09729,?
?,183.0,0.0,0.0,?,?,3.38889,1.59745,?,48.8889,66.5556,?,?,?,-22.1111,?,?,-1.97496,4
?,?,?,0.0,?,?,1.0,0.177777,15.4074,11.6667,?,?,-11.2222,21.7778,?,22.6667,?,?,6
?,189.0,0.0,0.0,1.38889,0.462963,12.3889,?,23.5926,21.1111,29.3333,20.3333,-7.44444,?,?,29.3333,?,?,4
122.0,?,0.0,0.0,1.0,?,2.88889,5.05185,143.444,?,150.889,?,-19.6667,22.3333,-2.66667,150.889,0.092773,-2.52165,5
?,169.0,0.0,0.0,?,?,1.61111,0.879815,12.8148,?,9.77778,?,-6.44444,?,?,?,0.463569,1.99318,?
?,162.0,?,?,?,2.06296,?,0.133333,?,6.66667,?,?,?,10.8889,-5.77778,?,0.484805,?,?
?,?,?,?,0.833335,?,0.77778,0.296297,90.3333,74.8889,115.444,?,-46.3333,?,-29.0,?,0.35122,-2.2428,?
169.0,?,0.0,0.0,?,0.062963,0.833333,0.211111,?,?,4.88889,0.666667,-4.22222,?,?,4.88889,0.877513,-2.0944,6
174.0,50.0,0.0,?,1.0,0.760115,0.944445,0.952579,?,?,125.778,?,-38.3333,55.0,?,?,0.247337,-2.3373,?
?,71.0,?,0.0,?,1.80741,?,?,22.7778,?,29.6667,16.7778,?,?,-18.0,?,?,?,0
?,?,0.111111,?,?,0.518518,2.05556,?,?,12.8889,?,17.1111,-5.11111,?,7.55556,?,0.248449,?,?
116.0,?,?,0.0,1.38889,0.551851,2.22222,3.94074,?,?,13.1111,?,-9.33333,?,?,?,?,?,?
199.0,120.0,?,0.0,?,4.07778,8.33333,53.9556,39.3333,?,47.7778,34.7778,-11.6667,25.3333,?,47.7778,0.272752,?,?
?,62.0,0.0,?,0.555556,?,?,?,125.407,?,138.778,121.111,-27.2222,?,-12.8889,138.778,0.161658,?,?
?,?,?,?,1.16667,0.388888,1.0,0.533334,?,77.3333,?,?,-47.4444,?,?,118.778,?,?,5
?,123.0,?,0.0,0.888888,?,1.0,0.355555,?,?,?,15.8889,-10.8889,?,-10.2222,?,?,?,?
?,29.0,0.0,0.0,?,?,1.38889,1.57408,?,?,?,123.667,-28.4444,?,-14.4444,?,?,-2.29776,5
86.0,?,0.0,0.0,3.88889,?,?,2.39134,12.1852,6.66667,20.8889,9.0,?,?,-9.55556,?,?,-2.26899,?
?,12.0,0.0,0.0,0.777777,0.518519,?,0.785183,127.444,115.556,143.111,123.667,-35.6667,?,-11.3333,?,0.19252,-2.40292,?
?,163.0,?,?,?,?,?,41.9889,?,34.5556,?,37.4444,?,?,-7.66667,48.1111,0.263846,?,4
?,87.0,?,?,0.722222,0.240741,0.611111,?,11.1481,?,19.5556,?,?,?,?,19.5556,?,?,?
?,?,0.0,0.0,?,0.596293,0.999997,0.577774,?,130.333,?,133.0,-17.8889,27.7778,-9.88889,145.556,?,-2.26413,5
?,88.0,?,?,0.722222,?,0.833333,?,22.3333,?,29.3333,19.4444,-12.3333,?,-8.66667,?,0.378615,?,6
?,246.0,0.0,?,3.16667,2.09497,?,4.11366,?,?,22.4444,34.1111,-14.3333,-10.3333,24.6667,?,?,?,?
212.0,?,0.0,0.0,?,0.251852,?,?,122.37,112.222,?,?,?,47.2222,-16.7778,?,0.187362,?,5
137.0,?,0.0,0.0,1.44444,?,18.8889,?,?,?,?,36.5556,-16.5556,24.7778,?,47.5556,?,?,?
223.0,?,0.111111,0.0,2.11111,1.80741,?,0.162963,9.85185,?,16.5556,?,-11.5556,20.1111,?,?,?,?,?
?,31.0,?,?,0.555556,0.45542,0.888889,?,?,115.556,?,121.889,-33.8889,?,?,143.111,0.192456,?,5
75.0,131.0,?,0.0,?,0.02963,0.333333,0.044444,?,0.0,?,?,?,?,-1.55556,?,1.0,-2.0944,2
?,93.0,?,?,?,0.0,?,?,0.0,0.0,0.0,?,?,0.0,0.0,?,0.0,?,6
?,?,0.0,?,0.5,0.122222,?,0.32963,?,7.44444,6.22222,3.55556,5.11111,?,?,7.55556,0.529982,?,0
174.0,?,?,?,2.22222,?,0.944444,?,55.1481,54.1111,?,50.3333,?,17.5556,-14.4444,?,0.174579,-1.72047,?
?,?,?,?,3.38889,?,?,4.13477,53.4444,47.3333,?,?,?,34.6667,?,65.0,?,-2.1642,4
?,?,0.0,?,0.5,0.278887,0.555555,0.172133,6.0,?,?,?,-4.33333,11.3333,?,?,0.620651,-1.93491,6
?,?,0.0,0.0,?,0.340741,?,1.81111,12.0741,9.33333,10.7778,16.1111,?,-3.88889,?,16.1111,0.428864,?,3
79.0,104.0,0.111111,0.0,?,?,1.5,1.01111,65.2963,?,78.0,?,?,38.1111,-21.5556,78.0,?,-2.00783,?
?,197.0,0.0,?,3.05556,3.2552,4.55556,2.74604,11.963,8.88889,9.55556,17.4444,?,?,16.4444,17.4444,?,2.16426,?
?,90.0,?,0.0,?,?,0.555556,0.45542,?,?,11.2222,3.88889,?,13.8889,-8.11111,11.2222,?,-1.98747,6
?,125.0,0.0,0.0,?,0.374074,?,0.3,?,?,?,0.222222,?,7.55556,-3.44444,3.88889,?,?,2
?,?,?,?,0.944445,0.151852,?,3.0963,?,17.0,20.0,?,?,?,-13.8889,?,?,?,?
?,121.0,?,0.0,2.16667,1.83485,?,?,?,28.6667,?,27.8889,?,24.5556,?,40.5556,0.313427,-2.02427,?
140.0,161.0,0.0,?,0.277778,0.327731,?,0.620633,?,?,14.3333,?,-9.88889,-4.22222,14.1111,?,0.390957,?,3
59.0,87.0,0.0,?,?,84.8778,13.2222,?,17.1111,12.2222,?,?,-14.6667,19.0,-4.33333,?,0.652043,?,?
?,?,?,0.0,2.44444,?,2.77778,?,10.5185,7.55556,8.11111,15.8889,-8.88889,?,?,15.8889,?,2.15678,3
97.0,176.0,0.0,?,?,?,?,1.30668,22.1852,?,?,27.7778,-9.55556,?,?,?,0.316041,2.17984,3
80.0,95.0,0.0,?,?,?,0.944444,0.551851,21.4074,21.3333,?,?,-0.222222,?,-15.5556,26.6667,?,?,?
59.0,99.0,0.0,?,0.777778,?,?,0.355556,?,0.111111,5.55556,?,-5.77778,10.5556,?,5.55556,?,-2.14974,?
7.0,90.0,0.0,0.0,1.27778,0.854184,?,?,?,2.55556,?,?,-6.33333,3.33333,3.0,?,?,-3.04418,?
