@relation dataset

@attribute region-centroid-col real
@attribute region-centroid-row real
@attribute short-line-density-5 real
@attribute short-line-density-2 real
@attribute vedge-mean real
@attribute vegde-sd real
@attribute hedge-mean real
@attribute hedge-sd real
@attribute intensity-mean real
@attribute rawred-mean real
@attribute rawblue-mean real
@attribute rawgreen-mean real
@attribute exred-mean real
@attribute exblue-mean real
@attribute exgreen-mean real
@attribute value-mean real
@attribute saturation-mean real
@attribute hue-mean real
@attribute class {0, 1, 2, 3, 4, 5, 6}


@data
?,?,?,?,3.16667,?,6.0,?,60.2593,?,76.2222,52.1111,?,47.8889,-24.4444,76.2222,0.320865,?,4
?,?,?,0.0,11.0556,11.0743,1.11111,?,64.6296,58.2222,?,?,?,?,?,?,?,?,1
206.0,?,?,?,0.055556,0.136083,0.055556,0.136083,?,?,1.11111,0.0,?,2.22222,?,?,1.0,?,?
?,145.0,0.0,?,?,?,0.0,?,0.0,0.0,?,?,0.0,?,0.0,?,0.0,?,?
217.0,208.0,0.0,?,?,?,2.66667,?,16.0741,?,14.4444,?,-10.2222,?,?,?,0.40213,?,?
189.0,?,?,0.0,1.22222,?,?,?,48.5185,?,59.8889,?,-13.2222,?,-20.8889,59.8889,?,?,?
?,93.0,?,0.0,?,0.062963,0.166667,0.033333,?,1.0,?,0.888889,?,?,-4.66667,5.44444,?,-2.07507,?
97.0,130.0,0.0,?,?,?,?,0.685185,5.85185,?,?,?,4.44444,?,?,?,?,-0.963048,?
?,64.0,0.0,0.0,?,?,?,?,?,24.6667,?,30.3333,-19.0,21.0,-2.0,38.0,?,?,?
96.0,?,?,?,?,1.11555,?,?,?,54.7778,78.7778,?,?,?,-24.4444,?,?,-2.08494,?
41.0,?,?,0.0,1.77778,1.94074,2.16667,?,20.7407,16.2222,?,?,-13.5556,25.4444,-11.8889,29.2222,?,?,?
?,?,0.0,0.0,?,0.02963,0.444445,0.118518,5.96296,?,6.77778,3.33333,5.44444,2.44444,?,?,?,-0.820403,?
137.0,?,?,0.0,2.61111,3.04074,2.94444,?,?,?,?,21.6667,-9.22222,29.4444,?,?,?,?,?
46.0,238.0,0.0,0.0,1.05556,0.827759,2.16667,1.8227,13.2593,?,12.6667,17.4444,-10.7778,?,?,?,?,2.50823,3
254.0,?,?,0.0,?,?,?,152.7,?,?,?,?,-15.8889,28.7778,-12.8889,46.2222,?,?,?
?,?,0.0,?,?,0.807371,1.22222,0.779361,?,100.111,?,?,-41.1111,?,?,?,?,?,5
?,?,?,?,1.22222,?,?,?,?,127.556,?,?,?,?,?,?,0.126968,?,5
223.0,175.0,0.0,?,3.77778,?,?,4.68923,57.8519,?,?,50.0,?,?,?,?,0.312834,-2.05935,?
?,176.0,?,0.111111,?,1.14827,5.05556,?,?,46.3333,67.0,45.4444,?,42.2222,-22.4444,?,?,-2.05164,?
186.0,218.0,0.0,?,1.16667,0.744444,1.16667,?,13.7037,?,12.6667,?,?,?,12.2222,?,?,2.38268,?
?,21.0,0.0,0.0,?,?,?,?,?,115.778,141.889,122.667,?,45.3333,?,141.889,?,?,?
?,?,0.0,?,1.77778,1.62963,?,?,25.7407,?,?,?,?,?,-18.8889,?,?,?,0
156.0,32.0,?,?,0.777774,?,2.61111,1.04074,136.296,?,146.333,132.778,-19.5556,30.1111,?,146.333,?,?,?
?,?,?,0.0,0.277778,0.062963,0.277778,?,?,?,?,1.0,?,9.33333,-5.66667,?,0.832275,-1.95855,?
142.0,183.0,0.111111,0.0,?,0.869228,1.55556,?,?,40.2222,?,37.3333,?,26.4444,-17.5556,?,?,?,?
191.0,47.0,0.0,?,0.444445,0.385188,1.11111,0.38519,135.741,?,146.333,?,?,31.7778,-11.5556,146.333,?,?,?
?,?,?,?,?,0.074074,0.388889,?,?,?,2.22222,0.0,-2.22222,?,-2.22222,2.22222,1.0,-2.0944,2
228.0,114.0,0.0,?,0.388889,?,?,0.122222,5.88889,7.0,?,?,?,4.66667,?,?,0.56746,?,?
14.0,?,?,0.0,0.555555,?,1.05556,?,?,?,24.7778,?,-1.33333,16.3333,?,?,?,-1.62339,0
241.0,145.0,0.0,?,0.0,0.0,0.0,?,?,?,?,0.0,?,?,0.0,?,0.0,?,6
?,?,0.111111,0.0,?,?,0.5,?,47.8148,?,?,43.3333,?,?,-13.4444,?,0.199351,?,?
?,?,?,0.0,1.83333,?,2.22222,?,?,12.8889,24.4444,13.2222,?,?,-10.8889,?,?,-2.12273,?
151.0,?,?,0.0,?,0.740741,2.05556,?,11.6296,?,?,?,-6.88889,-5.88889,12.7778,?,0.428363,?,?
237.0,83.0,?,?,0.722222,?,5.83333,20.9222,?,6.0,17.0,6.66667,?,21.3333,-9.66667,17.0,0.676581,-2.15026,6
?,226.0,0.0,0.0,?,1.98513,1.11111,0.45542,18.0,14.0,?,?,-12.0,?,?,?,?,?,?
37.0,?,?,0.0,?,?,1.05556,0.462963,1.92593,?,?,1.11111,?,7.55556,-2.44444,4.44444,0.962963,?,2
?,108.0,?,0.111111,?,?,?,15.931,?,?,61.1111,46.5556,?,?,?,?,0.358975,-2.36049,?
?,219.0,?,0.0,?,1.00554,1.72222,?,?,10.8889,?,?,-7.44444,-4.11111,11.5556,?,?,?,?
?,157.0,?,0.0,?,0.3,2.94444,?,?,?,24.2222,?,?,-0.222222,15.4444,?,?,?,?
?,?,?,0.0,1.27778,1.06284,?,0.620633,17.2593,12.8889,?,13.1111,?,25.5556,-12.4444,25.7778,?,?,6
102.0,?,?,0.0,1.83333,1.53116,?,?,?,44.8889,?,42.8889,?,?,-18.8889,?,0.282687,-1.9704,?
?,107.0,0.0,?,?,?,?,?,?,0.333333,?,1.0,-5.66667,9.33333,-3.66667,5.33333,?,?,?
?,187.0,?,?,3.5,2.16795,?,?,58.0,52.5556,71.4444,50.0,-16.3333,40.3333,-24.0,71.4444,0.29965,-1.96667,?
?,56.0,0.0,?,1.05556,0.951851,?,?,?,?,?,?,-4.88889,22.4444,?,?,?,?,?
98.0,?,?,0.0,?,0.172133,0.388889,0.327731,0.962963,?,?,?,-2.88889,5.44444,-2.55556,?,1.0,?,2
?,?,?,?,1.72222,1.12382,?,1.26491,7.62963,?,10.7778,?,?,?,-6.88889,?,0.512566,-1.74926,6
226.0,141.0,0.0,0.0,0.5,0.433333,?,0.385185,?,7.0,?,?,?,2.44444,-7.22222,7.0,0.574074,?,?
?,113.0,0.0,?,0.722222,0.240741,0.722222,0.151852,?,?,6.33333,3.0,?,2.55556,?,7.11111,0.580026,?,0
144.0,169.0,0.0,0.0,1.11111,?,1.38889,?,?,?,?,?,-11.0,?,?,19.8889,?,2.83482,3
16.0,?,0.0,?,0.722223,0.443054,0.833335,?,?,110.667,140.778,117.444,-36.8889,53.4444,?,?,?,-2.33046,5
?,29.0,0.0,0.0,1.0,?,?,0.907417,?,119.222,?,123.222,-27.6667,?,-15.6667,142.889,?,-2.27113,?
158.0,151.0,0.0,?,?,0.389682,4.44444,4.04237,?,?,?,?,-11.3333,-2.0,13.3333,?,0.352606,2.50525,3
189.0,107.0,?,?,?,0.699206,?,?,27.7778,?,?,24.7778,-13.0,?,?,?,0.332407,?,6
239.0,?,?,0.0,0.277778,?,0.333333,?,5.55556,7.0,?,3.0,?,3.33333,-7.66667,?,?,-0.953435,?
104.0,?,0.111111,0.0,0.944445,0.534027,?,0.596285,?,52.2222,72.6667,51.7778,-20.0,?,-21.3333,?,?,-2.07113,?
?,188.0,0.0,?,?,?,?,?,?,53.5556,74.8889,52.5556,?,43.6667,-23.3333,74.8889,0.299511,?,?
?,?,0.0,0.0,0.444444,0.807373,?,?,0.740741,0.222222,1.77778,0.222222,?,3.11111,-1.55556,1.77778,0.407407,-2.0944,?
?,?,0.0,0.0,?,2.31341,0.944445,0.742867,?,?,19.7778,13.1111,?,?,?,19.7778,?,?,6
143.0,?,0.0,?,?,?,1.27778,0.928959,127.333,116.778,142.667,122.556,?,?,-14.3333,142.667,?,?,5
28.0,188.0,?,?,?,?,5.11111,19.0074,?,26.8889,36.4444,?,-9.22222,?,?,36.4444,?,-2.08357,4
?,?,0.0,?,?,0.966091,?,?,42.2593,?,?,?,?,?,-10.1111,47.3333,0.178226,?,?
?,118.0,?,?,0.222222,?,?,?,?,?,2.55556,?,-2.77778,4.88889,-2.11111,?,?,?,2
228.0,?,0.0,?,1.11111,?,?,?,?,42.7778,?,43.3333,-20.6667,?,-19.0,62.8889,0.319474,?,1
?,?,0.0,0.0,?,?,?,0.074074,0.703704,0.222222,1.88889,0.0,-1.44444,?,?,1.88889,?,?,?
?,200.0,0.0,0.0,?,?,3.44445,1.20493,?,?,70.2222,48.6667,-20.8889,42.7778,-21.8889,?,0.309826,-2.08021,?
104.0,?,?,?,0.333333,?,?,?,?,?,1.77778,0.222222,?,?,?,?,?,-2.15073,2
18.0,142.0,0.0,?,?,0.651852,?,?,0.555556,0.111111,1.33333,?,?,2.33333,?,?,0.416667,-2.15956,?
?,?,0.0,?,1.0,?,1.16667,0.211111,137.889,131.444,147.889,134.333,?,30.0,?,?,?,-2.27511,?
204.0,194.0,?,0.0,2.61111,?,5.11111,?,?,?,?,?,-12.1111,?,-14.1111,?,?,?,?
?,?,?,?,?,3.75185,2.72222,?,?,?,26.1111,?,?,?,?,26.1111,0.412662,-1.56634,0
80.0,?,0.0,?,?,1.63333,1.55556,0.874074,21.7037,21.2222,27.5556,?,-1.44444,17.5556,-16.1111,?,0.407364,-1.63224,0
?,?,0.111111,0.0,?,1.03279,?,?,?,?,28.6667,18.4444,-12.0,?,-9.33333,?,0.38675,-2.17742,6
244.0,?,?,?,?,?,2.27778,2.03761,49.7407,44.4444,?,43.1111,-15.8889,35.7778,?,61.6667,?,-2.02184,?
?,?,0.0,?,?,?,?,?,?,23.5556,?,20.1111,?,27.8889,-19.1111,35.7778,?,?,?
?,73.0,0.0,0.0,1.05556,0.928958,2.27778,?,40.1852,35.6667,49.7778,35.1111,-13.5556,?,-15.2222,49.7778,?,?,1
86.0,33.0,?,?,?,?,0.611109,?,?,96.7778,130.556,102.333,-39.3333,?,-22.6667,?,0.258604,?,?
?,44.0,?,0.0,?,0.122222,?,0.755557,99.0,85.0,?,?,?,67.3333,?,?,?,?,?
207.0,?,0.0,?,0.777778,0.474074,2.05556,0.907408,6.2963,?,?,?,?,?,?,9.66667,?,1.97614,3
?,?,?,0.0,0.611111,?,?,?,?,0.333333,?,?,-5.55556,?,?,4.88889,0.95172,?,?
?,?,?,?,1.05556,0.92896,?,1.06805,?,113.111,?,118.556,?,?,?,?,?,-2.30341,?
74.0,?,0.0,0.0,?,?,0.111111,0.02963,0.518518,?,1.55556,?,-1.55556,?,?,1.55556,?,?,?
?,188.0,?,?,1.55556,?,?,?,15.7407,13.3333,?,19.8889,?,?,?,19.8889,?,2.20467,3
?,?,0.0,?,?,?,?,0.285185,?,?,?,2.11111,-6.88889,?,-6.22222,?,?,-2.12759,6
37.0,?,?,0.0,?,?,0.555556,0.272164,?,?,?,103.778,?,57.7778,?,?,?,-2.3674,5
92.0,44.0,0.111111,?,0.722223,0.574135,1.16667,?,123.815,?,138.111,?,-31.1111,42.8889,?,?,0.178428,-2.36728,5
?,?,?,?,2.33333,2.319,2.77778,2.52689,54.963,?,67.8889,47.8889,?,?,-21.2222,?,0.296251,?,?
?,?,0.0,?,2.5,3.32222,0.666666,?,16.8148,13.4444,?,?,?,20.8889,-10.7778,23.7778,0.453341,-2.06925,?
170.0,?,?,0.0,?,?,0.0,?,?,0.0,0.0,?,?,?,?,?,0.0,0.0,6
?,45.0,0.0,0.0,?,?,1.11111,0.455419,?,?,140.0,?,?,51.4444,-14.5556,?,?,-2.35936,?
114.0,?,?,0.0,?,?,4.5,2.50111,?,51.1111,72.5556,?,-20.1111,?,?,?,?,-2.0338,4
?,?,?,?,3.11111,?,3.94444,9.44074,?,20.4444,28.1111,15.7778,?,20.0,?,28.1111,0.437404,-1.65988,0
104.0,?,0.0,?,0.611111,?,0.666667,0.311111,?,7.66667,?,3.55556,?,?,-7.88889,?,?,-0.95784,?
?,?,?,0.0,3.94444,45.8407,?,39.2889,5.51852,2.33333,?,?,-9.55556,?,?,10.4444,?,?,?
116.0,125.0,?,?,2.83333,?,?,?,?,52.5556,76.4444,53.7778,?,?,-21.4444,76.4444,0.317206,-2.14505,1
?,?,0.0,0.0,?,0.918519,?,?,7.77778,?,5.55556,?,-4.66667,-6.66667,?,?,?,1.98299,3
57.0,?,?,0.0,?,?,1.22222,0.874073,?,15.5556,26.5556,?,?,?,?,?,?,?,6
?,189.0,0.0,0.0,3.77778,?,?,?,58.4074,?,?,?,-21.2222,42.1111,-20.8889,?,0.295523,-2.10133,4
?,?,0.0,0.0,?,?,0.833333,0.388889,?,22.6667,?,?,?,20.7778,?,30.6667,0.415751,-1.70091,0
?,81.0,?,?,?,0.418518,0.777778,?,3.48148,?,7.44444,2.0,-7.44444,11.8889,-4.44444,?,0.881217,-2.24813,2
?,?,?,?,0.555555,0.074074,0.5,?,16.1111,?,24.1111,12.4444,?,?,-11.0,?,0.510924,?,?
140.0,?,0.111111,?,?,1.22323,0.555555,?,?,42.3333,?,?,-13.4444,29.2222,-15.7778,?,?,-2.03862,?
?,?,?,?,2.5,?,?,?,?,50.4444,72.6667,50.1111,-21.8889,?,?,72.6667,0.314783,-2.07765,?
39.0,111.0,0.0,?,0.722222,0.374074,?,0.429629,6.03704,7.0,7.66667,3.44444,2.88889,4.88889,?,?,?,-1.17577,?
?,?,0.0,0.0,0.5,?,3.77778,?,16.5926,?,?,22.2222,?,?,16.8889,?,0.419597,2.30668,3
15.0,189.0,0.0,0.0,?,0.922221,2.0,?,?,28.3333,?,27.6667,-11.3333,24.6667,-13.3333,?,0.315363,-2.03798,?
?,?,0.0,?,?,?,2.55556,0.829629,14.7037,?,?,?,?,-3.44444,13.8889,19.3333,?,2.40285,3
?,107.0,?,?,1.55556,?,13.1667,?,54.0,?,64.4444,48.1111,?,31.3333,-17.6667,64.4444,?,-2.00361,1
?,?,0.0,0.0,0.500001,0.077778,0.833333,0.033333,?,?,30.4444,17.0,?,?,?,30.4444,?,-2.10097,?
26.0,?,0.111111,0.0,1.0,0.88889,2.44444,?,20.0,?,25.8889,14.5556,?,17.6667,-16.3333,?,?,-1.6232,0
130.0,?,0.0,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,?,?,0.0,0.0,?,?,6
33.0,?,?,0.0,0.611111,?,1.33333,?,2.03704,0.555556,3.55556,?,-4.44444,4.55556,-0.111111,?,?,?,2
?,?,?,?,?,1.76383,3.22222,?,?,?,69.2222,48.6667,-18.3333,40.0,?,69.2222,?,?,4
?,90.0,0.0,0.0,?,0.266666,0.833333,?,23.5185,?,?,?,?,32.7778,-14.2222,?,?,?,?
?,172.0,0.0,?,1.16667,0.91287,9.77778,?,42.037,?,?,37.7778,?,?,?,50.3333,?,?,?
?,129.0,0.0,0.0,0.5,?,?,?,?,?,1.55556,?,?,3.11111,?,?,?,?,2
48.0,139.0,?,0.0,?,?,?,1.04881,48.2222,?,?,?,-17.0,36.6667,-19.6667,?,?,?,1
68.0,?,0.0,0.0,2.77778,2.02941,?,1.99629,?,14.2222,31.1111,15.1111,?,32.8889,-15.1111,?,0.54583,-2.06017,2
130.0,32.0,?,0.0,1.11111,?,0.833334,0.836659,?,54.2222,?,53.3333,?,34.2222,?,70.8889,0.249001,-2.04242,1
?,209.0,?,0.0,1.83333,1.29529,?,0.998146,?,?,?,?,-6.55556,?,?,?,0.407904,2.09922,3
?,28.0,?,0.0,4.27778,3.7619,?,?,?,53.4444,?,?,?,?,?,79.1111,?,-2.14451,1
?,?,0.0,0.0,?,0.374074,?,0.222222,?,?,6.88889,?,?,?,-5.44444,6.88889,0.926146,?,?
187.0,180.0,0.0,0.0,?,?,?,?,?,54.8889,77.5556,53.7778,?,46.4444,-24.8889,77.5556,?,?,4
?,?,0.0,?,?,?,?,0.266667,5.11111,?,?,?,1.66667,5.0,-6.66667,6.88889,0.571429,-1.25836,0
147.0,?,0.111111,?,1.16667,?,?,1.94444,?,?,?,121.778,-28.0,?,-13.6667,?,0.165549,-2.30669,?
235.0,?,0.0,?,1.16667,0.388882,?,0.488884,?,132.111,?,132.889,-16.5556,30.7778,?,147.889,0.109655,?,5
?,190.0,?,?,1.27778,?,?,?,?,?,?,?,-14.1111,?,?,60.6667,?,-1.9876,4
?,?,0.0,?,4.5,4.32435,6.05556,4.32777,58.5926,?,?,?,?,42.2222,?,72.6667,0.300181,-2.02885,?
?,?,?,0.0,1.22222,1.76296,?,3.4963,18.963,18.7778,?,?,?,?,-14.2222,23.8889,0.402507,-1.54421,?
151.0,163.0,?,?,?,?,18.1667,41.9889,?,?,48.0,37.4444,-16.3333,?,?,?,0.263846,?,?
?,?,0.0,?,3.55556,?,14.8333,?,36.6296,31.3333,46.2222,?,-15.8889,?,?,46.2222,0.294845,?,4
?,104.0,0.111111,0.0,?,?,?,?,20.1852,20.2222,?,15.4444,0.111111,?,-14.2222,?,0.380367,?,?
?,?,?,0.0,3.72222,0.729634,11.5,?,?,35.3333,49.6667,?,-15.3333,27.6667,-12.3333,49.6667,?,?,?
?,140.0,0.0,?,0.166667,0.278887,?,0.742867,?,0.222222,0.777778,0.222222,-0.555556,?,?,?,0.240741,-2.0944,6
?,207.0,?,?,2.72222,?,0.888889,?,12.1481,9.55556,10.3333,?,?,?,13.2222,16.5556,0.432389,2.21726,3
191.0,?,?,?,0.333333,?,?,?,?,?,14.1111,16.7778,?,-0.555556,7.44444,?,0.318129,2.59354,?
187.0,36.0,?,0.0,?,?,0.5,0.278887,?,?,13.0,4.77778,-8.22222,?,?,13.0,0.648657,?,?
?,?,?,0.0,1.05555,?,?,?,54.037,?,?,?,-15.4444,37.5556,-22.1111,?,0.298622,?,4
?,92.0,0.0,?,8.05555,44.7741,?,?,15.4074,?,?,11.8889,?,?,-10.5556,?,0.53355,?,6
1.0,?,?,?,?,0.462963,?,84.5963,?,?,?,20.3333,?,?,-9.77778,29.3333,?,-2.01975,4
122.0,?,0.0,?,1.0,0.311116,2.88889,?,?,?,?,142.556,-19.6667,?,?,?,0.092773,?,?
?,169.0,0.0,?,0.833333,?,1.61111,0.879815,?,10.6667,?,?,?,-9.11111,?,?,?,1.99318,3
?,?,0.111111,0.0,1.61111,?,0.333333,?,8.37037,?,12.0,6.44444,-5.11111,?,?,12.0,0.484805,-2.04495,1
?,?,?,?,0.833335,?,?,?,?,74.8889,?,80.6667,-46.3333,75.3333,-29.0,?,?,-2.2428,5
?,?,0.0,0.0,?,?,?,?,?,0.666667,4.88889,0.666667,-4.22222,8.44444,?,?,?,?,?
174.0,?,?,0.0,1.0,?,0.944445,0.952579,107.444,94.6667,?,101.889,-38.3333,55.0,?,?,?,?,?
70.0,?,0.111111,?,2.11111,?,?,?,22.7778,21.8889,29.6667,?,-2.66667,20.6667,?,29.6667,0.43357,?,?
118.0,167.0,?,?,0.888889,0.518518,2.05556,?,14.5926,?,?,17.1111,-5.11111,?,7.55556,17.1111,?,?,?
116.0,?,?,0.0,?,?,?,3.94074,14.2222,?,13.1111,18.4444,-9.33333,-3.33333,12.6667,18.4444,?,?,?
199.0,120.0,0.0,?,?,4.07778,?,?,?,?,?,34.7778,-11.6667,?,?,?,?,?,1
121.0,?,?,0.0,?,0.207408,?,0.562963,125.407,116.333,138.778,?,-27.2222,?,-12.8889,?,0.161658,-2.31596,?
?,58.0,0.0,0.0,?,0.388888,?,?,93.1482,?,118.778,83.3333,-47.4444,?,-29.4444,?,?,-2.24632,5
?,?,0.0,?,0.888888,0.385186,?,?,?,15.6667,26.3333,?,?,?,?,26.3333,?,?,1
93.0,29.0,?,?,?,1.22964,?,?,128.481,119.0,?,123.667,-28.4444,42.8889,?,142.778,?,?,?
?,?,0.0,?,?,?,?,2.39134,12.1852,?,?,?,?,?,-9.55556,?,?,-2.26899,?
?,?,?,?,0.777777,?,?,?,?,?,143.111,123.667,-35.6667,?,-11.3333,?,0.19252,-2.40292,5
151.0,?,0.0,0.0,2.05556,?,18.1667,?,40.0,34.5556,?,?,-16.3333,24.0,-7.66667,48.1111,?,-2.51749,?
?,87.0,0.0,?,0.722222,0.240741,?,?,11.1481,?,19.5556,7.22222,-13.4444,25.2222,?,?,?,-2.13862,6
252.0,?,?,?,1.27778,?,0.999997,?,136.296,130.333,?,133.0,-17.8889,27.7778,-9.88889,?,0.10447,-2.26413,?
170.0,88.0,?,0.0,0.722222,?,0.833333,?,22.3333,?,29.3333,?,?,21.0,?,29.3333,0.378615,?,6
?,246.0,?,?,?,?,?,4.11366,?,?,22.4444,?,-14.3333,-10.3333,?,34.1111,?,2.21401,?
212.0,48.0,?,0.0,?,0.251852,?,?,?,112.222,?,116.778,?,?,?,?,?,-2.2786,?
?,?,0.0,?,1.44444,0.785186,?,5.54076,39.2963,?,?,36.5556,?,?,-8.22222,47.5556,0.284813,-2.39521,4
223.0,?,?,?,?,1.80741,?,0.162963,?,6.0,16.5556,?,?,?,-8.55556,16.5556,?,?,?
73.0,31.0,?,0.0,0.555556,?,?,0.344265,126.852,115.556,143.111,?,?,48.7778,-14.8889,143.111,0.192456,?,?
?,?,0.0,?,?,0.02963,?,?,0.518518,0.0,?,?,?,3.11111,?,1.55556,1.0,-2.0944,2
173.0,?,?,0.0,?,0.0,0.0,0.0,?,0.0,0.0,0.0,?,0.0,0.0,?,?,0.0,6
176.0,?,0.0,?,?,?,0.944444,0.32963,5.74074,7.44444,6.22222,?,5.11111,?,?,7.55556,?,-0.726018,?
174.0,?,0.222222,?,2.22222,0.68853,0.944444,?,55.1481,54.1111,61.0,?,?,17.5556,?,?,?,?,1
153.0,192.0,?,?,?,?,7.44444,4.13477,?,?,65.0,48.0,-18.3333,34.6667,?,65.0,0.272721,?,?
?,?,0.0,?,0.5,?,0.555555,?,?,?,?,3.66667,-4.33333,11.3333,-7.0,9.77778,?,?,6
158.0,?,?,0.0,?,0.340741,?,?,?,?,?,?,?,?,12.1111,16.1111,0.428864,2.31952,3
?,104.0,0.111111,?,0.944445,?,1.5,?,?,?,?,?,-16.5556,?,-21.5556,78.0,?,-2.00783,?
?,197.0,0.0,?,3.05556,3.2552,4.55556,?,?,?,?,?,-9.22222,?,?,?,0.515187,?,?
225.0,?,?,0.0,?,?,0.555556,0.45542,6.59259,?,?,?,?,?,-8.11111,?,0.651153,-1.98747,?
?,125.0,0.0,0.0,?,0.374074,0.5,?,?,?,3.88889,?,?,7.55556,-3.44444,3.88889,?,?,?
?,?,0.0,?,?,0.151852,4.77778,3.0963,?,?,20.0,11.5556,?,11.4444,?,?,0.447187,-1.16284,0
170.0,121.0,0.0,?,?,?,2.72222,1.92546,?,?,40.5556,27.8889,-11.1111,?,-13.4444,?,0.313427,-2.02427,1
140.0,?,0.0,0.0,?,0.327731,?,?,?,?,?,?,-9.88889,?,?,20.4444,0.390957,?,?
?,?,?,?,11.1667,?,?,?,17.1111,12.2222,?,15.6667,-14.6667,?,-4.33333,23.4444,?,?,2
209.0,?,?,?,?,3.62963,?,?,?,?,?,?,?,-7.22222,?,15.8889,0.533307,2.15678,3
97.0,176.0,?,0.0,?,0.655461,2.38889,?,?,?,?,27.7778,?,-7.22222,?,27.7778,?,?,?
?,?,?,?,1.22222,1.00741,0.944444,0.551851,21.4074,21.3333,?,16.2222,-0.222222,?,?,?,0.390436,?,?
59.0,99.0,?,0.0,0.777778,?,1.0,?,?,0.111111,5.55556,0.444444,?,?,?,?,?,?,2
7.0,?,0.0,0.0,?,?,?,?,4.66667,2.55556,?,?,?,?,3.0,6.22222,0.665344,-3.04418,2
