@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real
@attribute att_8 real
@attribute att_9 real


@data
0.0,0.0,0.0,?,?,1.204,0.0,?,3.522
?,25.145,?,?,1.155,1.74,0.0,0.0,0.55
29.1,43.156,1.0,3.076,2.438,?,?,?,4.714
37.3,?,1.0,0.133,1.401,1.582,0.0,1.0,3.17
40.46,?,2.0,0.706,?,1.594,?,?,1.22
?,?,0.0,2.226,?,0.826,?,?,3.631
?,119.505,1.0,3.546,2.847,1.211,3.0,?,?
111.87,144.177,?,2.702,2.626,?,2.0,?,6.0
38.33,54.156,1.0,?,?,1.293,1.0,0.0,?
75.27,111.456,2.0,?,?,1.029,?,2.0,2.201
17.07,25.145,?,?,1.334,?,0.0,?,?
87.66,?,?,1.589,?,1.339,2.0,1.0,3.819
37.3,?,?,0.586,?,?,?,1.0,3.16
49.17,?,0.0,4.168,3.329,?,?,?,4.72
93.06,?,?,2.014,3.767,?,?,0.0,4.333
0.0,0.0,?,3.138,?,?,?,?,3.87
37.3,?,1.0,0.996,1.746,?,0.0,?,?
37.3,?,?,?,2.06,1.529,?,1.0,3.08
20.23,?,1.0,?,?,?,?,?,3.115
?,72.29,0.0,4.737,?,1.595,0.0,2.0,5.749
52.6,72.29,0.0,?,3.893,1.402,?,?,?
?,41.028,0.0,?,3.691,1.585,0.0,?,6.383
?,?,0.0,3.516,1.678,?,0.0,0.0,4.34
?,?,?,?,4.623,?,1.0,3.0,4.85
20.23,42.683,1.0,5.089,?,1.247,0.0,?,6.064
20.23,42.683,?,4.833,?,?,0.0,?,?
50.24,?,?,3.247,2.789,1.206,1.0,1.0,?
?,42.683,?,1.94,?,1.61,0.0,?,3.226
122.91,210.537,?,?,?,1.462,3.0,?,2.626
45.61,28.269,?,2.275,?,?,?,0.0,?
?,16.786,?,?,?,?,?,1.0,5.429
38.33,54.156,1.0,1.737,?,?,1.0,0.0,?
70.14,?,3.0,?,1.909,?,2.0,0.0,3.85
52.6,72.29,?,3.618,3.197,?,0.0,?,4.878
?,?,?,4.091,3.568,?,0.0,2.0,5.19
9.23,?,0.0,2.274,2.15,?,?,0.0,3.7
?,54.999,?,?,3.866,?,0.0,?,?
54.57,41.028,0.0,?,3.136,1.773,?,0.0,6.042
0.0,?,?,3.562,?,1.15,0.0,?,?
45.61,?,0.0,1.971,2.294,1.275,1.0,0.0,4.608
121.26,6.249,0.0,?,?,0.862,2.0,0.0,6.188
94.88,149.498,0.0,4.207,?,?,?,0.0,6.24
?,42.683,1.0,0.347,1.334,1.768,0.0,?,0.935
41.57,?,1.0,0.734,2.548,1.853,2.0,?,3.25
38.8,0.0,?,?,1.334,?,0.0,?,?
86.71,?,?,2.06,2.394,?,?,?,?
?,?,2.0,?,3.082,0.999,3.0,0.0,7.044
?,?,0.0,2.054,2.891,?,3.0,?,9.14
44.45,16.786,0.0,?,1.509,0.779,1.0,?,5.308
56.15,?,2.0,0.59,1.879,?,2.0,?,2.838
56.15,?,?,?,2.461,0.805,2.0,0.0,3.351
?,86.378,?,?,2.478,1.254,5.0,?,?
86.52,117.437,?,2.031,2.679,1.198,6.0,1.0,6.447
20.23,?,?,?,1.155,?,0.0,?,0.59
107.65,?,?,?,?,1.078,?,?,?
26.3,36.145,?,0.996,1.723,1.805,0.0,?,2.827
?,72.29,?,0.787,?,?,0.0,2.0,2.899
138.26,?,?,?,?,1.146,?,?,8.349
52.6,?,?,2.577,2.707,?,0.0,2.0,?
52.33,?,0.0,0.567,?,1.542,1.0,?,2.668
?,11.0,0.0,0.8,1.509,2.003,?,?,1.73
?,?,0.0,?,?,1.823,1.0,0.0,?
110.96,?,0.0,3.089,3.015,0.889,?,0.0,6.442
95.37,54.336,0.0,2.433,2.915,?,2.0,?,8.564
?,71.512,0.0,2.223,2.903,1.295,1.0,?,?
82.48,?,0.0,3.213,?,?,1.0,?,8.849
?,13.843,?,1.971,2.52,1.012,?,0.0,8.207
?,90.3,?,?,2.785,1.346,1.0,?,3.072
21.26,?,?,2.826,2.709,1.184,?,?,?
76.43,6.922,?,2.723,?,0.835,0.0,0.0,7.483
38.8,?,1.0,?,1.155,?,0.0,0.0,?
45.61,?,0.0,1.579,?,1.162,1.0,0.0,4.437
?,13.843,?,?,2.402,0.988,?,?,7.128
193.91,?,5.0,-0.139,4.73,?,?,1.0,3.277
180.08,?,5.0,0.143,4.805,1.597,?,1.0,3.795
?,301.147,?,?,4.758,1.584,?,1.0,?
49.41,71.18,?,?,3.537,?,2.0,?,4.307
?,32.897,?,2.193,2.056,0.992,1.0,?,6.13
12.89,?,?,1.533,?,1.203,?,0.0,?
77.82,?,4.0,3.048,?,0.791,4.0,?,4.632
?,147.153,?,?,?,?,?,?,3.432
23.55,31.394,?,?,1.7,2.092,?,0.0,1.601
58.56,75.965,?,1.648,2.689,?,4.0,0.0,7.037
?,6.249,?,0.59,?,1.19,2.0,0.0,2.232
?,36.022,2.0,-0.273,1.475,0.876,2.0,0.0,?
95.96,?,0.0,?,?,0.8,2.0,0.0,4.858
121.26,6.249,0.0,?,2.227,?,2.0,0.0,6.059
140.02,119.209,4.0,-0.812,?,0.926,?,0.0,7.378
36.6,20.263,0.0,?,1.89,?,3.0,0.0,1.43
181.62,?,?,?,3.629,0.863,2.0,1.0,3.573
181.62,?,?,-0.875,?,?,2.0,?,6.43
3.24,3.124,?,2.193,2.048,1.241,?,?,?
61.35,?,2.0,1.628,2.231,0.75,2.0,0.0,?
111.56,99.4,2.0,0.658,?,?,?,?,?
16.13,19.91,?,?,2.473,1.256,2.0,0.0,4.733
?,?,1.0,1.146,3.505,1.232,?,?,3.674
63.87,?,0.0,0.198,1.975,0.858,?,?,5.47
?,?,?,0.349,2.397,?,?,?,?
114.76,?,1.0,-0.755,?,?,1.0,?,5.13
?,102.044,1.0,?,?,?,?,2.0,?
93.21,?,1.0,-0.147,2.355,1.644,2.0,0.0,5.9
?,73.774,?,?,2.266,?,?,?,5.551
47.56,?,?,1.459,2.72,?,?,0.0,?
56.79,?,1.0,1.064,2.72,?,1.0,0.0,6.883
?,54.156,1.0,?,2.725,1.012,?,0.0,?
?,?,?,?,?,?,?,?,?
47.36,21.135,1.0,?,1.627,1.051,2.0,0.0,?
73.58,63.842,?,0.894,?,?,3.0,0.0,3.008
?,18.011,1.0,1.859,?,1.062,1.0,0.0,5.79
20.23,42.683,?,?,1.0,2.353,0.0,0.0,?
69.48,?,?,?,?,1.169,?,?,?
?,?,0.0,3.692,?,1.087,3.0,?,6.756
164.9,?,4.0,0.16,3.323,0.833,4.0,0.0,?
76.66,108.311,2.0,2.087,?,?,?,0.0,4.652
52.6,72.29,0.0,2.005,2.468,1.281,0.0,?,3.77
?,47.145,0.0,3.967,3.368,1.533,?,?,?
?,75.414,?,1.907,2.892,1.439,1.0,2.0,3.536
29.54,?,?,?,?,1.243,1.0,1.0,4.339
29.46,53.683,?,?,?,1.952,?,0.0,0.59
?,?,0.0,0.538,1.952,1.928,?,1.0,?
38.69,?,1.0,0.224,2.108,1.904,0.0,0.0,1.888
?,76.79,1.0,?,1.999,1.533,0.0,0.0,7.699
?,65.67,?,-0.759,?,1.402,1.0,1.0,4.107
?,55.411,2.0,-1.222,1.575,1.362,?,?,6.618
?,71.512,?,1.919,2.72,1.291,1.0,?,7.671
115.41,71.512,?,1.602,?,?,1.0,?,?
133.44,?,0.0,?,3.034,?,?,?,?
9.23,?,0.0,4.19,2.225,?,0.0,?,7.012
29.46,?,1.0,?,2.225,0.548,0.0,?,6.176
29.46,53.683,?,?,2.183,?,?,0.0,?
100.87,112.494,0.0,3.275,2.661,1.243,?,0.0,?
?,?,?,?,2.187,0.62,0.0,?,5.372
35.25,?,?,?,?,?,1.0,0.0,5.571
41.57,?,1.0,1.838,2.611,1.175,2.0,0.0,3.155
?,77.727,1.0,1.126,?,?,3.0,0.0,3.594
35.25,?,2.0,1.246,?,1.081,?,?,5.642
?,53.683,?,1.246,?,1.114,0.0,0.0,?
9.23,11.0,?,?,1.989,1.164,0.0,0.0,3.432
?,43.897,?,?,2.031,?,?,?,?
29.46,?,?,1.246,2.031,1.114,0.0,0.0,?
?,93.694,?,?,?,?,2.0,0.0,?
?,20.765,?,?,2.659,?,0.0,0.0,?
?,86.378,?,3.185,2.93,1.13,5.0,0.0,?
102.02,101.265,3.0,?,2.459,1.086,?,0.0,4.288
?,?,0.0,3.562,?,1.15,?,?,?
0.0,?,0.0,?,1.975,?,0.0,?,?
?,42.683,1.0,?,1.975,1.02,0.0,0.0,4.765
?,?,0.0,2.942,1.924,1.063,0.0,0.0,?
?,161.259,?,2.401,3.053,0.798,?,0.0,4.14
0.0,0.0,?,?,2.119,1.15,0.0,?,4.317
0.0,?,?,?,?,0.788,?,?,?
20.23,42.683,1.0,1.859,1.924,?,?,0.0,?
12.89,?,0.0,2.66,?,0.976,?,0.0,?
0.0,0.0,0.0,3.677,?,?,0.0,0.0,4.98
?,0.0,0.0,?,?,0.711,0.0,?,4.025
0.0,0.0,0.0,?,1.918,?,?,0.0,?
26.02,32.897,?,?,1.918,?,1.0,?,5.168
20.23,42.683,?,1.859,?,?,?,?,3.76
?,?,0.0,2.241,?,0.942,?,0.0,4.04
?,?,0.0,3.677,?,?,0.0,?,5.001
?,0.0,0.0,2.942,1.908,?,0.0,?,3.791
20.23,42.683,1.0,1.859,1.908,0.949,0.0,0.0,3.863
84.32,125.108,2.0,0.139,2.748,1.267,2.0,1.0,2.359
28.24,?,?,3.169,?,0.711,0.0,?,?
0.0,0.0,?,2.459,1.475,?,0.0,0.0,4.002
0.0,?,0.0,1.672,1.225,0.562,0.0,0.0,3.28
35.53,47.145,?,4.579,3.875,?,0.0,?,?
?,?,0.0,1.442,1.509,?,?,?,2.576
?,0.0,0.0,3.291,1.549,2.0,?,0.0,?
0.0,0.0,0.0,2.957,?,0.533,0.0,0.0,4.186
0.0,?,?,2.604,1.475,?,0.0,?,?
0.0,44.88,0.0,2.419,1.509,0.731,0.0,?,?
0.0,0.0,?,6.166,2.959,0.57,?,0.0,8.271
?,?,0.0,2.226,1.265,2.5,?,0.0,?
?,0.0,0.0,1.817,1.225,?,0.0,0.0,3.254
0.0,0.0,0.0,?,1.978,1.0,0.0,0.0,6.72
?,?,0.0,4.452,2.862,0.543,?,0.0,6.508
60.98,?,?,3.429,2.749,1.08,?,0.0,5.3
12.53,11.0,0.0,?,2.687,?,0.0,?,6.21
0.0,0.0,0.0,?,2.515,0.456,0.0,?,6.777
0.0,0.0,0.0,5.469,?,?,0.0,?,6.623
0.0,0.0,?,2.081,1.401,0.501,0.0,0.0,?
0.0,0.0,0.0,1.672,1.334,0.562,0.0,0.0,?
?,0.0,?,2.604,1.559,0.664,?,?,?
?,0.0,?,2.604,1.43,0.505,?,?,3.842
?,0.0,?,2.226,?,?,0.0,0.0,?
12.53,11.0,0.0,0.408,?,?,0.0,0.0,3.587
?,?,0.0,2.081,1.509,?,?,?,4.322
?,?,?,?,1.334,0.718,?,0.0,2.49
?,22.0,?,?,2.15,1.22,?,?,2.937
?,?,2.0,-0.297,1.604,1.682,0.0,0.0,3.044
?,?,0.0,4.634,2.018,?,0.0,0.0,5.6
?,?,?,?,?,?,0.0,0.0,4.75
20.23,42.683,?,?,2.12,0.281,0.0,?,5.56
?,0.0,?,6.232,?,0.493,?,?,?
?,0.0,0.0,?,?,?,0.0,0.0,?
20.23,?,1.0,?,?,0.602,0.0,?,?
?,0.0,?,?,2.027,?,0.0,?,?
?,42.683,1.0,3.314,2.027,?,0.0,?,4.495
0.0,?,0.0,4.926,2.074,?,0.0,0.0,4.674
26.02,?,2.0,?,2.031,?,?,?,4.761
20.23,?,1.0,?,?,0.409,0.0,0.0,4.864
?,0.0,?,6.47,2.821,?,?,0.0,8.44
?,?,0.0,5.472,2.676,0.577,?,0.0,?
?,61.747,?,4.296,3.055,0.603,?,0.0,5.878
45.82,?,?,?,2.165,0.478,1.0,0.0,4.434
92.35,174.455,1.0,?,3.373,0.802,?,1.0,?
?,42.683,1.0,?,?,?,?,0.0,?
?,0.0,?,3.795,1.975,?,?,0.0,5.42
39.94,?,?,4.281,3.357,1.002,?,0.0,4.713
0.0,0.0,0.0,?,1.975,0.499,0.0,?,?
?,32.897,?,?,1.975,?,1.0,0.0,5.43
?,?,1.0,2.729,?,?,0.0,0.0,4.797
?,?,?,?,?,0.478,1.0,0.0,4.66
0.0,0.0,?,5.989,?,0.529,0.0,0.0,?
?,?,?,?,1.975,?,1.0,0.0,4.742
?,53.683,?,?,2.887,?,?,0.0,?
?,50.747,?,?,?,0.726,1.0,?,?
75.13,?,3.0,4.512,?,0.702,?,0.0,?
0.0,?,?,?,?,?,?,0.0,?
41.57,57.28,1.0,?,3.292,?,?,?,4.992
42.52,?,0.0,?,2.905,?,0.0,?,?
45.82,50.747,?,?,?,0.617,1.0,?,4.31
0.0,0.0,?,?,?,0.577,0.0,?,?
0.0,0.0,0.0,?,2.605,0.723,0.0,0.0,?
0.0,0.0,0.0,5.989,2.758,0.529,?,?,8.16
0.0,0.0,0.0,5.989,?,0.529,?,?,?
30.18,?,0.0,4.27,?,0.867,?,0.0,?
0.0,0.0,0.0,?,2.344,?,?,?,?
?,0.0,0.0,?,?,?,0.0,?,?
?,50.747,?,?,?,0.617,?,?,3.84
?,?,0.0,4.416,2.591,0.723,0.0,?,?
0.0,0.0,?,?,?,0.678,?,0.0,5.009
?,0.0,?,2.876,?,0.699,?,0.0,3.918
0.0,0.0,0.0,3.478,1.908,?,?,?,4.787
?,73.324,1.0,0.403,?,?,4.0,1.0,2.572
?,?,0.0,?,3.431,?,1.0,0.0,4.9
61.82,?,0.0,0.736,?,?,4.0,1.0,?
0.0,59.84,0.0,1.817,1.43,?,?,0.0,2.018
65.72,101.271,?,-0.234,1.975,?,2.0,1.0,3.716
?,132.193,2.0,?,3.501,1.095,?,1.0,3.742
43.24,?,0.0,?,?,0.91,3.0,0.0,4.579
?,65.971,?,?,3.767,1.129,1.0,?,5.754
64.16,?,0.0,3.613,?,?,4.0,2.0,?
59.32,?,?,4.832,4.074,0.962,1.0,2.0,8.582
59.32,?,0.0,?,4.111,0.994,1.0,?,8.678
?,78.204,0.0,4.794,?,?,?,2.0,9.945
59.32,78.204,0.0,3.907,3.934,0.908,1.0,?,?
114.19,?,?,?,?,1.082,6.0,?,2.533
75.39,67.204,0.0,2.981,2.784,1.072,?,?,6.475
?,62.119,?,?,1.84,?,2.0,?,6.251
59.32,93.164,0.0,4.279,?,?,?,2.0,9.133
?,78.204,?,4.115,3.934,0.76,1.0,2.0,10.047
36.26,60.144,0.0,3.3,?,1.102,2.0,1.0,4.92
?,64.63,0.0,-0.259,1.989,?,3.0,?,3.34
237.75,223.047,?,0.083,?,1.04,?,1.0,2.928
43.09,?,?,-0.38,?,1.151,?,1.0,?
166.75,250.102,6.0,1.632,?,1.145,?,4.0,?
48.02,61.166,2.0,2.589,2.919,?,2.0,0.0,4.234
43.09,58.042,2.0,?,2.133,0.506,1.0,1.0,2.348
84.13,65.794,4.0,-1.434,1.225,0.335,2.0,?,3.884
?,50.908,3.0,?,?,0.591,2.0,0.0,3.476
?,32.897,?,?,?,1.347,1.0,0.0,?
52.04,65.794,4.0,-1.053,?,1.61,2.0,0.0,3.358
?,?,?,?,?,0.893,3.0,1.0,?
?,32.897,?,?,1.979,?,?,?,?
?,32.897,?,3.314,2.018,?,1.0,0.0,5.43
26.02,?,2.0,2.127,?,0.597,1.0,?,?
?,65.794,4.0,0.893,?,0.732,?,?,4.263
26.02,?,2.0,1.506,1.857,0.815,?,?,?
90.37,?,?,0.332,2.706,?,?,1.0,2.072
?,165.834,6.0,2.703,3.078,?,7.0,?,?
12.53,11.0,0.0,-0.564,1.5,?,0.0,0.0,2.332
12.53,?,0.0,1.533,2.274,1.026,0.0,?,?
?,?,1.0,3.16,?,1.14,?,?,?
26.3,?,?,?,?,0.991,0.0,?,?
58.2,116.232,2.0,3.508,3.281,?,2.0,?,?
41.13,61.166,2.0,3.988,3.169,0.627,?,0.0,7.478
?,25.145,0.0,4.912,2.659,?,?,?,6.394
34.14,50.29,0.0,?,?,1.108,?,?,5.001
34.14,?,0.0,?,2.415,?,0.0,?,5.545
?,86.311,?,3.652,3.557,?,2.0,2.0,?
?,67.828,?,3.696,?,1.149,?,?,?
?,61.166,?,-1.202,?,?,?,?,3.769
?,148.22,1.0,?,?,1.16,4.0,1.0,3.508
41.13,61.166,2.0,-1.095,1.726,?,?,0.0,1.188
182.83,315.561,5.0,?,?,1.351,0.0,1.0,3.884
203.06,358.244,?,?,5.839,?,?,1.0,?
34.14,?,0.0,0.076,?,1.493,0.0,0.0,3.788
?,28.269,?,-0.273,1.401,2.073,?,1.0,0.704
?,?,?,?,2.137,0.767,?,?,?
17.07,?,0.0,1.769,?,0.927,0.0,0.0,3.976
66.05,93.43,?,?,?,?,1.0,0.0,4.024
32.67,47.536,0.0,?,2.773,0.881,2.0,?,4.403
?,41.028,0.0,?,3.58,1.505,0.0,0.0,5.512
87.08,?,?,1.749,3.666,1.085,3.0,0.0,4.225
42.52,44.313,0.0,1.473,?,1.158,0.0,0.0,?
?,?,?,2.777,?,1.055,0.0,0.0,?
54.74,?,0.0,3.115,?,0.946,0.0,?,?
?,61.166,2.0,-0.31,?,0.578,2.0,?,?
?,36.145,?,?,2.344,0.923,0.0,1.0,4.032
?,76.448,?,?,?,?,4.0,0.0,?
?,?,?,2.779,?,0.859,?,0.0,4.001
118.65,210.6,1.0,?,3.759,0.95,1.0,2.0,4.501
?,92.973,1.0,3.374,?,0.91,0.0,?,?
?,?,1.0,4.548,?,1.137,0.0,1.0,4.56
115.14,?,?,?,2.333,?,?,3.0,?
46.53,78.828,1.0,2.086,?,?,?,1.0,?
46.53,78.828,?,?,2.455,?,?,?,3.783
104.06,189.34,?,?,3.197,?,0.0,?,?
57.53,?,?,1.643,2.09,0.814,?,?,3.068
?,117.511,3.0,1.119,?,0.375,2.0,1.0,3.644
50.94,?,1.0,3.77,3.091,?,3.0,0.0,?
?,?,?,?,?,1.4,?,?,3.917
84.58,129.736,4.0,0.925,?,?,2.0,1.0,3.902
?,?,?,1.358,3.325,?,1.0,0.0,3.277
57.28,71.694,3.0,2.124,3.455,?,?,0.0,?
94.83,178.34,3.0,1.661,3.391,0.942,?,0.0,?
20.23,?,?,0.8,1.401,1.698,?,?,1.82
?,42.683,?,1.209,1.43,?,0.0,0.0,3.002
?,?,?,?,?,?,1.0,0.0,?
40.46,85.367,?,-1.053,1.334,1.827,0.0,0.0,0.122
?,53.683,?,?,1.678,1.952,0.0,?,1.07
38.69,64.683,?,?,2.15,1.971,?,0.0,?
336.43,551.098,?,?,4.3,?,7.0,?,?
115.38,179.269,3.0,1.228,3.039,0.787,2.0,1.0,?
347.32,571.952,?,?,4.624,?,5.0,0.0,?
?,195.878,4.0,?,2.214,?,0.0,1.0,3.177
138.45,281.245,?,1.442,3.878,1.205,0.0,?,5.291
20.23,?,?,?,1.975,0.737,0.0,?,4.852
?,42.683,?,2.296,?,?,0.0,?,4.464
20.23,?,?,2.127,?,0.633,?,0.0,?
?,93.43,?,1.348,?,?,?,?,4.016
20.23,42.683,?,3.127,2.605,0.797,0.0,?,4.668
?,85.367,2.0,3.635,3.12,1.03,0.0,0.0,?
?,42.683,1.0,?,2.344,0.758,0.0,0.0,?
20.23,?,1.0,1.506,?,0.853,0.0,0.0,?
?,?,1.0,2.127,?,?,?,0.0,?
20.23,?,?,?,2.57,0.797,0.0,?,?
56.15,36.022,2.0,-0.665,1.726,?,?,0.0,3.589
61.52,?,?,3.447,2.307,0.662,?,2.0,?
?,16.786,?,3.648,?,?,1.0,?,6.099
44.45,16.786,?,3.33,2.281,?,1.0,?,6.54
88.9,33.571,0.0,?,?,0.568,?,?,6.399
?,?,0.0,3.265,?,?,1.0,1.0,?
64.18,0.0,0.0,-0.049,1.155,1.5,?,?,4.56
?,?,0.0,0.552,?,1.147,3.0,0.0,2.54
?,?,?,?,?,?,?,0.0,4.494
118.06,85.367,?,?,1.768,1.061,?,0.0,3.758
86.34,105.331,1.0,?,2.97,0.983,5.0,0.0,4.168
?,?,0.0,0.575,?,?,?,?,3.85
?,134.931,?,0.289,?,?,?,0.0,?
?,101.494,?,2.239,?,?,2.0,?,5.441
134.73,?,2.0,?,2.527,?,?,1.0,?
111.87,144.177,1.0,1.748,?,0.839,2.0,0.0,?
137.46,152.241,0.0,?,2.527,0.825,?,?,?
?,?,?,?,?,?,?,0.0,3.43
?,?,0.0,2.574,2.168,1.014,1.0,0.0,3.978
71.84,83.644,?,?,2.168,0.531,?,0.0,4.489
?,101.494,?,?,2.334,?,2.0,0.0,3.718
?,101.494,?,?,2.334,0.543,2.0,0.0,5.402
111.87,144.177,?,1.395,2.334,0.716,2.0,0.0,4.606
91.64,101.494,0.0,1.886,?,?,2.0,?,?
45.82,50.747,?,2.574,?,?,?,0.0,?
?,?,0.0,2.842,?,0.726,?,?,4.611
45.82,50.747,0.0,3.11,2.141,0.478,1.0,0.0,?
45.82,50.747,?,?,2.048,0.842,1.0,?,3.615
45.82,50.747,0.0,?,?,?,1.0,?,?
?,0.0,?,3.958,2.488,0.802,?,0.0,?
7.76,?,0.0,2.122,2.7,?,?,0.0,?
?,11.0,0.0,3.395,2.692,?,?,?,5.433
0.0,0.0,0.0,?,?,?,?,0.0,4.909
15.79,?,?,2.859,?,?,1.0,?,4.7
15.79,0.0,?,?,?,?,1.0,0.0,5.069
0.0,0.0,0.0,5.551,3.231,0.689,?,0.0,6.004
0.0,0.0,0.0,4.76,2.868,0.7,0.0,0.0,6.281
?,0.0,0.0,?,?,0.758,?,0.0,5.406
0.0,0.0,?,?,2.727,?,?,?,6.7
13.14,9.507,?,3.743,?,0.783,?,0.0,?
28.24,0.0,?,4.76,?,?,0.0,0.0,6.027
0.0,0.0,0.0,?,2.284,?,0.0,0.0,?
?,16.786,0.0,?,2.284,0.867,1.0,0.0,?
12.89,?,0.0,?,?,0.8,1.0,0.0,?
12.89,?,0.0,2.066,2.284,?,1.0,0.0,?
132.86,33.571,0.0,2.892,?,0.572,2.0,?,?
28.24,0.0,?,?,?,0.652,?,0.0,?
28.24,0.0,0.0,2.851,2.176,0.656,0.0,0.0,?
?,16.786,0.0,?,1.8,1.038,?,0.0,1.815
28.24,?,0.0,?,1.667,?,0.0,0.0,?
79.63,77.875,?,1.326,?,1.126,?,?,5.054
0.0,0.0,?,2.734,1.857,?,0.0,0.0,?
278.8,?,5.0,-0.321,6.439,1.557,11.0,?,?
0.0,?,0.0,3.374,2.075,?,0.0,0.0,3.792
17.07,?,0.0,?,1.334,1.328,0.0,?,?
?,?,0.0,-0.317,1.155,1.403,1.0,1.0,?
?,?,0.0,2.754,?,?,0.0,1.0,?
43.37,?,0.0,3.626,?,1.111,?,?,5.541
58.11,?,2.0,-0.317,?,?,1.0,1.0,?
?,?,?,?,1.689,?,0.0,0.0,1.22
29.46,?,1.0,1.629,2.353,1.2,0.0,?,2.614
38.33,54.156,1.0,2.378,?,?,?,0.0,?
45.34,?,0.0,?,?,1.933,?,0.0,?
?,?,?,3.956,?,0.959,0.0,?,5.37
?,?,0.0,3.477,1.857,?,?,0.0,4.819
17.07,25.145,0.0,1.442,1.84,1.58,?,?,4.039
0.0,0.0,0.0,4.203,1.997,1.625,0.0,0.0,5.47
0.0,?,?,4.823,2.299,1.6,0.0,?,?
?,72.29,0.0,6.338,?,?,0.0,?,?
56.15,36.022,2.0,?,2.472,?,2.0,0.0,?
54.57,41.028,?,3.234,2.901,1.984,?,0.0,4.862
?,?,0.0,?,2.901,0.874,0.0,0.0,?
?,56.055,?,?,3.471,?,3.0,0.0,?
?,104.618,?,4.066,?,1.314,3.0,0.0,7.012
?,28.269,?,?,2.814,0.948,?,?,5.548
20.31,28.269,0.0,?,2.502,1.283,1.0,?,3.078
121.26,?,?,?,?,?,?,?,?
70.14,?,?,-0.273,?,0.756,?,?,3.936
12.03,?,1.0,0.8,?,1.846,1.0,0.0,?
?,?,1.0,2.193,?,1.117,1.0,0.0,5.46
62.73,86.378,2.0,?,?,?,?,0.0,3.601
?,86.378,?,?,?,1.159,5.0,0.0,3.63
?,36.145,0.0,?,?,?,0.0,1.0,2.09
107.02,52.33,?,0.64,2.614,?,?,0.0,?
?,?,0.0,4.449,2.988,1.497,0.0,?,6.56
82.67,47.447,?,3.747,?,1.513,1.0,0.0,8.113
129.95,30.53,?,1.145,2.637,?,?,?,9.15
?,0.0,0.0,?,1.989,?,?,0.0,4.502
91.49,117.376,5.0,-0.329,1.868,1.621,5.0,?,?
3.24,3.124,?,4.761,3.273,1.052,1.0,0.0,?
44.45,?,0.0,1.157,?,?,1.0,1.0,?
12.03,18.011,1.0,-0.172,1.155,2.177,?,0.0,2.958
75.99,73.774,?,0.057,2.093,1.123,2.0,1.0,6.964
