@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real
@attribute att_8 real
@attribute att_9 real


@data
0.0,0.0,0.0,3.677,?,?,0.0,?,4.98
?,0.0,?,3.169,2.238,0.711,0.0,0.0,?
0.0,0.0,?,2.942,1.918,1.063,0.0,0.0,3.653
?,32.897,2.0,?,?,?,?,?,?
20.23,42.683,?,?,?,?,0.0,0.0,?
?,?,?,?,?,?,1.0,0.0,4.04
?,?,?,3.677,2.324,?,0.0,?,5.001
0.0,0.0,?,2.942,?,?,0.0,0.0,?
?,42.683,1.0,1.859,1.908,0.949,?,0.0,3.863
84.32,125.108,2.0,0.139,?,1.267,?,1.0,2.359
28.24,0.0,?,3.169,2.224,0.711,?,0.0,?
?,?,?,2.459,1.475,1.5,0.0,0.0,?
0.0,0.0,0.0,1.672,1.225,?,0.0,?,?
35.53,?,?,?,3.875,?,0.0,1.0,?
?,25.145,0.0,1.442,?,?,0.0,1.0,2.576
0.0,0.0,?,3.291,?,?,0.0,0.0,4.927
0.0,0.0,0.0,2.957,1.509,?,0.0,0.0,?
0.0,0.0,0.0,2.604,?,0.505,0.0,0.0,3.46
0.0,44.88,0.0,?,?,0.731,0.0,0.0,?
0.0,0.0,?,6.166,?,0.57,?,0.0,8.271
0.0,?,?,?,1.265,2.5,?,0.0,3.643
?,0.0,?,?,1.225,0.502,0.0,0.0,?
0.0,0.0,0.0,?,?,?,?,?,?
12.53,11.0,?,4.452,2.862,0.543,0.0,?,6.508
?,?,0.0,3.429,2.749,?,0.0,0.0,?
?,11.0,0.0,4.214,2.687,0.504,?,0.0,6.21
0.0,0.0,?,?,?,0.456,?,0.0,?
0.0,?,0.0,?,2.573,0.465,?,0.0,6.623
?,?,0.0,?,?,0.501,?,0.0,3.485
?,0.0,0.0,?,?,0.562,?,?,2.642
0.0,0.0,0.0,?,1.559,?,0.0,?,?
?,?,0.0,?,?,0.505,0.0,0.0,3.842
?,0.0,0.0,2.226,?,0.826,?,0.0,?
?,11.0,?,0.408,1.689,1.038,0.0,?,3.587
?,0.0,0.0,2.081,?,0.685,0.0,?,4.322
0.0,0.0,0.0,1.817,1.334,0.718,?,0.0,2.49
18.46,22.0,0.0,1.466,?,1.22,0.0,?,2.937
67.34,94.527,2.0,-0.297,1.604,1.682,?,0.0,?
?,?,?,4.634,2.018,?,0.0,?,?
0.0,0.0,?,4.063,?,0.499,?,0.0,4.75
20.23,?,1.0,3.909,2.12,?,0.0,0.0,5.56
0.0,0.0,?,?,2.728,0.493,0.0,0.0,7.61
?,0.0,0.0,6.47,?,0.469,?,0.0,8.78
20.23,?,1.0,3.046,2.027,?,0.0,0.0,5.632
0.0,0.0,?,4.634,?,?,0.0,?,4.874
20.23,42.683,1.0,3.314,2.027,?,0.0,0.0,?
?,0.0,0.0,4.926,?,0.478,0.0,?,4.674
26.02,32.897,2.0,3.314,?,0.366,?,?,?
20.23,42.683,1.0,?,2.031,?,0.0,0.0,?
?,0.0,0.0,?,?,?,0.0,?,8.44
0.0,0.0,0.0,?,2.676,?,0.0,0.0,5.64
?,61.747,0.0,?,3.055,0.603,?,0.0,?
45.82,?,0.0,?,2.165,0.478,1.0,0.0,4.434
92.35,174.455,1.0,3.84,3.373,?,?,1.0,4.257
?,?,1.0,2.461,1.975,0.737,0.0,?,5.691
?,0.0,?,?,1.975,?,?,?,?
?,104.289,0.0,4.281,3.357,?,3.0,?,4.713
?,?,0.0,4.063,?,0.499,0.0,0.0,4.83
26.02,32.897,?,?,?,?,1.0,0.0,5.43
20.23,42.683,1.0,?,?,?,?,0.0,4.797
45.82,?,0.0,3.11,?,0.478,?,?,4.66
0.0,0.0,?,5.989,2.733,0.529,0.0,?,6.989
?,32.897,2.0,2.729,?,0.462,1.0,0.0,4.742
29.46,?,1.0,?,2.887,?,0.0,?,?
?,?,?,2.842,?,0.726,1.0,?,4.268
75.13,100.774,3.0,4.512,?,?,5.0,?,?
?,0.0,0.0,3.478,1.924,0.575,0.0,0.0,4.138
41.57,57.28,1.0,3.18,?,?,?,0.0,?
?,?,?,4.746,2.905,?,?,0.0,?
?,50.747,?,2.509,?,?,?,0.0,4.31
?,?,?,5.472,2.703,0.577,0.0,0.0,6.209
?,0.0,?,4.416,2.605,?,0.0,0.0,5.626
?,?,?,5.989,2.758,?,0.0,0.0,8.16
0.0,0.0,?,5.989,2.712,0.529,0.0,?,?
?,48.531,?,4.27,3.354,0.867,3.0,?,6.212
?,?,0.0,3.945,?,0.678,0.0,?,5.5
?,0.0,0.0,?,?,?,0.0,0.0,4.304
45.82,50.747,0.0,2.509,2.108,0.617,1.0,?,3.84
?,0.0,?,4.416,?,0.723,0.0,?,5.641
0.0,0.0,0.0,3.945,?,0.678,0.0,0.0,?
?,0.0,0.0,2.876,1.857,0.699,?,0.0,3.918
?,?,0.0,3.478,1.908,0.575,?,?,?
72.68,73.324,1.0,?,?,?,4.0,?,2.572
22.0,73.15,0.0,3.983,3.431,0.951,?,?,4.9
61.82,?,?,0.736,2.405,1.546,4.0,1.0,?
0.0,59.84,0.0,1.817,?,1.988,0.0,0.0,?
65.72,?,?,-0.234,?,?,2.0,?,3.716
74.57,132.193,2.0,1.671,3.501,?,?,1.0,3.742
?,59.409,0.0,4.396,?,0.91,?,0.0,?
?,65.971,1.0,3.289,?,?,1.0,0.0,5.754
64.16,92.47,?,3.613,?,1.175,4.0,?,?
59.32,78.204,0.0,?,?,?,1.0,2.0,?
59.32,?,?,?,?,0.994,1.0,2.0,?
59.32,78.204,?,4.794,3.99,?,1.0,2.0,9.945
59.32,78.204,0.0,3.907,?,?,?,2.0,?
114.19,?,3.0,?,?,?,6.0,1.0,?
75.39,67.204,0.0,?,?,1.072,1.0,?,6.475
98.18,62.119,0.0,0.796,1.84,?,?,2.0,6.251
?,93.164,0.0,?,3.962,?,?,2.0,9.133
59.32,?,?,4.115,?,?,?,2.0,?
36.26,60.144,0.0,3.3,?,?,2.0,1.0,4.92
49.57,64.63,0.0,-0.259,1.989,?,3.0,1.0,3.34
?,223.047,8.0,0.083,3.249,?,7.0,1.0,2.928
?,58.042,2.0,?,1.401,?,?,1.0,2.649
?,?,6.0,?,?,1.145,6.0,4.0,?
?,?,?,?,2.919,?,2.0,?,4.234
?,?,?,2.481,2.133,?,?,1.0,?
?,65.794,?,?,1.225,0.335,2.0,0.0,3.884
?,?,3.0,?,?,0.591,2.0,?,?
?,32.897,?,?,1.334,?,1.0,?,3.133
52.04,65.794,4.0,?,1.334,1.61,?,0.0,?
?,92.593,?,?,2.17,0.893,?,?,3.775
?,32.897,2.0,2.729,1.979,0.462,1.0,0.0,5.16
26.02,?,?,?,2.018,?,?,?,?
26.02,?,2.0,?,1.924,0.597,?,0.0,6.409
52.04,?,?,?,1.918,?,?,0.0,4.263
26.02,32.897,2.0,?,?,0.815,1.0,0.0,5.371
90.37,?,?,?,2.706,1.313,?,1.0,?
129.62,165.834,6.0,?,3.078,0.775,7.0,?,4.404
12.53,11.0,0.0,-0.564,1.5,1.733,0.0,0.0,2.332
12.53,11.0,0.0,1.533,?,1.026,0.0,?,?
?,138.783,?,3.16,2.827,1.14,2.0,1.0,5.301
26.3,?,0.0,5.4,?,?,0.0,?,?
58.2,116.232,2.0,?,?,0.803,?,?,7.802
?,?,2.0,?,3.169,0.627,2.0,?,7.478
17.07,25.145,?,4.912,?,?,?,?,6.394
34.14,?,0.0,?,2.074,?,0.0,?,5.001
34.14,50.29,0.0,?,?,?,0.0,?,?
58.2,86.311,?,3.652,?,1.237,2.0,2.0,4.249
?,?,1.0,3.696,?,1.149,?,?,?
73.22,?,?,?,1.795,0.599,?,1.0,3.769
?,148.22,?,0.096,2.964,?,4.0,1.0,3.508
41.13,?,2.0,-1.095,?,?,2.0,?,?
182.83,315.561,5.0,?,?,1.351,?,1.0,3.884
203.06,?,6.0,0.957,5.839,?,0.0,1.0,?
34.14,?,?,0.076,1.84,1.493,?,?,3.788
?,28.269,?,?,?,?,?,?,0.704
77.76,?,3.0,0.559,2.137,?,?,0.0,3.669
?,?,0.0,1.769,?,0.927,0.0,?,?
66.05,93.43,1.0,1.348,2.09,?,1.0,?,4.024
32.67,?,?,?,2.773,?,?,0.0,4.403
54.57,?,0.0,?,?,1.505,0.0,0.0,5.512
87.08,111.608,1.0,1.749,?,?,?,0.0,4.225
?,44.313,0.0,?,2.241,?,?,0.0,?
42.52,44.313,0.0,2.777,2.643,?,0.0,?,4.57
?,?,0.0,3.115,?,?,0.0,0.0,6.075
?,61.166,2.0,?,?,?,2.0,?,4.221
?,36.145,0.0,?,2.344,0.923,0.0,?,4.032
?,76.448,0.0,?,2.848,1.591,4.0,0.0,?
?,22.156,?,?,?,0.859,0.0,0.0,4.001
?,210.6,?,3.773,?,?,?,2.0,4.501
54.37,?,?,3.374,3.061,?,0.0,?,?
37.3,?,1.0,?,3.101,1.137,0.0,?,?
?,?,3.0,?,2.333,?,1.0,3.0,2.736
?,?,?,?,2.455,0.941,0.0,?,3.047
?,78.828,1.0,?,?,0.743,?,?,?
?,?,?,1.929,3.197,1.021,?,2.0,?
?,110.512,2.0,1.643,2.09,0.814,0.0,?,3.068
?,?,3.0,1.119,?,?,2.0,1.0,?
50.94,76.132,1.0,?,?,1.081,3.0,?,?
?,107.839,?,2.347,3.243,1.4,1.0,1.0,3.917
84.58,129.736,?,0.925,3.178,?,?,?,3.902
81.95,?,?,?,3.325,1.248,?,?,?
?,71.694,?,2.124,?,1.069,?,0.0,4.305
94.83,?,?,1.661,?,0.942,?,?,3.961
?,?,1.0,0.8,1.401,1.698,0.0,0.0,1.82
?,?,1.0,?,1.43,0.476,?,0.0,?
52.49,?,?,-0.917,1.84,?,1.0,0.0,2.957
?,85.367,2.0,-1.053,1.334,?,?,?,0.122
?,53.683,1.0,-0.081,?,1.952,?,?,1.07
?,?,1.0,?,?,1.971,?,0.0,?
?,?,16.0,?,?,1.373,?,0.0,3.077
115.38,?,?,1.228,?,0.787,?,1.0,?
347.32,?,18.0,-6.446,4.624,1.39,?,0.0,?
?,?,4.0,?,2.214,1.066,0.0,1.0,3.177
138.45,?,6.0,?,3.878,1.205,0.0,?,5.291
?,?,?,?,?,?,?,0.0,4.852
20.23,42.683,1.0,2.296,?,0.521,0.0,?,4.464
20.23,?,?,2.127,1.924,0.633,?,?,?
66.05,?,1.0,?,?,0.784,?,0.0,4.016
20.23,?,1.0,3.127,?,?,0.0,?,?
40.46,85.367,2.0,3.635,?,?,0.0,0.0,4.962
20.23,42.683,?,?,2.344,0.758,0.0,?,4.61
?,42.683,1.0,1.506,1.857,0.853,0.0,0.0,3.85
?,?,?,2.127,?,0.633,0.0,0.0,?
20.23,42.683,?,3.127,2.57,?,0.0,0.0,5.38
56.15,?,2.0,-0.665,?,?,2.0,0.0,3.589
61.52,?,0.0,3.447,2.307,0.662,?,2.0,?
?,16.786,0.0,3.648,2.427,?,1.0,?,?
44.45,16.786,?,?,2.281,0.701,?,1.0,6.54
88.9,33.571,0.0,?,2.456,0.568,2.0,2.0,?
?,16.786,?,3.265,?,?,?,1.0,?
?,?,0.0,-0.049,1.155,?,?,?,4.56
50.93,0.0,0.0,?,2.485,?,?,?,?
?,16.786,1.0,1.769,2.239,?,1.0,?,?
118.06,85.367,?,?,?,1.061,0.0,0.0,3.758
?,105.331,1.0,1.616,?,0.983,5.0,0.0,4.168
165.15,185.897,0.0,0.575,2.608,?,3.0,0.0,3.85
119.33,134.931,0.0,0.289,?,1.989,2.0,0.0,3.339
91.64,?,?,2.239,?,0.884,2.0,0.0,5.441
134.73,159.536,2.0,?,?,?,?,1.0,?
?,?,1.0,?,2.377,?,2.0,0.0,4.79
?,152.241,0.0,2.359,?,?,3.0,0.0,4.39
157.69,?,?,1.543,2.527,0.647,3.0,?,3.43
?,50.747,0.0,?,?,?,1.0,0.0,?
71.84,83.644,2.0,?,2.168,?,2.0,?,4.489
?,?,?,2.239,2.334,0.884,2.0,?,?
?,?,0.0,?,?,0.543,?,0.0,5.402
111.87,?,1.0,1.395,?,?,2.0,0.0,4.606
91.64,?,0.0,1.886,?,?,?,?,3.591
45.82,?,0.0,2.574,2.141,1.014,1.0,0.0,4.558
45.82,?,0.0,?,2.141,0.726,1.0,0.0,?
45.82,50.747,0.0,3.11,2.141,?,1.0,0.0,?
?,50.747,?,1.887,?,?,1.0,0.0,?
45.82,50.747,0.0,2.241,?,0.942,1.0,?,4.14
?,?,?,3.958,2.488,?,0.0,?,?
7.76,?,?,2.122,2.7,?,?,0.0,?
?,11.0,0.0,?,?,0.941,0.0,?,5.433
?,0.0,0.0,3.876,2.539,?,?,0.0,?
15.79,?,1.0,2.859,2.614,0.752,?,?,4.7
15.79,0.0,1.0,1.834,2.176,0.81,1.0,0.0,?
0.0,?,?,?,3.231,0.689,?,?,?
?,0.0,?,4.76,2.868,0.7,0.0,?,6.281
?,0.0,?,4.332,?,?,0.0,0.0,?
?,?,0.0,?,2.727,?,?,0.0,6.7
13.14,?,0.0,3.743,2.995,?,?,0.0,4.737
28.24,0.0,?,4.76,?,?,0.0,0.0,6.027
0.0,0.0,0.0,3.386,2.284,0.805,0.0,0.0,4.147
?,16.786,?,?,2.284,0.867,1.0,0.0,3.711
?,16.786,0.0,3.051,?,0.8,1.0,0.0,4.851
12.89,16.786,0.0,2.066,2.284,?,?,?,3.53
132.86,33.571,0.0,2.892,?,?,?,?,3.619
28.24,?,?,?,?,?,?,?,?
?,?,?,2.851,2.176,?,0.0,0.0,?
12.89,?,0.0,?,?,1.038,?,?,?
?,?,?,?,?,?,0.0,0.0,2.421
?,77.875,2.0,1.326,3.024,?,5.0,?,5.054
0.0,0.0,?,?,1.857,0.831,0.0,?,3.89
278.8,?,5.0,?,6.439,1.557,11.0,?,4.779
0.0,0.0,0.0,?,?,1.204,0.0,0.0,?
17.07,?,?,?,1.334,?,0.0,?,5.993
?,31.059,0.0,-0.317,1.155,1.403,1.0,?,1.057
26.3,36.145,?,?,2.454,1.421,0.0,?,?
43.37,?,0.0,?,3.373,1.111,0.0,?,?
58.11,32.897,?,-0.317,1.225,0.575,1.0,1.0,3.638
?,85.367,?,0.706,1.689,1.594,?,0.0,?
?,53.683,?,1.629,2.353,?,0.0,0.0,2.614
?,54.156,?,?,2.587,?,1.0,?,?
45.34,34.106,0.0,1.297,?,1.933,0.0,0.0,?
40.46,?,2.0,?,3.123,0.959,?,0.0,5.37
0.0,0.0,?,3.477,1.857,?,?,?,4.819
17.07,25.145,?,?,1.84,1.58,0.0,0.0,?
0.0,?,0.0,4.203,1.997,1.625,0.0,?,?
0.0,?,0.0,4.823,2.299,?,?,?,?
?,72.29,0.0,6.338,?,1.402,?,2.0,6.194
56.15,?,2.0,1.971,?,?,?,?,3.52
54.57,?,0.0,?,2.901,1.984,?,?,?
102.78,?,0.0,3.322,?,?,0.0,0.0,7.676
47.36,56.055,?,?,?,0.992,3.0,?,4.943
?,104.618,0.0,4.066,?,?,3.0,0.0,?
45.61,28.269,?,3.092,2.814,?,1.0,0.0,?
?,28.269,0.0,?,?,?,1.0,?,3.078
?,6.249,0.0,?,2.66,0.779,2.0,0.0,5.976
70.14,?,3.0,-0.273,1.577,?,2.0,?,?
12.03,18.011,1.0,?,?,?,1.0,?,3.118
12.03,18.011,?,2.193,2.134,1.117,?,?,5.46
62.73,?,?,2.59,?,1.277,5.0,?,3.601
88.03,?,?,?,2.575,?,?,?,3.63
?,?,0.0,?,?,1.881,?,1.0,2.09
?,?,?,0.64,?,?,1.0,?,?
54.57,?,?,4.449,2.988,1.497,?,?,6.56
?,?,1.0,?,2.935,1.513,?,0.0,?
129.95,30.53,?,?,2.637,?,0.0,?,9.15
?,0.0,0.0,?,1.989,?,?,0.0,4.502
91.49,117.376,5.0,-0.329,?,?,5.0,0.0,1.983
3.24,3.124,?,4.761,?,1.052,1.0,?,5.551
44.45,?,?,1.157,1.334,?,1.0,?,5.418
?,18.011,1.0,-0.172,1.155,2.177,1.0,?,2.958
?,73.774,1.0,0.057,?,1.123,2.0,1.0,?
?,?,1.0,1.57,?,1.376,1.0,0.0,?
