@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real
@attribute att_8 real
@attribute att_9 real


@data
?,6.922,?,?,2.553,0.835,?,?,?
38.8,?,1.0,0.845,?,1.177,0.0,0.0,5.562
?,28.269,?,1.579,2.397,1.162,1.0,0.0,4.437
110.96,?,0.0,1.321,2.402,0.988,0.0,?,7.128
?,332.83,5.0,-0.139,?,1.551,1.0,1.0,3.277
180.08,310.81,5.0,?,?,1.597,2.0,1.0,?
?,?,4.0,0.036,4.758,?,?,1.0,4.602
49.41,71.18,?,4.761,3.537,?,?,?,?
?,32.897,2.0,?,2.056,0.992,1.0,0.0,?
12.89,16.786,0.0,1.533,?,1.203,1.0,0.0,3.481
?,99.365,4.0,?,?,0.791,4.0,0.0,4.632
?,?,2.0,1.789,?,?,3.0,1.0,3.432
23.55,31.394,0.0,?,?,?,2.0,?,1.601
58.56,?,?,1.648,2.689,1.675,?,0.0,?
?,6.249,?,0.59,1.7,?,?,0.0,2.232
61.35,?,2.0,-0.273,?,?,2.0,0.0,?
?,?,0.0,0.454,?,?,?,0.0,4.858
121.26,?,?,0.454,?,0.677,?,0.0,6.059
140.02,119.209,4.0,?,2.478,0.926,3.0,?,7.378
36.6,20.263,?,1.354,1.89,?,3.0,?,1.43
181.62,324.873,7.0,?,?,0.863,?,1.0,?
?,?,7.0,?,3.595,?,?,1.0,?
?,3.124,?,2.193,2.048,?,1.0,0.0,?
61.35,?,2.0,1.628,2.231,0.75,2.0,?,3.298
111.56,99.4,?,0.658,?,1.189,4.0,0.0,2.685
16.13,?,?,1.272,?,?,2.0,?,?
?,128.306,1.0,1.146,3.505,1.232,3.0,1.0,?
?,6.249,?,?,?,0.858,?,?,?
?,84.184,1.0,0.349,2.397,2.092,1.0,?,5.76
?,?,1.0,?,2.214,?,1.0,?,5.13
96.3,102.044,?,-0.463,?,1.256,?,2.0,5.12
93.21,118.087,1.0,?,2.355,1.644,2.0,0.0,?
75.99,73.774,1.0,?,2.266,?,2.0,0.0,5.551
?,65.155,1.0,1.459,2.72,1.265,1.0,0.0,6.52
56.79,?,1.0,?,?,1.346,1.0,?,6.883
38.33,54.156,1.0,?,2.725,1.012,1.0,0.0,5.942
?,?,?,?,1.401,0.647,?,0.0,3.979
47.36,21.135,?,0.18,1.627,?,2.0,0.0,2.188
73.58,63.842,2.0,0.894,3.136,?,3.0,?,3.008
?,?,1.0,?,?,?,1.0,0.0,5.79
20.23,42.683,?,-0.814,1.0,2.353,0.0,0.0,0.989
?,142.262,?,4.096,?,1.169,2.0,1.0,?
65.82,80.765,0.0,3.692,?,1.087,3.0,0.0,6.756
164.9,?,?,0.16,3.323,0.833,4.0,0.0,?
?,108.311,?,?,?,1.137,2.0,0.0,?
?,72.29,0.0,2.005,?,1.281,0.0,?,?
35.53,47.145,?,3.967,3.368,1.533,0.0,1.0,5.475
?,75.414,0.0,1.907,2.892,?,?,2.0,?
?,?,0.0,?,?,1.243,1.0,?,4.339
?,?,?,?,?,?,0.0,?,?
35.53,?,?,0.538,1.952,1.928,0.0,1.0,2.511
38.69,64.683,1.0,?,?,1.904,0.0,0.0,?
?,76.79,?,?,?,1.533,?,0.0,7.699
90.51,65.67,?,?,1.929,1.402,?,1.0,?
87.43,55.411,2.0,-1.222,?,?,1.0,?,?
115.41,71.512,?,1.919,2.72,?,?,?,7.671
115.41,?,0.0,?,2.687,1.288,?,?,7.341
?,75.193,?,0.906,?,0.941,3.0,1.0,?
?,?,0.0,4.19,2.225,0.58,?,?,7.012
?,?,1.0,3.028,2.225,?,0.0,0.0,?
29.46,?,1.0,?,2.183,0.62,0.0,?,5.527
100.87,?,0.0,3.275,2.661,1.243,2.0,0.0,5.636
?,53.683,?,?,2.187,?,0.0,0.0,?
35.25,?,2.0,?,2.056,?,1.0,0.0,?
41.57,57.28,1.0,1.838,2.611,1.175,2.0,?,?
96.31,?,1.0,1.126,?,1.157,3.0,0.0,?
35.25,43.897,?,?,2.046,?,?,0.0,?
?,?,1.0,?,2.046,?,0.0,0.0,3.48
9.23,?,0.0,?,?,?,?,?,3.432
?,?,2.0,1.246,2.031,?,?,0.0,4.011
?,?,1.0,?,2.031,1.114,0.0,0.0,?
75.74,93.694,?,2.195,4.365,1.086,2.0,0.0,5.132
?,20.765,?,?,?,?,?,?,?
88.03,86.378,2.0,3.185,2.93,1.13,5.0,?,?
102.02,101.265,3.0,?,2.459,?,?,0.0,?
0.0,0.0,0.0,3.562,2.031,1.15,0.0,0.0,5.45
?,0.0,0.0,?,?,?,?,?,4.53
?,?,?,?,?,?,0.0,0.0,4.765
0.0,0.0,?,2.942,1.924,?,?,?,?
?,?,?,2.401,?,?,1.0,?,?
0.0,0.0,0.0,3.562,?,1.15,0.0,0.0,4.317
?,0.0,0.0,3.21,1.924,?,?,0.0,?
?,42.683,1.0,?,?,?,?,0.0,3.71
12.89,16.786,0.0,2.66,?,?,1.0,?,3.618
0.0,?,0.0,3.677,?,0.868,?,0.0,4.98
28.24,?,0.0,3.169,2.238,0.711,0.0,0.0,4.025
?,?,0.0,2.942,1.918,?,?,0.0,3.653
26.02,?,2.0,?,1.918,?,?,0.0,?
20.23,?,1.0,?,1.918,0.949,0.0,0.0,3.76
45.82,50.747,0.0,?,2.108,?,?,0.0,4.04
0.0,0.0,0.0,?,?,0.868,?,?,5.001
?,0.0,0.0,2.942,?,1.063,0.0,?,3.791
?,?,1.0,1.859,?,0.949,?,0.0,3.863
?,125.108,?,0.139,?,1.267,?,?,2.359
28.24,?,?,3.169,?,?,?,0.0,4.756
?,?,?,2.459,?,1.5,0.0,0.0,4.002
0.0,0.0,0.0,1.672,?,?,?,0.0,3.28
35.53,?,0.0,4.579,?,0.927,0.0,1.0,8.067
17.07,?,0.0,?,?,1.157,?,?,2.576
?,0.0,0.0,3.291,1.549,2.0,?,0.0,4.927
?,0.0,?,?,?,?,0.0,?,4.186
0.0,0.0,?,?,?,0.505,0.0,?,3.46
0.0,?,?,2.419,?,0.731,?,?,?
0.0,0.0,0.0,6.166,2.959,?,0.0,?,?
?,?,0.0,2.226,?,?,0.0,0.0,3.643
?,?,0.0,?,1.225,0.502,?,0.0,?
0.0,0.0,?,3.558,?,?,0.0,0.0,6.72
12.53,?,0.0,?,?,0.543,0.0,?,6.508
?,?,0.0,?,2.749,1.08,0.0,0.0,?
12.53,?,0.0,4.214,?,?,?,?,6.21
0.0,?,?,5.124,2.515,0.456,0.0,0.0,6.777
?,0.0,0.0,?,2.573,?,0.0,?,?
?,0.0,0.0,2.081,?,?,?,?,3.485
?,?,?,1.672,?,0.562,0.0,?,2.642
?,0.0,0.0,2.604,1.559,0.664,?,?,?
0.0,0.0,0.0,?,?,?,0.0,?,3.842
0.0,0.0,0.0,2.226,1.401,0.826,0.0,?,?
12.53,11.0,0.0,?,?,?,0.0,?,3.587
0.0,?,?,?,1.509,0.685,?,0.0,4.322
?,?,0.0,1.817,1.334,?,?,?,2.49
18.46,22.0,0.0,1.466,?,?,0.0,0.0,2.937
67.34,94.527,2.0,?,?,1.682,0.0,0.0,3.044
?,0.0,?,4.634,2.018,0.461,?,?,?
0.0,0.0,0.0,4.063,?,0.499,0.0,?,?
20.23,42.683,1.0,?,2.12,0.281,?,0.0,?
?,?,?,6.232,2.728,?,?,?,?
?,?,?,6.47,?,0.469,?,?,?
?,?,?,?,2.027,?,?,0.0,5.632
0.0,0.0,0.0,?,?,?,0.0,?,4.874
20.23,?,1.0,3.314,2.027,?,?,0.0,4.495
0.0,?,0.0,?,?,0.478,?,?,4.674
26.02,32.897,?,3.314,?,?,1.0,0.0,4.761
?,42.683,1.0,3.314,2.031,0.409,0.0,0.0,4.864
0.0,0.0,0.0,?,2.821,0.469,0.0,0.0,?
0.0,0.0,0.0,5.472,?,0.577,?,?,5.64
55.05,?,?,4.296,?,?,1.0,0.0,?
?,50.747,?,?,2.165,0.478,1.0,0.0,?
?,174.455,1.0,?,?,0.802,?,1.0,?
20.23,42.683,1.0,?,1.975,0.737,0.0,?,?
?,0.0,?,3.795,?,?,0.0,?,5.42
39.94,?,?,4.281,?,1.002,3.0,0.0,?
0.0,0.0,0.0,4.063,1.975,?,?,?,4.83
?,32.897,2.0,2.729,1.975,0.462,1.0,0.0,5.43
20.23,42.683,?,?,1.975,0.5,?,0.0,4.797
45.82,?,?,3.11,?,?,?,0.0,4.66
?,?,0.0,?,?,?,0.0,0.0,?
26.02,?,2.0,2.729,1.975,?,1.0,0.0,?
?,?,1.0,3.842,?,?,0.0,?,6.109
?,?,0.0,?,2.154,0.726,1.0,?,?
75.13,100.774,3.0,4.512,3.662,0.702,?,0.0,6.65
0.0,0.0,0.0,3.478,1.924,0.575,0.0,?,?
?,57.28,1.0,3.18,3.292,1.014,2.0,?,?
42.52,?,?,4.746,2.905,?,0.0,0.0,4.711
45.82,50.747,0.0,2.509,?,?,1.0,0.0,?
0.0,0.0,?,5.472,?,?,0.0,0.0,?
0.0,0.0,?,4.416,2.605,?,0.0,0.0,5.626
0.0,0.0,0.0,5.989,?,?,?,0.0,?
0.0,?,0.0,5.989,2.712,?,0.0,0.0,6.99
?,?,?,?,3.354,0.867,3.0,?,6.212
0.0,0.0,?,3.945,2.344,0.678,0.0,0.0,5.5
0.0,0.0,0.0,3.478,?,0.575,?,?,4.304
?,50.747,0.0,2.509,2.108,?,?,?,?
0.0,?,?,?,2.591,0.723,?,?,5.641
?,?,0.0,3.945,2.324,0.678,?,0.0,?
0.0,0.0,0.0,?,1.857,0.699,?,0.0,?
0.0,0.0,0.0,3.478,1.908,0.575,?,0.0,4.787
72.68,?,?,0.403,2.355,?,4.0,1.0,2.572
22.0,73.15,0.0,?,?,?,?,0.0,4.9
61.82,73.324,0.0,0.736,2.405,1.546,?,1.0,3.028
?,59.84,?,?,?,1.988,0.0,0.0,2.018
65.72,101.271,?,?,1.975,?,2.0,1.0,3.716
?,132.193,?,?,3.501,?,3.0,1.0,3.742
?,59.409,?,4.396,?,?,3.0,?,4.579
39.72,65.971,1.0,3.289,?,1.129,?,0.0,5.754
64.16,92.47,0.0,3.613,?,1.175,?,?,4.835
59.32,78.204,0.0,?,4.074,?,1.0,2.0,?
59.32,123.084,0.0,4.217,4.111,?,?,2.0,8.678
59.32,?,?,4.794,3.99,0.645,?,?,?
59.32,78.204,0.0,?,?,0.908,1.0,?,9.063
114.19,100.652,3.0,?,?,1.082,6.0,1.0,2.533
75.39,?,0.0,2.981,2.784,1.072,1.0,?,?
98.18,62.119,?,0.796,1.84,?,2.0,2.0,6.251
59.32,93.164,0.0,?,3.962,0.907,1.0,?,?
?,?,0.0,4.115,3.934,?,1.0,2.0,?
36.26,?,?,?,?,?,?,?,4.92
49.57,64.63,0.0,-0.259,?,?,3.0,1.0,3.34
?,223.047,?,?,?,1.04,?,1.0,2.928
?,58.042,2.0,-0.38,?,1.151,1.0,1.0,?
166.75,?,6.0,?,?,?,6.0,4.0,4.27
48.02,?,2.0,?,2.919,0.826,2.0,?,4.234
43.09,58.042,2.0,?,?,?,?,1.0,?
?,?,4.0,?,1.225,0.335,2.0,0.0,3.884
70.14,50.908,?,1.294,2.203,0.591,2.0,0.0,3.476
26.02,32.897,2.0,0.202,1.334,1.347,1.0,0.0,3.133
52.04,?,4.0,?,?,?,2.0,0.0,?
?,92.593,?,?,?,?,?,1.0,3.775
26.02,32.897,?,2.729,?,0.462,?,?,5.16
?,?,2.0,3.314,2.018,?,1.0,0.0,?
26.02,32.897,?,2.127,1.924,?,?,0.0,?
52.04,65.794,?,?,?,0.732,?,0.0,?
26.02,32.897,?,?,1.857,0.815,1.0,?,5.371
90.37,131.635,3.0,0.332,2.706,1.313,3.0,1.0,?
129.62,165.834,6.0,2.703,3.078,0.775,7.0,0.0,?
12.53,?,0.0,?,1.5,1.733,0.0,0.0,?
12.53,?,0.0,1.533,2.274,1.026,0.0,?,?
?,138.783,1.0,3.16,2.827,1.14,2.0,1.0,5.301
?,?,?,?,3.936,?,0.0,1.0,?
?,?,2.0,3.508,3.281,0.803,2.0,1.0,7.802
?,61.166,2.0,?,3.169,0.627,?,?,7.478
17.07,?,0.0,4.912,2.659,?,?,?,6.394
34.14,?,0.0,?,?,1.108,0.0,?,?
34.14,?,0.0,?,?,0.866,0.0,?,5.545
?,86.311,2.0,?,3.557,?,2.0,2.0,?
37.3,?,?,3.696,?,?,0.0,0.0,5.17
73.22,?,2.0,-1.202,?,?,2.0,?,3.769
?,?,1.0,0.096,2.964,1.16,?,1.0,3.508
?,61.166,2.0,-1.095,1.726,1.463,?,0.0,1.188
182.83,?,5.0,1.662,5.831,?,?,?,3.884
203.06,358.244,?,0.957,5.839,1.345,0.0,?,?
34.14,50.29,?,?,?,1.493,?,?,?
20.31,28.269,?,-0.273,1.401,2.073,1.0,1.0,0.704
?,153.195,3.0,0.559,?,0.767,0.0,0.0,3.669
17.07,?,?,1.769,?,?,0.0,?,?
66.05,93.43,?,1.348,2.09,0.784,1.0,0.0,4.024
32.67,47.536,0.0,?,2.773,0.881,?,0.0,4.403
54.57,41.028,?,4.789,3.58,?,0.0,0.0,?
?,111.608,1.0,?,?,1.085,3.0,0.0,4.225
42.52,?,0.0,?,?,1.158,?,?,?
42.52,?,?,?,?,?,0.0,?,?
54.74,39.247,0.0,3.115,?,0.946,0.0,0.0,6.075
?,61.166,2.0,-0.31,1.918,0.578,2.0,1.0,4.221
30.21,36.145,0.0,?,?,0.923,0.0,1.0,?
60.13,76.448,0.0,?,2.848,1.591,4.0,?,?
38.77,?,?,2.779,2.639,?,0.0,0.0,?
?,?,?,?,3.759,?,1.0,?,?
54.37,92.973,1.0,3.374,3.061,?,0.0,1.0,3.599
37.3,67.828,1.0,4.548,3.101,1.137,?,1.0,4.56
115.14,?,3.0,-1.169,?,1.496,1.0,3.0,?
46.53,?,?,2.086,?,?,0.0,?,3.047
46.53,?,1.0,2.354,?,0.743,0.0,1.0,?
104.06,?,3.0,1.929,?,?,0.0,?,?
57.53,110.512,?,?,2.09,0.814,0.0,1.0,3.068
76.21,?,3.0,1.119,2.25,?,?,1.0,?
50.94,?,1.0,3.77,3.091,1.081,3.0,0.0,?
?,107.839,?,?,?,?,1.0,1.0,3.917
84.58,?,4.0,0.925,3.178,1.263,?,1.0,?
81.95,157.061,4.0,?,?,?,1.0,?,3.277
?,?,?,2.124,?,1.069,?,?,4.305
?,178.34,3.0,1.661,3.391,0.942,?,0.0,?
?,?,1.0,?,?,1.698,0.0,0.0,1.82
20.23,42.683,?,1.209,?,?,?,0.0,3.002
52.49,103.377,3.0,?,?,?,?,?,2.957
40.46,?,2.0,?,1.334,1.827,0.0,0.0,?
29.46,?,?,-0.081,?,?,0.0,0.0,?
38.69,?,1.0,-0.129,2.15,1.971,?,0.0,1.53
336.43,551.098,16.0,-5.199,4.3,1.373,?,?,?
?,179.269,3.0,1.228,?,0.787,?,1.0,3.025
?,571.952,18.0,-6.446,?,?,?,0.0,3.088
?,195.878,4.0,-1.204,?,1.066,0.0,?,?
?,281.245,?,1.442,?,?,0.0,0.0,?
20.23,?,1.0,?,1.975,?,0.0,0.0,4.852
20.23,42.683,?,2.296,1.924,0.521,0.0,0.0,?
?,42.683,?,2.127,1.924,?,?,0.0,4.426
66.05,?,?,?,2.119,?,1.0,0.0,?
20.23,42.683,1.0,?,2.605,?,?,?,?
?,?,2.0,?,?,?,0.0,0.0,4.962
20.23,?,1.0,2.637,?,0.758,?,0.0,4.61
20.23,?,1.0,?,?,?,0.0,?,3.85
?,?,?,2.127,?,?,0.0,?,4.238
20.23,?,?,3.127,?,?,0.0,0.0,?
56.15,?,2.0,?,?,?,2.0,?,3.589
61.52,?,?,?,?,?,?,2.0,?
44.45,?,0.0,3.648,?,?,?,1.0,6.099
44.45,16.786,0.0,?,?,0.701,1.0,?,?
88.9,?,?,4.405,?,?,2.0,?,?
?,16.786,0.0,?,2.134,0.637,1.0,?,6.131
64.18,0.0,0.0,-0.049,1.155,1.5,0.0,?,4.56
50.93,0.0,0.0,?,2.485,1.147,3.0,0.0,2.54
79.93,?,?,?,2.239,0.793,?,0.0,4.494
118.06,85.367,?,-0.081,1.768,?,?,0.0,?
86.34,105.331,1.0,?,2.97,0.983,5.0,?,4.168
?,185.897,?,0.575,2.608,1.809,?,0.0,?
119.33,134.931,?,0.289,?,1.989,2.0,0.0,?
?,?,?,?,?,0.884,?,?,5.441
?,?,2.0,?,2.527,?,?,?,?
111.87,144.177,1.0,1.748,?,0.839,2.0,0.0,?
?,?,0.0,2.359,?,0.825,3.0,?,?
?,194.924,1.0,?,2.527,?,?,0.0,3.43
45.82,?,0.0,2.574,?,1.014,?,?,3.978
?,83.644,2.0,1.969,2.168,0.531,2.0,?,?
?,101.494,0.0,?,2.334,0.884,?,?,?
91.64,?,0.0,2.507,2.334,0.543,?,?,?
?,?,?,?,2.334,0.716,2.0,?,?
?,101.494,?,?,?,?,?,0.0,3.591
45.82,?,?,?,2.141,?,1.0,0.0,?
?,50.747,0.0,?,?,0.726,1.0,0.0,4.611
45.82,50.747,?,3.11,2.141,0.478,?,?,?
45.82,50.747,?,1.887,?,0.842,1.0,0.0,?
45.82,?,?,2.241,?,0.942,1.0,0.0,?
?,?,0.0,3.958,?,0.802,0.0,0.0,?
7.76,0.0,0.0,2.122,?,?,?,0.0,5.01
9.23,?,0.0,3.395,2.692,0.941,0.0,?,?
?,?,?,?,2.539,?,0.0,?,4.909
15.79,0.0,1.0,2.859,2.614,?,?,0.0,4.7
?,0.0,?,?,?,0.81,?,0.0,5.069
0.0,?,?,?,3.231,0.689,0.0,0.0,?
?,0.0,?,?,?,?,?,0.0,6.281
0.0,?,0.0,4.332,2.7,?,?,0.0,?
0.0,0.0,0.0,4.332,2.727,0.758,0.0,?,6.7
13.14,?,?,3.743,?,?,0.0,?,4.737
28.24,0.0,0.0,4.76,2.995,0.65,?,?,6.027
0.0,0.0,?,3.386,2.284,0.805,0.0,0.0,?
?,16.786,0.0,?,?,?,1.0,?,3.711
?,16.786,?,3.051,2.727,?,1.0,?,4.851
12.89,16.786,0.0,?,?,0.867,1.0,0.0,3.53
?,33.571,0.0,?,3.487,?,?,?,?
28.24,0.0,?,3.876,2.614,0.652,0.0,?,?
28.24,0.0,?,2.851,2.176,0.656,0.0,0.0,3.357
12.89,16.786,?,?,1.8,?,1.0,?,1.815
28.24,0.0,0.0,1.173,?,?,0.0,?,2.421
79.63,?,2.0,?,?,1.126,5.0,0.0,5.054
?,0.0,?,2.734,?,?,?,?,3.89
?,?,5.0,-0.321,6.439,?,11.0,11.0,?
?,?,0.0,3.374,?,1.204,?,0.0,?
17.07,?,?,?,?,1.328,0.0,?,?
23.79,31.059,0.0,-0.317,1.155,?,?,1.0,?
?,?,?,?,2.454,?,0.0,1.0,4.886
?,61.29,?,?,?,1.111,0.0,1.0,5.541
?,32.897,2.0,-0.317,1.225,0.575,?,1.0,?
?,?,2.0,0.706,1.689,?,0.0,0.0,?
29.46,?,1.0,1.629,?,1.2,?,?,2.614
38.33,54.156,1.0,2.378,2.587,1.055,?,0.0,4.762
45.34,34.106,0.0,1.297,2.042,1.933,?,0.0,?
40.46,85.367,2.0,?,3.123,0.959,?,0.0,?
?,0.0,0.0,3.477,1.857,1.429,?,0.0,4.819
17.07,25.145,0.0,1.442,1.84,?,?,?,4.039
0.0,0.0,0.0,4.203,1.997,?,0.0,0.0,5.47
?,?,0.0,4.823,?,1.6,?,?,?
?,72.29,?,?,?,?,0.0,?,6.194
?,36.022,2.0,1.971,2.472,?,2.0,0.0,3.52
?,41.028,0.0,?,2.901,1.984,?,0.0,4.862
?,20.263,?,?,2.901,0.874,0.0,?,7.676
?,56.055,0.0,?,?,0.992,?,?,?
94.88,104.618,?,?,3.016,1.314,3.0,?,?
?,?,0.0,3.092,2.814,?,1.0,0.0,?
?,?,?,2.821,2.502,1.283,?,1.0,3.078
121.26,6.249,?,1.761,?,?,2.0,0.0,5.976
70.14,50.908,?,-0.273,1.577,?,2.0,?,3.936
12.03,?,?,?,1.509,1.846,?,?,3.118
12.03,?,1.0,2.193,?,1.117,1.0,?,5.46
?,86.378,?,2.59,2.546,1.277,5.0,?,?
88.03,86.378,2.0,2.273,2.575,?,5.0,0.0,?
?,36.145,0.0,?,1.577,1.881,0.0,1.0,?
?,?,?,?,2.614,1.233,?,?,5.762
54.57,41.028,?,4.449,2.988,1.497,0.0,?,?
82.67,?,1.0,3.747,?,1.513,?,0.0,8.113
129.95,30.53,0.0,1.145,2.637,1.444,0.0,?,?
?,0.0,?,?,1.989,1.063,?,0.0,4.502
91.49,117.376,5.0,?,1.868,1.621,5.0,?,1.983
3.24,3.124,0.0,?,3.273,?,1.0,0.0,5.551
44.45,?,?,1.157,1.334,0.685,1.0,?,?
?,18.011,?,-0.172,?,2.177,1.0,0.0,?
75.99,73.774,1.0,?,2.093,?,2.0,1.0,?
47.56,?,1.0,1.57,2.644,1.376,?,0.0,4.91
