@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real
@attribute att_8 real
@attribute att_9 real


@data
9.23,11.0,0.0,1.859,?,1.164,0.0,0.0,?
35.25,43.897,2.0,1.246,2.031,?,1.0,0.0,4.011
?,53.683,1.0,1.246,2.031,?,0.0,0.0,3.68
75.74,?,3.0,2.195,?,1.086,2.0,0.0,5.132
94.89,20.765,0.0,2.492,2.659,?,0.0,0.0,6.79
?,86.378,2.0,3.185,2.93,?,?,0.0,4.485
102.02,101.265,3.0,2.273,?,1.086,?,?,?
0.0,0.0,0.0,3.562,2.031,?,0.0,0.0,?
0.0,0.0,0.0,?,1.975,?,?,0.0,?
20.23,42.683,1.0,?,1.975,1.02,?,0.0,?
0.0,?,0.0,?,?,1.063,?,?,?
103.35,161.259,2.0,2.401,?,0.798,1.0,0.0,?
0.0,0.0,?,3.562,?,1.15,?,?,4.317
?,?,0.0,3.21,?,0.788,?,0.0,?
20.23,42.683,1.0,?,1.924,?,?,?,3.71
?,16.786,?,2.66,2.408,0.976,1.0,0.0,3.618
0.0,?,?,?,2.344,?,0.0,0.0,4.98
?,0.0,?,3.169,2.238,0.711,?,?,?
?,0.0,?,2.942,?,1.063,0.0,0.0,3.653
26.02,32.897,2.0,?,1.918,0.917,1.0,0.0,5.168
?,42.683,1.0,1.859,1.918,?,?,0.0,?
45.82,?,0.0,2.241,2.108,0.942,?,?,4.04
0.0,?,?,3.677,?,?,0.0,0.0,?
0.0,0.0,?,2.942,1.908,1.063,?,0.0,3.791
?,42.683,1.0,1.859,?,0.949,0.0,0.0,3.863
84.32,?,?,0.139,?,1.267,2.0,1.0,?
28.24,?,?,?,2.224,?,?,0.0,4.756
?,0.0,?,?,?,1.5,0.0,0.0,4.002
?,?,0.0,?,?,0.562,?,0.0,3.28
35.53,47.145,?,?,3.875,0.927,0.0,1.0,8.067
17.07,25.145,0.0,1.442,1.509,?,?,?,?
?,0.0,?,3.291,1.549,?,0.0,0.0,?
?,0.0,0.0,2.957,?,?,?,0.0,?
?,0.0,0.0,?,?,0.505,?,0.0,3.46
0.0,44.88,0.0,?,1.509,0.731,0.0,0.0,?
0.0,0.0,0.0,?,?,0.57,0.0,0.0,?
0.0,0.0,?,2.226,?,2.5,0.0,0.0,3.643
0.0,0.0,0.0,?,?,?,0.0,?,3.254
0.0,0.0,0.0,3.558,1.978,1.0,0.0,0.0,6.72
12.53,11.0,0.0,?,?,?,?,0.0,6.508
?,61.404,?,3.429,?,1.08,0.0,?,?
12.53,11.0,0.0,4.214,?,?,0.0,0.0,6.21
?,0.0,0.0,5.124,2.515,0.456,0.0,0.0,6.777
?,?,?,5.469,2.573,0.465,?,0.0,6.623
?,0.0,?,?,1.401,0.501,0.0,?,3.485
?,?,0.0,?,?,?,?,0.0,?
?,0.0,0.0,2.604,1.559,?,?,0.0,3.655
0.0,0.0,?,2.604,1.43,0.505,0.0,0.0,?
0.0,?,?,2.226,1.401,?,0.0,0.0,?
12.53,11.0,0.0,0.408,1.689,1.038,0.0,0.0,?
0.0,?,?,2.081,?,0.685,?,0.0,4.322
0.0,?,0.0,?,1.334,0.718,0.0,0.0,2.49
18.46,22.0,0.0,1.466,2.15,1.22,?,0.0,?
?,?,2.0,?,?,?,0.0,0.0,?
0.0,?,?,?,2.018,?,?,0.0,?
?,?,?,4.063,1.96,0.499,0.0,0.0,4.75
?,?,?,3.909,2.12,0.281,?,0.0,?
0.0,?,0.0,6.232,2.728,?,?,0.0,7.61
0.0,0.0,?,?,?,0.469,0.0,?,?
20.23,?,1.0,?,?,0.602,0.0,?,5.632
?,0.0,?,4.634,?,0.461,0.0,0.0,4.874
?,42.683,?,?,2.027,0.409,?,0.0,4.495
?,?,0.0,4.926,2.074,0.478,0.0,0.0,4.674
26.02,32.897,?,?,?,?,?,0.0,?
20.23,42.683,1.0,?,?,0.409,0.0,?,?
?,?,0.0,6.47,?,?,?,0.0,8.44
?,?,?,5.472,2.676,0.577,0.0,0.0,5.64
55.05,61.747,?,?,?,0.603,?,0.0,?
45.82,?,?,?,?,?,?,?,4.434
92.35,?,1.0,3.84,3.373,0.802,?,1.0,4.257
?,42.683,1.0,2.461,?,?,0.0,0.0,?
?,?,?,?,1.975,?,0.0,0.0,5.42
?,?,?,?,?,1.002,3.0,?,?
?,0.0,?,?,?,?,0.0,0.0,?
26.02,?,?,2.729,1.975,0.462,1.0,?,?
?,42.683,?,?,?,?,?,?,4.797
?,50.747,0.0,?,2.16,?,1.0,?,4.66
?,0.0,?,5.989,2.733,0.529,0.0,0.0,6.989
26.02,32.897,?,?,?,?,1.0,0.0,4.742
29.46,53.683,?,?,2.887,?,0.0,0.0,?
45.82,50.747,0.0,2.842,2.154,0.726,1.0,?,?
75.13,100.774,?,4.512,3.662,0.702,5.0,0.0,6.65
0.0,0.0,0.0,3.478,?,0.575,0.0,0.0,?
41.57,57.28,?,?,?,?,2.0,0.0,?
42.52,?,?,4.746,2.905,0.916,?,0.0,?
45.82,50.747,0.0,2.509,2.119,0.617,?,?,4.31
?,0.0,0.0,5.472,?,0.577,0.0,0.0,6.209
?,0.0,0.0,?,?,?,?,0.0,5.626
0.0,0.0,0.0,5.989,2.758,0.529,0.0,?,?
0.0,0.0,?,?,?,0.529,0.0,0.0,6.99
?,?,0.0,?,?,0.867,3.0,0.0,6.212
0.0,?,0.0,3.945,2.344,?,?,?,5.5
?,0.0,0.0,3.478,1.918,?,?,0.0,4.304
45.82,50.747,0.0,?,2.108,0.617,?,?,3.84
?,?,0.0,?,?,?,0.0,?,5.641
0.0,?,0.0,3.945,?,?,0.0,0.0,?
0.0,0.0,0.0,2.876,?,0.699,0.0,?,?
0.0,?,0.0,3.478,1.908,0.575,0.0,0.0,4.787
?,?,1.0,?,?,1.424,?,1.0,?
22.0,?,?,3.983,?,0.951,?,0.0,4.9
?,73.324,0.0,?,2.405,1.546,4.0,?,?
0.0,59.84,0.0,?,1.43,1.988,?,0.0,?
65.72,?,?,-0.234,?,1.091,?,1.0,3.716
?,132.193,?,1.671,3.501,1.095,?,?,?
43.24,?,0.0,4.396,3.542,0.91,3.0,0.0,4.579
39.72,65.971,1.0,?,3.767,?,?,0.0,?
?,?,?,3.613,4.245,1.175,4.0,2.0,4.835
?,?,0.0,4.832,?,?,1.0,2.0,?
?,?,0.0,?,?,0.994,?,?,8.678
59.32,?,?,4.794,3.99,0.645,1.0,2.0,9.945
?,?,0.0,3.907,?,0.908,?,2.0,?
?,100.652,?,0.821,3.06,1.082,?,?,2.533
75.39,?,?,2.981,?,?,1.0,2.0,?
98.18,62.119,0.0,0.796,1.84,?,?,2.0,?
59.32,93.164,?,?,?,0.907,1.0,2.0,9.133
?,?,?,4.115,?,0.76,?,?,10.047
?,?,0.0,?,?,?,?,?,?
?,?,0.0,-0.259,?,?,3.0,?,3.34
?,?,8.0,0.083,3.249,1.04,7.0,?,2.928
?,?,2.0,-0.38,1.401,1.151,1.0,1.0,2.649
?,?,6.0,1.632,5.369,1.145,6.0,?,4.27
?,61.166,?,2.589,2.919,?,?,?,?
43.09,58.042,?,?,2.133,0.506,1.0,1.0,?
84.13,?,4.0,?,1.225,0.335,2.0,0.0,?
70.14,50.908,3.0,1.294,2.203,0.591,2.0,0.0,3.476
26.02,32.897,2.0,0.202,1.334,?,1.0,0.0,?
?,?,?,-1.053,?,?,?,?,?
68.01,92.593,?,?,?,?,?,?,3.775
26.02,32.897,2.0,2.729,?,0.462,?,0.0,5.16
?,32.897,?,3.314,2.018,0.366,?,?,5.43
?,?,?,2.127,1.924,0.597,1.0,0.0,?
?,?,4.0,0.893,?,?,2.0,?,4.263
26.02,32.897,2.0,?,?,0.815,1.0,0.0,5.371
90.37,131.635,3.0,?,?,1.313,3.0,?,2.072
?,165.834,6.0,2.703,?,?,?,0.0,4.404
?,?,0.0,-0.564,1.5,1.733,?,?,?
12.53,11.0,?,?,2.274,1.026,0.0,?,4.018
74.92,?,1.0,3.16,?,1.14,?,?,5.301
26.3,81.025,?,?,?,0.991,?,1.0,8.112
58.2,?,?,?,3.281,0.803,2.0,1.0,7.802
41.13,61.166,2.0,3.988,3.169,0.627,2.0,0.0,7.478
?,25.145,0.0,?,2.659,0.491,?,?,6.394
34.14,50.29,?,1.415,2.074,?,0.0,?,5.001
34.14,50.29,?,?,2.415,0.866,0.0,?,5.545
?,?,2.0,3.652,3.557,1.237,?,2.0,4.249
?,67.828,1.0,3.696,3.117,?,?,?,5.17
?,?,2.0,-1.202,?,?,2.0,1.0,?
120.73,148.22,1.0,?,?,1.16,4.0,1.0,?
?,?,?,-1.095,?,?,2.0,0.0,1.188
?,315.561,?,1.662,5.831,?,?,?,3.884
203.06,?,?,0.957,?,1.345,0.0,1.0,4.566
?,50.29,0.0,?,1.84,1.493,0.0,?,3.788
?,28.269,?,-0.273,?,?,?,?,0.704
?,153.195,3.0,?,?,0.767,?,?,3.669
?,25.145,?,1.769,1.989,0.927,0.0,0.0,?
66.05,93.43,?,?,?,0.784,?,?,4.024
32.67,?,0.0,3.223,2.773,0.881,?,0.0,4.403
54.57,?,0.0,4.789,3.58,?,0.0,0.0,?
?,?,?,1.749,3.666,?,?,0.0,?
42.52,44.313,0.0,1.473,?,?,?,0.0,4.072
?,44.313,0.0,?,?,?,0.0,?,?
?,39.247,0.0,3.115,?,?,?,0.0,?
?,61.166,2.0,-0.31,1.918,0.578,2.0,?,?
30.21,?,0.0,2.265,?,?,?,1.0,4.032
60.13,?,0.0,2.288,?,1.591,?,0.0,3.22
38.77,22.156,0.0,?,2.639,0.859,0.0,0.0,?
118.65,210.6,?,3.773,3.759,0.95,?,2.0,?
54.37,92.973,1.0,?,3.061,0.91,0.0,1.0,?
?,?,1.0,4.548,3.101,1.137,0.0,1.0,?
115.14,206.609,3.0,?,?,1.496,?,?,2.736
46.53,?,?,2.086,2.455,?,0.0,1.0,?
?,78.828,1.0,2.354,?,0.743,?,?,3.783
104.06,189.34,3.0,1.929,3.197,1.021,0.0,2.0,?
?,110.512,2.0,?,?,?,?,1.0,3.068
76.21,117.511,3.0,?,2.25,?,2.0,1.0,3.644
50.94,76.132,1.0,3.77,3.091,1.081,?,0.0,4.01
67.79,?,2.0,?,?,?,?,?,?
84.58,?,?,0.925,?,1.263,?,?,3.902
?,157.061,?,1.358,3.325,1.248,?,0.0,3.277
57.28,71.694,?,?,3.455,1.069,2.0,0.0,?
94.83,?,3.0,1.661,3.391,0.942,0.0,0.0,3.961
?,42.683,1.0,?,1.401,1.698,?,0.0,?
?,?,?,1.209,?,0.476,?,?,?
52.49,103.377,3.0,-0.917,?,?,1.0,0.0,?
40.46,?,?,-1.053,1.334,?,0.0,0.0,?
29.46,?,1.0,-0.081,?,1.952,0.0,0.0,?
38.69,?,1.0,?,?,1.971,0.0,0.0,1.53
336.43,551.098,?,?,?,1.373,?,0.0,3.077
115.38,179.269,3.0,1.228,3.039,0.787,2.0,?,?
347.32,571.952,18.0,-6.446,4.624,1.39,5.0,?,?
97.99,195.878,4.0,-1.204,?,1.066,0.0,?,?
?,?,?,1.442,?,?,?,?,?
20.23,42.683,?,2.461,1.975,0.737,0.0,0.0,4.852
?,42.683,1.0,2.296,?,0.521,?,0.0,?
?,42.683,?,?,1.924,?,0.0,?,4.426
66.05,?,?,1.348,?,?,1.0,0.0,4.016
20.23,?,1.0,?,2.605,0.797,0.0,?,4.668
?,85.367,2.0,3.635,?,1.03,?,?,4.962
20.23,42.683,1.0,2.637,2.344,0.758,?,?,4.61
20.23,?,1.0,?,1.857,0.853,0.0,?,?
?,?,1.0,2.127,1.908,0.633,0.0,0.0,4.238
20.23,?,1.0,?,2.57,?,0.0,?,?
56.15,36.022,2.0,-0.665,1.726,0.676,2.0,0.0,?
?,?,?,3.447,?,0.662,1.0,?,?
44.45,?,0.0,?,2.427,0.757,?,1.0,?
44.45,16.786,0.0,?,2.281,0.701,1.0,?,6.54
88.9,33.571,?,?,2.456,0.568,2.0,2.0,?
44.45,16.786,0.0,3.265,?,?,?,1.0,6.131
64.18,0.0,?,?,1.155,1.5,?,1.0,4.56
50.93,0.0,?,?,2.485,?,?,0.0,?
?,?,1.0,?,?,?,1.0,0.0,?
118.06,85.367,?,-0.081,1.768,?,0.0,?,?
?,105.331,1.0,?,?,?,5.0,0.0,4.168
165.15,?,0.0,?,2.608,1.809,3.0,0.0,?
119.33,?,0.0,?,2.587,1.989,?,0.0,3.339
91.64,?,?,2.239,?,0.884,2.0,0.0,5.441
134.73,?,?,1.649,?,?,?,?,?
111.87,144.177,1.0,1.748,?,0.839,2.0,?,4.79
?,?,?,?,?,0.825,3.0,0.0,4.39
157.69,194.924,1.0,1.543,2.527,0.647,3.0,0.0,?
45.82,50.747,0.0,?,?,?,1.0,?,3.978
71.84,?,?,1.969,2.168,?,2.0,?,4.489
91.64,101.494,0.0,?,?,?,?,?,3.718
?,101.494,0.0,?,2.334,0.543,2.0,?,?
111.87,144.177,?,1.395,?,?,2.0,?,4.606
?,?,0.0,1.886,?,0.769,?,0.0,3.591
?,50.747,?,?,2.141,1.014,?,0.0,?
45.82,?,0.0,?,2.141,0.726,1.0,0.0,?
45.82,?,?,3.11,?,0.478,1.0,0.0,4.62
?,50.747,0.0,?,2.048,0.842,1.0,0.0,3.615
?,50.747,0.0,2.241,2.09,0.942,?,?,4.14
0.0,0.0,0.0,3.958,2.488,?,?,0.0,3.575
7.76,0.0,?,2.122,2.7,?,2.0,?,5.01
9.23,11.0,0.0,?,2.692,0.941,?,0.0,5.433
0.0,0.0,0.0,?,2.539,0.837,0.0,?,4.909
?,?,?,?,2.614,?,1.0,0.0,4.7
15.79,0.0,1.0,1.834,?,0.81,?,0.0,?
0.0,0.0,?,?,?,0.689,?,0.0,6.004
?,0.0,?,4.76,2.868,0.7,0.0,0.0,?
0.0,0.0,?,?,2.7,0.758,?,0.0,5.406
0.0,?,0.0,4.332,2.727,0.758,0.0,?,6.7
?,?,?,3.743,2.995,0.783,0.0,0.0,4.737
?,0.0,0.0,?,2.995,?,0.0,?,6.027
0.0,0.0,?,?,2.284,?,0.0,0.0,?
?,16.786,0.0,2.066,2.284,?,?,?,3.711
?,16.786,0.0,3.051,2.727,0.8,?,?,?
12.89,?,0.0,?,?,0.867,1.0,0.0,3.53
132.86,?,0.0,?,3.487,0.572,2.0,0.0,3.619
28.24,0.0,0.0,3.876,2.614,?,?,?,5.597
28.24,0.0,?,2.851,2.176,0.656,?,?,3.357
12.89,16.786,0.0,0.468,1.8,1.038,1.0,?,?
?,0.0,0.0,?,1.667,0.667,0.0,0.0,?
79.63,77.875,?,1.326,3.024,1.126,?,?,?
0.0,0.0,0.0,2.734,?,?,0.0,0.0,3.89
278.8,?,?,-0.321,6.439,1.557,11.0,?,4.779
0.0,?,?,3.374,2.075,?,0.0,?,3.792
17.07,25.145,0.0,?,?,1.328,?,0.0,?
?,31.059,0.0,?,1.155,?,1.0,?,?
?,?,?,2.754,2.454,1.421,?,1.0,4.886
?,61.29,0.0,3.626,?,?,0.0,1.0,?
58.11,32.897,?,-0.317,?,?,1.0,1.0,3.638
40.46,85.367,2.0,?,1.689,?,0.0,?,?
29.46,?,1.0,1.629,?,1.2,0.0,0.0,?
38.33,54.156,?,?,2.587,1.055,?,0.0,?
45.34,34.106,0.0,?,2.042,?,?,?,2.829
40.46,85.367,?,?,3.123,0.959,?,0.0,?
?,0.0,0.0,3.477,?,1.429,0.0,?,?
?,25.145,0.0,1.442,?,1.58,0.0,?,4.039
?,?,?,4.203,?,?,0.0,0.0,?
0.0,0.0,0.0,4.823,2.299,1.6,?,0.0,?
52.6,?,?,6.338,?,1.402,0.0,?,?
56.15,?,?,1.971,?,1.144,?,?,?
54.57,41.028,0.0,3.234,?,?,?,0.0,4.862
102.78,20.263,0.0,?,?,?,0.0,?,?
47.36,56.055,0.0,3.373,?,0.992,?,0.0,4.943
?,104.618,0.0,?,?,1.314,?,0.0,7.012
45.61,28.269,?,?,2.814,0.948,?,0.0,5.548
20.31,?,0.0,?,?,?,1.0,1.0,?
?,6.249,0.0,1.761,?,0.779,?,0.0,5.976
70.14,50.908,3.0,?,?,0.756,?,?,3.936
?,18.011,?,0.8,?,1.846,1.0,?,3.118
12.03,?,?,2.193,2.134,1.117,?,0.0,?
?,86.378,2.0,2.59,2.546,?,?,0.0,?
88.03,?,2.0,2.273,2.575,1.159,?,?,3.63
26.3,36.145,0.0,0.586,?,?,0.0,1.0,2.09
107.02,?,?,0.64,?,?,1.0,0.0,?
?,41.028,?,4.449,2.988,1.497,0.0,?,?
?,?,1.0,?,2.935,1.513,?,0.0,8.113
?,30.53,0.0,?,?,1.444,0.0,?,9.15
0.0,0.0,?,?,?,?,?,?,?
91.49,117.376,5.0,-0.329,1.868,1.621,5.0,0.0,1.983
?,?,?,4.761,3.273,?,1.0,0.0,5.551
44.45,16.786,0.0,?,?,?,1.0,1.0,5.418
12.03,?,?,-0.172,?,2.177,?,?,2.958
?,?,1.0,0.057,2.093,?,?,?,?
47.56,?,?,1.57,?,1.376,?,?,4.91
