@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real
@attribute att_8 real
@attribute att_9 real


@data
61.35,?,?,1.628,?,0.75,2.0,0.0,?
?,99.4,2.0,0.658,?,1.189,?,?,?
16.13,19.91,?,?,2.473,?,2.0,0.0,?
75.01,?,1.0,?,?,1.232,3.0,?,?
63.87,?,?,0.198,1.975,?,2.0,0.0,5.47
?,84.184,?,0.349,?,?,?,?,?
?,56.999,?,-0.755,2.214,?,?,1.0,?
?,?,?,-0.463,?,1.256,3.0,?,?
?,118.087,?,-0.147,?,?,2.0,0.0,5.9
?,?,1.0,0.787,2.266,?,?,?,?
?,?,?,1.459,2.72,?,?,0.0,?
?,?,1.0,1.064,2.72,1.346,?,0.0,?
?,54.156,1.0,2.222,2.725,?,1.0,?,?
70.14,?,3.0,-0.792,1.401,?,?,0.0,?
47.36,?,?,?,?,?,2.0,0.0,2.188
73.58,?,2.0,0.894,3.136,1.388,3.0,?,3.008
?,18.011,1.0,1.859,1.989,1.062,?,0.0,5.79
?,?,?,?,1.0,?,?,0.0,0.989
69.48,142.262,0.0,4.096,?,?,2.0,?,5.742
65.82,?,0.0,?,3.883,?,3.0,0.0,6.756
164.9,?,4.0,?,3.323,0.833,4.0,0.0,?
?,?,2.0,2.087,3.468,1.137,2.0,0.0,?
?,?,0.0,2.005,?,?,0.0,2.0,?
35.53,47.145,0.0,3.967,?,1.533,0.0,?,?
55.84,?,0.0,1.907,?,?,?,?,?
?,?,0.0,3.026,2.828,1.243,1.0,1.0,4.339
29.46,53.683,1.0,-0.081,1.577,1.952,0.0,0.0,?
35.53,?,0.0,0.538,1.952,1.928,?,1.0,?
?,?,?,?,2.108,1.904,0.0,?,?
65.57,?,1.0,0.489,1.999,1.533,0.0,0.0,7.699
90.51,65.67,1.0,?,1.929,?,1.0,1.0,4.107
87.43,55.411,2.0,?,1.575,1.362,1.0,0.0,6.618
?,?,0.0,1.919,2.72,?,1.0,?,?
?,71.512,0.0,1.602,?,1.288,1.0,0.0,7.341
?,75.193,?,?,3.034,0.941,3.0,?,7.858
?,11.0,?,?,2.225,0.58,?,?,?
?,53.683,?,3.028,?,0.548,0.0,0.0,6.176
29.46,?,1.0,2.736,?,?,0.0,0.0,5.527
100.87,112.494,?,3.275,?,?,?,?,5.636
?,?,1.0,?,2.187,?,?,0.0,?
35.25,43.897,2.0,?,?,1.081,1.0,?,5.571
?,?,?,1.838,?,?,2.0,0.0,3.155
96.31,?,1.0,1.126,3.536,?,?,?,3.594
?,43.897,?,1.246,?,?,1.0,?,?
29.46,53.683,1.0,1.246,2.046,1.114,0.0,?,3.48
9.23,11.0,?,1.859,1.989,?,0.0,0.0,?
35.25,43.897,?,1.246,2.031,1.081,1.0,0.0,4.011
29.46,53.683,1.0,1.246,2.031,1.114,0.0,0.0,3.68
75.74,?,3.0,?,?,1.086,2.0,?,5.132
?,?,?,2.492,2.659,?,0.0,?,6.79
88.03,86.378,?,?,2.93,1.13,5.0,?,4.485
?,101.265,?,?,?,1.086,5.0,0.0,4.288
?,0.0,?,3.562,2.031,1.15,?,0.0,?
?,0.0,0.0,3.259,1.975,?,0.0,0.0,4.53
?,42.683,1.0,2.193,1.975,?,?,?,4.765
0.0,?,0.0,2.942,?,1.063,0.0,?,3.524
?,?,2.0,?,?,?,?,0.0,4.14
?,0.0,?,3.562,2.119,1.15,0.0,?,?
?,0.0,?,3.21,?,?,0.0,0.0,4.933
20.23,42.683,1.0,?,1.924,0.949,0.0,0.0,?
12.89,16.786,0.0,?,2.408,0.976,?,?,?
?,0.0,0.0,3.677,2.344,?,0.0,?,4.98
?,0.0,0.0,3.169,2.238,?,0.0,?,4.025
0.0,0.0,?,?,1.918,1.063,?,0.0,?
?,32.897,2.0,?,?,0.917,1.0,0.0,5.168
?,42.683,?,?,1.918,0.949,?,0.0,3.76
?,50.747,0.0,2.241,2.108,0.942,1.0,0.0,4.04
?,0.0,?,3.677,2.324,?,?,?,5.001
0.0,0.0,?,2.942,1.908,?,0.0,0.0,3.791
20.23,?,1.0,?,?,0.949,0.0,?,3.863
?,?,2.0,0.139,2.748,1.267,2.0,1.0,2.359
28.24,0.0,?,3.169,2.224,?,0.0,0.0,4.756
?,0.0,?,?,1.475,1.5,?,0.0,4.002
?,0.0,?,1.672,1.225,?,?,0.0,3.28
?,47.145,0.0,?,?,0.927,?,?,8.067
?,?,?,1.442,1.509,1.157,0.0,?,?
0.0,0.0,?,3.291,1.549,?,0.0,0.0,4.927
0.0,0.0,?,2.957,?,0.533,?,0.0,?
0.0,0.0,0.0,2.604,?,0.505,0.0,?,?
0.0,44.88,?,2.419,?,?,0.0,0.0,?
0.0,0.0,0.0,6.166,2.959,0.57,?,?,?
?,?,?,?,?,?,0.0,0.0,?
?,0.0,?,?,?,0.502,?,0.0,3.254
0.0,0.0,0.0,3.558,?,?,?,0.0,6.72
12.53,?,0.0,4.452,2.862,?,?,?,6.508
60.98,61.404,?,?,?,1.08,?,0.0,5.3
12.53,11.0,0.0,4.214,2.687,?,?,?,?
0.0,0.0,0.0,?,2.515,0.456,0.0,?,6.777
?,0.0,0.0,5.469,2.573,0.465,0.0,0.0,6.623
0.0,0.0,0.0,?,?,0.501,?,0.0,?
0.0,0.0,0.0,1.672,1.334,?,?,0.0,?
?,?,0.0,2.604,1.559,?,0.0,0.0,3.655
0.0,0.0,0.0,2.604,?,?,0.0,?,3.842
?,?,0.0,2.226,?,?,?,0.0,3.339
?,11.0,?,0.408,1.689,1.038,0.0,0.0,?
0.0,?,0.0,?,?,?,?,0.0,4.322
?,?,?,1.817,1.334,0.718,0.0,?,?
18.46,?,0.0,?,?,1.22,0.0,0.0,2.937
?,94.527,2.0,?,?,1.682,0.0,0.0,3.044
0.0,?,?,?,2.018,0.461,?,0.0,5.6
?,?,?,?,1.96,0.499,0.0,0.0,4.75
20.23,42.683,?,?,2.12,?,?,?,5.56
0.0,?,?,?,?,0.493,?,?,7.61
0.0,0.0,?,6.47,?,0.469,?,0.0,?
?,?,?,3.046,?,0.602,0.0,?,5.632
?,0.0,?,4.634,?,0.461,0.0,0.0,4.874
20.23,42.683,1.0,?,?,0.409,?,0.0,?
0.0,?,?,?,2.074,0.478,?,?,?
26.02,32.897,2.0,?,2.031,?,1.0,?,?
?,42.683,?,3.314,?,0.409,?,?,4.864
?,0.0,0.0,?,?,0.469,?,?,?
0.0,?,0.0,5.472,2.676,0.577,?,0.0,5.64
55.05,?,?,?,?,0.603,?,?,5.878
45.82,?,0.0,?,2.165,0.478,1.0,0.0,?
92.35,?,1.0,3.84,3.373,?,?,?,?
20.23,?,1.0,2.461,1.975,0.737,0.0,?,5.691
?,0.0,0.0,3.795,1.975,?,0.0,0.0,5.42
39.94,?,0.0,4.281,3.357,1.002,?,0.0,?
0.0,0.0,?,?,1.975,0.499,0.0,0.0,?
?,32.897,2.0,?,1.975,?,?,0.0,5.43
?,42.683,1.0,?,1.975,?,0.0,?,4.797
?,?,0.0,?,?,0.478,?,0.0,4.66
?,0.0,?,5.989,2.733,0.529,0.0,0.0,6.989
?,?,2.0,?,1.975,0.462,?,0.0,4.742
?,?,?,?,2.887,?,?,0.0,6.109
45.82,50.747,0.0,?,?,?,1.0,?,4.268
75.13,?,3.0,4.512,?,0.702,5.0,0.0,6.65
0.0,0.0,0.0,3.478,1.924,?,0.0,?,4.138
41.57,?,?,?,3.292,?,2.0,?,?
42.52,44.313,0.0,?,2.905,?,?,?,4.711
?,50.747,0.0,2.509,?,0.617,?,?,4.31
0.0,0.0,0.0,5.472,?,?,?,?,6.209
0.0,?,0.0,4.416,?,?,?,0.0,?
?,0.0,0.0,5.989,2.758,0.529,0.0,0.0,8.16
?,?,0.0,5.989,2.712,?,0.0,0.0,6.99
?,?,0.0,?,?,0.867,?,?,6.212
0.0,?,?,?,2.344,?,?,0.0,?
?,?,0.0,?,?,0.575,0.0,0.0,?
45.82,?,0.0,2.509,?,0.617,?,0.0,?
0.0,0.0,0.0,4.416,2.591,0.723,0.0,?,5.641
0.0,0.0,?,?,2.324,?,?,?,?
0.0,0.0,?,2.876,?,0.699,?,0.0,?
?,0.0,?,3.478,?,?,0.0,0.0,4.787
72.68,73.324,?,?,?,?,4.0,1.0,?
22.0,?,0.0,?,?,0.951,1.0,?,?
61.82,73.324,0.0,0.736,2.405,1.546,4.0,1.0,?
0.0,?,0.0,1.817,1.43,?,0.0,0.0,?
65.72,101.271,2.0,-0.234,?,1.091,2.0,1.0,3.716
?,132.193,?,1.671,?,1.095,3.0,1.0,3.742
?,59.409,?,4.396,3.542,?,?,?,?
?,?,1.0,3.289,3.767,1.129,?,0.0,5.754
64.16,92.47,?,3.613,4.245,1.175,?,?,?
59.32,78.204,0.0,4.832,4.074,?,1.0,2.0,8.582
59.32,?,0.0,4.217,?,0.994,?,2.0,8.678
?,78.204,0.0,4.794,3.99,0.645,1.0,2.0,9.945
?,78.204,0.0,?,3.934,?,?,?,9.063
114.19,?,?,0.821,3.06,1.082,6.0,1.0,2.533
75.39,67.204,0.0,2.981,?,?,1.0,2.0,?
98.18,62.119,?,0.796,1.84,0.743,2.0,2.0,6.251
?,93.164,0.0,?,?,?,1.0,2.0,?
?,78.204,?,4.115,?,0.76,1.0,2.0,?
?,60.144,?,?,?,1.102,?,?,4.92
49.57,?,0.0,?,?,?,3.0,1.0,3.34
?,?,?,0.083,3.249,?,?,1.0,2.928
?,?,?,-0.38,1.401,?,1.0,?,?
166.75,250.102,6.0,?,5.369,1.145,6.0,4.0,?
48.02,?,2.0,?,?,?,2.0,0.0,4.234
43.09,?,2.0,?,?,?,1.0,1.0,?
?,65.794,?,-1.434,1.225,?,?,?,3.884
70.14,50.908,3.0,1.294,2.203,0.591,?,?,?
26.02,32.897,?,0.202,1.334,1.347,1.0,?,3.133
52.04,?,4.0,-1.053,1.334,?,?,0.0,?
68.01,92.593,3.0,?,2.17,0.893,3.0,?,3.775
26.02,32.897,?,2.729,1.979,?,1.0,0.0,5.16
26.02,32.897,?,3.314,2.018,?,?,0.0,5.43
?,?,?,?,?,0.597,?,0.0,?
52.04,65.794,4.0,0.893,1.918,0.732,?,?,?
?,?,2.0,1.506,1.857,0.815,1.0,?,5.371
?,?,3.0,?,2.706,?,3.0,?,2.072
129.62,165.834,6.0,?,3.078,?,7.0,0.0,?
12.53,11.0,?,?,1.5,1.733,0.0,0.0,2.332
?,11.0,0.0,?,2.274,1.026,0.0,0.0,4.018
?,?,1.0,3.16,2.827,?,2.0,?,5.301
?,?,?,?,3.936,0.991,0.0,1.0,?
?,116.232,2.0,3.508,3.281,0.803,2.0,1.0,7.802
41.13,?,?,?,3.169,0.627,2.0,?,7.478
17.07,?,?,4.912,2.659,0.491,0.0,0.0,6.394
?,?,0.0,?,2.074,?,?,0.0,5.001
?,?,?,2.233,2.415,0.866,0.0,0.0,5.545
58.2,86.311,?,3.652,3.557,1.237,?,2.0,4.249
?,?,1.0,3.696,?,?,0.0,0.0,?
73.22,?,2.0,-1.202,?,?,2.0,1.0,3.769
120.73,148.22,1.0,0.096,?,1.16,?,1.0,?
?,61.166,?,-1.095,?,1.463,2.0,0.0,1.188
?,315.561,?,1.662,?,?,0.0,1.0,?
203.06,358.244,?,?,?,?,?,?,?
34.14,50.29,0.0,0.076,1.84,?,0.0,0.0,3.788
20.31,28.269,?,-0.273,1.401,?,?,1.0,0.704
?,?,3.0,?,?,?,0.0,?,3.669
17.07,?,0.0,?,1.989,0.927,?,0.0,?
?,93.43,1.0,?,2.09,0.784,1.0,0.0,4.024
32.67,47.536,?,?,2.773,0.881,?,0.0,4.403
?,41.028,0.0,4.789,3.58,?,0.0,0.0,5.512
87.08,111.608,1.0,1.749,3.666,?,3.0,0.0,?
42.52,44.313,0.0,1.473,?,1.158,?,0.0,?
42.52,?,0.0,2.777,?,?,0.0,?,4.57
54.74,39.247,0.0,3.115,2.706,0.946,?,0.0,6.075
?,61.166,?,-0.31,?,0.578,2.0,?,4.221
30.21,36.145,?,?,2.344,?,0.0,1.0,?
?,?,0.0,?,2.848,1.591,4.0,0.0,3.22
?,22.156,?,2.779,2.639,0.859,?,0.0,4.001
?,?,1.0,3.773,3.759,?,1.0,2.0,?
54.37,92.973,?,3.374,?,?,0.0,?,3.599
37.3,67.828,1.0,?,3.101,?,?,?,4.56
?,?,?,-1.169,?,?,?,3.0,2.736
46.53,78.828,1.0,?,2.455,0.941,0.0,1.0,3.047
?,78.828,?,2.354,2.455,0.743,?,1.0,3.783
?,189.34,?,1.929,?,1.021,?,2.0,4.187
?,110.512,?,?,?,?,0.0,?,3.068
?,117.511,3.0,1.119,2.25,?,?,1.0,?
50.94,?,1.0,?,3.091,1.081,?,?,?
67.79,107.839,2.0,2.347,3.243,?,1.0,1.0,?
84.58,?,4.0,0.925,3.178,1.263,?,1.0,3.902
?,157.061,?,1.358,?,1.248,1.0,?,?
?,71.694,?,2.124,?,?,2.0,?,?
94.83,178.34,3.0,1.661,3.391,0.942,?,?,?
?,?,1.0,?,1.401,?,0.0,0.0,?
20.23,?,1.0,1.209,?,0.476,0.0,?,?
?,103.377,3.0,-0.917,1.84,1.75,1.0,0.0,?
?,85.367,2.0,-1.053,1.334,1.827,0.0,?,0.122
29.46,53.683,1.0,-0.081,1.678,?,?,0.0,1.07
38.69,64.683,1.0,-0.129,2.15,1.971,0.0,0.0,1.53
336.43,551.098,16.0,?,4.3,1.373,7.0,0.0,3.077
?,179.269,?,1.228,3.039,?,2.0,1.0,?
347.32,571.952,18.0,-6.446,4.624,?,?,?,?
97.99,195.878,?,?,?,1.066,?,1.0,3.177
?,?,6.0,1.442,3.878,1.205,0.0,0.0,?
20.23,42.683,?,2.461,1.975,0.737,?,?,?
?,?,1.0,?,1.924,?,?,?,?
20.23,42.683,?,?,1.924,0.633,0.0,0.0,?
?,?,1.0,?,2.119,0.784,1.0,?,4.016
20.23,?,1.0,?,?,?,?,0.0,4.668
?,85.367,?,?,3.12,1.03,0.0,0.0,4.962
?,42.683,?,?,2.344,?,0.0,0.0,4.61
20.23,?,1.0,?,1.857,0.853,?,?,3.85
?,?,1.0,2.127,1.908,0.633,0.0,0.0,?
20.23,42.683,1.0,?,2.57,0.797,?,0.0,5.38
56.15,36.022,2.0,?,1.726,0.676,2.0,0.0,3.589
61.52,41.93,0.0,?,2.307,0.662,?,2.0,4.932
44.45,16.786,0.0,3.648,2.427,?,1.0,1.0,6.099
44.45,16.786,0.0,?,2.281,?,?,1.0,6.54
88.9,33.571,?,?,2.456,?,2.0,?,?
44.45,?,?,3.265,2.134,0.637,?,1.0,6.131
64.18,0.0,0.0,?,?,1.5,0.0,1.0,?
50.93,0.0,0.0,0.552,2.485,?,3.0,0.0,2.54
79.93,16.786,1.0,1.769,?,?,?,0.0,4.494
118.06,?,?,-0.081,?,?,0.0,0.0,3.758
86.34,105.331,?,?,2.97,?,5.0,0.0,4.168
?,185.897,0.0,0.575,?,1.809,?,0.0,3.85
119.33,?,?,?,2.587,1.989,?,0.0,?
?,101.494,?,?,2.296,0.884,2.0,0.0,5.441
?,159.536,2.0,1.649,?,0.818,3.0,1.0,?
111.87,?,1.0,?,2.377,0.839,2.0,0.0,4.79
137.46,?,0.0,?,?,?,3.0,0.0,?
?,?,?,1.543,2.527,?,?,0.0,3.43
45.82,?,0.0,?,?,1.014,1.0,0.0,3.978
71.84,?,?,1.969,?,0.531,2.0,0.0,?
91.64,101.494,0.0,2.239,2.334,?,?,?,?
91.64,101.494,0.0,2.507,2.334,0.543,2.0,0.0,?
?,?,1.0,?,?,0.716,2.0,0.0,?
91.64,?,?,?,2.287,?,?,0.0,?
45.82,50.747,?,?,2.141,?,?,0.0,4.558
45.82,?,?,?,?,0.726,1.0,?,4.611
45.82,50.747,0.0,?,2.141,?,1.0,?,4.62
45.82,50.747,0.0,?,?,?,?,0.0,?
?,?,0.0,2.241,2.09,?,1.0,?,4.14
0.0,0.0,0.0,3.958,?,0.802,0.0,?,3.575
?,0.0,0.0,?,2.7,1.053,2.0,0.0,?
9.23,?,0.0,3.395,2.692,0.941,?,0.0,5.433
0.0,0.0,0.0,3.876,2.539,?,?,0.0,4.909
15.79,0.0,1.0,2.859,?,0.752,1.0,0.0,?
?,?,1.0,?,2.176,0.81,?,0.0,5.069
?,0.0,0.0,?,3.231,0.689,?,0.0,6.004
?,?,?,4.76,2.868,0.7,0.0,0.0,6.281
?,0.0,0.0,?,?,0.758,0.0,?,5.406
0.0,0.0,0.0,4.332,2.727,0.758,0.0,0.0,6.7
?,9.507,0.0,3.743,?,0.783,0.0,?,4.737
?,?,0.0,?,2.995,?,0.0,0.0,6.027
0.0,?,0.0,3.386,?,?,?,0.0,4.147
?,?,?,?,2.284,?,?,0.0,?
?,16.786,0.0,?,2.727,?,1.0,0.0,4.851
?,?,0.0,2.066,?,0.867,1.0,0.0,?
132.86,33.571,?,?,3.487,0.572,?,0.0,?
?,0.0,?,3.876,2.614,0.652,0.0,?,?
28.24,?,0.0,?,2.176,0.656,?,0.0,3.357
12.89,16.786,?,0.468,?,?,?,?,?
?,?,0.0,1.173,1.667,?,0.0,0.0,?
?,?,2.0,1.326,?,?,5.0,?,5.054
?,?,?,?,1.857,0.831,?,0.0,3.89
278.8,413.191,?,-0.321,6.439,1.557,11.0,11.0,4.779
0.0,0.0,0.0,3.374,?,1.204,0.0,0.0,3.792
17.07,?,?,0.094,1.334,1.328,0.0,0.0,5.993
23.79,?,0.0,-0.317,1.155,?,?,?,?
?,?,?,?,2.454,1.421,0.0,?,?
43.37,61.29,0.0,3.626,?,?,0.0,1.0,?
?,32.897,2.0,-0.317,?,0.575,1.0,?,?
40.46,85.367,?,0.706,?,?,0.0,0.0,?
?,53.683,?,1.629,2.353,1.2,0.0,0.0,2.614
38.33,54.156,1.0,2.378,?,?,1.0,0.0,4.762
?,34.106,0.0,1.297,?,1.933,0.0,?,2.829
?,85.367,2.0,3.956,3.123,?,0.0,?,?
0.0,?,0.0,3.477,?,1.429,0.0,0.0,4.819
17.07,25.145,0.0,1.442,?,?,?,?,4.039
0.0,0.0,?,?,1.997,?,0.0,?,5.47
0.0,0.0,0.0,4.823,?,?,0.0,?,?
52.6,?,0.0,6.338,4.16,?,0.0,2.0,6.194
?,36.022,2.0,1.971,?,1.144,2.0,?,3.52
?,41.028,0.0,?,?,?,0.0,?,?
?,20.263,0.0,?,2.901,?,?,?,7.676
47.36,?,0.0,?,?,0.992,3.0,?,4.943
?,?,0.0,4.066,3.016,?,3.0,0.0,7.012
?,?,?,?,2.814,?,1.0,0.0,?
20.31,?,?,2.821,?,?,1.0,?,3.078
?,?,?,1.761,2.66,0.779,?,0.0,5.976
70.14,?,3.0,-0.273,1.577,0.756,2.0,0.0,3.936
?,18.011,1.0,?,1.509,1.846,1.0,?,?
12.03,18.011,?,2.193,2.134,1.117,?,0.0,5.46
?,86.378,?,?,?,?,5.0,0.0,?
88.03,86.378,?,?,?,1.159,?,0.0,?
?,36.145,0.0,0.586,1.577,1.881,0.0,1.0,2.09
107.02,52.33,0.0,?,2.614,1.233,1.0,?,5.762
?,?,0.0,?,?,1.497,0.0,?,6.56
82.67,47.447,1.0,3.747,2.935,1.513,1.0,0.0,8.113
?,?,?,1.145,?,1.444,?,0.0,?
0.0,?,0.0,2.942,1.989,1.063,?,0.0,?
?,117.376,5.0,?,1.868,1.621,5.0,0.0,1.983
?,3.124,0.0,?,3.273,1.052,1.0,?,5.551
?,?,0.0,1.157,?,?,1.0,1.0,?
12.03,18.011,?,-0.172,1.155,?,1.0,0.0,2.958
?,73.774,?,0.057,?,?,2.0,1.0,?
?,65.155,1.0,1.57,2.644,1.376,?,0.0,4.91
