@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real
@attribute att_8 real
@attribute att_9 real


@data
?,?,?,3.267,2.119,1.25,0.0,?,4.867
0.0,?,0.0,3.267,2.119,1.25,0.0,0.0,?
?,0.0,0.0,?,2.118,?,0.0,0.0,3.522
17.07,25.145,?,-0.317,1.155,1.74,0.0,0.0,0.55
?,?,?,3.076,?,?,?,?,4.714
37.3,?,?,0.133,?,1.582,0.0,?,?
40.46,85.367,2.0,?,1.768,?,0.0,0.0,?
0.0,0.0,?,2.226,1.401,0.826,0.0,?,3.631
103.67,119.505,?,?,?,?,3.0,?,?
?,144.177,1.0,?,2.626,1.047,2.0,?,?
?,54.156,?,2.391,2.612,1.293,?,?,?
75.27,?,2.0,0.779,?,1.029,2.0,2.0,2.201
17.07,25.145,0.0,0.202,1.334,1.66,0.0,?,?
87.66,?,3.0,1.589,3.514,1.339,?,1.0,3.819
37.3,?,?,0.586,1.577,1.56,?,1.0,3.16
49.17,55.448,0.0,4.168,3.329,?,?,0.0,4.72
93.06,157.656,?,2.014,?,1.189,?,0.0,4.333
0.0,0.0,?,3.138,1.509,1.7,0.0,0.0,3.87
37.3,67.828,1.0,0.996,1.746,1.547,0.0,?,3.358
37.3,67.828,?,2.06,?,1.529,?,1.0,3.08
20.23,42.683,1.0,?,2.005,?,?,0.0,3.115
52.6,72.29,?,4.737,3.907,1.595,?,2.0,5.749
52.6,?,0.0,?,3.893,1.402,?,2.0,4.55
54.57,41.028,0.0,5.208,3.691,1.585,0.0,?,6.383
0.0,?,?,?,1.678,?,0.0,0.0,?
81.7,?,1.0,?,?,?,1.0,?,4.85
?,?,1.0,5.089,?,1.247,0.0,0.0,?
?,42.683,?,4.833,2.913,1.229,0.0,?,?
?,26.663,0.0,?,2.789,1.206,?,1.0,6.074
20.23,?,1.0,1.94,?,1.61,0.0,0.0,?
122.91,?,3.0,?,3.59,1.462,3.0,1.0,?
45.61,?,?,2.275,2.445,1.29,1.0,0.0,?
44.45,16.786,?,2.539,?,0.92,?,1.0,?
?,?,?,1.737,2.472,?,1.0,?,6.848
70.14,50.908,3.0,?,1.909,0.907,?,0.0,?
?,72.29,?,3.618,3.197,1.356,0.0,2.0,?
52.6,?,?,4.091,3.568,1.15,0.0,?,?
?,11.0,0.0,?,?,1.754,0.0,0.0,?
?,54.999,0.0,2.11,3.866,?,0.0,0.0,?
?,?,?,?,?,1.773,0.0,0.0,6.042
0.0,0.0,0.0,?,2.281,1.15,?,?,5.548
45.61,28.269,?,?,2.294,1.275,1.0,?,4.608
?,6.249,0.0,2.869,3.095,?,2.0,0.0,?
?,149.498,?,4.207,3.047,1.283,3.0,0.0,?
20.23,?,1.0,?,1.334,1.768,0.0,?,?
41.57,?,1.0,?,?,1.853,2.0,?,3.25
38.8,0.0,1.0,?,1.334,1.212,0.0,?,6.102
?,?,0.0,?,2.394,?,?,0.0,6.579
92.31,70.941,2.0,?,?,0.999,3.0,0.0,?
98.61,?,0.0,2.054,2.891,1.442,3.0,?,?
?,16.786,?,?,1.509,0.779,1.0,?,5.308
?,36.022,?,?,?,1.001,2.0,0.0,2.838
56.15,36.022,2.0,1.945,?,0.805,2.0,?,3.351
?,86.378,?,2.273,?,1.254,?,?,3.331
?,?,?,?,2.679,1.198,?,?,6.447
20.23,42.683,1.0,-0.172,1.155,1.911,?,0.0,?
107.65,?,?,?,3.945,?,1.0,?,5.03
26.3,36.145,0.0,?,?,1.805,0.0,?,2.827
52.6,?,0.0,0.787,2.223,1.8,0.0,2.0,2.899
?,?,0.0,0.491,2.854,?,0.0,?,?
52.6,?,0.0,2.577,2.707,1.313,0.0,?,3.603
52.33,62.438,0.0,?,?,?,?,1.0,?
9.23,?,0.0,?,?,?,0.0,?,1.73
100.39,91.775,?,2.682,2.903,1.823,?,0.0,9.141
?,?,?,3.089,?,0.889,?,0.0,6.442
95.37,?,0.0,?,2.915,1.394,?,?,?
115.41,?,?,2.223,?,1.295,?,0.0,?
?,?,0.0,3.213,2.806,1.172,?,0.0,8.849
110.96,?,?,?,?,1.012,0.0,0.0,?
64.63,90.3,1.0,?,2.785,1.346,?,2.0,?
21.26,29.011,?,2.826,2.709,?,?,?,?
?,6.922,0.0,2.723,?,?,0.0,?,7.483
38.8,?,1.0,0.845,1.155,?,?,0.0,?
45.61,28.269,0.0,1.579,?,?,1.0,?,4.437
110.96,13.843,?,1.321,2.402,?,?,0.0,7.128
?,?,5.0,?,4.73,?,1.0,?,?
180.08,310.81,5.0,0.143,4.805,?,?,1.0,3.795
182.91,301.147,?,?,4.758,?,?,1.0,?
49.41,?,1.0,4.761,3.537,?,2.0,?,?
26.02,?,2.0,2.193,2.056,0.992,?,0.0,6.13
?,16.786,?,1.533,2.056,1.203,?,0.0,3.481
?,?,4.0,3.048,2.813,0.791,4.0,?,4.632
74.57,?,?,1.789,?,1.175,?,1.0,3.432
23.55,?,0.0,?,?,2.092,2.0,0.0,1.601
58.56,?,?,?,2.689,?,?,0.0,7.037
?,?,0.0,?,?,?,2.0,0.0,2.232
61.35,36.022,2.0,?,1.475,0.876,?,0.0,?
?,6.249,?,?,?,?,?,0.0,4.858
?,?,0.0,?,2.227,?,?,0.0,6.059
140.02,119.209,4.0,-0.812,2.478,0.926,3.0,0.0,?
36.6,20.263,0.0,?,?,?,3.0,0.0,1.43
181.62,324.873,7.0,-0.392,3.629,0.863,2.0,?,3.573
181.62,?,?,-0.875,?,0.945,?,1.0,?
?,3.124,0.0,?,2.048,1.241,1.0,0.0,?
61.35,36.022,2.0,1.628,2.231,0.75,?,0.0,3.298
111.56,?,2.0,?,3.426,1.189,4.0,?,2.685
16.13,19.91,?,1.272,2.473,1.256,2.0,0.0,?
?,128.306,?,?,?,1.232,3.0,1.0,3.674
?,6.249,?,?,1.975,0.858,2.0,?,?
83.67,84.184,?,0.349,?,?,1.0,1.0,?
114.76,56.999,1.0,-0.755,2.214,1.033,1.0,?,5.13
?,102.044,1.0,?,?,1.256,?,2.0,5.12
?,118.087,?,-0.147,?,?,2.0,?,?
?,73.774,?,?,?,1.185,?,?,?
47.56,65.155,1.0,1.459,2.72,?,1.0,0.0,?
56.79,?,1.0,1.064,2.72,1.346,1.0,0.0,?
38.33,54.156,1.0,?,?,?,?,0.0,?
70.14,?,?,-0.792,1.401,0.647,2.0,0.0,3.979
?,21.135,?,?,1.627,?,2.0,0.0,2.188
73.58,?,?,0.894,3.136,1.388,3.0,0.0,?
?,?,?,?,?,1.062,1.0,0.0,5.79
20.23,42.683,1.0,?,1.0,2.353,0.0,0.0,?
69.48,142.262,0.0,?,3.884,1.169,?,?,5.742
65.82,80.765,?,3.692,?,?,3.0,0.0,6.756
164.9,144.333,?,0.16,3.323,?,?,0.0,4.33
?,108.311,?,?,3.468,?,2.0,?,?
?,?,?,2.005,2.468,?,0.0,?,?
35.53,?,0.0,?,?,1.533,0.0,?,5.475
55.84,75.414,0.0,1.907,2.892,1.439,?,2.0,3.536
29.54,?,0.0,3.026,?,1.243,1.0,1.0,?
29.46,53.683,1.0,-0.081,?,1.952,0.0,0.0,?
?,47.145,0.0,0.538,1.952,?,0.0,1.0,2.511
?,64.683,1.0,0.224,?,?,0.0,?,1.888
65.57,76.79,1.0,?,1.999,1.533,0.0,0.0,7.699
90.51,?,1.0,?,?,1.402,1.0,?,?
?,?,2.0,?,?,1.362,?,0.0,?
115.41,71.512,0.0,?,2.72,?,1.0,?,7.671
?,?,?,1.602,?,?,1.0,?,?
?,75.193,0.0,?,?,0.941,3.0,1.0,7.858
9.23,?,0.0,?,?,0.58,0.0,?,7.012
?,?,?,3.028,?,0.548,?,0.0,?
?,53.683,?,2.736,?,0.62,?,?,5.527
100.87,112.494,0.0,3.275,?,1.243,?,?,?
29.46,?,?,2.736,2.187,?,0.0,0.0,5.372
35.25,43.897,2.0,?,?,?,1.0,0.0,5.571
41.57,57.28,?,?,2.611,1.175,?,0.0,3.155
96.31,77.727,?,1.126,?,1.157,3.0,0.0,?
35.25,43.897,2.0,?,2.046,?,?,0.0,?
29.46,53.683,?,1.246,2.046,?,?,0.0,?
?,11.0,0.0,1.859,1.989,?,0.0,0.0,3.432
35.25,?,?,?,2.031,1.081,1.0,?,4.011
29.46,?,1.0,?,?,1.114,0.0,0.0,3.68
75.74,93.694,3.0,?,4.365,?,2.0,0.0,?
?,?,?,2.492,?,?,?,?,?
?,?,?,3.185,2.93,?,?,?,4.485
102.02,?,?,2.273,2.459,?,5.0,0.0,?
0.0,0.0,0.0,?,?,1.15,0.0,?,5.45
0.0,?,0.0,?,1.975,?,?,0.0,4.53
20.23,?,1.0,2.193,1.975,?,?,0.0,4.765
?,?,0.0,2.942,?,?,0.0,?,3.524
103.35,161.259,2.0,2.401,?,0.798,1.0,0.0,?
0.0,?,?,3.562,2.119,1.15,0.0,?,?
?,0.0,0.0,3.21,1.924,0.788,?,0.0,?
20.23,?,1.0,1.859,1.924,?,0.0,?,?
12.89,16.786,0.0,?,2.408,?,1.0,?,3.618
0.0,?,?,3.677,2.344,?,0.0,?,?
28.24,0.0,?,3.169,?,0.711,0.0,0.0,?
0.0,?,0.0,?,1.918,?,?,0.0,?
26.02,32.897,2.0,1.859,1.918,?,1.0,0.0,?
20.23,?,1.0,?,1.918,?,0.0,0.0,3.76
?,50.747,0.0,2.241,?,0.942,?,0.0,?
0.0,?,?,3.677,?,0.868,?,?,5.001
0.0,0.0,0.0,2.942,1.908,1.063,0.0,?,?
?,?,1.0,1.859,1.908,?,?,0.0,?
84.32,?,?,?,?,1.267,2.0,?,2.359
?,0.0,?,3.169,2.224,?,?,0.0,4.756
?,0.0,0.0,?,1.475,?,0.0,0.0,4.002
?,0.0,?,1.672,?,?,0.0,?,3.28
35.53,47.145,?,?,?,0.927,0.0,1.0,?
17.07,?,0.0,1.442,1.509,1.157,?,?,?
0.0,0.0,0.0,?,?,?,?,0.0,4.927
0.0,0.0,0.0,?,1.509,0.533,?,0.0,?
0.0,0.0,0.0,?,1.475,0.505,0.0,0.0,3.46
?,44.88,0.0,2.419,?,0.731,0.0,?,3.954
?,0.0,?,6.166,2.959,?,0.0,0.0,8.271
0.0,0.0,?,2.226,1.265,?,?,0.0,?
0.0,0.0,0.0,?,1.225,0.502,0.0,?,?
0.0,0.0,0.0,3.558,1.978,1.0,0.0,0.0,6.72
?,?,0.0,?,2.862,0.543,0.0,0.0,6.508
?,61.404,0.0,?,2.749,1.08,0.0,0.0,?
12.53,?,0.0,?,2.687,0.504,?,?,6.21
?,0.0,0.0,?,2.515,0.456,0.0,?,?
0.0,0.0,?,5.469,?,?,0.0,0.0,6.623
0.0,?,?,2.081,?,0.501,0.0,?,?
0.0,0.0,?,?,1.334,0.562,0.0,?,?
0.0,?,0.0,2.604,1.559,0.664,0.0,0.0,3.655
0.0,0.0,0.0,2.604,1.43,0.505,0.0,?,?
0.0,0.0,0.0,2.226,1.401,0.826,0.0,0.0,3.339
12.53,11.0,0.0,?,1.689,?,0.0,0.0,3.587
?,0.0,?,?,?,0.685,?,0.0,?
0.0,0.0,?,1.817,1.334,?,?,?,2.49
?,22.0,0.0,1.466,2.15,1.22,?,?,2.937
67.34,94.527,2.0,-0.297,1.604,?,?,0.0,3.044
?,0.0,0.0,4.634,?,?,0.0,?,5.6
?,?,0.0,?,1.96,0.499,0.0,?,4.75
20.23,42.683,1.0,?,2.12,0.281,0.0,0.0,?
?,?,0.0,6.232,?,0.493,0.0,?,?
?,?,0.0,?,2.805,0.469,?,?,8.78
?,42.683,?,?,2.027,0.602,?,0.0,5.632
0.0,?,?,4.634,2.027,0.461,?,?,4.874
20.23,42.683,1.0,?,?,0.409,?,0.0,4.495
0.0,0.0,?,4.926,?,?,?,0.0,4.674
26.02,32.897,2.0,3.314,2.031,0.366,1.0,?,?
?,?,?,3.314,?,0.409,0.0,?,4.864
0.0,?,?,6.47,?,0.469,?,?,?
?,0.0,?,?,2.676,0.577,0.0,0.0,5.64
55.05,61.747,0.0,4.296,3.055,?,?,0.0,5.878
45.82,50.747,?,3.11,2.165,?,?,?,4.434
?,?,1.0,?,3.373,0.802,1.0,1.0,4.257
?,42.683,?,?,?,0.737,?,0.0,?
?,0.0,?,3.795,?,0.657,0.0,0.0,5.42
?,?,?,4.281,3.357,1.002,?,0.0,?
0.0,0.0,0.0,4.063,?,0.499,?,0.0,4.83
26.02,32.897,?,?,?,0.462,1.0,0.0,5.43
?,?,?,2.729,?,?,?,0.0,4.797
45.82,?,0.0,3.11,?,0.478,?,0.0,?
?,?,?,?,2.733,0.529,?,?,6.989
?,32.897,?,?,?,0.462,1.0,0.0,4.742
29.46,?,1.0,3.842,?,?,?,?,6.109
?,?,?,2.842,?,0.726,1.0,?,4.268
75.13,100.774,3.0,4.512,?,0.702,5.0,?,6.65
0.0,0.0,0.0,?,1.924,0.575,?,0.0,4.138
41.57,57.28,?,3.18,3.292,?,2.0,0.0,?
42.52,44.313,?,?,?,0.916,?,?,?
45.82,50.747,0.0,2.509,?,?,?,?,4.31
?,0.0,?,?,?,?,0.0,?,?
0.0,0.0,0.0,4.416,2.605,0.723,0.0,0.0,5.626
?,0.0,?,5.989,?,0.529,0.0,0.0,8.16
0.0,0.0,0.0,5.989,?,0.529,0.0,?,6.99
30.18,48.531,?,?,3.354,0.867,3.0,?,?
?,?,0.0,3.945,2.344,?,0.0,0.0,5.5
0.0,0.0,0.0,3.478,1.918,?,0.0,0.0,4.304
?,50.747,?,2.509,2.108,0.617,1.0,0.0,3.84
0.0,?,?,4.416,?,0.723,0.0,?,?
?,?,0.0,?,?,0.678,0.0,0.0,?
?,0.0,0.0,?,1.857,0.699,0.0,?,3.918
?,?,0.0,?,1.908,0.575,0.0,0.0,?
?,73.324,?,?,?,1.424,4.0,1.0,2.572
?,73.15,?,3.983,?,?,?,?,4.9
?,73.324,?,0.736,?,1.546,?,1.0,?
0.0,?,?,?,1.43,?,?,?,2.018
65.72,?,?,-0.234,?,1.091,?,?,3.716
74.57,132.193,?,?,3.501,?,3.0,1.0,3.742
43.24,59.409,0.0,4.396,3.542,?,3.0,0.0,?
?,65.971,1.0,?,3.767,1.129,1.0,?,5.754
64.16,92.47,?,?,?,?,4.0,2.0,?
59.32,78.204,0.0,?,4.074,0.962,1.0,2.0,8.582
?,?,?,?,?,0.994,?,?,?
59.32,78.204,?,?,3.99,0.645,?,2.0,9.945
59.32,?,0.0,3.907,?,0.908,1.0,?,?
114.19,100.652,3.0,0.821,?,?,6.0,1.0,2.533
75.39,?,?,2.981,2.784,1.072,1.0,2.0,?
98.18,?,?,?,1.84,?,2.0,2.0,6.251
?,93.164,0.0,4.279,?,0.907,1.0,2.0,9.133
?,78.204,0.0,4.115,3.934,0.76,1.0,2.0,10.047
36.26,60.144,?,3.3,3.469,1.102,?,1.0,?
49.57,64.63,?,?,?,?,3.0,?,?
?,?,?,0.083,3.249,?,7.0,1.0,2.928
43.09,58.042,2.0,-0.38,?,?,?,?,?
166.75,250.102,?,1.632,?,1.145,6.0,4.0,?
48.02,?,2.0,?,2.919,0.826,2.0,0.0,?
?,58.042,2.0,?,2.133,?,?,1.0,?
84.13,65.794,4.0,?,1.225,?,2.0,0.0,3.884
70.14,?,3.0,?,?,?,2.0,?,?
26.02,32.897,2.0,?,?,?,?,?,3.133
52.04,65.794,4.0,-1.053,1.334,1.61,?,0.0,3.358
?,?,?,-0.283,?,0.893,?,1.0,?
26.02,32.897,2.0,?,1.979,0.462,1.0,0.0,?
26.02,?,2.0,?,2.018,0.366,1.0,0.0,5.43
26.02,32.897,?,2.127,1.924,0.597,?,0.0,?
52.04,65.794,4.0,0.893,?,?,2.0,0.0,4.263
?,32.897,2.0,1.506,1.857,0.815,1.0,?,5.371
90.37,131.635,3.0,0.332,2.706,1.313,3.0,?,2.072
129.62,165.834,6.0,?,3.078,0.775,7.0,?,4.404
12.53,11.0,?,?,1.5,1.733,?,?,?
12.53,?,?,?,2.274,1.026,0.0,0.0,4.018
74.92,?,1.0,?,?,?,?,?,5.301
?,?,0.0,?,3.936,?,0.0,?,?
?,?,2.0,3.508,3.281,?,?,1.0,7.802
?,?,?,3.988,3.169,?,2.0,0.0,7.478
17.07,25.145,?,?,2.659,0.491,0.0,?,?
34.14,50.29,?,?,2.074,?,?,?,5.001
?,50.29,0.0,2.233,2.415,?,0.0,0.0,?
58.2,86.311,2.0,?,3.557,?,2.0,?,?
37.3,?,?,3.696,?,1.149,?,?,?
?,61.166,2.0,?,1.795,0.599,2.0,1.0,?
120.73,?,?,?,?,?,4.0,1.0,?
41.13,?,2.0,?,1.726,?,?,?,?
182.83,?,?,1.662,?,1.351,0.0,1.0,3.884
203.06,358.244,?,0.957,?,?,?,?,4.566
34.14,50.29,0.0,?,?,1.493,0.0,?,3.788
?,28.269,0.0,-0.273,?,2.073,?,1.0,?
?,?,?,?,?,?,?,0.0,3.669
17.07,?,0.0,1.769,?,0.927,0.0,0.0,?
?,93.43,?,1.348,?,0.784,?,0.0,4.024
?,?,?,?,?,0.881,2.0,0.0,?
54.57,?,0.0,4.789,3.58,1.505,0.0,0.0,?
87.08,111.608,?,1.749,3.666,?,3.0,?,4.225
?,44.313,?,1.473,?,1.158,0.0,0.0,4.072
42.52,?,?,2.777,2.643,?,0.0,?,?
54.74,39.247,0.0,?,2.706,0.946,?,0.0,6.075
?,61.166,2.0,-0.31,1.918,0.578,2.0,1.0,4.221
?,?,0.0,?,2.344,0.923,0.0,?,?
60.13,?,?,2.288,?,?,?,0.0,?
?,?,0.0,2.779,?,?,?,?,?
118.65,?,?,3.773,?,0.95,1.0,?,4.501
54.37,92.973,1.0,?,3.061,0.91,?,1.0,3.599
?,?,1.0,?,?,1.137,?,1.0,4.56
?,206.609,3.0,-1.169,2.333,1.496,?,?,?
46.53,?,1.0,2.086,?,0.941,0.0,?,?
46.53,?,1.0,?,?,0.743,?,1.0,3.783
?,189.34,3.0,1.929,3.197,1.021,0.0,2.0,4.187
57.53,?,2.0,1.643,2.09,?,0.0,?,3.068
76.21,117.511,3.0,?,2.25,0.375,2.0,?,3.644
?,76.132,1.0,?,?,1.081,?,?,?
67.79,?,2.0,?,?,1.4,?,1.0,?
84.58,129.736,?,0.925,?,?,2.0,1.0,3.902
81.95,157.061,4.0,1.358,3.325,?,?,?,?
?,?,3.0,?,3.455,1.069,2.0,?,?
94.83,178.34,3.0,?,3.391,?,?,?,3.961
20.23,?,1.0,?,1.401,1.698,?,0.0,?
20.23,42.683,1.0,?,1.43,0.476,?,?,?
52.49,?,?,-0.917,?,?,?,?,?
40.46,85.367,?,-1.053,1.334,?,0.0,?,0.122
?,53.683,1.0,-0.081,?,?,?,0.0,?
38.69,64.683,1.0,-0.129,2.15,1.971,?,0.0,1.53
336.43,551.098,?,-5.199,4.3,1.373,7.0,?,?
?,?,3.0,?,?,0.787,2.0,1.0,3.025
?,?,18.0,-6.446,?,?,?,0.0,?
97.99,195.878,?,?,2.214,?,0.0,?,3.177
138.45,281.245,6.0,?,?,?,?,0.0,5.291
20.23,42.683,1.0,?,1.975,0.737,0.0,0.0,4.852
20.23,42.683,?,2.296,1.924,?,0.0,0.0,4.464
20.23,?,?,2.127,1.924,0.633,0.0,?,4.426
66.05,93.43,1.0,1.348,2.119,0.784,1.0,0.0,4.016
20.23,42.683,1.0,3.127,?,?,0.0,0.0,?
40.46,?,?,3.635,?,1.03,?,0.0,?
20.23,42.683,?,2.637,?,0.758,0.0,?,?
20.23,42.683,?,?,?,0.853,?,0.0,?
?,42.683,?,2.127,1.908,?,0.0,?,4.238
?,42.683,1.0,3.127,?,0.797,0.0,0.0,?
56.15,36.022,?,-0.665,1.726,0.676,2.0,0.0,?
61.52,41.93,0.0,?,2.307,0.662,1.0,2.0,4.932
44.45,?,0.0,3.648,?,0.757,?,1.0,?
44.45,16.786,?,3.33,2.281,?,1.0,1.0,6.54
?,33.571,0.0,?,2.456,0.568,?,2.0,6.399
?,16.786,0.0,3.265,2.134,?,1.0,?,6.131
?,0.0,?,-0.049,?,?,0.0,1.0,4.56
50.93,0.0,0.0,0.552,2.485,?,3.0,0.0,2.54
79.93,16.786,1.0,1.769,2.239,?,1.0,?,4.494
118.06,?,?,?,1.768,?,0.0,?,?
86.34,105.331,?,?,2.97,?,5.0,?,?
165.15,185.897,0.0,0.575,2.608,1.809,3.0,?,3.85
?,?,?,?,?,1.989,?,?,3.339
91.64,101.494,?,2.239,2.296,0.884,?,?,?
?,159.536,?,1.649,?,0.818,3.0,1.0,3.138
111.87,?,1.0,?,2.377,?,?,?,4.79
137.46,152.241,0.0,2.359,2.527,0.825,?,?,4.39
157.69,?,1.0,?,?,?,3.0,0.0,?
?,50.747,?,2.574,2.168,?,?,0.0,3.978
?,83.644,2.0,?,2.168,0.531,?,0.0,?
?,?,0.0,?,?,0.884,2.0,0.0,3.718
91.64,101.494,0.0,2.507,?,0.543,?,?,?
?,144.177,?,1.395,?,0.716,?,0.0,?
91.64,?,?,1.886,?,0.769,?,0.0,3.591
?,50.747,0.0,2.574,?,?,1.0,0.0,?
?,?,?,2.842,?,0.726,?,0.0,?
45.82,50.747,0.0,3.11,?,0.478,1.0,0.0,?
45.82,50.747,0.0,?,?,?,?,0.0,3.615
45.82,?,0.0,2.241,2.09,?,1.0,0.0,4.14
0.0,?,0.0,3.958,2.488,0.802,0.0,?,?
?,?,0.0,?,2.7,1.053,?,0.0,5.01
?,11.0,?,?,2.692,0.941,?,0.0,5.433
0.0,?,0.0,?,?,0.837,0.0,0.0,4.909
?,?,1.0,2.859,2.614,0.752,1.0,0.0,?
15.79,0.0,1.0,1.834,2.176,?,1.0,0.0,?
0.0,0.0,0.0,5.551,?,0.689,?,0.0,6.004
?,?,0.0,4.76,?,0.7,?,0.0,?
0.0,0.0,?,4.332,2.7,0.758,0.0,0.0,5.406
0.0,0.0,0.0,4.332,?,0.758,?,0.0,?
?,?,0.0,?,2.995,?,?,0.0,?
28.24,0.0,0.0,4.76,2.995,?,?,?,?
0.0,0.0,?,3.386,2.284,0.805,?,0.0,?
12.89,16.786,0.0,2.066,?,0.867,1.0,?,3.711
?,16.786,?,3.051,?,0.8,?,0.0,4.851
12.89,16.786,0.0,2.066,2.284,0.867,1.0,0.0,3.53
?,33.571,0.0,?,3.487,0.572,2.0,0.0,?
28.24,0.0,0.0,3.876,?,?,0.0,0.0,?
28.24,0.0,?,2.851,?,?,0.0,0.0,3.357
?,16.786,?,?,1.8,?,1.0,0.0,1.815
28.24,0.0,?,?,1.667,0.667,?,0.0,?
79.63,77.875,?,1.326,3.024,?,?,0.0,?
0.0,?,0.0,2.734,?,0.831,?,?,?
?,413.191,5.0,-0.321,?,1.557,11.0,?,4.779
?,0.0,?,3.374,2.075,?,?,?,3.792
17.07,?,?,?,?,1.328,0.0,?,?
23.79,31.059,?,?,1.155,1.403,1.0,1.0,1.057
?,36.145,?,2.754,?,1.421,?,1.0,4.886
43.37,?,0.0,3.626,3.373,1.111,0.0,1.0,5.541
58.11,32.897,2.0,-0.317,1.225,?,1.0,1.0,3.638
?,85.367,2.0,?,1.689,1.594,0.0,?,1.22
29.46,?,1.0,?,2.353,1.2,0.0,0.0,?
?,54.156,?,2.378,2.587,1.055,1.0,?,?
45.34,34.106,?,?,?,?,?,0.0,2.829
40.46,85.367,2.0,?,3.123,0.959,0.0,?,5.37
0.0,0.0,0.0,?,1.857,?,?,0.0,?
17.07,25.145,0.0,1.442,?,1.58,?,?,4.039
0.0,?,0.0,4.203,1.997,?,0.0,?,5.47
0.0,0.0,0.0,?,2.299,1.6,0.0,0.0,?
?,72.29,0.0,?,4.16,1.402,0.0,2.0,?
?,36.022,?,?,2.472,1.144,2.0,0.0,?
?,41.028,0.0,?,2.901,?,?,0.0,4.862
102.78,20.263,0.0,3.322,2.901,?,?,0.0,?
?,?,0.0,?,3.471,?,3.0,0.0,4.943
?,?,0.0,?,3.016,?,3.0,0.0,7.012
45.61,28.269,0.0,3.092,2.814,?,1.0,?,?
?,28.269,?,2.821,?,?,1.0,1.0,3.078
121.26,6.249,?,?,?,0.779,?,0.0,?
?,50.908,3.0,?,?,?,2.0,?,3.936
12.03,18.011,1.0,0.8,1.509,?,1.0,?,3.118
12.03,18.011,1.0,2.193,?,1.117,1.0,0.0,5.46
?,?,?,2.59,?,1.277,5.0,?,3.601
88.03,86.378,2.0,2.273,?,1.159,5.0,?,3.63
26.3,?,?,?,1.577,1.881,?,1.0,2.09
?,?,0.0,0.64,2.614,1.233,?,?,5.762
54.57,41.028,0.0,?,?,1.497,0.0,?,6.56
82.67,47.447,?,3.747,2.935,1.513,?,0.0,8.113
?,?,0.0,1.145,?,?,0.0,0.0,9.15
0.0,0.0,0.0,2.942,1.989,1.063,?,0.0,?
?,?,?,-0.329,?,1.621,5.0,?,1.983
3.24,?,?,?,3.273,?,?,?,5.551
44.45,16.786,?,1.157,1.334,?,1.0,1.0,?
12.03,18.011,?,-0.172,?,?,1.0,0.0,?
75.99,73.774,1.0,?,2.093,?,?,?,?
