@relation dataset

@attribute buying {vhigh, high, med, low}
@attribute maint {vhigh, high, med, low}
@attribute doors {2, 3, 4, 5more}
@attribute persons {2, 4, more}
@attribute lug_boot {small, med, big}
@attribute safety {low, med, high}
@attribute class {unacc, acc, good, vgood}


@data
vhigh,vhigh,4,more,small,low,unacc
?,vhigh,4,more,small,med,unacc
vhigh,vhigh,4,more,small,high,unacc
vhigh,vhigh,4,more,med,low,unacc
vhigh,?,4,more,med,med,unacc
vhigh,vhigh,4,more,med,high,unacc
vhigh,vhigh,4,?,?,low,?
vhigh,vhigh,4,more,big,med,unacc
vhigh,vhigh,4,more,big,high,unacc
vhigh,vhigh,5more,?,small,low,unacc
vhigh,vhigh,5more,2,small,med,unacc
vhigh,vhigh,5more,2,small,high,unacc
vhigh,vhigh,5more,2,med,?,unacc
?,vhigh,5more,2,med,med,unacc
vhigh,vhigh,5more,2,med,high,unacc
vhigh,vhigh,5more,2,big,?,unacc
vhigh,vhigh,5more,2,big,med,unacc
vhigh,vhigh,5more,2,big,high,unacc
vhigh,vhigh,5more,?,?,low,unacc
vhigh,vhigh,?,4,small,med,?
vhigh,vhigh,?,4,small,high,unacc
vhigh,vhigh,5more,4,med,low,unacc
vhigh,?,5more,4,med,med,unacc
vhigh,vhigh,5more,4,med,high,unacc
vhigh,vhigh,5more,4,big,?,unacc
vhigh,vhigh,5more,4,big,med,?
vhigh,vhigh,?,4,big,high,unacc
?,vhigh,5more,more,small,low,unacc
vhigh,vhigh,?,more,small,med,unacc
vhigh,vhigh,5more,more,?,high,unacc
vhigh,vhigh,5more,more,?,low,unacc
vhigh,vhigh,?,more,med,med,?
vhigh,vhigh,5more,?,med,?,unacc
vhigh,vhigh,5more,more,big,low,unacc
vhigh,vhigh,5more,more,big,med,unacc
vhigh,vhigh,5more,more,big,high,unacc
vhigh,high,?,2,small,low,unacc
vhigh,high,2,2,small,?,unacc
vhigh,high,2,2,small,high,unacc
vhigh,high,2,2,med,low,unacc
?,high,2,2,med,med,unacc
vhigh,high,2,2,med,high,unacc
vhigh,high,2,2,big,low,unacc
vhigh,high,2,2,big,?,unacc
vhigh,?,2,2,big,?,?
vhigh,high,2,4,small,low,unacc
vhigh,high,2,4,small,med,unacc
vhigh,high,2,4,small,high,unacc
vhigh,high,2,4,med,low,unacc
vhigh,high,2,4,med,med,unacc
vhigh,high,?,4,med,high,unacc
vhigh,high,2,4,big,low,unacc
vhigh,high,2,4,big,?,unacc
vhigh,high,2,4,big,high,unacc
vhigh,high,2,more,small,low,unacc
vhigh,high,2,?,small,med,?
?,high,2,more,small,?,unacc
vhigh,?,2,?,med,low,unacc
vhigh,high,2,?,med,med,unacc
vhigh,high,2,more,med,high,?
vhigh,high,2,more,big,low,unacc
vhigh,high,2,more,big,med,unacc
vhigh,high,2,more,big,high,unacc
?,high,3,?,?,?,unacc
vhigh,high,3,2,small,?,unacc
vhigh,high,3,2,small,high,unacc
?,high,3,2,med,low,?
vhigh,high,3,2,med,?,unacc
vhigh,high,3,?,med,high,unacc
vhigh,high,3,?,big,low,unacc
vhigh,high,3,2,big,med,unacc
vhigh,high,3,2,big,high,unacc
vhigh,high,3,4,small,low,unacc
vhigh,high,3,4,small,med,unacc
vhigh,high,3,?,small,high,unacc
vhigh,high,3,4,med,?,unacc
vhigh,high,?,4,med,med,unacc
vhigh,high,3,4,med,high,unacc
?,high,3,4,big,low,unacc
vhigh,high,3,4,?,med,unacc
vhigh,high,3,4,big,high,?
vhigh,?,3,more,small,low,unacc
vhigh,high,3,more,?,med,?
?,high,3,more,small,high,unacc
?,high,3,more,med,low,unacc
vhigh,high,3,more,med,med,unacc
?,high,3,more,med,high,unacc
vhigh,high,3,more,big,low,unacc
vhigh,high,3,more,big,med,unacc
vhigh,high,3,more,big,high,unacc
vhigh,high,4,2,small,?,unacc
vhigh,high,?,2,small,?,unacc
vhigh,high,4,2,?,high,unacc
vhigh,high,4,2,?,low,unacc
vhigh,high,4,2,med,med,unacc
vhigh,high,4,2,med,high,?
vhigh,high,4,2,big,low,unacc
vhigh,high,4,2,big,med,unacc
?,high,4,2,big,high,?
?,high,4,?,small,low,unacc
vhigh,?,4,4,small,med,?
vhigh,high,4,4,small,high,unacc
vhigh,high,4,?,med,low,unacc
vhigh,high,4,4,med,?,unacc
vhigh,high,4,4,med,high,unacc
vhigh,high,?,4,big,low,unacc
vhigh,high,4,4,big,?,unacc
vhigh,high,4,4,big,high,unacc
vhigh,high,4,more,small,?,unacc
vhigh,high,4,more,small,?,unacc
vhigh,?,4,more,small,high,unacc
vhigh,?,4,more,med,low,unacc
vhigh,high,4,more,med,med,unacc
vhigh,high,4,more,med,?,unacc
vhigh,high,4,more,big,low,unacc
vhigh,high,4,more,big,med,unacc
vhigh,high,4,more,big,high,?
vhigh,high,5more,2,small,low,unacc
vhigh,high,5more,?,small,?,unacc
vhigh,high,5more,2,small,high,?
vhigh,high,5more,2,med,low,unacc
vhigh,high,5more,2,med,med,unacc
?,?,5more,?,med,high,unacc
vhigh,high,5more,2,big,low,unacc
?,high,5more,2,big,med,unacc
vhigh,high,5more,2,big,high,unacc
vhigh,high,5more,?,small,low,unacc
vhigh,?,5more,4,small,med,unacc
vhigh,high,5more,4,small,high,unacc
vhigh,high,5more,4,med,low,unacc
vhigh,high,5more,4,med,med,unacc
vhigh,?,5more,4,med,high,unacc
vhigh,high,?,?,big,low,unacc
vhigh,high,5more,4,big,med,unacc
?,high,5more,4,big,high,unacc
vhigh,high,5more,more,small,low,unacc
vhigh,high,5more,?,small,?,unacc
vhigh,high,5more,more,small,?,unacc
?,high,5more,more,med,low,unacc
vhigh,high,5more,more,med,med,unacc
vhigh,high,5more,more,med,high,unacc
vhigh,high,5more,more,big,low,unacc
vhigh,high,5more,more,big,med,?
vhigh,high,5more,more,big,high,unacc
vhigh,med,2,2,?,?,unacc
vhigh,med,2,2,small,med,?
vhigh,med,2,2,small,high,unacc
vhigh,med,2,2,med,low,unacc
vhigh,med,2,2,med,med,unacc
vhigh,?,2,2,med,high,unacc
vhigh,med,2,2,big,low,unacc
vhigh,med,2,2,big,med,unacc
vhigh,med,2,?,big,high,unacc
vhigh,?,2,4,small,low,unacc
vhigh,med,?,4,small,med,unacc
vhigh,med,2,4,?,high,acc
vhigh,?,2,4,med,low,unacc
?,med,2,4,med,med,unacc
vhigh,med,2,4,med,?,acc
vhigh,med,2,4,?,low,unacc
?,med,2,4,big,med,acc
vhigh,med,2,4,big,high,acc
vhigh,?,2,?,small,low,unacc
?,?,2,more,small,med,unacc
vhigh,med,2,more,small,?,?
vhigh,med,2,more,med,low,unacc
vhigh,med,2,more,?,med,unacc
vhigh,?,2,more,med,high,acc
vhigh,med,2,more,big,low,unacc
?,med,2,more,big,?,?
vhigh,med,2,more,big,high,?
vhigh,med,?,2,small,low,unacc
vhigh,med,3,2,small,med,?
vhigh,med,3,2,?,high,unacc
?,med,3,2,med,low,unacc
vhigh,med,3,2,med,med,unacc
vhigh,?,3,2,med,high,unacc
vhigh,med,?,2,big,low,unacc
?,med,3,?,big,med,unacc
vhigh,med,3,2,big,?,unacc
vhigh,med,?,4,small,low,unacc
vhigh,med,3,4,small,med,unacc
vhigh,med,3,4,small,high,acc
vhigh,med,3,4,med,low,unacc
vhigh,med,3,4,med,med,unacc
vhigh,med,3,4,med,high,acc
vhigh,med,3,4,big,low,unacc
vhigh,med,3,4,big,med,acc
vhigh,med,3,4,big,high,acc
vhigh,med,3,more,small,low,?
vhigh,med,3,?,small,med,unacc
vhigh,?,3,more,small,high,acc
vhigh,med,3,more,?,low,unacc
vhigh,med,3,more,?,med,acc
vhigh,med,3,more,med,high,acc
vhigh,med,3,more,big,low,unacc
vhigh,med,3,more,big,med,acc
vhigh,med,3,more,big,high,acc
vhigh,?,4,2,?,low,unacc
vhigh,med,4,?,small,med,unacc
?,med,4,2,small,?,?
?,?,4,2,med,low,unacc
vhigh,med,4,2,?,med,unacc
vhigh,med,?,2,med,high,?
vhigh,med,4,2,big,low,unacc
vhigh,med,4,2,big,med,unacc
vhigh,med,4,2,?,high,unacc
vhigh,?,4,4,small,low,unacc
vhigh,med,4,4,small,med,unacc
vhigh,med,4,4,small,high,acc
?,med,4,4,med,low,unacc
vhigh,med,4,4,med,med,acc
?,med,4,?,med,high,?
vhigh,med,4,4,big,low,unacc
vhigh,med,4,4,big,med,acc
vhigh,med,4,4,big,high,acc
?,?,4,?,small,low,unacc
vhigh,?,4,more,small,med,unacc
vhigh,med,4,more,small,high,acc
vhigh,med,4,more,med,?,unacc
vhigh,med,4,more,med,med,acc
vhigh,med,4,more,?,?,acc
vhigh,?,4,more,big,low,unacc
vhigh,med,4,more,big,med,acc
vhigh,med,4,more,big,?,acc
vhigh,med,5more,?,small,low,unacc
?,med,?,2,small,med,unacc
vhigh,?,5more,2,small,high,?
vhigh,med,?,2,med,low,?
?,med,5more,2,med,?,unacc
vhigh,med,5more,2,?,high,unacc
vhigh,med,5more,2,big,low,unacc
vhigh,med,5more,?,big,med,unacc
vhigh,?,5more,2,big,high,unacc
vhigh,med,5more,4,small,low,unacc
vhigh,med,5more,?,small,med,unacc
vhigh,med,5more,4,?,high,acc
?,?,?,4,med,low,unacc
vhigh,med,5more,4,med,med,acc
vhigh,med,5more,4,med,high,acc
?,med,5more,4,big,low,unacc
?,med,5more,4,big,med,acc
vhigh,med,5more,4,big,high,acc
vhigh,med,5more,more,small,low,unacc
vhigh,med,5more,more,small,med,unacc
vhigh,med,5more,more,small,high,acc
vhigh,med,?,more,med,low,unacc
vhigh,med,5more,more,med,med,acc
vhigh,med,5more,more,?,high,acc
vhigh,med,5more,more,?,low,unacc
vhigh,med,5more,more,big,med,acc
?,med,5more,more,big,?,acc
vhigh,low,2,2,small,low,unacc
vhigh,low,2,?,small,med,unacc
vhigh,?,2,?,small,high,unacc
vhigh,low,2,2,med,low,unacc
vhigh,?,2,2,med,med,unacc
?,low,?,2,med,high,?
vhigh,low,?,2,big,low,unacc
vhigh,low,2,2,big,med,unacc
vhigh,low,2,2,big,high,unacc
vhigh,low,2,4,small,?,unacc
vhigh,low,2,4,small,?,?
vhigh,low,2,4,small,high,acc
vhigh,low,2,4,med,low,?
vhigh,low,2,4,?,?,unacc
vhigh,low,2,4,med,?,?
vhigh,low,2,4,big,low,unacc
?,low,?,4,big,?,acc
vhigh,low,2,4,big,?,acc
vhigh,low,2,more,small,low,unacc
vhigh,low,2,more,?,med,unacc
?,low,2,more,small,high,unacc
vhigh,low,2,more,med,low,unacc
vhigh,low,2,more,med,med,unacc
vhigh,low,2,more,med,high,acc
vhigh,low,?,more,big,low,unacc
vhigh,low,2,more,big,med,acc
vhigh,low,2,more,big,high,acc
vhigh,low,3,?,small,?,unacc
?,low,?,?,?,med,unacc
vhigh,?,3,2,?,high,unacc
vhigh,low,3,2,med,low,unacc
vhigh,low,3,2,med,med,unacc
vhigh,?,3,2,med,high,unacc
vhigh,low,3,2,big,low,unacc
vhigh,low,3,2,big,med,unacc
?,low,3,2,big,high,?
vhigh,?,3,4,small,low,unacc
vhigh,low,3,4,small,?,unacc
vhigh,low,?,4,small,high,?
vhigh,low,3,4,med,low,unacc
vhigh,low,3,4,med,med,?
vhigh,low,3,4,med,high,acc
vhigh,low,3,4,big,low,unacc
vhigh,low,3,4,big,med,acc
vhigh,?,3,4,big,high,acc
vhigh,low,3,more,?,low,unacc
vhigh,?,3,?,small,?,unacc
vhigh,?,3,more,small,high,acc
vhigh,low,3,?,med,low,unacc
vhigh,low,3,more,med,med,acc
vhigh,low,3,more,med,high,acc
vhigh,low,3,more,big,low,unacc
vhigh,low,3,more,big,?,acc
vhigh,low,3,more,big,high,?
vhigh,low,4,2,small,low,unacc
vhigh,?,4,2,small,med,unacc
vhigh,low,4,2,small,high,unacc
vhigh,low,4,2,med,low,unacc
vhigh,low,4,2,med,med,unacc
vhigh,low,4,2,med,high,unacc
vhigh,low,4,2,big,low,unacc
vhigh,low,4,2,big,med,unacc
vhigh,low,4,2,big,high,unacc
vhigh,low,4,4,small,low,unacc
vhigh,low,4,4,small,med,unacc
vhigh,low,4,4,small,high,acc
vhigh,low,4,4,med,?,unacc
vhigh,low,4,4,?,med,?
vhigh,low,4,4,?,high,acc
vhigh,low,4,4,?,?,unacc
vhigh,low,4,4,big,?,acc
vhigh,?,4,?,big,high,acc
vhigh,?,4,more,small,?,unacc
vhigh,low,4,more,small,?,unacc
vhigh,low,4,more,small,?,acc
?,low,4,more,?,low,unacc
vhigh,low,4,more,med,med,?
vhigh,low,4,more,med,high,acc
vhigh,low,4,more,big,low,unacc
vhigh,low,4,more,big,med,acc
vhigh,low,4,more,big,high,acc
?,?,5more,2,small,low,unacc
vhigh,low,5more,2,small,med,unacc
vhigh,?,5more,2,small,high,unacc
vhigh,low,5more,2,?,low,unacc
vhigh,low,5more,2,med,med,unacc
vhigh,low,5more,2,med,high,unacc
vhigh,low,5more,2,big,low,unacc
vhigh,?,5more,2,big,?,unacc
vhigh,low,5more,2,big,high,unacc
vhigh,low,5more,4,small,low,unacc
vhigh,low,?,4,small,?,unacc
vhigh,low,5more,4,small,high,acc
vhigh,low,5more,4,med,low,unacc
vhigh,low,5more,4,med,med,?
vhigh,low,5more,4,med,?,acc
vhigh,low,5more,?,big,low,unacc
vhigh,low,5more,4,big,med,acc
vhigh,low,5more,4,big,high,acc
vhigh,low,5more,more,small,low,unacc
vhigh,low,5more,more,small,med,?
vhigh,?,5more,more,small,high,acc
vhigh,?,5more,more,med,low,unacc
vhigh,low,5more,more,med,med,acc
vhigh,low,5more,more,med,high,acc
vhigh,low,5more,more,big,low,unacc
vhigh,low,5more,?,big,med,acc
vhigh,?,5more,more,big,high,acc
high,vhigh,2,2,small,low,unacc
high,vhigh,2,2,small,med,unacc
high,vhigh,?,2,small,?,unacc
high,vhigh,2,2,?,low,unacc
high,?,2,?,med,med,unacc
high,vhigh,2,2,med,high,unacc
high,vhigh,2,2,big,?,unacc
high,vhigh,2,2,?,med,unacc
high,vhigh,?,2,big,high,unacc
high,vhigh,2,4,small,low,?
high,vhigh,2,?,small,med,unacc
high,vhigh,2,4,small,high,unacc
?,vhigh,2,4,med,low,unacc
high,?,2,4,?,?,?
high,vhigh,2,4,med,high,unacc
high,vhigh,2,?,big,low,unacc
high,vhigh,2,4,big,med,unacc
high,vhigh,2,4,big,high,unacc
high,vhigh,?,more,small,low,unacc
high,?,2,?,small,med,unacc
high,vhigh,2,more,small,high,unacc
high,vhigh,2,more,med,low,unacc
high,?,2,?,med,med,unacc
?,vhigh,2,more,?,high,unacc
high,vhigh,2,more,?,low,unacc
?,vhigh,2,more,big,med,unacc
high,vhigh,2,more,?,high,?
high,vhigh,3,2,small,low,unacc
high,vhigh,3,2,?,med,unacc
high,?,3,2,small,high,unacc
high,vhigh,3,2,med,low,unacc
high,vhigh,3,2,med,med,?
high,vhigh,3,2,med,high,unacc
high,vhigh,3,2,big,low,unacc
high,vhigh,3,2,big,med,unacc
high,vhigh,?,2,big,?,unacc
?,vhigh,3,4,small,low,unacc
high,vhigh,3,?,small,med,unacc
high,vhigh,3,4,?,high,unacc
high,vhigh,3,4,med,low,unacc
high,vhigh,3,4,?,med,unacc
high,vhigh,3,4,med,high,unacc
high,vhigh,3,4,big,low,?
high,vhigh,3,4,big,?,unacc
high,vhigh,3,4,big,?,unacc
high,vhigh,3,more,small,low,unacc
high,vhigh,3,more,small,med,unacc
high,vhigh,3,more,small,high,unacc
?,vhigh,3,?,med,low,unacc
high,vhigh,3,more,med,med,unacc
high,vhigh,3,more,med,high,unacc
high,vhigh,3,more,big,low,unacc
?,vhigh,3,more,big,med,unacc
high,vhigh,3,more,big,high,unacc
high,vhigh,4,2,small,?,unacc
high,vhigh,?,2,small,med,unacc
high,vhigh,4,2,small,high,unacc
?,vhigh,?,2,med,low,unacc
?,vhigh,4,2,med,med,unacc
?,vhigh,4,2,med,high,unacc
?,vhigh,4,2,big,?,unacc
high,vhigh,4,2,?,med,unacc
high,vhigh,4,2,?,high,unacc
high,vhigh,4,4,small,low,unacc
high,?,4,?,small,med,unacc
high,vhigh,4,4,small,high,unacc
high,vhigh,4,4,med,?,unacc
high,vhigh,4,4,med,med,unacc
high,vhigh,4,4,med,high,unacc
high,vhigh,4,4,big,?,unacc
high,vhigh,4,4,?,med,unacc
?,vhigh,4,4,big,high,unacc
high,vhigh,4,?,small,?,unacc
high,vhigh,4,more,small,med,unacc
high,vhigh,4,?,small,high,unacc
high,?,4,more,?,low,unacc
high,vhigh,4,more,med,med,unacc
high,?,4,more,med,?,unacc
high,vhigh,4,?,big,?,unacc
high,vhigh,?,more,big,med,unacc
high,vhigh,4,more,big,high,unacc
high,vhigh,?,2,small,low,unacc
high,vhigh,5more,2,small,med,unacc
high,vhigh,5more,2,small,high,unacc
high,vhigh,5more,2,med,low,?
high,vhigh,5more,2,med,med,unacc
high,vhigh,5more,2,med,high,unacc
?,vhigh,5more,2,?,low,unacc
high,vhigh,5more,2,big,med,unacc
high,vhigh,5more,2,big,high,unacc
high,vhigh,5more,4,small,low,unacc
high,vhigh,5more,4,small,med,unacc
high,vhigh,5more,4,?,high,unacc
high,vhigh,5more,4,med,?,unacc
?,vhigh,5more,4,med,med,?
high,?,5more,4,med,high,unacc
high,vhigh,5more,?,big,?,unacc
high,vhigh,5more,4,big,med,unacc
high,?,5more,4,big,high,?
high,vhigh,5more,more,?,low,unacc
high,vhigh,5more,more,small,med,unacc
?,vhigh,5more,more,small,high,unacc
high,vhigh,5more,more,med,low,unacc
high,vhigh,5more,more,med,med,unacc
high,vhigh,5more,more,med,high,unacc
high,vhigh,5more,more,big,low,unacc
high,vhigh,5more,more,big,med,unacc
high,vhigh,5more,more,big,?,unacc
high,high,2,2,small,low,unacc
high,high,2,2,small,med,unacc
high,high,2,2,small,high,unacc
high,high,2,2,?,low,unacc
?,high,2,2,med,med,unacc
high,?,2,?,med,high,unacc
high,high,2,2,big,low,unacc
high,high,2,2,?,med,unacc
high,high,2,2,big,high,unacc
high,high,2,4,small,low,unacc
high,high,2,4,small,med,unacc
high,high,2,4,small,high,acc
high,high,2,4,med,low,unacc
high,high,2,4,med,?,unacc
high,high,2,4,med,high,acc
high,high,2,4,big,low,unacc
high,high,2,4,big,?,acc
high,high,2,4,?,high,acc
high,high,2,more,small,low,unacc
high,high,2,more,small,med,unacc
high,high,2,more,small,high,unacc
high,high,2,more,med,low,unacc
high,high,2,more,med,med,?
high,high,2,more,med,high,acc
high,high,2,more,big,low,?
high,high,2,more,big,med,?
high,?,2,more,big,high,acc
high,high,3,2,small,low,unacc
high,high,3,2,small,med,unacc
high,high,3,2,small,high,unacc
high,high,3,2,med,low,?
high,high,3,2,med,med,unacc
high,high,3,2,med,high,unacc
high,high,3,2,big,low,unacc
high,high,3,2,big,med,unacc
high,high,3,2,big,high,unacc
high,high,3,4,small,low,unacc
?,?,3,4,small,med,unacc
high,?,3,4,small,high,acc
high,high,3,4,med,low,unacc
high,high,3,4,med,?,unacc
high,?,?,4,med,high,acc
high,high,?,4,big,low,unacc
high,high,3,4,?,med,acc
high,high,3,4,big,high,acc
high,high,3,more,small,low,unacc
high,high,3,more,small,med,unacc
high,high,3,?,small,high,acc
high,high,3,more,med,low,unacc
high,?,3,more,med,?,acc
high,high,3,more,med,high,acc
high,high,3,more,big,low,unacc
high,high,3,more,big,med,acc
high,high,3,more,?,high,acc
high,high,4,2,?,low,unacc
high,high,4,2,small,med,unacc
high,high,4,2,small,high,unacc
high,high,4,2,med,low,unacc
high,high,4,2,?,med,unacc
high,high,4,2,med,high,unacc
high,high,4,2,?,low,unacc
high,high,4,2,big,med,unacc
high,high,4,2,?,high,unacc
high,high,4,4,small,low,unacc
high,?,4,4,small,med,unacc
high,?,4,4,small,high,acc
high,high,4,4,?,?,unacc
high,high,4,4,med,med,acc
high,?,4,4,med,high,acc
high,high,4,4,?,low,unacc
high,high,4,4,big,med,acc
high,high,4,4,big,high,acc
high,high,4,more,small,low,unacc
high,high,4,more,small,med,unacc
high,high,4,more,small,high,acc
high,high,4,more,med,low,unacc
high,high,4,more,med,med,acc
high,high,4,more,med,high,acc
high,high,4,more,big,low,unacc
high,high,4,more,big,med,acc
high,?,4,?,big,high,acc
high,high,5more,2,small,low,unacc
high,high,5more,2,small,med,unacc
high,high,5more,2,small,high,?
?,high,5more,2,med,low,unacc
high,high,5more,2,med,med,unacc
high,high,5more,2,med,high,unacc
high,high,?,2,big,low,unacc
high,high,5more,2,big,med,unacc
high,high,5more,2,big,high,unacc
?,high,5more,4,small,low,unacc
high,high,5more,4,small,med,unacc
high,?,5more,4,small,?,acc
high,high,5more,4,med,low,?
high,high,5more,4,med,med,acc
high,high,5more,4,med,high,acc
high,high,5more,4,big,low,unacc
high,high,5more,4,big,med,acc
high,high,5more,4,big,high,acc
high,high,5more,more,small,low,unacc
high,high,5more,more,small,med,unacc
high,high,5more,more,?,?,acc
high,high,5more,more,med,low,unacc
high,high,5more,more,med,?,acc
high,high,?,?,med,high,acc
high,high,5more,more,big,?,unacc
high,high,5more,more,big,med,?
high,high,5more,more,big,high,acc
?,med,2,2,small,?,unacc
high,med,2,2,small,med,?
high,med,2,2,small,high,unacc
high,?,2,2,med,low,unacc
high,med,2,2,med,med,unacc
?,med,2,2,?,high,?
high,med,2,2,big,low,unacc
high,med,2,2,big,med,?
high,?,2,2,big,?,unacc
high,med,2,4,small,low,unacc
high,?,2,4,small,med,unacc
?,med,2,?,?,high,acc
high,med,2,4,med,?,unacc
high,med,2,4,med,med,unacc
high,med,2,4,med,high,acc
?,med,2,4,big,low,unacc
high,med,2,4,big,med,acc
high,med,2,4,big,high,?
high,med,2,more,?,low,unacc
high,med,2,more,small,med,unacc
high,med,2,more,small,high,unacc
high,med,2,more,med,low,unacc
high,med,2,more,med,med,unacc
high,med,2,more,med,high,acc
high,med,2,more,big,low,unacc
high,med,2,more,big,med,acc
high,med,?,more,big,high,acc
high,med,?,2,small,low,unacc
high,med,3,2,small,med,unacc
high,med,3,2,small,high,unacc
high,med,?,2,med,low,unacc
high,med,3,2,med,med,unacc
high,med,?,2,med,high,unacc
high,med,3,2,big,low,unacc
high,med,3,2,big,?,unacc
high,med,3,2,big,?,unacc
high,med,3,4,small,low,unacc
high,med,?,4,small,med,?
high,med,3,4,small,high,acc
high,med,3,4,med,low,unacc
high,med,3,4,med,med,unacc
high,med,3,4,med,high,acc
high,med,3,4,big,low,unacc
?,med,3,4,big,med,acc
high,med,3,4,big,high,acc
high,med,3,more,small,low,?
high,med,3,more,small,?,unacc
high,med,3,more,small,high,acc
high,med,3,more,?,low,unacc
high,med,3,more,?,med,acc
high,med,3,more,med,high,?
high,med,3,more,big,low,unacc
high,med,3,more,big,med,acc
high,med,3,more,big,high,acc
high,med,4,2,small,low,unacc
high,med,4,2,small,med,unacc
high,med,4,2,small,high,unacc
high,med,4,2,med,?,unacc
high,med,4,2,med,med,unacc
high,med,?,2,med,high,unacc
high,med,4,2,big,low,unacc
high,med,4,2,big,med,unacc
high,med,4,?,big,high,unacc
high,med,4,4,small,?,unacc
high,med,?,4,small,med,unacc
high,med,4,4,small,high,acc
high,med,4,4,med,?,?
high,med,4,4,med,med,acc
high,med,4,?,med,high,acc
high,med,4,4,big,low,unacc
high,med,4,4,big,med,acc
?,med,4,4,big,?,acc
high,med,4,more,small,low,unacc
high,med,4,more,small,med,unacc
high,med,4,more,small,?,acc
high,med,4,more,?,low,unacc
high,med,4,more,med,med,acc
high,med,4,more,med,high,?
high,med,4,more,?,low,unacc
high,med,4,more,big,?,acc
high,med,4,more,big,high,acc
high,?,5more,2,small,low,unacc
high,med,5more,2,small,med,unacc
high,med,5more,?,small,high,unacc
high,med,5more,2,med,low,unacc
high,med,5more,2,med,med,unacc
high,med,5more,2,med,high,?
high,med,5more,2,?,low,unacc
high,med,5more,2,big,med,unacc
high,med,5more,?,big,high,unacc
high,med,5more,4,small,low,unacc
high,med,?,4,small,med,unacc
?,med,?,?,small,high,acc
high,med,5more,4,med,low,unacc
high,med,5more,4,med,med,acc
high,med,5more,4,med,high,acc
high,med,5more,4,big,low,unacc
high,med,5more,4,big,med,acc
high,med,5more,4,big,high,acc
high,med,5more,more,small,low,unacc
?,med,5more,more,small,med,unacc
high,med,5more,more,small,high,acc
high,med,5more,more,med,low,unacc
high,med,5more,more,med,med,acc
high,med,5more,more,med,high,?
?,med,5more,more,big,low,unacc
high,?,?,more,big,med,acc
