@relation dataset

@attribute buying {vhigh, high, med, low}
@attribute maint {vhigh, high, med, low}
@attribute doors {2, 3, 4, 5more}
@attribute persons {2, 4, more}
@attribute lug_boot {small, med, big}
@attribute safety {low, med, high}
@attribute class {unacc, acc, good, vgood}


@data
vhigh,?,5more,2,?,low,unacc
?,?,5more,2,big,med,?
vhigh,vhigh,5more,2,?,high,unacc
vhigh,vhigh,5more,4,small,low,unacc
vhigh,vhigh,5more,4,small,?,unacc
vhigh,vhigh,5more,4,small,high,unacc
vhigh,vhigh,5more,4,?,low,unacc
?,?,5more,4,med,med,unacc
vhigh,vhigh,?,4,med,high,unacc
vhigh,vhigh,5more,4,big,low,unacc
vhigh,vhigh,5more,4,big,med,unacc
vhigh,vhigh,5more,?,big,high,unacc
vhigh,vhigh,5more,more,?,low,unacc
vhigh,vhigh,5more,more,small,med,unacc
vhigh,vhigh,?,more,small,high,?
vhigh,vhigh,5more,more,med,low,unacc
vhigh,vhigh,5more,more,med,med,unacc
vhigh,?,?,more,med,high,unacc
?,vhigh,5more,more,big,low,unacc
vhigh,vhigh,5more,more,big,med,unacc
vhigh,vhigh,5more,more,big,high,unacc
vhigh,high,2,2,?,low,unacc
vhigh,high,2,2,small,med,unacc
vhigh,?,?,2,small,high,unacc
vhigh,high,2,2,med,low,unacc
vhigh,high,2,2,med,med,?
?,high,2,?,med,high,unacc
vhigh,high,2,?,big,low,unacc
vhigh,?,2,2,?,med,unacc
vhigh,high,2,2,big,high,unacc
vhigh,high,?,4,small,low,unacc
?,?,2,4,small,med,unacc
vhigh,high,2,4,?,high,unacc
vhigh,high,2,?,med,?,?
vhigh,high,2,4,med,med,unacc
vhigh,high,?,4,med,?,unacc
vhigh,high,2,4,big,low,unacc
vhigh,?,2,4,big,med,unacc
vhigh,high,2,4,big,high,unacc
vhigh,high,2,more,small,low,unacc
vhigh,high,2,more,?,med,unacc
?,high,2,more,?,high,unacc
vhigh,?,2,more,med,low,unacc
vhigh,high,2,more,med,med,unacc
vhigh,high,2,?,med,high,unacc
vhigh,high,2,more,big,low,unacc
vhigh,?,2,more,big,med,unacc
vhigh,?,2,more,big,high,unacc
vhigh,high,3,2,small,low,unacc
vhigh,high,3,2,small,med,unacc
vhigh,high,3,2,small,high,unacc
vhigh,high,3,2,med,low,?
vhigh,high,3,2,med,med,unacc
?,high,?,2,med,high,unacc
vhigh,high,3,2,big,low,?
vhigh,high,3,?,big,med,?
vhigh,high,3,2,big,high,?
vhigh,high,3,4,?,low,unacc
vhigh,high,3,?,small,med,unacc
vhigh,high,3,4,small,high,unacc
vhigh,high,3,4,med,low,unacc
vhigh,high,3,4,med,med,unacc
vhigh,high,3,4,med,high,unacc
?,high,3,4,big,low,unacc
vhigh,high,3,4,big,med,?
vhigh,high,3,4,big,high,unacc
vhigh,high,3,more,small,low,unacc
?,high,3,more,small,med,?
vhigh,high,3,more,small,high,unacc
vhigh,high,3,?,med,low,unacc
vhigh,high,3,more,med,med,unacc
vhigh,high,3,more,?,high,unacc
vhigh,high,3,more,big,?,unacc
vhigh,high,3,more,big,med,unacc
vhigh,?,3,more,big,high,unacc
vhigh,high,4,2,small,low,unacc
vhigh,high,?,2,small,med,unacc
vhigh,high,4,2,small,high,unacc
?,high,4,2,med,low,unacc
vhigh,?,4,2,med,med,unacc
vhigh,high,4,2,med,high,unacc
vhigh,high,4,2,big,low,unacc
vhigh,?,4,2,big,med,?
vhigh,?,4,2,big,high,unacc
vhigh,high,4,4,small,low,unacc
vhigh,high,4,4,?,med,?
?,high,4,4,small,high,?
?,high,4,4,?,low,?
vhigh,high,4,4,med,med,?
vhigh,high,4,?,?,high,unacc
vhigh,high,4,4,big,?,unacc
vhigh,high,4,4,big,med,unacc
vhigh,high,4,?,big,high,?
vhigh,high,4,more,small,low,unacc
vhigh,high,4,more,small,med,unacc
vhigh,high,4,more,small,high,unacc
vhigh,high,4,more,med,low,unacc
vhigh,?,4,more,med,?,unacc
vhigh,high,?,more,med,high,unacc
vhigh,?,4,more,?,low,unacc
vhigh,high,?,more,big,med,unacc
?,high,?,more,big,high,unacc
vhigh,high,5more,2,small,low,unacc
vhigh,high,5more,2,small,?,unacc
vhigh,high,5more,2,small,high,unacc
vhigh,high,5more,?,med,low,unacc
vhigh,high,5more,2,med,?,?
vhigh,high,5more,2,med,high,unacc
vhigh,?,5more,2,big,?,unacc
vhigh,high,5more,2,big,med,unacc
vhigh,high,5more,2,big,high,unacc
vhigh,high,5more,4,small,low,unacc
vhigh,high,?,4,small,med,unacc
vhigh,high,?,4,small,high,unacc
vhigh,high,5more,4,med,low,unacc
vhigh,?,5more,4,med,med,unacc
vhigh,high,5more,4,med,high,unacc
vhigh,?,5more,?,big,low,unacc
vhigh,high,5more,4,big,med,unacc
vhigh,high,5more,?,big,high,unacc
vhigh,high,5more,more,small,low,unacc
vhigh,high,5more,more,small,med,unacc
vhigh,high,?,more,small,high,unacc
vhigh,high,5more,more,med,low,?
vhigh,high,5more,more,med,med,unacc
vhigh,?,5more,more,med,high,unacc
vhigh,high,5more,more,big,low,unacc
vhigh,high,5more,more,?,med,?
vhigh,?,5more,more,big,high,unacc
vhigh,med,2,2,?,low,unacc
vhigh,med,2,2,small,med,unacc
vhigh,med,2,2,small,high,unacc
vhigh,med,2,2,med,low,?
vhigh,med,?,2,med,med,unacc
vhigh,med,?,2,med,high,unacc
vhigh,?,2,2,big,low,unacc
vhigh,med,2,2,big,?,unacc
vhigh,med,2,?,big,high,unacc
vhigh,med,2,4,small,low,unacc
vhigh,med,2,4,small,med,unacc
vhigh,med,2,4,small,high,acc
vhigh,med,?,4,med,?,?
vhigh,med,2,4,med,med,unacc
vhigh,med,2,4,med,high,acc
vhigh,?,2,4,big,low,unacc
vhigh,med,2,4,big,med,acc
vhigh,med,2,4,big,high,acc
vhigh,med,2,more,small,low,unacc
vhigh,med,2,?,small,med,unacc
vhigh,med,2,more,small,high,unacc
vhigh,med,2,more,?,low,unacc
vhigh,med,2,more,med,med,unacc
vhigh,?,2,more,med,?,acc
vhigh,med,2,more,big,low,unacc
vhigh,?,2,more,big,med,acc
vhigh,med,2,more,?,high,acc
vhigh,med,3,2,small,low,unacc
vhigh,med,3,2,small,med,unacc
vhigh,med,3,2,small,high,unacc
vhigh,med,3,2,med,?,unacc
vhigh,med,3,2,med,?,unacc
vhigh,med,3,2,med,high,unacc
vhigh,med,3,2,big,low,unacc
vhigh,med,3,2,big,med,unacc
?,med,3,2,big,high,unacc
?,med,3,4,small,low,unacc
vhigh,med,3,4,small,med,unacc
?,med,3,4,small,high,acc
vhigh,med,3,4,med,low,unacc
vhigh,med,?,4,med,med,unacc
vhigh,med,3,?,med,high,acc
vhigh,med,3,4,big,low,unacc
vhigh,med,3,4,big,med,acc
?,med,3,4,big,high,acc
vhigh,med,3,more,small,low,unacc
vhigh,med,3,more,small,med,unacc
vhigh,med,3,more,small,high,acc
vhigh,?,3,more,med,low,unacc
vhigh,med,3,more,med,med,acc
vhigh,med,3,more,med,high,acc
vhigh,med,3,more,big,low,unacc
vhigh,med,3,?,big,med,acc
vhigh,med,3,more,big,high,acc
vhigh,med,4,2,small,low,unacc
vhigh,med,4,2,small,med,unacc
vhigh,med,4,2,small,high,unacc
vhigh,med,4,?,med,low,unacc
vhigh,med,4,2,med,med,unacc
vhigh,med,4,2,med,?,unacc
vhigh,med,4,2,big,low,unacc
vhigh,med,4,2,big,med,unacc
vhigh,med,4,2,big,high,unacc
vhigh,med,4,4,small,low,?
vhigh,med,4,4,small,med,unacc
vhigh,med,?,4,small,?,acc
vhigh,med,4,4,med,low,unacc
vhigh,med,4,4,med,med,?
vhigh,med,4,4,med,?,acc
vhigh,med,4,4,big,low,unacc
vhigh,med,4,4,big,med,acc
?,med,4,4,big,high,acc
vhigh,med,4,more,small,low,?
vhigh,med,4,more,small,med,unacc
vhigh,med,4,more,small,high,acc
?,med,4,more,med,low,unacc
vhigh,med,4,more,med,med,acc
vhigh,med,4,more,?,high,acc
vhigh,med,4,more,big,low,unacc
vhigh,med,4,more,big,?,acc
vhigh,?,4,more,big,high,acc
vhigh,med,5more,2,small,low,unacc
vhigh,med,5more,2,small,med,unacc
vhigh,med,5more,2,small,high,unacc
vhigh,med,5more,?,med,?,unacc
vhigh,med,5more,2,med,med,unacc
vhigh,?,5more,2,med,high,unacc
vhigh,med,5more,2,big,?,unacc
vhigh,med,5more,2,big,med,unacc
vhigh,med,5more,2,big,high,unacc
vhigh,med,5more,4,small,low,unacc
vhigh,med,5more,4,small,med,unacc
vhigh,med,5more,4,small,high,acc
vhigh,med,5more,4,med,low,unacc
vhigh,med,5more,4,med,med,acc
vhigh,med,5more,4,med,high,acc
vhigh,med,5more,4,big,low,unacc
vhigh,med,5more,?,big,med,acc
vhigh,med,5more,4,big,high,acc
vhigh,?,5more,more,?,low,unacc
vhigh,med,5more,more,?,med,unacc
vhigh,med,5more,more,small,high,acc
vhigh,med,5more,more,med,low,unacc
vhigh,med,5more,?,med,med,acc
vhigh,med,5more,more,med,high,acc
vhigh,med,5more,more,big,low,unacc
vhigh,med,5more,more,big,?,acc
vhigh,med,5more,more,big,?,acc
vhigh,low,2,2,small,low,unacc
vhigh,low,2,2,small,med,unacc
vhigh,low,2,2,small,high,unacc
vhigh,low,2,2,med,low,unacc
vhigh,low,2,2,med,med,unacc
vhigh,low,2,2,med,high,unacc
?,low,2,2,big,low,unacc
vhigh,low,2,2,big,med,unacc
vhigh,low,2,2,big,high,unacc
vhigh,low,2,4,small,low,unacc
vhigh,low,2,4,small,med,unacc
vhigh,low,2,4,small,high,acc
vhigh,low,2,4,?,low,unacc
vhigh,low,2,4,med,med,unacc
vhigh,low,2,4,med,high,acc
vhigh,low,2,4,?,low,unacc
vhigh,low,?,4,big,med,acc
vhigh,low,2,4,big,high,acc
vhigh,low,2,more,small,?,unacc
vhigh,low,2,more,small,med,unacc
vhigh,?,2,more,?,high,unacc
?,?,2,more,med,low,unacc
vhigh,low,2,more,med,med,unacc
vhigh,low,2,more,med,high,acc
vhigh,low,2,more,big,low,unacc
vhigh,low,2,more,big,med,?
vhigh,low,2,more,big,high,acc
vhigh,?,3,2,small,low,?
vhigh,low,3,2,small,med,unacc
vhigh,low,3,2,small,?,?
vhigh,?,?,2,med,low,unacc
vhigh,low,?,2,med,med,unacc
vhigh,low,3,2,?,high,unacc
vhigh,low,3,2,?,?,unacc
vhigh,low,3,2,big,med,unacc
vhigh,low,3,2,big,high,unacc
vhigh,low,3,?,small,low,unacc
vhigh,low,3,4,small,?,unacc
vhigh,low,3,?,small,high,?
vhigh,low,3,4,med,low,unacc
vhigh,low,3,4,med,med,unacc
vhigh,low,3,4,med,high,acc
vhigh,low,3,4,big,low,unacc
vhigh,low,3,?,big,med,acc
vhigh,low,3,4,big,high,acc
vhigh,low,3,more,small,low,unacc
?,low,3,more,?,med,unacc
vhigh,low,3,more,small,high,acc
vhigh,low,3,more,med,?,unacc
vhigh,low,3,more,med,med,acc
vhigh,low,3,more,med,high,acc
vhigh,low,3,more,big,low,unacc
vhigh,low,3,more,big,med,acc
vhigh,low,3,more,big,high,acc
?,low,4,2,small,low,unacc
?,low,4,2,small,med,unacc
vhigh,low,4,2,small,high,?
vhigh,low,4,2,?,low,unacc
vhigh,?,4,2,?,med,unacc
vhigh,low,4,2,med,high,unacc
vhigh,low,4,2,big,low,unacc
vhigh,low,4,2,big,med,unacc
?,low,4,2,big,high,unacc
vhigh,low,4,4,small,low,unacc
vhigh,low,4,4,small,?,unacc
vhigh,low,4,4,small,high,acc
?,low,?,4,med,low,unacc
vhigh,low,4,4,med,med,acc
vhigh,low,4,4,med,high,?
vhigh,low,4,4,big,low,unacc
vhigh,low,4,?,big,med,acc
vhigh,low,4,4,big,?,acc
vhigh,low,4,more,small,low,unacc
vhigh,low,4,?,small,med,unacc
vhigh,low,4,more,small,high,acc
vhigh,low,4,more,med,low,unacc
vhigh,low,4,more,med,med,acc
vhigh,low,4,more,med,high,acc
vhigh,low,?,?,big,low,unacc
vhigh,low,4,more,big,med,acc
vhigh,low,4,more,big,high,acc
?,low,5more,2,small,low,unacc
vhigh,low,5more,2,small,med,unacc
?,low,5more,2,small,high,unacc
vhigh,low,?,2,med,low,unacc
vhigh,low,5more,?,med,med,unacc
vhigh,low,5more,2,med,?,unacc
?,low,5more,2,?,low,unacc
vhigh,low,5more,2,big,med,unacc
?,low,?,2,big,high,unacc
vhigh,low,5more,4,small,low,unacc
vhigh,low,5more,4,small,?,unacc
vhigh,?,5more,4,small,high,acc
vhigh,low,5more,?,med,low,?
vhigh,low,5more,4,med,med,?
vhigh,low,5more,4,med,?,acc
vhigh,low,5more,?,big,low,unacc
vhigh,low,5more,4,big,?,?
vhigh,low,5more,4,big,high,acc
vhigh,low,5more,more,small,low,unacc
vhigh,low,?,more,small,med,unacc
vhigh,low,5more,more,small,high,acc
vhigh,low,5more,more,med,low,unacc
vhigh,low,5more,more,med,med,acc
?,low,?,more,med,high,acc
?,low,5more,more,big,low,unacc
vhigh,low,5more,?,big,med,acc
vhigh,low,?,more,big,high,?
high,vhigh,2,2,small,low,unacc
?,vhigh,2,2,?,med,?
high,vhigh,2,?,?,high,unacc
high,vhigh,2,2,med,low,unacc
high,?,?,2,med,med,unacc
high,vhigh,?,?,med,high,?
high,vhigh,2,2,big,low,unacc
high,vhigh,2,2,big,med,unacc
high,vhigh,2,2,big,?,unacc
high,?,2,4,small,low,unacc
high,vhigh,2,4,small,med,unacc
high,vhigh,2,?,small,high,unacc
high,vhigh,2,4,med,low,unacc
high,vhigh,2,?,med,med,unacc
high,vhigh,2,?,med,high,unacc
high,vhigh,2,4,big,low,unacc
high,vhigh,2,4,big,med,unacc
?,vhigh,2,4,big,high,unacc
high,vhigh,2,more,small,low,unacc
high,vhigh,?,more,small,?,unacc
high,vhigh,2,more,small,high,unacc
high,vhigh,2,more,med,low,unacc
high,vhigh,2,more,med,med,unacc
high,vhigh,2,more,med,high,unacc
high,?,2,more,big,low,?
?,vhigh,2,more,big,med,unacc
high,vhigh,2,?,?,high,unacc
high,vhigh,3,2,?,low,unacc
high,vhigh,3,2,small,med,unacc
high,vhigh,?,2,small,high,unacc
high,vhigh,3,2,med,low,unacc
high,vhigh,3,2,med,med,unacc
?,vhigh,3,2,med,?,unacc
?,vhigh,3,2,big,low,?
high,vhigh,3,2,big,med,unacc
high,vhigh,3,?,big,high,unacc
high,vhigh,3,4,?,low,unacc
high,vhigh,3,4,small,med,?
high,vhigh,3,4,small,high,unacc
high,?,3,4,med,low,unacc
high,vhigh,3,4,med,med,?
high,vhigh,3,4,med,high,unacc
high,?,3,4,big,low,unacc
high,vhigh,3,4,big,med,unacc
high,vhigh,3,4,big,high,unacc
?,vhigh,3,more,small,low,unacc
high,vhigh,3,more,small,med,unacc
?,?,3,more,small,high,unacc
high,vhigh,3,more,med,low,unacc
high,?,3,more,med,med,?
high,?,?,more,med,high,unacc
high,?,3,more,big,low,unacc
high,vhigh,3,?,big,med,unacc
high,vhigh,3,more,big,high,unacc
high,vhigh,4,2,small,low,unacc
high,vhigh,?,2,small,?,unacc
high,?,4,2,small,high,unacc
?,vhigh,4,2,med,low,unacc
high,vhigh,4,2,med,med,unacc
high,vhigh,4,2,med,high,unacc
high,vhigh,4,2,big,low,unacc
high,vhigh,4,2,big,?,unacc
high,vhigh,4,2,big,high,unacc
?,vhigh,4,4,small,low,unacc
high,?,4,4,small,med,unacc
high,vhigh,4,?,?,?,unacc
high,vhigh,4,4,med,low,unacc
high,vhigh,4,4,?,med,unacc
?,vhigh,4,4,med,high,unacc
?,vhigh,4,4,big,low,unacc
high,?,4,4,big,med,unacc
?,vhigh,?,4,big,high,unacc
high,vhigh,?,more,small,low,unacc
?,vhigh,4,more,?,med,unacc
high,vhigh,4,more,small,high,unacc
high,vhigh,4,more,med,low,unacc
high,vhigh,4,more,med,med,?
high,vhigh,4,more,med,high,unacc
high,vhigh,4,more,big,?,unacc
high,vhigh,4,more,big,med,unacc
high,vhigh,4,more,big,?,unacc
high,vhigh,5more,2,?,low,unacc
high,vhigh,5more,2,small,med,?
high,vhigh,5more,2,?,high,unacc
high,vhigh,5more,2,med,?,unacc
high,vhigh,5more,2,med,med,unacc
high,vhigh,5more,2,med,?,unacc
high,vhigh,5more,2,big,low,unacc
high,vhigh,5more,2,big,?,unacc
high,vhigh,5more,2,big,high,unacc
high,vhigh,5more,4,small,low,unacc
high,vhigh,5more,4,small,med,unacc
high,vhigh,5more,4,small,high,unacc
high,vhigh,5more,4,med,low,unacc
high,vhigh,5more,4,med,med,unacc
high,vhigh,5more,4,med,high,unacc
high,vhigh,5more,4,big,low,?
?,vhigh,5more,4,big,med,unacc
high,?,5more,4,big,high,unacc
high,vhigh,5more,more,small,low,unacc
high,vhigh,5more,more,small,med,unacc
?,vhigh,5more,more,small,high,unacc
high,vhigh,5more,more,?,low,?
high,vhigh,5more,more,med,med,unacc
high,?,?,more,med,high,unacc
high,vhigh,5more,more,big,low,unacc
high,vhigh,5more,more,big,med,unacc
high,?,5more,more,big,high,unacc
high,?,2,2,small,low,unacc
?,high,2,2,small,med,unacc
high,high,2,2,small,high,unacc
high,high,2,2,?,low,unacc
high,high,2,2,med,med,?
high,high,2,2,med,?,unacc
high,high,2,2,big,low,?
high,high,2,2,big,?,unacc
high,high,2,2,?,high,unacc
high,high,2,4,small,?,?
high,high,2,4,small,med,unacc
high,high,2,4,small,high,acc
?,high,2,4,med,low,unacc
?,high,2,4,med,med,unacc
high,high,2,4,med,high,acc
high,high,2,4,big,low,?
high,high,2,4,big,med,acc
high,high,2,4,big,high,acc
high,high,2,more,small,low,unacc
high,high,2,more,small,med,unacc
high,high,2,more,small,high,unacc
?,?,2,more,med,low,unacc
high,high,2,more,med,med,unacc
high,high,2,more,med,high,acc
high,high,2,more,big,low,?
high,?,2,more,big,med,acc
high,high,2,more,big,high,acc
high,high,3,2,small,low,unacc
high,high,3,2,small,med,unacc
high,high,3,2,small,high,unacc
high,high,3,2,med,?,unacc
high,high,3,2,med,med,unacc
high,high,3,2,med,high,unacc
high,high,3,2,big,low,unacc
?,high,3,2,big,med,unacc
high,high,3,?,big,high,unacc
high,high,3,?,small,low,unacc
high,high,3,4,small,med,?
high,high,3,4,small,high,acc
high,high,3,4,med,low,unacc
high,high,3,4,med,med,unacc
high,high,3,4,med,high,acc
high,?,3,4,big,?,?
high,?,3,4,big,med,acc
high,high,3,4,big,high,acc
high,high,3,more,small,low,unacc
high,?,3,more,small,med,unacc
high,high,3,more,small,?,?
high,high,3,?,med,low,unacc
high,high,3,more,med,med,acc
high,high,3,more,med,high,acc
high,high,3,more,big,low,unacc
high,?,3,more,big,med,acc
high,high,3,more,big,high,acc
high,high,4,2,small,low,unacc
high,high,4,2,small,?,unacc
?,high,4,2,small,high,unacc
high,high,4,2,med,low,unacc
high,?,4,2,?,med,unacc
high,high,4,2,?,high,unacc
high,high,4,2,big,low,unacc
high,high,4,2,big,med,unacc
high,high,4,2,big,?,unacc
high,high,?,?,small,low,?
high,high,4,4,small,?,unacc
high,high,4,?,small,?,acc
high,high,4,4,med,low,unacc
high,?,4,4,med,med,acc
high,high,?,4,med,high,acc
high,high,4,4,?,low,unacc
high,?,4,4,big,med,acc
high,high,4,4,big,high,acc
high,high,4,more,small,low,unacc
?,high,4,more,small,med,unacc
high,high,?,more,small,high,acc
high,high,4,?,med,?,unacc
high,high,?,more,?,?,acc
high,high,4,more,med,high,?
high,high,4,more,big,low,unacc
high,high,4,?,big,med,acc
high,high,4,more,big,?,acc
high,high,5more,2,small,low,unacc
high,high,5more,2,small,med,unacc
high,high,5more,2,small,high,unacc
high,high,5more,2,med,low,?
high,high,5more,2,med,med,unacc
high,high,5more,2,med,?,unacc
high,high,5more,2,big,low,unacc
high,high,5more,2,big,med,unacc
high,high,5more,2,big,high,unacc
high,high,5more,4,small,low,unacc
high,high,5more,4,small,med,unacc
high,?,5more,4,small,high,?
high,high,5more,4,med,low,unacc
high,high,5more,4,med,?,acc
high,high,5more,4,med,high,acc
high,high,?,4,big,low,unacc
high,high,5more,4,big,med,acc
high,high,5more,4,big,high,acc
high,high,5more,more,small,low,unacc
high,high,5more,more,small,med,unacc
high,high,5more,more,small,?,acc
high,high,5more,more,med,low,unacc
high,high,5more,more,med,med,acc
high,high,5more,more,med,high,acc
?,high,5more,more,big,low,unacc
high,high,5more,more,big,med,acc
high,high,5more,more,big,high,acc
high,med,?,2,small,low,unacc
high,med,2,2,small,med,unacc
high,med,?,2,?,?,unacc
high,med,2,2,med,?,?
high,med,2,2,med,med,unacc
high,med,2,2,?,high,unacc
high,med,2,2,big,low,unacc
high,med,2,2,big,med,?
high,med,2,2,big,high,unacc
high,med,2,4,small,low,unacc
high,med,2,4,small,med,unacc
high,med,2,4,small,high,?
high,med,2,?,med,low,unacc
?,med,?,4,med,?,unacc
high,med,2,4,?,?,?
?,med,?,4,big,?,unacc
high,?,2,4,big,med,acc
high,med,2,4,big,high,acc
high,med,2,more,small,low,unacc
high,med,2,?,small,med,unacc
high,med,2,more,small,high,unacc
high,med,2,more,med,low,unacc
high,med,2,more,med,med,unacc
high,med,2,more,med,high,acc
high,med,2,more,big,low,unacc
high,med,?,more,big,med,?
high,med,2,more,big,high,acc
high,med,3,2,?,low,unacc
high,med,3,?,small,med,?
high,med,3,?,?,high,unacc
high,med,3,2,med,low,unacc
high,med,3,2,med,med,unacc
?,med,?,2,med,high,unacc
high,med,?,2,big,?,unacc
high,med,3,?,big,med,?
high,med,3,2,big,high,unacc
?,med,3,4,small,low,unacc
high,med,3,4,small,med,unacc
high,med,3,4,small,?,?
high,med,3,4,?,low,unacc
high,med,3,4,med,med,unacc
high,med,3,4,med,high,acc
high,med,3,4,big,low,unacc
?,med,3,4,big,med,acc
?,med,3,4,big,high,acc
high,med,3,more,small,low,unacc
high,med,3,?,small,med,unacc
high,med,3,more,small,high,acc
high,med,3,more,med,low,?
high,med,3,more,med,med,acc
high,med,3,more,med,high,acc
high,med,3,more,big,low,unacc
high,med,3,?,big,?,acc
high,med,3,more,big,?,acc
?,med,4,2,small,low,unacc
high,med,4,2,small,med,unacc
high,med,4,2,small,high,unacc
?,med,4,2,med,low,?
high,med,4,2,med,med,unacc
high,med,4,2,med,high,unacc
high,?,4,2,big,low,unacc
high,med,4,?,big,med,unacc
?,med,4,?,big,high,unacc
high,med,4,?,small,low,unacc
high,med,4,4,?,med,unacc
high,?,4,4,small,high,acc
?,med,4,4,med,low,unacc
high,med,4,4,med,med,?
high,med,4,4,med,high,acc
high,med,?,4,big,low,unacc
high,med,4,4,big,med,acc
high,med,4,?,?,high,acc
high,med,4,more,?,low,unacc
high,med,4,more,small,med,unacc
high,?,4,more,small,high,acc
high,?,4,more,med,low,unacc
high,med,4,more,med,med,acc
high,med,4,more,?,high,acc
high,med,4,more,big,low,unacc
high,med,?,more,big,med,acc
high,med,4,more,big,high,acc
high,med,5more,2,small,low,unacc
high,med,5more,2,small,med,unacc
high,med,5more,2,small,high,unacc
high,med,5more,2,med,low,unacc
high,?,5more,2,med,med,unacc
high,med,5more,2,med,high,unacc
high,med,5more,2,big,low,unacc
high,med,5more,2,big,med,unacc
high,med,5more,2,big,high,unacc
high,med,5more,4,small,low,unacc
high,med,5more,4,?,med,unacc
high,med,5more,4,small,high,acc
high,med,5more,4,?,low,unacc
high,?,5more,4,med,med,acc
high,med,5more,4,med,high,acc
high,?,5more,?,big,low,unacc
high,med,5more,4,big,med,acc
?,med,5more,4,big,high,acc
high,med,?,more,small,low,?
high,med,5more,more,small,med,unacc
high,med,?,more,small,high,acc
high,med,?,more,?,low,unacc
high,med,5more,more,med,?,?
high,med,5more,more,?,high,?
?,med,5more,more,big,low,unacc
high,?,5more,?,big,med,acc
high,med,5more,more,big,high,acc
