@relation dataset

@attribute eccentricity real
@attribute aspect_ratio real
@attribute elongation real
@attribute solidity real
@attribute stoc_convexity real
@attribute iso_factor real
@attribute max_in_depth real
@attribute lobedness real
@attribute avg_intensity real
@attribute avg_contrast real
@attribute smoothness real
@attribute third_moment real
@attribute uniformity real
@attribute entropy real


@data
0.66889,?,?,?,?,0.60571,0.028329,?,0.057506,0.15931,0.024752,0.010304,?,1.1365
?,?,0.29593,?,0.99825,0.64029,0.021782,0.086347,0.054635,0.1598,0.024899,0.011106,1.6162E-4,1.0511
0.60803,?,?,0.90487,0.99649,0.67517,0.031915,?,?,0.16411,0.026225,0.010602,?,1.2307
?,1.0427,0.35318,?,0.99825,0.62068,0.032971,0.19785,0.026348,?,?,0.0046505,5.2046E-5,0.62671
?,?,?,0.91639,?,0.61136,0.030339,?,?,0.16858,0.027633,?,1.5525E-4,1.0815
0.59571,1.084,0.32592,0.92056,0.99825,?,0.024753,0.11151,?,0.14722,?,0.010881,6.468E-5,?
?,?,0.17272,?,0.99298,0.73417,0.012499,0.028432,?,0.13718,0.01847,0.0040597,?,1.8893
0.62011,1.3298,?,?,?,0.77871,0.0086562,?,0.04722,0.1186,0.013872,0.0037549,?,?
0.73429,1.5069,?,0.94518,?,?,0.014987,?,?,?,?,?,?,?
0.64161,1.3004,0.31556,?,?,0.65487,0.017963,0.058729,?,0.08221,0.0067132,?,2.9878E-4,1.2359
0.64056,1.3166,0.28616,?,?,0.77183,0.0091632,0.015281,?,0.065575,0.0042817,8.9749E-4,2.0433E-4,0.86218
0.74242,?,?,?,0.99474,?,0.012904,?,0.020679,0.064242,0.0041101,7.9505E-4,?,0.87687
?,1.1286,0.17039,?,1.0,0.79407,0.011761,?,?,0.078211,?,0.0015299,?,1.0326
0.53017,1.2503,0.23254,0.97337,?,?,?,0.0079913,0.048541,?,?,0.0027809,?,1.5452
?,1.8096,?,0.83923,0.83684,0.37688,0.043563,0.34539,?,0.12554,0.015515,0.0051589,2.2842E-4,?
?,?,0.58345,0.83383,0.91754,?,?,0.29973,0.035786,0.10047,?,?,?,?
?,?,0.62039,0.82443,0.85439,?,0.047,?,0.039518,0.1157,0.01321,?,?,1.0136
0.93671,2.4151,?,0.81793,0.86491,0.33439,0.080539,1.1805,0.048722,0.12051,?,0.0039983,?,1.3083
?,?,?,?,0.89474,0.35618,0.038012,0.26298,0.059981,?,0.021723,0.0075251,2.8398E-4,1.353
0.90944,?,0.69555,0.80873,?,?,?,0.40663,?,?,0.010939,0.0028913,?,?
0.89493,?,0.64925,?,?,?,0.049955,0.45418,0.041808,0.12036,?,?,1.7096E-4,?
?,?,0.67175,0.84434,0.90526,0.37007,0.039277,?,0.048447,0.11955,0.014091,?,?,?
0.88172,1.774,?,?,?,0.34354,0.051776,?,?,0.1519,0.022554,0.0080813,2.5039E-4,1.3805
0.86224,1.7434,0.62464,0.85754,0.89298,?,0.050792,?,0.064428,?,0.025989,0.010189,2.3873E-4,?
?,1.6657,0.59909,?,0.85614,0.32056,0.048803,0.43348,?,0.18571,0.033338,?,2.7502E-4,?
?,?,0.6025,0.84981,?,0.31304,0.056079,0.57236,?,0.16319,0.02594,0.0092918,3.2134E-4,1.4686
0.46348,1.0544,?,0.63754,?,0.20039,0.14864,4.0212,0.010917,?,0.0028534,8.7543E-4,?,?
0.50784,1.0544,?,0.73625,?,0.27687,?,3.2176,0.014816,0.067044,0.0044748,?,3.792E-5,?
?,?,0.68343,0.76364,0.56667,?,0.10747,?,0.024036,0.080623,0.0064581,0.0018312,1.0648E-4,0.90702
?,1.0419,?,0.77201,?,?,0.11438,2.3811,?,0.082047,?,0.0017982,?,?
0.50964,?,?,0.72175,?,?,0.11264,?,0.021181,0.080306,?,0.0020323,?,?
0.63965,1.2323,?,0.77037,0.62105,0.24135,0.12438,2.8155,0.025438,0.096215,?,?,5.1566E-5,0.75194
0.71847,1.2291,0.693,0.75574,?,0.26004,?,1.7774,?,?,0.0053299,0.0013612,?,?
0.47815,1.1032,0.52998,0.81654,?,0.33753,?,?,0.006859,0.042071,?,4.7564E-4,1.4404E-5,0.30832
?,?,0.5348,0.81465,0.97018,0.37276,?,0.22838,?,0.1192,?,?,?,?
0.83755,?,0.53329,0.76697,?,0.27825,?,0.28528,0.023152,0.087838,0.0076564,0.0028187,5.6309E-5,0.8079
0.84315,?,0.54611,0.84406,0.96667,0.49437,0.038509,?,0.054653,?,?,?,1.6275E-4,1.495
?,1.6637,0.49244,0.8862,?,0.57136,0.022152,0.089306,0.034444,0.1012,?,?,?,1.1047
0.86486,1.7986,0.55606,?,0.97018,?,?,0.15898,0.027883,?,0.0085504,?,?,0.9961
?,1.7418,?,?,1.0,0.62301,0.014708,0.039374,0.025028,0.077667,0.0059959,?,2.9619E-4,?
?,2.0659,?,?,?,?,0.031671,0.18255,0.049706,0.1344,0.017742,?,1.6133E-4,?
?,?,?,0.97215,0.99474,0.67283,0.0092956,?,0.021192,?,0.0054383,0.0014673,1.5488E-4,?
0.82373,1.6421,0.47458,?,?,?,?,0.073157,?,0.075567,0.005678,0.0023517,?,0.7658
0.84285,1.8572,?,0.91339,?,0.60526,?,?,0.038283,0.1156,?,?,?,1.1185
0.98502,6.0596,0.83612,0.97628,0.98772,0.31546,?,0.098133,0.03683,?,0.011238,?,?,?
?,?,0.83628,0.96522,?,0.29509,0.024667,0.11074,?,0.097095,?,?,1.8341E-4,?
?,6.628,?,?,0.97719,?,0.029032,0.1534,0.032722,0.10283,?,0.0033387,?,0.94985
?,5.8308,?,0.96489,1.0,0.30777,?,?,?,0.073118,0.0053178,0.0014657,9.7882E-5,?
?,?,?,?,?,0.28345,0.025004,?,0.021226,0.080869,0.0064972,0.001957,9.1646E-5,?
0.98695,?,0.84124,0.97085,1.0,0.29288,?,?,0.025859,0.089821,0.0080032,0.0024919,?,0.8112
?,6.5173,?,0.96846,?,0.28899,0.022056,?,0.042124,?,?,0.0043818,?,1.098
0.98361,?,?,?,0.98421,?,?,0.29359,?,?,0.013327,?,1.9465E-4,?
?,6.1273,0.84737,0.95274,?,0.29982,?,0.068643,0.028986,0.095642,?,0.0027526,?,0.82529
?,6.1763,0.83942,0.97837,0.99298,0.31607,0.011769,0.025208,?,0.13524,?,?,3.128E-4,?
?,7.142,0.86069,?,?,?,?,0.08568,?,0.087108,?,?,9.7934E-5,?
0.47821,?,?,?,0.99649,0.51298,?,0.16561,0.082509,0.17347,?,0.0093049,?,?
0.53941,1.278,0.32286,0.91793,0.97368,?,0.034884,?,?,?,0.022362,?,4.3953E-4,1.2541
?,?,0.31093,0.93409,0.99825,0.59707,0.017966,0.058744,?,0.12505,0.015397,0.0051037,?,0.94617
0.58938,1.3232,0.40145,0.89009,0.98421,?,?,0.4177,?,?,0.035592,?,?,2.1004
0.64803,1.392,0.41362,?,0.96316,0.50892,0.026737,?,0.058284,0.15033,?,0.0078269,?,?
0.54029,1.2759,0.36992,?,0.97719,0.54283,?,?,0.051554,0.14256,0.019917,0.0074501,2.0354E-4,1.1427
?,1.2825,0.38769,0.85341,0.96667,?,0.052403,0.49979,?,?,0.025566,?,4.3085E-4,1.3596
0.4659,1.2195,0.27095,0.94433,1.0,0.66599,0.013322,0.032299,0.024332,0.10405,?,?,4.6307E-5,0.56447
0.4867,?,?,?,0.99474,?,?,?,?,?,0.03267,0.009529,?,?
0.46098,?,0.32967,?,?,0.56329,?,0.13328,?,?,0.03223,0.010076,9.0962E-4,1.7156
?,?,0.46455,?,?,?,?,0.21399,?,?,0.01028,0.0035859,?,0.76676
0.51577,?,0.32454,0.9208,0.99474,?,0.023879,0.10378,?,?,0.014732,0.0042129,5.6945E-4,1.1232
0.59837,1.3539,?,0.93647,0.99825,0.64448,?,0.071484,0.045326,0.13137,0.016966,0.0059817,3.532E-4,0.93682
0.55112,1.2821,0.39683,?,0.99649,?,0.030576,?,?,0.14621,0.02093,?,6.7747E-4,1.2659
0.44941,1.1374,0.38458,?,?,0.54595,0.047809,?,?,?,?,0.0082395,0.0012682,?
?,?,?,0.91542,?,?,0.051335,0.47962,?,0.18732,0.033899,?,0.0029358,2.5551
0.55362,1.2438,?,0.91092,0.97193,0.51113,0.046323,0.39055,?,?,?,0.0094574,7.4607E-4,?
0.32175,1.1782,0.32151,0.91803,?,0.58719,0.045933,?,?,?,0.020931,0.0048174,?,?
?,1.37,0.42697,0.91457,0.96491,0.44764,?,0.55882,0.1203,0.19149,?,0.0084315,0.0018137,?
0.55977,1.3442,0.34301,?,0.97544,0.57879,0.053564,0.52218,?,?,0.061249,?,5.9701E-4,2.413
?,1.2499,0.30101,?,0.9807,?,?,0.44415,?,0.23034,?,?,2.6934E-4,1.4463
?,1.1294,0.25496,?,0.97368,0.6084,0.040722,0.3018,?,0.23571,?,0.02418,4.2353E-4,1.6648
0.46094,1.1366,0.22905,0.95565,?,?,0.038286,0.26678,0.11753,?,?,0.016554,6.4766E-4,1.9866
0.54913,1.2769,0.31283,0.93889,0.99123,0.5933,0.041539,0.31404,?,0.2605,0.06355,?,8.43E-4,2.203
0.32168,?,0.27055,?,0.99298,0.70006,?,0.53584,0.10967,?,0.044212,0.016252,6.1195E-4,1.8452
0.38564,?,?,0.95176,0.97368,0.67107,0.050832,0.47028,0.13563,0.24744,?,0.022,8.6835E-4,?
?,?,0.26213,0.93923,?,0.59302,0.04962,0.44811,0.19067,0.28081,?,0.023825,?,2.6604
0.51247,?,?,0.57724,?,?,0.11187,2.2776,?,0.061238,0.0037361,8.7861E-4,1.0284E-4,?
?,?,0.63983,0.56623,?,?,?,?,0.021231,0.079722,0.0063155,?,?,0.71949
0.43425,1.095,?,?,?,?,?,?,0.021147,0.073202,0.0053299,0.00134,1.6376E-4,0.75496
?,1.0656,?,0.51223,0.59123,0.13705,?,2.7498,?,0.098907,0.0096879,0.0027872,2.1426E-4,?
0.26758,1.1316,?,?,?,?,0.15354,4.2904,?,0.07145,?,?,7.2478E-5,?
?,1.047,0.60511,?,?,?,?,2.854,0.037595,?,?,0.006587,?,0.8331
0.39092,1.087,0.68174,?,0.6614,0.15361,?,3.6093,0.028638,?,0.0078824,0.0021177,?,?
0.4042,?,0.65899,0.52833,0.68421,0.1771,0.13017,3.0837,0.029057,?,0.0092902,0.0028927,?,0.82383
0.50692,1.127,?,0.53024,0.75263,0.16792,0.13006,?,?,?,0.0033059,7.2847E-4,1.0983E-4,0.67289
?,1.0656,0.69172,?,0.49649,0.14133,?,3.0697,?,0.0842,0.0070397,0.0020845,1.1284E-4,0.77399
0.52382,1.1117,?,0.54701,0.62982,0.15157,0.13674,?,0.026434,0.085792,0.0073064,?,1.6583E-4,0.90513
?,1.0811,0.67755,?,?,0.14118,0.1243,?,?,0.11692,?,?,?,0.9229
?,?,?,0.50678,0.64912,0.1412,0.13192,3.1674,?,?,0.0073356,?,?,0.82809
0.38203,1.0405,?,?,0.63684,?,?,?,0.027997,?,?,?,?,?
?,?,?,0.49446,?,0.13088,0.12815,2.9887,0.021943,0.072882,?,0.0013391,2.2058E-4,?
?,1.0118,?,0.57134,?,0.16187,?,2.2486,?,?,0.0078393,0.0022734,?,0.86
0.88374,?,0.61389,?,?,?,0.054511,0.54081,?,?,?,?,3.7204E-4,?
0.91579,2.5959,?,0.94977,?,?,0.024404,?,?,0.1528,?,?,3.1405E-4,1.6221
?,1.9848,0.50917,0.9418,0.99825,0.55942,0.025524,?,?,?,0.027107,?,4.265E-4,1.8038
0.87863,?,0.60898,?,?,0.45758,0.056994,0.59119,?,?,?,0.0087482,?,?
0.92876,?,0.66081,0.93335,0.97544,0.43699,0.046152,0.38767,0.050806,0.13408,0.017661,?,?,?
?,2.6184,0.63236,?,0.99123,0.51584,0.021091,0.080956,0.05094,0.12676,?,?,3.1804E-4,?
0.92479,?,?,?,0.97895,0.57504,?,0.017453,0.026156,0.10029,0.009958,0.0040505,?,?
0.90037,?,0.60125,0.93713,0.98421,?,0.03166,0.18242,?,?,?,?,?,2.3052
?,2.3151,?,?,0.98772,0.45257,0.058029,0.61287,0.07597,?,0.029313,0.011448,2.5642E-4,1.6895
?,2.8883,?,0.93026,0.96316,0.43032,0.03571,0.23209,0.047675,0.12917,?,0.0057866,1.6113E-4,?
0.88185,?,0.57028,?,?,?,0.049062,?,0.072246,?,?,?,2.503E-4,1.7405
?,2.1845,?,0.93969,0.99474,0.52611,0.044598,0.36199,0.060388,0.14227,0.019839,?,3.1494E-4,?
?,?,0.33723,?,1.0,0.82342,0.0040421,0.0029736,?,0.12542,0.015486,0.0046629,2.7091E-4,1.3598
0.73281,1.5437,0.36231,?,1.0,0.79359,?,?,0.046731,?,?,0.0041563,?,?
0.75285,?,0.38474,0.98701,0.99649,?,0.004611,0.0038695,?,?,0.013556,?,?,1.3539
?,1.5319,0.34987,0.98479,?,0.81067,?,0.011095,0.027888,?,0.01299,0.0060166,5.0098E-5,?
?,?,?,0.98738,?,0.82125,0.0042318,0.0032593,0.080446,0.15813,0.024394,?,?,?
0.62033,1.3105,0.26312,0.98535,1.0,?,?,?,?,?,?,?,5.3019E-4,?
?,?,0.28162,?,1.0,?,?,?,?,0.085949,0.007333,0.0020334,1.2813E-4,0.94296
0.70115,1.4925,0.34048,0.98262,1.0,0.78473,?,?,?,0.17102,0.028418,0.0087725,?,?
0.70275,1.5016,0.34772,0.98776,?,0.80848,0.0037534,?,?,?,?,0.004022,?,1.4395
0.69686,1.4507,0.33575,0.9851,1.0,0.80461,0.0036582,?,?,0.10889,0.011717,0.003581,?,?
?,1.4024,0.31179,0.98529,?,0.81091,?,?,0.068206,?,?,0.0049098,6.2422E-4,1.7727
?,1.3988,0.30608,0.98301,?,?,0.0087621,0.013973,0.1196,?,?,0.0063197,0.0016787,2.5094
0.64314,?,0.28063,0.98631,?,0.81381,0.0052732,?,0.058531,0.13108,?,?,?,?
0.91298,2.455,?,?,0.99825,?,?,0.016758,0.090447,0.1871,?,0.0115,5.64E-4,1.6879
?,2.5213,?,0.97227,?,0.56248,?,?,0.068427,0.14325,0.020108,0.0055763,?,1.7187
0.91355,2.457,?,0.97034,?,0.5645,?,0.010799,0.092547,?,?,0.011708,?,1.8501
?,2.4132,?,?,?,0.56153,0.0091377,?,?,?,?,0.013227,?,?
?,?,?,?,0.99825,0.6792,0.0068392,?,?,0.13848,?,0.0073898,1.5454E-4,1.014
?,?,0.62315,?,1.0,0.51041,0.010684,?,0.064539,0.13678,0.018365,0.0048636,5.2757E-4,1.6875
?,2.8087,0.65774,?,1.0,0.58194,0.0067321,0.0082485,0.052218,0.13491,?,?,3.0246E-4,?
0.94058,?,?,?,?,?,0.031219,0.17738,0.038691,?,0.011445,0.0032156,?,1.0843
?,2.2534,?,?,1.0,0.57906,?,0.012066,0.062778,0.1512,0.022351,0.0078553,?,1.4575
0.89507,2.2045,0.55605,?,0.99649,0.64214,0.0053433,?,?,?,0.036988,0.012562,4.8437E-4,?
?,?,?,?,0.99825,?,0.0073021,?,0.10152,?,0.03742,0.012995,?,?
0.90831,2.4038,?,0.97688,0.99825,0.59259,0.0064679,0.0076137,0.063688,0.1472,0.021208,?,3.2702E-4,1.5332
?,1.0384,?,?,?,?,0.080722,1.1859,0.047303,?,0.015674,?,?,1.489
0.56324,1.1928,?,0.77564,?,0.34791,?,0.87668,0.10401,0.17923,?,?,?,2.4883
0.48967,1.1232,0.46175,0.80214,?,0.31034,?,?,0.10125,?,?,?,6.8131E-4,2.4808
?,1.088,0.51739,?,0.90175,?,0.077022,1.0797,0.10994,0.17976,?,0.0088846,8.7888E-4,2.6613
?,1.2341,0.44979,0.7882,0.94386,0.38426,?,?,0.042992,?,?,0.0056501,1.3103E-4,1.2646
0.37902,1.0738,?,0.71586,?,0.26309,?,?,0.067161,0.14275,0.019969,0.0059582,4.0634E-4,1.8527
0.53693,?,0.55667,0.74395,?,?,?,?,0.091322,?,?,0.007318,8.0697E-4,?
?,1.0767,0.47053,0.77952,0.90702,?,0.076992,?,0.084711,0.17213,0.028776,0.0099656,?,?
?,1.0836,0.49548,0.74434,0.87018,0.26478,0.079481,1.1497,?,?,0.028929,0.0076406,?,?
?,1.1176,0.58847,0.66502,0.84737,0.24074,0.10064,1.8435,0.074621,0.14273,0.019966,0.0054026,6.2391E-4,?
?,2.695,0.63571,0.92994,0.99298,?,?,0.30158,?,?,0.023734,0.0096617,?,1.0351
0.90557,?,?,?,?,?,0.023542,?,0.045897,0.13433,?,0.0066757,?,?
0.91885,2.638,0.62859,0.96692,0.99123,?,?,0.07339,?,?,0.027257,0.013322,?,0.8989
?,2.3863,0.59051,?,0.98421,0.5136,?,0.43581,0.062886,0.17454,0.029562,0.013364,?,1.0734
?,?,?,0.79489,0.89298,0.33915,?,?,?,?,0.021648,0.008569,2.5614E-4,1.0503
0.91747,2.7054,0.64091,0.87687,?,?,0.089364,1.4534,?,?,?,0.0047692,3.061E-4,?
0.86049,?,0.532,0.9358,0.98772,0.5343,?,?,0.040254,?,0.01814,?,?,?
0.89808,2.4056,0.59137,0.93186,0.98596,?,0.029398,?,0.044185,0.15479,?,?,7.6339E-5,0.78887
?,2.1277,0.53926,0.96257,1.0,0.64927,?,?,0.026849,0.096968,0.0093152,0.0032376,1.0402E-4,?
?,2.0417,0.52999,?,?,0.55141,0.028749,0.15043,?,0.12007,0.014211,0.0064538,?,0.64966
0.96652,?,0.74273,0.82566,?,0.32925,0.1446,3.8052,0.022715,?,?,?,4.4517E-5,0.52175
?,2.9367,0.66689,0.92543,0.99474,0.45676,?,0.16437,?,0.071198,0.0050436,0.0017096,?,0.46762
0.61823,1.2435,?,?,?,0.64089,?,0.10708,0.017543,0.09745,0.0094072,0.0051286,1.2841E-5,0.37324
?,1.2296,0.34897,?,0.97368,?,?,0.11719,0.012906,?,0.0049035,0.0019323,?,0.37728
0.62404,?,0.47899,?,0.85088,0.45154,?,1.7197,0.013983,0.076408,0.0058043,?,2.5646E-5,0.36029
?,1.1574,0.42617,0.91741,?,?,?,0.73147,?,0.105,0.010904,?,?,?
?,?,?,0.91247,?,0.3885,0.089162,1.4469,0.027113,?,0.010261,0.0037888,?,?
0.62733,1.2441,0.50214,0.90049,0.86667,0.47758,?,1.5603,0.02034,?,?,0.0033696,?,0.49195
0.58637,1.1419,0.30339,?,0.92105,?,0.041282,0.31016,?,?,0.0087041,?,?,?
?,?,0.25071,?,0.98596,0.64927,0.02595,?,0.013493,0.073509,0.0053745,?,?,?
0.6018,1.2254,0.41835,0.94269,?,0.54871,0.058835,0.62999,0.016202,?,0.0055761,0.0018797,7.1264E-5,?
0.63548,1.202,?,?,?,?,0.077616,?,?,0.10386,?,0.005084,3.1292E-5,?
?,?,0.44987,0.90929,0.89123,?,?,0.9097,0.0093349,?,0.0034924,0.0013047,2.2232E-5,0.26169
?,1.4683,0.35457,?,0.99123,0.70641,?,0.074334,0.059026,0.12721,0.015925,?,?,?
0.55457,1.2955,0.25519,0.97441,0.99825,0.7824,0.012063,?,0.020129,0.076722,0.0058518,0.0016389,?,0.60629
0.4443,1.2035,?,?,1.0,0.833,0.010317,?,0.029059,0.10265,0.010427,0.003627,1.1748E-4,?
0.6368,?,?,?,0.99825,?,0.013385,?,0.028272,?,0.0070888,0.0017155,3.1351E-4,?
?,1.4853,?,?,0.99825,0.72952,0.017439,0.05535,0.02413,0.074641,0.0055403,0.001194,3.1921E-4,0.82279
0.58232,?,0.29271,0.95055,0.99825,0.71499,?,?,0.068134,0.13204,?,0.0036798,?,?
?,?,0.20257,?,?,0.80094,?,0.047628,0.020632,0.074115,0.0054631,0.0013865,1.6174E-4,0.66423
?,1.487,?,0.97307,?,?,?,0.02798,0.0075996,0.044132,0.0019439,?,3.6857E-5,0.28857
0.11708,1.0944,0.1745,0.97545,1.0,0.81957,?,?,?,0.087092,?,?,6.066E-4,?
?,?,?,?,1.0,?,?,?,?,0.12259,0.014806,0.0035923,0.0012358,?
0.52828,?,0.2238,0.98317,1.0,?,0.010372,0.01958,0.047482,0.10274,0.010444,0.0019794,0.0011976,?
0.35236,?,0.20076,0.96876,?,0.71333,?,?,0.033249,0.099068,0.0097191,0.002653,3.5728E-4,?
?,1.4597,?,?,1.0,?,?,0.046715,0.012025,0.050266,?,5.1116E-4,1.3299E-4,0.49261
?,?,?,?,?,?,0.046324,0.39055,0.097628,0.18471,?,0.0097255,0.001043,?
?,1.3808,0.37798,?,0.99123,0.68138,0.025077,0.11445,?,0.23183,?,0.023571,4.4425E-4,1.5025
0.81957,1.56,?,0.91036,0.98421,0.60691,0.045977,0.38473,?,?,?,?,7.191E-4,1.5452
0.83029,1.633,?,?,0.96842,?,0.045331,0.37399,0.13423,0.2648,?,0.029786,7.4416E-4,1.7493
?,1.5852,0.41155,0.91036,0.99298,?,0.044162,0.35495,0.12959,0.25343,?,?,6.3907E-4,?
0.7831,?,0.42639,0.94648,?,0.65478,0.038706,?,?,?,?,0.023259,6.6766E-4,?
?,1.6027,?,?,?,?,?,?,?,0.2522,0.059803,0.025228,9.264E-4,?
0.83094,1.6643,0.49439,?,0.99649,?,0.023841,0.10345,?,?,?,0.025308,7.8336E-4,1.7001
0.7885,1.638,?,0.95417,1.0,0.71101,0.026783,0.13055,0.12808,0.21441,0.04395,?,0.0010116,2.2764
0.73365,?,?,0.9828,?,0.80144,0.0053647,0.005238,0.029255,0.10327,0.010553,0.0043013,9.1642E-5,?
0.82775,1.842,0.48769,0.97383,?,?,0.01619,0.047706,?,?,0.0076781,0.0029651,6.8766E-5,?
?,1.2516,0.23975,0.9802,?,0.81411,0.0073087,?,?,0.17933,?,0.017403,8.4502E-5,0.98858
0.29901,?,0.10761,?,?,0.84936,?,0.023912,0.032883,0.096034,0.0091383,0.0025695,1.8734E-4,?
0.48223,?,?,0.97886,1.0,?,0.008864,?,?,?,?,0.0044407,1.4852E-4,1.0089
?,1.2708,0.24364,?,?,0.82082,?,?,0.041688,0.11576,0.013223,?,2.5724E-4,?
0.322,1.0698,?,?,0.99825,0.81953,0.012913,0.030347,0.076267,?,?,0.014159,2.6309E-4,?
0.482,1.1415,0.15235,?,?,0.85572,0.0072199,0.009487,0.021863,?,0.0062465,0.0017479,?,0.69178
?,2.0754,0.55373,0.96281,0.98421,0.56448,?,?,0.037553,?,?,0.0038499,2.1407E-4,1.0693
0.58138,1.2486,0.21485,?,?,0.83511,0.0046582,0.0039492,0.04072,0.11304,0.012618,0.0036743,3.3322E-4,?
0.40974,?,0.14538,0.98155,?,?,0.0042083,?,0.04953,0.1489,0.021691,0.010419,1.0258E-4,?
?,1.6903,0.47477,0.97153,1.0,?,0.019154,?,0.025981,?,0.010756,0.0045965,?,0.67306
?,1.254,0.20587,?,?,?,?,?,?,0.061786,0.003803,9.1963E-4,1.5231E-4,0.85839
?,1.2751,0.30877,0.9877,1.0,0.85816,?,0.0042987,0.031488,0.094241,?,?,?,?
0.8138,?,0.42956,?,?,?,?,?,?,?,?,0.0035528,?,1.0284
0.72719,?,?,?,1.0,0.8423,0.0029668,?,0.02634,?,?,0.0017846,1.939E-4,0.9805
0.79923,1.6549,?,0.98964,1.0,?,?,0.0043641,0.028693,0.091008,0.0082145,0.0025009,1.3606E-4,0.98834
?,?,?,0.99256,?,0.78909,?,?,0.031342,?,?,0.0028704,?,1.0171
0.8561,?,?,0.98047,1.0,?,0.0092289,?,?,0.1039,0.010681,0.0024623,?,?
?,?,?,?,1.0,?,?,0.0056708,?,0.098208,0.0095526,0.0027074,2.3404E-4,?
?,1.652,?,0.97695,1.0,0.79833,?,0.021558,0.046764,0.10227,?,?,7.4063E-4,1.5053
0.79389,1.5303,0.42937,0.96802,?,0.79209,?,0.049949,?,?,0.013661,?,?,?
?,?,0.26804,0.98949,?,?,?,0.0048816,?,?,0.0055037,0.0018166,?,0.62317
?,?,0.7081,0.96212,?,0.45671,0.035434,0.22851,?,0.13106,?,0.0047646,5.1238E-4,1.3088
?,?,0.67525,0.95738,1.0,?,0.027111,?,0.050703,0.12329,0.014972,0.0041932,?,1.3848
0.91549,2.6796,0.62862,?,1.0,0.55874,?,?,0.10351,0.19882,0.038028,?,5.7453E-4,1.9702
0.87202,?,0.53817,?,1.0,0.65619,?,0.075203,0.081306,0.18726,0.033878,?,3.6142E-4,?
0.91328,2.5654,?,?,1.0,0.60313,0.006726,?,?,?,0.035644,?,6.1603E-4,1.6701
0.91996,2.6668,0.63083,0.97894,?,0.58002,?,?,?,0.19785,?,?,7.8875E-4,2.2241
?,?,0.62998,?,1.0,?,?,0.0044087,?,0.1876,?,0.0096762,?,2.0585
?,2.7289,0.64656,0.96685,?,?,0.022351,?,?,0.1525,0.022728,?,4.1076E-4,1.5681
