@relation dataset

@attribute eccentricity real
@attribute aspect_ratio real
@attribute elongation real
@attribute solidity real
@attribute stoc_convexity real
@attribute iso_factor real
@attribute max_in_depth real
@attribute lobedness real
@attribute avg_intensity real
@attribute avg_contrast real
@attribute smoothness real
@attribute third_moment real
@attribute uniformity real
@attribute entropy real


@data
0.70273,1.2099,?,0.9211,?,0.60555,0.023597,0.10134,0.089301,0.20088,?,?,4.049E-4,1.5371
0.66307,1.2065,?,0.94952,?,?,?,0.032621,0.021815,0.097143,?,?,3.6303E-5,?
0.61289,?,0.33117,0.92405,0.98421,?,0.025545,?,0.054687,0.1606,0.025145,?,1.2121E-4,?
?,1.251,0.38111,0.94226,0.99825,?,0.019432,?,0.031587,0.11502,0.013056,0.0053112,8.6352E-5,0.72247
0.66889,1.1435,0.3846,?,?,0.60571,0.028329,?,0.057506,0.15931,?,0.010304,1.8533E-4,1.1365
?,1.0066,?,?,0.99825,?,?,?,0.054635,0.1598,0.024899,0.011106,1.6162E-4,?
?,1.0646,0.3446,?,?,?,?,?,0.06245,0.16411,?,?,2.2964E-4,1.2307
0.56599,?,0.35318,0.89086,?,0.62068,0.032971,0.19785,?,?,?,0.0046505,?,?
0.68605,1.1632,?,0.91639,?,0.61136,0.030339,0.16753,0.058401,?,0.027633,?,?,1.0815
0.59571,1.084,?,0.92056,0.99825,0.65698,0.024753,0.11151,?,0.14722,0.021213,?,6.468E-5,0.83221
0.39432,?,?,0.96806,?,?,0.012499,?,0.073063,?,0.01847,0.0040597,?,?
?,?,?,0.96952,0.99825,0.77871,0.0086562,0.013637,?,?,?,0.0037549,4.4188E-4,1.2024
0.73429,?,0.40827,0.94518,1.0,0.62558,?,0.040879,?,0.092188,0.0084269,?,?,1.335
?,1.3004,0.31556,0.93324,?,?,?,?,?,0.08221,?,?,?,1.2359
0.64056,1.3166,0.28616,0.97053,?,?,0.0091632,?,0.020413,0.065575,0.0042817,8.9749E-4,2.0433E-4,0.86218
0.74242,1.5529,0.38804,0.95593,0.99474,?,0.012904,?,0.020679,?,0.0041101,?,2.6812E-4,?
0.39289,?,0.17039,0.96405,1.0,?,?,0.025176,0.025409,0.078211,?,0.0015299,1.5762E-4,1.0326
?,1.2503,?,0.97337,1.0,0.82703,?,0.0079913,0.048541,0.10941,0.011828,0.0027809,4.8839E-4,?
0.87844,?,?,0.83923,0.83684,0.37688,0.043563,0.34539,0.045468,0.12554,?,?,?,?
0.88075,?,?,0.83383,0.91754,0.41551,0.040582,?,0.035786,0.10047,0.0099932,?,?,1.0952
0.86545,?,?,0.82443,0.85439,?,?,?,?,?,0.01321,0.0042406,?,?
?,2.4151,?,0.81793,0.86491,0.33439,?,1.1805,0.048722,0.12051,0.014314,?,?,?
0.92676,2.222,0.6558,?,0.89474,0.35618,0.038012,?,?,?,0.021723,?,2.8398E-4,1.353
0.90944,?,?,?,0.85263,?,?,?,?,0.10517,?,0.0028913,?,1.1602
?,2.0494,0.64925,0.81682,0.83509,0.35318,?,0.45418,?,?,?,?,1.7096E-4,?
?,2.3898,?,?,0.90526,0.37007,0.039277,?,0.048447,?,0.014091,?,?,?
0.88172,1.774,0.63974,0.8499,?,0.34354,?,?,0.06103,?,0.022554,0.0080813,2.5039E-4,1.3805
0.86224,?,0.62464,?,?,0.32238,0.050792,?,?,0.16335,0.025989,0.010189,?,?
0.82268,?,0.59909,?,0.85614,?,0.048803,0.43348,?,?,0.033338,0.013523,?,1.5377
0.82135,?,0.6025,?,?,?,0.056079,?,0.069239,?,?,0.0092918,3.2134E-4,?
0.46348,?,0.72231,0.63754,?,0.20039,0.14864,?,?,0.053494,0.0028534,?,2.9594E-5,0.53199
0.50784,?,?,?,0.59649,0.27687,?,?,0.014816,?,0.0044748,0.0013737,3.792E-5,0.52114
0.47728,1.2115,?,0.76364,0.56667,0.23896,?,2.1022,?,0.080623,0.0064581,0.0018312,?,0.90702
?,1.0419,0.51662,0.77201,?,0.33784,?,?,0.0254,0.082047,?,?,?,?
0.50964,?,0.70618,?,0.56491,0.21009,0.11264,2.3093,?,0.080306,0.0064077,?,6.5828E-5,0.73274
0.63965,?,0.60663,?,0.62105,0.24135,?,?,0.025438,0.096215,0.0091723,?,5.1566E-5,0.75194
?,1.2291,0.693,0.75574,0.66667,0.26004,0.098823,?,?,?,0.0053299,?,1.2452E-4,0.79862
?,?,0.52998,0.81654,0.8193,0.33753,?,2.4268,0.006859,?,0.0017668,4.7564E-4,?,0.30832
?,?,0.5348,0.81465,?,0.37276,?,0.22838,?,0.1192,?,?,1.0856E-4,1.2269
0.83755,?,?,?,0.95088,0.27825,?,0.28528,?,0.087838,0.0076564,0.0028187,5.6309E-5,0.8079
0.84315,?,0.54611,?,?,0.49437,0.038509,?,0.054653,0.14411,0.020345,?,1.6275E-4,1.495
0.82602,?,0.49244,?,0.99298,?,?,0.089306,?,0.1012,?,?,1.6513E-4,1.1047
?,1.7986,?,0.87745,0.97018,?,0.029555,?,0.027883,0.092866,0.0085504,0.0031577,1.2091E-4,?
?,?,0.49818,?,1.0,?,0.014708,0.039374,0.025028,?,?,0.002105,2.9619E-4,?
?,2.0659,?,?,1.0,0.60231,0.031671,0.18255,?,?,?,?,1.6133E-4,1.4016
?,1.9999,0.52725,0.97215,0.99474,?,?,?,?,?,?,0.0014673,?,?
0.82373,?,0.47458,0.85777,?,0.50374,0.020049,0.073157,?,?,0.005678,0.0023517,8.791E-5,0.7658
0.84285,1.8572,0.51931,0.91339,0.97544,0.60526,?,?,0.038283,0.1156,0.013186,?,?,1.1185
0.98502,6.0596,0.83612,?,0.98772,0.31546,?,0.098133,0.03683,0.10661,0.011238,0.0032908,2.2206E-4,1.0185
?,6.0229,?,0.96522,?,0.29509,0.024667,?,?,0.097095,?,0.0027833,1.8341E-4,?
?,6.628,0.84928,?,0.97719,0.27717,0.029032,?,?,?,0.010462,0.0033387,?,?
?,5.8308,0.82878,0.96489,1.0,0.30777,0.014672,?,0.019278,0.073118,0.0053178,?,9.7882E-5,0.66403
0.98592,?,?,?,?,0.28345,?,0.11379,?,0.080869,?,0.001957,9.1646E-5,?
?,?,?,0.97085,1.0,?,0.023221,?,0.025859,0.089821,?,0.0024919,?,0.8112
?,6.5173,0.84726,0.96846,?,?,0.022056,0.08854,0.042124,0.11842,?,0.0043818,2.0215E-4,?
0.98361,?,0.82847,0.95488,0.98421,0.32134,?,0.29359,0.039243,0.11622,0.013327,0.0043872,?,1.0006
0.98643,6.1273,?,0.95274,0.89649,0.29982,?,0.068643,0.028986,0.095642,?,?,?,?
0.986,6.1763,0.83942,?,0.99298,0.31607,?,0.025208,?,0.13524,0.017961,0.0060176,3.128E-4,?
?,?,0.86069,0.96683,0.99474,0.26951,0.021697,?,?,0.087108,?,0.0023055,?,?
0.47821,?,0.34976,?,0.99649,?,?,0.16561,0.082509,0.17347,0.029213,?,6.7871E-4,?
0.53941,1.278,?,0.91793,?,0.63545,0.034884,?,0.060967,0.15124,?,0.0076389,4.3953E-4,?
?,1.2733,0.31093,?,0.99825,?,0.017966,0.058744,?,0.12505,0.015397,?,4.2441E-4,0.94617
?,?,0.40145,0.89009,0.98421,0.43977,?,?,?,0.19211,0.035592,0.0091838,?,?
0.64803,?,?,0.89752,?,0.50892,0.026737,?,0.058284,?,?,0.0078269,3.6426E-4,1.184
0.54029,1.2759,?,0.88831,0.97719,0.54283,?,0.1441,?,0.14256,?,0.0074501,?,1.1427
?,?,0.38769,0.85341,?,?,?,0.49979,0.067688,0.16198,0.025566,0.0091042,?,?
0.4659,1.2195,0.27095,0.94433,1.0,0.66599,0.013322,?,?,0.10405,0.01071,0.0047135,?,?
0.4867,1.2165,0.37691,0.90161,0.99474,?,?,?,?,0.18377,?,0.009529,9.5661E-4,?
?,1.2199,0.32967,?,1.0,?,0.027061,?,?,0.18249,0.03223,0.010076,?,1.7156
0.73086,?,?,0.87291,0.97193,0.4865,0.034289,0.21399,0.02898,0.10191,0.01028,0.0035859,?,?
0.51577,1.2902,?,0.9208,0.99474,0.62017,?,?,?,?,?,?,5.6945E-4,1.1232
0.59837,1.3539,?,0.93647,0.99825,0.64448,0.019818,?,?,?,0.016966,?,3.532E-4,0.93682
?,?,0.39683,0.88375,?,0.49492,0.030576,0.17015,0.062015,0.14621,?,?,6.7747E-4,?
0.44941,1.1374,0.38458,?,0.97368,?,?,0.41601,?,0.18608,0.033467,?,0.0012682,2.2422
?,1.1876,0.36748,0.91542,0.97719,?,?,0.47962,0.13764,?,?,0.0061636,?,2.5551
?,?,?,0.91092,0.97193,?,0.046323,0.39055,?,?,?,?,?,?
0.32175,1.1782,0.32151,?,?,0.58719,0.045933,0.384,?,0.14622,0.020931,0.0048174,0.0014091,1.6749
0.64414,?,0.42697,?,?,0.44764,0.055411,0.55882,0.1203,?,?,0.0084315,?,?
?,?,0.34301,0.9298,?,0.57879,0.053564,0.52218,?,0.25543,0.061249,?,5.9701E-4,?
?,1.2499,0.30101,?,0.9807,0.6743,0.0494,0.44415,0.096252,0.23034,0.050382,0.025877,?,1.4463
0.23041,1.1294,0.25496,0.94201,?,?,0.040722,?,0.10957,?,?,?,?,1.6648
0.46094,1.1366,?,?,0.97544,0.71234,0.038286,0.26678,?,?,?,0.016554,6.4766E-4,1.9866
0.54913,?,0.31283,?,?,0.5933,0.041539,0.31404,?,0.2605,0.06355,?,?,?
0.32168,?,0.27055,0.95426,0.99298,?,?,?,0.10967,0.21507,?,0.016252,?,1.8452
?,1.0471,?,?,?,?,?,0.47028,?,0.24744,0.057693,0.022,8.6835E-4,1.9757
0.36127,1.0573,0.26213,0.93923,?,0.59302,0.04962,0.44811,0.19067,0.28081,0.073089,0.023825,0.0012501,2.6604
0.51247,1.1116,?,0.57724,0.59298,0.16867,?,2.2776,0.016001,0.061238,?,8.7861E-4,1.0284E-4,?
0.54893,?,0.63983,?,?,0.15743,0.13081,3.1143,?,?,?,0.0019123,7.3919E-5,0.71949
0.43425,1.095,?,0.52398,0.54211,0.15396,0.13761,?,?,0.073202,0.0053299,?,1.6376E-4,0.75496
0.38501,?,0.63042,0.51223,?,0.13705,?,2.7498,?,?,?,?,2.1426E-4,1.0015
0.26758,1.1316,0.60128,0.54301,?,?,0.15354,4.2904,?,0.07145,0.0050792,?,7.2478E-5,?
?,?,0.60511,0.56524,?,0.21788,0.12522,2.854,0.037595,0.127,?,0.006587,?,0.8331
0.39092,1.087,0.68174,0.50961,0.6614,0.15361,?,3.6093,0.028638,0.089135,0.0078824,?,2.1044E-4,?
0.4042,1.0965,0.65899,0.52833,?,0.1771,0.13017,3.0837,?,0.096836,?,0.0028927,?,0.82383
?,?,0.67203,?,0.75263,0.16792,0.13006,?,0.015279,0.057592,0.0033059,7.2847E-4,?,0.67289
0.47565,?,?,?,?,0.14133,?,3.0697,?,0.0842,?,0.0020845,?,0.77399
0.52382,?,0.67175,?,0.62982,0.15157,?,3.4028,?,0.085792,?,0.0021373,?,?
0.36462,1.0811,0.67755,?,0.68772,0.14118,?,2.8118,0.037866,0.11692,0.013485,0.0046475,1.769E-4,0.9229
?,1.1191,?,0.50678,0.64912,?,0.13192,?,0.025478,0.085964,0.0073356,?,1.485E-4,?
?,1.0405,?,0.48549,0.63684,0.13165,0.11852,?,0.027997,0.093312,0.008632,?,1.2469E-4,0.84994
0.27123,1.096,?,?,0.53684,?,?,2.9887,?,0.072882,0.0052838,?,2.2058E-4,0.80402
0.44882,1.0118,0.6301,?,0.81053,0.16187,0.11115,?,?,?,?,?,?,0.86
0.88374,2.4765,0.61389,0.8581,0.98246,0.40448,?,0.54081,0.06489,0.14657,?,0.0067378,?,1.6461
?,?,?,0.94977,1.0,?,0.024404,?,0.067044,0.1528,0.022814,0.0075708,3.1405E-4,?
0.82866,?,?,?,0.99825,?,?,0.11857,0.080103,0.16692,?,0.0086548,4.265E-4,?
0.87863,2.4734,?,?,?,?,?,?,?,0.16369,0.026095,0.0087482,?,?
0.92876,?,0.66081,?,0.97544,?,?,0.38767,0.050806,?,?,0.0064421,?,?
0.91093,2.6184,0.63236,0.92868,0.99123,?,0.021091,0.080956,?,?,0.015815,0.0047138,?,1.3323
0.92479,2.5638,?,0.96226,0.97895,0.57504,0.0097927,?,?,0.10029,0.009958,?,4.4661E-5,?
0.90037,2.3499,0.60125,0.93713,?,0.46172,?,0.18242,0.096235,0.18081,0.031658,0.0105,5.0824E-4,?
0.8728,2.3151,0.58751,?,0.98772,0.45257,?,?,?,0.17378,?,0.011448,2.5642E-4,1.6895
?,2.8883,0.66665,?,0.96316,0.43032,0.03571,0.23209,0.047675,0.12917,0.016412,?,?,1.321
0.88185,?,0.57028,?,0.99825,0.45014,?,?,?,?,0.02682,0.010288,?,1.7405
0.87259,?,0.56922,?,?,?,0.044598,0.36199,?,0.14227,?,0.0062705,?,?
?,1.5041,0.33723,?,1.0,0.82342,0.0040421,0.0029736,?,0.12542,0.015486,0.0046629,?,?
0.73281,1.5437,?,?,1.0,0.79359,0.0052593,?,?,0.1203,0.014265,0.0041563,2.6442E-4,1.2681
?,1.5603,0.38474,?,0.99649,0.78037,0.004611,?,0.046705,0.11723,0.013556,?,2.8371E-4,?
0.73935,?,?,0.98479,?,?,?,0.011095,0.027888,0.11472,0.01299,0.0060166,5.0098E-5,0.59895
?,1.3612,0.28845,?,1.0,0.82125,0.0042318,?,?,?,0.024394,0.0066506,?,1.8274
0.62033,?,?,?,?,0.82478,0.0049896,0.0045311,0.070042,?,0.021025,0.0058018,?,1.705
0.64536,1.3743,0.28162,?,?,0.84494,?,0.0053602,0.026853,?,0.007333,0.0020334,?,0.94296
?,1.4925,0.34048,0.98262,?,0.78473,?,?,?,0.17102,?,?,?,?
?,1.5016,0.34772,0.98776,0.99825,0.80848,0.0037534,0.002564,0.055512,0.12613,?,0.004022,?,1.4395
0.69686,1.4507,?,0.9851,?,0.80461,0.0036582,0.0024356,0.038211,?,0.011717,0.003581,?,?
0.66351,1.4024,?,?,?,0.81091,0.0068704,0.0085907,?,0.13895,?,0.0049098,6.2422E-4,1.7727
?,?,0.30608,?,?,0.79998,0.0087621,0.013973,?,?,?,?,0.0016787,2.5094
0.64314,1.3574,0.28063,0.98631,0.99825,?,?,?,0.058531,?,0.016892,0.0044631,4.8306E-4,1.5136
?,?,0.61097,?,0.99825,0.5621,?,?,0.090447,0.1871,0.033823,0.0115,?,?
?,?,0.61341,0.97227,1.0,0.56248,?,0.011208,?,0.14325,?,0.0055763,5.7194E-4,1.7187
?,2.457,?,0.97034,?,?,?,0.010799,?,0.18786,?,0.011708,?,?
0.91378,2.4132,0.60362,?,0.99649,0.56153,0.0091377,0.015197,?,?,0.039637,0.013227,7.2984E-4,1.8526
0.85897,1.9723,?,0.97407,0.99825,0.6792,0.0068392,?,?,0.13848,0.018816,0.0073898,?,?
0.91296,2.4862,0.62315,?,1.0,?,?,0.020775,0.064539,0.13678,0.018365,?,5.2757E-4,1.6875
?,?,?,?,1.0,0.58194,0.0067321,?,0.052218,0.13491,0.017874,?,?,?
0.94058,?,?,0.93952,0.99474,0.42979,?,0.17738,?,0.1076,0.011445,?,2.4816E-4,1.0843
0.89672,?,0.57689,?,?,?,?,0.012066,0.062778,0.1512,?,0.0078553,3.1192E-4,1.4575
?,?,0.55605,0.97701,0.99649,0.64214,0.0053433,0.0051962,0.102,0.19598,0.036988,0.012562,?,2.0484
?,?,0.5486,0.96929,0.99825,0.61897,0.0073021,0.0097043,?,0.19717,?,0.012995,?,2.0094
?,2.4038,0.59263,?,?,0.59259,0.0064679,0.0076137,?,?,0.021208,?,?,1.5332
?,1.0384,0.48465,?,?,0.30478,0.080722,?,?,0.12619,0.015674,0.0058992,?,1.489
0.56324,?,0.474,0.77564,0.93333,?,?,?,?,?,?,?,?,2.4883
?,1.1232,0.46175,?,0.9,?,?,?,0.10125,0.17926,0.031133,?,6.8131E-4,2.4808
0.60319,1.088,0.51739,?,?,0.23802,?,?,0.10994,0.17976,?,0.0088846,?,?
0.53622,1.2341,0.44979,0.7882,?,0.38426,0.072253,0.95013,?,0.12337,0.014993,0.0056501,1.3103E-4,1.2646
?,?,?,0.71586,0.85439,?,0.065312,0.77635,?,0.14275,0.019969,0.0059582,4.0634E-4,?
0.53693,?,0.55667,?,0.77544,0.27241,0.080278,1.1729,?,0.16265,0.025773,0.007318,8.0697E-4,2.2704
?,?,0.47053,0.77952,0.90702,?,0.076992,1.0789,?,?,0.028776,0.0099656,?,2.0412
0.44271,?,0.49548,?,0.87018,?,0.079481,?,0.10151,?,0.028929,?,?,?
?,1.1176,?,0.66502,0.84737,?,?,1.8435,0.074621,0.14273,?,?,6.2391E-4,2.1403
0.92522,2.695,0.63571,0.92994,0.99298,?,0.040707,?,?,0.15592,?,0.0096617,3.0237E-4,?
0.90557,2.3423,?,?,?,0.55537,0.023542,0.10087,0.045897,0.13433,0.017724,0.0066757,?,0.9943
0.91885,?,?,?,?,?,0.020081,?,0.054145,0.1674,0.027257,0.013322,?,?
?,2.3863,0.59051,0.90564,?,0.5136,0.048934,?,?,?,0.029562,0.013364,?,1.0734
0.9456,3.1174,?,?,0.89298,0.33915,?,?,0.052685,0.14875,?,0.008569,2.5614E-4,1.0503
0.91747,2.7054,?,0.87687,?,?,0.089364,?,0.042216,0.12098,0.014424,0.0047692,3.061E-4,?
0.86049,2.0997,0.532,0.9358,?,0.5343,0.033994,?,0.040254,0.13592,?,0.0080226,1.0143E-4,?
?,2.4056,0.59137,0.93186,?,0.51229,0.029398,0.15729,0.044185,0.15479,0.0234,?,7.6339E-5,?
0.86988,2.1277,0.53926,?,?,?,?,?,0.026849,?,?,0.0032376,?,0.7271
0.86675,2.0417,?,0.94477,?,?,?,0.15043,?,0.12007,?,0.0064538,6.947E-5,?
?,3.8162,?,0.82566,?,0.32925,?,?,?,0.10148,0.010193,?,4.4517E-5,?
0.93396,2.9367,?,?,0.99474,0.45676,?,?,?,0.071198,0.0050436,?,4.8527E-5,?
0.61823,1.2435,0.33084,?,?,?,?,?,?,0.09745,?,0.0051286,1.2841E-5,?
0.61717,1.2296,?,0.93189,0.97368,0.60176,?,?,?,?,0.0049035,0.0019323,?,0.37728
0.62404,1.1599,0.47899,0.91562,0.85088,?,?,1.7197,?,?,?,0.0024109,2.5646E-5,0.36029
0.48229,1.1574,0.42617,0.91741,0.92456,0.46699,?,?,0.026522,0.105,0.010904,?,6.7833E-5,0.63468
0.5684,?,?,?,?,0.3885,?,?,0.027113,?,0.010261,0.0037888,1.0673E-4,?
0.62733,1.2441,?,?,?,0.47758,?,1.5603,0.02034,0.091645,0.0083289,?,4.9071E-5,?
?,1.1419,?,0.93305,?,0.57323,0.041282,?,0.022886,0.093704,0.0087041,0.0032291,?,0.54481
0.50771,1.1084,?,0.93529,0.98596,?,?,0.12256,0.013493,?,0.0053745,0.0021246,3.1877E-5,0.3475
0.6018,1.2254,?,0.94269,?,?,0.058835,0.62999,0.016202,0.074883,0.0055761,0.0018797,7.1264E-5,0.43769
0.63548,1.202,0.47365,?,?,0.44347,0.077616,1.0964,0.022403,0.10386,0.010672,0.005084,?,0.48911
?,1.2354,0.44987,?,0.89123,?,0.070699,0.9097,?,0.0592,?,0.0013047,2.2232E-5,?
0.64604,?,0.35457,?,0.99123,0.70641,0.02021,0.074334,0.059026,0.12721,0.015925,0.0037362,0.0012496,?
0.55457,1.2955,0.25519,0.97441,?,0.7824,0.012063,?,?,?,?,0.0016389,1.2751E-4,?
?,?,?,0.98319,1.0,0.833,?,0.019373,0.029059,?,?,?,?,0.73255
0.6368,?,?,0.9747,0.99825,?,0.013385,?,0.028272,?,?,0.0017155,?,?
0.64168,?,?,?,0.99825,?,0.017439,?,0.02413,?,0.0055403,?,3.1921E-4,?
?,?,0.29271,0.95055,0.99825,?,0.026876,0.13146,?,0.13204,?,0.0036798,0.0014697,1.6315
?,1.2107,?,?,?,?,0.016177,?,?,0.074115,?,0.0013865,1.6174E-4,0.66423
0.67925,?,?,0.97307,?,0.7713,?,0.02798,?,0.044132,0.0019439,?,3.6857E-5,?
0.11708,1.0944,?,?,?,0.81957,0.016114,0.047259,?,?,0.0075278,0.001568,6.066E-4,1.0292
?,?,0.25925,0.96727,1.0,0.77065,?,?,0.05341,?,?,?,0.0012358,?
?,1.2496,?,0.98317,1.0,0.82495,0.010372,?,?,0.10274,?,0.0019794,0.0011976,?
?,1.146,?,0.96876,0.99649,0.71333,?,0.057204,0.033249,0.099068,0.0097191,0.002653,?,0.87046
0.64897,?,0.3304,0.97406,?,0.75323,?,0.046715,0.012025,?,0.0025203,5.1116E-4,?,?
0.72162,1.4686,0.43475,0.91337,?,0.60738,0.046324,0.39055,?,?,?,?,0.001043,?
0.71573,1.3808,0.37798,?,0.99123,?,?,?,0.10429,0.23183,0.051004,0.023571,4.4425E-4,?
?,?,0.49513,0.91036,?,?,?,?,0.097894,0.20665,0.040954,0.015521,7.191E-4,?
?,?,?,?,0.96842,0.62529,?,0.37399,0.13423,0.2648,?,0.029786,?,1.7493
0.75259,1.5852,?,0.91036,?,0.65821,?,?,?,?,0.060352,?,6.3907E-4,1.813
?,1.5389,0.42639,0.94648,?,?,?,0.27266,0.12607,?,0.056492,0.023259,6.6766E-4,1.8504
0.78823,?,0.44995,0.91357,0.95614,0.62781,?,0.67072,0.12958,?,?,0.025228,?,?
0.83094,?,?,0.96016,0.99649,?,0.023841,0.10345,0.12266,0.24766,0.057789,0.025308,7.8336E-4,1.7001
?,1.638,0.43032,0.95417,?,0.71101,0.026783,0.13055,?,0.21441,0.04395,?,?,2.2764
0.73365,1.5028,0.34887,0.9828,?,0.80144,0.0053647,0.005238,0.029255,0.10327,?,?,9.1642E-5,0.88407
0.82775,?,0.48769,?,0.99825,0.68405,0.01619,0.047706,?,?,0.0076781,?,6.8766E-5,0.68174
?,1.2516,0.23975,0.9802,1.0,0.81411,0.0073087,0.009722,0.056955,0.17933,0.031157,0.017403,?,?
0.29901,1.0375,?,?,1.0,0.84936,?,?,?,?,?,?,1.8734E-4,?
0.48223,?,0.16908,0.97886,1.0,0.71192,?,?,0.037174,?,?,0.0044407,1.4852E-4,1.0089
0.5895,1.2708,0.24364,0.98173,0.99649,?,0.0074388,0.010071,?,0.11576,0.013223,?,2.5724E-4,?
0.322,1.0698,?,?,0.99825,?,?,?,0.076267,0.18383,?,0.014159,2.6309E-4,1.4955
0.482,1.1415,?,0.98536,1.0,0.85572,?,0.009487,?,?,?,?,1.3143E-4,?
?,?,0.55373,?,0.98421,0.56448,0.019656,0.070316,0.037553,0.10946,0.011839,0.0038499,?,1.0693
?,1.2486,0.21485,0.98704,1.0,?,?,?,?,0.11304,?,?,?,?
?,?,0.14538,?,1.0,0.8407,?,0.0032232,?,?,0.021691,?,1.0258E-4,?
?,1.6903,?,0.97153,1.0,?,0.019154,?,0.025981,0.10427,0.010756,0.0045965,4.4538E-5,?
?,1.254,?,0.98883,1.0,0.80193,0.0084333,?,0.017777,0.061786,?,9.1963E-4,1.5231E-4,?
0.66906,1.2751,?,?,?,?,?,?,0.031488,0.094241,?,0.0025337,?,1.0378
0.8138,1.737,0.42956,0.98956,?,0.79117,0.0086131,0.013502,0.033871,?,0.010699,0.0035528,?,1.0284
?,1.4779,?,0.99388,1.0,0.8423,?,0.0016019,?,0.081903,?,?,1.939E-4,0.9805
?,1.6549,?,?,?,0.815,?,?,?,0.091008,?,0.0025009,?,0.98834
0.81354,?,?,0.99256,1.0,0.78909,0.0046348,?,0.031342,?,?,?,1.7007E-4,1.0171
0.8561,?,0.49654,?,?,0.6913,0.0092289,0.015501,0.047961,0.1039,?,0.0024623,8.0703E-4,?
0.75968,?,0.38954,?,1.0,?,?,?,?,?,?,0.0027074,2.3404E-4,1.1433
?,1.652,0.40268,0.97695,?,0.79833,?,0.021558,0.046764,0.10227,?,0.0021515,?,?
?,1.5303,?,0.96802,0.99649,?,?,0.049949,0.04703,0.11769,0.013661,?,3.4846E-4,1.42
?,?,?,0.98949,1.0,?,0.005179,0.0048816,?,0.074392,0.0055037,?,?,0.62317
0.946,?,0.7081,0.96212,?,0.45671,?,0.22851,?,0.13106,?,0.0047646,?,1.3088
0.93038,?,0.67525,0.95738,1.0,0.50964,0.027111,0.13377,?,?,?,0.0041932,?,1.3848
0.91549,2.6796,?,?,1.0,?,0.019083,0.066276,0.10351,0.19882,0.038028,0.012751,?,1.9702
?,2.1536,?,?,1.0,0.65619,0.020327,?,0.081306,0.18726,0.033878,0.013211,?,?
?,2.5654,?,?,1.0,0.60313,0.006726,0.0082335,?,?,0.035644,0.012245,?,1.6701
0.91996,2.6668,0.63083,0.97894,?,?,0.010311,0.019349,0.1125,0.19785,0.037671,0.011205,7.8875E-4,2.2241
0.91677,2.6955,0.62998,0.98275,?,0.59459,?,0.0044087,0.10467,0.1876,0.033997,?,8.5264E-4,2.0585
