@relation dataset

@attribute eccentricity real
@attribute aspect_ratio real
@attribute elongation real
@attribute solidity real
@attribute stoc_convexity real
@attribute iso_factor real
@attribute max_in_depth real
@attribute lobedness real
@attribute avg_intensity real
@attribute avg_contrast real
@attribute smoothness real
@attribute third_moment real
@attribute uniformity real
@attribute entropy real


@data
?,1.9999,0.52725,?,?,0.67283,0.0092956,?,0.021192,0.073946,?,?,?,0.78201
?,1.6421,0.47458,0.85777,0.98421,0.50374,0.020049,0.073157,0.018698,0.075567,?,?,?,?
0.84285,1.8572,0.51931,?,0.97544,0.60526,0.028734,?,0.038283,0.1156,?,0.0048867,1.2558E-4,?
?,6.0596,0.83612,?,?,0.31546,0.02322,0.098133,?,?,?,0.0032908,?,1.0185
?,6.0229,?,0.96522,1.0,0.29509,0.024667,0.11074,?,0.097095,?,0.0027833,1.8341E-4,?
0.98853,6.628,0.84928,?,0.97719,0.27717,?,?,0.032722,?,?,0.0033387,?,0.94985
?,5.8308,0.82878,0.96489,?,?,?,0.039178,0.019278,0.073118,?,?,?,0.66403
0.98592,6.0269,0.83884,0.96027,?,0.28345,0.025004,?,?,?,0.0064972,0.001957,9.1646E-5,?
0.98695,6.2904,0.84124,0.97085,1.0,0.29288,0.023221,0.09814,?,?,?,0.0024919,9.7883E-5,?
0.98717,6.5173,?,0.96846,1.0,?,0.022056,?,0.042124,0.11842,0.013829,?,?,?
0.98361,5.8719,0.82847,0.95488,0.98421,0.32134,0.040164,?,0.039243,?,0.013327,?,1.9465E-4,?
0.98643,6.1273,0.84737,?,0.89649,0.29982,0.019421,0.068643,0.028986,0.095642,?,?,?,0.82529
0.986,?,0.83942,?,?,0.31607,0.011769,0.025208,?,0.13524,0.017961,?,3.128E-4,1.166
0.98824,7.142,?,?,?,0.26951,0.021697,?,?,0.087108,0.0075307,0.0023055,9.7934E-5,0.7396
0.47821,1.2059,0.34976,0.90378,?,0.51298,?,0.16561,0.082509,?,0.029213,0.0093049,6.7871E-4,1.5956
0.53941,?,0.32286,0.91793,0.97368,?,?,0.22147,?,0.15124,?,?,?,1.2541
0.54833,?,0.31093,0.93409,?,0.59707,?,0.058744,0.043685,?,0.015397,0.0051037,4.2441E-4,0.94617
0.58938,1.3232,?,0.89009,0.98421,?,0.047907,?,0.11488,0.19211,?,?,0.0015424,2.1004
0.64803,1.392,0.41362,0.89752,?,0.50892,0.026737,?,?,0.15033,?,0.0078269,?,?
0.54029,1.2759,0.36992,0.88831,0.97719,?,?,?,0.051554,?,0.019917,0.0074501,?,?
0.4309,1.2825,0.38769,0.85341,0.96667,0.46204,0.052403,?,?,0.16198,0.025566,0.0091042,4.3085E-4,1.3596
0.4659,1.2195,0.27095,0.94433,?,0.66599,0.013322,?,?,0.10405,0.01071,?,?,0.56447
?,?,0.37691,0.90161,0.99474,?,0.032181,0.18848,?,0.18377,0.03267,0.009529,9.5661E-4,?
?,?,0.32967,0.90459,1.0,0.56329,?,0.13328,0.092156,0.18249,?,0.010076,?,?
?,1.5285,0.46455,?,0.97193,?,?,?,?,?,?,?,1.0051E-4,0.76676
?,1.2902,0.32454,?,?,?,0.023879,0.10378,0.047501,0.12228,0.014732,?,5.6945E-4,?
?,?,?,0.93647,0.99825,?,0.019818,0.071484,0.045326,?,0.016966,0.0059817,3.532E-4,0.93682
?,1.2821,0.39683,0.88375,0.99649,?,?,?,0.062015,0.14621,0.02093,0.0063685,?,1.2659
0.44941,1.1374,0.38458,?,0.97368,?,?,0.41601,0.11385,0.18608,?,0.0082395,0.0012682,2.2422
0.46727,?,0.36748,0.91542,?,0.57995,?,0.47962,?,0.18732,?,0.0061636,0.0029358,2.5551
0.55362,?,?,?,0.97193,0.51113,0.046323,0.39055,?,?,?,?,?,?
0.32175,?,0.32151,0.91803,?,?,?,0.384,?,0.14622,0.020931,?,?,1.6749
0.64414,1.37,0.42697,0.91457,0.96491,?,0.055411,0.55882,0.1203,0.19149,0.035373,0.0084315,0.0018137,?
?,1.3442,0.34301,0.9298,0.97544,0.57879,?,?,0.14905,0.25543,?,0.02381,5.9701E-4,2.413
0.50114,?,0.30101,?,?,?,0.0494,?,?,?,?,?,?,1.4463
?,?,0.25496,0.94201,?,0.6084,0.040722,0.3018,?,0.23571,0.052636,?,4.2353E-4,1.6648
?,1.1366,0.22905,0.95565,0.97544,0.71234,0.038286,?,?,?,0.046329,?,?,?
?,1.2769,?,?,0.99123,?,?,0.31404,0.15188,?,?,0.02379,8.43E-4,2.203
?,1.1127,0.27055,0.95426,0.99298,0.70006,?,0.53584,?,?,?,0.016252,6.1195E-4,?
0.38564,1.0471,?,?,0.97368,?,?,?,0.13563,0.24744,0.057693,0.022,?,?
0.36127,1.0573,0.26213,0.93923,0.96667,?,?,0.44811,0.19067,0.28081,?,0.023825,?,?
?,?,?,0.57724,0.59298,0.16867,0.11187,?,0.016001,0.061238,0.0037361,8.7861E-4,1.0284E-4,0.6508
?,1.1111,?,?,0.6,?,0.13081,3.1143,0.021231,?,?,?,?,?
0.43425,?,0.68828,?,0.54211,0.15396,?,?,0.021147,0.073202,?,?,1.6376E-4,0.75496
?,1.0656,0.63042,?,0.59123,0.13705,0.12292,2.7498,0.033373,?,0.0096879,?,2.1426E-4,?
?,1.1316,0.60128,0.54301,?,0.20311,?,4.2904,0.017945,0.07145,?,0.0014652,?,?
?,1.047,0.60511,0.56524,0.79474,?,0.12522,2.854,?,0.127,?,?,1.0798E-4,0.8331
0.39092,1.087,0.68174,?,0.6614,?,0.14082,3.6093,?,0.089135,?,0.0021177,2.1044E-4,0.90082
?,?,?,?,0.68421,0.1771,?,3.0837,0.029057,0.096836,0.0092902,?,1.265E-4,0.82383
0.50692,?,?,0.53024,?,0.16792,0.13006,3.0788,?,0.057592,0.0033059,7.2847E-4,?,?
0.47565,1.0656,0.69172,0.5233,?,0.14133,0.12987,3.0697,0.023977,0.0842,0.0070397,?,1.1284E-4,0.77399
?,?,0.67175,0.54701,?,0.15157,0.13674,?,?,0.085792,0.0073064,0.0021373,1.6583E-4,0.90513
0.36462,?,0.67755,0.49042,?,?,?,2.8118,0.037866,0.11692,0.013485,?,?,0.9229
0.52212,1.1191,0.70988,0.50678,?,?,0.13192,3.1674,0.025478,?,0.0073356,0.0021793,1.485E-4,?
0.38203,?,0.6901,0.48549,?,0.13165,?,2.5565,0.027997,?,?,0.0026591,?,0.84994
?,?,0.68075,?,0.53684,0.13088,?,?,0.021943,?,0.0052838,?,2.2058E-4,0.80402
0.44882,1.0118,0.6301,?,?,0.16187,0.11115,?,0.027309,0.088889,0.0078393,0.0022734,1.7545E-4,0.86
0.88374,2.4765,0.61389,0.8581,0.98246,?,?,?,0.06489,?,0.021032,0.0067378,3.7204E-4,1.6461
?,?,?,0.94977,1.0,0.4976,?,?,?,0.1528,0.022814,?,?,?
?,1.9848,0.50917,0.9418,0.99825,?,0.025524,?,0.080103,?,0.027107,?,4.265E-4,1.8038
0.87863,2.4734,?,0.87869,?,0.45758,0.056994,?,?,0.16369,0.026095,?,3.4348E-4,?
?,?,0.66081,0.93335,?,?,0.046152,0.38767,0.050806,?,?,0.0064421,1.7937E-4,?
?,?,0.63236,?,0.99123,0.51584,0.021091,?,0.05094,0.12676,0.015815,?,3.1804E-4,1.3323
0.92479,2.5638,0.62255,?,0.97895,0.57504,0.0097927,?,?,0.10029,?,0.0040505,?,0.77718
?,2.3499,?,0.93713,0.98421,0.46172,0.03166,0.18242,0.096235,?,?,?,5.0824E-4,2.3052
?,?,0.58751,0.90716,?,?,?,0.61287,0.07597,0.17378,0.029313,0.011448,2.5642E-4,?
?,?,?,?,0.96316,0.43032,?,?,?,?,0.016412,?,1.6113E-4,1.321
0.88185,?,0.57028,0.93013,0.99825,?,0.049062,?,?,0.16601,?,0.010288,2.503E-4,?
0.87259,2.1845,0.56922,0.93969,?,0.52611,0.044598,?,?,?,0.019839,0.0062705,?,?
0.71763,1.5041,0.33723,0.98803,?,?,?,0.0029736,0.050064,0.12542,?,?,2.7091E-4,1.3598
0.73281,1.5437,?,0.98616,?,0.79359,?,0.0050342,0.046731,0.1203,0.014265,0.0041563,2.6442E-4,?
0.75285,?,0.38474,0.98701,0.99649,?,0.004611,?,?,0.11723,0.013556,0.0038164,2.8371E-4,?
0.73935,1.5319,0.34987,0.98479,?,0.81067,0.0078079,0.011095,0.027888,0.11472,?,?,5.0098E-5,?
?,?,?,?,1.0,?,0.0042318,0.0032593,0.080446,0.15813,0.024394,?,?,1.8274
0.62033,?,0.26312,?,1.0,0.82478,?,0.0045311,?,?,?,0.0058018,?,1.705
0.64536,1.3743,0.28162,0.98646,?,?,?,?,0.026853,0.085949,0.007333,0.0020334,1.2813E-4,0.94296
?,1.4925,?,0.98262,?,0.78473,0.0061511,0.0068862,?,0.17102,0.028418,0.0087725,5.2855E-4,?
?,1.5016,?,?,?,?,?,0.002564,0.055512,?,0.015659,?,?,1.4395
?,1.4507,0.33575,0.9851,1.0,0.80461,0.0036582,0.0024356,0.038211,0.10889,0.011717,0.003581,1.6657E-4,1.1363
0.66351,1.4024,0.31179,0.98529,1.0,0.81091,?,0.0085907,0.068206,0.13895,0.01894,?,?,?
0.67362,?,0.30608,?,1.0,?,?,?,0.1196,0.17804,?,?,0.0016787,2.5094
?,1.3574,?,0.98631,0.99825,0.81381,?,?,?,0.13108,0.016892,0.0044631,4.8306E-4,1.5136
?,?,?,?,0.99825,?,?,0.016758,?,0.1871,0.033823,?,5.64E-4,1.6879
0.9136,2.5213,?,0.97227,?,0.56248,0.0078474,?,0.068427,0.14325,0.020108,0.0055763,?,1.7187
?,?,0.61108,0.97034,0.97544,?,0.0077029,0.010799,?,?,0.034088,?,?,?
?,2.4132,0.60362,0.96618,?,0.56153,?,?,0.10604,0.20316,?,0.013227,7.2984E-4,?
?,?,?,0.97407,?,?,?,?,0.046518,0.13848,0.018816,0.0073898,1.5454E-4,1.014
0.91296,2.4862,0.62315,0.96188,?,0.51041,0.010684,0.020775,?,0.13678,?,?,?,?
0.93802,?,?,?,1.0,0.58194,0.0067321,?,0.052218,0.13491,0.017874,0.0057374,?,1.2161
0.94058,?,?,0.93952,?,0.42979,0.031219,?,0.038691,0.1076,?,0.0032156,2.4816E-4,?
?,2.2534,0.57689,?,1.0,?,0.0081422,0.012066,?,0.1512,?,0.0078553,?,?
?,?,0.55605,?,0.99649,0.64214,?,?,0.102,0.19598,?,?,4.8437E-4,?
0.88246,2.1,0.5486,?,0.99825,0.61897,0.0073021,?,0.10152,0.19717,0.03742,0.012995,4.9125E-4,?
0.90831,2.4038,?,?,0.99825,?,0.0064679,0.0076137,0.063688,0.1472,0.021208,0.0067017,3.2702E-4,1.5332
0.4132,1.0384,?,0.78118,?,?,0.080722,1.1859,?,0.12619,?,0.0058992,?,?
?,1.1928,?,0.77564,0.93333,0.34791,?,0.87668,?,0.17923,?,0.0094494,7.4739E-4,?
0.48967,1.1232,0.46175,0.80214,0.9,?,0.073462,0.9822,?,0.17926,0.031133,?,6.8131E-4,2.4808
0.60319,1.088,0.51739,0.7638,?,0.23802,0.077022,?,?,0.17976,?,0.0088846,?,2.6613
?,1.2341,0.44979,0.7882,0.94386,0.38426,0.072253,?,0.042992,?,?,0.0056501,1.3103E-4,1.2646
0.37902,1.0738,0.5242,?,0.85439,0.26309,?,0.77635,0.067161,?,0.019969,?,4.0634E-4,?
?,?,0.55667,0.74395,0.77544,?,0.080278,1.1729,?,0.16265,?,0.007318,8.0697E-4,?
?,1.0767,?,0.77952,0.90702,?,?,1.0789,?,0.17213,0.028776,?,3.9644E-4,2.0412
?,?,0.49548,?,?,0.26478,0.079481,?,0.10151,0.1726,0.028929,?,?,2.389
0.30574,1.1176,0.58847,0.66502,?,0.24074,?,?,?,?,0.019966,0.0054026,6.2391E-4,?
0.92522,?,0.63571,0.92994,0.99298,0.505,?,0.30158,?,0.15592,0.023734,0.0096617,?,1.0351
0.90557,2.3423,?,0.95943,?,0.55537,?,0.10087,?,0.13433,?,?,2.4528E-4,0.9943
0.91885,?,0.62859,0.96692,?,0.52269,0.020081,?,0.054145,0.1674,?,?,?,?
0.88965,?,0.59051,0.90564,0.98421,0.5136,0.048934,?,?,0.17454,?,0.013364,2.6357E-4,1.0734
0.9456,?,?,?,?,0.33915,0.13457,?,?,?,0.021648,?,2.5614E-4,?
?,2.7054,?,0.87687,?,0.42531,?,1.4534,?,0.12098,0.014424,?,3.061E-4,?
?,2.0997,?,0.9358,0.98772,?,0.033994,0.21032,?,?,0.01814,?,1.0143E-4,0.82059
?,2.4056,0.59137,0.93186,?,0.51229,0.029398,0.15729,0.044185,0.15479,0.0234,?,7.6339E-5,0.78887
?,2.1277,?,0.96257,?,?,0.027899,0.14166,?,0.096968,?,0.0032376,1.0402E-4,?
0.86675,2.0417,0.52999,0.94477,0.98947,?,?,0.15043,?,?,0.014211,0.0064538,6.947E-5,0.64966
0.96652,?,?,0.82566,?,0.32925,0.1446,?,0.022715,?,?,?,4.4517E-5,?
?,2.9367,0.66689,?,?,?,?,0.16437,?,0.071198,0.0050436,0.0017096,?,0.46762
0.61823,1.2435,0.33084,0.94147,0.9614,0.64089,0.024255,?,0.017543,0.09745,0.0094072,?,1.2841E-5,0.37324
0.61717,?,?,0.93189,0.97368,?,0.025375,0.11719,0.012906,0.070197,0.0049035,0.0019323,2.4448E-5,?
0.62404,?,0.47899,0.91562,0.85088,0.45154,0.097205,1.7197,0.013983,?,0.0058043,0.0024109,2.5646E-5,0.36029
0.48229,?,0.42617,?,?,0.46699,?,?,?,?,?,0.0044681,6.7833E-5,0.63468
0.5684,1.1876,0.48001,0.91247,0.79474,0.3885,0.089162,?,0.027113,?,0.010261,?,1.0673E-4,0.65567
?,1.2441,0.50214,0.90049,0.86667,0.47758,0.092591,1.5603,?,0.091645,0.0083289,?,?,0.49195
0.58637,1.1419,0.30339,?,0.92105,?,0.041282,?,0.022886,0.093704,0.0087041,0.0032291,?,?
0.50771,?,?,0.93529,0.98596,?,0.02595,0.12256,?,?,0.0053745,?,?,0.3475
0.6018,?,0.41835,?,?,0.54871,0.058835,0.62999,?,0.074883,0.0055761,0.0018797,7.1264E-5,?
?,1.202,?,?,0.86842,?,0.077616,1.0964,0.022403,0.10386,?,0.005084,?,0.48911
?,?,0.44987,0.90929,?,0.57594,0.070699,0.9097,0.0093349,0.0592,?,0.0013047,?,0.26169
0.64604,?,0.35457,?,?,0.70641,0.02021,?,?,?,?,0.0037362,0.0012496,1.3596
?,?,0.25519,0.97441,0.99825,0.7824,?,0.026483,?,0.076722,0.0058518,?,1.2751E-4,?
?,1.2035,0.19432,?,?,0.833,?,0.019373,0.029059,?,0.010427,?,1.1748E-4,?
0.6368,1.4266,0.29976,?,?,0.78457,0.013385,0.032608,0.028272,0.084495,?,?,3.1351E-4,?
?,?,0.3362,?,?,0.72952,0.017439,?,?,0.074641,?,0.001194,3.1921E-4,0.82279
0.58232,1.343,0.29271,0.95055,?,0.71499,0.026876,?,0.068134,0.13204,0.017136,?,?,1.6315
0.44567,1.2107,0.20257,0.97104,0.99123,?,0.016177,0.047628,?,?,0.0054631,0.0013865,1.6174E-4,?
0.67925,?,0.33465,0.97307,?,0.7713,0.012399,0.02798,0.0075996,?,?,?,3.6857E-5,0.28857
0.11708,?,0.1745,?,1.0,?,?,?,0.033007,0.087092,0.0075278,0.001568,?,1.0292
0.53283,1.3078,0.25925,?,1.0,0.77065,0.017745,?,?,0.12259,0.014806,?,0.0012358,1.1886
?,?,0.2238,0.98317,1.0,?,?,?,0.047482,?,0.010444,0.0019794,0.0011976,1.341
0.35236,1.146,?,?,?,?,0.017729,0.057204,?,?,0.0097191,0.002653,?,0.87046
0.64897,?,?,0.97406,?,?,?,0.046715,0.012025,?,0.0025203,?,1.3299E-4,0.49261
0.72162,?,?,?,0.98596,0.60738,0.046324,0.39055,?,0.18471,0.032992,0.0097255,?,1.8296
?,1.3808,?,?,0.99123,0.68138,0.025077,?,0.10429,?,0.051004,?,4.4425E-4,1.5025
?,1.56,?,?,?,0.60691,0.045977,?,?,?,0.040954,0.015521,?,1.5452
?,?,0.49437,0.92597,0.96842,?,?,0.37399,0.13423,?,?,0.029786,7.4416E-4,?
0.75259,1.5852,0.41155,0.91036,0.99298,?,0.044162,?,?,0.25343,?,0.026003,6.3907E-4,1.813
0.7831,1.5389,0.42639,0.94648,0.97544,?,0.038706,0.27266,0.12607,?,0.056492,?,6.6766E-4,1.8504
?,1.6027,0.44995,0.91357,?,0.62781,0.060707,?,?,0.2522,?,?,?,1.7489
0.83094,1.6643,0.49439,0.96016,?,0.65605,?,0.10345,?,0.24766,0.057789,0.025308,?,1.7001
0.7885,?,0.43032,0.95417,1.0,0.71101,0.026783,?,?,?,0.04395,0.013032,?,?
0.73365,1.5028,?,0.9828,1.0,0.80144,0.0053647,?,0.029255,?,?,0.0043013,9.1642E-5,0.88407
0.82775,1.842,0.48769,?,0.99825,?,?,0.047706,?,?,0.0076781,0.0029651,?,0.68174
0.55626,1.2516,0.23975,?,1.0,0.81411,0.0073087,0.009722,0.056955,0.17933,0.031157,?,8.4502E-5,0.98858
0.29901,1.0375,0.10761,0.98386,?,0.84936,0.011462,0.023912,0.032883,0.096034,0.0091383,?,1.8734E-4,1.0837
?,?,0.16908,0.97886,1.0,?,0.008864,0.0143,?,?,?,0.0044407,1.4852E-4,?
0.5895,1.2708,0.24364,0.98173,?,0.82082,?,0.010071,?,0.11576,?,?,2.5724E-4,?
?,1.0698,0.13626,0.98017,0.99825,?,0.012913,0.030347,?,0.18383,?,?,?,1.4955
0.482,1.1415,?,?,1.0,?,0.0072199,0.009487,0.021863,0.079283,?,0.0017479,?,0.69178
0.87402,2.0754,0.55373,?,0.98421,0.56448,?,0.070316,?,?,?,?,2.1407E-4,?
0.58138,?,?,0.98704,1.0,?,?,?,?,0.11304,0.012618,0.0036743,3.3322E-4,1.0368
0.40974,1.0732,?,?,1.0,0.8407,?,0.0032232,0.04953,0.1489,?,0.010419,1.0258E-4,?
?,1.6903,?,?,1.0,?,0.019154,0.066774,0.025981,0.10427,0.010756,?,?,?
0.60267,1.254,0.20587,0.98883,1.0,?,0.0084333,?,0.017777,0.061786,0.003803,9.1963E-4,1.5231E-4,?
0.66906,1.2751,0.30877,?,?,?,0.0048599,?,?,?,0.0088032,0.0025337,?,1.0378
?,1.737,0.42956,?,1.0,0.79117,0.0086131,0.013502,?,0.10399,0.010699,0.0035528,?,?
0.72719,1.4779,?,?,1.0,?,0.0029668,0.0016019,0.02634,?,0.0066634,?,?,?
0.79923,?,0.40919,?,1.0,0.815,0.0048968,0.0043641,0.028693,0.091008,?,0.0025009,1.3606E-4,?
0.81354,?,0.41016,0.99256,1.0,0.78909,0.0046348,0.0039096,0.031342,?,?,0.0028704,?,?
0.8561,1.873,?,0.98047,?,?,0.0092289,0.015501,?,0.1039,0.010681,?,8.0703E-4,1.6203
?,?,?,0.98731,1.0,0.82323,?,0.0056708,0.034734,0.098208,0.0095526,0.0027074,?,1.1433
?,?,0.40268,0.97695,?,0.79833,0.010883,?,?,0.10227,0.010352,0.0021515,7.4063E-4,1.5053
0.79389,1.5303,0.42937,0.96802,0.99649,?,0.016566,0.049949,?,0.11769,0.013661,0.0041812,?,1.42
0.66551,1.3617,?,0.98949,?,0.76603,0.005179,0.0048816,0.017792,?,0.0055037,?,5.245E-5,0.62317
0.946,?,?,?,?,0.45671,?,?,?,0.13106,0.016886,0.0047646,5.1238E-4,?
0.93038,?,?,?,1.0,?,0.027111,0.13377,?,?,0.014972,?,?,1.3848
0.91549,2.6796,?,?,?,0.55874,0.019083,0.066276,0.10351,0.19882,?,0.012751,?,?
0.87202,2.1536,0.53817,0.9788,?,?,?,0.075203,?,0.18726,0.033878,?,3.6142E-4,?
0.91328,2.5654,?,?,?,?,0.006726,0.0082335,?,0.19225,0.035644,?,?,1.6701
