@relation dataset

@attribute eccentricity real
@attribute aspect_ratio real
@attribute elongation real
@attribute solidity real
@attribute stoc_convexity real
@attribute iso_factor real
@attribute max_in_depth real
@attribute lobedness real
@attribute avg_intensity real
@attribute avg_contrast real
@attribute smoothness real
@attribute third_moment real
@attribute uniformity real
@attribute entropy real


@data
0.74242,?,0.38804,0.95593,0.99474,?,0.012904,0.030306,?,0.064242,0.0041101,?,?,0.87687
?,?,0.17039,0.96405,?,?,0.011761,?,0.025409,0.078211,?,0.0015299,?,1.0326
?,1.2503,?,0.97337,?,0.82703,?,0.0079913,?,0.10941,0.011828,0.0027809,?,1.5452
0.87844,?,0.63151,?,0.83684,0.37688,0.043563,?,0.045468,0.12554,?,0.0051589,2.2842E-4,?
0.88075,?,?,0.83383,?,?,?,0.29973,0.035786,0.10047,0.0099932,?,2.5802E-4,1.0952
?,1.8803,?,?,?,0.33077,?,?,?,0.1157,?,0.0042406,?,1.0136
0.93671,?,0.7298,0.81793,0.86491,0.33439,0.080539,1.1805,?,0.12051,0.014314,0.0039983,3.7216E-4,1.3083
0.92676,?,0.6558,0.82432,0.89474,?,0.038012,?,0.059981,0.14901,?,0.0075251,2.8398E-4,1.353
?,2.1139,0.69555,0.80873,?,0.31039,0.047267,0.40663,0.039446,0.10517,?,0.0028913,2.9366E-4,1.1602
0.89493,?,?,?,?,0.35318,0.049955,0.45418,0.041808,0.12036,0.01428,?,1.7096E-4,1.0962
?,2.3898,?,0.84434,0.90526,0.37007,0.039277,?,?,?,?,?,?,?
0.88172,?,0.63974,0.8499,?,0.34354,?,?,?,?,?,0.0080813,?,1.3805
?,1.7434,0.62464,?,0.89298,0.32238,0.050792,0.46952,0.064428,0.16335,0.025989,0.010189,2.3873E-4,1.3343
0.82268,1.6657,0.59909,0.84493,0.85614,0.32056,?,0.43348,?,0.18571,0.033338,?,2.7502E-4,1.5377
0.82135,?,0.6025,0.84981,?,0.31304,?,0.57236,?,0.16319,?,0.0092918,3.2134E-4,1.4686
0.46348,?,0.72231,?,0.47544,?,?,4.0212,0.010917,?,?,8.7543E-4,2.9594E-5,0.53199
?,?,0.623,?,0.59649,?,0.13296,?,?,0.067044,?,?,3.792E-5,0.52114
0.47728,1.2115,0.68343,0.76364,0.56667,0.23896,0.10747,2.1022,0.024036,0.080623,?,?,?,?
0.52744,?,0.51662,0.77201,?,0.33784,0.11438,2.3811,0.0254,0.082047,0.0066868,0.0017982,?,0.944
?,?,?,?,0.56491,0.21009,?,2.3093,0.021181,?,?,0.0020323,6.5828E-5,?
0.63965,1.2323,0.60663,?,?,0.24135,?,?,0.025438,0.096215,0.0091723,0.0034208,5.1566E-5,0.75194
0.71847,1.2291,?,0.75574,?,0.26004,0.098823,?,?,?,?,?,?,0.79862
0.47815,?,?,0.81654,0.8193,?,0.11547,2.4268,0.006859,?,?,4.7564E-4,1.4404E-5,0.30832
?,1.7011,0.5348,0.81465,?,0.37276,0.035424,0.22838,?,0.1192,0.014009,0.0057424,?,?
0.83755,?,?,?,0.95088,0.27825,0.039592,?,?,0.087838,0.0076564,?,5.6309E-5,0.8079
0.84315,1.8134,0.54611,?,0.96667,0.49437,0.038509,?,0.054653,0.14411,0.020345,0.0082654,1.6275E-4,1.495
0.82602,1.6637,0.49244,0.8862,?,?,?,?,?,0.1012,?,0.0030708,1.6513E-4,1.1047
?,?,?,0.87745,0.97018,0.52669,0.029555,0.15898,0.027883,?,0.0085504,?,1.2091E-4,0.9961
?,1.7418,?,0.92748,?,0.62301,?,0.039374,?,0.077667,0.0059959,0.002105,2.9619E-4,?
?,2.0659,0.55339,?,1.0,0.60231,0.031671,?,0.049706,?,0.017742,0.0066921,1.6133E-4,1.4016
0.86587,1.9999,0.52725,0.97215,?,0.67283,0.0092956,0.015726,?,?,0.0054383,0.0014673,?,?
?,?,0.47458,0.85777,0.98421,?,?,0.073157,?,0.075567,?,?,?,0.7658
0.84285,?,?,0.91339,0.97544,?,0.028734,?,0.038283,0.1156,?,0.0048867,1.2558E-4,?
0.98502,6.0596,0.83612,0.97628,0.98772,0.31546,0.02322,0.098133,0.03683,0.10661,?,0.0032908,?,?
0.98487,6.0229,?,?,?,0.29509,0.024667,?,0.0303,0.097095,?,0.0027833,1.8341E-4,0.85025
?,6.628,0.84928,0.96861,0.97719,0.27717,0.029032,?,?,?,?,?,1.3116E-4,0.94985
?,5.8308,?,0.96489,?,0.30777,?,0.039178,?,0.073118,0.0053178,?,9.7882E-5,?
0.98592,6.0269,0.83884,0.96027,0.96842,?,0.025004,0.11379,?,0.080869,?,0.001957,9.1646E-5,?
?,?,0.84124,?,1.0,?,?,0.09814,?,0.089821,0.0080032,?,9.7883E-5,0.8112
0.98717,6.5173,0.84726,?,1.0,0.28899,?,0.08854,0.042124,0.11842,0.013829,0.0043818,2.0215E-4,?
0.98361,?,?,?,0.98421,0.32134,0.040164,?,?,?,0.013327,?,?,1.0006
?,6.1273,0.84737,0.95274,0.89649,0.29982,0.019421,0.068643,0.028986,?,0.0090645,0.0027526,1.4425E-4,?
0.986,6.1763,?,?,?,?,0.011769,0.025208,?,0.13524,0.017961,?,3.128E-4,1.166
0.98824,7.142,0.86069,0.96683,0.99474,0.26951,0.021697,?,0.024361,?,0.0075307,0.0023055,?,0.7396
0.47821,1.2059,?,0.90378,0.99649,0.51298,?,?,?,0.17347,?,?,?,1.5956
0.53941,?,?,?,?,?,?,0.22147,0.060967,?,0.022362,0.0076389,4.3953E-4,1.2541
?,1.2733,0.31093,0.93409,0.99825,?,?,0.058744,?,0.12505,0.015397,?,?,0.94617
0.58938,1.3232,0.40145,0.89009,0.98421,0.43977,0.047907,0.4177,0.11488,0.19211,0.035592,0.0091838,0.0015424,?
?,1.392,0.41362,?,0.96316,?,0.026737,0.1301,?,0.15033,0.022099,0.0078269,3.6426E-4,1.184
0.54029,1.2759,0.36992,?,?,0.54283,?,0.1441,0.051554,0.14256,0.019917,?,?,1.1427
0.4309,?,0.38769,?,?,?,?,0.49979,?,?,0.025566,0.0091042,?,?
?,1.2195,?,?,?,0.66599,0.013322,0.032299,?,0.10405,0.01071,0.0047135,4.6307E-5,0.56447
?,?,?,?,0.99474,0.54006,?,?,?,?,?,?,9.5661E-4,?
0.46098,1.2199,0.32967,?,1.0,0.56329,?,0.13328,?,?,?,?,9.0962E-4,1.7156
0.73086,?,?,?,0.97193,?,?,0.21399,0.02898,0.10191,0.01028,0.0035859,1.0051E-4,0.76676
?,1.2902,?,0.9208,?,?,?,0.10378,?,?,?,0.0042129,5.6945E-4,1.1232
0.59837,1.3539,0.35704,?,0.99825,0.64448,?,?,0.045326,?,0.016966,0.0059817,?,0.93682
0.55112,1.2821,?,0.88375,0.99649,0.49492,?,0.17015,0.062015,0.14621,?,?,6.7747E-4,1.2659
?,1.1374,?,?,?,?,?,?,?,?,0.033467,0.0082395,?,2.2422
0.46727,1.1876,0.36748,0.91542,0.97719,?,0.051335,?,0.13764,?,0.033899,?,?,?
0.55362,1.2438,0.39517,0.91092,?,0.51113,0.046323,?,0.083154,0.17465,0.0296,0.0094574,7.4607E-4,?
0.32175,?,0.32151,0.91803,?,?,?,0.384,?,?,0.020931,?,?,1.6749
0.64414,1.37,0.42697,?,?,0.44764,0.055411,0.55882,0.1203,0.19149,?,0.0084315,?,?
0.55977,1.3442,?,0.9298,0.97544,0.57879,?,0.52218,0.14905,?,0.061249,0.02381,5.9701E-4,2.413
?,1.2499,?,0.94477,0.9807,0.6743,?,0.44415,?,0.23034,0.050382,0.025877,?,1.4463
0.23041,?,?,0.94201,0.97368,0.6084,0.040722,0.3018,?,?,?,0.02418,?,1.6648
?,1.1366,?,0.95565,0.97544,0.71234,0.038286,0.26678,?,?,0.046329,0.016554,6.4766E-4,1.9866
0.54913,1.2769,0.31283,0.93889,0.99123,0.5933,0.041539,?,0.15188,?,0.06355,?,8.43E-4,?
?,1.1127,0.27055,0.95426,?,0.70006,?,?,0.10967,?,?,?,6.1195E-4,?
?,1.0471,0.23328,0.95176,?,0.67107,?,0.47028,0.13563,?,0.057693,0.022,?,1.9757
0.36127,?,0.26213,0.93923,0.96667,?,0.04962,?,?,0.28081,0.073089,0.023825,0.0012501,2.6604
0.51247,?,0.65626,?,0.59298,0.16867,0.11187,2.2776,?,?,?,8.7861E-4,1.0284E-4,0.6508
0.54893,1.1111,0.63983,?,0.6,0.15743,0.13081,?,?,?,?,0.0019123,?,?
?,?,?,0.52398,0.54211,0.15396,?,?,0.021147,0.073202,0.0053299,0.00134,1.6376E-4,0.75496
0.38501,1.0656,?,?,0.59123,0.13705,0.12292,?,0.033373,?,0.0096879,0.0027872,2.1426E-4,1.0015
?,1.1316,0.60128,?,0.77368,0.20311,0.15354,4.2904,?,?,0.0050792,0.0014652,?,0.63273
0.24465,1.047,0.60511,0.56524,0.79474,0.21788,0.12522,2.854,0.037595,0.127,0.015874,?,1.0798E-4,?
0.39092,?,?,?,0.6614,0.15361,?,?,0.028638,0.089135,?,?,?,?
?,?,0.65899,0.52833,0.68421,0.1771,0.13017,3.0837,?,?,?,?,?,0.82383
?,1.127,0.67203,0.53024,0.75263,?,?,3.0788,0.015279,0.057592,0.0033059,?,1.0983E-4,?
?,1.0656,0.69172,?,0.49649,?,?,3.0697,0.023977,0.0842,0.0070397,?,1.1284E-4,0.77399
0.52382,?,0.67175,?,0.62982,0.15157,0.13674,3.4028,0.026434,0.085792,0.0073064,0.0021373,1.6583E-4,?
?,1.0811,0.67755,0.49042,?,0.14118,?,2.8118,0.037866,0.11692,?,0.0046475,?,0.9229
0.52212,1.1191,0.70988,?,?,0.1412,0.13192,3.1674,0.025478,0.085964,?,0.0021793,1.485E-4,?
0.38203,?,?,0.48549,0.63684,0.13165,0.11852,2.5565,0.027997,0.093312,0.008632,?,1.2469E-4,0.84994
0.27123,1.096,0.68075,0.49446,?,?,?,?,0.021943,0.072882,0.0052838,0.0013391,?,0.80402
0.44882,1.0118,0.6301,0.57134,?,0.16187,?,?,0.027309,0.088889,?,?,?,0.86
0.88374,2.4765,0.61389,0.8581,0.98246,?,0.054511,0.54081,0.06489,0.14657,0.021032,?,?,1.6461
0.91579,2.5959,?,?,1.0,?,?,0.10839,0.067044,0.1528,?,0.0075708,3.1405E-4,?
0.82866,1.9848,?,?,0.99825,0.55942,0.025524,0.11857,?,0.16692,?,?,?,1.8038
?,?,0.60898,?,0.99123,?,0.056994,0.59119,?,0.16369,?,?,3.4348E-4,?
?,?,0.66081,0.93335,?,?,?,?,0.050806,0.13408,?,0.0064421,?,?
0.91093,2.6184,?,0.92868,?,0.51584,0.021091,?,0.05094,0.12676,0.015815,0.0047138,3.1804E-4,1.3323
0.92479,2.5638,?,?,0.97895,?,?,0.017453,0.026156,0.10029,0.009958,?,4.4661E-5,0.77718
?,2.3499,0.60125,?,0.98421,0.46172,0.03166,?,?,0.18081,?,0.0105,5.0824E-4,2.3052
?,2.3151,?,?,0.98772,0.45257,0.058029,?,0.07597,0.17378,?,0.011448,2.5642E-4,?
0.93377,2.8883,0.66665,?,?,?,0.03571,?,?,0.12917,0.016412,0.0057866,1.6113E-4,?
0.88185,?,0.57028,?,0.99825,0.45014,?,0.43809,?,0.16601,?,?,2.503E-4,?
0.87259,?,0.56922,0.93969,0.99474,0.52611,?,0.36199,?,0.14227,0.019839,0.0062705,3.1494E-4,1.4969
?,?,0.33723,0.98803,1.0,0.82342,?,?,0.050064,0.12542,0.015486,0.0046629,2.7091E-4,1.3598
0.73281,1.5437,0.36231,0.98616,1.0,0.79359,?,0.0050342,?,0.1203,?,?,2.6442E-4,1.2681
0.75285,?,?,?,0.99649,?,0.004611,0.0038695,0.046705,0.11723,0.013556,?,2.8371E-4,?
0.73935,?,0.34987,0.98479,1.0,?,0.0078079,0.011095,0.027888,?,0.01299,0.0060166,?,0.59895
0.63969,?,?,0.98738,?,0.82125,?,?,0.080446,?,0.024394,?,6.7629E-4,?
0.62033,1.3105,?,0.98535,1.0,0.82478,?,?,0.070042,0.14655,?,0.0058018,5.3019E-4,1.705
?,?,0.28162,0.98646,?,0.84494,?,?,0.026853,?,?,0.0020334,1.2813E-4,0.94296
?,?,?,0.98262,1.0,?,?,?,0.08405,?,0.028418,0.0087725,5.2855E-4,?
?,?,0.34772,0.98776,0.99825,0.80848,0.0037534,0.002564,?,?,0.015659,0.004022,?,1.4395
?,?,0.33575,0.9851,1.0,?,0.0036582,0.0024356,0.038211,?,?,0.003581,?,?
?,1.4024,0.31179,?,1.0,0.81091,0.0068704,0.0085907,?,0.13895,0.01894,0.0049098,?,?
0.67362,?,0.30608,0.98301,?,?,?,0.013973,0.1196,0.17804,?,?,0.0016787,2.5094
0.64314,1.3574,0.28063,0.98631,0.99825,0.81381,0.0052732,?,0.058531,0.13108,?,?,4.8306E-4,1.5136
0.91298,2.455,?,0.96979,0.99825,0.5621,?,?,0.090447,?,0.033823,0.0115,5.64E-4,?
0.9136,?,0.61341,?,1.0,?,0.0078474,0.011208,?,0.14325,0.020108,0.0055763,?,?
0.91355,2.457,?,0.97034,?,0.5645,0.0077029,0.010799,?,?,?,0.011708,4.6097E-4,1.8501
?,2.4132,?,0.96618,0.99649,0.56153,?,?,0.10604,?,?,?,?,1.8526
0.85897,?,0.51434,0.97407,0.99825,0.6792,0.0068392,0.0085129,0.046518,?,?,0.0073898,1.5454E-4,1.014
?,2.4862,0.62315,?,?,0.51041,?,0.020775,0.064539,?,0.018365,?,5.2757E-4,1.6875
0.93802,?,0.65774,0.97091,1.0,0.58194,0.0067321,0.0082485,?,0.13491,0.017874,0.0057374,?,1.2161
0.94058,?,0.69248,0.93952,0.99474,0.42979,0.031219,0.17738,0.038691,0.1076,?,0.0032156,2.4816E-4,1.0843
?,2.2534,0.57689,?,?,0.57906,0.0081422,?,?,0.1512,0.022351,?,?,1.4575
?,2.2045,0.55605,?,?,0.64214,?,0.0051962,0.102,0.19598,?,?,4.8437E-4,2.0484
0.88246,?,0.5486,0.96929,0.99825,0.61897,?,0.0097043,?,0.19717,0.03742,0.012995,4.9125E-4,2.0094
?,2.4038,?,?,?,0.59259,0.0064679,?,0.063688,0.1472,?,0.0067017,3.2702E-4,?
0.4132,?,0.48465,0.78118,0.87018,0.30478,0.080722,?,0.047303,?,0.015674,?,1.9037E-4,?
0.56324,?,?,0.77564,?,0.34791,0.069404,0.87668,0.10401,0.17923,0.031125,?,7.4739E-4,?
0.48967,1.1232,?,0.80214,0.9,0.31034,0.073462,0.9822,0.10125,0.17926,?,?,6.8131E-4,2.4808
0.60319,1.088,0.51739,0.7638,0.90175,0.23802,?,?,0.10994,0.17976,0.031303,0.0088846,?,2.6613
?,1.2341,0.44979,?,0.94386,0.38426,?,0.95013,0.042992,0.12337,?,?,1.3103E-4,?
0.37902,1.0738,0.5242,?,0.85439,?,0.065312,?,?,0.14275,0.019969,0.0059582,4.0634E-4,1.8527
0.53693,1.0751,0.55667,0.74395,0.77544,0.27241,0.080278,?,?,0.16265,?,?,8.0697E-4,2.2704
0.51153,?,?,0.77952,0.90702,0.28838,?,?,0.084711,0.17213,0.028776,?,3.9644E-4,2.0412
0.44271,1.0836,?,0.74434,?,?,0.079481,1.1497,0.10151,?,0.028929,0.0076406,?,2.389
?,1.1176,?,?,?,?,0.10064,1.8435,0.074621,?,0.019966,?,?,?
0.92522,2.695,0.63571,0.92994,0.99298,?,0.040707,?,?,?,?,0.0096617,3.0237E-4,?
?,?,?,0.95943,0.97368,0.55537,?,?,?,0.13433,0.017724,0.0066757,2.4528E-4,?
?,2.638,?,0.96692,0.99123,0.52269,0.020081,0.07339,0.054145,?,?,?,?,?
?,2.3863,0.59051,0.90564,?,?,0.048934,?,0.062886,0.17454,?,0.013364,?,1.0734
0.9456,3.1174,0.70912,0.79489,0.89298,?,?,3.2956,?,0.14875,0.021648,0.008569,?,?
0.91747,2.7054,0.64091,?,0.98947,0.42531,?,1.4534,?,?,0.014424,?,3.061E-4,1.0097
0.86049,?,?,?,?,0.5343,0.033994,?,?,0.13592,0.01814,?,1.0143E-4,0.82059
0.89808,2.4056,0.59137,0.93186,0.98596,0.51229,?,0.15729,0.044185,0.15479,0.0234,0.012336,?,0.78887
?,?,?,?,?,0.64927,0.027899,0.14166,0.026849,0.096968,?,0.0032376,?,?
?,?,?,0.94477,0.98947,0.55141,?,?,0.031023,?,?,0.0064538,6.947E-5,0.64966
0.96652,?,0.74273,?,0.94737,0.32925,0.1446,3.8052,0.022715,?,0.010193,?,4.4517E-5,0.52175
?,2.9367,0.66689,0.92543,?,?,0.030052,0.16437,?,?,?,0.0017096,?,0.46762
?,?,0.33084,?,?,0.64089,?,0.10708,0.017543,0.09745,?,?,1.2841E-5,0.37324
0.61717,?,?,0.93189,?,0.60176,0.025375,0.11719,0.012906,?,0.0049035,?,2.4448E-5,?
0.62404,?,?,0.91562,?,?,0.097205,1.7197,0.013983,0.076408,?,?,2.5646E-5,0.36029
0.48229,?,0.42617,0.91741,?,0.46699,?,?,?,0.105,0.010904,?,6.7833E-5,?
0.5684,?,0.48001,?,0.79474,?,0.089162,1.4469,0.027113,0.10182,0.010261,?,1.0673E-4,0.65567
0.62733,1.2441,0.50214,?,0.86667,0.47758,0.092591,?,?,0.091645,0.0083289,0.0033696,4.9071E-5,?
0.58637,1.1419,0.30339,0.93305,0.92105,?,?,?,0.022886,?,0.0087041,0.0032291,1.0441E-4,0.54481
0.50771,?,0.25071,0.93529,0.98596,?,0.02595,0.12256,0.013493,0.073509,?,0.0021246,3.1877E-5,?
0.6018,?,0.41835,0.94269,0.95263,0.54871,0.058835,?,?,0.074883,0.0055761,0.0018797,?,?
?,1.202,?,?,0.86842,0.44347,0.077616,?,0.022403,0.10386,?,0.005084,3.1292E-5,?
0.65048,1.2354,0.44987,0.90929,0.89123,?,?,?,0.0093349,0.0592,?,?,2.2232E-5,?
?,?,0.35457,?,0.99123,?,0.02021,0.074334,0.059026,0.12721,0.015925,?,0.0012496,1.3596
0.55457,?,?,?,?,0.7824,0.012063,0.026483,?,?,?,0.0016389,?,?
0.4443,1.2035,?,0.98319,?,?,0.010317,?,0.029059,?,?,?,1.1748E-4,?
0.6368,1.4266,0.29976,?,0.99825,0.78457,0.013385,?,?,0.084495,0.0070888,0.0017155,?,0.913
0.64168,1.4853,0.3362,0.95562,?,?,?,0.05535,0.02413,?,?,?,?,?
0.58232,?,0.29271,0.95055,?,?,?,?,0.068134,0.13204,0.017136,?,?,?
?,?,?,?,0.99123,0.80094,?,0.047628,0.020632,0.074115,?,?,1.6174E-4,0.66423
0.67925,?,0.33465,0.97307,0.98246,0.7713,0.012399,?,0.0075996,?,0.0019439,4.9059E-4,3.6857E-5,0.28857
0.11708,1.0944,?,0.97545,?,?,?,0.047259,?,0.087092,0.0075278,?,?,?
?,?,?,0.96727,1.0,0.77065,0.017745,0.057312,0.05341,?,?,?,0.0012358,?
?,1.2496,?,?,1.0,0.82495,0.010372,?,?,0.10274,?,?,0.0011976,?
?,1.146,0.20076,0.96876,?,0.71333,0.017729,?,?,0.099068,0.0097191,0.002653,3.5728E-4,?
0.64897,1.4597,?,?,1.0,?,?,?,0.012025,0.050266,0.0025203,5.1116E-4,1.3299E-4,?
?,?,?,?,0.98596,?,?,0.39055,0.097628,0.18471,?,?,0.001043,?
0.71573,1.3808,0.37798,0.95035,0.99123,0.68138,?,0.11445,0.10429,0.23183,0.051004,?,?,?
0.81957,?,0.49513,0.91036,?,?,?,0.38473,?,0.20665,?,0.015521,7.191E-4,?
?,1.633,0.49437,0.92597,0.96842,?,?,0.37399,0.13423,?,?,?,?,?
0.75259,?,0.41155,?,?,0.65821,0.044162,?,?,0.25343,?,?,6.3907E-4,1.813
?,1.5389,?,?,?,?,0.038706,0.27266,0.12607,?,0.056492,?,?,1.8504
?,1.6027,0.44995,0.91357,?,?,?,?,?,0.2522,0.059803,?,9.264E-4,1.7489
?,1.6643,?,0.96016,?,0.65605,?,0.10345,0.12266,0.24766,0.057789,?,?,?
0.7885,1.638,0.43032,0.95417,?,?,?,0.13055,?,0.21441,0.04395,0.013032,0.0010116,2.2764
0.73365,?,?,0.9828,1.0,0.80144,?,0.005238,?,?,?,0.0043013,9.1642E-5,?
0.82775,1.842,0.48769,?,?,0.68405,?,?,?,0.087963,0.0076781,?,6.8766E-5,?
0.55626,1.2516,?,0.9802,1.0,0.81411,0.0073087,0.009722,0.056955,?,0.031157,?,?,0.98858
0.29901,1.0375,?,0.98386,1.0,0.84936,0.011462,?,0.032883,0.096034,?,0.0025695,1.8734E-4,?
0.48223,1.1577,?,?,1.0,0.71192,0.008864,0.0143,?,0.11384,0.012794,0.0044407,1.4852E-4,?
?,1.2708,0.24364,?,0.99649,?,0.0074388,?,?,0.11576,?,?,2.5724E-4,?
0.322,?,0.13626,0.98017,0.99825,0.81953,?,0.030347,0.076267,0.18383,0.03269,?,2.6309E-4,1.4955
?,?,0.15235,0.98536,?,?,?,0.009487,0.021863,?,?,0.0017479,1.3143E-4,?
0.87402,2.0754,0.55373,0.96281,0.98421,?,0.019656,0.070316,?,0.10946,0.011839,0.0038499,?,1.0693
?,?,?,0.98704,?,?,0.0046582,0.0039492,?,0.11304,0.012618,0.0036743,?,?
0.40974,?,0.14538,?,?,?,?,0.0032232,0.04953,?,?,0.010419,1.0258E-4,1.1781
0.82556,?,0.47477,0.97153,?,?,?,?,?,?,0.010756,0.0045965,?,0.67306
?,1.254,0.20587,?,?,0.80193,0.0084333,0.012944,0.017777,?,?,?,?,0.85839
?,?,0.30877,0.9877,1.0,0.85816,?,?,0.031488,0.094241,?,0.0025337,1.9057E-4,?
0.8138,1.737,0.42956,0.98956,1.0,0.79117,0.0086131,0.013502,?,?,?,0.0035528,1.5394E-4,1.0284
?,1.4779,0.3298,?,1.0,0.8423,0.0029668,0.0016019,0.02634,?,0.0066634,0.0017846,?,0.9805
?,?,0.40919,0.98964,?,?,0.0048968,?,0.028693,0.091008,0.0082145,?,?,0.98834
?,1.6924,?,0.99256,?,0.78909,0.0046348,0.0039096,?,?,0.0092251,0.0028704,?,1.0171
?,1.873,0.49654,0.98047,?,?,0.0092289,0.015501,?,0.1039,0.010681,0.0024623,?,?
?,1.5763,?,0.98731,1.0,?,?,?,0.034734,?,0.0095526,0.0027074,?,1.1433
0.8031,?,?,0.97695,?,0.79833,0.010883,0.021558,?,0.10227,?,0.0021515,7.4063E-4,1.5053
0.79389,?,0.42937,?,0.99649,0.79209,?,0.049949,0.04703,0.11769,0.013661,?,3.4846E-4,1.42
?,1.3617,?,0.98949,1.0,0.76603,0.005179,0.0048816,?,0.074392,?,?,5.245E-5,0.62317
0.946,?,0.7081,0.96212,1.0,?,0.035434,0.22851,?,0.13106,0.016886,0.0047646,5.1238E-4,1.3088
0.93038,2.8852,0.67525,?,1.0,0.50964,0.027111,0.13377,?,0.12329,0.014972,?,?,1.3848
?,?,0.62862,?,1.0,0.55874,?,?,0.10351,0.19882,0.038028,0.012751,5.7453E-4,1.9702
0.87202,2.1536,0.53817,?,?,?,0.020327,0.075203,0.081306,0.18726,?,?,3.6142E-4,1.4606
0.91328,2.5654,?,0.98179,?,0.60313,0.006726,?,?,?,0.035644,0.012245,6.1603E-4,?
0.91996,?,0.63083,0.97894,1.0,0.58002,?,0.019349,0.1125,?,0.037671,0.011205,?,2.2241
