@relation dataset

@attribute attr_4 real
@attribute attr_5 {NO, YES}
@attribute attr_7 {NO, YES}
@attribute attr_8 {BENTON, UDDEHOLM}
@attribute attr_10 {COATED, UNCOATED}
@attribute attr_11 {COATED, COVER, UNCOATED}
@attribute attr_12 {NO, YES}
@attribute attr_13 {LINE, NAPTHA, XYLOL}
@attribute attr_14 {NO, YES}
@attribute attr_15 {Albert70, Motter70, Motter94, WoodHoe70}
@attribute attr_16 real
@attribute attr_17 real
@attribute attr_18 {CATALOG, SPIEGEL, TABLOID}
@attribute attr_20 real
@attribute attr_21 real
@attribute attr_22 real
@attribute attr_23 real
@attribute attr_24 real
@attribute attr_25 real
@attribute attr_26 real
@attribute attr_27 real
@attribute attr_28 real
@attribute attr_29 real
@attribute attr_30 real
@attribute attr_31 real
@attribute attr_32 real
@attribute attr_33 real
@attribute attr_34 real
@attribute attr_35 real
@attribute attr_36 real
@attribute attr_37 real
@attribute attr_38 real
@attribute attr_39 real
@attribute attr_40 {band, noband}


@data
?,YES,YES,BENTON,?,?,?,LINE,?,?,821.0,?,?,1911.0,50.0,50.0,0.367,14.0,?,0.75,40.0,?,?,52.6,?,0.0,0.0,2.5,1.0,?,?,?,100.0,?
35539.0,YES,?,?,UNCOATED,UNCOATED,NO,?,YES,?,?,7.0,TABLOID,1911.0,50.0,50.0,0.3,15.0,70.0,1.0,30.0,10.0,?,50.0,?,0.0,?,2.8,?,38.0,40.0,106.66,?,band
?,YES,?,BENTON,UNCOATED,UNCOATED,NO,LINE,YES,Motter94,821.0,7.0,?,1911.0,40.0,45.0,?,?,?,?,25.0,?,1500.0,?,40.5,0.0,0.0,2.0,1.0,40.0,?,?,?,?
?,?,?,?,UNCOATED,?,?,LINE,YES,Motter94,?,2.0,TABLOID,1911.0,?,43.0,?,16.0,75.0,?,20.0,15.8,?,49.5,34.7,0.0,?,2.5,?,38.0,?,?,?,noband
37571.0,?,?,BENTON,?,?,NO,NAPTHA,NO,?,?,?,?,1911.0,?,45.0,0.233,16.0,70.0,?,30.0,?,2400.0,?,41.2,?,0.0,1.7,1.0,30.0,40.0,?,?,noband
?,NO,YES,BENTON,?,COATED,NO,NAPTHA,?,?,?,?,TABLOID,1911.0,?,?,0.2,15.0,76.0,0.8125,30.0,?,?,?,37.5,0.0,?,1.0,?,?,40.0,?,100.0,?
37340.0,NO,YES,?,COATED,?,?,?,YES,?,?,?,?,?,30.0,?,0.2,16.3,70.0,0.8125,?,1.2,?,58.1,?,?,0.0,2.0,1.0,?,?,?,?,noband
35816.0,?,?,?,?,COATED,NO,?,YES,?,?,2.0,SPIEGEL,?,?,?,?,15.8,?,1.0,30.0,?,2000.0,?,?,0.0,?,?,1.0,?,40.0,107.4,100.0,band
37352.0,NO,?,?,COATED,COATED,?,?,YES,?,?,9.0,?,?,?,?,0.2,14.5,?,?,25.0,8.0,?,?,34.5,?,?,?,0.7,35.0,40.0,107.4,100.0,?
37352.0,NO,YES,BENTON,COATED,COATED,NO,LINE,YES,Motter94,827.0,9.0,?,1911.0,?,42.0,0.2,14.0,?,1.0,?,?,?,?,?,0.0,?,2.0,?,35.0,40.0,?,?,band
37352.0,?,YES,?,?,?,NO,LINE,?,Motter94,?,9.0,TABLOID,1911.0,50.0,?,?,15.0,?,?,30.0,8.0,?,57.5,?,?,?,?,1.0,35.0,40.0,107.4,?,noband
37352.0,?,?,BENTON,UNCOATED,?,NO,LINE,YES,?,827.0,?,?,1911.0,50.0,45.0,?,?,72.0,?,?,5.9,2150.0,58.8,35.3,0.0,?,2.5,1.0,35.0,?,107.4,?,?
37157.0,NO,?,?,COATED,COATED,NO,LINE,NO,Motter94,828.0,2.0,TABLOID,1910.0,30.0,?,0.233,?,70.0,?,?,0.0,?,?,?,0.0,0.0,?,1.0,33.0,40.0,?,?,band
?,?,?,BENTON,?,COATED,?,LINE,YES,WoodHoe70,815.0,2.0,TABLOID,?,37.5,44.0,?,16.0,90.0,0.75,28.0,20.0,2050.0,45.0,?,?,?,?,?,?,?,107.4,?,noband
?,NO,?,?,UNCOATED,?,NO,?,?,?,?,9.0,?,1911.0,37.5,44.0,0.2,16.5,91.0,?,?,21.7,?,?,34.8,0.0,?,2.7,0.8,35.0,40.0,?,?,?
25507.0,YES,YES,?,?,UNCOATED,NO,?,?,Motter94,821.0,2.0,TABLOID,?,?,44.0,0.267,?,78.0,0.625,22.0,7.6,1510.0,?,38.0,0.0,?,2.5,?,?,40.0,?,100.0,?
?,YES,YES,BENTON,UNCOATED,UNCOATED,?,?,?,Motter94,821.0,?,?,1910.0,?,44.0,?,14.0,?,0.625,?,?,1510.0,?,?,2.0,0.0,2.5,?,?,?,110.0,100.0,noband
?,?,YES,?,COATED,?,?,LINE,NO,?,828.0,?,TABLOID,?,40.0,?,0.333,17.0,78.0,0.75,35.0,?,2400.0,58.8,41.2,?,?,2.5,?,?,40.0,100.0,100.0,band
35334.0,YES,YES,?,UNCOATED,?,?,LINE,YES,WoodHoe70,816.0,?,?,1911.0,?,?,0.267,16.0,96.0,1.0,?,0.0,1500.0,?,?,?,?,?,?,40.0,?,103.12,100.0,?
35334.0,?,?,BENTON,?,?,NO,LINE,YES,WoodHoe70,816.0,9.0,TABLOID,?,32.5,43.0,?,?,82.0,1.0,?,?,1500.0,?,38.0,4.0,0.0,2.5,?,40.0,40.0,103.12,?,?
37869.0,NO,YES,BENTON,?,?,NO,?,?,WoodHoe70,?,9.0,CATALOG,?,37.5,44.0,0.3,?,?,0.75,34.0,?,1400.0,?,37.5,0.0,0.0,?,?,?,40.0,?,?,?
?,?,YES,?,UNCOATED,?,NO,LINE,YES,WoodHoe70,?,2.0,CATALOG,1910.0,?,44.0,?,?,?,?,32.0,?,1400.0,?,34.9,0.0,?,3.0,?,28.0,?,103.12,100.0,noband
?,NO,?,BENTON,?,COATED,NO,?,?,Motter94,?,9.0,TABLOID,1910.0,50.0,43.0,?,?,82.0,?,?,0.0,2270.0,55.6,44.4,?,?,2.0,1.0,30.0,?,?,?,?
?,?,YES,?,?,COATED,NO,LINE,YES,?,824.0,2.0,TABLOID,1910.0,?,43.0,?,?,80.0,0.8125,30.0,0.0,2270.0,55.6,?,12.0,?,?,1.5,30.0,?,103.22,?,noband
35794.0,NO,YES,?,?,?,NO,LINE,YES,Motter94,?,2.0,?,?,60.0,?,?,15.8,57.0,?,24.0,?,1480.0,58.1,40.7,?,?,1.4,1.7,33.0,?,103.12,?,?
35794.0,NO,?,?,?,?,?,LINE,?,?,?,?,?,?,?,?,?,16.6,?,0.75,?,7.9,?,?,?,0.0,0.0,?,?,?,40.0,103.12,?,?
?,NO,?,BENTON,?,COATED,?,?,?,?,824.0,?,?,?,?,?,0.3,?,87.0,?,?,?,2300.0,?,41.2,0.0,?,?,?,?,?,103.22,100.0,?
37441.0,?,YES,?,COATED,COATED,NO,?,YES,Motter94,?,?,?,1911.0,?,38.0,?,?,?,?,?,?,1600.0,?,42.5,?,?,2.5,0.85,?,40.0,?,100.0,?
37441.0,?,YES,?,COATED,COATED,?,LINE,YES,?,821.0,7.0,TABLOID,1911.0,?,38.0,?,?,?,?,25.0,0.0,1600.0,58.8,?,?,?,?,0.9,30.0,?,?,100.0,noband
37354.0,NO,YES,BENTON,?,?,NO,?,?,WoodHoe70,?,?,TABLOID,?,40.0,?,?,?,?,0.5,?,?,?,?,36.6,?,0.0,?,?,35.0,?,103.22,100.0,?
?,?,?,?,UNCOATED,?,NO,LINE,?,?,?,?,?,1911.0,?,41.0,?,17.0,?,0.75,?,14.1,1100.0,50.5,35.4,?,?,2.5,?,?,40.0,?,?,?
?,YES,?,?,UNCOATED,UNCOATED,?,?,?,Motter94,827.0,?,?,1911.0,?,41.0,?,16.5,72.0,?,?,14.1,1300.0,?,?,?,0.0,?,?,50.0,?,96.97,100.0,band
?,?,?,BENTON,COATED,?,?,?,?,?,?,?,?,1910.0,?,?,?,15.0,?,?,?,?,1700.0,?,41.2,?,0.0,?,?,?,?,103.22,?,?
?,NO,?,BENTON,COATED,?,NO,?,NO,?,?,9.0,?,?,40.0,46.0,?,?,68.0,?,?,0.0,?,?,41.2,?,?,?,1.0,?,?,103.125,?,?
?,?,?,?,COATED,COATED,?,?,?,WoodHoe70,?,?,?,?,40.0,?,?,18.0,85.0,?,30.0,?,2000.0,?,?,?,?,?,?,?,40.0,?,?,?
37869.0,NO,?,?,UNCOATED,COATED,?,?,?,?,?,?,?,?,?,38.0,?,?,?,?,46.0,?,1400.0,?,36.5,0.0,0.0,?,?,?,?,103.125,100.0,?
?,NO,YES,?,UNCOATED,?,NO,?,?,?,?,2.0,CATALOG,?,35.0,?,0.433,?,?,0.75,?,?,?,?,?,?,0.0,?,1.5,?,40.0,103.125,100.0,noband
?,?,?,BENTON,UNCOATED,?,?,LINE,?,?,821.0,?,?,?,?,46.0,?,14.6,?,?,25.0,?,1750.0,52.6,?,?,0.0,?,0.8,?,?,?,?,?
?,?,?,?,UNCOATED,UNCOATED,NO,LINE,?,Motter94,827.0,2.0,TABLOID,?,?,?,?,24.5,78.0,?,30.0,?,2100.0,54.9,36.3,?,?,?,?,40.0,?,?,?,?
?,?,?,?,UNCOATED,?,?,LINE,YES,?,?,?,?,1910.0,40.0,?,0.233,?,?,?,20.0,?,?,?,38.5,0.0,?,2.5,?,40.0,?,?,?,noband
37386.0,?,?,?,?,UNCOATED,NO,?,?,?,827.0,9.0,?,1910.0,?,39.0,?,?,?,0.75,?,?,?,49.0,?,?,0.0,?,1.0,?,?,103.22,100.0,?
37386.0,YES,?,BENTON,?,?,?,LINE,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,37.5,?,?,1.8,?,?,?,106.45,?,?
?,?,?,BENTON,?,?,?,LINE,?,?,821.0,?,?,1911.0,?,41.0,?,14.0,70.0,?,?,2.3,1750.0,?,?,?,0.0,?,?,?,40.0,96.97,100.0,noband
35457.0,?,YES,?,COATED,COATED,?,?,?,Motter94,828.0,9.0,TABLOID,?,?,?,?,?,?,1.0,30.0,?,?,?,?,?,0.0,2.0,?,30.0,?,94.117,100.0,noband
47202.0,NO,?,BENTON,?,UNCOATED,?,?,?,?,?,?,CATALOG,?,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,1.3,40.0,40.0,109.67,?,?
47202.0,?,?,?,UNCOATED,?,?,?,YES,WoodHoe70,?,2.0,CATALOG,?,?,45.0,0.2,?,?,?,?,16.3,?,?,?,?,0.0,?,1.0,?,?,109.67,100.0,?
?,?,?,?,COATED,COATED,?,LINE,?,?,821.0,?,?,?,?,?,?,16.0,?,?,?,?,1850.0,?,?,?,?,?,?,33.0,?,109.67,?,noband
?,?,YES,?,?,?,?,?,?,?,?,?,TABLOID,1911.0,?,?,?,?,?,?,?,?,?,?,?,?,0.0,2.1,?,?,?,?,?,?
37355.0,?,YES,?,?,?,?,?,YES,WoodHoe70,?,?,?,?,?,43.0,?,?,?,?,?,?,1900.0,?,?,?,?,0.7,0.2,?,?,?,?,?
47202.0,?,?,BENTON,UNCOATED,?,NO,?,?,?,?,9.0,?,?,?,43.0,0.267,?,?,?,31.0,?,1650.0,?,?,?,0.0,?,1.5,40.0,?,?,?,noband
?,?,YES,BENTON,?,?,?,?,YES,?,828.0,?,?,1910.0,?,44.0,0.2,16.1,?,0.9375,30.0,?,?,?,?,?,?,?,1.0,?,40.0,103.22,?,?
?,NO,?,BENTON,?,COATED,?,LINE,?,Motter94,827.0,?,?,?,?,43.0,0.35,?,?,0.625,20.0,9.1,2000.0,?,34.1,?,0.0,2.5,0.5,?,40.0,103.22,?,?
?,?,?,?,UNCOATED,?,?,?,YES,Motter94,?,?,?,?,?,?,0.35,16.1,70.0,?,?,?,2000.0,55.6,33.3,4.0,0.0,?,0.9,?,?,?,100.0,?
?,?,?,?,?,?,NO,LINE,YES,Motter94,?,9.0,?,1910.0,?,?,?,?,80.0,?,?,5.6,?,?,38.9,0.0,0.0,2.2,?,?,?,?,100.0,?
?,?,YES,BENTON,UNCOATED,?,?,?,NO,Motter94,821.0,7.0,TABLOID,?,55.0,?,?,12.5,70.0,?,30.0,?,?,55.6,38.9,0.0,0.0,2.5,0.9,34.0,?,?,?,band
?,?,YES,?,?,?,?,LINE,?,?,?,?,TABLOID,?,55.0,?,0.2,?,74.0,0.75,?,?,?,?,?,?,0.0,?,?,33.0,?,?,?,?
?,?,YES,BENTON,?,?,?,LINE,YES,Motter94,?,?,?,?,?,?,?,?,74.0,1.0,?,0.0,?,62.5,?,0.0,?,?,?,?,?,?,?,?
?,NO,?,?,?,?,?,?,?,?,?,9.0,TABLOID,1911.0,40.0,?,0.233,?,?,?,?,?,2000.0,?,37.5,0.0,0.0,?,?,35.0,?,?,?,noband
25515.0,?,?,?,UNCOATED,?,?,LINE,?,Motter94,821.0,?,TABLOID,?,42.5,46.0,?,?,77.0,?,?,?,1850.0,?,?,?,?,1.5,0.8,?,?,100.0,?,?
?,?,?,?,?,COATED,?,?,YES,Motter94,828.0,?,?,1911.0,35.0,44.0,?,?,?,?,30.0,?,?,?,?,0.0,0.0,?,?,?,40.0,100.0,?,?
?,?,?,?,?,?,NO,LINE,?,?,827.0,?,TABLOID,?,42.0,44.0,?,?,?,?,20.0,16.7,?,49.0,?,0.0,?,2.5,?,40.0,40.0,?,100.0,?
?,?,YES,?,UNCOATED,UNCOATED,?,?,NO,?,?,?,?,1910.0,?,44.0,?,?,75.0,?,20.0,14.1,1300.0,?,?,?,?,?,?,?,40.0,?,?,?
?,?,?,?,?,COATED,?,LINE,YES,Motter94,?,?,?,1910.0,?,43.0,?,16.0,70.0,0.8125,?,3.4,?,56.8,?,0.0,0.0,2.5,?,?,?,?,?,noband
?,NO,YES,?,COATED,?,NO,?,?,?,824.0,?,?,?,?,43.0,?,16.0,80.0,0.5625,30.0,?,?,50.5,?,?,?,?,?,?,?,?,?,?
?,NO,YES,?,COATED,COATED,?,LINE,?,Motter94,?,?,?,1911.0,?,?,?,?,76.0,?,30.0,?,1900.0,?,?,0.0,0.0,2.5,1.2,?,40.0,103.22,100.0,noband
?,NO,?,?,?,?,?,?,?,?,?,?,?,?,35.0,?,0.233,16.0,86.0,?,30.0,?,?,?,?,0.0,0.0,2.5,?,?,40.0,?,100.0,?
?,NO,?,?,?,?,NO,?,?,?,?,2.0,?,?,?,68.0,0.4,?,?,0.75,22.0,?,1900.0,62.5,37.5,0.0,0.0,2.1,1.7,?,40.0,?,?,band
?,?,YES,BENTON,COATED,?,?,?,?,?,816.0,?,TABLOID,1910.0,40.0,60.0,0.233,15.0,?,?,?,?,?,?,?,?,?,2.5,?,?,40.0,?,100.0,?
?,?,?,?,COATED,COATED,NO,LINE,?,?,?,2.0,?,1910.0,40.0,?,?,15.5,?,?,?,?,?,53.2,?,?,0.0,?,1.3,33.0,?,106.66,100.0,band
?,?,?,?,UNCOATED,?,NO,LINE,YES,Motter94,821.0,?,?,?,42.5,?,?,13.9,?,?,?,?,1800.0,50.0,50.0,?,0.0,?,0.9,40.0,?,?,?,?
?,YES,?,BENTON,UNCOATED,UNCOATED,?,?,?,Motter94,?,?,?,?,50.0,?,?,?,76.0,0.625,?,?,?,?,39.8,2.0,?,2.5,?,34.0,?,?,100.0,?
?,?,?,BENTON,?,UNCOATED,?,LINE,?,?,?,7.0,?,1910.0,?,?,?,14.0,76.0,?,?,?,?,56.2,?,?,0.0,?,?,?,?,103.125,100.0,?
?,?,?,?,?,?,?,LINE,?,?,?,?,?,1910.0,?,67.0,?,?,?,?,38.0,0.0,1900.0,?,?,?,0.0,?,1.1,?,40.0,103.125,?,?
35872.0,NO,?,BENTON,COATED,COATED,NO,?,?,Motter94,?,?,?,?,47.0,?,0.333,?,82.0,0.5625,?,?,?,?,?,?,?,2.5,1.1,33.0,40.0,103.125,?,noband
?,YES,YES,?,UNCOATED,UNCOATED,?,LINE,?,?,?,?,CATALOG,?,50.0,?,?,13.86,?,0.625,?,10.2,?,51.0,38.8,?,?,?,?,40.0,40.0,100.0,?,noband
?,?,?,BENTON,COATED,?,?,?,YES,?,?,2.0,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,?,2.5,?,?,40.0,?,?,band
?,NO,?,?,COATED,?,NO,?,YES,?,815.0,?,?,?,?,?,?,13.6,?,?,28.0,?,?,?,?,0.0,0.0,?,?,?,40.0,?,?,band
25517.0,?,YES,?,?,?,NO,?,NO,?,?,7.0,?,1911.0,?,?,0.3,?,72.0,0.625,?,22.7,1750.0,?,?,?,0.0,?,0.9,34.0,?,?,100.0,?
?,?,?,?,COATED,?,?,LINE,?,?,?,?,TABLOID,?,?,56.0,0.3,?,?,?,?,?,?,?,23.1,0.0,?,2.5,?,33.0,40.0,?,100.0,?
37994.0,YES,YES,BENTON,UNCOATED,?,?,?,NO,Motter94,?,7.0,?,?,55.0,56.0,?,?,?,?,?,16.7,1850.0,?,31.3,?,?,2.0,?,?,40.0,?,?,?
?,?,?,?,?,?,NO,?,?,?,?,?,?,?,?,?,?,?,78.0,?,?,17.1,?,?,?,?,0.0,?,?,?,?,106.45,?,band
47203.0,?,?,?,UNCOATED,UNCOATED,?,?,?,?,?,?,?,1910.0,?,50.0,0.2,?,?,?,50.0,?,1420.0,?,37.5,0.0,0.0,?,?,?,?,?,?,noband
?,YES,YES,?,?,?,?,LINE,?,?,?,?,?,?,?,?,?,?,?,0.75,58.0,?,?,?,?,?,?,?,?,?,?,?,100.0,?
35871.0,?,NO,?,?,?,NO,?,?,?,?,9.0,?,1911.0,35.0,56.0,0.233,16.0,?,?,28.0,5.6,?,?,38.2,0.0,?,1.7,0.4,?,?,103.125,?,noband
35871.0,NO,?,BENTON,COATED,COATED,?,?,YES,?,?,2.0,TABLOID,?,35.0,?,?,15.0,?,?,?,8.6,?,53.8,?,8.0,0.0,?,?,30.0,?,?,100.0,noband
37169.0,NO,?,?,COATED,COATED,?,?,?,Motter94,?,?,?,1911.0,?,50.0,?,16.0,?,0.8125,?,?,2400.0,?,41.2,8.0,0.0,2.5,1.5,?,?,103.125,?,?
?,?,?,?,COATED,?,NO,LINE,?,Motter94,?,?,TABLOID,?,?,?,?,?,?,0.5625,?,?,?,58.8,41.2,?,0.0,?,?,33.0,?,?,?,?
?,NO,?,BENTON,?,?,?,LINE,?,WoodHoe70,?,?,?,?,?,?,?,15.8,?,?,?,?,1736.0,55.6,38.9,?,0.0,?,?,?,?,?,?,?
37822.0,?,YES,?,?,COVER,NO,?,YES,WoodHoe70,?,?,CATALOG,?,?,54.0,0.2,?,?,0.5,?,?,1736.0,?,36.9,?,?,?,?,?,?,?,?,?
?,?,YES,BENTON,UNCOATED,UNCOATED,?,LINE,?,?,?,?,TABLOID,?,?,?,?,?,79.0,?,?,?,1850.0,?,34.3,4.0,0.0,2.5,1.0,34.0,?,100.0,?,?
?,?,?,BENTON,?,UNCOATED,?,LINE,NO,Motter94,821.0,?,?,?,?,64.0,0.4,?,?,0.625,?,?,1800.0,?,?,4.0,?,?,?,34.0,?,?,100.0,band
?,?,?,BENTON,?,COATED,NO,?,?,?,816.0,?,TABLOID,?,?,?,?,16.5,?,?,28.0,?,?,60.2,?,0.0,?,2.5,1.5,?,40.0,106.45,100.0,band
?,?,YES,?,?,COATED,?,LINE,?,?,?,2.0,TABLOID,?,?,?,?,15.5,?,?,30.0,5.6,?,?,38.9,?,0.0,?,?,30.0,40.0,?,?,noband
37365.0,NO,YES,?,?,COATED,NO,?,?,Motter94,?,?,?,1910.0,47.5,?,?,?,80.0,?,30.0,?,2250.0,?,?,?,?,?,?,35.0,40.0,?,?,noband
?,NO,?,?,?,?,NO,?,?,?,?,?,?,1910.0,?,68.0,0.35,16.0,?,?,?,0.0,?,?,?,?,?,?,0.75,?,?,?,?,?
?,NO,YES,?,COATED,COATED,?,?,?,?,?,?,?,1910.0,?,?,?,15.5,74.0,?,?,?,?,52.6,?,?,?,?,1.8,?,?,?,?,?
?,?,YES,BENTON,?,COATED,?,?,?,?,?,2.0,?,?,?,70.0,0.333,?,?,0.75,?,?,?,?,39.1,0.0,0.0,2.5,1.0,?,?,?,?,?
37365.0,?,?,?,?,COATED,NO,?,YES,?,?,?,TABLOID,1911.0,?,70.0,0.4,15.0,?,?,?,5.4,?,?,?,?,?,2.3,0.9,40.0,?,?,?,noband
?,?,YES,?,COATED,?,?,?,YES,?,?,?,?,1911.0,?,60.0,?,14.5,74.0,?,?,8.6,1600.0,?,37.6,0.0,?,?,1.5,?,40.0,?,?,?
35758.0,NO,?,BENTON,?,?,?,?,?,?,828.0,?,?,1910.0,?,62.0,?,16.0,84.0,?,32.0,?,2200.0,58.8,?,4.0,0.0,1.4,1.0,?,40.0,?,?,?
?,?,?,?,?,?,?,?,?,?,?,9.0,?,1910.0,?,?,?,?,?,?,26.0,?,?,?,?,0.0,?,?,1.0,?,?,?,?,?
35458.0,NO,?,BENTON,?,?,NO,?,?,WoodHoe70,816.0,2.0,TABLOID,1910.0,40.0,?,?,15.0,?,0.75,31.0,?,?,60.0,40.0,?,0.0,?,1.0,30.0,?,?,?,?
?,YES,YES,?,?,UNCOATED,NO,?,?,?,?,?,?,1910.0,50.0,69.0,?,?,82.0,0.75,50.0,0.0,?,?,37.5,0.0,0.0,?,?,?,40.0,?,?,band
?,NO,?,?,COATED,?,NO,?,NO,Motter94,?,?,?,?,?,?,0.4,16.0,76.0,?,?,?,?,?,?,?,?,?,?,?,40.0,?,100.0,?
?,?,YES,?,?,?,?,?,YES,?,815.0,?,?,1910.0,?,?,?,15.4,?,0.75,25.0,10.6,?,48.1,?,0.0,?,?,?,33.0,?,?,?,noband
37915.0,NO,?,?,?,?,NO,LINE,?,WoodHoe70,815.0,9.0,?,?,50.0,?,0.4,14.9,?,?,26.0,11.0,1950.0,?,?,?,0.0,2.8,?,?,?,?,?,?
37305.0,NO,?,BENTON,?,?,?,LINE,?,?,815.0,?,?,1911.0,?,68.0,0.4,15.1,?,?,?,?,1500.0,59.5,?,?,0.0,?,?,?,?,106.89,?,?
?,?,?,BENTON,?,?,NO,LINE,?,Motter94,?,?,?,?,40.0,56.0,?,17.0,?,?,?,?,2550.0,52.6,47.4,?,?,?,1.0,33.0,?,?,?,?
37177.0,NO,YES,?,?,COATED,?,?,YES,?,?,?,?,?,30.0,56.0,?,?,?,0.75,?,?,?,52.6,47.4,0.0,0.0,?,1.0,?,40.0,?,?,noband
37501.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,69.0,0.3,16.0,98.0,0.75,?,?,?,?,37.5,?,?,2.75,1.0,33.0,40.0,100.0,?,?
?,NO,?,?,?,?,?,LINE,YES,Motter94,827.0,2.0,TABLOID,?,?,69.0,?,15.6,?,?,?,?,?,?,?,?,0.0,2.85,?,?,?,103.22,?,?
?,?,?,?,COATED,COATED,NO,?,YES,Motter94,827.0,9.0,TABLOID,1910.0,?,?,?,16.1,76.0,0.75,?,5.6,2426.0,?,?,0.0,?,?,0.7,30.0,?,?,?,?
37501.0,?,YES,BENTON,?,?,?,LINE,?,?,?,?,TABLOID,?,32.5,69.0,0.2,?,94.0,0.75,?,0.5,2050.0,52.6,?,0.0,?,?,1.0,33.0,?,100.0,100.0,?
?,YES,?,BENTON,?,UNCOATED,NO,LINE,?,WoodHoe70,816.0,?,?,?,?,?,?,?,78.0,0.75,?,?,?,56.8,?,4.0,?,?,?,?,?,106.45,?,?
?,YES,?,?,?,UNCOATED,?,?,?,?,?,?,?,?,40.0,?,?,14.0,88.0,?,?,?,?,?,?,3.0,?,?,?,40.0,40.0,?,?,band
37199.0,?,YES,BENTON,UNCOATED,COATED,?,?,YES,?,?,?,TABLOID,1910.0,?,64.0,0.2,16.5,?,0.5625,30.0,2.3,1900.0,?,?,?,?,1.3,0.8,?,40.0,106.45,100.0,?
?,?,?,?,UNCOATED,?,?,?,?,?,815.0,?,CATALOG,1910.0,?,65.0,0.267,16.2,79.0,0.625,?,0.0,?,?,?,?,?,?,?,?,40.0,?,?,?
?,?,YES,?,?,COATED,NO,?,?,?,?,9.0,?,1911.0,35.0,62.0,?,14.5,94.0,1.0,?,?,?,?,?,?,?,?,?,35.0,40.0,106.89,?,?
?,?,?,?,UNCOATED,?,?,?,?,Motter94,?,?,?,?,42.5,?,?,15.0,?,1.0,?,5.4,2000.0,?,?,?,?,?,?,35.0,?,103.33,?,?
?,NO,?,?,?,COATED,?,?,NO,Motter94,?,9.0,?,1910.0,?,?,?,?,?,0.5625,24.0,?,1835.0,55.5,?,?,?,2.0,1.3,30.0,?,106.45,?,?
37505.0,?,?,BENTON,?,?,NO,?,NO,?,824.0,?,?,?,?,?,?,?,?,?,?,?,?,?,35.7,3.0,?,2.0,?,30.0,?,?,?,?
