@relation dataset

@attribute attr_4 real
@attribute attr_5 {0, 1}
@attribute attr_7 {0, 1}
@attribute attr_10 {0, 1}
@attribute attr_11 {0, 1, 2}
@attribute attr_13 {0, 1, 2}
@attribute attr_14 {0, 1}
@attribute attr_15 {0, 1, 2, 3}
@attribute attr_16 real
@attribute attr_17 real
@attribute attr_18 {0, 1, 2}
@attribute attr_20 real
@attribute attr_21 real
@attribute attr_22 real
@attribute attr_23 real
@attribute attr_24 real
@attribute attr_25 real
@attribute attr_26 real
@attribute attr_27 real
@attribute attr_28 real
@attribute attr_29 real
@attribute attr_30 real
@attribute attr_31 real
@attribute attr_32 real
@attribute attr_34 real
@attribute attr_35 real
@attribute attr_36 real
@attribute attr_37 real
@attribute attr_38 real
@attribute attr_39 real
@attribute attr_40 {0, 1}


@data
37352.0,0,1,?,0,0,1,3,815.0,9.0,2,?,37.5,44.0,0.2,16.5,?,0.75,?,?,2050.0,43.5,?,0.0,?,0.8,35.0,40.0,107.4,?,?
?,1,1,1,2,0,1,2,?,?,2,1911.0,?,44.0,?,14.1,78.0,0.625,?,7.6,?,54.3,38.0,0.0,?,0.7,?,40.0,?,?,1
?,?,1,1,?,?,1,?,?,7.0,2,1910.0,?,?,?,14.0,69.0,?,?,?,1510.0,?,38.3,2.0,2.5,?,34.0,40.0,?,100.0,1
37080.0,0,1,0,0,0,0,?,?,?,?,1911.0,?,47.0,0.333,?,?,0.75,35.0,?,?,?,41.2,4.0,2.5,1.0,30.0,40.0,100.0,100.0,0
35334.0,?,1,1,?,0,?,3,816.0,2.0,2,1911.0,40.0,43.0,0.267,?,96.0,?,?,0.0,?,58.8,41.2,?,3.0,?,?,?,103.12,100.0,1
35334.0,?,1,1,?,0,1,?,816.0,?,2,1911.0,32.5,?,0.2,15.0,82.0,1.0,?,7.6,1500.0,54.3,38.0,?,2.5,1.0,?,?,?,100.0,1
?,?,1,?,?,0,?,?,815.0,?,0,1911.0,?,?,?,15.0,?,0.75,?,?,?,62.5,37.5,0.0,2.8,?,28.0,40.0,?,?,?
?,0,?,?,?,?,1,3,815.0,2.0,0,1910.0,?,44.0,0.3,16.0,80.0,?,32.0,7.0,?,?,?,0.0,?,?,?,40.0,?,100.0,1
?,?,1,?,?,?,1,?,824.0,?,?,1910.0,?,?,?,16.0,82.0,0.875,?,0.0,?,?,?,?,?,?,30.0,40.0,?,?,?
?,?,1,?,?,?,?,?,?,?,?,1910.0,?,?,?,16.3,80.0,?,30.0,?,2270.0,55.6,44.4,?,1.5,1.5,30.0,?,?,?,?
?,0,1,1,0,?,1,2,?,?,?,1911.0,60.0,?,?,?,?,0.75,24.0,?,?,?,?,?,1.4,?,?,40.0,103.12,?,?
35794.0,0,1,?,?,?,?,?,827.0,9.0,?,?,?,?,0.233,?,58.0,0.75,?,?,?,?,?,?,?,?,?,40.0,103.12,?,?
?,?,?,0,?,0,1,?,824.0,?,?,?,?,43.0,?,17.0,?,?,35.0,0.0,2300.0,?,41.2,?,?,0.7,?,40.0,?,?,?
37441.0,?,?,?,?,?,?,2,821.0,?,?,?,?,?,0.2,13.0,?,0.625,?,?,?,?,42.5,0.0,?,?,?,?,?,?,?
37441.0,?,1,0,?,0,1,2,821.0,?,2,1911.0,?,38.0,0.233,14.0,70.0,0.625,25.0,?,?,58.8,41.2,?,?,?,30.0,40.0,103.12,100.0,?
?,0,?,?,?,?,?,?,?,?,?,?,?,46.0,0.333,15.9,?,?,?,2.4,?,?,?,?,?,?,?,40.0,?,?,?
35335.0,?,?,?,2,0,?,?,?,2.0,2,?,?,?,?,?,78.0,?,?,?,?,?,35.4,0.0,?,1.0,50.0,40.0,?,100.0,?
37335.0,?,1,1,2,?,?,2,?,?,2,?,?,41.0,0.233,16.5,?,?,20.0,?,?,50.5,35.4,4.0,?,?,?,?,?,100.0,?
?,?,0,0,?,0,0,?,824.0,?,?,?,40.0,?,0.2,?,68.0,?,28.0,?,?,58.8,?,?,?,1.0,33.0,?,?,100.0,?
35870.0,?,?,0,0,0,0,2,824.0,9.0,?,?,?,?,0.267,?,68.0,0.875,?,?,1700.0,?,?,?,1.0,1.0,?,40.0,?,?,?
?,?,1,0,0,?,?,3,?,?,?,1911.0,40.0,35.0,?,?,85.0,0.625,?,0.0,?,?,37.5,?,2.5,0.9,30.0,?,103.125,?,?
37869.0,0,?,1,0,0,?,?,?,7.0,?,?,35.0,38.0,?,12.0,?,?,46.0,4.7,1400.0,?,?,0.0,?,1.0,?,?,103.125,?,1
37869.0,?,?,?,?,?,?,?,?,?,?,?,?,38.0,?,?,70.0,?,?,?,?,?,37.5,0.0,2.8,?,?,?,?,100.0,?
25509.0,?,?,1,?,?,?,?,821.0,7.0,?,?,?,?,0.2,14.6,?,?,?,?,1750.0,?,36.8,?,?,?,28.0,40.0,96.97,?,?
37386.0,?,1,?,?,?,1,?,?,2.0,?,1910.0,?,?,?,?,?,0.875,?,?,2100.0,?,?,?,2.3,1.0,40.0,40.0,100.0,100.0,?
?,?,?,?,2,0,1,2,?,2.0,?,?,40.0,?,0.233,15.0,?,0.75,?,?,2000.0,?,?,0.0,?,?,?,40.0,103.22,100.0,?
37386.0,1,1,?,?,0,?,?,827.0,?,2,1910.0,40.0,?,0.2,?,?,0.75,?,?,?,49.0,?,0.0,?,?,?,40.0,?,100.0,?
37386.0,1,?,1,?,?,?,?,?,9.0,?,1911.0,?,?,?,18.5,?,0.5625,?,?,1900.0,?,?,4.0,?,?,40.0,40.0,?,?,0
37254.0,0,1,?,0,0,1,?,821.0,?,2,1911.0,?,?,?,14.0,?,?,?,2.3,1750.0,57.5,40.0,4.0,2.5,?,?,40.0,?,100.0,1
?,?,?,?,?,0,?,2,828.0,?,2,?,35.0,?,?,16.2,84.0,?,?,?,2100.0,?,?,4.0,2.0,?,?,?,?,?,?
?,?,?,?,?,2,1,0,?,?,?,?,?,?,?,14.02,?,?,56.0,?,?,53.2,?,0.0,?,1.3,40.0,?,?,?,1
47202.0,?,?,1,?,?,?,3,816.0,?,0,1910.0,67.5,?,?,15.5,?,0.5,34.0,?,?,43.5,?,?,?,?,?,?,?,?,?
?,0,1,?,0,0,?,?,?,?,?,?,?,?,?,?,75.0,0.625,20.0,5.6,1850.0,?,?,?,0.8,?,?,?,?,?,?
?,0,?,?,?,?,?,?,?,2.0,2,?,?,?,0.2,?,?,0.625,?,?,?,53.2,?,0.0,?,?,?,?,?,100.0,?
?,0,1,?,0,0,?,3,?,?,?,?,49.0,?,?,?,74.0,?,?,?,?,?,?,?,?,?,35.0,40.0,103.22,100.0,?
47202.0,?,?,1,2,?,?,1,?,?,?,?,52.5,?,?,?,76.0,0.5,31.0,?,1650.0,?,38.5,?,?,1.5,?,40.0,?,?,?
?,0,1,?,0,0,?,?,?,?,2,?,?,?,0.2,16.1,78.0,?,30.0,?,?,?,38.9,?,?,?,?,?,?,?,?
37355.0,?,1,?,?,?,?,2,?,2.0,2,?,?,?,?,16.5,?,?,20.0,9.1,?,56.8,34.1,?,2.5,?,?,?,103.22,?,1
37355.0,?,?,1,0,0,?,?,?,?,?,?,40.0,?,0.35,?,?,0.625,20.0,?,?,55.6,?,4.0,?,?,?,?,?,?,1
?,0,1,?,0,0,1,2,824.0,?,2,1910.0,40.0,?,?,16.0,80.0,?,?,?,1900.0,55.6,38.9,?,?,?,30.0,?,103.22,?,?
?,1,?,?,?,?,?,?,821.0,?,?,1910.0,55.0,49.0,?,?,?,?,?,?,?,?,38.9,?,?,0.9,?,40.0,?,?,?
?,?,1,?,0,?,?,3,?,9.0,?,1910.0,?,?,?,?,?,?,?,0.0,?,?,?,?,?,1.7,33.0,40.0,?,?,?
37355.0,?,1,0,?,0,?,2,?,?,?,?,?,?,?,15.3,?,?,?,?,?,?,?,?,?,1.0,?,?,?,?,1
37355.0,0,?,0,?,0,?,?,828.0,?,2,1911.0,?,49.0,0.233,?,?,?,30.0,0.0,?,?,?,?,?,?,?,?,100.0,100.0,?
?,1,?,1,?,?,?,?,821.0,7.0,2,?,42.5,46.0,?,14.0,?,?,?,?,?,?,?,8.0,1.5,?,?,40.0,100.0,?,?
?,?,0,0,?,?,?,?,?,1.0,2,?,35.0,?,?,15.5,?,0.875,30.0,?,2200.0,?,46.8,?,?,?,?,?,100.0,?,?
?,1,?,1,2,?,?,2,827.0,2.0,?,1910.0,?,44.0,?,?,80.0,?,20.0,?,1300.0,?,34.3,?,2.5,?,?,?,?,?,1
35534.0,?,?,1,2,?,?,?,?,?,?,?,?,44.0,0.3,?,75.0,?,20.0,?,?,?,?,?,2.5,?,40.0,?,110.0,?,?
35754.0,?,?,?,?,?,?,?,?,?,?,1910.0,?,?,?,?,70.0,0.8125,?,3.4,2400.0,?,?,?,?,?,?,?,?,?,1
?,?,?,?,0,?,1,?,?,9.0,?,1910.0,?,?,0.267,16.0,80.0,0.5625,30.0,9.1,2400.0,50.5,?,0.0,?,?,30.0,?,103.125,100.0,1
?,?,?,?,?,0,1,2,?,2.0,?,1911.0,35.0,?,0.233,16.0,?,?,?,?,1900.0,49.5,?,?,?,?,?,40.0,103.22,100.0,?
37572.0,?,?,?,0,?,?,2,824.0,?,?,?,?,?,?,?,86.0,?,30.0,?,?,44.6,?,?,2.5,?,30.0,40.0,?,?,?
?,?,?,0,?,0,?,?,?,2.0,?,1910.0,?,?,?,?,78.0,?,22.0,?,?,?,37.5,0.0,2.1,?,?,40.0,?,?,?
35458.0,?,?,0,?,?,?,?,?,?,2,?,?,60.0,?,15.0,78.0,?,?,?,2380.0,60.0,?,?,2.5,?,30.0,?,?,100.0,?
?,0,?,0,0,?,?,?,?,?,1,?,?,?,?,15.5,?,0.75,?,?,?,?,?,?,2.9,1.3,?,40.0,106.66,?,?
?,1,?,1,?,0,?,2,?,?,?,?,?,?,?,?,?,0.625,?,?,?,?,?,0.0,?,?,?,?,106.66,100.0,?
?,1,?,1,2,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1760.0,?,?,2.0,?,?,?,?,?,?,0
?,1,?,?,2,0,?,?,821.0,7.0,?,?,?,?,?,?,?,0.75,?,?,1800.0,?,?,2.0,?,0.8,?,?,103.125,?,0
?,?,?,?,?,?,0,2,?,2.0,2,1910.0,?,67.0,0.4,?,74.0,?,?,0.0,?,?,?,?,?,?,?,?,?,?,1
35872.0,?,?,?,?,?,?,2,?,9.0,?,1910.0,?,?,?,?,?,?,30.0,1.5,1900.0,?,?,0.0,?,1.1,?,?,103.125,?,?
?,1,?,1,?,?,?,?,802.0,2.0,?,?,50.0,?,?,?,70.0,?,47.0,?,1635.0,51.0,?,0.0,?,1.0,40.0,?,100.0,?,?
37168.0,0,?,0,?,?,?,3,?,?,?,?,?,63.0,?,13.0,94.0,?,29.0,?,?,?,?,0.0,2.5,?,30.0,40.0,?,?,0
?,?,?,0,?,?,?,3,?,?,2,?,?,?,0.267,13.6,86.0,1.125,?,?,?,?,?,?,?,?,?,40.0,106.45,100.0,0
25517.0,1,1,?,2,?,?,2,821.0,7.0,?,?,55.0,?,?,?,72.0,?,25.0,22.7,?,45.5,31.8,1.0,2.4,0.9,?,?,?,?,0
37333.0,?,1,0,0,?,?,3,?,?,?,1910.0,?,?,?,15.3,80.0,0.75,20.0,0.0,?,76.9,?,?,?,1.25,?,40.0,?,100.0,0
37994.0,1,1,?,?,0,?,2,?,7.0,?,1911.0,?,?,0.233,15.0,?,0.625,?,16.7,?,?,?,4.0,?,0.6,?,?,?,100.0,0
?,1,?,?,2,0,0,?,821.0,?,2,1910.0,?,?,?,?,?,0.625,?,17.1,1900.0,?,35.2,?,2.5,?,?,?,106.45,100.0,0
?,?,?,?,?,?,1,0,802.0,2.0,0,1910.0,?,?,?,15.7,?,0.75,?,0.0,?,62.5,?,0.0,3.0,1.35,40.0,?,?,100.0,?
47203.0,?,?,1,2,0,?,?,?,?,0,?,50.0,?,?,?,?,?,58.0,4.8,?,?,?,?,?,1.0,?,?,106.45,100.0,?
?,?,?,0,0,?,?,?,?,?,?,?,?,56.0,0.233,16.0,?,?,?,5.6,2100.0,?,38.2,0.0,?,?,?,?,103.125,100.0,?
?,?,0,0,?,?,?,2,?,?,?,?,35.0,?,0.2,?,?,?,40.0,8.6,?,?,?,?,?,1.0,30.0,?,?,?,?
37169.0,?,?,?,?,?,1,2,?,2.0,?,1911.0,40.0,50.0,?,?,68.0,0.8125,?,?,2400.0,?,41.2,8.0,?,1.5,33.0,?,?,100.0,1
?,?,?,0,?,?,?,2,824.0,?,?,1911.0,?,?,0.233,16.0,70.0,0.5625,?,0.0,?,58.8,?,?,?,0.5,?,40.0,103.125,?,1
37822.0,?,?,?,0,0,?,3,?,9.0,0,1911.0,?,?,0.2,?,76.0,?,?,5.6,1736.0,?,?,?,?,1.5,35.0,?,103.125,?,1
?,?,?,1,?,?,?,?,816.0,?,?,?,?,54.0,?,?,?,0.5,34.0,5.7,?,56.8,36.9,?,2.5,?,?,?,?,?,1
?,?,?,1,2,?,?,?,?,2.0,2,1911.0,?,?,?,?,?,0.625,20.0,?,?,?,?,?,?,?,?,?,?,?,?
25519.0,?,1,?,2,?,?,?,?,7.0,?,?,?,?,?,15.5,?,?,30.0,0.0,1800.0,?,?,4.0,2.5,?,?,40.0,103.125,?,?
?,?,1,0,0,?,?,3,?,?,2,?,40.0,?,?,?,?,?,?,?,2300.0,?,?,0.0,2.5,1.5,?,?,?,?,?
?,?,?,0,?,?,1,?,?,?,2,1910.0,45.0,?,?,?,76.0,?,?,?,?,55.6,?,?,?,1.3,?,40.0,106.45,100.0,?
37365.0,0,?,?,0,?,1,?,828.0,?,?,?,?,68.0,0.4,16.0,?,0.75,30.0,?,?,?,?,?,?,?,?,?,106.45,?,?
?,?,?,1,?,0,?,?,828.0,9.0,?,?,?,?,?,?,?,?,30.0,0.0,2250.0,?,?,0.0,?,?,?,40.0,106.45,?,?
35460.0,0,1,?,?,?,?,?,824.0,?,?,1910.0,?,54.0,?,?,?,?,?,?,2250.0,?,36.8,2.0,?,?,?,40.0,?,100.0,?
?,0,1,?,0,?,0,?,?,?,?,?,?,?,0.333,?,?,?,?,3.4,1500.0,57.5,?,?,2.5,?,?,?,?,?,?
?,?,1,?,?,0,1,?,827.0,?,?,1911.0,?,70.0,0.4,?,65.0,0.75,?,?,1500.0,?,40.2,0.0,2.3,0.9,?,?,?,?,1
?,?,?,?,0,0,?,2,?,?,?,1911.0,47.5,?,?,?,74.0,0.8125,?,?,1600.0,?,37.6,?,?,?,?,40.0,?,?,?
?,?,1,0,?,0,1,2,828.0,?,?,1910.0,?,62.0,0.267,?,?,?,32.0,?,2200.0,58.8,41.2,?,?,1.0,30.0,40.0,?,?,1
?,0,1,0,0,0,1,?,?,9.0,?,?,?,?,?,?,?,?,26.0,0.0,2400.0,?,41.2,?,2.5,?,?,?,?,100.0,?
?,?,?,?,?,?,1,3,?,?,2,?,?,?,?,15.0,?,?,?,?,2400.0,?,40.0,?,?,1.0,30.0,?,?,?,1
?,1,?,?,2,0,0,0,802.0,?,?,1910.0,?,?,0.367,?,?,0.75,?,?,?,?,37.5,0.0,?,?,?,?,?,?,?
?,?,1,?,0,?,0,2,?,?,?,?,?,?,?,16.0,?,0.5625,?,?,?,55.6,?,0.0,1.0,0.5,?,40.0,?,100.0,?
?,?,?,0,?,?,1,?,?,?,2,?,?,62.0,0.4,?,?,0.75,?,10.6,1750.0,?,?,0.0,2.8,1.3,?,?,110.0,?,?
?,0,1,0,?,?,?,?,?,?,?,?,?,62.0,?,14.9,96.0,?,26.0,11.0,?,?,?,?,?,0.8,?,40.0,?,?,?
?,0,?,1,0,?,?,?,815.0,?,?,?,?,68.0,?,?,90.0,?,?,6.0,1500.0,59.5,?,1.0,2.5,?,35.0,40.0,?,?,?
37177.0,?,?,0,?,?,?,?,828.0,?,?,?,40.0,?,0.3,?,82.0,?,30.0,?,?,?,47.4,0.0,?,?,33.0,?,?,?,?
?,0,1,?,0,0,?,?,?,?,?,1910.0,?,56.0,?,17.0,?,?,?,?,?,?,47.4,0.0,?,1.0,?,?,?,100.0,?
37501.0,0,?,?,0,?,1,3,?,?,2,1910.0,?,?,?,16.0,?,0.75,?,?,?,?,?,?,?,?,?,40.0,?,?,1
?,?,1,?,?,?,1,?,?,2.0,2,1910.0,45.0,?,?,?,?,?,?,?,2426.0,?,?,?,2.85,?,?,?,?,100.0,1
?,?,?,0,?,?,?,?,?,9.0,?,?,?,?,0.267,?,?,0.75,22.0,5.6,?,?,38.9,?,?,?,?,?,103.22,100.0,1
37501.0,0,1,0,0,?,?,3,?,9.0,?,?,32.5,?,?,?,?,?,?,?,?,52.6,42.1,?,?,?,?,40.0,?,100.0,?
?,1,1,1,?,0,0,?,816.0,?,?,?,45.0,?,?,?,?,0.75,?,?,?,?,39.8,?,?,?,34.0,?,?,?,?
35528.0,1,1,?,2,?,?,?,?,?,?,1910.0,?,68.0,0.3,14.0,88.0,?,32.0,?,?,?,?,?,?,1.0,?,?,103.125,100.0,0
37199.0,?,1,?,0,?,1,?,?,?,2,?,?,64.0,?,?,82.0,?,30.0,?,?,57.5,?,0.0,?,?,?,?,?,100.0,0
?,?,1,?,?,0,?,?,?,?,?,?,40.0,?,0.267,16.2,79.0,0.625,?,?,1500.0,62.5,37.5,?,2.5,?,38.0,40.0,?,?,0
37365.0,?,1,?,?,0,1,?,?,?,?,?,35.0,?,?,?,?,?,35.0,?,?,?,36.7,?,?,?,?,?,?,100.0,?
?,?,1,?,?,?,?,?,827.0,9.0,?,?,?,58.0,0.4,15.0,76.0,?,?,5.4,?,?,40.2,?,?,?,?,?,?,100.0,0
?,?,1,?,?,?,?,2,?,?,2,?,40.0,?,0.233,15.4,?,?,24.0,?,?,55.5,?,2.0,?,?,30.0,?,?,?,?
37505.0,?,?,0,?,0,0,2,?,?,?,?,?,?,0.2,16.0,?,?,23.0,?,?,?,?,?,?,?,30.0,40.0,?,?,?
47103.0,?,?,?,?,0,1,?,816.0,?,?,?,?,?,0.3,?,84.0,0.5,?,20.7,?,?,38.0,?,?,?,?,?,96.7,?,?
47103.0,?,?,?,?,2,?,3,816.0,9.0,?,1910.0,?,50.0,?,14.5,?,?,24.0,20.7,?,?,38.0,0.0,3.0,?,40.0,33.0,?,100.0,?
34402.0,?,?,1,?,?,?,?,?,9.0,0,?,?,54.0,?,16.0,82.0,?,?,?,?,?,?,0.0,2.5,?,?,?,?,100.0,0
?,?,1,0,?,?,?,?,?,?,?,?,?,41.0,?,14.0,?,?,20.0,?,1530.0,?,38.3,?,?,?,?,33.0,?,100.0,1
?,?,1,0,?,?,?,?,815.0,?,2,1910.0,45.0,42.0,0.233,?,?,?,30.0,0.0,?,58.8,41.2,0.0,?,?,30.0,?,?,100.0,1
?,0,1,0,?,0,1,3,815.0,?,?,1910.0,?,?,0.233,?,?,?,?,?,?,?,?,?,?,1.0,30.0,35.0,?,?,?
?,?,?,1,2,0,1,?,?,?,?,?,55.0,?,?,15.0,70.0,0.625,60.0,3.4,1600.0,?,?,?,1.0,?,45.0,?,103.3,100.0,?
?,?,1,1,?,?,0,0,?,?,0,?,?,?,0.267,?,80.0,?,?,0.0,?,?,37.5,?,3.0,0.5,?,40.0,103.3,100.0,?
?,?,1,0,0,0,?,?,815.0,2.0,?,?,?,38.0,0.3,?,?,?,?,1.1,?,?,45.2,?,2.5,?,?,33.0,100.0,?,?
?,?,?,1,?,0,?,?,?,?,0,?,?,?,0.3,?,75.0,0.625,33.0,?,?,?,?,?,?,0.0,35.0,40.0,?,100.0,?
?,?,1,1,?,2,?,?,?,9.0,?,?,45.0,49.0,?,16.0,?,?,38.0,15.0,?,?,?,?,?,0.2,?,?,?,?,?
?,1,1,?,2,?,?,2,?,7.0,2,?,47.5,?,?,?,?,?,?,?,1900.0,?,38.1,?,?,?,?,?,?,100.0,?
?,1,?,1,2,0,1,?,?,?,?,?,?,?,0.267,?,98.0,0.75,?,?,1600.0,?,?,0.0,3.0,1.0,40.0,?,?,100.0,?
?,0,?,?,0,0,1,3,?,?,1,?,37.5,?,?,?,?,?,?,?,?,?,34.8,0.0,?,?,?,?,103.3,100.0,?
?,0,1,?,?,?,?,2,827.0,?,?,?,?,?,?,15.0,?,?,?,?,2300.0,?,?,?,2.0,?,?,?,?,?,1
?,?,?,?,?,?,0,2,827.0,9.0,?,1910.0,?,?,?,?,?,1.0,35.0,0.0,?,?,40.7,?,1.5,?,?,33.0,?,?,?
34545.0,0,?,?,0,0,?,?,827.0,2.0,?,?,?,?,?,15.0,?,?,30.0,?,?,61.7,?,0.0,?,?,33.0,33.0,103.2,?,1
?,?,1,1,?,?,?,?,?,?,0,1910.0,?,52.0,?,?,?,?,60.0,4.4,?,?,40.7,0.0,?,1.0,?,33.0,?,?,?
47103.0,?,?,?,?,?,?,?,?,2.0,?,?,72.5,?,?,14.5,82.0,?,50.0,2.2,1900.0,?,41.6,?,?,?,?,?,100.0,100.0,1
47103.0,1,?,?,?,0,1,?,816.0,2.0,?,?,60.0,?,?,?,72.0,?,30.0,?,1700.0,44.2,?,?,?,?,?,?,100.0,?,?
?,?,?,?,?,0,1,?,824.0,?,?,?,50.0,48.0,0.233,?,?,?,?,0.0,?,57.4,42.6,10.0,1.5,?,?,?,100.0,?,?
?,?,1,0,0,?,1,?,?,?,0,?,?,?,0.233,?,?,0.75,28.0,0.0,1800.0,?,?,?,2.5,1.2,?,?,100.0,100.0,?
?,?,?,?,?,?,?,3,?,2.0,0,1910.0,?,?,?,?,?,?,28.0,0.0,1800.0,?,41.2,0.0,?,?,30.0,33.0,?,?,?
?,?,1,1,1,?,?,2,?,?,?,1910.0,?,?,?,?,?,?,20.0,?,1950.0,?,?,0.0,2.0,?,?,?,100.0,?,?
36859.0,1,?,?,2,?,0,0,?,?,?,?,?,?,0.2,?,105.0,0.75,?,0.0,?,55.5,?,?,?,1.0,45.0,?,?,?,?
34547.0,?,1,?,?,0,1,?,?,9.0,?,?,?,?,?,15.9,81.0,0.625,?,0.0,?,?,?,10.0,?,?,30.0,?,?,?,?
?,0,1,?,0,0,?,?,?,?,?,?,30.0,?,0.333,?,?,?,30.0,?,2150.0,?,?,10.0,?,1.0,?,35.0,?,?,1
36894.0,0,?,?,?,?,?,2,?,?,2,?,?,51.0,0.3,?,?,?,?,0.0,?,?,?,?,?,0.6,?,?,103.3,?,?
36894.0,?,?,0,0,0,1,2,?,?,2,?,30.0,51.0,?,16.0,?,?,?,?,2250.0,?,38.2,?,1.2,0.5,?,35.0,?,?,1
36057.0,?,?,?,?,0,?,?,827.0,?,2,?,?,?,0.467,15.0,?,0.75,?,0.0,?,?,?,6.0,?,1.0,?,?,100.0,100.0,1
36057.0,?,1,0,?,0,1,?,827.0,?,2,1910.0,30.0,?,?,15.0,96.0,0.75,?,?,?,58.8,41.2,6.0,?,?,?,?,100.0,100.0,?
