@relation dataset

@attribute attr_4 real
@attribute attr_5 {0, 1}
@attribute attr_7 {0, 1}
@attribute attr_10 {0, 1}
@attribute attr_11 {0, 1, 2}
@attribute attr_13 {0, 1, 2}
@attribute attr_14 {0, 1}
@attribute attr_15 {0, 1, 2, 3}
@attribute attr_16 real
@attribute attr_17 real
@attribute attr_18 {0, 1, 2}
@attribute attr_20 real
@attribute attr_21 real
@attribute attr_22 real
@attribute attr_23 real
@attribute attr_24 real
@attribute attr_25 real
@attribute attr_26 real
@attribute attr_27 real
@attribute attr_28 real
@attribute attr_29 real
@attribute attr_30 real
@attribute attr_31 real
@attribute attr_32 real
@attribute attr_34 real
@attribute attr_35 real
@attribute attr_36 real
@attribute attr_37 real
@attribute attr_38 real
@attribute attr_39 real
@attribute attr_40 {0, 1}


@data
?,1,?,?,?,?,1,3,?,2.0,?,1911.0,40.0,?,?,?,96.0,1.0,28.0,0.0,1500.0,58.8,?,2.0,?,0.8,40.0,?,103.12,?,?
?,?,1,1,?,0,1,?,?,?,?,?,32.5,43.0,0.2,?,82.0,1.0,31.0,7.6,1500.0,54.3,38.0,?,?,1.0,40.0,?,?,100.0,?
37869.0,?,1,1,?,0,1,3,?,9.0,0,?,?,44.0,0.3,?,85.0,?,?,?,?,62.5,37.5,0.0,2.8,1.0,28.0,40.0,?,?,?
37869.0,0,?,?,?,0,1,3,?,?,0,?,?,44.0,?,16.0,80.0,1.0,32.0,7.0,?,58.1,34.9,?,?,1.0,?,40.0,103.12,100.0,1
35752.0,?,?,?,?,0,?,?,?,?,?,?,50.0,?,?,?,?,0.875,30.0,0.0,?,?,?,?,?,?,30.0,?,?,?,?
?,?,?,?,?,?,1,2,824.0,2.0,?,?,?,43.0,0.3,16.3,?,?,30.0,?,?,55.6,?,?,1.5,?,?,?,?,?,1
?,?,?,1,0,0,?,?,?,2.0,?,?,?,?,0.267,?,?,?,?,?,?,?,?,0.0,?,?,33.0,40.0,103.12,?,1
35794.0,?,?,?,?,0,?,?,?,?,?,1911.0,52.5,?,0.233,?,58.0,?,?,7.9,1480.0,56.2,36.0,?,?,0.7,?,40.0,?,?,1
?,?,?,?,0,0,1,2,824.0,2.0,?,?,?,43.0,0.3,17.0,?,0.8125,35.0,0.0,?,58.8,41.2,0.0,?,?,30.0,?,?,?,?
37441.0,?,?,0,?,0,1,?,?,2.0,?,?,25.0,?,0.2,?,75.0,0.625,25.0,?,1600.0,57.5,?,?,?,?,30.0,?,?,?,?
37441.0,?,?,0,?,0,?,2,821.0,7.0,2,1911.0,?,?,?,?,70.0,?,?,0.0,?,?,?,?,?,0.9,?,40.0,?,?,?
?,0,1,1,2,?,?,3,?,?,?,1911.0,?,?,?,?,78.0,0.5,34.0,2.4,?,?,36.6,?,?,1.3,35.0,?,103.22,?,1
35335.0,?,1,?,2,?,1,?,?,2.0,?,?,?,41.0,0.333,17.0,?,0.75,?,14.1,?,?,35.4,?,?,1.0,50.0,?,?,?,0
?,?,?,?,?,?,1,?,827.0,?,?,?,?,?,0.233,16.5,?,?,?,?,?,?,?,4.0,2.5,1.0,?,40.0,?,100.0,?
?,0,0,?,0,0,0,?,?,?,2,1910.0,?,?,?,15.0,68.0,?,28.0,0.0,1700.0,?,41.2,?,?,?,33.0,?,103.22,100.0,?
?,0,?,?,?,?,0,2,?,9.0,?,1911.0,40.0,?,?,16.5,?,0.875,25.0,?,?,58.8,?,?,?,1.0,33.0,40.0,103.125,100.0,1
?,?,?,?,?,?,?,3,?,?,?,?,?,?,0.233,18.0,?,?,30.0,0.0,2000.0,?,?,?,?,0.9,30.0,?,?,?,?
37869.0,?,1,1,?,0,?,0,802.0,?,?,?,35.0,?,0.4,12.0,?,?,?,4.7,1400.0,?,?,0.0,?,1.0,?,40.0,103.125,100.0,1
?,?,?,1,?,?,?,0,802.0,?,0,1911.0,?,?,?,16.0,70.0,?,?,0.0,?,?,37.5,?,?,?,?,?,?,?,1
?,?,?,?,2,0,1,?,?,?,?,?,?,?,?,?,60.0,?,25.0,10.5,1750.0,?,36.8,2.0,2.4,?,?,40.0,?,?,0
37386.0,1,?,1,?,0,1,?,827.0,2.0,2,?,40.0,47.0,0.333,?,78.0,0.875,30.0,?,2100.0,?,?,16.0,2.3,1.0,?,40.0,100.0,?,?
37386.0,1,?,1,?,?,?,?,?,?,?,?,?,?,?,15.0,?,0.75,?,?,2000.0,52.1,?,0.0,?,?,?,?,?,?,1
37386.0,?,?,1,?,?,1,2,827.0,?,2,1910.0,?,?,0.2,15.0,79.0,?,?,?,?,49.0,?,?,2.5,1.0,?,?,?,?,?
?,?,1,1,?,0,1,2,824.0,?,?,1911.0,?,40.0,?,?,85.0,?,30.0,0.0,?,62.5,37.5,?,?,1.4,?,?,106.45,?,0
37254.0,?,1,1,?,0,?,?,?,?,2,?,?,?,?,?,70.0,?,?,2.3,?,57.5,?,4.0,2.5,?,?,?,96.97,100.0,1
35457.0,?,?,?,0,0,1,?,?,?,?,1910.0,?,?,?,?,84.0,?,30.0,0.0,?,62.5,37.5,4.0,?,0.9,30.0,?,?,100.0,?
?,?,?,1,2,?,?,?,802.0,?,?,1910.0,50.0,?,?,?,68.0,?,56.0,?,1800.0,?,?,?,?,1.3,40.0,?,109.67,100.0,1
47202.0,0,?,?,?,?,?,?,?,?,?,1910.0,?,?,0.2,15.5,?,?,34.0,?,1683.0,43.5,?,?,2.5,?,40.0,40.0,?,100.0,?
?,?,?,0,?,?,1,2,?,?,?,1910.0,55.0,?,?,?,?,?,20.0,?,?,?,38.9,0.0,0.8,?,?,?,?,100.0,1
37354.0,0,?,?,?,0,1,?,?,2.0,?,1911.0,42.5,41.0,?,14.0,?,?,20.0,7.4,1750.0,?,39.4,?,?,?,?,?,?,100.0,?
?,?,?,?,?,0,1,3,816.0,?,2,1910.0,49.0,?,?,14.5,74.0,?,?,?,1900.0,56.8,34.1,?,?,?,35.0,40.0,?,100.0,?
47202.0,?,?,1,2,?,?,1,?,9.0,0,?,?,?,?,15.1,?,?,?,?,1650.0,54.9,?,?,?,?,?,40.0,?,?,?
37355.0,?,?,?,?,?,1,?,?,?,?,?,?,44.0,0.2,16.1,?,?,?,?,?,55.6,?,0.0,?,1.0,?,40.0,?,?,?
37355.0,?,1,1,?,?,?,2,827.0,?,?,1910.0,40.0,?,?,?,?,0.625,20.0,?,?,?,?,?,?,0.5,?,40.0,103.22,?,?
37355.0,?,?,?,0,?,?,?,?,9.0,?,1910.0,?,43.0,?,16.1,?,0.625,20.0,?,?,55.6,?,4.0,?,?,?,?,?,?,1
35753.0,0,1,0,0,?,?,?,824.0,?,2,?,40.0,?,?,?,?,?,?,5.6,?,55.6,?,?,?,?,?,40.0,?,?,?
?,1,?,1,?,0,0,2,821.0,?,2,?,55.0,?,?,?,?,?,?,?,?,?,?,?,2.5,?,?,?,?,100.0,?
?,?,?,1,?,?,?,?,?,9.0,2,?,55.0,?,0.2,15.6,?,?,?,?,?,?,41.2,0.0,?,?,?,40.0,103.33,?,1
?,?,?,0,?,0,?,2,?,?,?,?,?,?,?,?,74.0,?,?,?,?,?,?,0.0,2.2,1.0,?,?,100.0,100.0,1
?,?,?,0,?,0,1,?,?,9.0,?,?,40.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,40.0,100.0,100.0,1
?,?,1,1,?,0,?,?,821.0,?,?,?,42.5,?,0.3,?,?,?,?,?,1850.0,49.5,?,8.0,?,?,?,?,?,100.0,?
?,?,?,?,?,0,1,2,828.0,?,?,?,35.0,?,?,?,?,?,?,0.0,2200.0,?,46.8,?,?,?,30.0,?,?,?,?
35534.0,1,1,?,2,?,0,?,?,2.0,?,1910.0,42.0,?,?,?,?,?,20.0,16.7,1300.0,?,?,?,?,0.2,?,?,?,100.0,?
35534.0,?,?,?,?,?,0,2,827.0,9.0,2,1910.0,?,44.0,0.3,15.5,?,1.25,?,14.1,?,?,?,?,2.5,1.5,?,40.0,?,?,?
?,?,?,?,0,0,?,2,824.0,?,?,1910.0,?,?,?,16.0,?,?,30.0,?,2400.0,?,?,0.0,2.5,0.8,?,?,?,100.0,?
35754.0,0,1,?,0,0,?,2,?,?,2,?,47.0,43.0,?,16.0,?,?,?,?,?,?,?,?,?,?,?,?,103.125,100.0,1
37572.0,0,?,0,?,0,?,?,824.0,2.0,?,?,35.0,?,0.233,16.0,?,?,?,8.9,?,49.5,41.6,0.0,?,?,30.0,?,103.22,100.0,1
?,?,1,0,?,0,1,?,?,?,?,?,?,?,0.233,16.0,?,?,?,?,1900.0,?,39.3,?,?,?,30.0,?,103.22,?,?
?,0,?,0,?,?,1,?,?,?,?,1910.0,47.5,?,?,?,78.0,0.75,22.0,?,1900.0,?,37.5,?,?,?,33.0,?,103.125,?,?
35458.0,0,?,0,0,0,?,?,?,?,2,1910.0,40.0,?,0.233,?,?,?,?,?,?,?,40.0,?,?,?,?,?,?,?,?
?,?,?,0,0,?,?,?,815.0,2.0,1,?,40.0,55.0,?,?,?,0.75,22.0,?,1550.0,?,37.2,1.0,?,?,?,?,?,?,0
23055.0,?,?,?,1,0,?,?,?,?,2,1910.0,?,?,?,13.9,76.0,0.625,?,?,?,?,?,0.0,?,?,40.0,40.0,106.66,?,0
?,?,?,1,?,?,?,2,?,?,2,?,50.0,?,?,?,76.0,0.625,?,3.4,?,56.8,?,?,?,?,34.0,40.0,?,?,0
25520.0,1,1,?,2,0,?,2,821.0,7.0,2,?,45.0,?,?,?,76.0,?,20.0,?,?,?,40.4,?,?,0.8,?,?,?,?,0
?,0,0,?,?,?,?,?,?,?,?,?,?,?,0.4,?,74.0,?,?,?,1900.0,58.8,41.2,2.0,?,?,33.0,40.0,?,?,?
?,?,0,0,?,?,1,2,?,9.0,2,?,?,?,?,16.0,?,?,?,1.5,?,?,?,0.0,?,?,?,40.0,?,?,?
?,?,?,?,2,?,?,?,802.0,?,?,?,50.0,?,?,13.86,70.0,?,?,?,?,?,38.8,0.0,?,?,?,?,?,100.0,?
?,?,?,?,?,0,?,3,?,2.0,2,?,30.0,?,?,13.0,94.0,1.0,29.0,0.0,?,56.2,?,0.0,?,?,?,?,110.0,?,0
37333.0,0,?,?,0,?,?,?,?,2.0,?,1911.0,?,?,?,?,86.0,?,?,0.0,1500.0,?,35.9,?,2.5,?,?,40.0,106.45,?,0
?,1,1,1,?,0,?,?,?,?,2,?,?,?,0.3,?,?,0.625,25.0,22.7,?,?,?,?,?,0.9,34.0,?,?,100.0,?
37333.0,0,1,?,0,?,0,?,?,?,2,?,?,56.0,?,15.3,?,0.75,20.0,?,1900.0,?,?,?,2.5,1.25,33.0,?,?,100.0,0
?,?,?,?,2,?,?,?,821.0,?,?,1911.0,55.0,?,?,?,?,?,?,16.7,?,?,?,?,2.0,?,?,?,?,?,0
25513.0,?,?,1,?,?,0,?,?,?,?,1910.0,?,49.0,?,?,78.0,?,?,?,?,?,?,?,2.5,?,34.0,40.0,?,?,?
47203.0,?,?,?,?,?,?,?,802.0,?,?,1910.0,?,?,?,?,?,0.75,?,?,?,?,37.5,?,3.0,?,40.0,?,?,100.0,?
47203.0,1,?,1,?,0,?,?,?,?,0,?,?,50.0,?,?,74.0,?,?,?,?,?,35.7,?,?,1.0,40.0,?,?,?,1
?,0,0,?,?,?,1,2,824.0,?,?,?,?,?,0.233,16.0,82.0,?,?,?,2100.0,?,?,?,1.7,?,30.0,?,?,100.0,?
35871.0,?,?,?,?,?,1,?,?,2.0,2,?,?,56.0,0.2,15.0,80.0,0.8125,?,8.6,?,?,?,?,1.7,1.0,30.0,40.0,?,100.0,?
37169.0,?,1,?,0,?,?,?,824.0,?,?,?,?,?,?,16.0,?,?,?,?,?,58.8,?,?,2.5,?,33.0,?,?,100.0,?
47169.0,?,?,?,0,0,1,?,?,9.0,2,?,?,?,?,?,70.0,?,?,0.0,2400.0,?,41.2,?,?,?,?,40.0,?,100.0,?
37822.0,?,1,?,?,0,1,3,?,?,?,?,?,?,0.2,?,?,?,38.0,?,?,?,?,0.0,?,1.5,?,?,?,100.0,1
?,?,1,1,?,0,?,?,816.0,?,0,?,?,?,?,?,78.0,?,?,5.7,1736.0,56.8,?,0.0,?,?,?,?,103.125,?,1
37994.0,?,?,?,?,?,?,2,?,?,?,1911.0,?,45.0,?,15.5,79.0,0.625,?,?,?,54.3,34.3,?,?,1.0,?,?,100.0,100.0,?
?,1,?,?,?,0,?,2,?,?,?,?,52.0,64.0,?,15.5,82.0,?,30.0,0.0,?,71.4,28.6,?,2.5,0.9,?,40.0,103.125,100.0,?
?,?,?,?,?,0,0,?,816.0,?,?,?,40.0,56.0,?,16.5,?,?,?,?,?,?,?,?,?,1.5,?,40.0,?,?,0
35460.0,?,?,?,0,0,?,?,?,?,2,1910.0,45.0,?,?,?,?,?,?,5.6,?,?,?,?,?,1.3,?,?,106.45,?,?
?,?,?,1,?,0,1,?,?,?,2,?,?,68.0,?,16.0,?,?,?,0.0,2250.0,?,?,?,?,?,35.0,?,106.45,?,1
?,?,?,?,?,0,1,?,828.0,?,?,?,47.5,?,?,?,?,0.75,?,0.0,?,52.1,47.9,?,?,?,35.0,?,?,100.0,1
?,?,?,?,0,?,?,2,?,9.0,?,1910.0,?,54.0,0.367,?,?,?,?,?,?,?,?,2.0,2.5,?,30.0,40.0,106.45,?,?
?,?,1,1,0,?,?,?,?,?,?,?,?,?,0.333,14.9,64.0,?,?,?,?,57.5,39.1,?,?,?,?,40.0,106.89,?,?
?,?,1,?,?,0,?,2,?,9.0,2,1911.0,?,?,?,?,65.0,?,?,?,1500.0,54.3,?,0.0,2.3,?,40.0,?,106.66,?,1
?,0,1,?,?,0,?,2,824.0,2.0,2,?,?,60.0,?,?,?,?,20.0,8.6,?,?,37.6,0.0,?,1.5,?,?,110.0,?,1
?,?,?,?,0,?,?,?,828.0,2.0,?,?,?,?,0.267,?,?,?,32.0,0.0,?,58.8,?,?,1.4,1.0,30.0,?,?,?,?
?,?,1,0,0,0,?,3,?,9.0,?,1910.0,40.0,64.0,0.2,?,?,1.0,?,?,2400.0,?,41.2,?,2.5,1.0,?,?,103.125,100.0,?
?,0,?,0,?,?,1,3,?,2.0,?,?,40.0,?,0.233,?,?,0.75,?,0.0,?,60.0,?,?,?,1.0,?,?,106.66,?,?
47203.0,?,?,?,?,?,?,?,802.0,7.0,?,1910.0,?,69.0,?,?,?,?,?,0.0,1700.0,62.5,37.5,?,?,?,?,?,106.45,100.0,0
37338.0,0,?,?,0,?,?,?,?,9.0,?,?,?,?,?,16.0,?,?,?,?,1600.0,55.6,?,?,?,?,35.0,40.0,110.0,?,?
?,?,1,?,0,?,?,3,?,?,?,?,?,?,?,?,98.0,0.75,?,10.6,?,?,?,?,2.8,?,33.0,?,110.0,?,1
?,?,?,0,0,?,?,?,815.0,9.0,2,?,50.0,?,0.4,?,?,?,26.0,11.0,1950.0,?,?,?,?,?,33.0,?,?,?,?
37305.0,?,?,1,?,?,1,3,815.0,?,2,1911.0,?,?,0.4,15.1,?,0.875,30.0,?,1500.0,?,34.5,1.0,2.5,?,?,40.0,?,?,?
?,0,1,?,?,0,?,?,?,?,?,?,40.0,56.0,?,?,82.0,0.75,?,?,?,?,?,0.0,2.0,?,33.0,?,103.22,?,?
?,?,1,?,?,?,?,?,?,?,?,?,30.0,56.0,?,?,?,0.75,30.0,?,2550.0,?,47.4,?,?,1.0,33.0,?,103.22,?,?
?,?,?,?,?,?,1,3,?,2.0,2,?,?,?,?,?,?,0.75,?,0.0,?,?,37.5,?,?,1.0,33.0,?,100.0,?,?
35759.0,0,?,?,?,?,1,?,?,?,?,?,45.0,?,0.267,?,?,?,?,5.6,?,55.6,?,0.0,2.85,?,?,?,?,?,?
37579.0,?,?,0,0,?,?,?,827.0,?,?,?,?,?,?,?,76.0,0.75,22.0,?,2426.0,?,?,?,2.7,0.7,30.0,?,?,?,?
37501.0,?,1,?,?,0,?,?,?,?,?,?,32.5,?,?,?,?,?,30.0,0.5,?,52.6,?,?,?,?,?,?,100.0,100.0,?
?,?,1,?,2,?,0,?,?,?,?,1910.0,?,?,?,16.3,?,?,?,?,1700.0,56.8,?,?,2.5,1.0,?,40.0,?,100.0,?
?,1,?,?,?,?,?,?,816.0,?,1,1910.0,?,68.0,0.3,?,?,0.75,?,?,1742.0,?,?,?,?,?,40.0,40.0,?,?,0
37199.0,?,?,?,0,0,1,?,?,?,?,1910.0,?,?,?,?,?,?,?,?,1900.0,?,?,0.0,?,?,?,?,?,?,?
37003.0,?,?,1,?,0,?,?,?,?,?,1910.0,40.0,?,?,16.2,79.0,?,?,?,?,?,37.5,4.0,?,?,?,?,106.45,?,?
?,0,?,?,?,?,1,?,?,9.0,2,?,?,?,?,14.5,?,1.0,?,0.0,?,?,36.7,?,?,?,?,?,?,100.0,0
37365.0,0,1,?,?,?,1,2,?,?,?,1910.0,?,?,0.4,15.0,?,1.0,20.0,?,2000.0,?,?,?,?,?,?,?,?,100.0,0
37505.0,?,1,?,0,?,0,?,824.0,?,2,1910.0,?,64.0,?,15.4,88.0,0.5625,?,?,?,?,?,2.0,?,?,30.0,?,?,?,1
37505.0,0,1,?,?,?,?,?,824.0,2.0,?,1910.0,40.0,64.0,?,?,?,0.8125,?,?,?,?,35.7,?,?,?,?,?,?,?,?
47103.0,?,?,?,?,0,?,3,816.0,9.0,0,1910.0,47.5,?,?,?,84.0,?,?,20.7,1800.0,?,38.0,5.0,2.6,?,?,33.0,?,100.0,0
?,1,1,?,2,2,1,?,?,9.0,?,?,?,50.0,0.3,?,?,?,?,20.7,?,?,38.0,?,?,0.6,?,33.0,103.3,100.0,?
34402.0,1,?,1,?,2,?,?,?,?,?,?,52.0,54.0,0.5,16.0,?,?,?,?,?,?,34.7,0.0,?,?,50.0,?,?,?,0
?,?,?,0,0,0,0,?,827.0,?,1,1910.0,?,?,?,?,79.0,0.75,?,?,?,?,38.3,5.0,?,1.8,33.0,?,96.9,100.0,?
?,0,1,0,?,?,?,3,815.0,?,?,?,?,42.0,0.233,?,?,0.75,?,?,?,?,?,?,2.5,1.0,30.0,35.0,100.0,?,?
36053.0,0,?,?,?,?,1,?,815.0,2.0,?,1910.0,?,?,?,16.0,?,?,?,?,?,54.3,45.7,0.0,?,?,?,?,?,?,1
?,1,?,?,2,?,?,0,802.0,?,0,1911.0,55.0,54.0,?,15.0,?,?,?,3.4,?,?,39.8,?,?,?,?,?,?,?,?
?,?,1,1,1,?,?,?,?,?,0,?,?,54.0,0.267,?,80.0,?,55.0,0.0,1600.0,?,37.5,?,?,0.5,?,?,?,100.0,?
34683.0,0,?,?,?,0,1,3,?,2.0,2,1910.0,?,?,?,?,?,0.625,?,1.1,1900.0,53.8,45.2,?,2.5,1.0,?,?,?,?,?
?,0,?,?,?,0,1,3,815.0,?,0,1911.0,?,?,0.3,?,75.0,?,33.0,?,?,?,?,?,0.0,?,35.0,?,?,?,?
34664.0,?,?,1,2,?,?,?,?,?,?,?,?,?,?,?,?,0.375,38.0,?,1650.0,50.0,?,0.0,?,?,38.0,33.0,?,?,0
?,?,?,?,?,0,?,?,821.0,?,?,?,?,?,?,?,74.0,?,30.0,?,?,44.2,?,2.0,2.5,?,?,?,100.0,100.0,?
?,1,?,?,2,?,?,?,?,?,?,1910.0,47.5,?,0.267,14.3,?,?,?,?,?,?,?,?,?,?,?,33.0,?,?,0
?,?,?,?,?,?,?,?,?,9.0,?,?,?,54.0,?,?,?,?,20.0,?,?,54.3,?,?,?,?,30.0,?,103.3,?,1
?,?,?,0,0,?,1,2,?,2.0,?,?,?,?,0.3,?,?,0.75,?,?,2300.0,59.8,?,0.0,?,?,?,?,96.6,?,?
?,0,?,1,?,0,?,2,?,?,?,?,?,?,0.3,?,82.0,?,?,?,1720.0,59.3,?,?,?,?,?,33.0,?,100.0,1
34545.0,?,?,1,0,?,0,?,?,2.0,?,?,40.0,?,?,?,?,1.0,?,?,1720.0,?,38.3,0.0,?,?,?,?,?,?,?
47103.0,?,1,?,?,0,?,?,802.0,?,?,1910.0,?,52.0,?,?,?,?,60.0,4.4,?,?,?,?,2.5,?,?,?,100.0,?,0
?,?,?,?,?,0,?,?,?,?,0,1910.0,?,?,?,?,?,0.75,50.0,?,1900.0,56.7,?,?,3.0,?,?,?,?,?,1
47103.0,?,?,?,?,?,1,?,?,2.0,?,1910.0,?,50.0,?,?,72.0,?,?,15.9,?,?,?,?,?,?,?,?,?,100.0,0
34752.0,?,?,0,?,?,?,?,824.0,?,?,?,50.0,?,?,15.5,?,0.8125,30.0,?,?,57.4,42.6,10.0,1.5,?,30.0,33.0,?,100.0,?
36928.0,?,1,?,0,0,?,3,815.0,?,?,?,?,?,?,?,80.0,0.75,?,0.0,1800.0,?,?,?,?,?,?,33.0,?,?,?
?,?,?,?,0,0,?,3,?,2.0,0,?,40.0,54.0,?,?,88.0,?,28.0,0.0,?,58.8,?,0.0,?,1.2,30.0,?,100.0,100.0,?
?,1,?,?,?,?,?,2,?,7.0,?,?,?,62.0,?,?,?,0.75,?,?,1950.0,58.8,?,?,?,?,?,?,?,100.0,0
36859.0,1,1,?,?,?,?,0,?,?,?,1910.0,?,56.0,?,?,105.0,0.75,70.0,?,?,55.5,44.5,?,?,1.0,45.0,?,?,?,0
?,?,?,?,?,?,?,?,815.0,9.0,1,?,?,?,?,?,?,0.625,?,0.0,?,?,37.5,10.0,2.5,?,?,?,90.0,?,?
?,0,?,?,?,?,1,?,?,2.0,?,1910.0,?,58.0,0.333,?,78.0,0.625,30.0,0.0,?,58.8,?,10.0,2.5,?,?,?,?,?,1
36894.0,0,?,?,0,?,1,?,824.0,2.0,?,?,30.0,?,0.3,16.0,?,?,?,0.0,?,?,41.2,0.0,?,?,30.0,?,?,100.0,1
?,0,?,0,?,?,?,2,?,?,?,?,?,?,0.333,?,76.0,?,?,19.1,2250.0,?,38.2,3.0,1.2,0.5,?,35.0,?,100.0,?
?,?,1,?,?,0,?,?,827.0,9.0,2,?,?,?,?,?,?,?,30.0,?,?,?,?,6.0,2.25,?,30.0,?,?,100.0,1
?,?,?,?,0,0,1,?,?,?,?,?,30.0,?,0.467,15.0,96.0,0.75,?,?,?,?,41.2,?,?,?,30.0,?,100.0,?,?
