@relation dataset

@attribute attr_4 real
@attribute attr_5 {0, 1}
@attribute attr_7 {0, 1}
@attribute attr_10 {0, 1}
@attribute attr_11 {0, 1, 2}
@attribute attr_13 {0, 1, 2}
@attribute attr_14 {0, 1}
@attribute attr_15 {0, 1, 2, 3}
@attribute attr_16 real
@attribute attr_17 real
@attribute attr_18 {0, 1, 2}
@attribute attr_20 real
@attribute attr_21 real
@attribute attr_22 real
@attribute attr_23 real
@attribute attr_24 real
@attribute attr_25 real
@attribute attr_26 real
@attribute attr_27 real
@attribute attr_28 real
@attribute attr_29 real
@attribute attr_30 real
@attribute attr_31 real
@attribute attr_32 real
@attribute attr_34 real
@attribute attr_35 real
@attribute attr_36 real
@attribute attr_37 real
@attribute attr_38 real
@attribute attr_39 real
@attribute attr_40 {0, 1}


@data
?,0,?,?,?,0,1,3,?,9.0,2,?,55.0,?,?,?,?,?,24.0,?,1650.0,?,41.2,?,2.5,1.7,33.0,?,103.33,?,?
37355.0,?,1,?,0,?,?,?,828.0,?,?,?,40.0,?,?,?,?,?,?,?,?,?,37.5,?,?,?,35.0,?,?,?,?
37355.0,0,?,?,0,0,?,?,828.0,9.0,?,?,?,?,0.233,?,78.0,?,30.0,0.0,?,?,?,?,2.4,?,35.0,?,?,?,?
25515.0,?,?,?,2,0,?,?,821.0,?,?,1911.0,42.5,?,?,?,?,0.625,?,15.8,?,?,?,8.0,?,0.8,?,40.0,?,?,0
?,?,?,0,?,?,?,2,828.0,?,2,1911.0,?,?,?,15.5,?,0.875,?,0.0,?,?,46.8,?,?,?,30.0,?,100.0,100.0,?
?,?,?,?,?,?,?,?,?,?,?,?,42.0,?,?,15.0,?,?,?,16.7,?,?,?,?,?,0.2,?,40.0,?,?,?
?,?,1,?,?,0,?,?,827.0,?,2,?,?,44.0,?,?,?,?,20.0,14.1,1300.0,?,35.4,?,?,1.5,40.0,?,110.0,100.0,?
?,?,?,0,?,0,?,?,?,?,?,?,?,?,0.3,?,?,0.8125,?,?,?,?,39.8,?,?,?,30.0,40.0,103.125,100.0,?
?,0,?,0,?,0,1,2,824.0,9.0,2,?,?,?,?,?,?,?,30.0,?,?,?,?,?,?,?,30.0,40.0,103.125,?,?
?,0,?,0,0,0,1,?,824.0,2.0,2,?,?,48.0,?,16.0,?,?,?,?,?,?,?,?,?,?,30.0,?,103.22,100.0,?
37572.0,0,?,0,?,?,?,?,824.0,?,2,1911.0,35.0,48.0,0.233,?,?,0.5625,?,16.1,1900.0,44.6,?,0.0,?,1.5,30.0,40.0,103.22,100.0,?
?,?,?,0,?,?,?,?,?,2.0,?,1910.0,47.5,68.0,0.4,?,78.0,?,22.0,?,?,?,37.5,?,?,1.7,33.0,40.0,103.125,?,0
?,0,1,0,?,?,?,?,816.0,2.0,2,?,?,60.0,?,?,78.0,1.0,?,0.0,?,?,40.0,3.0,2.5,1.0,30.0,?,?,?,?
35816.0,0,?,?,0,0,1,?,815.0,?,1,?,40.0,55.0,?,15.5,92.0,?,22.0,?,1550.0,53.2,?,?,2.9,1.3,?,?,?,?,?
23055.0,1,?,1,1,?,?,?,821.0,7.0,2,?,42.5,52.0,?,?,?,0.625,25.0,?,1800.0,?,?,?,?,?,?,?,?,?,0
?,1,1,1,?,?,?,?,?,?,?,?,50.0,?,0.267,15.2,?,?,25.0,?,?,56.8,?,2.0,?,?,?,40.0,?,100.0,0
25520.0,?,?,?,2,0,?,2,?,?,2,1910.0,?,?,?,14.0,?,?,20.0,?,1800.0,56.2,?,?,?,?,34.0,40.0,103.125,?,?
35982.0,0,0,?,?,?,0,?,?,2.0,?,?,?,67.0,0.4,?,?,0.8125,38.0,0.0,?,58.8,?,?,2.5,?,?,40.0,?,?,?
?,?,?,0,?,?,?,2,?,?,?,?,47.0,67.0,0.333,16.0,?,0.5625,?,?,?,50.5,?,?,2.5,?,?,?,103.125,?,?
47203.0,1,1,?,?,0,?,0,802.0,?,0,?,50.0,55.0,?,?,?,?,?,10.2,1635.0,51.0,?,?,3.0,?,?,40.0,?,?,?
?,?,?,?,0,?,?,?,?,?,2,?,?,63.0,?,13.0,?,1.0,?,0.0,?,56.2,?,?,?,?,?,40.0,?,100.0,?
?,0,?,0,?,?,1,3,?,?,?,?,50.0,60.0,0.267,?,86.0,1.125,28.0,?,?,?,35.9,?,?,?,?,?,?,?,0
?,?,?,?,?,0,?,?,?,?,2,1911.0,55.0,53.0,?,?,72.0,0.625,25.0,22.7,?,45.5,?,?,2.4,0.9,?,40.0,?,?,?
?,0,1,?,0,?,?,3,815.0,2.0,?,1910.0,35.0,?,?,15.3,?,?,?,?,1900.0,?,?,0.0,?,?,33.0,?,106.66,?,?
37994.0,?,1,?,?,0,0,?,?,7.0,?,1911.0,?,?,?,15.0,?,0.625,25.0,16.7,?,?,?,4.0,?,?,34.0,40.0,?,?,?
?,?,1,?,?,?,?,?,821.0,?,?,1910.0,?,49.0,0.2,15.0,?,?,?,?,1900.0,?,?,0.0,?,0.85,34.0,?,?,?,?
?,?,?,1,?,?,1,?,?,2.0,?,?,?,?,?,?,?,?,?,?,1420.0,62.5,37.5,0.0,?,1.35,?,?,?,?,?
47203.0,?,1,1,?,?,1,?,?,7.0,?,?,?,50.0,?,?,74.0,0.75,?,?,?,?,35.7,?,?,1.0,?,?,?,100.0,?
?,?,0,?,?,?,?,?,?,9.0,?,?,?,?,?,16.0,82.0,?,?,5.6,2100.0,?,?,?,?,0.4,?,?,?,?,1
35871.0,0,?,?,0,?,1,?,?,?,2,?,?,?,0.2,?,80.0,?,?,8.6,2100.0,53.8,?,?,?,1.0,30.0,40.0,100.0,100.0,?
?,0,1,0,?,0,?,?,?,2.0,?,?,40.0,?,?,?,68.0,?,?,?,?,?,41.2,?,2.5,1.5,33.0,40.0,?,?,?
47169.0,0,?,?,0,0,1,?,824.0,9.0,?,1911.0,40.0,?,?,?,?,?,?,0.0,2400.0,?,?,8.0,?,?,?,?,?,100.0,?
37822.0,?,?,?,?,?,?,?,816.0,9.0,?,?,?,?,?,15.8,?,0.5,38.0,5.6,1736.0,55.6,?,0.0,2.5,?,35.0,?,?,?,1
?,?,?,1,1,?,?,?,?,?,0,?,?,?,0.2,15.4,?,?,?,?,?,56.8,?,?,?,?,35.0,?,103.125,100.0,?
?,1,1,?,2,?,?,2,?,?,?,?,?,?,?,15.5,?,?,?,?,?,54.3,34.3,4.0,2.5,?,34.0,?,?,?,?
?,?,?,?,?,?,?,?,821.0,7.0,?,?,?,64.0,0.4,?,?,?,?,?,1800.0,71.4,?,4.0,?,0.9,?,40.0,103.125,?,?
35458.0,?,?,0,?,0,0,?,?,?,2,?,?,?,?,?,?,?,?,?,2300.0,?,?,?,2.5,?,30.0,?,?,100.0,?
35460.0,?,1,?,0,?,?,2,?,2.0,2,1910.0,?,54.0,?,?,?,0.8125,?,?,?,?,38.9,?,?,?,30.0,?,?,100.0,?
?,?,1,?,?,?,?,?,?,?,2,?,?,?,?,?,?,?,?,0.0,?,58.8,41.2,?,?,?,?,?,?,?,?
?,?,1,?,?,0,?,2,?,9.0,?,?,47.5,?,?,?,?,?,30.0,0.0,?,?,?,?,?,?,?,?,106.45,?,?
?,?,?,?,?,?,?,?,824.0,?,2,1910.0,?,?,0.367,?,?,0.5625,40.0,?,?,?,?,2.0,2.5,?,?,40.0,106.45,100.0,?
37365.0,?,?,?,0,?,0,?,?,?,?,1911.0,?,70.0,0.333,14.9,?,?,?,?,?,?,39.1,?,?,?,40.0,?,106.89,?,1
?,?,?,1,?,?,1,?,?,9.0,?,1911.0,?,70.0,0.4,?,?,?,?,5.4,?,?,40.2,?,?,0.9,?,?,106.66,?,?
?,0,?,?,?,?,?,?,?,?,2,?,?,60.0,0.4,14.5,?,0.8125,?,8.6,?,53.8,?,?,?,?,35.0,40.0,110.0,?,?
?,?,1,0,?,?,?,?,828.0,2.0,2,?,?,?,?,16.0,?,?,?,0.0,?,58.8,?,?,?,?,30.0,?,106.45,?,1
?,?,1,?,0,0,?,3,?,9.0,?,?,?,64.0,?,?,?,?,?,?,?,?,?,?,?,?,?,40.0,103.125,100.0,1
?,0,1,0,?,0,1,?,?,?,?,?,40.0,?,0.233,?,82.0,0.75,31.0,?,?,?,?,3.0,?,?,30.0,?,106.66,?,?
?,?,1,?,2,?,?,0,?,?,?,?,50.0,69.0,?,?,82.0,?,?,0.0,?,62.5,37.5,0.0,?,?,?,40.0,106.45,?,?
37338.0,?,1,?,?,?,?,2,?,9.0,2,1911.0,?,?,?,?,?,?,?,?,?,55.6,38.9,?,?,?,35.0,40.0,110.0,?,1
37915.0,0,?,?,?,0,?,?,?,2.0,?,1910.0,?,?,?,15.4,98.0,0.75,25.0,?,?,48.1,41.3,?,?,?,?,?,110.0,100.0,?
37915.0,0,1,0,?,?,1,?,?,?,2,?,?,62.0,0.4,?,?,0.75,?,?,1950.0,?,?,?,?,0.8,33.0,?,110.0,?,?
?,?,1,1,0,?,1,?,815.0,?,2,1911.0,?,?,?,15.1,90.0,?,30.0,6.0,?,?,34.5,1.0,2.5,?,?,40.0,?,?,0
37177.0,?,1,?,0,0,1,2,?,2.0,?,1910.0,?,?,?,?,82.0,?,30.0,0.0,?,?,?,0.0,?,1.0,33.0,?,?,100.0,?
37177.0,?,?,0,?,0,?,?,828.0,?,?,?,?,?,0.283,?,72.0,?,30.0,?,?,52.6,?,?,?,?,?,40.0,103.22,?,?
?,?,?,?,?,?,1,?,815.0,2.0,2,?,30.0,?,0.3,16.0,?,0.75,?,?,2050.0,?,37.5,?,2.75,?,?,40.0,?,?,?
35759.0,0,?,0,0,0,?,?,?,?,?,?,?,69.0,0.267,15.6,?,0.75,?,?,?,?,38.9,?,?,?,?,40.0,?,?,1
?,0,?,0,0,0,?,?,?,?,2,?,45.0,?,?,?,76.0,?,22.0,5.6,?,?,?,?,2.7,0.7,?,40.0,103.22,?,1
37501.0,0,1,0,?,?,?,?,?,?,?,1910.0,32.5,69.0,?,?,?,?,?,0.5,?,52.6,?,0.0,?,1.0,?,?,100.0,100.0,1
37938.0,1,?,1,?,?,0,3,?,?,?,1910.0,45.0,65.0,?,?,?,?,32.0,3.4,?,56.8,?,4.0,?,?,34.0,40.0,?,?,?
35528.0,?,?,?,?,0,?,?,816.0,?,?,?,?,?,0.3,?,88.0,?,32.0,?,?,?,?,?,?,1.0,40.0,?,103.125,?,?
?,?,1,?,?,0,?,?,?,?,2,?,?,?,0.2,16.5,?,?,?,2.3,?,?,?,?,?,?,30.0,?,?,100.0,?
?,?,1,?,1,?,1,?,815.0,?,0,?,?,65.0,?,16.2,?,0.625,30.0,?,?,?,37.5,?,?,?,38.0,40.0,106.45,100.0,0
?,?,?,?,?,?,?,?,815.0,9.0,?,?,?,?,?,?,?,1.0,?,?,?,?,?,0.0,?,1.0,35.0,?,?,100.0,?
?,?,?,?,?,0,?,?,?,?,2,1910.0,?,58.0,?,15.0,?,?,?,?,2000.0,?,?,?,?,?,35.0,?,?,100.0,0
?,0,?,?,?,?,?,?,824.0,9.0,2,?,?,64.0,0.233,15.4,88.0,?,24.0,?,1835.0,?,?,2.0,?,?,?,?,?,?,?
37505.0,0,?,?,?,?,?,2,824.0,?,2,?,?,?,?,?,?,?,?,?,?,?,35.7,?,2.0,?,?,?,106.45,100.0,?
47103.0,?,?,?,?,?,?,?,?,?,0,1910.0,?,63.0,0.3,16.4,?,?,27.0,?,?,41.3,?,?,?,0.3,?,?,?,100.0,?
?,1,?,1,2,?,?,?,?,9.0,?,?,?,?,?,14.5,?,?,?,20.7,?,41.3,?,?,?,?,?,33.0,?,100.0,?
34402.0,?,?,?,?,?,1,?,815.0,9.0,0,?,?,54.0,0.5,?,?,?,?,?,900.0,?,?,0.0,2.5,?,50.0,?,?,100.0,?
34545.0,0,1,0,0,?,0,?,?,?,?,?,?,?,?,?,79.0,?,?,?,1530.0,?,?,?,?,1.8,?,?,?,100.0,?
?,?,?,0,?,?,?,3,815.0,?,2,1910.0,45.0,?,?,15.0,?,0.75,30.0,?,?,?,?,0.0,?,?,?,35.0,?,?,?
?,?,1,?,0,?,?,3,?,2.0,2,1910.0,?,42.0,?,?,?,?,28.0,?,?,?,45.7,0.0,?,1.0,?,?,?,?,?
36859.0,?,?,?,2,?,?,0,?,7.0,0,1911.0,?,?,0.267,?,70.0,?,?,3.4,?,56.8,?,?,?,?,?,?,?,100.0,?
?,?,?,?,?,0,?,?,802.0,?,?,?,57.5,?,?,15.5,?,0.625,?,?,1600.0,62.5,37.5,?,?,0.5,?,?,?,?,?
34683.0,?,?,0,?,?,1,?,815.0,2.0,?,?,?,?,0.3,?,92.0,0.625,?,?,1900.0,?,?,0.0,?,1.0,?,?,?,100.0,?
36648.0,0,?,?,?,?,?,3,?,?,?,1911.0,?,?,0.3,?,?,?,33.0,?,2000.0,?,34.8,?,?,?,35.0,?,96.9,?,?
34664.0,?,?,1,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1650.0,?,?,?,?,0.2,38.0,33.0,96.9,?,0
25416.0,?,?,?,2,0,0,?,?,?,?,1911.0,?,?,?,?,74.0,?,?,17.7,1900.0,44.2,?,?,2.5,?,40.0,?,100.0,?,0
?,?,?,1,2,0,?,0,?,2.0,?,?,?,?,0.267,?,?,?,55.0,?,1600.0,?,?,?,3.0,?,40.0,?,100.0,100.0,0
34546.0,0,?,?,0,?,?,?,816.0,?,1,?,?,54.0,?,14.5,?,?,?,10.9,2400.0,54.3,?,?,?,0.4,30.0,40.0,103.3,?,?
?,0,?,?,?,?,1,?,827.0,?,2,1910.0,45.0,?,0.3,15.0,75.0,0.75,25.0,?,?,?,40.2,?,?,?,?,?,96.6,100.0,?
34545.0,?,?,?,0,0,0,2,827.0,9.0,?,?,?,48.0,?,?,?,1.0,?,?,?,59.3,40.7,?,?,?,32.0,?,?,?,1
?,?,?,1,?,0,?,?,827.0,?,2,?,?,?,?,15.0,75.0,?,?,?,1720.0,61.7,?,0.0,?,?,?,33.0,?,?,?
?,1,1,?,?,0,?,?,?,7.0,?,?,?,?,?,14.0,?,0.75,?,?,?,?,?,?,?,?,?,?,100.0,100.0,?
47103.0,1,1,1,2,0,1,?,802.0,?,?,?,72.5,54.0,?,?,82.0,0.75,50.0,?,?,56.7,41.6,?,3.0,?,?,33.0,?,100.0,?
47103.0,1,1,1,2,?,?,?,?,2.0,?,?,?,50.0,0.3,15.0,?,0.75,30.0,15.9,1700.0,44.2,?,1.0,3.0,0.5,?,?,100.0,?,?
?,?,0,0,?,?,?,2,?,2.0,2,1910.0,50.0,48.0,?,?,68.0,?,?,?,1900.0,57.4,?,?,?,?,30.0,33.0,?,100.0,1
36928.0,?,1,0,?,0,?,3,?,?,?,1910.0,?,?,?,?,?,?,?,?,?,?,41.2,0.0,2.5,1.2,30.0,?,?,?,?
?,?,1,?,?,?,?,?,?,?,?,1910.0,?,54.0,0.3,?,?,?,28.0,?,?,?,?,0.0,2.5,?,30.0,33.0,?,100.0,1
34093.0,1,1,?,?,0,?,?,?,?,?,?,52.5,62.0,0.433,?,?,?,?,0.0,?,?,41.2,?,?,?,38.0,?,?,?,0
36859.0,?,1,1,2,?,?,0,?,?,0,1910.0,?,56.0,?,?,?,?,?,?,?,55.5,?,0.0,?,1.0,?,?,?,?,0
?,?,?,0,0,?,?,?,815.0,?,?,1910.0,?,?,?,?,81.0,?,30.0,?,?,?,37.5,?,2.5,1.0,?,?,?,100.0,1
?,?,1,0,?,?,1,?,815.0,?,1,?,?,58.0,?,?,78.0,0.625,?,?,?,?,?,?,?,?,30.0,35.0,?,?,?
36894.0,0,?,?,0,0,?,2,824.0,2.0,2,1910.0,?,51.0,?,?,?,?,20.0,?,2250.0,?,?,?,?,?,30.0,?,?,?,?
36894.0,0,?,?,0,0,?,2,824.0,?,?,?,?,?,0.333,?,?,?,?,19.1,2250.0,42.7,38.2,3.0,?,0.5,?,?,103.3,?,1
?,?,?,?,?,0,?,2,?,?,2,?,30.0,?,0.467,?,?,0.75,?,?,?,58.8,?,?,2.25,?,?,35.0,?,100.0,?
?,?,1,?,0,?,1,?,?,?,2,?,?,?,0.467,?,?,0.75,30.0,?,?,?,41.2,?,?,0.75,30.0,35.0,?,?,?
