@relation dataset

@attribute attr_4 real
@attribute attr_5 {NO, YES}
@attribute attr_7 {NO, YES}
@attribute attr_8 {BENTON, UDDEHOLM}
@attribute attr_10 {COATED, UNCOATED}
@attribute attr_11 {COATED, COVER, UNCOATED}
@attribute attr_12 {NO, YES}
@attribute attr_13 {LINE, NAPTHA, XYLOL}
@attribute attr_14 {NO, YES}
@attribute attr_15 {Albert70, Motter70, Motter94, WoodHoe70}
@attribute attr_16 real
@attribute attr_17 real
@attribute attr_18 {CATALOG, SPIEGEL, TABLOID}
@attribute attr_20 real
@attribute attr_21 real
@attribute attr_22 real
@attribute attr_23 real
@attribute attr_24 real
@attribute attr_25 real
@attribute attr_26 real
@attribute attr_27 real
@attribute attr_28 real
@attribute attr_29 real
@attribute attr_30 real
@attribute attr_31 real
@attribute attr_32 real
@attribute attr_33 real
@attribute attr_34 real
@attribute attr_35 real
@attribute attr_36 real
@attribute attr_37 real
@attribute attr_38 real
@attribute attr_39 real
@attribute attr_40 {band, noband}


@data
?,YES,YES,BENTON,UNCOATED,UNCOATED,?,?,?,?,?,2.0,TABLOID,1911.0,?,50.0,0.367,14.0,?,0.75,?,?,1700.0,?,36.8,0.0,?,2.5,1.0,38.0,?,105.0,?,band
?,?,?,?,UNCOATED,?,NO,?,YES,Motter94,?,7.0,?,?,50.0,50.0,0.3,15.0,?,1.0,?,10.0,?,50.0,?,0.0,0.0,2.8,?,?,?,106.66,100.0,?
23052.0,?,YES,?,UNCOATED,?,NO,LINE,YES,?,821.0,?,TABLOID,?,?,45.0,?,14.5,70.0,0.625,?,?,?,?,40.5,0.0,0.0,?,1.0,?,40.0,?,?,?
35539.0,YES,?,?,UNCOATED,?,NO,LINE,YES,?,821.0,2.0,?,1911.0,?,43.0,?,?,75.0,1.0,20.0,15.8,1600.0,49.5,?,?,0.0,?,?,38.0,40.0,?,?,noband
37571.0,?,YES,BENTON,COATED,COATED,?,NAPTHA,NO,?,824.0,2.0,TABLOID,1911.0,?,?,0.233,16.0,70.0,0.8125,?,?,?,?,41.2,0.0,0.0,1.7,1.0,?,?,107.4,100.0,?
?,NO,?,BENTON,COATED,COATED,?,?,?,Motter94,?,9.0,TABLOID,1911.0,?,45.0,0.2,15.0,76.0,?,30.0,0.0,?,62.5,37.5,0.0,?,1.0,?,30.0,40.0,?,100.0,noband
37340.0,NO,YES,BENTON,COATED,COATED,NO,?,YES,?,?,?,?,1911.0,?,?,?,16.3,70.0,?,?,1.2,?,?,?,?,0.0,2.0,?,?,40.0,?,100.0,?
?,?,YES,BENTON,COATED,COATED,NO,LINE,YES,?,?,2.0,SPIEGEL,?,?,41.0,0.2,15.8,72.0,1.0,?,?,2000.0,62.5,37.5,?,?,2.5,1.0,30.0,40.0,?,100.0,?
?,NO,YES,BENTON,?,COATED,NO,LINE,YES,?,827.0,9.0,TABLOID,?,40.0,?,0.2,14.5,74.0,1.0,?,8.0,2100.0,57.5,34.5,0.0,0.0,2.3,0.7,35.0,40.0,107.4,?,?
?,NO,YES,?,COATED,?,?,LINE,YES,Motter94,827.0,?,?,?,?,?,?,?,70.0,?,20.0,?,?,57.5,?,?,0.0,2.0,0.7,35.0,40.0,?,100.0,?
37352.0,?,YES,BENTON,?,?,NO,LINE,YES,?,827.0,?,?,?,50.0,45.0,?,?,76.0,?,30.0,?,2150.0,?,34.5,0.0,0.0,?,?,35.0,40.0,107.4,?,?
?,NO,?,BENTON,UNCOATED,?,?,LINE,YES,Motter94,827.0,2.0,?,1911.0,50.0,45.0,0.3,15.2,?,?,?,5.9,?,?,35.3,?,?,?,1.0,35.0,?,?,100.0,noband
37157.0,NO,?,BENTON,COATED,?,?,LINE,?,Motter94,?,2.0,?,1910.0,?,?,0.233,17.0,70.0,0.75,?,?,2200.0,58.8,?,?,?,2.5,1.0,?,?,?,100.0,?
?,?,YES,?,?,COATED,?,?,?,WoodHoe70,815.0,2.0,?,1911.0,37.5,44.0,?,?,90.0,?,28.0,20.0,?,45.0,35.0,0.0,?,2.4,0.8,35.0,40.0,?,?,?
37352.0,?,YES,BENTON,UNCOATED,COATED,?,?,YES,WoodHoe70,?,9.0,?,1911.0,?,44.0,?,16.5,91.0,0.75,30.0,?,2050.0,?,34.8,0.0,0.0,?,?,35.0,40.0,107.4,?,noband
25507.0,YES,?,BENTON,UNCOATED,UNCOATED,NO,LINE,?,?,821.0,2.0,TABLOID,?,?,44.0,?,?,78.0,?,?,7.6,?,?,?,?,0.0,2.5,0.7,?,40.0,114.28,?,?
25507.0,?,YES,BENTON,?,UNCOATED,?,LINE,YES,?,?,?,TABLOID,1910.0,?,44.0,0.2,?,69.0,0.625,20.0,8.5,1510.0,53.2,38.3,2.0,0.0,2.5,?,?,?,?,?,noband
37080.0,NO,?,?,COATED,COATED,NO,?,?,Motter94,828.0,2.0,TABLOID,?,40.0,?,0.333,?,78.0,0.75,35.0,0.0,2400.0,?,?,?,0.0,?,1.0,?,40.0,100.0,100.0,band
35334.0,YES,?,?,UNCOATED,?,NO,?,?,WoodHoe70,?,2.0,TABLOID,1911.0,?,?,0.267,?,96.0,1.0,28.0,?,?,58.8,41.2,?,0.0,3.0,0.8,40.0,40.0,103.12,100.0,?
35334.0,YES,YES,?,?,UNCOATED,?,LINE,YES,?,816.0,?,TABLOID,1911.0,32.5,43.0,?,15.0,82.0,1.0,?,?,1500.0,54.3,38.0,4.0,?,?,1.0,?,?,?,100.0,?
37869.0,NO,YES,?,UNCOATED,COATED,NO,?,YES,?,815.0,9.0,CATALOG,1911.0,37.5,44.0,?,15.0,?,?,?,0.0,?,62.5,37.5,0.0,0.0,?,1.0,?,?,?,?,noband
37869.0,NO,?,?,?,COATED,?,LINE,YES,WoodHoe70,815.0,?,?,1910.0,?,?,?,16.0,?,?,32.0,7.0,?,?,?,0.0,?,?,1.0,28.0,?,?,100.0,?
35752.0,NO,?,?,COATED,?,?,?,YES,?,824.0,9.0,TABLOID,?,50.0,43.0,0.2,?,82.0,0.875,30.0,0.0,2270.0,?,?,12.0,?,2.0,1.0,30.0,40.0,103.22,?,?
35752.0,NO,YES,BENTON,?,COATED,NO,LINE,YES,Motter94,?,2.0,TABLOID,1910.0,?,?,0.3,16.3,80.0,0.8125,?,?,2270.0,55.6,44.4,12.0,?,?,?,30.0,?,103.22,?,noband
35794.0,?,YES,BENTON,?,?,?,LINE,YES,?,827.0,2.0,?,1911.0,?,43.0,0.267,15.8,57.0,0.75,?,1.2,1480.0,?,40.7,?,0.0,1.4,1.7,33.0,40.0,103.12,?,noband
?,NO,?,?,?,COATED,?,?,YES,?,827.0,?,?,1911.0,52.5,43.0,?,16.6,?,0.75,20.0,7.9,?,?,36.0,0.0,?,?,0.7,?,?,103.12,?,?
35752.0,?,YES,?,COATED,?,?,?,?,?,?,?,?,?,50.0,43.0,?,?,?,0.8125,35.0,0.0,2300.0,?,?,0.0,?,1.3,0.7,?,?,?,100.0,noband
?,?,YES,BENTON,COATED,COATED,NO,?,YES,?,821.0,?,?,?,25.0,38.0,?,?,?,?,?,0.0,?,?,42.5,0.0,0.0,?,0.85,?,?,103.12,100.0,?
37441.0,NO,?,BENTON,COATED,?,?,LINE,?,?,821.0,?,?,?,?,?,0.233,?,?,?,?,?,?,58.8,?,5.0,?,?,0.9,?,?,103.12,?,noband
?,NO,?,?,?,?,?,LINE,YES,?,?,?,?,?,?,46.0,?,?,?,?,?,?,2000.0,61.0,36.6,?,0.0,?,1.3,?,?,?,100.0,?
?,YES,?,?,UNCOATED,?,NO,?,?,Motter94,?,2.0,?,1911.0,?,41.0,?,?,?,?,?,14.1,?,?,?,?,?,?,1.0,?,?,?,?,?
?,?,YES,BENTON,UNCOATED,?,NO,?,?,Motter94,827.0,2.0,?,?,47.5,41.0,0.233,16.5,?,0.75,20.0,14.1,?,50.5,?,4.0,?,?,1.0,?,?,?,?,?
?,?,NO,?,?,?,?,?,?,?,824.0,2.0,?,1910.0,?,46.0,?,15.0,?,?,?,?,?,58.8,?,0.0,?,1.0,?,33.0,40.0,?,?,?
?,NO,?,?,?,COATED,?,?,?,?,?,9.0,TABLOID,?,40.0,?,0.267,?,68.0,?,?,?,?,58.8,?,0.0,0.0,1.0,1.0,?,40.0,?,100.0,?
?,?,YES,?,COATED,COATED,?,?,?,?,?,?,?,1911.0,?,?,?,?,85.0,0.625,30.0,?,?,?,?,0.0,?,?,?,?,?,?,?,noband
37869.0,?,YES,?,?,?,?,?,YES,Albert70,?,?,?,1911.0,35.0,?,?,?,?,?,?,4.7,?,58.8,?,0.0,0.0,2.0,1.0,?,40.0,103.125,?,?
?,?,?,?,UNCOATED,COATED,?,LINE,?,Albert70,802.0,?,?,1911.0,?,?,?,?,?,?,?,?,1400.0,?,37.5,?,?,?,?,28.0,?,?,?,?
?,YES,?,BENTON,UNCOATED,?,?,?,?,?,?,7.0,?,1911.0,?,?,0.2,?,?,?,?,?,?,52.6,36.8,2.0,?,?,0.8,?,?,96.97,?,band
?,?,YES,BENTON,?,?,?,?,YES,Motter94,?,2.0,TABLOID,?,?,?,?,?,?,?,30.0,8.8,?,54.9,?,16.0,0.0,?,?,40.0,40.0,?,100.0,band
?,YES,?,?,UNCOATED,?,NO,LINE,?,Motter94,?,?,TABLOID,1910.0,?,?,0.233,15.0,77.0,?,?,?,?,?,?,0.0,?,?,1.0,?,?,?,?,noband
?,?,?,BENTON,?,?,?,?,?,?,827.0,?,?,1910.0,?,?,?,15.0,79.0,?,?,?,?,49.0,?,?,?,?,1.0,40.0,?,?,100.0,?
37386.0,?,?,BENTON,?,?,NO,?,?,?,824.0,?,?,1911.0,40.0,40.0,?,?,?,?,?,?,?,?,?,4.0,?,?,?,40.0,40.0,?,?,?
37254.0,?,?,BENTON,?,?,NO,?,?,?,?,7.0,?,?,42.5,41.0,0.3,?,?,0.625,20.0,?,1750.0,57.5,40.0,?,0.0,?,?,35.0,40.0,96.97,?,?
35457.0,?,YES,?,?,?,NO,LINE,?,?,828.0,9.0,TABLOID,?,?,39.0,?,16.2,?,1.0,30.0,?,?,62.5,37.5,?,0.0,?,?,?,?,94.117,?,?
?,NO,?,?,UNCOATED,UNCOATED,?,?,YES,Albert70,802.0,?,?,?,?,?,?,14.02,?,0.75,?,?,1800.0,53.2,39.4,0.0,?,3.0,1.3,?,?,109.67,?,noband
47202.0,?,YES,?,?,?,NO,?,?,?,?,2.0,?,?,67.5,?,0.2,?,80.0,0.5,?,?,?,?,40.2,?,0.0,?,?,?,?,?,?,?
?,?,YES,BENTON,?,?,NO,?,YES,Motter94,?,?,?,1910.0,?,?,?,16.0,?,?,?,?,?,?,?,0.0,?,?,0.75,33.0,?,109.67,?,?
37354.0,?,?,BENTON,?,COATED,?,?,?,?,?,?,?,?,42.5,?,0.2,?,?,0.625,20.0,?,?,?,?,0.0,0.0,?,0.9,35.0,?,?,?,?
37355.0,NO,?,?,UNCOATED,?,NO,LINE,?,WoodHoe70,?,?,TABLOID,1910.0,49.0,?,?,?,?,?,?,?,?,56.8,?,2.0,?,0.7,?,?,?,?,?,band
47202.0,?,YES,BENTON,UNCOATED,UNCOATED,NO,LINE,YES,?,?,?,?,1910.0,?,?,?,?,?,?,?,?,1650.0,?,?,?,?,?,?,?,40.0,?,100.0,noband
37355.0,NO,?,BENTON,?,?,?,?,?,?,828.0,?,?,?,?,44.0,?,16.1,78.0,0.9375,30.0,?,?,?,?,?,?,2.0,?,?,40.0,?,100.0,noband
37355.0,?,YES,?,?,?,NO,?,?,?,?,?,TABLOID,?,?,?,?,16.5,?,?,?,?,2000.0,?,?,4.0,0.0,2.5,?,35.0,40.0,103.22,100.0,?
37355.0,NO,?,BENTON,?,?,?,?,?,?,827.0,?,TABLOID,1910.0,40.0,?,0.35,16.1,?,?,?,11.1,?,?,?,4.0,?,?,0.9,35.0,?,?,?,?
35753.0,?,?,?,COATED,COATED,NO,?,?,Motter94,824.0,?,?,1910.0,?,?,?,?,?,?,?,?,?,55.6,?,?,?,?,?,30.0,?,103.22,?,?
25514.0,YES,?,BENTON,?,?,NO,LINE,NO,?,?,?,?,?,?,49.0,0.267,?,?,?,30.0,5.6,1750.0,55.6,?,?,0.0,2.5,0.9,?,?,?,100.0,?
38051.0,?,?,BENTON,?,?,NO,?,?,WoodHoe70,816.0,9.0,?,?,?,?,0.2,15.6,74.0,?,24.0,0.0,?,58.8,?,0.0,0.0,2.5,1.7,33.0,40.0,103.33,100.0,noband
?,?,YES,BENTON,COATED,?,?,?,?,?,?,2.0,TABLOID,?,40.0,?,0.233,?,74.0,?,34.0,?,?,?,37.5,?,?,?,?,?,40.0,100.0,?,noband
?,NO,?,?,COATED,?,?,?,YES,Motter94,828.0,9.0,TABLOID,?,?,49.0,?,?,?,?,30.0,?,?,?,37.5,?,0.0,?,?,35.0,?,100.0,?,noband
25515.0,?,?,?,?,?,?,LINE,YES,?,?,?,TABLOID,?,?,46.0,0.3,?,?,0.625,42.0,15.8,1850.0,?,?,?,0.0,?,0.8,34.0,?,?,?,?
?,?,NO,?,?,?,?,LINE,?,?,?,?,TABLOID,?,35.0,?,?,?,?,?,30.0,0.0,?,?,46.8,?,?,?,?,?,40.0,100.0,?,?
35534.0,?,?,?,UNCOATED,?,NO,?,?,?,?,?,?,?,?,44.0,?,?,?,1.25,?,?,?,?,34.3,0.0,?,2.5,0.2,?,?,110.0,100.0,?
35534.0,YES,YES,BENTON,UNCOATED,?,?,?,NO,Motter94,?,9.0,TABLOID,?,45.0,?,0.3,?,?,?,?,?,1300.0,50.5,?,0.0,?,?,?,40.0,?,?,100.0,?
35754.0,?,?,?,COATED,?,?,?,?,?,824.0,?,TABLOID,?,?,?,?,?,70.0,?,30.0,?,?,56.8,39.8,0.0,0.0,2.5,?,?,?,103.125,?,noband
?,?,YES,?,COATED,?,NO,?,YES,Motter94,?,9.0,TABLOID,?,?,43.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,40.0,103.125,100.0,noband
?,?,?,BENTON,?,COATED,?,?,?,Motter94,?,?,?,?,?,?,?,16.0,76.0,?,?,?,?,49.5,?,?,?,?,?,30.0,?,103.22,?,?
?,NO,?,?,COATED,?,?,LINE,YES,?,?,?,?,?,35.0,?,0.233,16.0,?,?,30.0,16.1,1900.0,?,?,0.0,?,?,?,30.0,40.0,?,100.0,?
?,NO,YES,BENTON,?,?,?,LINE,YES,?,827.0,?,?,1910.0,?,68.0,?,?,78.0,?,?,?,?,62.5,?,?,0.0,2.1,1.7,?,?,103.125,100.0,?
?,NO,YES,?,?,?,?,LINE,NO,WoodHoe70,?,2.0,?,?,40.0,60.0,0.233,15.0,78.0,?,28.0,?,?,?,?,3.0,0.0,2.5,?,?,?,106.66,100.0,band
35816.0,?,YES,?,COATED,?,?,LINE,YES,?,?,?,?,?,?,?,0.433,?,92.0,?,?,9.6,1550.0,?,37.2,1.0,?,2.9,1.3,?,40.0,?,?,band
23055.0,?,?,BENTON,UNCOATED,?,?,?,YES,Motter94,?,?,TABLOID,?,?,?,?,?,?,0.625,?,?,?,?,50.0,0.0,?,?,?,?,?,?,100.0,band
25520.0,?,?,BENTON,?,?,?,LINE,?,?,?,?,?,1910.0,?,56.0,?,15.2,?,?,?,3.4,1760.0,56.8,39.8,?,?,2.5,?,34.0,?,?,100.0,band
25520.0,?,YES,BENTON,?,UNCOATED,?,?,?,?,?,?,?,?,?,57.0,?,?,?,?,?,3.4,?,?,?,?,0.0,?,0.8,34.0,?,?,?,band
35982.0,?,?,BENTON,?,COATED,?,?,?,?,824.0,2.0,TABLOID,1910.0,47.0,?,0.4,?,74.0,?,?,?,1900.0,58.8,?,?,0.0,?,1.1,?,40.0,?,100.0,?
35872.0,?,?,?,COATED,?,NO,LINE,?,?,?,9.0,?,?,47.0,?,?,16.0,?,?,?,?,?,50.5,?,?,0.0,2.5,?,?,40.0,?,100.0,noband
?,?,?,BENTON,?,?,?,?,?,?,802.0,2.0,?,?,?,55.0,?,13.86,?,?,?,?,1635.0,51.0,?,?,?,?,?,40.0,?,100.0,?,noband
37168.0,NO,?,?,?,?,?,?,?,WoodHoe70,?,2.0,?,?,?,63.0,?,13.0,?,?,?,?,1800.0,?,?,?,?,?,1.0,?,?,?,100.0,band
?,NO,?,BENTON,COATED,COATED,NO,?,?,?,?,2.0,?,?,?,?,?,13.6,?,1.125,?,?,?,?,35.9,?,?,?,1.0,?,?,?,?,band
25517.0,?,?,?,?,?,?,LINE,?,?,?,?,TABLOID,?,55.0,53.0,0.3,?,?,?,?,?,1750.0,?,?,1.0,0.0,?,?,?,?,?,100.0,band
37333.0,?,?,BENTON,?,?,?,?,?,WoodHoe70,815.0,?,TABLOID,1910.0,?,?,0.3,15.3,80.0,?,20.0,0.0,1900.0,76.9,?,?,?,2.5,?,33.0,?,?,?,band
37994.0,YES,YES,BENTON,UNCOATED,?,NO,?,?,?,?,?,?,?,55.0,?,?,?,84.0,0.625,25.0,16.7,?,?,?,?,0.0,2.0,?,?,40.0,103.125,?,?
?,YES,?,?,UNCOATED,?,NO,LINE,NO,?,?,?,?,?,55.0,49.0,0.2,?,?,?,?,17.1,1900.0,?,35.2,0.0,0.0,2.5,?,?,?,?,100.0,?
?,?,?,?,UNCOATED,?,NO,?,YES,Albert70,?,2.0,?,?,50.0,?,0.2,15.7,?,?,?,0.0,1420.0,62.5,37.5,?,?,?,?,?,40.0,?,?,noband
?,YES,YES,?,?,UNCOATED,NO,LINE,YES,Albert70,802.0,?,?,?,?,50.0,?,?,?,?,?,?,?,?,?,3.0,?,?,1.0,40.0,40.0,106.45,100.0,?
35871.0,?,?,BENTON,?,?,?,LINE,YES,Motter94,?,?,?,?,35.0,56.0,0.233,?,82.0,0.5625,?,?,2100.0,?,?,?,?,?,?,30.0,40.0,?,?,?
35871.0,?,?,?,?,COATED,?,?,?,?,824.0,?,?,?,?,?,0.2,?,80.0,0.8125,40.0,8.6,2100.0,53.8,37.6,8.0,?,?,?,?,40.0,?,100.0,?
?,?,?,?,COATED,?,NO,?,?,Motter94,824.0,?,TABLOID,?,40.0,50.0,?,16.0,?,?,?,0.0,2400.0,?,41.2,8.0,0.0,?,?,?,?,?,100.0,?
47169.0,?,?,?,?,COATED,NO,?,YES,?,?,9.0,TABLOID,1911.0,?,?,?,16.0,?,?,?,?,?,58.8,?,8.0,?,1.5,?,?,?,103.125,100.0,?
?,?,YES,?,?,COATED,NO,LINE,?,?,816.0,?,CATALOG,1911.0,?,?,?,?,76.0,?,?,?,?,?,38.9,0.0,?,?,1.5,?,40.0,?,100.0,?
?,NO,?,?,UNCOATED,?,?,LINE,?,?,?,?,?,?,?,?,0.2,?,78.0,0.5,?,?,?,56.8,36.9,0.0,0.0,?,?,35.0,40.0,?,100.0,?
?,?,?,?,?,?,NO,?,NO,?,?,2.0,TABLOID,1911.0,55.0,?,?,?,79.0,0.625,?,?,?,54.3,?,?,?,?,?,?,40.0,100.0,100.0,?
?,?,YES,BENTON,?,?,?,?,NO,?,?,?,?,1910.0,52.0,?,?,15.5,?,0.625,30.0,0.0,1800.0,?,28.6,?,?,?,0.9,?,40.0,?,?,?
?,NO,?,BENTON,COATED,?,NO,?,?,?,?,?,TABLOID,?,?,56.0,?,?,?,?,?,?,?,60.2,39.8,?,?,2.5,?,?,?,?,?,?
35460.0,?,?,BENTON,?,COATED,NO,?,YES,Motter94,824.0,2.0,?,1910.0,?,?,0.333,?,?,?,?,?,2250.0,55.6,?,?,?,?,1.3,?,?,?,100.0,?
?,NO,?,?,UNCOATED,COATED,?,?,?,Motter94,?,2.0,TABLOID,?,?,?,?,16.0,?,0.75,?,?,?,58.8,41.2,?,?,?,?,35.0,?,?,?,noband
?,NO,?,?,?,COATED,?,LINE,?,Motter94,?,?,?,?,47.5,68.0,?,?,?,0.75,30.0,?,?,52.1,47.9,0.0,?,?,?,?,?,?,?,noband
?,?,?,?,COATED,?,?,?,?,?,824.0,?,TABLOID,1910.0,?,?,0.367,15.5,74.0,?,40.0,?,?,?,36.8,2.0,0.0,?,?,?,?,?,?,noband
37365.0,NO,?,?,?,COATED,?,LINE,?,Motter94,?,2.0,?,?,?,?,0.333,?,?,?,?,?,1500.0,57.5,?,0.0,0.0,2.5,?,40.0,?,?,100.0,noband
37365.0,?,?,BENTON,UNCOATED,?,?,?,?,Motter94,827.0,?,TABLOID,1911.0,?,70.0,?,?,?,?,?,?,1500.0,54.3,40.2,?,?,2.3,?,?,40.0,?,100.0,noband
37338.0,NO,?,?,COATED,?,?,?,?,Motter94,824.0,?,?,1911.0,47.5,60.0,0.4,?,74.0,0.8125,?,?,?,53.8,37.6,?,?,?,1.5,35.0,40.0,?,?,?
?,?,YES,?,?,?,?,?,YES,?,828.0,?,?,?,?,62.0,0.267,16.0,?,?,?,0.0,?,?,41.2,?,?,1.4,?,?,40.0,?,100.0,noband
?,NO,YES,?,?,?,NO,?,YES,WoodHoe70,?,?,?,?,?,64.0,?,?,?,?,26.0,?,?,58.8,41.2,?,?,2.5,1.0,?,40.0,?,100.0,noband
35458.0,NO,?,?,?,?,?,LINE,?,?,?,2.0,?,?,40.0,64.0,?,15.0,82.0,0.75,31.0,?,2400.0,?,40.0,3.0,?,?,?,?,?,?,?,?
47203.0,YES,?,BENTON,?,?,NO,?,?,Albert70,802.0,7.0,?,?,?,?,0.367,?,?,?,50.0,?,1700.0,?,?,?,?,?,1.0,?,?,?,?,?
?,?,?,BENTON,?,?,?,LINE,?,Motter94,?,?,TABLOID,?,50.0,60.0,?,16.0,76.0,?,28.0,5.6,1600.0,?,38.9,?,?,1.0,?,?,?,110.0,?,?
37915.0,?,?,BENTON,COATED,COATED,NO,LINE,?,WoodHoe70,815.0,?,TABLOID,?,50.0,?,0.4,?,?,0.75,?,10.6,?,?,?,0.0,?,?,?,?,?,110.0,?,?
?,?,?,?,COATED,COATED,?,LINE,?,WoodHoe70,815.0,?,TABLOID,1911.0,?,?,0.4,14.9,96.0,?,26.0,?,?,?,?,0.0,?,?,0.8,33.0,40.0,?,?,noband
37305.0,?,?,?,?,?,NO,?,?,?,815.0,?,TABLOID,?,?,?,?,?,?,?,?,6.0,?,?,?,1.0,?,?,1.0,35.0,?,?,100.0,band
?,?,?,BENTON,COATED,?,?,LINE,?,?,?,?,?,?,40.0,?,?,17.0,82.0,?,30.0,?,?,?,?,?,?,?,1.0,33.0,?,103.22,?,noband
37177.0,?,?,BENTON,COATED,?,?,LINE,?,?,828.0,?,TABLOID,?,?,56.0,?,?,?,?,?,?,2550.0,?,47.4,?,0.0,?,?,33.0,40.0,?,100.0,noband
?,NO,YES,?,?,?,?,?,YES,WoodHoe70,815.0,?,?,?,?,?,?,?,?,0.75,35.0,?,?,?,?,?,?,?,?,33.0,?,100.0,100.0,?
?,NO,?,BENTON,COATED,?,?,?,?,Motter94,?,2.0,TABLOID,?,?,?,?,?,72.0,?,21.0,?,?,?,38.9,?,0.0,?,1.1,30.0,40.0,?,100.0,?
37579.0,?,YES,?,COATED,?,NO,?,YES,?,?,?,?,?,?,69.0,0.267,16.1,?,?,?,5.6,2426.0,?,?,0.0,?,2.7,?,30.0,?,?,100.0,?
?,NO,YES,BENTON,?,COATED,?,?,NO,?,815.0,9.0,TABLOID,?,?,?,?,?,94.0,?,?,0.5,?,52.6,42.1,?,?,2.5,?,?,40.0,?,100.0,?
37938.0,?,?,?,?,?,NO,LINE,NO,WoodHoe70,?,?,?,?,?,65.0,?,?,?,?,32.0,3.4,?,?,39.8,4.0,?,?,1.0,34.0,?,106.45,100.0,band
35528.0,?,?,?,UNCOATED,UNCOATED,?,?,?,WoodHoe70,?,?,?,1910.0,40.0,?,0.3,14.0,?,0.75,?,?,?,60.0,40.0,?,0.0,2.5,1.0,40.0,40.0,?,100.0,band
?,NO,YES,?,UNCOATED,COATED,?,LINE,?,?,?,9.0,?,1910.0,?,?,0.2,16.5,?,?,30.0,2.3,1900.0,57.5,?,0.0,?,1.3,0.8,?,40.0,106.45,100.0,?
?,?,?,?,UNCOATED,?,NO,?,?,?,815.0,?,CATALOG,1910.0,?,65.0,?,?,?,?,30.0,?,?,62.5,?,?,?,?,?,?,?,?,?,?
37365.0,NO,?,?,?,?,NO,?,?,?,815.0,?,?,?,?,62.0,0.4,?,94.0,?,35.0,?,1900.0,63.3,36.7,?,0.0,2.5,?,?,?,?,100.0,?
?,?,YES,?,UNCOATED,?,NO,?,YES,?,?,?,?,?,?,?,0.4,?,?,?,20.0,?,?,?,?,0.0,?,?,?,35.0,40.0,103.33,?,?
37505.0,?,?,BENTON,?,COATED,?,LINE,?,?,?,?,?,1910.0,?,?,?,?,?,?,?,?,1835.0,55.5,40.0,2.0,0.0,?,1.3,30.0,40.0,106.45,?,?
?,?,YES,?,COATED,?,NO,?,NO,?,?,2.0,?,?,40.0,?,0.2,?,?,0.8125,?,?,?,59.5,?,?,?,?,?,?,?,106.45,?,?
