@relation dataset

@attribute attr_4 real
@attribute attr_5 {0, 1}
@attribute attr_7 {0, 1}
@attribute attr_10 {0, 1}
@attribute attr_11 {0, 1, 2}
@attribute attr_13 {0, 1, 2}
@attribute attr_14 {0, 1}
@attribute attr_15 {0, 1, 2, 3}
@attribute attr_16 real
@attribute attr_17 real
@attribute attr_18 {0, 1, 2}
@attribute attr_20 real
@attribute attr_21 real
@attribute attr_22 real
@attribute attr_23 real
@attribute attr_24 real
@attribute attr_25 real
@attribute attr_26 real
@attribute attr_27 real
@attribute attr_28 real
@attribute attr_29 real
@attribute attr_30 real
@attribute attr_31 real
@attribute attr_32 real
@attribute attr_34 real
@attribute attr_35 real
@attribute attr_36 real
@attribute attr_37 real
@attribute attr_38 real
@attribute attr_39 real
@attribute attr_40 {0, 1}


@data
?,0,1,0,0,0,1,2,?,2.0,1,?,?,41.0,?,?,72.0,1.0,30.0,?,?,?,?,0.0,?,1.0,?,?,?,100.0,0
?,?,1,0,0,?,1,2,827.0,?,?,?,40.0,42.0,0.2,?,74.0,1.0,25.0,8.0,2100.0,57.5,34.5,0.0,2.3,0.7,?,40.0,107.4,?,0
37352.0,0,1,?,?,?,?,?,?,9.0,2,?,45.0,?,?,?,?,?,20.0,?,?,57.5,?,0.0,?,0.7,35.0,40.0,?,?,0
37352.0,?,1,1,?,0,1,2,?,?,?,?,50.0,45.0,?,?,76.0,1.0,30.0,?,2150.0,57.5,34.5,0.0,2.5,?,?,?,107.4,100.0,1
37352.0,?,?,1,0,0,?,2,?,2.0,2,1911.0,50.0,45.0,0.3,?,72.0,1.0,25.0,?,?,58.8,35.3,0.0,2.5,1.0,35.0,40.0,?,100.0,1
?,?,?,?,0,?,0,?,?,2.0,2,1910.0,30.0,45.0,?,17.0,70.0,?,?,?,2200.0,?,?,0.0,2.5,1.0,33.0,?,106.45,100.0,?
?,0,1,?,?,?,?,?,?,?,2,?,?,44.0,?,16.0,90.0,?,28.0,20.0,?,45.0,?,?,2.4,0.8,?,40.0,107.4,100.0,?
?,0,?,1,?,?,?,3,815.0,?,?,?,?,?,0.2,16.5,?,?,?,?,?,?,34.8,?,2.7,?,35.0,?,107.4,?,1
25507.0,?,?,1,2,0,?,2,821.0,?,2,1911.0,45.0,44.0,?,14.1,78.0,0.625,22.0,?,?,54.3,38.0,?,?,0.7,?,?,114.28,?,1
25507.0,?,1,1,2,0,?,2,821.0,?,2,1910.0,40.0,?,?,?,?,?,?,8.5,1510.0,?,?,2.0,?,?,?,40.0,110.0,100.0,?
37080.0,0,1,0,0,0,?,2,828.0,2.0,?,?,40.0,47.0,0.333,?,78.0,0.75,?,0.0,2400.0,58.8,41.2,?,2.5,1.0,?,?,?,100.0,?
?,?,?,1,?,?,1,3,816.0,2.0,?,1911.0,?,?,0.267,?,96.0,1.0,?,0.0,?,58.8,?,2.0,3.0,?,40.0,40.0,?,100.0,1
35334.0,?,1,1,2,0,1,3,816.0,9.0,2,1911.0,32.5,43.0,0.2,15.0,82.0,1.0,31.0,?,1500.0,?,38.0,?,2.5,1.0,40.0,40.0,103.12,?,?
?,?,1,1,0,0,?,3,?,9.0,0,?,?,44.0,0.3,15.0,?,0.75,34.0,?,1400.0,?,?,0.0,2.8,?,?,?,103.12,?,1
?,0,?,?,?,0,1,?,?,2.0,0,1910.0,35.0,44.0,?,16.0,?,?,?,?,?,58.1,34.9,?,?,1.0,28.0,?,103.12,?,?
35752.0,?,1,0,?,?,1,2,?,9.0,2,?,?,?,?,?,?,0.875,?,?,2270.0,55.6,?,?,2.0,1.0,?,40.0,103.22,?,1
35752.0,?,?,?,?,?,?,2,824.0,2.0,2,1910.0,50.0,43.0,0.3,?,?,0.8125,?,0.0,2270.0,55.6,?,?,?,?,?,?,103.22,100.0,1
?,0,?,1,0,?,1,2,?,?,2,?,?,?,0.267,?,?,?,24.0,1.2,?,?,?,0.0,?,?,?,40.0,103.12,?,1
?,?,?,?,0,0,?,2,827.0,?,?,?,?,?,0.233,?,58.0,0.75,20.0,?,?,?,?,?,1.7,?,33.0,?,?,?,?
?,?,?,0,0,?,1,2,?,2.0,2,?,50.0,43.0,?,?,?,0.8125,?,0.0,?,58.8,?,0.0,?,?,30.0,?,?,?,?
?,0,?,0,?,?,?,?,?,2.0,?,?,?,?,?,13.0,?,?,25.0,0.0,1600.0,?,?,0.0,2.5,0.85,?,?,?,100.0,?
?,?,1,?,?,?,1,?,?,?,?,?,?,?,0.233,?,70.0,0.625,?,?,?,?,?,5.0,?,?,?,40.0,103.12,?,?
37354.0,?,1,?,?,?,?,?,?,?,?,?,40.0,?,?,?,78.0,0.5,?,?,?,?,?,?,2.4,?,?,40.0,?,100.0,?
35335.0,?,1,1,2,?,?,?,827.0,?,2,1911.0,45.0,?,?,17.0,?,?,16.0,?,?,?,35.4,?,?,1.0,?,40.0,?,?,0
?,?,?,1,2,0,1,?,827.0,2.0,?,1911.0,47.5,41.0,?,16.5,?,?,20.0,14.1,?,50.5,?,?,?,?,?,?,96.97,100.0,?
?,?,?,0,0,0,0,2,?,2.0,?,?,?,?,0.2,15.0,?,?,?,0.0,1700.0,?,41.2,0.0,?,?,?,?,?,?,?
35870.0,?,?,?,?,?,?,2,824.0,?,2,?,40.0,?,?,16.5,?,0.875,?,0.0,?,?,?,0.0,1.0,?,?,?,?,?,?
?,?,?,?,0,?,1,?,?,?,1,1911.0,40.0,?,0.233,?,85.0,?,?,?,2000.0,?,?,0.0,2.5,?,30.0,?,?,100.0,1
37869.0,0,1,1,?,?,?,?,802.0,?,?,?,?,38.0,?,?,?,?,46.0,?,?,?,?,?,?,1.0,?,?,103.125,?,1
?,?,?,1,?,?,?,?,?,?,0,?,?,38.0,?,16.0,?,?,?,0.0,1400.0,?,?,?,?,?,?,?,?,?,1
25509.0,1,1,?,?,?,1,2,?,7.0,?,1911.0,50.0,46.0,0.2,?,?,0.625,25.0,10.5,?,52.6,?,2.0,2.4,0.8,28.0,40.0,?,?,?
?,?,?,?,?,?,?,?,?,?,2,?,?,?,0.333,?,?,0.875,?,8.8,2100.0,54.9,?,?,2.3,1.0,40.0,40.0,100.0,?,?
?,?,?,?,2,0,?,2,?,?,?,1910.0,40.0,39.0,?,?,?,?,?,?,2000.0,52.1,?,0.0,2.5,1.0,40.0,40.0,?,?,?
?,1,1,?,?,0,?,?,?,?,2,1910.0,?,39.0,0.2,?,79.0,?,20.0,11.8,?,49.0,?,?,?,1.0,?,?,103.22,100.0,?
?,?,?,?,2,?,1,2,?,?,2,?,?,?,?,?,?,0.5625,?,?,?,62.5,37.5,?,1.8,1.4,40.0,?,?,100.0,?
?,?,1,?,0,0,1,2,?,?,?,?,?,41.0,?,?,70.0,?,20.0,2.3,1750.0,?,?,4.0,2.5,?,35.0,40.0,?,?,?
?,0,?,?,0,?,1,2,828.0,?,2,1910.0,?,?,?,?,?,?,30.0,0.0,?,?,37.5,?,?,?,30.0,40.0,?,100.0,1
?,0,?,?,?,?,1,?,?,2.0,?,1910.0,50.0,?,?,14.02,?,?,?,7.4,?,?,?,?,?,?,?,?,109.67,?,?
47202.0,0,1,1,?,?,1,?,?,?,?,1910.0,?,?,0.2,15.5,80.0,?,34.0,16.3,?,43.5,?,6.0,?,?,40.0,?,109.67,100.0,?
?,?,?,?,?,?,?,2,821.0,2.0,?,?,55.0,37.0,?,16.0,75.0,0.625,20.0,?,1850.0,?,?,0.0,?,?,33.0,40.0,?,100.0,1
?,0,?,1,0,0,?,?,?,2.0,?,1911.0,?,?,0.2,14.0,80.0,?,?,?,1750.0,?,?,0.0,2.1,0.9,35.0,40.0,?,100.0,?
?,0,1,1,?,?,1,?,?,9.0,?,1910.0,?,43.0,0.35,?,74.0,?,?,?,1900.0,56.8,34.1,2.0,?,?,35.0,?,?,?,0
47202.0,1,1,1,?,?,1,?,?,9.0,0,?,?,?,?,?,?,?,?,?,?,54.9,38.5,?,?,?,40.0,?,?,?,?
37355.0,0,?,?,?,0,1,?,?,?,?,?,?,?,0.2,?,78.0,0.9375,30.0,5.6,1800.0,55.6,?,?,?,?,?,?,?,?,?
?,?,1,?,?,?,?,2,827.0,2.0,?,?,?,?,0.35,?,?,?,?,9.1,?,56.8,?,?,2.5,?,?,40.0,103.22,?,1
?,0,?,?,0,0,1,?,?,?,?,?,?,?,?,?,?,0.625,?,?,2000.0,?,?,?,?,0.9,35.0,40.0,?,?,1
35753.0,?,1,?,?,0,1,?,824.0,?,2,?,?,?,0.267,?,80.0,?,?,?,?,?,?,?,?,?,?,?,?,100.0,1
?,1,1,?,?,?,?,2,821.0,7.0,2,1910.0,55.0,?,?,?,?,0.625,?,?,?,55.6,?,?,?,?,34.0,?,106.66,?,?
?,?,1,?,0,0,1,?,?,?,2,?,55.0,?,?,?,?,?,24.0,0.0,1650.0,?,?,?,?,1.7,?,40.0,?,?,?
?,?,?,?,?,?,?,?,?,?,2,?,40.0,?,?,?,74.0,?,?,0.0,?,?,?,0.0,?,?,?,?,100.0,?,?
37355.0,0,?,0,?,?,1,2,?,9.0,?,1911.0,?,?,0.233,16.8,?,0.9375,?,0.0,?,?,37.5,0.0,?,?,35.0,?,100.0,100.0,?
25515.0,1,?,1,?,?,?,2,821.0,7.0,2,?,?,46.0,?,14.0,77.0,0.625,?,?,?,49.5,34.6,8.0,1.5,0.8,?,?,100.0,100.0,?
37081.0,0,?,?,?,?,?,2,?,?,?,?,?,44.0,0.2,?,?,?,?,?,?,53.2,46.8,0.0,?,0.0,?,40.0,?,100.0,0
35534.0,?,?,?,2,0,?,?,827.0,?,?,?,?,44.0,0.3,15.0,80.0,?,?,16.7,1300.0,?,?,?,?,?,40.0,?,?,100.0,?
?,?,?,?,2,0,?,2,827.0,?,2,?,45.0,44.0,?,15.5,?,?,?,?,?,50.5,?,?,2.5,1.5,?,?,?,?,?
?,0,1,0,?,0,?,2,?,?,2,1910.0,?,43.0,?,16.0,?,?,?,3.4,2400.0,56.8,?,?,?,?,?,40.0,103.125,?,1
?,0,?,?,?,0,?,?,824.0,9.0,?,?,?,?,0.267,?,80.0,?,?,?,?,50.5,?,?,2.5,1.1,?,40.0,103.125,?,?
?,?,?,?,?,0,?,?,824.0,?,2,?,?,?,0.233,?,?,0.8125,?,8.9,1900.0,49.5,?,0.0,?,?,?,?,103.22,100.0,?
?,?,1,?,?,?,?,?,?,9.0,?,?,?,?,0.233,16.0,86.0,0.5625,?,16.1,?,?,39.3,?,?,?,?,?,103.22,?,?
?,?,1,0,?,?,?,2,827.0,2.0,?,?,47.5,?,?,14.0,78.0,?,?,?,1900.0,?,?,0.0,?,1.7,33.0,?,103.125,100.0,?
?,?,?,?,?,?,?,?,816.0,2.0,?,1910.0,40.0,?,?,?,78.0,?,?,?,2380.0,60.0,?,?,?,?,30.0,?,?,?,0
?,?,1,?,?,?,1,3,?,2.0,?,?,?,?,0.433,15.5,?,?,22.0,9.6,?,53.2,?,?,2.9,?,?,40.0,?,100.0,0
23055.0,1,?,1,?,?,?,2,?,?,2,?,?,?,?,13.9,?,?,?,?,1800.0,?,?,0.0,?,?,?,?,?,?,0
?,?,1,?,2,?,1,?,?,7.0,?,?,?,56.0,?,15.2,76.0,?,25.0,?,1760.0,56.8,?,2.0,?,?,?,40.0,?,?,?
?,?,?,1,?,0,?,?,821.0,?,2,1910.0,?,57.0,?,?,76.0,0.75,20.0,?,1800.0,?,?,?,?,0.8,34.0,?,?,100.0,?
?,?,?,0,?,?,0,2,824.0,?,?,1910.0,?,67.0,?,16.0,?,0.8125,?,0.0,1900.0,?,?,?,2.5,?,?,?,?,?,1
35872.0,?,?,?,?,0,1,?,?,9.0,?,?,47.0,?,?,?,82.0,?,30.0,?,?,50.5,?,?,?,1.1,?,40.0,103.125,?,?
47203.0,1,1,1,?,?,?,0,802.0,?,?,?,?,55.0,?,13.86,?,?,?,10.2,?,?,?,0.0,3.0,?,?,?,?,?,1
37168.0,?,?,?,?,0,1,?,815.0,2.0,2,?,?,63.0,?,?,94.0,?,?,?,?,?,?,?,?,1.0,?,40.0,?,?,0
?,?,?,?,?,?,1,?,?,?,2,1911.0,?,60.0,0.267,?,?,1.125,?,?,?,?,?,0.0,2.5,1.0,?,40.0,?,?,?
?,?,?,?,?,?,?,2,?,?,2,?,?,?,?,?,72.0,0.625,25.0,?,?,45.5,31.8,1.0,2.4,?,?,?,?,100.0,?
37333.0,0,?,0,?,?,?,?,?,?,?,1910.0,35.0,?,?,?,80.0,?,?,0.0,?,?,?,?,?,?,?,40.0,?,?,?
?,1,?,1,?,0,?,2,821.0,?,?,?,?,?,0.233,?,?,?,?,16.7,?,?,?,4.0,?,?,?,?,?,100.0,0
?,1,?,1,?,?,0,2,?,?,2,?,55.0,?,?,15.0,?,?,?,?,?,?,?,0.0,?,?,34.0,40.0,106.45,?,?
?,?,?,?,2,?,?,?,?,2.0,0,?,?,50.0,0.2,15.7,?,?,?,0.0,1420.0,?,37.5,0.0,?,?,?,?,106.45,100.0,?
?,?,?,1,?,?,1,?,802.0,7.0,?,1910.0,?,?,?,?,74.0,?,58.0,?,1420.0,?,?,?,?,?,?,40.0,106.45,?,?
?,?,?,?,?,?,?,?,?,?,2,?,?,56.0,0.233,?,82.0,?,?,5.6,?,56.2,?,?,?,0.4,?,40.0,?,100.0,?
?,?,?,0,0,?,?,2,?,2.0,2,?,?,?,0.2,15.0,80.0,?,40.0,?,2100.0,?,?,8.0,?,?,30.0,?,?,?,?
37169.0,?,1,?,?,0,1,2,?,?,?,1911.0,?,50.0,?,?,68.0,?,?,?,2400.0,58.8,41.2,?,?,?,?,?,?,100.0,1
47169.0,?,?,?,?,?,?,2,824.0,9.0,?,?,?,50.0,?,?,70.0,0.5625,?,0.0,?,?,41.2,?,1.5,?,?,?,103.125,100.0,1
?,?,?,?,0,0,?,3,?,?,?,1911.0,40.0,?,?,?,?,?,38.0,?,?,55.6,?,?,?,?,35.0,40.0,?,100.0,1
?,?,?,?,1,?,1,?,816.0,2.0,0,?,?,54.0,?,15.4,78.0,?,?,?,1736.0,56.8,36.9,?,?,?,?,?,103.125,?,1
?,?,?,?,?,?,?,2,?,?,?,1911.0,55.0,?,0.267,?,?,?,?,?,?,?,34.3,?,?,?,?,?,100.0,100.0,?
?,?,?,?,?,?,0,2,821.0,7.0,?,?,52.0,64.0,0.4,?,?,?,30.0,0.0,?,?,28.6,?,?,?,?,40.0,103.125,?,?
?,?,?,0,?,0,0,3,816.0,?,?,?,?,?,?,?,79.0,0.5,?,0.0,2300.0,?,?,?,?,?,?,40.0,?,?,?
?,0,1,0,0,?,?,2,?,?,?,1910.0,?,?,?,?,76.0,?,?,?,2250.0,55.6,?,?,?,?,?,40.0,106.45,100.0,?
?,?,1,1,?,0,?,?,?,2.0,?,?,?,?,?,?,80.0,0.75,30.0,0.0,2250.0,58.8,?,?,1.5,1.0,35.0,?,?,100.0,1
?,0,?,?,?,?,?,?,?,?,2,?,?,?,?,?,80.0,0.75,30.0,0.0,?,?,?,0.0,?,?,?,?,?,?,?
?,?,1,?,0,0,1,?,?,9.0,?,?,?,54.0,0.367,?,?,?,?,10.5,2250.0,52.6,?,?,2.5,?,30.0,?,106.45,100.0,?
?,?,?,1,?,?,0,2,827.0,?,?,?,?,?,?,14.9,?,0.75,28.0,?,1500.0,57.5,?,?,?,?,?,40.0,106.89,?,?
?,?,?,1,?,0,1,?,?,?,?,?,?,?,?,?,?,?,?,5.4,?,54.3,?,?,?,0.9,?,?,?,100.0,?
37338.0,0,?,?,?,0,?,?,824.0,?,?,?,?,60.0,?,?,74.0,?,20.0,?,?,?,37.6,?,?,?,?,40.0,?,?,1
?,0,1,?,0,?,1,?,?,?,?,?,?,?,?,?,?,0.9375,32.0,?,?,?,?,?,?,?,?,40.0,106.45,100.0,?
35458.0,0,?,0,0,?,?,?,816.0,?,?,?,40.0,64.0,0.2,?,?,1.0,26.0,0.0,2400.0,?,41.2,?,?,1.0,30.0,?,?,100.0,1
?,?,1,?,?,0,?,3,?,2.0,2,1910.0,?,?,?,15.0,82.0,0.75,31.0,0.0,2400.0,?,?,?,2.5,1.0,30.0,?,?,100.0,?
47203.0,1,?,?,?,0,?,?,802.0,7.0,0,1910.0,?,?,?,?,82.0,0.75,50.0,?,?,62.5,?,?,?,1.0,?,?,?,?,?
?,?,?,?,0,0,?,?,?,?,2,1911.0,?,60.0,0.4,16.0,76.0,0.5625,?,?,1600.0,?,?,0.0,?,0.5,?,?,?,?,?
37915.0,?,?,?,?,0,1,3,?,?,?,?,50.0,?,0.4,?,?,?,25.0,10.6,?,48.1,?,?,?,1.3,33.0,?,110.0,100.0,1
37915.0,0,?,?,0,?,1,?,?,9.0,?,?,?,62.0,?,14.9,96.0,?,?,?,?,50.0,?,0.0,?,0.8,?,40.0,110.0,?,?
?,?,1,1,0,?,1,3,815.0,?,?,?,?,?,?,15.1,?,0.875,30.0,?,?,?,?,?,?,1.0,35.0,?,106.89,?,?
?,?,?,?,?,?,1,2,?,?,?,?,?,56.0,0.3,17.0,?,?,30.0,0.0,2550.0,52.6,47.4,?,2.0,?,33.0,?,103.22,?,1
37177.0,?,?,0,?,?,1,?,828.0,?,2,1910.0,?,?,?,?,72.0,0.75,?,0.0,?,52.6,?,?,2.0,1.0,?,40.0,103.22,?,1
37501.0,?,?,?,?,0,1,?,?,?,?,1910.0,?,?,?,?,?,?,?,?,2050.0,?,?,?,2.75,?,?,40.0,100.0,?,1
?,?,?,0,?,0,?,2,?,?,?,?,?,69.0,0.267,?,?,?,21.0,?,?,?,?,?,?,1.1,?,?,103.22,?,1
?,?,1,?,?,0,?,?,827.0,?,2,?,45.0,?,?,?,?,0.75,?,5.6,?,?,?,0.0,?,?,?,?,?,?,?
?,0,1,0,0,?,?,3,815.0,9.0,?,?,?,?,?,15.5,?,?,?,?,2050.0,?,?,0.0,2.5,?,33.0,?,100.0,?,?
?,?,1,1,?,?,0,3,?,?,?,?,?,?,?,16.3,?,?,?,?,?,56.8,39.8,4.0,2.5,?,?,?,106.45,?,?
?,?,?,?,2,?,?,?,816.0,?,1,1910.0,?,?,0.3,?,?,?,32.0,?,1742.0,60.0,40.0,3.0,2.5,?,40.0,40.0,?,?,?
?,0,?,1,0,?,1,?,824.0,9.0,2,?,?,?,?,?,82.0,?,30.0,2.3,1900.0,?,?,?,1.3,0.8,30.0,40.0,106.45,100.0,?
?,1,1,?,1,?,1,?,815.0,?,0,?,?,?,?,?,79.0,0.625,?,?,1500.0,62.5,?,?,?,1.0,?,?,?,100.0,?
37365.0,0,?,1,0,0,?,?,?,9.0,2,?,?,62.0,0.4,14.5,?,1.0,?,?,?,63.3,?,0.0,2.5,1.0,35.0,?,?,?,0
37365.0,?,?,?,?,0,?,?,?,9.0,2,?,?,?,?,?,76.0,1.0,?,5.4,?,54.3,?,?,?,1.0,?,?,103.33,?,?
?,?,1,?,0,0,?,?,?,?,?,?,?,64.0,0.233,15.4,?,0.5625,24.0,4.4,1835.0,55.5,?,2.0,?,?,?,?,?,?,?
37505.0,?,1,0,?,0,?,?,824.0,?,2,1910.0,?,64.0,?,?,76.0,?,23.0,4.8,?,59.5,?,?,2.0,?,?,?,106.45,100.0,?
?,?,?,?,2,0,?,3,816.0,?,?,?,47.5,63.0,?,?,84.0,0.5,27.0,20.7,?,?,?,?,?,0.3,?,?,?,100.0,?
47103.0,1,1,?,?,2,?,3,816.0,9.0,?,1910.0,?,?,0.3,?,?,?,?,?,1500.0,?,?,?,3.0,?,40.0,33.0,103.3,?,0
?,?,1,1,?,?,?,?,?,9.0,0,1911.0,?,?,0.5,?,82.0,?,22.0,?,?,49.5,?,?,?,?,?,40.0,?,?,?
?,0,?,0,?,?,?,?,?,2.0,?,1910.0,?,41.0,?,?,79.0,0.75,?,?,?,61.7,38.3,5.0,3.1,1.8,33.0,?,96.9,100.0,?
?,?,?,?,0,0,?,?,815.0,?,2,1910.0,?,42.0,?,?,?,?,?,0.0,2220.0,58.8,41.2,?,?,?,?,?,?,?,?
36053.0,0,1,0,?,0,1,?,?,2.0,2,1910.0,45.0,?,0.233,16.0,?,?,?,0.0,2220.0,54.3,?,?,?,1.0,?,35.0,?,100.0,?
36859.0,?,?,?,?,?,?,?,?,?,?,1911.0,?,?,?,?,?,0.625,?,?,?,?,?,0.0,1.0,?,45.0,?,?,?,?
36859.0,1,?,?,?,?,?,?,?,?,0,1911.0,?,54.0,0.267,15.5,?,0.625,55.0,?,?,62.5,?,0.0,3.0,0.5,?,40.0,103.3,?,1
?,?,?,?,?,?,?,3,815.0,?,?,1910.0,40.0,?,0.3,16.0,92.0,?,?,1.1,1900.0,53.8,?,?,?,1.0,?,?,?,100.0,1
?,?,1,?,?,?,1,?,?,1.0,0,?,?,?,?,?,?,0.625,?,0.0,?,?,?,?,?,0.0,?,?,?,100.0,?
34664.0,?,?,?,2,2,1,?,816.0,?,?,?,?,49.0,?,16.0,72.0,?,38.0,?,?,50.0,?,0.0,?,0.2,?,33.0,?,?,0
?,?,?,1,?,?,?,?,821.0,?,?,?,?,?,0.333,?,?,?,?,?,1900.0,44.2,38.1,2.0,?,?,?,33.0,?,?,?
?,?,1,?,?,0,?,?,?,?,?,1910.0,47.5,?,?,?,?,?,?,?,?,?,35.1,?,3.0,?,?,33.0,?,100.0,?
?,?,1,0,0,?,?,?,?,9.0,?,1911.0,?,?,0.3,?,80.0,1.0,20.0,?,2400.0,?,?,0.0,2.5,?,30.0,40.0,103.3,100.0,?
?,0,?,?,0,0,1,2,?,2.0,?,?,45.0,?,0.3,?,75.0,0.75,?,?,?,59.8,?,0.0,2.0,2.3,30.0,?,?,100.0,?
?,0,?,?,?,?,0,?,827.0,?,?,1910.0,?,48.0,0.3,?,82.0,?,?,?,?,?,?,?,?,?,?,?,?,?,1
?,?,?,?,0,?,0,?,827.0,2.0,2,1910.0,40.0,48.0,?,?,75.0,1.0,?,0.0,1720.0,?,?,0.0,2.5,?,33.0,?,103.2,100.0,1
?,?,?,?,?,?,?,0,802.0,7.0,?,?,?,52.0,0.2,14.0,80.0,0.75,?,4.4,1700.0,?,?,?,2.5,?,?,?,?,?,?
?,?,?,1,?,?,?,?,?,2.0,?,?,?,?,?,?,?,0.75,?,?,?,56.7,?,0.0,?,?,?,?,?,?,?
47103.0,1,1,?,?,0,?,3,?,?,0,?,?,?,?,?,72.0,?,?,?,1700.0,?,?,?,3.0,?,40.0,?,100.0,?,?
34752.0,0,?,0,0,0,1,?,?,2.0,2,?,50.0,?,?,15.5,?,?,?,?,1900.0,57.4,?,?,?,?,30.0,?,?,100.0,1
36928.0,?,?,?,0,0,?,3,815.0,9.0,?,1910.0,?,?,?,?,?,0.75,?,0.0,1800.0,?,?,0.0,?,?,?,?,?,100.0,?
?,?,?,?,0,0,1,3,815.0,?,0,?,?,?,?,15.0,?,0.75,?,?,?,?,?,0.0,?,?,30.0,33.0,?,?,?
?,1,?,?,1,?,?,?,?,?,?,?,52.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,100.0,?,0
?,?,1,?,?,?,0,?,?,?,?,?,?,?,0.2,?,?,0.75,?,0.0,?,55.5,?,?,?,?,?,?,?,?,?
34547.0,?,1,?,?,?,?,?,?,9.0,?,?,?,?,0.433,?,?,?,?,?,?,?,?,?,?,?,?,?,90.0,100.0,1
?,?,1,?,0,?,1,3,?,?,1,?,?,?,?,16.3,?,0.625,?,0.0,2150.0,?,?,?,?,?,?,35.0,90.0,?,?
?,?,?,?,?,?,?,2,?,2.0,2,1910.0,?,?,0.3,16.0,?,?,20.0,0.0,?,?,?,0.0,?,0.6,?,?,?,100.0,?
?,?,1,0,0,?,?,?,?,9.0,?,1910.0,?,51.0,?,16.0,?,0.875,25.0,?,?,42.7,38.2,?,1.2,?,30.0,?,103.3,?,?
?,?,1,?,?,?,1,?,?,?,2,?,?,58.0,?,?,?,?,30.0,0.0,2300.0,?,?,6.0,?,?,?,35.0,?,?,?
?,?,1,0,?,?,?,?,827.0,?,2,?,?,58.0,0.467,?,?,?,?,0.0,?,?,?,?,3.0,?,?,?,?,?,1
