@relation dataset

@attribute atr1 real
@attribute atr2 real
@attribute atr3 real
@attribute atr4 real
@attribute atr5 real
@attribute atr6 real
@attribute atr7 real
@attribute atr8 real
@attribute atr9 real
@attribute atr10 real
@attribute atr11 real
@attribute atr12 real
@attribute class {1.0000000e+000, 2.0000000e+000}


@data
?,?,?,?,?,?,0.37774,?,0.22456,?,?,?,1.0000000e+000
?,?,0.40982,?,-0.41909,1.0,0.41545,0.049601,?,?,-0.35724,?,?
?,0.024672,0.070916,?,-0.10484,0.17115,-0.30479,-0.033722,?,0.18663,?,-0.0043452,2.0000000e+000
0.35839,?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,0.39239,-0.3613,?,1.0000000e+000
?,?,?,?,?,?,0.57632,?,0.53764,?,?,?,?
-0.81333,-0.89625,?,-0.44328,?,-0.76347,-0.96419,-0.096731,?,?,-0.12621,?,?
-0.40572,-0.32364,?,-0.14796,?,?,-0.29948,?,?,0.70321,?,?,?
0.35555,0.12036,?,0.22286,-0.11199,?,?,?,0.57304,0.34375,?,?,1.0000000e+000
?,-0.2747,?,-0.33985,0.16217,-0.34524,?,0.16193,?,0.30457,?,?,1.0000000e+000
-0.62366,-0.55094,0.0035105,-0.18136,?,-0.49882,-0.52377,?,-0.043079,?,?,?,2.0000000e+000
-0.7374,?,?,?,?,-0.46912,-0.49773,-0.54589,?,?,0.28735,-0.07464,?
?,-0.0048935,?,-0.21875,?,-0.0033553,?,0.135,?,?,0.24434,-0.042001,1.0000000e+000
-0.068732,0.47128,?,-0.011328,?,?,?,?,0.43903,0.13174,?,?,?
0.014029,?,?,?,0.013202,0.28497,-0.057997,-0.1417,?,?,-0.23413,?,?
?,0.065829,-0.010893,?,?,?,-0.75897,?,-0.34846,-0.33052,?,?,?
0.020291,?,?,-0.49682,?,-0.22965,0.11399,?,-0.22125,?,0.52313,?,?
-0.055436,0.17831,?,-0.23388,-0.49273,0.1547,-0.018609,?,?,0.14189,?,?,1.0000000e+000
?,0.38443,?,0.63854,?,0.41201,?,1.0,0.78605,?,-0.57912,?,?
?,?,?,?,-0.49121,?,?,?,?,?,-0.57822,0.041692,?
0.49053,?,-0.20838,?,0.089263,?,?,?,?,?,-0.096455,?,1.0000000e+000
0.32912,?,?,?,?,?,0.21471,0.20701,?,-0.027824,?,?,?
0.38925,0.22424,-0.91208,-1.1074,?,?,0.51315,0.20566,?,?,?,-0.11988,2.0000000e+000
?,?,?,?,-0.88434,?,-0.064677,?,?,?,?,?,?
?,-0.06379,?,0.11277,?,?,0.18942,?,?,?,0.069032,?,1.0000000e+000
?,?,-0.12021,?,-0.19613,?,?,0.2492,0.26205,?,-0.4003,0.20177,1.0000000e+000
?,0.11956,0.35626,0.62037,?,?,?,?,?,-0.37108,?,?,?
?,?,0.606,0.45417,0.65759,0.019882,0.22097,?,-0.19738,?,0.13971,?,?
?,-0.3831,?,-0.17375,0.21214,?,?,?,-0.25626,-0.45569,0.39123,-0.13152,1.0000000e+000
?,?,?,-0.18962,?,-0.72187,?,-0.012709,-0.17905,-0.13467,0.134,?,?
0.64167,-0.049042,-0.13654,?,?,-0.13646,?,0.47284,-0.47449,?,0.35164,?,2.0000000e+000
?,?,?,0.18058,0.66232,?,?,?,-0.36977,?,0.77786,?,?
?,-0.047979,0.64954,0.20301,?,-0.031554,-0.13786,?,?,?,-0.53196,?,?
?,?,?,0.27289,?,?,?,?,?,?,0.31344,0.191,?
0.10925,0.27236,?,?,?,?,?,?,0.11248,0.10162,?,?,?
?,?,-0.20103,?,?,?,?,?,?,?,-0.14996,0.46898,1.0000000e+000
?,0.60045,0.66062,0.8212,?,0.75714,-0.56817,?,0.43182,0.24002,?,-0.12321,1.0000000e+000
-0.93788,0.10974,0.62036,?,0.67177,?,-0.75701,?,0.55672,-0.10568,?,?,?
?,-0.049659,?,?,?,-0.095382,0.026131,-0.66914,-0.36642,?,?,0.3288,?
-0.62492,0.51308,?,0.43205,?,?,-0.23147,-0.7311,0.030642,?,-0.4874,?,?
-0.014658,?,-0.039628,?,0.67986,-0.6588,0.022067,-0.014206,-0.070158,0.10131,-0.066022,?,?
?,0.21884,?,-0.10511,-0.070021,?,?,?,?,?,?,?,1.0000000e+000
?,?,?,?,?,?,?,?,?,0.19384,?,-0.196,?
?,?,0.040125,?,?,?,?,0.41008,-0.24276,?,?,0.24161,?
?,?,?,-0.30924,0.33629,-0.4155,?,?,-0.6707,?,?,0.25383,1.0000000e+000
?,-0.68034,?,?,?,?,?,?,?,?,?,?,1.0000000e+000
?,-0.033729,?,0.26989,?,?,-0.17441,0.19971,-0.55424,?,?,?,?
0.18443,-0.51981,0.14767,?,0.68638,?,?,?,-0.97744,?,?,?,?
?,-0.11971,?,?,?,?,?,0.37248,?,?,0.38207,?,?
?,?,?,?,-0.33791,?,?,-0.009334,-0.4626,-1.1057,?,-0.45033,1.0000000e+000
?,?,0.14833,0.55739,-0.49566,?,0.0010534,-0.6444,?,0.1684,?,-0.10929,2.0000000e+000
?,?,?,?,-0.039318,?,-0.61702,?,0.34128,?,?,?,?
?,0.16251,?,-0.44014,?,?,?,?,?,0.79462,?,?,?
-0.23609,?,?,?,?,?,-0.21286,0.030467,?,0.26502,?,0.0011137,?
-0.10666,?,0.23937,?,?,?,0.30011,-0.38855,?,?,-0.12669,-0.16528,2.0000000e+000
-1.3327,0.47654,?,0.31696,-0.1547,0.63507,?,?,?,?,?,?,?
?,?,?,-0.32568,-0.001633,?,?,-0.011485,0.04962,?,?,?,?
-0.039708,?,?,?,?,0.060044,?,-0.22665,0.38294,?,-0.23099,-0.15704,?
?,?,0.41625,?,?,?,-0.16823,?,?,?,-0.10064,?,?
?,0.026985,?,-0.10335,0.49426,-0.10646,0.27737,-0.23999,?,?,?,-0.50496,1.0000000e+000
?,?,-0.14458,-0.4325,0.086964,-0.27686,?,?,?,?,?,?,1.0000000e+000
?,-0.086359,0.064319,-0.14147,?,?,?,0.093983,?,-0.15092,0.11289,?,1.0000000e+000
?,-0.34461,?,?,?,?,?,?,?,-0.63705,?,-0.058928,?
-0.2739,?,-0.54814,-1.0859,?,?,?,0.64821,-0.7455,?,0.35325,?,?
?,?,?,0.21386,?,?,-0.62198,0.3287,0.5533,?,?,-0.38608,1.0000000e+000
0.040648,?,0.25239,?,?,?,?,?,?,?,?,-0.31918,1.0000000e+000
-0.13939,?,0.12406,0.77089,-0.43167,?,?,?,?,?,0.71966,-0.070515,?
?,?,-0.03317,?,-1.0475,0.9736,?,0.48654,?,?,?,-0.01256,1.0000000e+000
?,?,?,0.11138,?,?,?,?,?,-0.087725,0.068434,-0.030372,1.0000000e+000
?,-0.24519,?,?,?,?,?,?,?,-0.48201,0.38535,?,?
?,?,?,?,?,?,-0.1577,?,?,-0.20586,?,?,?
0.012634,?,?,1.0,0.37848,?,?,?,?,0.39757,-0.38309,-0.14064,1.0000000e+000
?,?,?,-0.64284,?,?,?,0.26624,?,?,?,?,?
?,?,-0.14908,?,?,0.041065,?,?,0.66941,0.53465,?,-0.10563,?
?,?,?,?,?,?,?,0.32923,0.07863,?,0.010915,-0.057755,?
?,?,?,-0.14426,?,?,0.15915,?,?,?,?,0.16604,1.0000000e+000
?,?,?,0.37903,?,?,0.21399,?,-0.72675,?,?,?,?
?,?,?,0.20012,?,0.54698,?,?,?,-0.026412,?,?,?
?,-0.081404,-0.37479,?,-0.53532,0.020666,?,?,0.17182,?,?,-0.032125,?
?,?,?,?,?,?,?,0.55589,-0.14118,-0.29066,?,?,?
-0.75407,-0.83831,?,-0.96168,?,-0.91636,?,?,?,?,0.10993,?,?
?,-0.54712,-0.070795,?,?,?,?,0.45015,?,0.040647,-0.04363,?,?
?,?,-0.26369,?,?,?,?,?,?,?,?,?,?
-0.1682,?,?,?,?,-0.11975,?,?,-0.49597,-0.44144,?,?,?
?,0.048384,?,0.21251,?,?,?,0.17318,?,?,?,?,?
?,-0.31981,?,?,?,?,0.54075,?,?,4.1923E-4,?,-0.19713,1.0000000e+000
0.27076,0.45368,?,?,-0.60176,0.37774,0.36462,-0.098186,?,?,?,?,2.0000000e+000
-0.48175,?,?,?,?,0.28018,-0.23729,-0.10163,?,?,?,?,1.0000000e+000
?,?,-0.3337,?,-0.41659,-0.038114,?,?,-0.8427,?,?,0.52112,?
-0.12944,?,-0.062801,?,?,?,?,?,?,?,0.34442,0.31492,1.0000000e+000
?,0.63185,0.26332,?,?,?,-0.23399,-0.54362,?,?,?,-0.30762,2.0000000e+000
?,0.31876,?,?,?,?,?,?,?,?,?,?,1.0000000e+000
-0.67868,-0.036783,?,0.13875,?,0.1308,?,-0.44093,?,-0.22718,?,?,?
?,?,-0.038523,0.20834,0.087447,?,?,?,-0.47887,-0.63249,0.52724,?,?
?,-0.45887,-0.23525,?,?,?,?,?,-0.60181,-0.11146,0.14929,0.35375,2.0000000e+000
-1.667,?,?,?,0.63478,-0.84512,-1.651,0.43848,-0.15217,?,?,?,?
?,0.33513,?,-0.30297,?,0.21858,?,0.02513,?,?,?,?,?
?,-0.18688,?,-0.26179,0.56263,?,?,?,-0.15347,0.16883,-0.12842,?,1.0000000e+000
?,?,0.73964,0.23138,0.91331,0.083101,?,0.26179,?,?,-0.27291,?,2.0000000e+000
?,?,1.0,0.63696,?,?,-0.42293,?,?,?,-0.050002,?,?
0.45178,0.34555,?,?,?,?,0.45634,?,?,1.0,?,0.019237,?
?,?,-0.084001,?,?,-0.67493,0.63424,?,0.12623,?,?,0.092718,1.0000000e+000
0.057925,-0.23926,0.10415,?,?,?,0.27003,-0.30977,?,?,?,0.25866,?
-1.044,0.11272,0.071678,?,-0.099634,0.17511,?,-0.67152,0.034449,0.21535,-0.21476,0.20977,?
?,?,?,?,?,?,?,?,-1.8637,?,?,0.85593,?
?,?,?,?,-0.94336,0.59776,?,?,?,?,?,-0.25355,?
?,?,?,-0.31086,0.6901,?,?,?,-0.25476,?,?,-0.069527,2.0000000e+000
-0.82742,-0.23351,?,?,?,?,-0.836,-0.51125,?,?,?,?,?
?,0.066469,?,?,?,?,?,-0.15223,?,-0.053704,?,?,?
?,?,?,0.16483,?,?,-0.12474,?,?,?,-0.0059607,0.2121,?
?,?,?,?,0.12671,-0.19442,?,?,?,?,?,0.17802,?
?,0.1822,0.074902,?,0.091872,0.12344,?,0.16143,0.22004,?,?,?,?
-0.055702,?,?,-0.20441,0.11858,?,?,?,0.49943,?,?,-0.035704,1.0000000e+000
?,-0.040066,?,-0.4637,?,-0.096433,?,-0.10258,-0.024743,?,0.14438,?,1.0000000e+000
0.41106,?,0.34835,?,?,0.41615,?,-0.2183,?,-0.11472,0.080808,?,?
0.45926,-0.59109,0.25277,-0.26535,?,?,0.55313,?,-0.8536,?,?,?,1.0000000e+000
0.11357,?,?,?,?,?,0.0043078,?,?,?,?,0.14655,?
?,?,?,?,-0.48236,?,?,0.17493,?,0.23541,?,?,1.0000000e+000
?,-0.045015,?,-0.012795,?,?,0.29406,?,0.28906,0.49668,?,?,2.0000000e+000
0.17593,0.010151,?,?,?,-0.0050845,0.12866,?,?,-0.014689,0.046938,-0.14263,1.0000000e+000
?,?,?,0.7413,?,?,?,?,?,0.49233,?,0.14655,?
?,0.35579,-0.18178,?,?,?,?,?,?,?,?,-0.34618,?
?,-0.045015,-0.19187,?,-0.37745,?,?,?,0.28906,?,?,?,?
0.17593,?,?,0.026617,?,-0.0050845,?,?,0.054155,-0.014689,0.046938,-0.14263,?
?,?,?,?,0.12976,-0.0588,?,?,-0.17728,-0.40972,0.33043,-0.077995,1.0000000e+000
?,0.30374,?,0.070148,?,0.21582,?,-0.12819,0.24596,?,?,?,1.0000000e+000
?,-0.062034,-0.36059,?,?,0.0036027,?,-0.39695,?,0.074153,?,?,?
-0.1146,?,?,0.17796,?,?,-0.037866,-0.14075,?,0.0016975,?,-0.17527,1.0000000e+000
0.32976,?,0.075501,0.54228,?,-0.086602,0.18127,0.28386,-0.36513,?,?,?,?
?,?,0.070146,0.37666,?,?,?,?,-0.016087,-0.023914,0.023827,?,?
?,-0.24003,?,?,?,-0.10749,-0.61389,?,-0.79716,?,0.74126,?,2.0000000e+000
-0.2096,0.097956,-0.29864,?,?,0.10043,?,?,?,-0.75552,?,-0.19902,1.0000000e+000
?,0.47436,?,?,?,?,?,-0.097159,?,?,?,0.19471,?
?,0.35106,?,0.36079,-0.20705,?,-0.098918,?,0.23747,?,-0.066093,?,?
?,?,?,?,-0.99114,?,?,-0.46558,0.23058,?,-0.35891,?,2.0000000e+000
0.7363,?,?,?,?,?,0.59417,?,?,?,?,-0.086619,?
?,-0.78779,?,-0.52695,0.66358,-0.74537,?,-0.075233,?,?,?,?,1.0000000e+000
?,?,-0.29681,-0.52241,-0.058147,-0.26256,?,?,0.20368,?,?,?,1.0000000e+000
?,?,?,?,?,0.16252,-0.0033395,-0.11127,?,-0.38415,?,?,2.0000000e+000
?,-0.10587,0.2972,?,0.38521,?,?,?,?,?,0.37552,?,?
0.11676,0.73167,0.36396,0.44228,?,?,?,?,0.82845,0.87067,?,0.039183,1.0000000e+000
?,?,?,-0.3156,-0.16313,?,?,?,?,?,?,?,?
-0.51391,?,0.11661,?,0.096454,?,-0.6005,0.19541,1.0,?,?,-0.85327,?
?,?,?,?,?,?,?,0.46411,-0.96973,?,?,-1.087,?
?,?,-0.49867,0.15349,-0.34907,?,?,?,?,?,0.014394,0.43111,?
-0.65123,-0.23004,?,?,?,?,?,-0.11053,?,?,?,0.84811,?
?,?,?,0.071735,?,?,-0.34241,?,?,?,?,?,1.0000000e+000
?,?,?,-0.26427,?,?,?,-1.0236,?,0.3463,-0.21413,?,2.0000000e+000
0.26488,?,?,?,?,?,?,?,?,?,?,?,1.0000000e+000
-0.19505,?,?,0.12086,-0.44253,?,?,-0.24731,?,1.0,?,0.56112,?
?,?,-0.40768,?,?,?,0.31102,-0.53557,-0.3026,?,?,-0.36604,1.0000000e+000
-0.068616,?,0.34194,?,?,0.018357,?,0.46411,?,?,1.0,?,?
?,?,?,?,-0.30018,-0.052069,0.31102,?,?,?,?,-0.36604,?
-0.63826,0.3773,-0.69633,?,?,?,?,?,?,?,?,0.028094,?
?,0.39541,0.048231,?,?,?,?,?,?,-0.19786,?,?,?
?,?,0.27055,0.42322,?,-0.053184,?,?,?,?,?,-0.10189,?
?,?,?,-0.13544,?,?,0.77345,?,?,?,-0.22136,?,?
?,?,-0.26203,?,?,0.2917,-0.51303,?,?,?,-0.053935,?,?
-0.29303,-0.24366,?,-0.045246,0.33797,-0.25192,-0.31867,?,0.18252,?,-0.088045,?,1.0000000e+000
0.45717,?,?,?,?,?,?,-0.21876,0.50563,?,-0.18974,?,?
?,-0.89672,?,-0.7481,?,?,?,?,0.33864,0.99008,?,1.0,1.0000000e+000
?,0.27629,-0.27324,?,?,?,?,?,0.20391,?,?,-0.10048,2.0000000e+000
?,0.2546,?,-0.29917,-0.85833,?,-0.53005,?,-0.30319,0.020018,?,?,1.0000000e+000
?,-0.17962,?,?,?,-0.36184,0.1779,?,?,-0.41113,?,?,?
?,?,?,-0.24359,?,?,?,?,?,?,?,0.47603,1.0000000e+000
0.37913,?,?,-0.063958,?,-0.045824,?,?,?,-0.24229,?,0.49063,2.0000000e+000
