@relation dataset

@attribute atr1 real
@attribute atr2 real
@attribute atr3 real
@attribute atr4 real
@attribute atr5 real
@attribute atr6 real
@attribute atr7 real
@attribute atr8 real
@attribute atr9 real
@attribute atr10 real
@attribute atr11 real
@attribute atr12 real
@attribute class {1.0000000e+000, 2.0000000e+000}


@data
0.44589,?,0.14877,0.63854,?,0.41201,?,?,?,0.65022,?,-0.065822,?
?,?,?,0.26462,-0.49121,?,?,0.8351,?,?,?,0.041692,?
0.49053,-0.35245,?,?,?,?,0.37017,?,?,?,-0.096455,?,?
0.32912,-0.14718,?,?,?,?,?,?,?,?,?,?,1.0000000e+000
?,0.22424,-0.91208,-1.1074,?,-0.04202,0.51315,?,0.59533,?,?,?,?
-0.28724,?,-0.66205,?,?,?,-0.064677,?,?,?,?,?,1.0000000e+000
0.55356,?,-0.26414,0.11277,-0.33695,?,?,?,?,-0.10899,?,?,1.0000000e+000
?,0.08624,-0.12021,?,?,?,?,0.2492,?,0.46033,?,?,1.0000000e+000
?,?,0.35626,?,?,?,0.27651,0.54844,?,-0.37108,0.34911,-0.070629,?
0.24747,?,?,0.45417,?,?,0.22097,0.51108,?,-0.15559,?,0.066175,?
?,?,?,-0.17375,?,?,?,?,-0.25626,?,?,-0.13152,?
?,-0.71385,?,?,0.9486,-0.72187,?,?,-0.17905,-0.13467,0.134,0.0022641,?
?,?,?,?,?,-0.13646,?,0.47284,?,-0.43589,?,0.11428,?
?,?,0.31046,?,?,?,-0.019431,0.71391,?,?,?,?,?
-0.28879,?,0.64954,0.20301,?,?,?,-0.18661,0.5622,?,-0.53196,?,?
?,0.0066908,0.50555,0.27289,0.50647,0.059486,?,0.28914,-0.59538,-0.34308,?,0.191,?
0.10925,?,-0.37119,?,-0.883,?,?,0.13645,?,0.10162,-0.078158,?,?
0.97487,?,-0.20103,0.34694,-0.90383,?,1.0,?,?,?,?,0.46898,?
?,0.60045,0.66062,0.8212,0.12427,0.75714,-0.56817,-0.022857,?,?,?,?,1.0000000e+000
-0.93788,0.10974,?,?,?,?,?,?,?,?,?,?,?
?,?,0.074905,0.026031,?,-0.095382,0.026131,-0.66914,?,?,-0.0083595,?,?
-0.62492,0.51308,?,?,?,0.58045,-0.23147,?,?,?,?,0.46052,1.0000000e+000
?,?,?,?,0.67986,?,?,?,-0.070158,0.10131,?,0.069655,?
-0.1491,0.21884,0.020754,?,-0.070021,?,?,?,?,?,?,?,?
-0.3516,-0.27364,-0.3483,?,?,-0.19144,?,0.14331,?,0.19384,-0.1615,?,?
?,?,?,?,0.79727,?,-0.33343,?,-0.24276,?,-0.06684,0.24161,1.0000000e+000
0.0097504,-0.43543,-0.037979,?,?,?,-0.1002,?,?,?,?,0.25383,1.0000000e+000
-0.74731,-0.68034,?,?,0.21018,-0.56256,?,?,?,?,?,?,?
?,-0.033729,?,0.26989,?,?,?,?,?,?,0.31229,0.16212,2.0000000e+000
?,-0.51981,?,-0.33744,0.68638,?,?,-0.41071,?,-0.018126,0.047417,?,1.0000000e+000
0.3001,?,-0.05663,?,?,-0.23506,?,0.37248,?,?,0.38207,?,?
?,?,-0.2721,0.044988,-0.33791,-0.022484,0.80169,?,-0.4626,?,0.92205,?,1.0000000e+000
-0.1518,0.59652,0.14833,?,?,0.70595,?,-0.6444,?,?,-0.18926,?,2.0000000e+000
?,?,?,?,?,0.39194,-0.61702,-0.47685,0.34128,?,?,-0.14109,?
0.3006,?,-0.64504,-0.44014,-0.88549,?,0.1852,-0.056038,0.66507,?,-0.65225,?,1.0000000e+000
-0.23609,?,?,?,?,-0.22667,?,?,0.2041,?,?,0.0011137,?
-0.10666,0.91766,0.23937,0.59632,?,0.86403,0.30011,?,0.21295,?,?,?,?
?,?,?,?,?,0.63507,?,?,0.62105,0.63737,?,?,1.0000000e+000
-0.20183,?,?,?,?,?,0.087557,-0.011485,?,?,?,?,1.0000000e+000
?,0.15247,?,-0.10321,?,0.060044,0.20798,?,0.38294,0.25886,?,?,?
?,-0.12713,0.41625,?,?,?,?,?,0.56206,?,?,-0.40955,2.0000000e+000
0.1307,?,0.23748,-0.10335,?,?,0.27737,-0.23999,0.78443,0.22239,?,-0.50496,1.0000000e+000
-0.45771,-0.4003,?,-0.4325,0.086964,?,-0.66429,0.27989,?,-0.078413,?,?,?
?,?,0.064319,?,0.085771,?,-0.29352,0.093983,0.30918,-0.15092,?,?,?
?,?,?,?,0.43791,-0.30819,?,?,?,?,0.53893,-0.058928,?
-0.2739,?,-0.54814,-1.0859,0.21302,-0.94204,?,?,-0.7455,-0.41391,0.35325,?,1.0000000e+000
-0.35143,0.096283,0.25055,0.21386,0.079608,0.27,?,0.3287,?,0.019974,?,?,?
0.040648,?,?,0.46794,-0.036987,?,?,0.9608,?,?,?,?,1.0000000e+000
-0.13939,0.36471,0.12406,?,?,0.52273,?,?,-0.59009,?,?,-0.070515,?
0.2637,?,?,?,-1.0475,?,?,?,?,0.39366,?,-0.01256,?
0.49941,-0.080415,?,?,?,-0.19192,0.6081,?,?,?,?,?,1.0000000e+000
?,-0.24519,0.14019,-0.017159,?,-0.39034,?,?,?,?,0.38535,?,?
?,?,-0.15661,?,?,-0.62741,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?,?
-0.51497,0.08682,?,-0.64284,?,?,?,?,?,?,0.25756,?,1.0000000e+000
?,0.19844,-0.14908,?,?,?,?,?,?,0.53465,?,?,?
0.62466,0.045108,-0.25712,?,?,-0.078603,0.57986,0.32923,0.07863,?,?,?,?
?,-0.18489,-0.52795,-0.14426,-0.59485,-0.14581,?,?,?,0.19593,?,?,?
-0.2658,?,0.2547,?,-0.1631,?,?,-0.88275,?,?,-0.18088,0.71741,?
?,?,0.18151,0.20012,?,0.54698,?,-0.7971,?,?,0.077569,1.0,1.0000000e+000
-0.11658,?,?,?,?,?,?,?,0.17182,?,-0.1041,-0.032125,?
?,?,0.033231,?,?,?,0.032274,?,-0.14118,-0.29066,?,-0.174,?
?,?,?,-0.96168,0.080456,-0.91636,-0.63216,?,?,?,?,?,?
?,-0.54712,-0.070795,?,?,-0.42923,?,0.45015,-0.14586,?,-0.04363,0.18286,?
?,-0.2669,-0.26369,-0.44118,0.050304,?,0.1428,?,?,?,-0.056521,?,?
?,-0.161,0.032007,0.040236,0.13349,-0.11975,?,0.30586,-0.49597,?,0.4022,?,?
?,0.048384,0.090836,0.21251,0.13027,?,0.57934,0.17318,?,?,?,?,1.0000000e+000
?,-0.31981,?,-0.1652,?,-0.48564,?,?,?,?,?,-0.19713,?
?,?,-0.29669,?,?,?,?,?,0.56136,?,-0.36726,?,2.0000000e+000
?,0.34358,?,?,?,?,-0.23729,?,?,0.77408,?,?,1.0000000e+000
-0.44622,-0.16735,?,?,?,?,-0.62625,?,?,-0.15465,?,?,?
-0.12944,?,?,?,0.17183,-0.28443,?,?,?,-0.36701,0.34442,0.31492,?
?,?,?,?,-0.21086,0.68763,?,-0.54362,?,?,?,-0.30762,?
?,0.31876,-0.1594,0.13743,?,?,?,?,?,?,0.0017287,?,?
?,-0.036783,?,0.13875,?,?,?,-0.44093,-0.41634,-0.22718,?,0.14596,?
?,-0.37419,?,0.20834,?,?,?,-0.96393,?,?,?,?,1.0000000e+000
?,?,?,?,?,-0.27183,-0.71013,0.51291,-0.60181,?,?,?,?
-1.667,-1.0049,?,?,?,-0.84512,?,0.43848,?,?,?,?,1.0000000e+000
?,?,-0.063525,-0.30297,-0.085579,?,0.28942,0.02513,?,0.22997,?,-0.23671,1.0000000e+000
?,?,?,-0.26179,?,?,?,-0.46772,?,?,?,?,1.0000000e+000
?,?,?,?,0.91331,?,?,?,0.16296,0.38338,?,?,?
-0.39808,0.16055,?,?,?,0.27422,-0.42293,0.1319,?,?,?,-0.19122,?
?,0.34555,-0.19567,0.19613,?,?,0.45634,?,?,?,-0.88277,?,?
?,-0.5306,-0.084001,-0.36863,0.49063,?,?,-0.16896,0.12623,0.22158,-0.21397,0.092718,1.0000000e+000
?,?,?,-0.018956,?,-0.35041,0.27003,?,?,0.67257,?,?,?
?,?,?,?,?,0.17511,-0.59954,?,?,?,?,?,?
0.1119,?,?,0.10381,?,?,?,-0.0129,-1.8637,?,0.70367,?,?
?,0.52067,-0.34313,?,-0.94336,0.59776,?,?,-0.74971,?,?,?,?
0.57652,-0.68972,?,?,?,?,0.66062,-0.4172,?,?,?,?,?
?,?,?,-0.27695,-0.09226,-0.066378,-0.836,?,?,?,?,?,?
?,0.066469,?,0.32187,?,0.0206,?,?,-0.6641,-0.053704,?,?,1.0000000e+000
-0.10741,?,0.018824,?,?,?,?,?,?,?,-0.0059607,?,?
-0.086402,?,?,?,?,?,-0.023637,?,-0.2091,?,?,?,?
?,0.1822,?,-0.12816,?,?,-0.15783,?,?,?,-0.051162,?,?
-0.055702,?,?,-0.20441,?,?,?,?,?,?,?,?,?
-0.025852,?,?,-0.4637,?,?,0.0058838,?,?,?,?,-0.092003,?
?,?,?,?,?,?,?,?,?,?,?,0.17301,2.0000000e+000
?,?,?,?,?,-0.76061,?,-0.40006,-0.8536,-0.23317,?,0.46238,1.0000000e+000
?,?,0.7061,0.7413,?,?,0.0043078,?,?,?,?,0.14655,1.0000000e+000
?,?,-0.18178,-0.027863,-0.48236,?,-0.35438,0.17493,?,0.23541,?,?,?
?,?,?,-0.012795,-0.37745,?,?,?,?,0.49668,?,?,?
?,?,?,?,?,?,0.12866,0.24519,0.054155,?,0.046938,-0.14263,?
?,?,?,0.7413,?,?,0.0043078,0.056379,?,?,-0.40977,?,?
?,?,?,?,-0.48236,0.38834,?,?,0.66536,?,?,?,?
?,-0.045015,?,-0.012795,?,?,0.29406,?,?,?,-0.43783,0.16517,?
?,?,?,?,?,-0.0050845,0.12866,?,0.054155,?,0.046938,-0.14263,?
?,-0.12657,0.16642,0.28396,0.12976,?,?,?,?,?,?,?,?
?,0.30374,?,0.070148,-0.38114,?,0.78517,?,?,?,?,0.059474,?
?,?,-0.36059,?,?,?,?,?,?,0.074153,-0.047587,?,?
?,?,?,0.17796,-0.62787,0.50379,?,?,?,0.0016975,?,?,?
?,-0.11225,?,0.54228,?,-0.086602,0.18127,?,?,?,-0.090061,0.42493,?
4.2147E-4,?,?,?,0.19483,?,-0.034903,0.16753,?,?,?,?,1.0000000e+000
?,-0.24003,?,?,-0.32192,?,?,0.067457,?,?,0.74126,?,?
?,0.097956,?,?,?,?,-0.11274,?,-0.40933,?,?,?,?
?,?,0.16796,?,?,?,?,-0.097159,-0.031626,0.22667,?,0.19471,1.0000000e+000
?,?,?,?,?,0.36392,-0.098918,?,0.23747,?,?,?,1.0000000e+000
0.28966,?,?,?,-0.99114,?,?,?,?,?,?,0.13632,2.0000000e+000
0.7363,?,?,?,?,?,0.59417,-0.058747,-0.14397,-0.21605,?,?,?
-0.4446,-0.78779,0.0095374,?,?,-0.74537,?,?,?,?,0.28376,?,?
?,-0.13387,-0.29681,?,?,?,?,?,?,0.21374,-0.20313,?,?
-0.028981,?,0.5059,0.63189,?,?,?,?,0.2157,?,?,?,?
0.12536,?,?,?,?,-0.075452,0.10535,?,?,?,0.37552,-0.067377,?
0.11676,?,0.36396,?,-0.19801,?,0.46036,?,0.82845,?,?,0.039183,1.0000000e+000
0.0030444,?,?,?,?,?,0.056916,?,?,?,?,0.64187,?
-0.51391,0.0037805,?,?,0.096454,?,?,?,1.0,?,?,-0.85327,?
?,?,?,?,?,?,?,0.46411,-0.96973,?,?,-1.087,?
0.012311,-0.54566,?,0.15349,?,?,?,0.17335,?,-0.018139,?,?,?
-0.65123,-0.23004,?,1.0,?,?,-0.81967,?,-0.73427,?,0.051636,?,?
?,?,0.085749,0.071735,0.046584,?,-0.34241,0.17207,?,-0.39248,0.23859,-0.40819,?
?,-0.26957,-0.098415,?,?,-0.61393,?,-1.0236,?,0.3463,-0.21413,?,2.0000000e+000
?,?,?,?,?,?,?,?,?,?,?,-0.47206,?
?,?,-0.094639,0.12086,-0.44253,0.40391,?,?,0.67528,?,?,?,?
?,0.043399,-0.40768,?,?,?,?,?,?,-0.39181,0.25246,?,?
-0.068616,0.0031952,?,0.2964,0.374,0.018357,-0.26298,?,?,?,?,-1.087,?
?,0.043399,?,?,-0.30018,-0.052069,0.31102,-0.53557,?,?,?,?,1.0000000e+000
-0.63826,?,?,-0.50711,?,0.36149,?,-0.14536,?,?,0.099482,?,2.0000000e+000
?,0.39541,?,?,-0.28744,0.4885,?,?,?,-0.19786,?,-0.80969,?
?,?,0.27055,?,?,-0.053184,-0.078576,?,?,0.19105,-0.12715,?,2.0000000e+000
?,0.20994,0.32438,?,?,?,?,-0.22166,?,?,?,?,?
-0.49114,?,-0.26203,?,?,0.2917,?,?,?,0.090028,?,?,2.0000000e+000
?,-0.24366,0.09581,?,0.33797,?,?,-0.17917,?,?,-0.088045,?,1.0000000e+000
?,-0.084912,?,-0.23486,0.55998,-0.23241,0.60834,?,0.50563,?,?,?,2.0000000e+000
?,-0.89672,?,-0.7481,?,?,0.10905,-0.33381,?,?,?,?,1.0000000e+000
?,0.27629,-0.27324,0.11319,-0.77698,0.52266,?,?,?,-0.014462,0.0022735,?,?
?,0.2546,-0.70099,?,?,?,?,?,?,0.020018,?,0.66394,1.0000000e+000
?,-0.17962,0.032859,-0.89901,0.5403,-0.36184,0.1779,?,?,?,?,?,?
-0.37812,?,0.21541,-0.24359,0.63784,?,?,?,?,?,?,?,?
?,-0.046562,-0.12336,?,-0.10983,?,?,?,?,?,0.17369,?,?
