@relation dataset

@attribute attr_4 real
@attribute attr_5 {0, 1}
@attribute attr_7 {0, 1}
@attribute attr_10 {0, 1}
@attribute attr_11 {0, 1, 2}
@attribute attr_13 {0, 1, 2}
@attribute attr_14 {0, 1}
@attribute attr_15 {0, 1, 2, 3}
@attribute attr_16 real
@attribute attr_17 real
@attribute attr_18 {0, 1, 2}
@attribute attr_20 real
@attribute attr_21 real
@attribute attr_22 real
@attribute attr_23 real
@attribute attr_24 real
@attribute attr_25 real
@attribute attr_26 real
@attribute attr_27 real
@attribute attr_28 real
@attribute attr_29 real
@attribute attr_30 real
@attribute attr_31 real
@attribute attr_32 real
@attribute attr_34 real
@attribute attr_35 real
@attribute attr_36 real
@attribute attr_37 real
@attribute attr_38 real
@attribute attr_39 real
@attribute attr_40 {0, 1}


@data
35794.0,?,1,?,0,?,?,2,?,?,?,?,60.0,?,0.267,15.8,?,?,?,1.2,1480.0,?,?,?,?,1.7,33.0,?,?,?,1
?,0,1,1,0,?,?,?,827.0,?,2,?,?,43.0,0.233,?,58.0,?,20.0,?,?,56.2,?,0.0,1.7,?,?,40.0,?,?,1
35752.0,0,1,?,0,0,?,?,824.0,?,2,?,50.0,43.0,?,?,?,0.8125,35.0,?,?,?,41.2,0.0,1.3,?,?,?,103.22,?,1
37441.0,?,?,0,?,0,?,?,821.0,2.0,2,1911.0,25.0,38.0,0.2,?,?,0.625,25.0,0.0,?,?,?,0.0,2.5,0.85,?,40.0,103.12,100.0,?
37441.0,0,?,0,0,0,?,?,?,?,?,?,?,?,?,14.0,?,0.625,?,?,1600.0,58.8,41.2,5.0,?,?,?,40.0,103.12,100.0,1
?,?,?,?,2,?,1,3,816.0,9.0,2,1911.0,40.0,?,0.333,15.9,?,?,34.0,?,?,?,?,0.0,?,1.3,?,40.0,103.22,100.0,1
?,1,1,1,2,0,?,2,?,?,2,1911.0,45.0,?,?,?,78.0,?,16.0,?,1100.0,?,?,0.0,?,?,50.0,?,?,?,?
?,1,?,1,?,?,?,?,?,2.0,2,?,?,?,0.233,16.5,72.0,0.75,20.0,?,1300.0,?,?,4.0,?,1.0,?,40.0,?,?,?
35870.0,0,0,0,?,0,?,2,?,2.0,2,1910.0,?,46.0,?,15.0,68.0,?,28.0,0.0,?,58.8,?,?,?,1.0,?,40.0,?,100.0,?
?,?,0,0,?,0,0,?,824.0,9.0,?,1911.0,40.0,?,0.267,16.5,68.0,0.875,?,0.0,?,58.8,41.2,0.0,1.0,1.0,33.0,?,?,?,1
35811.0,0,1,?,?,0,?,3,815.0,?,1,1911.0,?,?,0.233,18.0,?,?,30.0,?,2000.0,62.5,?,0.0,2.5,?,?,40.0,?,100.0,?
?,0,?,1,?,?,1,0,802.0,?,?,?,35.0,?,?,12.0,62.0,0.75,46.0,?,?,58.8,?,0.0,?,1.0,28.0,40.0,103.125,100.0,?
?,0,1,?,0,0,?,0,?,2.0,?,1911.0,?,?,0.433,?,?,?,50.0,?,1400.0,62.5,?,0.0,?,?,?,40.0,103.125,100.0,1
?,?,?,1,?,?,1,?,?,?,2,?,50.0,46.0,?,?,?,0.625,25.0,?,1750.0,52.6,?,2.0,2.4,0.8,28.0,?,96.97,100.0,0
?,?,1,1,?,?,?,2,?,2.0,?,?,?,47.0,?,?,78.0,?,?,8.8,?,54.9,36.3,?,2.3,?,?,?,?,100.0,?
?,?,1,?,?,?,1,?,?,?,2,?,?,?,?,15.0,77.0,0.75,?,9.4,?,?,?,0.0,?,1.0,40.0,?,103.22,100.0,?
37386.0,?,?,1,?,0,?,2,?,?,2,1910.0,40.0,39.0,?,?,?,0.75,20.0,?,?,?,?,0.0,2.5,?,40.0,?,?,?,?
?,?,1,1,?,?,1,2,824.0,9.0,?,1911.0,40.0,?,?,?,?,?,?,0.0,?,?,?,4.0,?,?,40.0,?,106.45,?,0
37254.0,?,?,?,?,0,1,2,821.0,?,?,1911.0,42.5,?,?,?,70.0,?,?,?,1750.0,57.5,40.0,4.0,?,?,?,40.0,96.97,100.0,1
35457.0,0,1,?,0,0,1,?,?,?,2,1910.0,?,?,0.2,?,?,?,?,?,2100.0,62.5,37.5,?,2.0,?,?,?,94.117,100.0,1
?,0,1,?,?,?,1,0,?,?,?,?,?,43.0,?,14.02,68.0,0.75,56.0,?,1800.0,?,?,?,?,1.3,?,?,?,?,1
47202.0,0,?,1,?,?,?,?,816.0,?,?,?,?,45.0,?,15.5,80.0,?,34.0,?,?,43.5,?,6.0,?,1.0,?,?,109.67,100.0,?
?,?,?,?,0,?,?,2,821.0,2.0,?,?,55.0,37.0,?,?,75.0,0.625,?,?,1850.0,?,38.9,?,?,?,33.0,?,?,100.0,1
?,0,?,1,?,?,1,2,?,?,?,1911.0,42.5,?,?,14.0,?,0.625,20.0,7.4,?,53.2,39.4,?,?,0.9,?,40.0,?,?,1
?,0,1,1,?,0,1,3,?,?,?,?,?,?,?,14.5,74.0,?,23.0,9.1,1900.0,?,?,?,?,0.2,?,?,103.22,100.0,?
?,?,?,1,?,?,1,1,813.0,?,?,1910.0,52.5,?,?,15.1,76.0,0.5,31.0,6.6,1650.0,?,38.5,?,2.5,?,40.0,40.0,?,?,?
37355.0,?,1,1,?,?,?,2,?,?,2,?,40.0,44.0,?,16.1,78.0,?,?,5.6,1800.0,55.6,38.9,?,?,?,35.0,40.0,?,?,1
37355.0,?,1,?,?,?,1,2,?,?,?,?,?,?,?,16.5,72.0,?,?,?,?,56.8,?,?,?,?,35.0,?,103.22,100.0,?
?,0,?,?,?,0,1,?,827.0,?,?,?,?,?,0.35,?,?,?,20.0,?,2000.0,?,33.3,4.0,?,?,?,?,?,100.0,1
?,0,?,0,?,0,1,2,?,9.0,?,?,?,43.0,?,16.0,?,?,30.0,5.6,1900.0,55.6,38.9,?,2.2,1.3,30.0,40.0,103.22,100.0,1
25514.0,1,1,1,2,0,0,2,?,?,2,1910.0,55.0,?,?,12.5,?,0.625,30.0,5.6,1750.0,55.6,?,?,?,?,34.0,40.0,?,100.0,?
38051.0,0,?,1,0,0,1,?,?,9.0,2,1910.0,55.0,49.0,0.2,15.6,74.0,0.75,24.0,0.0,?,?,?,0.0,?,?,?,?,103.33,100.0,1
?,0,1,?,?,0,?,?,828.0,?,2,?,?,49.0,0.233,?,?,1.0,34.0,?,2000.0,62.5,37.5,0.0,?,1.0,?,?,100.0,?,1
37355.0,?,1,?,0,?,1,?,?,?,?,?,?,49.0,0.233,?,78.0,0.9375,?,0.0,?,?,?,?,2.4,0.9,?,40.0,100.0,?,?
?,1,?,?,?,0,?,2,821.0,?,?,?,?,?,0.3,14.0,?,0.625,?,?,?,49.5,34.6,?,?,0.8,34.0,?,100.0,100.0,0
?,?,0,0,0,?,1,?,828.0,1.0,?,1911.0,?,?,0.2,15.5,?,0.875,?,?,?,53.2,46.8,0.0,?,0.0,?,40.0,?,100.0,?
35534.0,1,1,1,?,?,0,?,?,?,2,1910.0,42.0,?,0.3,?,80.0,1.25,?,?,1300.0,49.0,34.3,?,2.5,0.2,?,40.0,?,?,1
35534.0,1,1,?,?,?,0,?,?,9.0,?,1910.0,45.0,44.0,?,15.5,75.0,?,?,?,1300.0,50.5,?,?,2.5,?,?,40.0,?,?,1
?,0,1,?,?,0,?,2,?,2.0,?,?,50.0,43.0,?,16.0,?,?,?,?,2400.0,?,39.8,?,?,?,?,?,?,100.0,1
?,?,1,?,0,0,?,?,?,9.0,2,?,47.0,?,0.267,16.0,80.0,?,?,?,?,?,?,?,2.5,?,30.0,40.0,103.125,?,?
?,0,1,0,?,?,?,2,824.0,?,?,?,35.0,48.0,0.233,?,76.0,0.8125,?,8.9,?,49.5,41.6,0.0,2.5,?,30.0,?,?,100.0,?
?,0,?,?,?,?,?,?,824.0,9.0,2,?,?,48.0,0.233,?,86.0,?,?,16.1,?,?,?,?,2.5,1.5,30.0,40.0,?,100.0,1
35816.0,?,?,?,0,0,?,2,827.0,2.0,1,1910.0,47.5,?,?,14.0,78.0,?,22.0,0.0,?,62.5,?,?,?,?,?,?,?,?,?
?,0,?,?,0,0,0,3,816.0,2.0,2,?,40.0,?,?,15.0,78.0,1.0,28.0,0.0,2380.0,60.0,?,?,?,?,30.0,?,?,?,?
?,?,1,?,0,?,1,?,?,2.0,?,1910.0,?,55.0,?,?,92.0,?,?,?,?,53.2,?,?,?,1.3,?,?,106.66,?,?
23055.0,1,?,1,?,?,1,?,?,7.0,?,1910.0,42.5,?,0.4,?,?,0.625,?,0.0,?,?,?,0.0,2.5,?,40.0,40.0,106.66,?,?
?,?,1,?,?,0,1,?,821.0,?,?,1910.0,50.0,56.0,?,15.2,?,0.625,25.0,3.4,1760.0,56.8,39.8,2.0,2.5,?,34.0,40.0,?,100.0,?
25520.0,?,?,?,2,?,?,2,821.0,7.0,?,?,?,57.0,0.267,14.0,76.0,?,?,3.4,?,?,40.4,2.0,?,0.8,34.0,40.0,103.125,?,0
35982.0,?,0,0,0,?,0,2,824.0,?,2,?,47.0,67.0,0.4,?,74.0,?,?,?,?,?,?,?,2.5,1.1,33.0,40.0,103.125,?,1
?,?,?,?,?,0,1,?,?,?,?,1910.0,?,67.0,0.333,16.0,82.0,0.5625,?,1.5,?,?,?,?,?,1.1,?,40.0,?,?,?
?,1,1,1,?,?,?,?,?,2.0,?,1910.0,?,?,?,13.86,70.0,0.625,47.0,?,1635.0,51.0,?,?,3.0,?,40.0,?,?,100.0,1
?,?,1,?,0,?,?,?,?,?,2,1911.0,30.0,?,0.3,13.0,94.0,?,?,?,?,56.2,?,?,?,1.0,30.0,?,110.0,100.0,?
37333.0,?,?,?,0,0,1,3,815.0,?,?,1911.0,50.0,?,0.267,?,86.0,1.125,28.0,?,1500.0,64.1,35.9,0.0,2.5,?,33.0,40.0,106.45,?,?
?,?,1,?,?,0,?,?,821.0,7.0,?,1911.0,?,53.0,?,14.2,72.0,0.625,25.0,?,1750.0,45.5,?,?,2.4,?,34.0,?,103.125,100.0,?
37333.0,0,1,0,0,?,?,3,815.0,2.0,2,1910.0,35.0,?,?,?,80.0,?,?,0.0,1900.0,?,?,?,?,1.25,33.0,40.0,?,100.0,0
37994.0,?,1,1,2,0,0,2,?,7.0,2,1911.0,?,56.0,0.233,?,?,0.625,?,16.7,?,52.1,?,?,2.0,0.6,?,?,?,100.0,?
?,1,1,1,2,?,?,2,821.0,?,?,?,55.0,?,0.2,15.0,?,?,?,17.1,?,47.6,?,?,2.5,?,34.0,40.0,106.45,100.0,0
?,?,?,1,?,?,1,?,802.0,?,0,?,50.0,?,?,15.7,90.0,0.75,50.0,0.0,?,62.5,?,0.0,3.0,?,?,?,?,100.0,1
47203.0,1,?,?,?,?,?,?,802.0,7.0,?,1910.0,?,50.0,?,15.5,?,0.75,58.0,?,?,?,35.7,?,3.0,1.0,?,40.0,106.45,?,?
?,?,0,?,0,0,?,2,?,?,?,?,35.0,?,?,16.0,82.0,0.5625,?,?,2100.0,56.2,?,?,1.7,?,?,40.0,?,?,1
35871.0,?,0,0,0,0,1,2,824.0,?,2,1911.0,?,56.0,0.2,?,80.0,?,40.0,8.6,2100.0,53.8,37.6,?,1.7,?,?,40.0,?,?,1
37169.0,?,?,?,?,0,?,?,824.0,2.0,?,?,?,?,?,16.0,68.0,0.8125,30.0,0.0,2400.0,58.8,41.2,?,?,1.5,?,?,?,?,1
47169.0,?,1,0,?,0,1,2,?,9.0,2,?,40.0,50.0,?,16.0,?,?,30.0,?,?,?,?,?,1.5,?,?,?,103.125,?,?
37822.0,0,?,?,?,?,1,?,?,?,?,?,?,?,0.2,?,76.0,0.5,?,5.6,?,55.6,?,0.0,2.5,1.5,?,40.0,?,?,?
37822.0,0,1,1,?,0,1,?,816.0,?,?,1911.0,?,?,?,?,?,?,34.0,5.7,?,?,?,0.0,?,1.1,?,?,103.125,?,?
37994.0,?,?,1,?,0,0,?,?,2.0,2,1911.0,55.0,45.0,0.267,?,?,0.625,?,?,?,54.3,34.3,4.0,2.5,?,?,?,?,?,1
25519.0,?,?,?,?,?,?,?,821.0,?,2,?,52.0,64.0,?,?,?,?,30.0,0.0,?,?,28.6,4.0,2.5,?,34.0,?,103.125,?,0
35458.0,0,?,?,?,?,0,?,816.0,?,2,1910.0,?,?,?,?,79.0,?,28.0,0.0,2300.0,60.2,?,0.0,?,1.5,30.0,?,?,?,?
?,?,1,0,?,?,?,2,?,?,?,?,?,54.0,0.333,?,76.0,?,30.0,5.6,2250.0,?,38.9,?,2.5,1.3,?,?,106.45,100.0,1
37365.0,?,?,?,0,?,1,?,828.0,2.0,?,1910.0,?,?,?,?,?,0.75,?,0.0,?,58.8,?,?,?,1.0,?,?,?,?,1
?,?,?,1,?,?,?,2,?,9.0,?,?,47.5,68.0,?,16.0,?,0.75,?,0.0,?,?,47.9,0.0,?,?,?,?,?,100.0,?
?,0,1,?,0,?,?,?,?,9.0,?,1910.0,45.0,?,?,?,74.0,?,40.0,?,2250.0,52.6,36.8,?,2.5,1.8,?,?,?,100.0,?
?,0,?,1,?,0,?,?,827.0,2.0,?,?,37.5,70.0,0.333,?,64.0,?,28.0,?,?,57.5,?,?,2.5,?,40.0,40.0,?,100.0,1
37365.0,0,?,1,0,?,?,?,?,9.0,2,1911.0,?,70.0,?,15.0,65.0,?,25.0,5.4,?,?,40.2,?,2.3,?,40.0,?,106.66,?,?
?,0,?,?,0,0,?,?,824.0,?,2,1911.0,?,?,?,?,?,0.8125,?,?,1600.0,53.8,?,?,2.0,?,?,?,?,100.0,?
35758.0,0,1,?,?,0,1,?,?,?,2,?,?,62.0,0.267,?,?,0.9375,?,0.0,2200.0,?,41.2,4.0,1.4,1.0,30.0,?,106.45,100.0,?
35458.0,0,?,?,0,0,1,3,816.0,?,2,1910.0,40.0,64.0,?,?,85.0,?,26.0,0.0,2400.0,?,?,0.0,?,?,30.0,?,103.125,100.0,?
35458.0,0,1,0,?,0,?,3,?,?,2,?,40.0,64.0,?,?,82.0,?,?,?,2400.0,?,40.0,3.0,2.5,1.0,?,?,106.66,?,?
47203.0,?,1,?,?,?,?,0,?,7.0,?,1910.0,50.0,?,?,?,82.0,?,50.0,?,?,?,37.5,?,3.0,1.0,?,40.0,?,100.0,0
37338.0,?,1,0,0,?,?,?,?,9.0,?,?,50.0,60.0,?,16.0,?,0.5625,28.0,5.6,1600.0,55.6,38.9,?,?,0.5,?,?,110.0,100.0,?
37915.0,?,?,?,0,0,?,?,?,2.0,2,1910.0,50.0,?,0.4,15.4,98.0,?,25.0,?,1750.0,48.1,41.3,0.0,?,?,33.0,40.0,?,100.0,1
37915.0,0,?,0,0,0,?,?,?,?,?,1911.0,?,?,?,14.9,?,?,26.0,?,1950.0,50.0,39.0,?,2.8,?,?,?,?,?,?
37305.0,0,?,?,?,0,1,?,?,9.0,2,?,?,68.0,?,?,90.0,?,30.0,6.0,?,59.5,?,1.0,2.5,?,?,?,?,?,?
37177.0,0,?,?,?,?,?,?,?,2.0,2,1910.0,?,?,?,17.0,82.0,?,30.0,?,?,?,47.4,?,2.0,1.0,33.0,40.0,103.22,100.0,?
?,0,?,?,0,0,?,?,828.0,9.0,2,?,?,?,?,?,72.0,0.75,?,?,?,52.6,?,?,?,1.0,?,40.0,103.22,?,1
37501.0,0,?,?,?,0,?,3,?,2.0,?,?,?,69.0,0.3,?,98.0,?,35.0,?,2050.0,62.5,37.5,?,?,?,33.0,40.0,?,?,?
35759.0,?,?,?,?,?,?,2,?,2.0,?,1910.0,45.0,?,?,15.6,?,?,?,5.6,?,55.6,?,?,2.85,?,30.0,?,?,100.0,?
?,0,?,0,?,?,1,?,827.0,9.0,?,1910.0,?,69.0,0.267,16.1,76.0,?,22.0,?,?,55.6,?,?,2.7,0.7,?,40.0,103.22,?,?
37501.0,?,1,0,0,0,0,3,815.0,9.0,2,1910.0,32.5,?,?,15.5,94.0,?,?,0.5,2050.0,?,?,?,2.5,?,33.0,40.0,100.0,100.0,?
?,1,?,?,?,0,0,3,?,9.0,0,?,45.0,65.0,0.3,?,?,0.75,32.0,?,?,56.8,39.8,4.0,?,?,?,40.0,?,?,?
?,1,1,1,2,?,1,3,816.0,?,1,1910.0,?,68.0,?,?,?,?,?,0.0,1742.0,60.0,?,?,2.5,1.0,40.0,?,103.125,?,?
?,?,1,?,?,0,1,?,824.0,?,2,1910.0,40.0,64.0,?,16.5,82.0,?,30.0,?,?,57.5,40.2,?,1.3,?,30.0,?,106.45,?,?
37003.0,?,1,?,?,0,1,?,?,?,?,1910.0,40.0,?,0.267,?,?,0.625,30.0,0.0,1500.0,62.5,?,?,2.5,1.0,?,40.0,?,100.0,0
37365.0,0,1,?,?,0,?,3,815.0,9.0,?,1911.0,?,?,?,14.5,?,1.0,?,0.0,?,?,36.7,?,?,?,?,?,?,?,?
37365.0,0,1,1,0,?,1,2,?,9.0,?,1910.0,42.5,58.0,0.4,15.0,?,?,?,?,2000.0,?,40.2,?,2.5,?,35.0,40.0,?,?,?
?,0,?,0,?,?,0,?,824.0,?,?,1910.0,?,64.0,0.233,?,88.0,0.5625,24.0,?,?,?,40.0,2.0,?,?,?,40.0,106.45,?,1
37505.0,0,?,0,0,?,0,?,?,?,2,?,40.0,64.0,?,16.0,?,?,?,?,?,59.5,?,3.0,2.0,0.7,?,?,?,?,?
?,1,?,?,?,0,?,?,?,?,0,1910.0,?,?,0.3,?,?,0.5,?,?,?,41.3,?,5.0,?,0.3,40.0,33.0,96.7,100.0,?
47103.0,?,1,?,2,?,?,?,?,?,0,?,50.0,50.0,0.3,14.5,84.0,?,24.0,20.7,?,41.3,38.0,0.0,3.0,?,40.0,?,?,100.0,0
34402.0,?,?,?,2,?,?,?,815.0,?,?,?,?,?,0.5,16.0,82.0,?,?,?,900.0,?,34.7,?,?,?,50.0,40.0,96.7,?,?
?,0,?,0,?,0,?,2,?,2.0,?,?,?,41.0,0.233,14.0,79.0,?,?,?,?,?,38.3,5.0,?,?,33.0,?,96.9,?,?
36053.0,0,1,0,?,?,?,3,?,?,2,1910.0,45.0,?,0.233,15.0,76.0,?,?,0.0,?,?,?,?,?,1.0,?,35.0,?,?,?
?,?,?,?,0,0,1,?,?,2.0,2,?,45.0,42.0,?,?,?,0.625,?,?,?,54.3,45.7,0.0,?,?,30.0,35.0,100.0,100.0,1
36859.0,?,1,?,2,0,1,?,802.0,7.0,0,1911.0,55.0,54.0,?,15.0,?,?,?,3.4,?,56.8,?,0.0,1.0,0.4,45.0,40.0,103.3,?,?
?,1,1,?,?,0,?,0,802.0,?,0,?,57.5,?,?,15.5,80.0,0.625,55.0,0.0,1600.0,62.5,37.5,?,3.0,?,45.0,40.0,103.3,100.0,1
?,?,?,0,?,0,?,?,815.0,?,2,?,?,38.0,0.3,16.0,?,?,?,?,?,53.8,45.2,0.0,?,?,?,?,100.0,100.0,?
36648.0,0,1,1,?,?,?,?,?,?,?,?,?,60.0,0.3,14.0,75.0,?,33.0,?,?,?,34.8,0.0,?,0.0,35.0,?,96.9,100.0,?
34664.0,1,?,?,2,2,1,?,816.0,?,?,1910.0,45.0,?,?,16.0,?,0.375,38.0,?,1650.0,?,35.0,0.0,?,0.2,38.0,?,?,?,?
25416.0,1,?,1,?,0,?,?,?,7.0,2,1911.0,47.5,?,?,18.0,?,?,?,17.7,1900.0,44.2,38.1,?,2.5,1.0,40.0,33.0,?,?,?
?,1,?,1,2,?,?,?,?,2.0,0,1910.0,47.5,52.0,0.267,14.3,?,0.75,55.0,?,?,?,?,?,?,?,40.0,33.0,100.0,100.0,0
34546.0,0,1,?,0,0,?,3,?,9.0,?,?,?,54.0,0.3,14.5,80.0,1.0,?,?,?,54.3,?,?,2.5,0.4,?,?,103.3,100.0,1
?,0,1,?,?,0,?,2,827.0,2.0,?,1910.0,45.0,?,?,15.0,?,?,25.0,?,?,59.8,?,?,2.0,?,?,?,?,?,1
34545.0,0,?,1,?,?,?,?,?,9.0,2,?,?,?,?,?,82.0,?,?,0.0,1720.0,?,?,?,?,1.5,32.0,33.0,?,?,1
?,?,1,?,?,0,?,2,?,2.0,?,1910.0,?,?,0.333,?,?,?,?,?,1720.0,?,?,0.0,2.5,?,?,33.0,103.2,?,?
?,1,1,1,2,0,?,0,802.0,7.0,0,?,50.0,?,?,14.0,?,0.75,60.0,4.4,?,?,40.7,0.0,2.5,?,40.0,?,?,?,0
?,?,?,1,?,0,?,0,802.0,?,?,1910.0,72.5,54.0,?,?,82.0,?,50.0,?,?,56.7,?,0.0,3.0,?,?,33.0,?,?,?
47103.0,?,1,?,?,0,?,3,816.0,2.0,0,?,?,?,?,15.0,?,?,30.0,?,1700.0,?,?,1.0,3.0,0.5,40.0,?,100.0,100.0,?
?,?,0,0,0,?,1,2,?,2.0,?,?,50.0,?,?,?,68.0,?,?,?,1900.0,57.4,?,10.0,1.5,1.0,?,33.0,?,100.0,?
36928.0,0,1,0,?,?,1,3,?,?,?,?,40.0,?,0.233,15.0,80.0,0.75,?,?,1800.0,?,?,?,?,?,?,?,?,100.0,?
