@relation dataset

@attribute attr_4 real
@attribute attr_5 {NO, YES}
@attribute attr_7 {NO, YES}
@attribute attr_8 {BENTON, UDDEHOLM}
@attribute attr_10 {COATED, UNCOATED}
@attribute attr_11 {COATED, COVER, UNCOATED}
@attribute attr_12 {NO, YES}
@attribute attr_13 {LINE, NAPTHA, XYLOL}
@attribute attr_14 {NO, YES}
@attribute attr_15 {Albert70, Motter70, Motter94, WoodHoe70}
@attribute attr_16 real
@attribute attr_17 real
@attribute attr_18 {CATALOG, SPIEGEL, TABLOID}
@attribute attr_20 real
@attribute attr_21 real
@attribute attr_22 real
@attribute attr_23 real
@attribute attr_24 real
@attribute attr_25 real
@attribute attr_26 real
@attribute attr_27 real
@attribute attr_28 real
@attribute attr_29 real
@attribute attr_30 real
@attribute attr_31 real
@attribute attr_32 real
@attribute attr_33 real
@attribute attr_34 real
@attribute attr_35 real
@attribute attr_36 real
@attribute attr_37 real
@attribute attr_38 real
@attribute attr_39 real
@attribute attr_40 {band, noband}


@data
23052.0,YES,YES,?,?,?,NO,LINE,?,Motter94,?,?,TABLOID,?,?,45.0,0.3,14.5,70.0,0.625,25.0,0.0,?,59.5,40.5,?,0.0,2.0,1.0,40.0,40.0,100.0,100.0,band
35539.0,?,YES,BENTON,?,UNCOATED,NO,?,?,?,821.0,2.0,TABLOID,1911.0,50.0,43.0,0.267,16.0,75.0,?,?,15.8,1600.0,?,?,?,?,2.5,?,38.0,?,103.22,100.0,noband
?,NO,YES,BENTON,COATED,COATED,NO,?,NO,Motter94,824.0,2.0,TABLOID,1911.0,50.0,?,0.233,?,?,0.8125,30.0,?,2400.0,58.8,41.2,0.0,?,1.7,1.0,?,40.0,107.4,?,noband
35751.0,NO,?,?,COATED,?,?,?,YES,?,824.0,9.0,?,?,40.0,45.0,?,15.0,76.0,0.8125,?,0.0,?,?,37.5,0.0,0.0,1.0,1.0,30.0,?,107.4,100.0,noband
37340.0,NO,?,?,?,COATED,NO,?,?,Motter94,824.0,?,?,1911.0,?,?,0.2,16.3,70.0,0.8125,?,1.2,2200.0,58.1,40.7,?,0.0,?,?,30.0,?,?,?,noband
?,NO,?,?,?,?,NO,?,YES,Motter94,827.0,2.0,SPIEGEL,?,40.0,?,0.2,?,72.0,1.0,?,0.0,2000.0,62.5,37.5,?,0.0,2.5,1.0,?,40.0,107.4,100.0,band
37352.0,?,YES,?,?,?,?,LINE,?,Motter94,827.0,9.0,TABLOID,1911.0,40.0,?,0.2,?,?,?,?,8.0,?,?,34.5,?,?,?,?,35.0,40.0,?,?,band
37352.0,?,?,BENTON,COATED,?,?,?,?,Motter94,827.0,?,?,1911.0,?,?,?,14.0,?,1.0,20.0,8.0,1850.0,57.5,34.5,?,?,2.0,0.7,?,40.0,?,100.0,band
?,?,YES,?,UNCOATED,COATED,NO,?,?,?,?,9.0,TABLOID,?,?,?,?,15.0,76.0,1.0,?,?,2150.0,57.5,?,?,?,?,?,?,40.0,?,100.0,noband
37352.0,?,YES,?,?,COATED,NO,?,?,Motter94,827.0,2.0,TABLOID,1911.0,50.0,45.0,0.3,15.2,72.0,1.0,?,5.9,?,?,?,0.0,0.0,2.5,?,35.0,?,107.4,100.0,?
37157.0,?,YES,BENTON,COATED,COATED,NO,LINE,NO,Motter94,?,?,?,1910.0,30.0,?,?,17.0,?,0.75,?,?,?,58.8,41.2,?,?,2.5,1.0,?,?,106.45,?,band
37352.0,NO,YES,BENTON,UNCOATED,COATED,NO,LINE,?,WoodHoe70,?,2.0,?,1911.0,37.5,44.0,0.2,16.0,90.0,?,28.0,20.0,2050.0,?,35.0,0.0,?,2.4,0.8,35.0,?,107.4,100.0,?
37352.0,NO,YES,?,UNCOATED,COATED,NO,LINE,YES,WoodHoe70,?,9.0,TABLOID,?,37.5,44.0,0.2,16.5,?,0.75,30.0,?,2050.0,43.5,34.8,?,?,2.7,?,35.0,40.0,107.4,?,?
25507.0,?,YES,BENTON,UNCOATED,UNCOATED,NO,LINE,?,?,?,2.0,TABLOID,1911.0,?,44.0,0.267,?,?,0.625,22.0,7.6,?,?,?,?,0.0,2.5,0.7,34.0,?,114.28,?,noband
25507.0,YES,YES,?,UNCOATED,UNCOATED,?,LINE,YES,Motter94,?,7.0,TABLOID,?,40.0,44.0,0.2,14.0,69.0,0.625,?,8.5,?,53.2,38.3,?,?,2.5,0.9,34.0,40.0,?,100.0,?
?,?,?,BENTON,COATED,COATED,?,LINE,?,Motter94,828.0,?,TABLOID,1911.0,40.0,47.0,0.333,17.0,78.0,0.75,?,0.0,2400.0,58.8,?,4.0,0.0,?,1.0,30.0,40.0,100.0,?,band
?,?,?,BENTON,?,UNCOATED,?,LINE,YES,WoodHoe70,816.0,?,?,1911.0,?,43.0,?,16.0,?,1.0,?,0.0,?,?,41.2,?,0.0,?,?,40.0,?,103.12,100.0,?
35334.0,YES,YES,BENTON,?,?,NO,LINE,YES,WoodHoe70,?,9.0,TABLOID,?,?,43.0,?,15.0,?,1.0,31.0,7.6,?,54.3,?,?,?,2.5,?,?,40.0,103.12,?,?
37869.0,NO,?,BENTON,?,COATED,?,LINE,?,?,?,9.0,?,1911.0,?,?,0.3,?,85.0,0.75,?,0.0,1400.0,?,?,?,?,?,1.0,28.0,40.0,103.12,100.0,?
?,?,YES,?,UNCOATED,COATED,NO,?,YES,WoodHoe70,?,?,CATALOG,1910.0,35.0,44.0,?,16.0,?,?,32.0,7.0,1400.0,?,34.9,?,0.0,3.0,?,?,?,?,100.0,?
35752.0,NO,YES,?,?,COATED,NO,LINE,YES,?,824.0,?,?,1910.0,50.0,43.0,0.2,16.0,82.0,0.875,?,?,?,?,?,12.0,?,?,?,?,40.0,103.22,100.0,?
?,NO,?,BENTON,COATED,COATED,NO,LINE,YES,?,824.0,?,?,1910.0,?,43.0,0.3,16.3,80.0,0.8125,?,0.0,2270.0,55.6,44.4,?,0.0,?,1.5,30.0,40.0,?,100.0,noband
?,NO,?,BENTON,?,?,NO,LINE,YES,?,?,?,TABLOID,?,60.0,?,?,15.8,?,?,24.0,1.2,1480.0,58.1,?,0.0,?,1.4,1.7,33.0,40.0,103.12,?,?
?,?,YES,BENTON,?,?,?,LINE,YES,?,?,9.0,TABLOID,1911.0,?,?,0.233,?,?,0.75,20.0,7.9,?,56.2,36.0,0.0,0.0,?,0.7,?,40.0,?,100.0,noband
35752.0,NO,YES,?,COATED,COATED,NO,?,YES,?,824.0,2.0,TABLOID,1910.0,?,43.0,0.3,17.0,?,0.8125,35.0,0.0,?,?,?,0.0,0.0,1.3,0.7,30.0,40.0,?,100.0,?
37441.0,?,?,BENTON,COATED,COATED,?,LINE,?,Motter94,?,2.0,?,?,25.0,?,?,?,75.0,0.625,25.0,?,1600.0,57.5,?,0.0,0.0,2.5,?,?,?,103.12,100.0,noband
?,?,YES,BENTON,COATED,?,NO,?,YES,Motter94,?,7.0,TABLOID,?,?,?,?,14.0,70.0,?,?,0.0,?,58.8,?,?,?,?,0.9,30.0,?,103.12,?,noband
37354.0,NO,?,?,UNCOATED,?,NO,LINE,YES,WoodHoe70,816.0,9.0,?,1911.0,?,?,0.333,?,?,?,34.0,2.4,2000.0,61.0,36.6,?,0.0,2.4,?,35.0,40.0,103.22,?,noband
35335.0,?,YES,BENTON,UNCOATED,UNCOATED,NO,LINE,YES,Motter94,827.0,?,?,1911.0,?,41.0,?,17.0,78.0,?,16.0,?,?,?,?,?,0.0,?,1.0,50.0,40.0,?,?,band
37335.0,YES,?,?,?,UNCOATED,NO,?,?,?,?,?,?,1911.0,?,41.0,?,16.5,72.0,?,?,14.1,?,?,?,?,?,2.5,1.0,?,?,?,?,?
35870.0,?,NO,BENTON,?,?,NO,?,?,Motter94,?,?,?,1910.0,40.0,?,0.2,15.0,68.0,?,28.0,0.0,?,?,?,?,0.0,1.0,?,33.0,40.0,?,100.0,noband
35870.0,NO,NO,?,COATED,?,?,?,?,Motter94,824.0,?,?,1911.0,40.0,46.0,0.267,?,68.0,0.875,?,0.0,?,58.8,?,?,0.0,?,1.0,33.0,40.0,?,?,noband
35811.0,?,?,?,COATED,COATED,NO,LINE,YES,?,?,?,?,?,?,?,?,18.0,?,?,30.0,0.0,2000.0,62.5,?,?,?,2.5,?,?,40.0,?,100.0,noband
?,NO,?,BENTON,?,COATED,?,LINE,?,?,?,?,?,1911.0,?,38.0,0.4,?,62.0,0.75,46.0,4.7,1400.0,?,36.5,0.0,0.0,2.0,?,?,40.0,103.125,100.0,?
?,?,?,?,UNCOATED,COATED,NO,?,?,?,802.0,?,CATALOG,1911.0,35.0,38.0,0.433,16.0,?,?,?,0.0,?,?,37.5,0.0,?,?,1.5,?,?,?,?,noband
?,YES,YES,?,UNCOATED,UNCOATED,NO,?,?,?,?,?,?,?,?,46.0,?,14.6,60.0,?,?,?,1750.0,52.6,?,?,0.0,2.4,?,28.0,40.0,?,100.0,band
37386.0,YES,YES,BENTON,UNCOATED,UNCOATED,NO,LINE,?,?,?,2.0,?,1910.0,?,47.0,0.333,24.5,78.0,0.875,?,8.8,2100.0,54.9,?,?,0.0,2.3,?,40.0,40.0,100.0,?,?
?,YES,YES,?,UNCOATED,UNCOATED,NO,?,?,?,?,?,?,1910.0,?,?,?,?,77.0,0.75,?,?,2000.0,52.1,38.5,?,?,?,?,?,?,?,100.0,?
?,?,?,BENTON,?,?,?,?,?,Motter94,827.0,9.0,?,?,40.0,39.0,0.2,15.0,79.0,0.75,?,11.8,2000.0,49.0,?,0.0,?,?,?,?,?,?,100.0,noband
37386.0,?,?,?,UNCOATED,?,NO,?,?,Motter94,824.0,?,TABLOID,1911.0,40.0,40.0,?,?,85.0,0.5625,30.0,?,1900.0,?,37.5,4.0,0.0,1.8,1.4,40.0,40.0,?,?,?
37254.0,NO,YES,BENTON,UNCOATED,COATED,?,?,YES,Motter94,821.0,7.0,TABLOID,1911.0,?,?,0.3,?,70.0,?,?,?,1750.0,57.5,?,?,?,2.5,?,35.0,?,?,100.0,noband
?,NO,YES,BENTON,COATED,?,?,?,?,Motter94,?,?,TABLOID,?,35.0,39.0,?,16.2,84.0,1.0,30.0,?,2100.0,?,?,?,?,?,?,30.0,40.0,94.117,?,noband
47202.0,?,YES,?,?,?,NO,?,?,?,?,?,?,1910.0,?,?,0.333,14.02,68.0,0.75,56.0,7.4,?,53.2,?,?,?,3.0,1.3,?,40.0,109.67,?,?
47202.0,?,?,?,?,UNCOATED,?,LINE,YES,?,?,?,?,1910.0,?,45.0,?,15.5,?,?,34.0,16.3,?,43.5,?,6.0,?,2.5,1.0,40.0,?,?,100.0,noband
37163.0,?,?,?,?,COATED,NO,?,YES,Motter94,?,?,?,?,?,37.0,?,?,?,?,?,?,?,55.6,?,0.0,0.0,?,0.75,33.0,40.0,109.67,100.0,?
37354.0,NO,?,BENTON,?,?,?,?,?,Motter94,821.0,2.0,TABLOID,?,?,?,0.2,14.0,?,0.625,20.0,7.4,1750.0,?,?,?,?,2.1,0.9,35.0,?,96.97,100.0,noband
37355.0,?,YES,BENTON,UNCOATED,COATED,?,LINE,?,?,?,?,TABLOID,1910.0,49.0,?,0.35,?,74.0,0.75,?,9.1,?,56.8,34.1,2.0,?,0.7,0.2,?,?,?,?,?
?,?,?,?,?,UNCOATED,?,?,YES,Motter70,?,?,?,?,?,?,0.267,15.1,?,?,31.0,6.6,1650.0,54.9,?,0.0,0.0,2.5,1.5,40.0,?,109.67,100.0,noband
37355.0,?,YES,?,?,?,?,LINE,YES,?,?,?,?,?,?,44.0,?,?,?,?,?,?,?,55.6,38.9,0.0,?,2.0,?,35.0,40.0,103.22,?,?
?,?,?,?,UNCOATED,COATED,NO,?,YES,?,?,2.0,TABLOID,1910.0,40.0,?,?,16.5,72.0,?,?,?,?,?,?,4.0,0.0,?,0.5,35.0,?,103.22,?,?
37355.0,?,YES,?,?,COATED,NO,LINE,?,?,827.0,?,?,1910.0,40.0,43.0,?,?,?,0.625,20.0,11.1,?,?,33.3,?,?,1.8,0.9,35.0,40.0,103.22,?,noband
35753.0,NO,?,?,?,COATED,?,?,YES,Motter94,?,?,?,?,40.0,?,?,?,80.0,0.5625,30.0,?,?,?,?,0.0,?,?,1.3,?,?,103.22,?,?
25514.0,YES,?,BENTON,?,UNCOATED,NO,LINE,NO,Motter94,821.0,7.0,TABLOID,?,?,49.0,?,?,?,0.625,?,5.6,1750.0,?,?,?,0.0,?,?,34.0,?,?,100.0,band
?,NO,?,BENTON,?,?,NO,LINE,?,?,?,9.0,TABLOID,1910.0,?,49.0,0.2,?,74.0,?,?,?,1650.0,?,?,?,?,?,1.7,33.0,40.0,?,?,?
?,?,YES,?,COATED,?,NO,?,?,?,828.0,?,TABLOID,1911.0,40.0,?,?,?,74.0,?,34.0,?,?,62.5,?,?,0.0,2.2,1.0,?,?,100.0,?,?
?,?,YES,?,?,?,NO,LINE,?,?,828.0,?,?,?,?,49.0,0.233,16.8,78.0,0.9375,30.0,?,2000.0,?,?,0.0,?,?,?,35.0,?,100.0,?,noband
?,?,?,BENTON,?,UNCOATED,?,?,?,Motter94,821.0,?,?,1911.0,?,?,?,14.0,?,?,42.0,?,?,?,?,8.0,0.0,?,0.8,?,?,?,?,band
37081.0,NO,?,?,COATED,?,?,LINE,?,Motter94,?,?,?,?,?,?,?,?,100.0,0.875,?,?,2200.0,?,46.8,?,0.0,?,?,30.0,?,100.0,100.0,band
?,YES,YES,BENTON,UNCOATED,?,NO,LINE,NO,?,?,?,?,1910.0,42.0,44.0,0.3,?,80.0,?,20.0,?,1300.0,49.0,?,0.0,?,?,?,?,?,?,100.0,noband
35534.0,YES,YES,BENTON,?,?,?,LINE,?,Motter94,827.0,9.0,?,?,45.0,?,?,15.5,?,1.25,20.0,?,1300.0,50.5,35.4,?,0.0,?,?,?,?,110.0,?,noband
35754.0,?,?,BENTON,COATED,?,?,LINE,?,Motter94,824.0,?,?,1910.0,50.0,?,0.3,16.0,70.0,0.8125,?,?,2400.0,56.8,39.8,0.0,0.0,?,?,30.0,40.0,?,?,noband
?,?,?,BENTON,COATED,?,?,LINE,YES,?,?,9.0,TABLOID,1910.0,?,43.0,?,16.0,?,0.5625,30.0,?,2400.0,50.5,?,?,0.0,2.5,?,30.0,?,103.125,100.0,?
?,NO,YES,?,?,?,NO,LINE,YES,?,?,?,TABLOID,?,?,?,0.233,?,?,?,30.0,?,?,49.5,?,0.0,0.0,2.5,1.2,30.0,40.0,103.22,100.0,noband
?,NO,?,?,COATED,?,?,?,?,?,?,9.0,?,?,?,?,0.233,16.0,?,?,30.0,16.1,1900.0,?,39.3,?,?,2.5,?,?,?,?,100.0,?
?,NO,YES,BENTON,COATED,?,NO,LINE,?,?,?,2.0,SPIEGEL,?,47.5,?,0.4,14.0,?,?,22.0,0.0,1900.0,?,37.5,0.0,?,?,?,33.0,40.0,?,100.0,band
?,NO,?,BENTON,?,?,?,?,?,?,?,2.0,TABLOID,?,?,?,0.233,15.0,?,1.0,28.0,?,?,?,40.0,?,0.0,2.5,?,?,40.0,106.66,?,band
35816.0,NO,YES,BENTON,?,?,?,?,?,WoodHoe70,815.0,2.0,SPIEGEL,1910.0,40.0,?,?,?,92.0,0.75,22.0,?,?,53.2,?,?,0.0,?,?,?,?,106.66,?,band
?,YES,YES,?,?,?,NO,LINE,?,Motter94,?,?,TABLOID,?,42.5,?,?,?,?,?,25.0,0.0,?,50.0,50.0,0.0,0.0,2.5,?,?,40.0,106.66,100.0,band
?,YES,YES,BENTON,?,UNCOATED,NO,LINE,?,Motter94,?,?,TABLOID,?,?,?,0.267,?,?,?,?,?,?,?,39.8,2.0,?,?,?,34.0,40.0,103.125,100.0,band
25520.0,YES,?,?,UNCOATED,UNCOATED,NO,LINE,YES,Motter94,?,?,?,?,?,57.0,?,14.0,?,0.75,?,?,1800.0,?,?,2.0,0.0,2.0,0.8,34.0,?,103.125,100.0,?
35982.0,?,?,BENTON,?,?,NO,LINE,NO,?,824.0,?,TABLOID,?,?,?,0.4,16.0,?,?,38.0,?,?,?,41.2,2.0,0.0,?,1.1,33.0,40.0,103.125,?,?
?,?,?,BENTON,?,COATED,?,LINE,YES,Motter94,?,9.0,?,1910.0,47.0,67.0,?,16.0,82.0,?,?,?,?,?,?,?,0.0,2.5,1.1,33.0,40.0,103.125,100.0,noband
47203.0,YES,?,?,?,UNCOATED,?,LINE,?,Albert70,?,?,?,?,50.0,?,0.233,?,?,?,47.0,?,1635.0,51.0,38.8,?,0.0,3.0,1.0,?,?,100.0,100.0,?
37168.0,NO,YES,?,?,?,?,LINE,YES,?,815.0,?,?,1911.0,?,63.0,0.3,13.0,?,?,29.0,0.0,1800.0,56.2,43.8,0.0,?,2.5,1.0,?,40.0,?,100.0,?
?,?,YES,?,COATED,COATED,NO,LINE,YES,?,?,?,?,?,50.0,60.0,?,13.6,86.0,?,?,?,1500.0,64.1,?,?,0.0,?,?,33.0,?,106.45,?,?
25517.0,YES,YES,?,?,?,NO,?,?,Motter94,821.0,?,?,?,?,53.0,0.3,?,72.0,0.625,?,?,?,45.5,?,?,?,2.4,0.9,34.0,?,?,?,?
37333.0,?,YES,BENTON,COATED,?,NO,LINE,NO,?,?,2.0,TABLOID,1910.0,?,56.0,?,?,?,?,?,0.0,1900.0,76.9,?,?,0.0,2.5,?,?,?,106.66,100.0,?
37994.0,YES,YES,?,UNCOATED,UNCOATED,?,?,NO,?,821.0,?,TABLOID,1911.0,?,?,0.233,?,?,0.625,?,?,?,?,31.3,?,0.0,2.0,0.6,34.0,?,?,?,?
25513.0,YES,YES,?,?,?,?,LINE,NO,?,?,?,TABLOID,?,?,?,?,15.0,?,?,?,?,?,?,?,0.0,?,2.5,0.85,34.0,40.0,106.45,?,band
47203.0,?,?,?,?,?,?,?,YES,Albert70,?,?,CATALOG,?,?,?,?,15.7,90.0,0.75,?,0.0,?,62.5,37.5,0.0,?,?,?,?,40.0,?,?,?
?,?,?,?,?,?,NO,?,YES,?,802.0,7.0,?,1910.0,50.0,?,?,15.5,?,0.75,58.0,4.8,?,59.5,?,3.0,0.0,3.0,?,40.0,?,?,100.0,noband
35871.0,?,NO,?,COATED,COATED,NO,LINE,YES,Motter94,?,?,?,1911.0,?,?,?,16.0,?,0.5625,28.0,?,?,56.2,38.2,?,0.0,1.7,0.4,?,?,103.125,100.0,noband
35871.0,NO,NO,BENTON,COATED,?,NO,LINE,?,?,824.0,?,TABLOID,?,?,56.0,?,15.0,80.0,0.8125,?,8.6,2100.0,?,?,8.0,0.0,?,1.0,?,?,100.0,100.0,?
?,?,YES,BENTON,COATED,COATED,?,?,?,?,?,2.0,?,?,40.0,50.0,0.2,16.0,?,?,30.0,?,?,?,?,8.0,?,?,1.5,?,40.0,?,?,noband
47169.0,NO,?,BENTON,?,COATED,?,LINE,?,?,824.0,?,TABLOID,?,40.0,?,0.233,16.0,?,0.5625,30.0,0.0,?,?,?,?,0.0,?,?,33.0,40.0,?,?,noband
37822.0,?,YES,BENTON,?,?,?,LINE,YES,?,?,?,?,?,?,54.0,0.2,15.8,76.0,?,38.0,?,1736.0,?,?,?,?,2.5,1.5,35.0,40.0,?,100.0,noband
37822.0,?,YES,?,?,?,?,?,YES,?,?,?,?,1911.0,40.0,?,0.2,?,78.0,0.5,?,?,?,56.8,36.9,?,?,2.5,1.1,35.0,?,?,100.0,noband
?,?,YES,?,?,UNCOATED,?,?,?,Motter94,821.0,?,TABLOID,?,?,45.0,0.267,?,79.0,0.625,20.0,?,1850.0,54.3,?,?,?,?,1.0,?,?,100.0,?,noband
25519.0,YES,YES,?,UNCOATED,UNCOATED,NO,LINE,NO,Motter94,821.0,7.0,?,?,?,64.0,0.4,15.5,?,0.625,?,0.0,?,71.4,?,?,?,?,0.9,34.0,?,103.125,?,?
?,?,YES,?,COATED,COATED,NO,?,?,?,?,?,?,?,?,56.0,?,16.5,79.0,?,28.0,0.0,?,?,39.8,0.0,?,2.5,?,30.0,?,?,100.0,?
?,?,YES,BENTON,?,?,NO,LINE,YES,?,?,?,?,1910.0,?,54.0,?,15.5,?,?,?,5.6,2250.0,55.6,38.9,?,0.0,?,?,30.0,?,106.45,?,?
37365.0,?,?,?,UNCOATED,COATED,?,?,YES,?,828.0,?,?,1910.0,47.5,?,?,16.0,?,0.75,?,0.0,2250.0,58.8,41.2,?,0.0,1.5,?,35.0,?,?,?,?
37365.0,?,YES,BENTON,UNCOATED,COATED,NO,?,?,Motter94,828.0,?,?,?,?,?,?,?,80.0,?,?,0.0,?,?,47.9,0.0,?,1.5,?,?,40.0,?,?,noband
?,NO,?,?,COATED,?,NO,LINE,?,Motter94,?,?,TABLOID,?,?,?,?,?,?,0.5625,?,?,?,52.6,36.8,?,?,?,?,?,40.0,?,100.0,?
37365.0,NO,YES,?,?,?,?,?,?,Motter94,?,?,TABLOID,1911.0,?,70.0,?,14.9,64.0,?,?,3.4,1500.0,?,39.1,?,0.0,?,?,40.0,40.0,106.89,100.0,?
?,NO,YES,?,UNCOATED,?,NO,?,?,Motter94,?,9.0,?,1911.0,?,70.0,0.4,15.0,?,0.75,25.0,?,1500.0,54.3,40.2,?,0.0,2.3,?,?,?,?,100.0,noband
?,?,?,BENTON,COATED,COATED,?,?,YES,?,824.0,?,TABLOID,1911.0,?,60.0,?,?,74.0,0.8125,20.0,?,1600.0,53.8,?,0.0,0.0,2.0,1.5,35.0,?,?,?,?
?,NO,YES,?,?,?,?,?,?,?,828.0,2.0,?,?,40.0,?,?,16.0,84.0,0.9375,32.0,?,?,?,?,4.0,?,?,?,30.0,?,106.45,100.0,noband
?,?,?,BENTON,COATED,?,NO,LINE,?,?,816.0,9.0,?,1910.0,40.0,64.0,0.2,15.5,85.0,?,?,0.0,2400.0,?,41.2,?,?,2.5,1.0,30.0,40.0,?,?,noband
35458.0,?,?,BENTON,?,?,?,LINE,?,WoodHoe70,?,2.0,?,?,?,?,?,15.0,?,0.75,31.0,0.0,?,60.0,40.0,3.0,?,?,?,30.0,40.0,?,?,?
?,YES,?,?,?,UNCOATED,NO,LINE,?,?,802.0,7.0,?,1910.0,?,?,?,?,82.0,?,50.0,?,1700.0,?,?,0.0,0.0,?,1.0,?,40.0,?,100.0,band
?,?,?,BENTON,?,?,?,?,?,?,?,?,?,1911.0,?,60.0,0.4,16.0,?,?,28.0,5.6,?,?,?,?,?,1.0,?,?,40.0,?,100.0,noband
?,NO,YES,?,COATED,COATED,NO,?,?,WoodHoe70,815.0,2.0,TABLOID,?,?,?,0.4,15.4,98.0,0.75,?,?,1750.0,?,?,?,0.0,?,1.3,?,40.0,?,100.0,noband
37915.0,NO,?,BENTON,COATED,COATED,NO,?,YES,?,?,?,?,?,50.0,?,?,?,?,?,26.0,11.0,?,?,?,?,0.0,2.8,0.8,?,?,?,100.0,?
37305.0,NO,YES,?,?,COATED,NO,?,YES,?,?,9.0,TABLOID,?,?,?,0.4,?,?,?,30.0,6.0,1500.0,59.5,?,?,0.0,2.5,1.0,35.0,?,106.89,100.0,?
?,NO,?,?,COATED,?,NO,?,?,?,?,?,TABLOID,1910.0,40.0,56.0,0.3,?,?,0.75,30.0,?,2550.0,?,?,?,0.0,2.0,1.0,33.0,40.0,?,?,?
37177.0,NO,YES,BENTON,?,?,?,?,?,Motter94,?,?,TABLOID,1910.0,?,?,?,17.0,72.0,?,?,0.0,2550.0,52.6,47.4,?,?,?,?,33.0,40.0,103.22,?,?
37501.0,?,YES,BENTON,COATED,COATED,?,LINE,YES,?,815.0,2.0,TABLOID,1910.0,30.0,69.0,0.3,?,?,0.75,?,0.0,2050.0,62.5,37.5,?,?,?,?,33.0,?,100.0,?,?
35759.0,?,?,?,?,COATED,?,?,?,Motter94,827.0,2.0,TABLOID,?,?,?,?,15.6,72.0,?,?,5.6,?,?,38.9,?,?,?,?,30.0,40.0,?,100.0,?
37579.0,NO,?,BENTON,?,?,?,?,YES,?,?,9.0,?,?,?,?,0.267,16.1,?,?,?,?,?,55.6,38.9,0.0,0.0,2.7,0.7,30.0,?,?,100.0,?
37501.0,?,?,BENTON,?,?,NO,LINE,NO,?,?,?,?,?,?,69.0,?,15.5,94.0,?,?,?,2050.0,?,42.1,?,0.0,2.5,1.0,33.0,?,100.0,100.0,?
