@relation dataset

@attribute attr_4 real
@attribute attr_5 {0, 1}
@attribute attr_7 {0, 1}
@attribute attr_10 {0, 1}
@attribute attr_11 {0, 1, 2}
@attribute attr_13 {0, 1, 2}
@attribute attr_14 {0, 1}
@attribute attr_15 {0, 1, 2, 3}
@attribute attr_16 real
@attribute attr_17 real
@attribute attr_18 {0, 1, 2}
@attribute attr_20 real
@attribute attr_21 real
@attribute attr_22 real
@attribute attr_23 real
@attribute attr_24 real
@attribute attr_25 real
@attribute attr_26 real
@attribute attr_27 real
@attribute attr_28 real
@attribute attr_29 real
@attribute attr_30 real
@attribute attr_31 real
@attribute attr_32 real
@attribute attr_34 real
@attribute attr_35 real
@attribute attr_36 real
@attribute attr_37 real
@attribute attr_38 real
@attribute attr_39 real
@attribute attr_40 {0, 1}


@data
?,?,1,?,0,1,?,2,824.0,2.0,?,1911.0,50.0,45.0,?,?,?,?,30.0,0.0,2400.0,58.8,41.2,0.0,1.7,?,30.0,?,107.4,100.0,?
35751.0,0,1,0,?,1,1,2,824.0,9.0,2,?,40.0,45.0,0.2,?,76.0,0.8125,30.0,0.0,2400.0,62.5,?,?,1.0,?,30.0,40.0,107.4,100.0,1
?,0,1,0,0,?,1,?,?,2.0,?,1911.0,30.0,43.0,0.2,?,70.0,0.8125,25.0,?,?,?,40.7,4.0,?,?,30.0,?,?,?,1
35816.0,?,1,0,0,?,?,?,827.0,2.0,1,?,?,41.0,0.2,?,72.0,1.0,30.0,?,?,62.5,37.5,0.0,2.5,1.0,30.0,?,?,100.0,0
37352.0,0,1,0,?,0,1,?,827.0,9.0,?,1911.0,?,42.0,0.2,?,?,1.0,25.0,8.0,2100.0,?,34.5,?,?,0.7,?,40.0,?,100.0,?
37352.0,0,?,?,0,0,?,?,827.0,?,2,?,45.0,?,?,?,70.0,1.0,?,?,1850.0,57.5,?,0.0,?,?,35.0,40.0,107.4,?,0
?,0,1,1,0,0,1,2,827.0,?,?,1911.0,?,45.0,0.3,15.0,76.0,?,30.0,8.0,2150.0,57.5,34.5,0.0,?,1.0,35.0,40.0,107.4,100.0,1
?,?,?,1,?,0,?,2,827.0,?,2,1911.0,50.0,45.0,?,15.2,72.0,?,?,?,2150.0,?,?,0.0,2.5,1.0,35.0,?,107.4,?,?
37157.0,?,1,0,0,0,0,2,828.0,2.0,?,?,30.0,45.0,?,17.0,70.0,0.75,35.0,0.0,2200.0,58.8,?,0.0,2.5,1.0,?,?,?,?,0
37352.0,0,?,1,?,0,?,3,?,2.0,2,1911.0,?,?,0.2,?,90.0,?,28.0,?,2050.0,45.0,?,0.0,2.4,?,35.0,?,107.4,?,1
37352.0,?,1,1,0,?,1,3,815.0,9.0,2,?,37.5,?,0.2,?,?,0.75,30.0,21.7,2050.0,43.5,34.8,?,?,0.8,35.0,40.0,?,?,1
?,1,1,1,2,?,1,2,?,2.0,2,1911.0,45.0,44.0,?,14.1,?,0.625,22.0,7.6,1510.0,?,?,0.0,2.5,0.7,34.0,40.0,?,100.0,1
25507.0,1,?,1,2,0,1,?,?,7.0,2,1910.0,40.0,44.0,0.2,14.0,?,0.625,20.0,?,?,53.2,38.3,?,2.5,?,?,?,110.0,100.0,1
?,?,?,?,0,0,?,?,828.0,?,2,1911.0,40.0,?,?,?,?,0.75,?,0.0,?,58.8,?,?,?,1.0,30.0,40.0,100.0,?,?
35334.0,1,1,1,?,?,?,?,816.0,?,?,?,40.0,43.0,?,16.0,96.0,?,?,0.0,1500.0,58.8,41.2,?,?,0.8,?,40.0,?,100.0,?
35334.0,1,1,?,2,?,1,?,816.0,?,2,1911.0,32.5,?,?,15.0,82.0,1.0,?,?,?,54.3,?,4.0,2.5,?,40.0,40.0,103.12,100.0,?
?,0,?,1,?,0,?,3,?,9.0,0,1911.0,37.5,?,?,15.0,?,?,34.0,?,1400.0,62.5,37.5,0.0,?,?,28.0,?,103.12,100.0,1
37869.0,0,1,?,0,0,1,3,815.0,2.0,?,?,35.0,44.0,?,16.0,80.0,1.0,32.0,7.0,1400.0,?,34.9,0.0,3.0,1.0,28.0,40.0,103.12,?,1
?,0,?,0,?,?,1,2,?,?,2,1910.0,50.0,43.0,?,16.0,?,0.875,?,?,?,55.6,?,12.0,?,?,30.0,?,?,100.0,1
?,?,?,0,0,0,1,?,?,?,?,1910.0,50.0,?,0.3,?,?,?,30.0,?,?,?,44.4,12.0,?,?,?,?,103.22,?,?
?,0,?,1,0,0,?,?,827.0,?,?,1911.0,?,?,?,?,57.0,?,24.0,?,1480.0,?,?,?,?,?,?,?,103.12,100.0,?
?,0,1,?,?,?,?,?,827.0,?,?,?,?,?,?,16.6,58.0,0.75,?,?,1480.0,?,?,0.0,1.7,0.7,33.0,40.0,103.12,100.0,1
35752.0,0,?,0,0,?,?,?,?,2.0,2,?,?,43.0,0.3,17.0,?,0.8125,35.0,0.0,?,?,41.2,0.0,?,?,?,?,103.22,100.0,1
37441.0,?,?,?,?,0,?,?,?,?,2,?,?,?,?,13.0,?,?,25.0,0.0,1600.0,?,?,?,2.5,0.85,30.0,40.0,103.12,?,?
?,?,?,?,0,?,1,?,821.0,7.0,2,?,25.0,38.0,0.233,?,70.0,?,25.0,0.0,?,?,41.2,5.0,?,?,?,?,?,?,1
?,?,1,?,2,?,1,?,816.0,?,2,1911.0,40.0,?,?,15.9,?,?,34.0,?,?,61.0,?,0.0,2.4,?,35.0,?,103.22,100.0,1
?,?,?,?,?,?,?,?,?,?,?,1911.0,?,?,?,17.0,?,?,16.0,?,1100.0,50.5,35.4,0.0,2.5,1.0,50.0,?,?,100.0,0
37335.0,1,1,?,2,?,1,?,827.0,2.0,2,1911.0,47.5,?,?,?,72.0,0.75,?,?,1300.0,?,?,4.0,2.5,1.0,?,?,96.97,100.0,?
?,?,?,0,0,0,0,2,?,2.0,2,?,?,?,0.2,?,68.0,0.75,?,0.0,1700.0,?,41.2,0.0,1.0,?,?,?,?,100.0,1
35870.0,0,?,?,?,0,0,?,?,?,?,1911.0,?,?,0.267,16.5,?,?,?,0.0,1700.0,?,41.2,?,1.0,1.0,?,?,?,?,1
?,?,?,0,?,?,1,?,?,9.0,1,1911.0,?,?,0.233,18.0,85.0,?,?,0.0,?,62.5,37.5,?,2.5,?,30.0,?,?,?,1
?,?,1,?,0,?,1,?,?,?,?,?,35.0,?,0.4,?,62.0,0.75,?,?,?,?,36.5,?,2.0,?,28.0,?,?,100.0,?
37869.0,0,?,?,?,?,1,?,?,?,?,?,?,?,?,?,70.0,0.75,?,0.0,1400.0,62.5,?,0.0,2.8,1.5,28.0,?,103.125,100.0,1
?,1,1,1,?,?,?,2,821.0,7.0,?,?,50.0,?,0.2,14.6,60.0,?,?,10.5,?,52.6,?,?,?,?,28.0,?,96.97,100.0,0
37386.0,1,?,?,2,?,?,2,827.0,2.0,?,1910.0,?,?,0.333,24.5,78.0,0.875,30.0,8.8,?,?,?,?,?,1.0,40.0,40.0,100.0,100.0,0
?,1,?,?,2,?,1,?,827.0,?,?,?,?,39.0,?,?,?,?,?,?,2000.0,?,?,0.0,2.5,?,?,?,103.22,?,?
37386.0,?,?,?,2,0,1,?,827.0,9.0,?,?,40.0,39.0,0.2,15.0,?,?,?,?,?,49.0,?,?,2.5,?,40.0,?,103.22,?,1
37386.0,1,?,1,2,0,?,?,824.0,?,?,?,?,?,?,?,?,0.5625,?,0.0,?,?,?,4.0,?,?,?,40.0,106.45,100.0,0
?,?,1,?,?,0,1,?,?,?,?,1911.0,42.5,41.0,?,14.0,?,0.625,?,2.3,?,57.5,40.0,?,2.5,0.7,35.0,?,?,100.0,1
35457.0,?,1,?,0,0,?,2,828.0,9.0,?,1910.0,?,?,?,?,84.0,1.0,30.0,?,?,62.5,?,?,2.0,?,?,40.0,94.117,?,1
?,?,?,?,?,?,?,0,802.0,2.0,?,?,?,43.0,0.333,14.02,?,0.75,?,7.4,?,53.2,39.4,?,?,?,?,?,?,?,?
47202.0,?,?,1,2,?,1,3,816.0,?,?,?,67.5,?,0.2,15.5,?,?,?,16.3,1683.0,43.5,?,?,?,1.0,40.0,40.0,109.67,100.0,?
37163.0,?,?,0,0,0,?,2,821.0,2.0,?,?,55.0,?,0.267,?,75.0,0.625,?,?,1850.0,?,38.9,?,0.8,0.75,33.0,?,?,100.0,1
37354.0,0,?,?,?,0,1,2,?,?,2,1911.0,?,?,0.2,14.0,80.0,0.625,20.0,7.4,1750.0,?,39.4,?,?,?,35.0,?,96.97,100.0,1
?,0,?,1,?,?,1,?,816.0,9.0,2,1910.0,?,?,?,14.5,?,?,23.0,9.1,1900.0,56.8,?,?,?,?,?,?,103.22,?,?
47202.0,1,?,?,?,0,?,1,813.0,?,?,1910.0,?,?,0.267,15.1,?,?,?,6.6,1650.0,54.9,?,?,?,1.5,40.0,?,109.67,?,1
37355.0,0,1,1,0,?,1,?,?,?,2,1910.0,?,?,?,16.1,78.0,0.9375,?,5.6,?,?,?,0.0,?,?,35.0,?,?,100.0,?
37355.0,?,1,?,?,?,?,2,?,2.0,?,?,40.0,?,?,16.5,72.0,0.625,?,9.1,2000.0,?,34.1,4.0,2.5,?,?,40.0,103.22,?,1
37355.0,0,?,?,0,0,1,?,?,9.0,2,?,?,?,0.35,16.1,70.0,?,20.0,11.1,?,?,33.3,4.0,1.8,0.9,35.0,?,?,100.0,?
?,?,1,?,?,0,1,?,824.0,9.0,?,1910.0,40.0,?,?,16.0,80.0,?,30.0,5.6,1900.0,?,38.9,0.0,?,1.3,30.0,40.0,103.22,?,?
25514.0,1,?,?,?,?,?,2,?,?,?,1910.0,?,?,?,?,?,?,?,?,1750.0,55.6,?,?,?,0.9,?,40.0,?,?,?
?,?,1,1,?,0,?,3,?,?,?,1910.0,55.0,?,0.2,15.6,74.0,?,24.0,?,1650.0,?,41.2,?,2.5,?,?,?,?,100.0,?
?,0,1,?,?,0,1,2,828.0,2.0,?,1911.0,40.0,?,?,15.3,74.0,1.0,34.0,?,?,?,37.5,?,?,?,?,?,?,?,?
?,0,1,?,?,?,1,2,828.0,9.0,2,1911.0,40.0,?,0.233,?,?,0.9375,30.0,?,?,62.5,37.5,?,?,?,35.0,40.0,100.0,100.0,1
?,1,?,1,?,0,1,2,?,?,?,?,42.5,?,0.3,?,77.0,?,?,?,?,49.5,?,?,?,?,34.0,?,?,?,?
37081.0,?,?,0,?,0,1,?,?,1.0,2,?,?,?,?,15.5,?,?,?,0.0,2200.0,53.2,?,?,0.0,?,?,?,100.0,?,?
?,1,1,1,2,0,0,?,?,2.0,?,?,42.0,?,0.3,15.0,?,?,20.0,16.7,1300.0,?,?,?,?,0.2,40.0,40.0,?,?,1
?,1,1,?,?,?,0,2,827.0,9.0,2,?,?,44.0,?,?,?,1.25,20.0,?,1300.0,50.5,?,0.0,2.5,?,40.0,?,110.0,100.0,1
?,?,1,0,?,0,?,?,?,?,?,1910.0,?,43.0,0.3,16.0,70.0,?,30.0,3.4,2400.0,?,39.8,?,2.5,?,30.0,40.0,103.125,?,1
?,0,?,0,0,0,?,?,824.0,9.0,?,?,47.0,43.0,?,?,?,?,30.0,9.1,?,50.5,?,?,2.5,1.1,30.0,40.0,103.125,?,?
37572.0,0,1,0,?,?,1,2,824.0,?,?,1911.0,35.0,48.0,0.233,?,?,0.8125,?,?,1900.0,?,41.6,0.0,?,?,?,40.0,?,?,1
37572.0,?,1,?,?,?,?,2,824.0,?,?,?,35.0,?,?,16.0,?,?,30.0,16.1,?,44.6,?,?,2.5,1.5,30.0,40.0,?,?,?
35816.0,?,?,0,0,0,?,2,827.0,?,1,1910.0,47.5,?,?,?,?,0.75,?,0.0,1900.0,62.5,37.5,?,2.1,?,33.0,?,103.125,100.0,0
?,0,1,0,0,0,?,3,?,2.0,?,?,?,?,?,15.0,78.0,?,28.0,0.0,2380.0,?,?,3.0,?,1.0,30.0,40.0,?,100.0,?
35816.0,0,1,?,0,0,1,?,815.0,2.0,?,?,?,?,?,15.5,92.0,?,22.0,9.6,?,?,37.2,?,?,?,?,?,106.66,?,0
?,?,?,?,1,?,?,2,?,7.0,?,?,?,?,?,?,?,0.625,25.0,0.0,?,?,50.0,0.0,2.5,?,?,?,106.66,100.0,?
?,1,?,1,?,?,1,2,821.0,7.0,2,?,50.0,?,?,?,76.0,?,?,3.4,1760.0,?,39.8,?,2.5,?,?,?,103.125,?,?
25520.0,?,?,1,?,?,1,2,?,7.0,2,1910.0,45.0,57.0,?,14.0,?,?,?,3.4,?,56.2,?,2.0,2.0,0.8,34.0,?,?,100.0,0
?,?,?,0,0,0,0,2,?,?,?,1910.0,47.0,?,0.4,16.0,?,0.8125,?,0.0,?,?,?,2.0,2.5,?,33.0,?,?,?,?
35872.0,0,?,?,?,0,?,?,824.0,?,?,1910.0,?,67.0,?,16.0,?,?,30.0,1.5,1900.0,?,?,?,?,?,33.0,?,103.125,?,?
47203.0,1,?,?,2,?,0,0,?,?,0,?,50.0,?,?,?,?,0.625,47.0,10.2,1635.0,?,38.8,0.0,?,?,40.0,?,?,100.0,?
?,0,?,0,?,0,?,?,?,2.0,?,1911.0,30.0,?,0.3,13.0,94.0,?,?,0.0,?,56.2,?,0.0,?,?,?,40.0,110.0,?,?
37333.0,0,1,0,0,0,?,3,815.0,?,2,1911.0,50.0,60.0,?,?,86.0,?,?,?,1500.0,?,?,?,2.5,?,?,40.0,?,100.0,0
?,?,?,1,?,0,?,?,?,?,2,?,?,?,?,14.2,72.0,0.625,25.0,22.7,?,?,?,1.0,?,?,?,?,?,?,0
37333.0,?,1,0,0,?,0,3,815.0,2.0,2,?,?,56.0,?,15.3,80.0,?,20.0,?,?,?,?,0.0,?,1.25,33.0,40.0,106.66,?,0
37994.0,?,?,?,2,?,?,2,821.0,7.0,?,?,?,?,0.233,?,?,?,?,?,?,?,?,?,2.0,?,?,40.0,103.125,100.0,0
?,1,1,1,?,0,?,2,821.0,?,?,?,?,49.0,?,?,78.0,?,20.0,?,1900.0,?,?,?,2.5,0.85,34.0,?,106.45,100.0,?
47203.0,1,1,?,?,0,?,?,802.0,2.0,?,1910.0,50.0,50.0,?,15.7,?,0.75,?,?,1420.0,?,37.5,?,3.0,?,40.0,?,?,100.0,?
?,?,1,1,2,0,1,0,?,7.0,?,?,?,50.0,?,15.5,74.0,?,?,?,?,?,35.7,?,3.0,?,40.0,?,?,100.0,1
35871.0,0,?,?,?,0,1,?,824.0,9.0,2,?,?,56.0,0.233,16.0,82.0,0.5625,28.0,5.6,2100.0,56.2,38.2,?,1.7,0.4,?,?,103.125,?,?
?,0,?,0,?,?,?,?,824.0,2.0,?,1911.0,35.0,?,0.2,15.0,?,0.8125,40.0,8.6,2100.0,53.8,37.6,8.0,?,1.0,?,?,?,100.0,?
37169.0,?,?,0,0,0,1,?,824.0,?,?,?,?,?,?,?,?,0.8125,?,0.0,2400.0,?,?,?,2.5,?,33.0,?,103.125,100.0,1
?,0,1,0,?,?,?,?,824.0,9.0,2,?,40.0,?,?,16.0,70.0,0.5625,?,0.0,?,?,41.2,8.0,1.5,?,33.0,?,103.125,?,1
37822.0,0,?,1,?,0,1,3,816.0,?,0,1911.0,40.0,?,?,?,?,?,?,?,1736.0,?,38.9,0.0,2.5,1.5,35.0,?,?,100.0,?
37822.0,?,1,?,1,?,1,3,816.0,?,0,?,?,54.0,?,?,78.0,?,34.0,?,?,?,?,?,2.5,?,?,40.0,?,100.0,?
37994.0,1,1,1,2,0,0,2,821.0,2.0,?,?,55.0,?,0.267,15.5,?,0.625,?,16.7,1850.0,54.3,?,?,2.5,?,34.0,?,?,?,1
25519.0,?,1,?,?,0,?,?,821.0,7.0,?,?,52.0,64.0,?,15.5,?,0.625,?,0.0,?,71.4,28.6,?,2.5,0.9,34.0,?,?,100.0,?
?,0,1,0,?,0,0,?,816.0,9.0,?,1910.0,40.0,?,0.233,?,79.0,?,?,0.0,2300.0,60.2,39.8,0.0,2.5,?,?,?,106.45,100.0,?
?,?,?,0,?,0,?,2,?,2.0,2,1910.0,?,54.0,?,15.5,76.0,?,?,5.6,2250.0,55.6,?,?,2.5,1.3,30.0,40.0,?,?,1
?,?,1,?,0,0,?,2,828.0,?,?,?,?,?,0.4,16.0,80.0,0.75,?,?,2250.0,58.8,41.2,0.0,?,1.0,35.0,?,?,?,1
?,0,1,?,?,0,1,?,?,9.0,?,?,47.5,68.0,0.35,?,?,?,?,?,2250.0,52.1,47.9,0.0,1.5,?,?,40.0,?,?,?
35460.0,0,1,0,?,0,?,2,824.0,?,?,1910.0,?,?,0.367,?,?,0.5625,40.0,?,?,52.6,?,2.0,?,?,30.0,?,106.45,100.0,?
?,?,?,?,?,?,0,2,?,?,?,?,?,70.0,?,14.9,?,0.75,28.0,?,1500.0,?,?,0.0,2.5,?,40.0,?,?,?,?
37365.0,0,?,1,?,0,1,?,827.0,?,2,?,37.5,70.0,0.4,15.0,65.0,?,?,5.4,1500.0,?,?,?,?,?,?,40.0,?,100.0,?
37338.0,0,1,?,?,0,1,?,?,2.0,?,1911.0,47.5,?,0.4,14.5,?,?,?,8.6,1600.0,53.8,37.6,?,2.0,1.5,?,40.0,110.0,100.0,1
35758.0,?,1,?,0,0,?,2,?,2.0,2,?,?,62.0,0.267,?,84.0,?,?,?,2200.0,58.8,?,4.0,1.4,1.0,?,?,106.45,?,1
35458.0,?,?,0,0,0,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,?,40.0,103.125,?,?
?,0,1,0,?,0,?,?,816.0,?,?,1910.0,40.0,64.0,0.233,15.0,?,?,?,?,?,?,40.0,3.0,2.5,1.0,?,?,?,?,?
47203.0,1,1,1,?,0,?,?,802.0,7.0,0,1910.0,?,?,0.367,?,?,?,?,?,1700.0,?,37.5,?,3.0,1.0,40.0,?,?,100.0,?
37338.0,0,1,0,0,0,?,?,824.0,9.0,2,?,?,60.0,?,16.0,76.0,0.5625,28.0,5.6,?,?,?,0.0,?,0.5,?,40.0,110.0,100.0,?
37915.0,0,?,0,0,?,1,?,?,2.0,?,?,50.0,?,0.4,?,?,0.75,25.0,10.6,?,48.1,41.3,0.0,?,1.3,33.0,40.0,?,?,1
37915.0,?,1,0,?,?,?,?,?,?,2,1911.0,?,62.0,?,14.9,?,?,26.0,11.0,?,?,39.0,0.0,?,?,?,40.0,110.0,?,1
?,?,?,?,0,0,?,3,815.0,?,2,1911.0,35.0,68.0,?,?,90.0,?,?,6.0,1500.0,?,34.5,1.0,2.5,?,?,40.0,?,?,?
?,?,1,0,0,?,?,?,828.0,?,2,?,40.0,56.0,?,?,82.0,?,?,0.0,2550.0,?,47.4,?,?,1.0,33.0,?,?,100.0,1
?,?,?,?,?,?,1,2,828.0,?,?,1910.0,?,?,?,17.0,72.0,0.75,?,?,2550.0,52.6,?,?,?,1.0,33.0,40.0,103.22,100.0,1
?,0,1,?,0,0,1,?,815.0,?,?,?,?,?,0.3,?,98.0,0.75,?,?,2050.0,?,?,0.0,?,1.0,?,40.0,100.0,100.0,?
35759.0,?,?,?,?,?,?,?,?,2.0,2,?,?,?,0.267,15.6,72.0,0.75,?,5.6,2426.0,?,?,?,2.85,?,30.0,?,?,100.0,1
37579.0,0,1,?,0,0,?,2,?,?,2,1910.0,45.0,?,?,?,?,0.75,?,?,2426.0,?,?,0.0,2.7,?,?,?,103.22,100.0,1
?,0,1,0,?,0,0,?,815.0,9.0,?,?,32.5,?,?,15.5,94.0,0.75,30.0,0.5,2050.0,52.6,?,?,?,?,33.0,?,?,?,?
?,1,?,?,?,0,0,?,?,9.0,0,1910.0,?,?,0.3,?,?,?,32.0,?,1700.0,56.8,39.8,4.0,?,1.0,34.0,?,?,?,0
35528.0,1,1,1,2,0,?,3,816.0,?,?,?,40.0,?,0.3,14.0,?,?,?,?,1742.0,60.0,?,?,2.5,?,40.0,40.0,?,100.0,?
?,0,1,1,0,0,1,?,?,?,2,1910.0,?,?,0.2,?,82.0,0.5625,30.0,2.3,1900.0,57.5,?,?,?,?,30.0,40.0,106.45,?,?
?,?,1,?,?,0,1,?,815.0,?,0,?,?,?,0.267,16.2,?,0.625,?,?,1500.0,?,?,?,?,1.0,?,40.0,106.45,100.0,0
37365.0,0,?,1,?,?,?,3,?,?,2,?,35.0,62.0,?,14.5,94.0,1.0,35.0,?,?,63.3,36.7,?,2.5,1.0,?,?,?,100.0,0
37365.0,0,1,?,0,0,1,?,?,?,?,1910.0,?,58.0,0.4,15.0,76.0,1.0,?,?,?,54.3,40.2,?,2.5,1.0,?,?,?,100.0,0
?,?,?,?,?,0,?,?,?,?,2,?,40.0,64.0,0.233,15.4,?,?,?,4.4,1835.0,?,40.0,2.0,?,1.3,?,?,?,?,1
?,?,1,0,0,?,?,2,?,?,2,?,40.0,?,0.2,16.0,?,0.8125,?,?,?,?,35.7,3.0,2.0,0.7,30.0,?,106.45,?,1
?,?,?,1,?,?,1,3,816.0,?,0,?,47.5,63.0,0.3,?,?,0.5,27.0,20.7,?,41.3,38.0,5.0,?,0.3,40.0,33.0,?,?,0
?,?,?,1,2,2,?,?,816.0,9.0,0,?,?,?,0.3,14.5,84.0,0.25,?,?,?,41.3,?,0.0,3.0,0.6,?,?,?,?,?
34402.0,1,1,?,2,?,?,?,815.0,9.0,?,1911.0,?,54.0,0.5,16.0,82.0,?,?,?,900.0,?,34.7,?,?,?,50.0,?,?,?,0
?,0,1,0,0,0,?,2,?,?,?,?,40.0,?,0.233,14.0,79.0,0.75,?,?,?,61.7,38.3,?,?,?,?,?,?,?,1
?,?,?,0,0,?,1,?,815.0,?,?,1910.0,?,42.0,?,15.0,76.0,?,?,?,?,58.8,?,?,?,?,?,?,?,?,1
36053.0,?,?,?,0,?,?,?,?,2.0,?,?,45.0,42.0,0.233,?,?,0.625,28.0,?,2220.0,?,45.7,0.0,2.5,1.0,30.0,35.0,100.0,100.0,?
36859.0,1,?,?,2,0,?,?,?,7.0,0,?,55.0,54.0,?,15.0,?,?,?,3.4,?,56.8,?,0.0,1.0,?,45.0,40.0,103.3,?,?
36859.0,1,?,?,?,?,?,?,?,?,0,1911.0,?,54.0,?,15.5,?,?,55.0,?,?,62.5,?,?,3.0,?,?,?,?,?,?
?,0,1,?,?,0,?,3,815.0,?,?,?,40.0,38.0,?,16.0,?,?,?,?,1900.0,53.8,45.2,0.0,2.5,1.0,?,33.0,?,100.0,?
?,?,1,?,?,?,1,?,?,?,0,?,50.0,60.0,?,14.0,75.0,0.625,?,0.0,?,?,34.8,0.0,?,0.0,35.0,?,?,100.0,0
?,?,?,1,?,?,?,3,?,9.0,?,?,45.0,?,?,16.0,?,0.375,38.0,?,?,50.0,35.0,?,2.5,0.2,38.0,33.0,96.9,100.0,?
25416.0,1,?,1,?,?,?,?,?,?,?,?,?,41.0,?,?,74.0,?,?,?,1900.0,?,?,?,?,?,?,?,100.0,?,?
36858.0,?,1,?,2,0,1,?,802.0,?,?,?,47.5,?,?,?,98.0,?,55.0,11.7,1600.0,53.2,?,?,3.0,1.0,?,33.0,100.0,100.0,?
34546.0,0,1,0,?,0,?,?,?,9.0,1,?,?,54.0,?,?,80.0,1.0,20.0,?,?,?,34.8,?,?,?,?,40.0,103.3,100.0,?
36054.0,?,?,0,0,0,?,2,?,?,2,1910.0,45.0,55.0,0.3,?,75.0,?,?,0.0,?,59.8,?,?,?,2.3,?,?,96.6,100.0,?
?,?,1,?,0,0,?,2,827.0,?,2,1910.0,?,?,?,15.0,?,?,?,0.0,?,?,40.7,?,1.5,?,32.0,33.0,100.0,?,?
34545.0,?,1,1,0,0,?,2,?,?,2,?,?,48.0,?,?,?,?,?,?,1720.0,61.7,38.3,0.0,?,3.0,?,?,?,100.0,?
47103.0,?,1,1,2,0,?,0,?,?,?,1910.0,?,52.0,?,14.0,?,?,?,4.4,?,54.9,?,0.0,?,?,40.0,?,100.0,?,0
47103.0,?,1,1,?,?,1,?,802.0,2.0,?,1910.0,72.5,54.0,?,14.5,82.0,?,?,2.2,1900.0,56.7,41.6,?,?,0.9,?,33.0,?,?,1
?,?,1,?,2,?,1,3,?,?,?,?,?,50.0,?,?,72.0,?,30.0,?,?,?,?,?,3.0,?,40.0,33.0,?,?,0
?,?,?,0,?,?,?,2,?,?,2,1910.0,?,?,0.233,15.5,68.0,?,?,0.0,1900.0,57.4,42.6,?,1.5,1.0,30.0,33.0,100.0,100.0,?
?,0,1,0,?,?,?,?,815.0,9.0,0,1910.0,?,?,?,?,?,?,28.0,?,?,58.8,41.2,0.0,?,?,30.0,33.0,100.0,100.0,?
?,0,1,?,?,?,?,?,?,?,0,1910.0,?,?,?,15.0,?,?,?,0.0,?,58.8,41.2,?,?,1.2,?,33.0,?,?,1
