@relation dataset

@attribute x real
@attribute y real
@attribute month {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11}
@attribute day {0, 1, 2, 3, 4, 5, 6}
@attribute ffmc real
@attribute dmc real
@attribute dc real
@attribute isi real
@attribute temp real
@attribute rh real
@attribute wind real
@attribute rain real
@attribute area real


@data
1.0,2.0,11,4,?,?,?,9.2,?,?,?,0.0,?
?,?,?,4,92.9,137.0,?,9.2,?,27.0,?,?,?
1.0,?,11,?,92.9,?,?,?,22.4,?,?,0.0,0.0
?,2.0,?,?,93.5,?,?,?,?,?,?,?,0.0
?,5.0,7,?,?,?,80.8,?,?,?,4.9,?,?
6.0,?,?,2,90.2,96.9,?,?,14.7,?,?,0.0,0.0
?,6.0,?,?,?,?,?,7.8,17.4,24.0,5.4,?,?
?,6.0,?,?,?,?,?,?,?,?,6.3,?,?
8.0,6.0,1,3,?,?,?,10.6,18.2,?,?,0.0,0.0
8.0,6.0,1,1,91.1,103.2,?,5.8,?,?,?,?,?
?,?,?,3,89.7,90.0,?,?,?,?,?,?,0.0
?,?,?,?,83.9,?,?,2.6,?,?,1.8,?,?
3.0,4.0,7,?,69.0,?,?,0.7,17.4,24.0,?,?,?
?,?,?,?,91.4,142.4,?,?,?,87.0,?,?,0.0
?,4.0,?,?,?,?,?,?,?,39.0,5.4,?,?
?,4.0,?,?,?,?,?,10.6,?,?,5.4,?,0.0
3.0,4.0,?,?,?,?,?,?,14.4,66.0,5.4,?,?
?,?,?,?,?,?,647.1,17.0,20.1,?,?,?,0.0
?,4.0,?,?,?,?,674.4,?,?,?,?,?,?
2.0,4.0,?,?,?,3.7,?,?,?,78.0,?,0.0,?
?,?,?,0,?,19.5,?,2.8,?,52.0,?,?,?
?,5.0,?,4,91.4,?,?,7.5,?,?,?,0.0,?
?,?,?,?,90.2,99.6,?,6.3,21.4,?,?,?,0.0
?,5.0,11,2,?,?,?,7.1,?,45.0,?,0.0,?
?,?,?,?,88.6,?,?,?,?,?,?,?,?
4.0,4.0,?,?,?,?,?,?,?,?,?,0.0,0.0
?,?,?,?,?,?,77.5,?,?,?,?,?,?
?,4.0,11,3,?,?,?,?,22.8,39.0,?,?,0.0
3.0,4.0,?,1,?,?,?,9.2,18.9,?,2.7,0.0,?
?,4.0,?,?,88.1,25.7,67.6,?,15.8,?,?,0.0,?
3.0,5.0,7,?,?,?,?,?,?,27.0,?,?,?
3.0,4.0,?,?,?,?,80.8,7.8,11.6,?,6.3,?,0.0
?,?,7,?,?,?,80.8,?,?,27.0,?,?,?
3.0,4.0,?,?,90.1,?,?,6.2,?,30.0,?,0.0,?
?,?,1,4,?,?,?,?,?,36.0,3.1,?,0.0
?,4.0,?,1,?,?,?,?,?,74.0,?,?,?
3.0,4.0,1,1,?,145.4,608.2,?,17.1,43.0,5.4,0.0,?
3.0,?,11,3,92.4,?,680.7,?,?,42.0,5.4,0.0,?
3.0,?,11,?,?,?,?,?,17.9,45.0,3.1,?,0.0
?,?,?,0,?,85.1,692.3,15.9,19.8,50.0,?,?,0.0
?,?,10,?,?,46.5,?,?,?,?,5.4,0.0,0.0
?,?,7,?,?,?,?,?,9.0,49.0,?,?,?
?,?,?,?,?,?,728.6,8.1,17.2,43.0,3.1,?,0.0
?,?,?,?,?,?,?,?,15.9,?,?,0.0,?
2.0,?,?,?,?,46.5,691.8,?,15.4,35.0,?,?,?
?,?,?,?,?,?,?,?,?,?,?,0.0,?
?,?,7,1,?,23.9,?,?,14.0,39.0,?,?,0.0
?,6.0,?,?,?,?,102.2,?,10.6,?,?,0.0,0.0
?,?,11,?,?,80.9,685.2,?,17.6,42.0,3.1,0.0,?
?,5.0,?,?,88.1,25.7,?,3.8,?,38.0,?,0.0,?
3.0,?,1,?,93.5,139.4,594.2,?,17.6,?,?,0.0,?
?,?,11,?,?,?,?,?,?,58.0,?,0.0,?
3.0,?,11,1,90.9,126.5,?,?,15.6,?,?,?,?
?,?,5,5,85.8,48.3,?,3.9,?,?,2.7,?,?
?,4.0,11,?,91.0,129.5,?,?,21.7,?,2.2,0.0,0.43
2.0,?,11,1,?,?,?,?,21.9,39.0,?,?,?
?,?,?,6,?,99.9,?,13.2,23.3,?,4.5,?,0.55
?,6.0,1,?,?,?,?,12.5,?,?,?,?,?
?,?,5,2,90.0,51.3,296.3,?,16.6,?,?,0.0,0.71
?,?,?,?,95.5,?,513.3,13.2,?,?,5.4,?,?
6.0,?,1,?,95.2,?,?,10.4,?,?,?,?,0.9
5.0,4.0,?,?,?,?,?,6.2,?,?,?,?,?
8.0,?,?,?,84.4,?,?,?,24.2,?,?,?,0.96
2.0,?,1,5,94.8,?,?,?,17.4,43.0,?,?,1.07
?,?,11,4,?,?,685.2,17.9,23.7,25.0,?,?,?
?,?,?,?,92.5,?,?,?,?,?,?,?,?
9.0,9.0,?,?,?,68.6,355.2,7.2,24.8,29.0,2.2,?,1.36
?,?,?,?,?,?,?,?,?,?,?,?,?
?,4.0,?,?,?,?,?,?,20.1,?,?,0.0,?
?,5.0,?,2,93.4,?,?,?,29.6,?,?,0.0,1.46
?,?,?,?,94.8,108.3,?,?,?,?,?,?,1.56
2.0,4.0,11,?,?,145.4,?,8.1,?,?,2.2,0.0,?
?,?,1,?,?,?,654.1,?,?,?,3.6,0.0,1.63
2.0,4.0,?,6,92.1,111.2,?,9.6,?,?,?,0.0,1.64
7.0,?,?,?,92.4,117.9,?,?,?,?,?,0.0,1.69
7.0,?,7,?,?,?,86.6,6.2,16.1,29.0,?,?,?
?,?,1,?,?,131.7,578.8,10.4,?,41.0,4.0,0.0,?
?,?,?,2,90.6,?,100.4,7.8,?,?,8.5,0.0,1.94
?,?,?,?,?,121.1,674.4,?,?,56.0,1.8,?,1.95
?,?,?,?,?,?,?,4.8,17.8,?,2.2,?,2.01
6.0,?,7,4,84.9,18.2,55.0,?,?,?,4.5,?,2.14
?,5.0,?,6,92.1,?,?,?,?,47.0,?,0.0,2.29
?,?,1,6,96.0,?,570.5,?,?,33.0,?,?,2.51
6.0,5.0,?,?,?,?,?,?,14.6,?,?,?,?
8.0,?,1,?,?,131.7,578.8,10.4,?,?,?,0.0,2.55
5.0,?,11,?,?,133.3,?,9.2,21.9,35.0,?,?,2.57
8.0,6.0,?,6,?,90.4,?,?,17.4,50.0,?,?,2.69
7.0,?,1,3,91.4,?,?,?,?,?,5.4,?,2.74
4.0,?,11,?,?,?,686.5,?,?,39.0,2.2,0.0,?
?,4.0,?,2,?,?,?,8.9,14.2,53.0,?,0.0,?
?,4.0,1,2,?,?,?,?,20.3,?,?,?,?
6.0,?,0,4,?,?,?,?,5.8,54.0,5.8,?,?
?,?,1,?,?,?,?,?,?,?,2.7,?,?
?,5.0,?,?,90.1,?,735.7,6.2,18.3,?,?,?,4.88
?,?,?,?,?,?,?,?,14.4,66.0,?,0.0,5.23
?,?,?,3,?,124.1,?,?,23.9,32.0,6.7,?,?
?,6.0,?,1,?,32.8,?,3.0,?,32.0,?,?,?
?,4.0,?,?,?,?,48.3,?,?,?,?,?,?
?,4.0,10,?,?,?,696.1,11.1,?,?,4.5,?,?
?,6.0,?,?,?,?,586.7,15.1,20.8,?,?,?,?
2.0,5.0,?,?,91.0,129.5,?,7.0,17.6,?,3.1,0.0,7.04
?,?,?,?,89.3,?,102.2,?,11.5,?,5.8,?,?
1.0,?,?,?,?,?,?,7.0,?,42.0,?,?,?
?,?,7,?,?,?,89.4,7.9,?,?,0.9,0.0,?
?,?,?,3,90.7,44.0,?,?,?,60.0,?,?,?
?,?,?,?,?,48.3,97.8,?,?,?,?,?,8.31
2.0,5.0,?,?,?,131.7,578.8,?,?,28.0,?,?,?
2.0,?,?,5,?,?,?,17.0,?,?,4.5,0.0,?
4.0,?,?,6,92.9,?,?,?,24.3,25.0,4.0,?,9.41
2.0,2.0,?,?,?,?,?,17.0,?,?,4.5,?,?
2.0,5.0,1,0,93.9,?,586.7,15.1,?,36.0,5.4,0.0,10.02
6.0,5.0,0,?,?,?,55.2,?,5.8,?,5.8,?,?
4.0,?,11,?,92.9,137.0,706.4,9.2,?,?,0.9,?,?
3.0,4.0,?,?,?,?,?,7.0,?,?,?,?,11.24
?,?,?,?,63.5,?,?,0.8,?,38.0,?,?,11.32
1.0,5.0,?,?,91.0,129.5,?,?,21.6,33.0,2.2,?,?
6.0,5.0,?,3,90.1,?,83.7,?,?,?,?,?,12.1
7.0,4.0,3,3,?,?,32.1,?,8.8,?,?,?,13.05
8.0,?,?,6,?,37.9,673.8,?,20.2,37.0,?,?,13.7
5.0,6.0,?,?,90.6,?,?,?,?,?,?,?,?
4.0,?,11,4,92.9,?,?,9.2,?,34.0,1.8,?,14.57
?,?,?,?,93.5,?,?,?,22.9,?,7.2,?,15.45
7.0,5.0,?,?,91.0,?,?,7.0,20.7,37.0,?,?,?
?,?,?,?,?,117.9,?,12.2,?,?,?,?,19.23
8.0,?,?,?,93.7,80.9,685.2,?,?,?,?,?,?
4.0,4.0,?,2,?,?,?,?,18.4,?,3.1,0.0,24.23
?,4.0,?,?,93.5,139.4,594.2,20.3,?,?,?,0.0,?
7.0,?,?,?,94.3,85.1,?,15.9,20.1,?,?,0.0,?
?,?,?,1,?,?,?,?,?,?,5.8,?,?
?,?,?,2,91.7,?,?,7.8,?,27.0,?,0.0,?
4.0,4.0,?,2,91.7,35.8,?,?,?,?,?,0.0,?
?,?,?,3,?,?,?,?,?,?,1.3,?,29.48
?,?,11,?,?,91.8,709.9,7.1,?,?,?,?,?
?,?,?,?,?,?,?,?,19.4,19.0,?,?,?
6.0,?,?,1,?,39.7,?,?,?,27.0,3.1,0.0,?
8.0,?,1,3,?,?,?,?,16.2,59.0,3.1,?,?
?,?,11,?,93.3,?,?,?,18.6,?,3.6,0.0,?
?,?,?,1,?,?,103.8,?,11.0,?,?,0.0,?
2.0,2.0,?,?,?,?,?,6.8,?,?,3.6,0.0,?
?,4.0,?,?,?,?,?,6.2,15.4,57.0,4.5,0.0,37.71
?,4.0,?,3,?,149.3,?,8.1,?,?,4.9,?,?
7.0,5.0,10,1,?,?,?,11.1,16.1,44.0,?,0.0,?
8.0,6.0,?,?,?,81.8,?,?,?,34.0,?,?,?
?,6.0,?,3,93.5,?,728.6,?,28.3,26.0,3.1,?,64.1
?,6.0,?,?,?,81.8,480.8,11.9,?,43.0,4.0,0.0,71.3
4.0,4.0,?,?,?,?,?,?,26.4,?,?,?,?
1.0,5.0,?,3,?,?,?,?,?,?,3.1,?,?
?,?,11,?,?,?,692.6,7.0,?,43.0,?,0.0,103.39
?,4.0,?,5,?,?,671.9,?,24.3,36.0,?,?,?
?,5.0,?,?,?,?,?,?,?,25.0,3.1,?,?
?,?,?,?,?,142.4,?,?,19.6,?,?,0.0,?
2.0,?,11,?,92.5,?,674.4,8.6,?,?,?,0.0,?
?,2.0,?,5,91.0,?,692.6,?,?,?,2.2,0.0,?
6.0,5.0,11,?,92.5,?,674.4,8.6,?,?,?,?,?
?,5.0,0,3,?,?,7.9,?,?,75.0,1.8,?,?
?,?,?,6,88.0,?,?,?,15.2,?,2.7,0.0,0.0
4.0,?,0,?,?,23.3,?,?,?,?,3.1,?,0.0
?,?,1,?,94.2,122.3,?,?,?,?,4.0,?,10.13
7.0,?,1,3,91.8,?,?,?,?,?,?,1.0,?
?,?,?,3,?,175.1,700.7,?,?,?,7.6,?,?
?,4.0,?,?,91.8,?,?,13.8,26.8,?,?,?,?
?,?,?,?,91.8,?,700.7,?,?,39.0,5.4,0.0,?
?,4.0,?,6,?,91.6,503.6,9.6,?,?,?,?,0.75
?,?,1,?,?,157.3,666.7,?,?,28.0,?,0.0,?
?,?,1,?,?,?,?,?,?,?,?,?,?
?,5.0,?,?,?,157.3,?,13.5,?,?,?,0.0,?
?,?,?,?,?,?,?,13.5,24.0,?,3.1,?,0.24
?,?,1,6,93.1,157.3,666.7,?,22.1,?,?,0.0,?
?,4.0,1,?,?,109.2,565.5,8.0,?,?,2.7,?,?
6.0,?,?,4,?,?,?,6.3,18.9,41.0,3.1,?,?
?,?,1,?,87.5,77.0,?,?,?,?,?,0.0,?
?,?,?,2,94.2,?,?,11.0,23.9,41.0,?,?,?
?,?,1,?,?,?,581.1,?,21.4,?,2.7,?,?
?,?,?,?,91.8,?,?,13.7,?,?,0.9,?,?
?,?,?,?,?,?,?,13.7,23.7,40.0,1.8,?,?
2.0,?,1,?,?,97.9,?,?,?,32.0,?,?,?
3.0,?,1,?,?,112.4,?,?,?,84.0,?,?,?
2.0,4.0,?,?,91.6,?,?,?,?,42.0,?,?,?
6.0,3.0,?,?,91.1,141.1,629.1,?,?,39.0,3.6,?,?
?,4.0,?,0,?,?,?,?,?,53.0,3.1,0.0,?
?,4.0,?,5,?,102.2,?,?,?,54.0,?,0.0,?
6.0,5.0,1,?,?,?,?,22.7,?,?,4.0,?,0.17
2.0,?,1,?,?,?,658.2,?,?,?,3.1,0.0,0.0
?,?,?,?,?,?,?,?,21.0,32.0,3.1,0.0,0.0
?,?,1,?,92.1,?,?,14.3,19.1,?,?,0.0,4.4
?,2.0,?,?,?,152.6,658.2,?,?,?,?,?,?
8.0,6.0,1,5,92.1,?,?,?,?,58.0,4.5,?,?
?,5.0,?,5,92.1,152.6,?,?,?,?,?,?,?
?,?,?,3,?,?,?,?,?,57.0,?,0.0,8.98
?,?,2,?,84.0,?,?,5.3,?,61.0,?,?,11.19
?,?,2,?,?,?,?,2.0,5.1,?,4.9,0.0,?
?,?,2,1,85.4,25.4,?,?,4.6,?,?,0.0,17.85
3.0,4.0,2,1,?,25.4,349.7,2.6,4.6,?,8.5,0.0,10.73
?,?,2,?,?,?,?,?,?,21.0,?,?,?
?,4.0,2,?,?,25.4,349.7,2.6,?,?,?,0.0,?
4.0,?,2,0,?,?,352.6,4.1,?,59.0,?,0.0,?
?,?,2,?,?,?,?,2.6,?,24.0,?,0.0,24.77
?,3.0,3,?,84.9,27.5,?,?,?,51.0,?,?,0.0
?,?,?,6,?,?,18.7,?,?,?,?,?,1.1
5.0,4.0,?,?,?,4.9,15.8,?,7.5,46.0,?,?,?
?,?,?,3,93.9,?,?,?,?,?,?,0.0,0.0
?,?,?,6,?,183.1,?,12.5,?,?,?,?,?
7.0,?,5,?,?,?,?,?,?,?,2.7,?,?
?,4.0,?,2,91.6,?,?,?,24.2,32.0,?,0.0,?
?,?,?,2,91.6,?,474.9,9.0,24.3,30.0,?,0.0,?
?,5.0,?,2,?,?,?,9.0,?,?,1.8,?,?
9.0,?,?,2,91.6,?,474.9,9.0,?,?,?,0.0,?
?,?,5,?,?,?,?,?,?,?,?,?,2.64
?,?,5,?,?,180.4,430.8,?,?,28.0,?,?,86.45
?,6.0,?,5,?,88.8,440.9,8.5,17.1,?,3.6,0.0,?
7.0,?,?,3,93.1,?,?,?,22.2,?,?,0.0,0.0
6.0,?,?,3,90.4,89.5,290.8,6.4,14.3,?,?,0.0,?
?,?,6,3,?,89.5,290.8,6.4,?,45.0,2.2,0.0,?
8.0,?,6,6,?,?,377.2,?,?,?,?,0.0,?
6.0,?,?,?,?,71.0,233.8,?,10.6,90.0,2.7,?,?
6.0,?,6,1,?,?,?,?,20.7,25.0,?,?,?
?,5.0,?,?,?,93.3,?,?,19.1,?,5.4,?,?
?,?,?,0,?,?,232.1,?,19.2,?,4.5,?,?
3.0,?,?,?,?,?,?,?,?,?,4.5,?,0.0
6.0,?,8,2,85.1,28.0,113.8,?,11.3,?,4.9,?,0.0
1.0,4.0,11,?,89.6,84.1,714.3,5.7,?,?,2.2,?,?
7.0,4.0,11,3,?,84.1,?,?,?,?,?,?,0.41
?,4.0,11,3,?,84.1,714.3,5.7,23.8,?,3.6,?,?
2.0,?,?,?,92.4,?,?,9.9,16.0,45.0,1.8,?,?
2.0,4.0,?,?,92.4,105.8,?,9.9,?,?,2.2,?,?
?,4.0,?,3,92.4,105.8,?,?,?,?,2.7,0.0,0.0
6.0,?,?,?,92.4,?,?,?,24.8,?,1.8,0.0,14.29
?,?,11,3,?,46.2,?,?,?,78.0,?,?,?
6.0,5.0,?,?,92.6,115.4,777.1,8.8,?,27.0,?,?,0.0
?,4.0,11,6,?,?,?,?,19.7,41.0,?,?,?
?,?,11,6,?,?,817.5,7.2,18.5,?,2.7,?,?
4.0,?,?,4,?,?,?,?,?,24.0,5.8,0.0,0.0
?,?,11,?,?,?,?,?,?,24.0,4.9,?,?
?,5.0,?,4,92.8,?,?,7.5,?,?,?,?,?
5.0,4.0,?,?,92.8,119.0,?,?,?,28.0,6.3,0.0,?
6.0,3.0,?,4,92.8,?,783.5,?,?,34.0,?,0.0,34.36
?,4.0,11,4,?,?,783.5,7.5,?,?,4.0,?,?
?,?,11,4,?,119.0,783.5,?,?,?,4.0,?,?
?,?,?,?,?,?,?,?,?,39.0,?,0.0,?
?,?,11,?,?,?,?,?,?,?,?,?,4.42
1.0,?,?,2,92.2,?,751.5,?,24.2,?,?,?,?
5.0,?,?,2,?,102.3,751.5,?,24.1,?,3.1,?,?
6.0,5.0,11,?,92.2,?,751.5,?,21.2,32.0,2.2,0.0,0.0
?,?,?,?,?,102.3,?,?,?,?,?,?,?
?,3.0,?,?,92.2,102.3,?,?,23.5,27.0,?,0.0,?
?,3.0,11,?,?,?,751.5,?,24.2,27.0,?,0.0,?
?,?,11,?,?,?,795.3,?,?,28.0,?,?,?
?,?,?,?,91.2,124.4,795.3,?,17.1,41.0,?,?,?
1.0,?,?,1,?,?,?,?,?,?,?,0.0,2.13
?,?,?,1,?,108.4,764.0,6.2,?,?,?,?,0.0
?,?,?,1,91.6,?,?,?,?,?,?,0.0,?
?,4.0,11,1,?,108.4,?,6.2,19.3,?,?,0.0,?
?,?,?,1,?,108.4,?,6.2,?,?,?,0.0,?
8.0,?,?,1,?,?,764.0,?,?,35.0,2.2,?,?
?,4.0,?,?,?,?,?,?,?,?,?,?,?
2.0,?,11,?,?,?,764.0,?,19.3,?,2.2,?,?
8.0,?,11,?,?,111.7,770.3,6.5,?,51.0,?,0.0,?
?,?,?,?,91.5,?,807.1,7.5,?,37.0,1.8,?,0.0
8.0,?,11,1,91.5,?,807.1,7.5,15.9,?,?,?,?
6.0,?,?,1,?,130.1,?,7.5,12.2,?,4.9,0.0,6.1
?,?,?,?,91.5,?,807.1,7.5,16.8,43.0,?,?,?
?,?,11,?,?,130.1,807.1,?,21.3,35.0,?,?,?
?,?,?,0,?,99.0,?,9.6,?,?,3.6,?,?
3.0,?,?,?,?,?,?,?,17.4,?,?,?,?
?,?,?,?,?,?,?,9.6,?,?,3.6,?,?
5.0,?,?,0,?,?,745.3,?,?,75.0,?,?,?
?,4.0,?,?,?,?,745.3,9.6,?,53.0,6.3,?,?
?,4.0,11,?,92.1,?,745.3,?,?,43.0,?,0.0,?
?,4.0,?,0,?,?,745.3,?,19.8,?,?,?,1.72
?,?,11,?,?,99.0,?,?,18.7,?,2.2,?,5.97
4.0,?,?,0,92.1,?,745.3,9.6,?,?,?,?,?
?,?,?,?,?,99.0,?,9.6,?,35.0,?,0.0,?
6.0,3.0,11,0,?,122.0,?,?,15.9,55.0,?,?,?
?,?,11,?,?,122.0,?,?,?,39.0,2.7,?,?
?,?,?,?,92.5,?,?,?,?,?,2.2,?,8.12
?,5.0,?,0,?,?,789.7,?,?,?,2.2,0.0,?
?,3.0,11,?,?,?,?,?,?,?,?,0.0,?
?,?,11,0,?,55.2,732.3,11.6,15.2,64.0,?,?,?
?,?,11,5,?,?,?,6.5,15.9,?,?,0.0,?
?,?,11,?,91.9,111.7,770.3,?,21.1,35.0,2.7,?,?
6.0,?,?,?,91.9,?,?,?,?,45.0,?,?,?
4.0,?,?,?,91.1,?,812.1,?,15.9,?,?,0.0,1.75
?,?,11,?,?,?,812.1,?,?,27.0,?,?,0.0
?,5.0,11,?,91.2,?,?,?,16.8,47.0,?,?,?
4.0,?,11,3,91.0,?,825.1,?,13.8,?,?,?,0.0
7.0,4.0,11,3,?,?,825.1,?,?,77.0,?,0.0,?
?,4.0,?,6,91.9,?,?,?,?,?,?,0.0,?
4.0,?,1,3,92.0,?,?,?,?,75.0,?,?,?
?,4.0,1,?,?,222.4,698.6,?,?,42.0,2.7,?,?
6.0,5.0,?,?,90.3,290.0,?,?,?,78.0,?,?,?
6.0,5.0,?,2,?,?,744.4,?,?,57.0,4.9,?,39.35
?,6.0,1,?,?,?,?,8.2,21.1,54.0,?,0.0,?
?,?,?,?,?,231.1,715.1,?,?,42.0,?,0.0,?
6.0,?,7,4,?,18.9,?,8.0,8.7,?,?,0.0,0.0
?,?,?,?,18.7,?,171.4,0.0,?,?,?,0.0,0.0
5.0,?,?,6,?,101.3,458.8,11.9,19.3,?,?,?,?
?,?,?,4,?,194.1,?,6.8,16.2,?,?,?,?
?,?,?,?,?,217.7,?,?,?,?,?,?,?
?,6.0,1,4,?,?,?,?,?,58.0,?,?,42.87
?,4.0,1,2,?,?,819.1,?,21.3,?,?,?,?
?,?,1,?,91.6,?,?,?,?,50.0,2.2,?,?
3.0,?,?,?,90.5,?,?,11.4,?,55.0,5.4,0.0,24.59
?,5.0,7,4,?,18.9,?,?,?,48.0,5.4,0.0,?
6.0,?,?,?,?,227.0,?,12.0,23.3,?,?,0.0,28.74
7.0,4.0,?,0,94.8,?,706.7,12.0,?,?,3.1,0.0,?
?,?,3,1,?,9.5,58.3,4.1,?,?,?,0.0,?
8.0,6.0,?,?,?,91.3,738.1,7.2,20.7,46.0,?,?,30.18
