@relation dataset

@attribute x real
@attribute y real
@attribute month {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11}
@attribute day {0, 1, 2, 3, 4, 5, 6}
@attribute ffmc real
@attribute dmc real
@attribute dc real
@attribute isi real
@attribute temp real
@attribute rh real
@attribute wind real
@attribute rain real
@attribute area real


@data
?,5.0,?,4,81.5,?,?,2.7,5.8,54.0,?,?,?
?,5.0,11,?,?,137.0,?,?,21.5,15.0,0.9,?,11.06
3.0,4.0,?,?,91.0,129.5,?,7.0,?,?,6.3,?,?
2.0,4.0,11,1,?,?,665.3,?,22.6,?,?,?,?
?,5.0,11,5,91.0,129.5,?,?,21.6,33.0,?,?,11.53
6.0,?,?,?,?,37.6,?,7.2,?,54.0,3.6,?,12.1
?,?,?,?,?,?,32.1,2.1,8.8,?,?,?,13.05
?,6.0,10,6,?,?,?,?,?,37.0,2.7,?,?
?,6.0,?,?,?,?,?,?,?,64.0,?,?,13.99
?,5.0,?,?,?,?,706.4,?,?,?,?,?,?
2.0,?,?,?,?,?,?,20.3,?,?,7.2,0.0,?
?,5.0,?,?,91.0,?,?,7.0,?,?,?,?,?
?,5.0,?,0,92.4,117.9,?,12.2,19.6,?,6.3,?,19.23
?,?,?,?,?,?,685.2,17.9,?,?,?,0.0,23.41
?,4.0,?,?,?,?,?,6.7,18.4,?,?,?,24.23
?,4.0,?,?,93.5,?,?,?,?,96.0,?,?,?
7.0,4.0,?,?,94.3,85.1,?,?,?,?,?,?,?
?,?,?,?,?,?,?,5.0,11.0,?,5.8,?,27.35
?,?,?,?,?,35.8,?,7.8,?,?,?,0.0,?
?,4.0,?,?,91.7,?,80.8,?,17.0,?,?,0.0,?
?,4.0,11,?,?,?,?,8.5,16.9,?,1.3,0.0,?
?,?,?,?,?,91.8,?,7.1,?,73.0,?,0.0,?
?,?,?,6,92.9,133.3,699.6,?,?,?,1.3,?,?
?,?,7,1,?,39.7,?,6.2,?,?,?,?,31.86
?,6.0,?,3,?,?,?,6.3,?,?,?,0.0,32.07
3.0,?,11,0,93.3,?,?,?,?,?,3.6,?,?
?,?,?,?,?,52.2,103.8,?,?,46.0,5.8,?,?
2.0,?,5,?,?,150.3,?,6.8,?,79.0,?,0.0,37.02
?,4.0,?,?,90.1,?,?,6.2,15.4,57.0,?,?,?
?,4.0,11,?,?,?,?,?,22.9,?,4.9,?,?
?,5.0,10,1,91.7,?,?,11.1,?,?,?,0.0,?
?,6.0,1,?,?,?,?,?,20.1,?,?,?,?
?,6.0,?,?,93.5,149.3,?,8.1,28.3,?,?,?,64.1
?,6.0,?,?,?,81.8,480.8,?,16.4,?,?,?,?
?,?,?,?,?,133.3,?,?,26.4,?,4.5,0.0,?
?,5.0,11,?,?,?,?,8.1,?,?,3.1,?,95.18
?,4.0,?,?,91.0,?,692.6,?,?,43.0,2.7,0.0,103.39
9.0,?,11,?,?,?,?,3.2,24.3,36.0,?,?,105.66
?,?,11,2,92.5,?,674.4,8.6,17.7,25.0,?,0.0,?
?,6.0,1,3,91.4,?,?,?,?,?,?,?,?
2.0,?,?,?,92.5,121.1,?,?,?,46.0,1.8,?,?
?,2.0,?,?,?,129.5,?,?,18.8,?,?,?,212.88
6.0,?,?,?,92.5,?,674.4,?,?,?,?,0.0,?
7.0,?,?,?,81.9,?,?,?,?,75.0,1.8,?,?
6.0,?,?,?,88.0,17.2,?,3.8,15.2,51.0,?,0.0,?
?,4.0,0,0,?,23.3,?,?,?,20.0,?,?,?
2.0,4.0,1,3,?,122.3,?,12.9,?,?,4.0,?,10.13
?,?,?,3,?,?,?,?,21.9,73.0,7.6,?,?
2.0,?,?,3,?,175.1,?,?,22.4,?,7.6,?,?
?,4.0,1,?,?,175.1,700.7,?,26.8,?,?,?,0.76
?,?,1,?,?,?,700.7,?,25.7,?,?,?,?
2.0,?,1,?,92.2,?,?,?,?,?,2.2,?,?
8.0,?,?,6,?,?,666.7,13.5,?,?,2.7,?,?
3.0,4.0,1,?,?,?,?,?,21.7,?,?,0.0,?
8.0,?,?,6,93.1,157.3,?,13.5,?,25.0,3.1,?,0.68
8.0,5.0,?,?,93.1,?,?,?,?,36.0,?,?,?
?,5.0,1,?,?,157.3,666.7,?,?,?,?,0.0,?
?,?,1,?,?,?,565.5,8.0,21.4,?,2.7,?,1.52
?,3.0,?,?,?,?,?,?,?,41.0,3.1,0.0,10.34
?,5.0,1,?,87.5,?,694.8,?,?,46.0,?,0.0,?
8.0,?,1,2,94.2,117.2,581.1,11.0,?,?,?,?,8.02
?,?,?,2,94.2,?,581.1,?,?,44.0,?,?,?
?,?,?,?,?,?,?,?,20.6,?,0.9,0.0,?
?,?,1,?,?,170.9,692.3,13.7,?,?,1.8,?,?
?,?,1,?,?,97.9,?,?,?,?,?,?,8.85
?,4.0,1,?,?,?,?,8.9,11.2,?,?,?,3.3
?,?,1,?,?,112.4,?,?,?,?,?,?,?
6.0,?,1,?,?,141.1,?,?,19.3,?,?,0.0,?
?,4.0,?,?,94.3,167.6,?,?,21.8,53.0,?,?,6.54
?,4.0,?,5,?,102.2,?,?,?,54.0,7.6,0.0,?
6.0,?,1,?,?,131.7,?,?,19.4,55.0,4.0,?,?
?,?,1,?,?,152.6,658.2,14.3,?,?,?,?,0.0
?,4.0,?,5,?,?,?,14.3,?,?,3.1,?,0.0
4.0,?,?,?,?,?,?,14.3,?,?,?,?,?
?,?,1,?,?,152.6,?,?,21.8,?,3.1,0.0,?
?,6.0,?,5,92.1,?,?,14.3,20.1,58.0,4.5,?,?
?,5.0,1,?,?,?,?,?,?,?,?,?,3.09
?,?,?,?,84.4,27.2,353.5,?,?,57.0,8.5,?,?
?,6.0,?,6,84.0,?,?,?,?,?,?,0.0,11.19
?,?,2,?,?,?,?,?,?,?,4.9,?,?
?,4.0,?,?,85.4,?,?,2.6,?,21.0,?,?,?
3.0,?,2,1,85.4,25.4,349.7,?,?,?,?,0.0,?
?,?,2,?,?,25.4,?,2.6,?,?,?,?,?
?,?,?,?,?,?,?,?,4.6,21.0,8.5,0.0,9.77
4.0,?,?,?,?,26.7,?,?,?,59.0,?,0.0,?
?,5.0,2,5,?,?,?,?,5.1,?,8.5,?,24.77
?,?,?,3,?,?,?,?,4.2,?,4.0,0.0,?
?,4.0,?,6,?,?,?,?,8.8,?,3.1,?,?
?,?,3,0,?,?,?,6.3,7.5,46.0,?,?,24.24
?,?,5,?,?,?,?,12.3,?,40.0,?,?,?
7.0,6.0,?,?,?,?,437.7,?,12.6,90.0,7.6,?,?
?,4.0,?,?,?,?,474.9,?,?,?,?,?,0.0
7.0,4.0,?,?,?,104.2,474.9,?,24.2,?,?,0.0,0.0
?,4.0,?,?,91.6,?,?,9.0,24.3,?,1.8,?,?
?,?,5,?,?,?,474.9,9.0,18.7,53.0,?,?,?
9.0,?,?,?,91.6,104.2,474.9,9.0,25.3,?,?,0.0,?
4.0,?,?,0,91.6,?,466.3,?,22.9,?,?,?,?
?,?,?,5,93.1,?,?,?,?,?,?,?,?
?,?,?,5,?,88.8,?,?,?,67.0,?,0.0,?
?,?,6,?,?,?,430.8,11.0,?,48.0,?,?,0.0
?,4.0,6,?,?,?,?,?,14.3,46.0,?,?,?
8.0,?,?,3,?,?,?,?,15.4,45.0,2.2,?,?
?,6.0,6,6,91.2,?,377.2,12.7,?,?,?,0.0,?
?,?,6,2,?,71.0,?,0.4,10.6,?,?,0.0,0.0
6.0,?,?,1,90.4,?,?,7.5,?,?,4.9,0.0,?
?,?,?,?,?,93.3,298.1,7.5,?,?,?,?,3.52
?,?,?,0,?,94.1,232.1,?,?,38.0,4.5,0.0,0.0
?,?,?,?,91.1,?,?,7.1,?,38.0,?,?,0.0
?,?,?,?,?,?,?,?,?,94.0,?,?,?
?,4.0,11,3,?,?,714.3,?,?,?,?,?,0.0
?,?,?,?,?,84.1,714.3,5.7,?,53.0,5.4,?,0.41
?,?,?,?,89.6,?,?,5.7,?,?,?,0.0,5.18
2.0,4.0,?,3,?,105.8,?,?,?,?,1.8,?,?
2.0,4.0,?,3,?,?,?,9.9,?,27.0,2.2,?,?
7.0,4.0,?,?,?,?,758.1,9.9,25.3,27.0,2.7,?,0.0
6.0,?,11,?,?,105.8,758.1,?,?,28.0,?,?,?
?,?,11,3,50.4,?,?,?,?,?,6.3,?,?
?,?,?,?,92.6,?,777.1,?,?,?,4.9,?,?
4.0,4.0,?,?,?,?,?,8.8,19.7,?,1.8,?,?
?,4.0,?,6,?,?,817.5,?,?,30.0,?,0.0,0.0
?,5.0,11,?,?,?,?,?,?,?,5.8,?,?
?,?,?,4,92.4,?,?,?,19.2,24.0,4.9,?,?
6.0,?,?,?,?,119.0,?,?,?,?,?,?,?
5.0,?,?,?,92.8,?,?,?,?,?,6.3,0.0,4.41
6.0,3.0,?,?,92.8,?,783.5,?,?,34.0,?,?,34.36
?,?,?,4,?,?,?,?,?,?,?,0.0,7.21
?,5.0,11,?,?,?,783.5,7.5,?,?,?,?,?
?,?,11,?,?,136.9,?,6.8,?,?,?,0.0,?
6.0,?,?,4,?,53.3,726.9,?,?,56.0,?,?,?
?,4.0,11,?,?,?,?,8.4,?,?,?,0.0,0.0
?,?,?,?,?,?,?,8.4,24.1,?,3.1,?,?
?,?,11,2,?,?,?,8.4,21.2,32.0,2.2,?,?
6.0,?,11,2,?,102.3,751.5,8.4,?,?,1.8,?,0.0
?,3.0,?,2,92.2,?,?,?,23.5,27.0,?,?,?
3.0,?,?,?,92.2,102.3,?,?,?,27.0,3.1,?,6.58
?,4.0,11,2,?,?,795.3,?,?,28.0,?,0.0,?
?,4.0,?,2,?,124.4,?,?,?,?,?,?,11.22
?,4.0,11,?,?,87.7,721.1,?,18.1,?,3.1,0.0,?
2.0,3.0,?,?,?,?,764.0,?,?,?,5.4,?,0.0
?,?,11,1,?,?,764.0,6.2,9.8,?,1.8,?,0.0
7.0,?,?,?,91.6,?,?,6.2,?,?,?,?,?
6.0,?,?,?,?,?,?,?,?,?,?,?,56.04
?,?,?,?,?,?,?,6.2,?,35.0,2.2,?,7.48
?,4.0,11,?,91.6,?,764.0,6.2,?,?,?,?,1.47
2.0,?,?,1,?,108.4,764.0,6.2,?,44.0,?,?,?
?,6.0,?,?,?,?,?,?,?,51.0,?,?,0.0
6.0,3.0,?,1,?,?,?,?,?,?,?,?,?
?,6.0,11,?,?,130.1,?,7.5,?,51.0,?,?,2.18
6.0,?,?,1,?,130.1,807.1,7.5,?,?,?,?,?
2.0,2.0,11,1,?,130.1,?,?,?,?,?,0.0,?
1.0,4.0,?,1,91.5,130.1,807.1,7.5,?,?,?,0.0,?
?,4.0,11,?,92.1,?,?,?,?,?,?,?,0.0
3.0,?,?,?,?,99.0,?,?,17.4,?,4.5,?,?
5.0,4.0,?,0,92.1,?,?,9.6,?,?,?,0.0,1.64
5.0,?,?,?,?,99.0,?,?,?,?,?,0.0,3.71
4.0,?,11,0,92.1,99.0,?,?,?,?,?,0.0,?
7.0,4.0,?,?,92.1,?,?,?,?,?,?,?,?
7.0,?,?,0,?,?,?,9.6,?,47.0,?,0.0,1.72
7.0,4.0,11,0,?,99.0,?,?,?,50.0,?,?,?
?,?,?,0,?,99.0,?,9.6,?,?,?,?,13.06
4.0,4.0,?,?,92.1,?,745.3,9.6,?,35.0,?,?,?
?,?,11,0,92.5,122.0,?,10.2,15.9,?,?,0.0,0.0
6.0,3.0,?,?,?,?,?,10.2,?,?,?,?,?
1.0,4.0,?,?,?,?,?,10.2,21.1,39.0,2.2,?,?
?,5.0,11,?,?,122.0,?,10.2,18.4,?,2.2,?,?
?,?,?,?,?,122.0,789.7,10.2,17.3,45.0,?,0.0,?
?,?,?,?,88.2,?,732.3,?,15.2,?,?,0.0,?
?,?,?,?,?,111.7,?,?,15.9,53.0,?,0.0,?
?,?,?,?,91.9,111.7,770.3,6.5,?,35.0,2.7,?,?
?,?,?,?,?,111.7,?,6.5,19.6,?,?,?,?
?,?,?,?,91.1,132.3,?,?,?,?,?,?,1.75
4.0,?,?,?,?,?,?,12.5,?,?,?,?,?
?,?,11,?,91.2,?,?,8.4,16.8,47.0,4.9,0.0,?
?,?,11,3,91.0,?,825.1,?,?,77.0,?,0.0,?
7.0,4.0,?,3,91.0,?,825.1,7.1,?,77.0,7.6,0.0,11.06
3.0,?,?,?,?,?,?,?,14.2,?,?,?,0.0
4.0,5.0,1,3,?,203.2,664.5,8.1,?,?,0.9,0.0,0.0
5.0,4.0,?,?,94.8,?,698.6,13.9,20.3,?,2.7,?,0.0
6.0,?,11,?,90.3,?,855.3,?,?,78.0,?,0.0,?
?,5.0,11,2,91.2,94.3,?,8.4,15.4,?,?,?,39.35
8.0,?,?,?,?,207.0,?,?,?,?,2.2,?,?
2.0,?,?,?,93.7,231.1,?,?,?,42.0,?,0.0,?
?,5.0,?,4,?,?,?,8.0,?,?,?,?,?
?,5.0,?,?,?,1.1,171.4,?,5.2,?,?,?,0.0
?,?,5,?,93.7,101.3,?,11.9,?,39.0,7.2,?,?
8.0,?,?,4,?,?,?,6.8,16.2,?,?,?,?
?,?,1,6,?,?,?,18.0,28.2,?,1.8,0.0,?
?,6.0,?,4,?,?,753.8,?,20.5,?,?,?,42.87
?,?,?,2,91.6,?,?,7.7,?,44.0,?,0.0,12.18
2.0,4.0,1,?,?,181.3,?,7.6,?,?,?,0.0,16.0
3.0,?,?,3,?,96.7,?,11.4,20.6,?,?,?,?
?,5.0,7,?,90.9,18.9,30.6,?,11.6,?,5.4,?,0.0
?,4.0,?,0,94.8,227.0,706.7,?,23.3,?,3.1,?,?
?,?,?,0,?,?,706.7,?,?,?,?,?,0.0
7.0,?,3,?,84.7,?,?,?,?,?,6.3,?,?
