@relation dataset

@attribute x real
@attribute y real
@attribute month {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11}
@attribute day {0, 1, 2, 3, 4, 5, 6}
@attribute ffmc real
@attribute dmc real
@attribute dc real
@attribute isi real
@attribute temp real
@attribute rh real
@attribute wind real
@attribute rain real
@attribute area real


@data
?,?,?,5,?,?,?,17.0,?,?,5.4,0.0,?
4.0,4.0,?,?,?,88.0,698.6,?,?,48.0,2.7,0.0,?
4.0,4.0,11,?,?,82.9,?,6.2,12.9,?,?,0.0,?
5.0,6.0,11,?,?,?,?,?,25.9,?,?,?,0.0
5.0,?,?,1,90.9,126.5,?,7.0,14.7,70.0,3.6,0.0,?
6.0,?,?,1,94.2,?,?,11.0,?,36.0,?,?,?
4.0,?,7,1,?,23.9,64.7,4.1,11.8,35.0,1.8,?,?
?,4.0,?,?,?,?,?,?,?,?,?,?,0.0
?,?,11,?,92.9,?,706.4,?,?,17.0,1.3,0.0,?
4.0,?,1,?,?,99.6,?,6.3,?,?,?,?,?
4.0,3.0,1,?,92.1,?,?,?,20.4,?,4.9,?,?
?,?,?,?,?,111.2,?,9.6,?,?,4.9,0.0,?
?,3.0,1,?,?,?,?,6.3,?,?,?,0.0,?
4.0,?,11,?,?,137.0,?,?,?,24.0,?,0.0,0.0
4.0,?,11,?,?,?,?,?,17.8,?,4.9,?,0.0
?,3.0,10,?,?,46.5,691.8,8.8,?,?,?,0.0,?
?,?,3,1,?,?,?,2.1,?,?,?,0.0,?
?,?,?,?,?,13.2,?,?,?,?,?,?,0.0
2.0,?,7,3,89.3,?,?,9.6,?,?,?,?,?
2.0,2.0,?,?,?,51.3,102.2,?,?,59.0,?,?,0.0
2.0,?,?,4,93.0,?,?,?,?,35.0,?,?,0.0
2.0,?,1,3,90.2,99.6,?,6.3,20.8,?,?,0.0,0.0
?,?,?,?,?,?,?,?,23.1,31.0,3.1,?,?
?,?,?,?,91.7,114.3,?,?,18.6,44.0,4.5,?,0.0
?,2.0,11,?,92.4,?,668.0,12.2,23.0,?,4.5,?,?
?,?,?,?,92.4,?,668.0,12.2,?,33.0,?,?,?
?,2.0,11,?,?,117.9,668.0,12.2,?,?,?,0.0,0.0
4.0,5.0,?,?,?,?,?,9.0,17.2,26.0,4.5,0.0,0.0
?,5.0,7,0,?,?,97.8,?,?,27.0,?,?,?
?,5.0,?,0,?,?,?,?,?,37.0,?,?,0.0
?,?,7,?,?,33.3,?,9.0,?,25.0,?,?,0.0
?,?,?,?,88.8,?,?,?,?,43.0,?,?,0.0
?,?,11,?,?,?,?,?,?,?,?,0.0,?
9.0,9.0,?,4,?,6.8,?,?,6.7,79.0,?,0.0,?
9.0,9.0,3,0,86.6,13.2,?,?,?,?,?,0.0,0.0
1.0,?,?,?,87.6,52.2,103.8,?,?,?,?,0.0,0.0
?,?,1,0,90.1,108.0,?,12.5,14.7,?,?,?,?
?,?,?,?,?,?,?,?,?,?,6.7,0.0,0.0
?,?,?,?,91.4,142.4,?,?,?,39.0,6.3,0.0,0.0
?,?,?,?,?,?,?,6.3,17.9,?,?,?,?
1.0,?,?,5,94.8,?,?,17.0,18.6,51.0,?,0.0,?
?,?,?,6,92.1,111.2,654.1,?,?,47.0,?,?,?
?,?,1,?,91.7,114.3,661.3,?,?,?,?,?,?
1.0,?,?,?,?,?,?,9.2,?,?,?,?,0.0
1.0,?,11,4,92.9,?,706.4,9.2,?,?,2.2,?,?
1.0,?,?,?,92.9,137.0,?,?,22.4,?,?,?,?
?,2.0,?,?,?,?,?,8.1,?,36.0,?,0.0,0.0
?,?,?,?,?,35.8,80.8,?,?,?,?,?,0.0
?,5.0,?,2,?,96.9,624.2,?,?,59.0,?,?,?
8.0,?,?,?,?,?,80.8,?,?,?,5.4,?,0.0
?,6.0,?,3,?,?,488.0,?,?,?,?,?,?
?,6.0,?,?,91.4,?,?,10.6,?,?,?,?,0.0
8.0,6.0,1,1,?,?,?,?,?,?,?,0.0,?
4.0,4.0,?,?,?,?,704.4,4.8,?,?,?,0.0,?
?,?,?,?,?,8.0,?,?,12.7,48.0,?,?,?
?,4.0,?,?,69.0,2.4,?,?,?,?,?,?,?
?,?,1,?,91.4,142.4,?,10.6,11.6,87.0,?,?,?
?,?,1,3,91.4,?,?,?,?,?,?,?,?
?,4.0,1,?,?,142.4,601.4,10.6,19.8,39.0,?,?,?
3.0,?,1,?,88.8,?,?,?,14.4,66.0,?,0.0,?
2.0,?,1,5,?,?,?,17.0,20.1,40.0,4.0,?,?
?,?,?,2,92.5,121.1,674.4,?,?,29.0,?,?,?
2.0,?,?,?,?,3.7,?,2.9,?,78.0,?,0.0,0.0
?,5.0,?,0,85.9,19.5,?,2.8,12.7,52.0,?,?,?
?,?,7,?,?,?,?,?,?,?,3.1,?,?
4.0,?,1,?,?,99.6,631.2,?,?,33.0,?,?,?
?,?,11,?,92.5,?,698.6,7.1,?,?,?,0.0,?
4.0,?,?,?,?,?,709.9,7.1,?,56.0,5.4,?,?
?,4.0,7,?,85.9,?,57.3,?,13.7,?,5.8,?,?
3.0,?,?,?,?,?,?,9.0,?,?,?,?,0.0
?,?,?,?,89.7,?,704.4,4.8,?,?,?,0.0,?
?,?,11,?,?,?,?,9.2,?,35.0,?,?,0.0
?,4.0,7,5,?,?,67.6,?,15.8,27.0,7.6,?,0.0
?,?,?,?,88.1,25.7,?,3.8,?,27.0,?,?,0.0
3.0,?,?,?,91.7,?,?,7.8,?,30.0,?,?,?
?,4.0,?,2,?,35.8,80.8,?,15.2,?,4.9,?,?
?,4.0,?,?,?,?,86.6,?,?,?,4.0,?,0.0
3.0,?,1,?,93.0,75.3,466.6,?,19.6,36.0,?,?,0.0
?,?,?,?,?,?,608.2,?,?,74.0,2.2,0.0,?
3.0,?,?,?,?,145.4,?,?,17.1,?,?,0.0,0.0
3.0,4.0,?,3,?,?,?,?,22.5,?,?,?,?
3.0,?,11,5,84.4,73.4,?,?,17.9,?,3.1,?,0.0
?,?,11,?,?,?,?,?,?,50.0,5.4,0.0,?
3.0,4.0,10,?,?,?,691.8,?,?,24.0,5.4,?,0.0
?,?,?,?,?,?,?,?,9.0,49.0,?,0.0,?
?,?,11,0,?,?,728.6,?,?,?,?,0.0,?
?,5.0,?,?,?,37.9,?,?,?,46.0,?,0.0,?
?,?,10,?,?,46.5,?,?,15.4,35.0,0.9,0.0,?
4.0,?,?,?,68.2,21.5,?,?,15.4,?,?,?,0.0
?,6.0,?,?,?,?,?,4.1,14.0,39.0,3.1,0.0,?
4.0,6.0,7,?,?,?,102.2,?,?,?,?,0.0,?
4.0,?,?,4,93.7,?,?,?,17.6,42.0,?,0.0,?
?,5.0,7,5,88.1,25.7,67.6,3.8,?,?,?,?,0.0
?,5.0,1,2,93.5,?,?,?,?,?,?,0.0,?
3.0,?,11,?,92.4,?,?,8.5,17.2,?,1.3,0.0,?
?,?,?,1,90.9,?,686.5,?,?,?,3.1,0.0,0.0
?,9.0,5,5,85.8,48.3,?,?,?,?,2.7,0.0,?
?,?,?,?,?,?,692.6,?,?,38.0,?,?,?
2.0,5.0,?,?,?,126.5,?,?,?,39.0,?,?,?
1.0,?,1,?,95.5,?,?,?,?,31.0,?,?,0.55
8.0,6.0,?,?,?,108.0,?,?,?,51.0,8.9,?,0.61
?,?,?,?,90.0,?,?,8.7,?,?,5.4,?,?
?,5.0,1,?,95.5,?,?,?,23.8,32.0,?,0.0,?
?,?,?,4,?,131.7,?,?,?,?,?,0.0,0.9
?,?,?,?,?,?,86.6,6.2,?,40.0,?,0.0,0.95
?,?,?,5,?,73.4,?,3.2,24.2,?,?,?,?
2.0,?,1,?,94.8,?,?,17.0,17.4,?,?,0.0,1.07
?,?,11,?,?,?,685.2,17.9,?,?,4.5,0.0,?
?,?,?,?,?,56.4,?,7.1,?,?,?,?,?
?,?,?,3,?,?,?,7.2,?,?,?,0.0,?
3.0,4.0,5,2,?,?,?,?,24.6,?,?,?,1.43
?,4.0,11,0,94.3,85.1,?,?,?,?,4.9,?,?
1.0,?,11,2,?,145.4,?,?,29.6,?,?,?,?
7.0,4.0,?,3,?,108.3,647.1,?,16.4,?,1.3,0.0,?
?,?,11,?,93.4,?,?,8.1,?,?,?,0.0,?
?,2.0,1,?,92.1,?,654.1,?,18.4,?,?,0.0,1.63
?,?,1,?,?,111.2,654.1,9.6,?,35.0,4.0,0.0,1.64
?,4.0,11,?,?,?,668.0,12.2,?,?,?,?,1.69
?,?,7,?,?,?,?,6.2,?,29.0,3.1,?,1.75
6.0,?,?,?,95.2,?,?,?,20.3,?,4.0,0.0,?
6.0,3.0,?,?,90.6,?,?,?,?,?,?,?,?
?,6.0,?,2,92.5,?,674.4,?,?,?,1.8,0.0,1.95
?,5.0,11,?,?,90.0,?,?,17.8,67.0,2.2,?,?
?,?,7,4,?,?,55.0,?,?,?,4.5,?,?
?,?,1,6,?,111.2,?,9.6,16.6,?,?,?,2.29
6.0,5.0,1,?,96.0,127.1,?,16.5,?,?,4.5,0.0,?
6.0,?,7,?,?,?,?,12.5,?,?,9.4,0.0,?
8.0,?,?,?,?,?,?,?,20.7,?,?,0.0,2.55
5.0,?,?,?,92.9,?,699.6,9.2,?,?,?,?,2.57
8.0,?,?,?,85.6,?,?,?,17.4,?,?,0.0,?
?,?,1,3,?,?,?,?,?,?,5.4,0.0,?
?,?,?,?,?,126.5,?,?,17.7,?,?,0.0,3.07
1.0,?,?,2,90.2,?,624.2,8.9,?,?,1.8,?,?
?,?,?,2,?,96.9,?,?,20.3,?,4.9,?,?
?,5.0,?,4,?,9.1,?,2.7,5.8,?,?,0.0,4.61
?,5.0,1,?,90.2,?,?,6.3,19.2,44.0,?,?,?
?,5.0,11,6,90.1,82.9,735.7,6.2,?,?,?,?,?
?,?,?,?,?,?,614.5,9.0,?,?,5.4,0.0,5.23
1.0,?,?,?,?,?,680.7,8.5,?,32.0,6.7,?,?
8.0,6.0,10,?,?,?,664.2,?,19.1,32.0,?,0.0,5.44
?,?,?,?,?,?,?,?,?,?,2.2,?,?
?,?,?,?,?,?,696.1,?,?,45.0,?,0.0,?
?,?,1,0,?,?,?,15.1,20.8,34.0,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?,7.04
?,6.0,7,3,?,?,102.2,9.6,?,39.0,?,?,7.19
?,5.0,?,?,?,?,686.5,?,?,?,2.2,0.0,7.3
?,?,?,2,90.8,41.9,89.4,?,?,42.0,0.9,?,7.4
?,?,7,?,90.7,?,?,5.5,11.5,60.0,?,?,8.24
6.0,5.0,7,0,91.2,?,?,?,11.7,?,?,0.0,8.31
?,5.0,1,?,?,?,578.8,?,24.2,?,?,0.0,8.68
?,?,?,?,94.8,108.3,?,17.0,24.6,?,?,0.0,?
4.0,5.0,11,?,92.9,133.3,699.6,?,?,?,?,0.0,9.41
2.0,?,?,5,94.8,?,?,?,24.6,22.0,?,0.0,?
2.0,?,1,0,93.9,?,586.7,?,23.5,?,?,?,?
?,?,0,4,?,?,?,2.7,?,?,?,0.0,?
4.0,?,11,?,?,137.0,?,?,?,?,0.9,?,11.06
?,?,11,?,?,?,?,?,13.9,59.0,6.3,?,?
?,?,11,1,?,?,?,?,22.6,38.0,?,?,11.32
?,5.0,?,?,?,?,?,?,?,?,?,?,?
?,5.0,?,?,?,37.6,83.7,7.2,?,54.0,?,0.0,?
7.0,4.0,?,3,83.9,8.7,32.1,2.1,8.8,68.0,?,?,?
?,?,?,?,?,37.9,673.8,?,?,37.0,?,0.0,?
5.0,6.0,?,2,90.6,?,?,7.8,15.1,?,?,?,13.99
?,?,?,?,?,?,706.4,?,22.1,?,?,0.0,?
?,?,?,2,93.5,?,?,20.3,?,?,7.2,?,15.45
?,5.0,?,?,91.0,?,692.6,?,?,37.0,?,?,17.2
6.0,?,?,0,92.4,117.9,668.0,?,19.6,?,?,?,19.23
?,3.0,11,4,?,?,685.2,?,23.2,26.0,?,0.0,?
?,?,?,2,90.6,?,686.9,?,?,?,3.1,?,24.23
?,4.0,?,2,?,139.4,?,?,5.1,?,?,0.0,26.0
?,?,11,0,?,85.1,?,?,20.1,?,4.9,?,?
7.0,?,7,1,?,52.2,103.8,5.0,?,46.0,?,?,?
?,4.0,?,?,?,?,80.8,?,17.0,?,?,0.0,?
?,?,?,?,?,35.8,?,?,?,?,?,0.0,28.66
4.0,?,?,3,92.4,124.1,?,?,?,60.0,1.3,?,?
?,3.0,11,?,88.6,?,?,?,?,73.0,?,0.0,30.32
?,5.0,?,6,?,?,?,9.2,?,?,1.3,?,?
?,?,?,1,?,39.7,86.6,6.2,15.2,27.0,?,?,?
?,?,1,3,90.2,?,?,?,?,?,?,0.0,?
3.0,?,?,?,93.3,?,?,13.9,?,?,3.6,?,35.88
?,3.0,?,1,?,52.2,?,?,?,46.0,?,0.0,36.85
?,?,?,?,88.3,150.3,?,?,?,?,3.6,?,?
7.0,?,?,6,90.1,?,735.7,?,15.4,?,?,?,37.71
4.0,?,?,3,?,?,?,?,22.9,?,?,?,?
7.0,5.0,?,1,?,?,696.1,?,16.1,44.0,?,?,?
?,?,1,2,92.2,81.8,480.8,?,20.1,?,4.5,?,?
?,?,?,3,?,?,728.6,?,28.3,?,?,0.0,?
8.0,6.0,1,?,92.2,81.8,480.8,?,?,?,?,0.0,?
?,?,?,6,?,?,699.6,?,?,?,4.5,?,88.49
?,?,11,?,?,149.3,?,?,?,?,3.1,?,?
6.0,?,?,?,?,?,?,7.0,?,43.0,?,?,103.39
?,4.0,?,?,84.4,73.4,671.9,?,?,36.0,?,?,105.66
?,?,?,2,?,121.1,?,8.6,?,25.0,?,0.0,?
8.0,6.0,?,3,91.4,?,?,?,?,41.0,5.8,0.0,196.48
2.0,2.0,11,2,?,?,674.4,8.6,18.2,46.0,?,?,?
?,2.0,?,5,?,?,692.6,?,18.8,40.0,?,?,212.88
?,?,?,?,?,121.1,?,?,25.1,?,?,?,1090.84
?,?,?,?,?,?,?,3.5,13.4,?,1.8,?,0.0
?,?,?,6,?,17.2,?,3.8,?,?,?,?,?
?,4.0,?,?,?,?,85.3,?,16.7,20.0,?,?,0.0
2.0,?,?,3,?,122.3,589.9,?,?,?,?,?,?
?,4.0,1,?,91.8,175.1,700.7,?,?,73.0,?,?,0.0
2.0,4.0,?,?,?,?,700.7,13.8,?,?,?,?,?
3.0,?,?,3,91.8,175.1,?,?,26.8,38.0,?,0.0,0.76
?,?,?,?,91.8,?,700.7,?,?,?,5.4,0.0,?
2.0,4.0,1,6,92.2,?,503.6,?,20.7,70.0,2.2,0.0,?
?,6.0,1,?,93.1,157.3,?,13.5,?,28.0,?,0.0,0.0
?,?,1,6,?,157.3,?,13.5,?,40.0,?,?,?
?,5.0,1,?,?,?,?,13.5,?,25.0,?,?,?
?,?,1,?,?,157.3,?,?,?,36.0,3.1,?,?
?,?,1,?,93.1,?,?,?,22.1,37.0,?,0.0,?
7.0,?,1,?,?,?,?,?,?,?,?,?,?
6.0,3.0,1,4,?,?,?,?,18.9,?,?,0.0,10.34
2.0,5.0,1,4,?,?,?,?,22.3,46.0,?,?,?
?,6.0,?,?,94.2,?,581.1,?,?,41.0,2.2,0.0,8.02
?,?,?,2,?,?,581.1,?,?,?,2.7,0.0,?
3.0,?,?,?,?,170.9,?,?,?,?,?,0.0,?
?,4.0,1,2,?,?,?,?,?,?,1.8,?,1.38
?,4.0,?,?,?,?,542.0,?,28.3,?,4.0,?,?
?,?,1,?,91.6,?,?,8.9,11.2,?,?,?,3.3
2.0,4.0,?,?,91.6,112.4,573.0,?,21.4,42.0,?,0.0,4.25
?,?,?,0,91.1,?,?,?,?,?,?,?,?
?,4.0,1,0,?,?,684.4,13.0,?,?,3.1,0.0,?
?,?,1,5,?,?,550.3,?,?,?,?,?,?
?,5.0,1,5,?,?,?,?,?,?,?,0.0,?
?,?,?,?,92.1,?,?,?,?,?,?,0.0,0.0
?,4.0,?,?,?,152.6,658.2,?,?,?,?,0.0,?
4.0,?,1,?,92.1,152.6,658.2,14.3,?,?,?,?,?
?,2.0,?,5,92.1,152.6,658.2,?,21.8,56.0,?,0.0,?
8.0,?,?,?,92.1,152.6,?,?,?,58.0,4.5,?,?
?,5.0,1,5,92.1,152.6,?,14.3,20.2,47.0,4.0,0.0,3.09
?,?,?,3,84.4,?,?,?,?,57.0,8.5,0.0,?
8.0,?,2,?,84.0,?,354.6,5.3,5.1,61.0,?,?,11.19
4.0,6.0,2,?,?,?,?,?,?,?,4.9,?,5.38
?,?,?,?,85.4,?,?,?,4.6,?,?,?,?
?,?,?,1,85.4,25.4,349.7,?,?,21.0,?,0.0,10.73
4.0,?,?,?,?,25.4,349.7,?,4.6,21.0,8.5,?,22.03
?,4.0,2,1,85.4,?,?,?,4.6,?,8.5,0.0,?
4.0,?,?,?,?,26.7,?,?,?,?,?,?,?
?,?,?,?,85.4,25.4,?,?,?,24.0,8.5,?,24.77
?,3.0,3,?,84.9,?,?,?,?,51.0,?,?,?
?,?,3,?,86.9,?,?,?,8.8,?,?,?,?
?,?,3,?,?,4.9,15.8,6.3,7.5,46.0,?,?,?
2.0,?,?,3,?,169.7,?,?,?,40.0,?,?,0.0
7.0,?,5,?,?,183.1,?,?,?,?,7.6,?,?
?,4.0,5,?,?,104.2,474.9,?,?,?,2.7,0.0,0.0
?,?,5,?,?,104.2,?,9.0,24.2,?,?,?,0.0
?,?,5,?,?,?,?,?,?,?,1.8,0.0,0.0
?,5.0,5,?,?,?,474.9,?,18.7,?,?,0.0,?
9.0,?,?,?,?,?,474.9,?,?,39.0,?,?,?
4.0,?,?,0,91.6,100.2,?,?,?,?,?,?,2.64
?,?,?,?,?,?,?,?,?,28.0,5.4,0.0,?
8.0,?,5,5,?,88.8,?,8.5,17.1,?,?,0.0,6.57
7.0,?,6,?,93.1,?,?,?,22.2,48.0,1.3,0.0,0.0
6.0,?,?,3,?,?,290.8,?,14.3,?,?,0.0,?
8.0,?,?,?,?,89.5,?,6.4,?,45.0,?,?,0.0
8.0,6.0,?,6,91.2,?,?,?,19.6,?,?,0.0,?
?,5.0,?,2,53.4,71.0,233.8,?,10.6,?,?,0.0,0.0
6.0,5.0,6,1,?,?,298.1,7.5,?,?,?,?,?
6.0,?,6,?,?,93.3,?,7.5,?,?,?,?,?
3.0,?,6,0,91.1,94.1,232.1,7.1,?,?,4.5,?,0.0
?,6.0,6,?,91.1,?,232.1,?,19.2,?,4.5,0.0,0.0
?,?,?,?,?,28.0,113.8,3.5,11.3,?,4.9,?,?
?,?,11,3,89.6,?,?,5.7,?,?,?,?,0.0
?,?,11,3,?,?,?,?,17.1,53.0,?,0.0,?
?,4.0,11,?,?,84.1,?,?,?,35.0,?,?,5.18
2.0,4.0,11,?,?,?,758.1,?,16.0,45.0,?,0.0,0.0
?,4.0,?,?,92.4,?,758.1,?,?,?,?,0.0,?
7.0,4.0,?,?,?,105.8,?,?,?,27.0,?,?,0.0
6.0,?,11,?,92.4,105.8,?,9.9,24.8,?,?,?,14.29
?,4.0,?,?,?,?,706.6,?,12.2,?,6.3,?,?
?,5.0,11,6,?,115.4,?,?,24.3,?,4.9,?,?
?,?,?,6,?,115.4,?,?,?,?,?,?,?
3.0,4.0,?,?,?,?,?,7.2,?,30.0,?,0.0,0.0
4.0,5.0,?,4,92.4,?,?,?,?,?,5.8,0.0,0.0
4.0,?,?,?,92.4,96.2,?,?,19.2,?,4.9,0.0,?
?,?,?,?,92.8,?,?,?,?,?,?,?,0.0
5.0,?,?,?,?,?,?,7.5,?,28.0,6.3,?,?
?,?,11,?,?,?,?,?,18.9,34.0,?,?,?
1.0,4.0,?,4,?,?,?,?,?,?,4.0,?,7.21
6.0,?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,90.7,136.9,?,6.8,12.9,39.0,?,0.0,2.18
6.0,5.0,11,?,?,?,726.9,5.4,?,?,?,?,4.42
1.0,4.0,?,?,92.2,102.3,751.5,8.4,24.2,?,3.1,0.0,0.0
?,?,11,?,?,?,?,?,?,27.0,?,?,0.0
6.0,5.0,?,2,?,102.3,751.5,?,21.2,?,?,0.0,?
?,5.0,11,?,?,102.3,751.5,?,?,35.0,?,0.0,0.0
?,3.0,11,?,?,?,751.5,?,?,?,?,?,3.33
3.0,3.0,?,?,92.2,102.3,751.5,?,?,?,?,0.0,6.58
7.0,4.0,?,2,?,?,?,?,?,?,4.5,0.0,?
4.0,4.0,11,?,91.2,124.4,?,8.5,17.1,?,?,?,11.22
?,4.0,?,?,?,?,?,?,18.1,54.0,3.1,0.0,?
?,?,?,?,?,108.4,764.0,?,18.0,51.0,5.4,?,?
4.0,3.0,?,?,91.6,?,?,6.2,?,?,?,?,?
?,?,11,?,?,108.4,?,?,?,44.0,?,?,?
?,?,11,1,?,?,?,6.2,23.0,34.0,2.2,?,?
?,6.0,11,1,91.6,108.4,?,6.2,?,?,2.2,?,?
2.0,?,11,?,91.6,108.4,?,?,?,?,?,?,1.47
2.0,?,?,1,?,108.4,?,6.2,?,?,?,?,3.93
?,?,11,1,?,?,?,6.5,?,?,2.2,?,?
?,3.0,?,?,?,?,?,7.5,?,?,?,?,0.0
8.0,6.0,11,1,?,130.1,807.1,?,?,?,?,?,2.18
6.0,?,?,?,91.5,130.1,?,7.5,12.2,?,?,0.0,6.1
2.0,2.0,?,?,?,?,?,?,16.8,?,?,0.0,5.83
1.0,?,11,1,?,?,?,?,?,?,?,0.0,?
5.0,4.0,?,?,92.1,?,745.3,?,?,75.0,?,0.0,0.0
3.0,4.0,?,?,?,?,?,9.6,17.4,?,4.5,0.0,?
?,4.0,?,0,?,?,745.3,?,12.8,?,?,?,1.64
?,?,11,?,?,?,745.3,?,10.1,?,?,?,?
4.0,4.0,?,?,?,99.0,?,9.6,15.4,?,?,0.0,7.31
?,4.0,?,?,92.1,99.0,745.3,?,?,?,?,?,2.03
?,?,?,?,?,99.0,?,?,19.8,?,?,?,?
?,4.0,11,0,?,99.0,?,9.6,?,?,?,?,5.97
?,?,?,0,?,?,745.3,?,20.8,?,?,0.0,?
?,?,?,?,92.1,99.0,745.3,?,?,35.0,?,?,?
6.0,3.0,11,0,92.5,?,?,?,15.9,?,3.6,0.0,0.0
6.0,3.0,?,?,92.5,?,?,10.2,19.7,?,?,?,0.0
?,?,11,?,92.5,?,789.7,10.2,?,39.0,?,?,?
6.0,5.0,11,?,92.5,?,?,?,?,42.0,?,0.0,1.09
?,?,?,?,92.5,122.0,?,?,?,45.0,?,?,?
?,4.0,11,?,88.2,55.2,?,11.6,?,?,?,0.0,0.52
4.0,3.0,?,5,?,?,?,?,?,53.0,?,0.0,2.93
6.0,?,?,?,?,?,?,6.5,?,35.0,?,?,?
?,?,?,?,91.9,111.7,?,?,?,?,?,?,?
4.0,5.0,?,5,?,132.3,?,12.5,15.9,?,?,?,1.75
?,5.0,11,?,91.1,132.3,?,?,?,27.0,?,0.0,0.0
?,5.0,?,?,?,?,?,?,?,47.0,?,?,12.64
?,?,?,3,?,?,?,?,?,77.0,7.6,0.0,0.0
7.0,4.0,?,?,?,276.3,?,?,13.8,77.0,7.6,?,11.06
3.0,?,5,?,?,?,520.5,?,?,58.0,?,?,?
4.0,5.0,1,?,?,?,664.5,8.1,?,?,?,?,?
5.0,?,?,?,94.8,222.4,?,?,20.3,?,2.7,?,0.0
6.0,5.0,11,0,?,290.0,?,?,?,?,?,0.0,?
?,?,11,?,?,94.3,?,?,15.4,57.0,4.9,0.0,39.35
8.0,?,?,?,?,207.0,?,?,?,54.0,2.2,0.0,0.0
2.0,?,?,?,?,?,715.1,?,?,?,?,0.0,?
6.0,5.0,?,4,90.9,?,?,8.0,8.7,51.0,5.8,?,0.0
?,5.0,?,3,?,?,171.4,?,?,100.0,?,0.0,?
5.0,?,?,?,93.7,101.3,?,?,?,39.0,?,0.0,7.73
?,?,1,4,90.7,?,643.0,?,?,?,?,?,16.33
?,?,1,?,?,217.7,?,18.0,?,?,1.8,?,5.86
?,?,?,4,91.6,?,753.8,?,20.5,58.0,?,?,?
?,?,?,?,?,?,819.1,?,?,44.0,?,?,?
?,?,?,3,?,?,613.0,7.6,?,?,2.2,0.0,16.0
3.0,?,?,?,?,96.7,?,11.4,?,55.0,?,0.0,?
?,?,7,?,90.9,?,30.6,8.0,11.6,48.0,?,?,?
?,?,1,?,94.8,?,?,?,23.3,34.0,3.1,?,?
?,?,1,?,94.8,227.0,?,12.0,?,?,?,?,?
7.0,?,?,1,?,?,?,4.1,7.5,?,?,?,?
