@relation dataset

@attribute atr1 real
@attribute atr2 real
@attribute atr3 real
@attribute atr4 real
@attribute atr5 real
@attribute atr6 real
@attribute atr7 real
@attribute atr8 real
@attribute atr9 real
@attribute atr10 real
@attribute atr11 real
@attribute atr12 real
@attribute class {1.0000000e+000, 2.0000000e+000}


@data
?,?,?,?,-0.88549,0.16463,0.1852,-0.056038,0.66507,?,-0.65225,0.02045,?
?,?,-0.36531,-0.41347,-0.18178,-0.22667,?,0.030467,?,0.26502,-0.2021,?,?
?,0.91766,?,0.59632,-0.44006,?,0.30011,-0.38855,0.21295,0.17943,?,-0.16528,?
-1.3327,?,?,?,-0.1547,0.63507,?,-0.71409,0.62105,0.63737,-0.52572,-0.11892,?
?,?,?,?,-0.001633,?,0.087557,?,0.04962,-0.34822,?,?,?
-0.039708,?,?,?,-0.39136,?,0.20798,-0.22665,0.38294,0.25886,-0.23099,?,1.0000000e+000
?,-0.12713,0.41625,0.19875,?,?,?,?,?,?,-0.10064,-0.40955,2.0000000e+000
?,0.026985,?,-0.10335,0.49426,?,?,?,0.78443,0.22239,-0.19996,?,1.0000000e+000
-0.45771,-0.4003,-0.14458,-0.4325,?,?,-0.66429,?,-0.062158,?,0.069614,0.021316,?
?,?,?,?,?,?,-0.29352,0.093983,0.30918,-0.15092,0.11289,?,1.0000000e+000
?,-0.34461,?,?,0.43791,-0.30819,-0.46573,0.32657,-0.45646,-0.63705,?,-0.058928,?
-0.2739,?,?,-1.0859,0.21302,?,-0.67525,?,?,?,0.35325,0.39543,1.0000000e+000
?,?,?,?,?,?,?,0.3287,0.5533,?,?,?,1.0000000e+000
?,0.15145,0.25239,?,?,0.27588,?,0.9608,-0.58525,-1.0627,?,-0.31918,?
-0.13939,?,0.12406,0.77089,-0.43167,?,?,?,?,-0.84027,?,?,?
0.2637,?,-0.03317,0.70355,?,0.9736,-0.22612,?,?,?,?,?,?
0.49941,?,0.31429,?,?,-0.19192,?,-0.402,?,-0.087725,?,-0.030372,1.0000000e+000
0.70053,-0.24519,0.14019,?,0.47359,-0.39034,?,0.0149,?,-0.48201,?,?,1.0000000e+000
0.080397,-0.63074,-0.15661,-0.17755,0.31831,?,-0.1577,?,0.1662,-0.20586,?,?,2.0000000e+000
?,?,0.59626,1.0,0.37848,0.1457,0.2171,?,0.53507,0.39757,-0.38309,-0.14064,1.0000000e+000
-0.51497,0.08682,-0.38881,-0.64284,?,0.091563,-0.4981,?,-0.31386,?,0.25756,0.069917,?
?,?,-0.14908,?,?,0.041065,?,-0.025027,0.66941,0.53465,-0.47574,-0.10563,1.0000000e+000
0.62466,?,?,?,-0.27089,-0.078603,0.57986,0.32923,0.07863,-0.025246,0.010915,-0.057755,2.0000000e+000
?,?,?,?,-0.59485,-0.14581,0.15915,0.29632,0.066774,?,?,0.16604,1.0000000e+000
-0.2658,?,0.2547,?,-0.1631,0.55455,0.21399,-0.88275,-0.72675,?,-0.18088,0.71741,1.0000000e+000
?,0.57689,?,0.20012,-0.19942,0.54698,0.018037,?,-1.415,-0.026412,0.077569,?,?
-0.11658,?,?,?,-0.53532,?,?,0.15555,0.17182,0.11565,-0.1041,-0.032125,2.0000000e+000
0.2179,0.071494,?,-0.11271,0.073063,?,0.032274,0.55589,?,?,0.28683,?,1.0000000e+000
?,-0.83831,-0.66487,-0.96168,?,-0.91636,?,0.21499,-0.20693,-0.14776,?,?,?
-0.1884,-0.54712,-0.070795,-0.29519,?,?,-0.48623,0.45015,-0.14586,0.040647,?,0.18286,1.0000000e+000
?,-0.2669,-0.26369,?,0.050304,?,?,0.018981,?,0.04347,-0.056521,?,?
?,-0.161,0.032007,?,0.13349,-0.11975,-0.29302,0.30586,-0.49597,-0.44144,0.4022,0.05019,?
0.56325,0.048384,?,0.21251,0.13027,-0.067413,?,?,0.57083,0.12186,-0.136,-0.32648,?
?,-0.31981,?,-0.1652,0.75822,-0.48564,?,?,0.31662,4.1923E-4,?,?,1.0000000e+000
?,0.45368,?,?,?,0.37774,0.36462,?,?,0.39509,-0.36726,-0.11186,?
-0.48175,0.34358,-0.62436,-0.75435,-0.80838,?,?,-0.10163,0.88105,0.77408,-0.67198,?,?
-0.44622,?,?,0.037943,-0.41659,?,-0.62625,0.33394,?,-0.15465,0.19491,0.52112,1.0000000e+000
?,-0.29235,?,?,0.17183,?,-0.17241,0.083305,?,?,?,0.31492,1.0000000e+000
-0.51547,0.63185,?,?,-0.21086,0.68763,-0.23399,?,?,?,-0.04257,-0.30762,2.0000000e+000
?,0.31876,?,0.13743,?,?,0.14462,-0.73971,?,-9.3878E-4,0.0017287,0.27956,?
?,-0.036783,-0.18601,0.13875,-0.38403,?,?,?,?,-0.22718,0.21027,0.14596,?
-2.0346,-0.37419,?,0.20834,0.087447,?,-1.489,-0.96393,-0.47887,?,0.52724,-0.13956,1.0000000e+000
-0.42711,?,-0.23525,0.11849,-0.20632,-0.27183,-0.71013,0.51291,?,-0.11146,0.14929,?,2.0000000e+000
?,-1.0049,?,-0.54556,?,?,?,0.43848,-0.15217,0.080638,-0.032242,?,?
?,0.33513,?,-0.30297,?,0.21858,?,0.02513,0.39539,?,?,-0.23671,?
0.49777,-0.18688,0.1742,-0.26179,0.56263,-0.32682,?,-0.46772,-0.15347,0.16883,?,0.21727,1.0000000e+000
?,0.15463,?,?,?,?,-0.093932,?,0.16296,?,?,0.060598,?
?,0.16055,1.0,0.63696,0.96583,0.27422,?,0.1319,?,0.055806,?,-0.19122,1.0000000e+000
?,0.34555,-0.19567,?,?,0.30438,?,0.24498,0.93069,1.0,-0.88277,0.019237,1.0000000e+000
0.7049,?,-0.084001,?,0.49063,-0.67493,0.63424,-0.16896,0.12623,?,-0.21397,?,1.0000000e+000
0.057925,?,0.10415,-0.018956,0.43645,-0.35041,0.27003,-0.30977,0.46696,?,-0.62995,0.25866,2.0000000e+000
-1.044,?,?,0.35082,-0.099634,?,?,-0.67152,0.034449,0.21535,-0.21476,?,?
0.1119,?,-0.24805,0.10381,-1.0777,?,?,?,?,?,0.70367,0.85593,1.0000000e+000
?,?,-0.34313,?,-0.94336,0.59776,?,-0.079778,?,?,1.0,?,?
0.57652,-0.68972,?,-0.31086,?,?,0.66062,-0.4172,-0.25476,?,0.21321,-0.069527,2.0000000e+000
-0.82742,-0.23351,-0.1542,-0.27695,-0.09226,-0.066378,?,?,?,0.19194,-0.17069,-0.083504,1.0000000e+000
0.057557,0.066469,?,0.32187,0.56045,0.0206,0.22145,?,-0.6641,-0.053704,0.062203,0.44576,?
?,?,?,0.16483,?,-0.23266,-0.12474,0.27887,-0.27168,0.03666,?,0.2121,1.0000000e+000
-0.086402,?,-0.16124,-0.55804,0.12671,?,-0.023637,?,-0.2091,?,?,0.17802,?
-0.32234,0.1822,0.074902,?,0.091872,0.12344,?,?,0.22004,?,-0.051162,-0.13181,?
?,-0.25408,0.0035673,?,?,-0.1706,-0.16074,-0.1079,0.49943,0.39723,-0.37436,-0.035704,1.0000000e+000
-0.025852,-0.040066,-0.24034,-0.4637,-0.10137,-0.096433,?,?,-0.024743,?,0.14438,?,?
0.41106,0.43924,?,?,-0.038496,?,0.56955,-0.2183,-0.28671,?,0.080808,?,2.0000000e+000
?,?,?,-0.26535,?,-0.76061,?,?,-0.8536,?,0.22709,?,?
0.11357,?,?,0.7413,0.70137,0.032429,0.0043078,0.056379,0.26248,?,?,0.14655,1.0000000e+000
-0.39085,?,-0.18178,-0.027863,?,?,-0.35438,0.17493,0.66536,0.23541,-0.20351,-0.34618,1.0000000e+000
0.58217,?,-0.19187,-0.012795,-0.37745,?,?,0.017011,?,0.49668,-0.43783,?,?
?,0.010151,?,0.026617,-0.19456,-0.0050845,?,?,?,?,?,-0.14263,1.0000000e+000
0.11357,-0.051154,?,?,0.70137,0.032429,?,?,0.26248,0.49233,?,0.14655,?
?,?,-0.18178,-0.027863,-0.48236,?,-0.35438,0.17493,?,0.23541,-0.20351,-0.34618,?
0.58217,-0.045015,?,-0.012795,-0.37745,0.042399,?,0.017011,?,?,-0.43783,?,2.0000000e+000
0.17593,?,-0.13077,0.026617,-0.19456,-0.0050845,0.12866,?,?,-0.014689,?,-0.14263,1.0000000e+000
?,-0.12657,0.16642,?,0.12976,?,?,0.4974,-0.17728,-0.40972,?,?,?
0.72065,?,?,0.070148,-0.38114,0.21582,0.78517,?,0.24596,0.26766,?,0.059474,?
-0.46684,-0.062034,-0.36059,-0.2627,?,0.0036027,?,?,-0.27627,0.074153,?,0.24501,2.0000000e+000
-0.1146,0.44046,-0.13706,?,-0.62787,?,?,-0.14075,?,0.0016975,-0.022509,-0.17527,1.0000000e+000
?,?,0.075501,?,?,-0.086602,?,0.28386,?,?,-0.090061,?,?
?,-0.35998,0.070146,0.37666,?,-0.32573,?,0.16753,-0.016087,-0.023914,0.023827,-0.030424,1.0000000e+000
?,?,?,-0.31257,-0.32192,-0.10749,?,0.067457,?,-0.8837,0.74126,0.021237,2.0000000e+000
-0.2096,?,-0.29864,?,?,0.10043,?,0.047922,-0.40933,?,0.61391,-0.19902,1.0000000e+000
?,?,0.16796,-0.0065152,?,0.39054,?,?,-0.031626,?,?,?,?
-0.17167,0.35106,?,0.36079,-0.20705,0.36392,-0.098918,?,0.23747,0.089798,?,?,?
0.28966,-0.015666,-0.74666,?,-0.99114,0.019864,0.23696,?,0.23058,?,-0.35891,?,2.0000000e+000
0.7363,-0.3396,-0.21098,?,?,?,0.59417,-0.058747,-0.14397,?,?,-0.086619,1.0000000e+000
-0.4446,?,0.0095374,-0.52695,0.66358,-0.74537,?,?,?,?,0.28376,0.1725,1.0000000e+000
?,-0.13387,?,-0.52241,-0.058147,-0.26256,?,-0.20758,?,?,?,?,1.0000000e+000
?,0.14378,0.5059,0.63189,?,?,-0.0033395,-0.11127,0.2157,?,?,-0.46885,?
0.12536,-0.10587,?,0.18969,?,-0.075452,0.10535,?,-0.38113,-0.44376,0.37552,-0.067377,1.0000000e+000
0.11676,?,0.36396,0.44228,-0.19801,?,?,-0.14066,?,0.87067,-0.51934,?,?
0.0030444,?,-0.32792,-0.3156,?,?,?,?,?,-0.10043,?,0.64187,?
?,?,?,0.039626,?,0.073034,-0.6005,0.19541,1.0,0.2487,-0.16746,-0.85327,?
-0.068616,?,?,0.2964,0.374,?,-0.26298,?,?,-1.6044,1.0,?,2.0000000e+000
?,-0.54566,?,?,?,-0.44197,-0.46291,?,-0.34252,-0.018139,0.014394,0.43111,1.0000000e+000
-0.65123,-0.23004,0.21374,1.0,?,-0.0036126,-0.81967,-0.11053,?,-0.057459,0.051636,?,?
?,?,?,0.071735,0.046584,0.04056,-0.34241,0.17207,?,-0.39248,0.23859,-0.40819,1.0000000e+000
0.30402,-0.26957,-0.098415,-0.26427,0.46769,?,1.0,-1.0236,0.043996,?,?,?,?
?,-0.23324,?,-0.44701,0.080071,-0.31416,0.12115,?,?,-0.023594,0.0087808,-0.47206,1.0000000e+000
-0.19505,0.37878,-0.094639,0.12086,?,0.40391,?,?,0.67528,1.0,-0.61569,0.56112,2.0000000e+000
0.10995,0.043399,-0.40768,-0.4793,-0.30018,-0.052069,?,?,?,-0.39181,?,-0.36604,1.0000000e+000
-0.068616,0.0031952,0.34194,0.2964,0.374,?,?,0.46411,-0.96973,-1.6044,?,-1.087,?
?,0.043399,-0.40768,-0.4793,-0.30018,?,0.31102,-0.53557,-0.3026,-0.39181,0.25246,-0.36604,1.0000000e+000
?,0.3773,?,-0.50711,-0.97455,0.36149,-0.2468,?,-0.31535,?,0.099482,0.028094,2.0000000e+000
0.5435,0.39541,0.048231,-0.16127,-0.28744,0.4885,0.18915,0.6029,?,-0.19786,0.11255,-0.80969,1.0000000e+000
?,?,?,0.42322,0.21375,?,?,?,?,?,-0.12715,-0.10189,2.0000000e+000
0.54404,0.20994,0.32438,?,?,?,0.77345,?,?,0.37484,-0.22136,?,1.0000000e+000
?,?,-0.26203,?,-0.58218,?,?,-0.12608,?,0.090028,?,-0.031497,?
?,-0.24366,?,-0.045246,0.33797,?,-0.31867,?,0.18252,0.11011,?,?,1.0000000e+000
0.45717,?,0.26939,-0.23486,0.55998,?,?,?,0.50563,0.28007,?,-0.19785,2.0000000e+000
?,?,-0.030358,?,?,-1.0729,?,-0.33381,?,0.99008,-0.60651,1.0,?
?,0.27629,?,0.11319,-0.77698,0.52266,-0.85062,0.44004,0.20391,?,0.0022735,-0.10048,2.0000000e+000
-0.78399,?,-0.70099,-0.29917,?,0.2105,-0.53005,0.51855,-0.30319,?,?,0.66394,?
0.29877,?,?,?,?,-0.36184,?,0.71325,-0.098148,-0.41113,?,?,?
-0.37812,-0.52287,0.21541,-0.24359,0.63784,-0.49221,?,-0.25811,?,?,?,?,?
0.37913,?,-0.12336,?,-0.10983,-0.045824,?,0.49624,?,-0.24229,?,0.49063,?
