@relation dataset

@attribute parents {usual, pretentious, great_pret}
@attribute has_nurs {proper, less_proper, improper, critical, very_crit}
@attribute form {complete, completed, incomplete, foster}
@attribute children {1, 2, 3, more}
@attribute housing {convenient, less_conv, critical}
@attribute finance {convenient, inconv}
@attribute social {nonprob, slightly_prob, problematic}
@attribute health {recommended, priority, not_recom}
@attribute class {not_recom, recommend, very_recom, priority, spec_prior}


@data
?,proper,?,?,critical,?,?,?,not_recom
usual,?,?,?,?,?,?,recommended,?
?,?,?,1,?,?,?,priority,?
usual,proper,?,?,?,inconv,?,not_recom,?
?,?,complete,1,critical,?,?,?,priority
?,?,complete,?,critical,inconv,?,priority,priority
usual,proper,complete,?,critical,inconv,problematic,?,not_recom
?,?,?,?,?,convenient,?,?,?
?,?,?,?,convenient,convenient,?,priority,?
usual,proper,complete,?,convenient,?,?,?,?
usual,?,complete,?,convenient,?,?,?,?
?,?,?,2,?,convenient,?,priority,?
usual,proper,?,?,?,?,?,?,?
?,?,complete,2,convenient,?,problematic,recommended,priority
?,?,?,2,convenient,?,?,priority,priority
usual,?,complete,2,?,?,?,?,?
?,?,?,?,convenient,?,nonprob,?,?
usual,?,?,2,convenient,inconv,?,priority,?
?,?,complete,?,?,inconv,nonprob,not_recom,?
?,proper,?,?,?,inconv,slightly_prob,?,very_recom
usual,proper,?,2,?,inconv,slightly_prob,priority,?
?,?,?,?,?,inconv,?,?,not_recom
?,?,complete,?,?,?,?,?,priority
usual,proper,?,2,?,inconv,problematic,?,priority
?,proper,complete,2,?,?,?,?,?
?,?,?,?,?,?,nonprob,recommended,?
?,?,complete,?,?,convenient,?,?,priority
usual,proper,?,2,less_conv,?,?,not_recom,?
?,proper,complete,2,?,?,?,?,?
usual,proper,complete,2,less_conv,convenient,slightly_prob,priority,priority
usual,?,complete,2,?,?,?,not_recom,?
?,?,?,2,?,?,?,?,?
usual,proper,complete,?,?,?,?,?,?
?,proper,complete,?,?,?,?,not_recom,?
?,proper,complete,?,?,?,nonprob,recommended,?
?,?,complete,2,?,inconv,nonprob,priority,?
usual,?,?,?,?,inconv,nonprob,?,?
?,proper,?,2,?,?,?,?,?
?,proper,?,?,less_conv,inconv,slightly_prob,priority,?
?,proper,complete,2,?,?,?,not_recom,?
?,?,?,?,less_conv,?,?,?,?
?,?,?,2,?,inconv,problematic,priority,priority
usual,proper,complete,2,less_conv,?,problematic,not_recom,not_recom
usual,proper,complete,2,critical,?,nonprob,recommended,?
usual,proper,?,?,?,convenient,?,?,?
usual,?,?,2,critical,convenient,?,?,?
?,proper,complete,?,?,?,slightly_prob,?,priority
?,?,complete,?,critical,?,slightly_prob,?,priority
?,?,complete,?,critical,convenient,slightly_prob,not_recom,?
?,?,complete,2,?,?,?,?,priority
usual,proper,?,?,?,?,problematic,?,priority
?,?,?,2,?,convenient,?,not_recom,not_recom
usual,?,?,2,?,inconv,?,recommended,priority
usual,?,complete,?,critical,?,?,?,?
usual,proper,?,2,?,?,nonprob,?,?
?,?,?,?,critical,?,?,recommended,?
?,?,complete,?,?,?,?,?,?
usual,?,?,?,?,?,?,?,?
?,?,?,?,critical,inconv,?,recommended,priority
usual,proper,complete,?,critical,inconv,?,?,?
?,?,complete,?,critical,?,?,not_recom,?
?,?,complete,3,convenient,?,nonprob,?,?
?,?,?,?,convenient,convenient,nonprob,?,?
?,?,?,?,?,?,?,?,?
usual,proper,?,?,?,?,?,?,?
?,proper,?,3,?,?,?,priority,priority
?,?,?,3,?,?,slightly_prob,not_recom,?
?,?,?,?,?,?,?,recommended,?
usual,?,?,3,?,convenient,?,?,?
?,proper,?,?,convenient,?,problematic,?,not_recom
usual,?,?,3,?,inconv,nonprob,?,?
usual,?,?,?,convenient,inconv,?,?,?
?,?,?,?,?,?,?,?,?
usual,?,?,?,?,?,?,?,?
?,?,complete,?,?,?,slightly_prob,?,?
?,?,complete,?,?,inconv,?,not_recom,?
usual,proper,complete,3,?,?,problematic,recommended,?
?,?,complete,?,?,?,problematic,priority,?
?,proper,complete,?,?,?,problematic,?,?
?,proper,complete,3,?,?,?,?,priority
?,?,complete,?,less_conv,?,?,priority,priority
usual,?,?,3,less_conv,convenient,?,?,not_recom
?,?,?,?,?,convenient,slightly_prob,?,priority
?,?,?,?,?,convenient,slightly_prob,?,?
?,?,?,?,less_conv,convenient,slightly_prob,not_recom,?
?,proper,?,?,?,?,?,?,?
usual,proper,?,?,less_conv,?,?,?,priority
?,proper,?,3,?,convenient,?,?,?
?,proper,complete,3,?,?,?,recommended,priority
usual,?,?,?,less_conv,inconv,nonprob,priority,priority
?,?,?,?,?,?,nonprob,not_recom,?
?,proper,?,?,?,?,?,recommended,priority
?,proper,?,?,less_conv,inconv,slightly_prob,priority,?
?,?,?,3,less_conv,?,slightly_prob,?,not_recom
?,proper,?,3,?,inconv,?,?,?
?,proper,complete,3,?,inconv,problematic,priority,?
?,proper,?,?,?,?,problematic,not_recom,not_recom
usual,proper,?,?,?,?,nonprob,recommended,?
?,proper,?,?,?,?,nonprob,?,priority
?,proper,?,?,?,?,?,?,?
usual,?,?,?,critical,convenient,?,recommended,priority
?,proper,complete,?,?,?,slightly_prob,?,?
usual,?,?,?,critical,convenient,slightly_prob,?,not_recom
usual,?,complete,3,?,?,problematic,recommended,priority
?,?,?,3,?,convenient,?,?,?
?,proper,?,?,?,?,problematic,not_recom,?
?,?,complete,3,?,?,nonprob,recommended,?
usual,proper,?,?,?,?,?,priority,priority
usual,proper,?,?,critical,?,nonprob,?,not_recom
?,?,?,?,critical,inconv,?,?,priority
?,?,?,?,critical,?,?,?,?
usual,?,?,?,?,?,?,not_recom,not_recom
usual,?,complete,?,critical,?,?,recommended,priority
?,?,complete,?,critical,?,?,priority,?
?,?,?,?,?,inconv,problematic,?,?
usual,?,complete,more,?,?,?,?,?
usual,proper,?,?,convenient,?,?,?,?
?,?,complete,?,?,convenient,nonprob,?,not_recom
usual,proper,?,?,?,convenient,?,?,?
usual,?,complete,more,convenient,convenient,?,?,?
?,proper,complete,?,?,convenient,?,?,not_recom
?,proper,?,more,?,convenient,problematic,?,priority
usual,?,?,?,convenient,convenient,problematic,priority,?
?,?,complete,?,?,?,problematic,?,?
usual,proper,complete,?,?,?,nonprob,?,priority
?,?,?,?,convenient,inconv,nonprob,?,priority
?,?,?,more,?,?,nonprob,?,?
?,?,complete,?,?,inconv,slightly_prob,recommended,?
?,proper,complete,?,convenient,?,?,?,priority
?,proper,complete,?,convenient,inconv,?,?,?
?,proper,?,?,?,inconv,problematic,?,?
usual,proper,complete,?,?,inconv,?,?,priority
usual,proper,?,?,?,inconv,?,not_recom,not_recom
usual,?,complete,more,?,convenient,nonprob,recommended,?
usual,proper,?,?,?,?,?,priority,priority
usual,?,?,?,less_conv,convenient,nonprob,not_recom,?
?,?,?,more,?,convenient,?,?,priority
usual,?,?,more,?,?,?,?,?
usual,proper,?,more,less_conv,convenient,slightly_prob,not_recom,?
usual,proper,?,?,less_conv,?,problematic,?,priority
?,?,?,more,less_conv,?,problematic,priority,?
usual,?,complete,more,less_conv,?,?,not_recom,?
?,?,?,more,less_conv,inconv,nonprob,?,?
?,proper,complete,more,?,?,?,?,?
usual,?,complete,?,?,?,?,?,?
?,?,complete,more,?,?,?,recommended,priority
usual,?,?,?,?,?,?,?,?
?,proper,?,?,?,?,slightly_prob,not_recom,?
?,?,?,?,less_conv,inconv,problematic,?,priority
?,proper,complete,?,?,?,?,priority,priority
?,?,complete,more,less_conv,?,?,?,not_recom
?,?,complete,?,?,?,?,?,priority
usual,?,complete,?,critical,?,?,?,priority
?,?,?,more,critical,convenient,?,?,not_recom
usual,?,?,more,?,convenient,?,?,?
?,?,?,?,?,convenient,slightly_prob,priority,?
?,proper,?,more,?,?,?,?,not_recom
?,proper,complete,?,?,?,problematic,?,?
usual,?,?,?,?,convenient,?,priority,?
usual,?,complete,more,?,convenient,problematic,?,not_recom
?,?,?,?,?,?,nonprob,recommended,priority
?,?,complete,?,critical,?,nonprob,priority,priority
?,proper,complete,more,?,?,?,not_recom,not_recom
?,proper,?,?,?,?,slightly_prob,?,priority
usual,proper,complete,more,critical,?,?,?,priority
usual,?,complete,more,critical,?,?,?,?
?,?,?,more,critical,?,?,recommended,priority
usual,proper,?,more,?,inconv,problematic,priority,?
?,?,complete,more,?,?,?,?,?
usual,proper,?,?,?,?,?,?,?
?,proper,?,1,?,?,?,priority,?
?,?,?,?,convenient,convenient,nonprob,not_recom,not_recom
?,?,completed,?,?,convenient,?,recommended,?
usual,?,?,1,?,?,?,?,?
?,proper,?,?,?,?,?,not_recom,not_recom
usual,?,?,?,?,convenient,problematic,recommended,priority
?,?,completed,?,?,convenient,?,priority,priority
?,proper,completed,1,convenient,convenient,?,?,?
?,proper,completed,1,?,inconv,nonprob,recommended,very_recom
?,?,completed,1,?,inconv,?,?,priority
?,proper,completed,?,?,inconv,nonprob,?,not_recom
?,proper,?,?,?,?,slightly_prob,?,?
?,proper,?,1,?,inconv,slightly_prob,priority,?
usual,?,completed,1,?,?,slightly_prob,not_recom,not_recom
usual,?,?,?,convenient,?,?,?,?
?,?,?,1,?,?,problematic,?,priority
?,proper,completed,?,?,?,?,not_recom,?
?,?,?,?,?,?,nonprob,?,very_recom
?,?,?,1,less_conv,convenient,?,?,priority
?,proper,?,?,?,convenient,?,?,?
usual,proper,completed,?,less_conv,?,?,recommended,?
usual,?,?,?,less_conv,?,?,priority,?
usual,proper,?,1,?,convenient,?,not_recom,not_recom
?,?,?,?,?,?,problematic,?,?
?,?,completed,1,less_conv,?,problematic,priority,priority
usual,proper,?,1,?,?,?,?,?
?,?,completed,?,less_conv,?,?,recommended,very_recom
usual,?,?,?,less_conv,inconv,nonprob,?,?
?,?,completed,?,?,?,?,not_recom,not_recom
?,?,completed,?,?,inconv,slightly_prob,recommended,?
?,?,completed,1,?,inconv,?,?,?
usual,proper,completed,?,?,?,?,not_recom,not_recom
?,proper,?,?,?,?,problematic,recommended,priority
?,?,completed,?,?,?,problematic,priority,?
?,?,?,?,?,inconv,?,?,?
?,proper,completed,?,critical,?,?,recommended,?
?,?,?,?,?,convenient,nonprob,?,?
usual,proper,?,?,critical,convenient,?,not_recom,?
?,?,?,?,?,?,slightly_prob,?,?
usual,?,completed,1,?,?,?,priority,priority
?,?,?,1,?,?,slightly_prob,not_recom,not_recom
usual,proper,?,?,?,convenient,problematic,?,priority
?,proper,?,1,critical,?,problematic,priority,?
?,?,?,?,?,?,?,?,not_recom
usual,?,completed,?,?,inconv,?,?,?
usual,?,completed,?,critical,?,nonprob,priority,priority
?,?,completed,?,?,inconv,nonprob,not_recom,?
usual,?,?,?,?,?,?,?,?
usual,?,completed,1,critical,?,?,priority,?
?,proper,completed,?,?,inconv,?,not_recom,?
?,proper,?,1,?,?,?,?,?
?,?,?,?,?,inconv,problematic,?,?
usual,proper,?,?,?,inconv,?,not_recom,?
usual,?,?,?,convenient,convenient,?,?,?
usual,proper,completed,?,convenient,?,?,priority,?
usual,proper,?,2,?,?,?,?,?
?,?,completed,?,?,?,?,recommended,?
?,?,completed,?,?,convenient,slightly_prob,?,?
usual,?,completed,2,?,?,slightly_prob,?,not_recom
?,?,?,?,?,?,?,recommended,priority
?,?,completed,?,?,convenient,?,?,?
?,?,?,2,convenient,convenient,?,not_recom,?
?,proper,?,2,convenient,inconv,nonprob,recommended,?
usual,?,?,?,?,inconv,nonprob,priority,?
usual,proper,completed,2,?,?,?,?,not_recom
usual,proper,?,?,?,?,slightly_prob,recommended,?
?,?,?,2,?,?,?,?,priority
?,?,?,?,?,?,?,?,?
?,?,?,2,?,inconv,problematic,?,?
?,?,?,2,convenient,?,?,priority,priority
?,proper,completed,2,?,inconv,?,?,?
?,?,?,?,less_conv,convenient,nonprob,?,?
usual,?,completed,?,less_conv,convenient,?,?,?
?,?,?,?,?,convenient,nonprob,not_recom,not_recom
usual,?,completed,2,?,?,slightly_prob,?,very_recom
usual,?,completed,2,?,?,?,?,?
?,?,?,2,?,?,?,?,not_recom
usual,?,completed,?,less_conv,convenient,?,recommended,?
?,?,?,?,less_conv,convenient,problematic,?,?
usual,?,?,2,?,?,problematic,not_recom,?
?,proper,?,?,less_conv,?,?,?,very_recom
usual,?,?,?,less_conv,inconv,?,priority,?
?,?,?,?,?,?,nonprob,not_recom,not_recom
?,proper,?,2,?,?,?,?,?
usual,proper,?,?,?,?,slightly_prob,?,?
usual,?,?,2,?,?,slightly_prob,not_recom,?
?,proper,completed,2,?,?,problematic,?,?
?,proper,completed,2,?,inconv,problematic,?,priority
usual,?,?,?,less_conv,inconv,problematic,?,?
?,?,?,?,?,convenient,?,?,?
?,proper,completed,2,?,?,nonprob,?,priority
?,proper,?,?,critical,convenient,nonprob,?,not_recom
?,proper,completed,?,critical,convenient,slightly_prob,recommended,?
?,proper,completed,?,?,?,slightly_prob,?,?
usual,proper,?,2,?,?,?,not_recom,?
?,?,completed,2,?,?,?,recommended,?
?,proper,?,2,?,?,?,?,?
usual,proper,completed,?,critical,?,?,not_recom,not_recom
?,proper,?,?,critical,inconv,nonprob,?,priority
usual,?,?,?,critical,?,?,?,?
?,proper,?,2,critical,inconv,?,?,not_recom
usual,?,?,?,critical,?,slightly_prob,?,?
?,?,?,2,?,inconv,?,?,?
?,?,?,2,critical,inconv,?,not_recom,not_recom
?,?,?,?,?,inconv,?,?,priority
?,proper,completed,?,critical,?,?,priority,?
?,proper,completed,2,critical,?,problematic,?,?
usual,?,completed,?,convenient,?,?,?,very_recom
usual,proper,completed,?,?,convenient,nonprob,?,?
?,?,?,?,?,?,?,?,not_recom
?,?,?,?,?,?,?,?,very_recom
?,proper,?,?,convenient,?,slightly_prob,priority,priority
?,?,?,?,convenient,convenient,?,?,not_recom
?,?,?,?,?,?,?,?,?
?,?,completed,3,?,?,problematic,priority,?
usual,?,?,3,?,convenient,?,?,?
?,proper,?,3,?,?,nonprob,?,priority
usual,?,?,?,convenient,inconv,?,?,?
?,?,completed,?,convenient,inconv,nonprob,not_recom,not_recom
usual,proper,completed,?,?,inconv,slightly_prob,?,?
usual,proper,?,3,?,?,slightly_prob,?,?
?,proper,?,?,convenient,inconv,?,?,?
?,proper,completed,?,?,?,problematic,recommended,?
usual,proper,?,3,?,?,?,?,priority
?,?,?,?,?,inconv,?,not_recom,?
?,proper,?,?,?,?,?,?,?
usual,proper,?,3,less_conv,?,nonprob,priority,?
usual,proper,?,3,?,?,nonprob,not_recom,not_recom
usual,?,?,3,less_conv,?,slightly_prob,?,?
?,?,?,3,?,?,?,?,priority
usual,proper,?,?,?,convenient,?,not_recom,?
usual,proper,?,?,less_conv,?,?,?,?
?,proper,?,?,?,convenient,problematic,priority,?
usual,proper,completed,3,less_conv,convenient,problematic,?,?
?,proper,?,3,less_conv,?,nonprob,recommended,?
usual,proper,?,?,less_conv,inconv,nonprob,priority,?
usual,?,completed,?,?,inconv,?,?,not_recom
?,?,?,3,?,?,slightly_prob,?,priority
usual,?,?,?,less_conv,?,?,priority,?
?,?,completed,?,less_conv,?,?,?,not_recom
usual,?,completed,3,less_conv,?,problematic,recommended,priority
usual,proper,completed,?,?,?,problematic,priority,?
?,proper,?,?,less_conv,?,?,?,?
usual,?,completed,3,?,?,?,?,?
usual,?,completed,3,?,?,?,?,?
?,proper,completed,?,critical,convenient,nonprob,?,?
usual,?,?,?,critical,?,slightly_prob,?,?
?,?,completed,?,?,convenient,?,?,?
usual,?,?,?,?,?,?,?,?
?,proper,completed,?,critical,?,problematic,?,?
usual,?,completed,3,critical,convenient,?,?,priority
?,?,completed,3,?,?,problematic,not_recom,not_recom
?,?,?,?,critical,?,nonprob,?,?
usual,?,?,?,?,inconv,?,?,priority
?,?,?,?,?,?,nonprob,?,not_recom
?,?,?,3,?,?,slightly_prob,recommended,?
?,?,?,3,?,?,?,priority,?
usual,?,?,3,?,?,?,?,not_recom
?,?,completed,?,?,?,?,recommended,?
?,proper,completed,?,?,inconv,?,?,?
usual,?,completed,?,?,?,?,not_recom,?
usual,?,completed,more,?,?,?,?,very_recom
usual,proper,?,?,?,?,nonprob,priority,priority
?,?,completed,?,convenient,?,?,?,not_recom
usual,?,?,more,convenient,?,?,recommended,very_recom
?,proper,?,?,?,?,slightly_prob,priority,?
usual,proper,?,more,?,?,?,not_recom,?
?,?,completed,more,?,convenient,problematic,recommended,priority
?,proper,?,more,?,?,?,?,?
?,?,completed,more,?,convenient,problematic,not_recom,?
?,?,?,?,convenient,?,nonprob,recommended,?
usual,?,completed,?,?,?,nonprob,priority,priority
usual,?,?,?,?,?,?,?,not_recom
usual,?,completed,?,?,inconv,slightly_prob,recommended,?
?,proper,completed,more,?,?,?,priority,priority
?,proper,?,?,?,inconv,?,not_recom,not_recom
usual,proper,completed,?,?,?,problematic,recommended,?
usual,proper,?,?,convenient,?,?,priority,?
?,?,?,more,convenient,?,?,?,?
usual,proper,?,?,less_conv,convenient,?,recommended,?
usual,?,?,more,less_conv,convenient,?,?,?
usual,?,?,?,less_conv,convenient,nonprob,not_recom,?
?,proper,?,?,less_conv,convenient,?,recommended,?
?,?,completed,?,less_conv,?,?,?,?
usual,?,?,more,?,?,?,?,not_recom
?,proper,?,?,?,convenient,problematic,?,priority
?,proper,?,more,?,convenient,problematic,?,priority
usual,proper,?,more,less_conv,convenient,problematic,not_recom,not_recom
usual,?,?,more,?,?,?,recommended,?
?,proper,completed,?,?,?,?,?,priority
usual,?,?,?,?,inconv,?,not_recom,?
?,?,completed,more,?,inconv,?,recommended,?
usual,proper,?,?,?,?,?,?,?
usual,proper,completed,more,less_conv,?,?,not_recom,?
?,?,?,more,less_conv,?,problematic,?,priority
?,?,?,?,?,?,?,?,?
?,?,?,?,less_conv,inconv,?,not_recom,?
?,?,?,?,critical,?,?,recommended,?
?,?,completed,?,?,convenient,nonprob,?,?
?,proper,completed,?,critical,convenient,?,not_recom,?
?,?,?,more,?,?,?,recommended,?
usual,?,completed,?,?,?,slightly_prob,?,priority
?,?,?,more,?,?,?,not_recom,?
usual,proper,completed,?,critical,?,?,?,?
usual,proper,?,?,?,convenient,?,?,?
usual,proper,completed,?,?,?,?,?,?
?,proper,completed,?,?,?,?,?,?
usual,?,?,?,?,inconv,?,priority,priority
?,?,?,more,critical,inconv,?,?,not_recom
?,?,?,?,critical,?,?,?,priority
?,?,completed,?,critical,inconv,slightly_prob,priority,?
?,?,completed,?,?,?,?,not_recom,?
?,?,?,more,?,inconv,?,?,?
usual,?,completed,?,critical,?,?,?,?
?,proper,?,more,?,?,?,?,?
?,?,incomplete,?,?,convenient,?,?,very_recom
usual,proper,incomplete,1,?,convenient,nonprob,priority,?
usual,?,incomplete,?,?,convenient,?,?,not_recom
usual,proper,?,?,?,convenient,slightly_prob,recommended,very_recom
?,proper,incomplete,?,?,?,?,priority,priority
?,?,incomplete,1,?,?,slightly_prob,not_recom,?
?,proper,?,?,?,?,problematic,recommended,?
?,proper,?,1,?,?,?,priority,priority
?,proper,incomplete,?,?,convenient,?,not_recom,?
?,?,?,?,convenient,?,nonprob,?,very_recom
?,?,?,1,?,?,?,priority,?
usual,?,incomplete,?,?,?,?,?,?
?,proper,?,1,?,?,?,?,?
?,proper,?,1,convenient,?,slightly_prob,priority,?
?,proper,?,1,?,inconv,?,?,?
usual,proper,incomplete,?,?,?,?,recommended,?
usual,proper,incomplete,1,convenient,inconv,problematic,?,?
?,?,?,1,convenient,inconv,?,not_recom,?
?,proper,?,1,?,?,nonprob,recommended,?
usual,?,incomplete,1,less_conv,?,nonprob,?,?
?,?,?,?,?,?,nonprob,?,not_recom
usual,?,?,1,?,?,slightly_prob,recommended,?
?,?,incomplete,?,?,?,slightly_prob,priority,priority
usual,proper,?,1,less_conv,convenient,?,not_recom,?
?,?,?,?,less_conv,?,?,?,priority
?,?,?,?,?,?,?,priority,?
?,proper,incomplete,?,?,?,problematic,not_recom,?
?,proper,incomplete,?,?,inconv,nonprob,recommended,?
?,?,?,?,?,?,?,priority,priority
?,?,?,1,?,?,?,?,not_recom
usual,proper,?,?,?,?,?,?,?
usual,?,incomplete,1,?,?,slightly_prob,?,?
?,proper,?,1,less_conv,inconv,?,not_recom,?
?,?,incomplete,?,?,inconv,?,?,?
?,?,?,?,less_conv,?,problematic,?,?
usual,proper,?,?,less_conv,inconv,?,not_recom,?
?,proper,incomplete,?,?,?,?,?,priority
usual,?,incomplete,?,?,?,?,?,?
?,proper,?,1,critical,?,nonprob,?,?
?,?,incomplete,?,?,convenient,?,recommended,?
?,proper,incomplete,1,?,?,?,priority,priority
usual,?,incomplete,?,critical,?,?,?,not_recom
?,proper,?,?,critical,?,?,?,priority
?,?,incomplete,1,?,convenient,?,priority,?
usual,proper,incomplete,?,?,?,?,not_recom,?
?,?,incomplete,?,critical,?,?,?,?
?,?,?,?,?,inconv,?,priority,?
?,?,incomplete,1,?,inconv,nonprob,?,not_recom
?,?,?,1,?,?,?,?,priority
usual,proper,incomplete,?,?,inconv,?,priority,?
usual,?,?,?,?,?,slightly_prob,?,not_recom
?,proper,?,?,?,inconv,?,recommended,?
usual,proper,incomplete,1,?,?,?,priority,?
?,proper,incomplete,?,critical,?,?,not_recom,not_recom
usual,?,?,?,?,?,?,?,very_recom
?,?,incomplete,?,convenient,convenient,nonprob,priority,priority
usual,proper,?,2,?,?,?,?,?
?,proper,incomplete,?,?,?,slightly_prob,recommended,?
usual,proper,?,2,?,?,slightly_prob,priority,?
?,?,?,2,?,?,?,?,?
?,?,?,?,convenient,?,?,recommended,?
?,proper,?,?,?,?,problematic,?,priority
?,?,?,?,?,convenient,problematic,not_recom,?
usual,proper,?,2,?,inconv,?,?,?
?,proper,?,2,convenient,inconv,nonprob,?,?
usual,?,?,?,?,?,?,?,?
usual,proper,?,?,?,?,slightly_prob,?,priority
usual,?,?,?,?,?,slightly_prob,?,?
?,?,?,?,convenient,?,?,?,not_recom
?,proper,incomplete,2,?,?,problematic,recommended,?
?,proper,?,2,convenient,?,problematic,?,?
?,proper,?,?,?,inconv,problematic,?,?
?,?,?,2,less_conv,convenient,?,?,priority
?,?,?,?,?,?,nonprob,?,?
usual,?,?,?,less_conv,convenient,nonprob,?,?
?,proper,?,?,?,convenient,?,?,priority
?,proper,incomplete,2,?,?,slightly_prob,priority,?
?,proper,?,2,less_conv,convenient,slightly_prob,not_recom,?
?,?,?,2,less_conv,convenient,problematic,?,?
usual,?,?,?,?,?,?,?,priority
usual,proper,incomplete,?,?,?,problematic,not_recom,?
usual,?,incomplete,?,less_conv,?,?,recommended,priority
usual,?,incomplete,2,?,?,?,?,priority
usual,?,?,2,?,inconv,nonprob,?,?
?,proper,?,?,less_conv,inconv,?,?,?
?,?,incomplete,2,?,inconv,?,?,priority
usual,?,?,?,?,?,slightly_prob,?,not_recom
?,proper,?,2,less_conv,inconv,?,recommended,priority
?,?,?,2,less_conv,inconv,?,priority,priority
?,proper,?,2,?,inconv,?,?,not_recom
usual,?,incomplete,?,?,convenient,nonprob,recommended,?
usual,proper,incomplete,?,critical,convenient,nonprob,priority,priority
?,proper,incomplete,2,?,convenient,nonprob,not_recom,not_recom
?,?,?,?,critical,?,slightly_prob,recommended,priority
?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,slightly_prob,?,not_recom
usual,?,incomplete,?,critical,convenient,?,recommended,?
?,?,?,?,?,convenient,?,?,priority
usual,?,incomplete,2,?,?,?,?,?
?,proper,incomplete,2,critical,?,?,recommended,?
?,proper,incomplete,?,critical,inconv,nonprob,?,?
?,proper,?,2,?,?,nonprob,not_recom,?
?,?,incomplete,2,?,?,?,recommended,priority
usual,proper,?,?,?,inconv,?,priority,?
usual,?,?,2,critical,?,?,not_recom,not_recom
?,proper,?,?,?,?,?,recommended,priority
?,?,?,2,?,inconv,problematic,?,?
?,proper,?,?,critical,inconv,?,?,?
?,proper,incomplete,?,?,?,?,?,very_recom
usual,?,?,?,?,convenient,nonprob,priority,?
?,?,incomplete,3,?,?,?,not_recom,?
?,?,?,3,?,?,?,?,?
?,?,incomplete,3,?,convenient,slightly_prob,?,priority
usual,proper,?,?,?,convenient,?,not_recom,not_recom
?,?,?,3,?,?,?,?,?
?,proper,?,?,convenient,?,?,?,?
?,?,incomplete,?,?,convenient,?,not_recom,not_recom
usual,?,incomplete,?,?,?,nonprob,?,priority
?,?,?,?,convenient,?,?,?,?
?,?,?,?,convenient,inconv,nonprob,?,?
?,proper,incomplete,3,?,?,slightly_prob,?,?
?,?,?,?,convenient,inconv,?,?,?
?,?,?,?,?,?,slightly_prob,not_recom,?
usual,proper,?,3,?,?,?,?,?
usual,?,?,?,?,?,problematic,?,?
usual,?,?,3,?,inconv,?,not_recom,not_recom
usual,?,incomplete,?,?,convenient,?,?,?
?,?,?,3,less_conv,?,?,?,priority
?,?,?,?,?,convenient,?,?,?
usual,proper,incomplete,?,less_conv,?,?,?,?
?,?,?,?,?,?,slightly_prob,priority,?
usual,?,?,3,less_conv,?,slightly_prob,?,not_recom
?,?,incomplete,3,less_conv,convenient,?,recommended,?
usual,proper,?,?,less_conv,convenient,?,?,?
