@relation dataset

@attribute attr_4 real
@attribute attr_5 {NO, YES}
@attribute attr_7 {NO, YES}
@attribute attr_8 {BENTON, UDDEHOLM}
@attribute attr_10 {COATED, UNCOATED}
@attribute attr_11 {COATED, COVER, UNCOATED}
@attribute attr_12 {NO, YES}
@attribute attr_13 {LINE, NAPTHA, XYLOL}
@attribute attr_14 {NO, YES}
@attribute attr_15 {Albert70, Motter70, Motter94, WoodHoe70}
@attribute attr_16 real
@attribute attr_17 real
@attribute attr_18 {CATALOG, SPIEGEL, TABLOID}
@attribute attr_20 real
@attribute attr_21 real
@attribute attr_22 real
@attribute attr_23 real
@attribute attr_24 real
@attribute attr_25 real
@attribute attr_26 real
@attribute attr_27 real
@attribute attr_28 real
@attribute attr_29 real
@attribute attr_30 real
@attribute attr_31 real
@attribute attr_32 real
@attribute attr_33 real
@attribute attr_34 real
@attribute attr_35 real
@attribute attr_36 real
@attribute attr_37 real
@attribute attr_38 real
@attribute attr_39 real
@attribute attr_40 {band, noband}


@data
?,YES,YES,BENTON,UNCOATED,UNCOATED,NO,LINE,YES,Motter94,821.0,2.0,TABLOID,1911.0,?,50.0,0.367,14.0,80.0,0.75,40.0,10.5,1700.0,52.6,36.8,0.0,0.0,2.5,1.0,38.0,40.0,105.0,?,band
35539.0,YES,YES,BENTON,?,UNCOATED,NO,LINE,?,Motter94,821.0,7.0,?,1911.0,50.0,?,?,15.0,70.0,1.0,?,10.0,1600.0,50.0,?,0.0,?,2.8,1.0,38.0,40.0,?,?,band
23052.0,YES,YES,BENTON,UNCOATED,UNCOATED,NO,?,YES,Motter94,821.0,?,TABLOID,1911.0,40.0,45.0,0.3,14.5,70.0,0.625,25.0,0.0,1500.0,59.5,40.5,0.0,0.0,2.0,1.0,40.0,40.0,100.0,100.0,band
35539.0,YES,YES,?,?,?,NO,?,?,Motter94,821.0,2.0,TABLOID,1911.0,50.0,43.0,0.267,?,?,?,20.0,?,?,49.5,?,0.0,0.0,2.5,1.0,38.0,40.0,?,100.0,noband
?,NO,YES,?,COATED,?,?,NAPTHA,NO,?,?,?,TABLOID,1911.0,50.0,45.0,?,16.0,70.0,?,30.0,?,2400.0,58.8,41.2,0.0,0.0,1.7,1.0,?,?,107.4,100.0,noband
35751.0,?,YES,BENTON,COATED,COATED,?,?,YES,Motter94,824.0,?,TABLOID,?,?,?,0.2,?,76.0,?,30.0,?,2400.0,62.5,37.5,0.0,0.0,1.0,?,30.0,40.0,?,100.0,noband
37340.0,NO,?,?,COATED,COATED,?,LINE,YES,Motter94,824.0,?,TABLOID,1911.0,30.0,43.0,?,16.3,?,0.8125,25.0,?,2200.0,58.1,40.7,4.0,0.0,2.0,?,30.0,?,96.875,100.0,noband
35816.0,NO,YES,BENTON,COATED,COATED,NO,LINE,YES,?,827.0,?,SPIEGEL,1911.0,?,41.0,?,15.8,?,?,30.0,0.0,?,62.5,37.5,?,0.0,2.5,?,?,40.0,?,100.0,band
37352.0,NO,YES,BENTON,COATED,?,NO,LINE,YES,Motter94,827.0,?,TABLOID,?,40.0,?,?,14.5,74.0,1.0,25.0,8.0,2100.0,57.5,34.5,0.0,?,?,0.7,35.0,40.0,107.4,100.0,band
37352.0,?,?,?,COATED,?,NO,LINE,YES,Motter94,827.0,9.0,TABLOID,1911.0,45.0,42.0,0.2,14.0,70.0,1.0,?,8.0,?,57.5,34.5,0.0,0.0,2.0,?,35.0,?,?,?,?
37352.0,NO,YES,BENTON,UNCOATED,COATED,?,LINE,?,Motter94,?,9.0,TABLOID,1911.0,50.0,45.0,0.3,15.0,?,1.0,30.0,?,?,57.5,34.5,?,0.0,2.5,1.0,35.0,40.0,107.4,100.0,?
37352.0,?,?,BENTON,UNCOATED,COATED,NO,LINE,YES,Motter94,827.0,2.0,TABLOID,1911.0,50.0,?,0.3,15.2,72.0,?,25.0,5.9,?,58.8,?,0.0,0.0,2.5,1.0,?,40.0,?,100.0,noband
37157.0,NO,YES,BENTON,COATED,?,NO,LINE,?,Motter94,?,?,TABLOID,1910.0,30.0,45.0,0.233,17.0,?,0.75,?,0.0,2200.0,?,41.2,?,?,2.5,?,33.0,40.0,106.45,100.0,band
37352.0,NO,?,BENTON,UNCOATED,COATED,NO,LINE,YES,WoodHoe70,?,2.0,TABLOID,1911.0,?,?,0.2,?,90.0,0.75,28.0,?,2050.0,?,35.0,0.0,0.0,2.4,0.8,?,?,107.4,100.0,noband
?,?,YES,BENTON,?,COATED,NO,LINE,YES,?,?,?,TABLOID,?,37.5,44.0,0.2,?,91.0,?,30.0,21.7,2050.0,43.5,34.8,0.0,?,2.7,?,?,?,107.4,100.0,noband
?,YES,YES,BENTON,UNCOATED,UNCOATED,NO,LINE,YES,?,821.0,2.0,TABLOID,1911.0,45.0,?,0.267,14.1,?,0.625,22.0,7.6,1510.0,54.3,38.0,0.0,0.0,2.5,?,?,40.0,114.28,100.0,noband
25507.0,YES,YES,BENTON,?,?,NO,LINE,?,Motter94,821.0,7.0,?,1910.0,40.0,44.0,0.2,?,69.0,0.625,20.0,8.5,1510.0,?,38.3,?,0.0,2.5,?,34.0,?,110.0,?,noband
37080.0,NO,YES,?,COATED,COATED,NO,LINE,?,?,828.0,2.0,TABLOID,?,?,47.0,0.333,17.0,78.0,0.75,35.0,0.0,?,58.8,41.2,4.0,?,2.5,1.0,30.0,40.0,100.0,100.0,band
?,?,YES,BENTON,UNCOATED,UNCOATED,NO,LINE,YES,WoodHoe70,816.0,?,?,?,40.0,?,?,16.0,96.0,?,?,0.0,1500.0,58.8,41.2,2.0,0.0,3.0,0.8,40.0,?,103.12,?,noband
35334.0,YES,YES,BENTON,UNCOATED,?,NO,LINE,YES,WoodHoe70,816.0,9.0,?,1911.0,32.5,43.0,0.2,?,82.0,1.0,31.0,7.6,1500.0,54.3,38.0,4.0,?,?,1.0,40.0,40.0,?,?,noband
37869.0,NO,?,BENTON,UNCOATED,COATED,NO,LINE,YES,WoodHoe70,?,?,?,1911.0,?,44.0,0.3,15.0,85.0,?,34.0,0.0,1400.0,62.5,37.5,0.0,?,?,?,28.0,?,?,100.0,noband
37869.0,?,YES,?,?,?,NO,LINE,YES,?,815.0,?,CATALOG,1910.0,?,44.0,0.3,16.0,80.0,?,?,?,1400.0,58.1,34.9,0.0,0.0,3.0,?,28.0,40.0,?,?,noband
35752.0,?,?,BENTON,COATED,COATED,?,LINE,YES,?,824.0,?,TABLOID,1910.0,50.0,?,0.2,16.0,82.0,0.875,30.0,?,?,55.6,44.4,?,0.0,2.0,1.0,30.0,40.0,?,?,noband
35752.0,NO,YES,?,COATED,COATED,NO,?,YES,Motter94,824.0,?,TABLOID,1910.0,?,?,0.3,16.3,80.0,?,?,?,2270.0,55.6,44.4,12.0,?,1.5,1.5,?,40.0,103.22,100.0,noband
35794.0,?,YES,BENTON,UNCOATED,?,?,LINE,YES,Motter94,?,?,TABLOID,?,60.0,43.0,?,?,57.0,0.75,24.0,1.2,1480.0,?,40.7,0.0,0.0,1.4,1.7,?,40.0,103.12,?,noband
35794.0,NO,YES,BENTON,UNCOATED,COATED,?,?,YES,Motter94,?,9.0,TABLOID,?,?,43.0,?,?,?,?,?,7.9,?,56.2,36.0,0.0,?,1.7,0.7,33.0,?,103.12,100.0,noband
?,?,?,BENTON,COATED,COATED,?,LINE,YES,Motter94,824.0,2.0,TABLOID,1910.0,?,43.0,?,?,87.0,0.8125,35.0,?,2300.0,58.8,41.2,?,0.0,1.3,0.7,30.0,?,103.22,?,noband
?,NO,YES,?,COATED,COATED,NO,LINE,YES,Motter94,?,2.0,TABLOID,1911.0,?,38.0,?,13.0,75.0,0.625,25.0,0.0,?,57.5,42.5,0.0,?,?,0.85,30.0,40.0,?,100.0,noband
37441.0,NO,?,BENTON,COATED,?,?,?,YES,Motter94,821.0,7.0,TABLOID,1911.0,25.0,?,0.233,14.0,70.0,?,?,?,1600.0,58.8,41.2,5.0,0.0,1.7,?,30.0,40.0,103.12,100.0,?
?,NO,?,BENTON,UNCOATED,?,NO,LINE,YES,WoodHoe70,816.0,?,?,1911.0,?,46.0,?,15.9,78.0,0.5,?,?,?,61.0,?,0.0,?,2.4,1.3,35.0,40.0,103.22,100.0,noband
?,YES,YES,BENTON,?,UNCOATED,?,?,?,Motter94,827.0,2.0,TABLOID,?,45.0,41.0,0.333,17.0,78.0,0.75,16.0,14.1,?,50.5,35.4,?,?,?,1.0,50.0,40.0,96.97,100.0,band
37335.0,YES,YES,BENTON,UNCOATED,UNCOATED,?,LINE,?,?,?,2.0,?,1911.0,47.5,41.0,0.233,?,?,0.75,?,?,1300.0,?,35.4,?,0.0,2.5,1.0,50.0,40.0,?,?,band
?,NO,?,?,COATED,COATED,NO,?,NO,Motter94,824.0,?,?,1910.0,40.0,46.0,?,15.0,?,?,?,0.0,1700.0,58.8,41.2,0.0,0.0,1.0,1.0,33.0,40.0,?,?,?
?,NO,NO,?,COATED,?,NO,LINE,NO,Motter94,824.0,9.0,?,1911.0,40.0,46.0,?,16.5,68.0,?,25.0,0.0,?,?,?,?,0.0,1.0,?,33.0,40.0,103.125,?,noband
35811.0,NO,YES,BENTON,?,?,NO,LINE,YES,?,815.0,9.0,SPIEGEL,1911.0,40.0,35.0,0.233,18.0,85.0,0.625,30.0,0.0,?,62.5,37.5,0.0,0.0,?,0.9,30.0,40.0,?,?,noband
37869.0,NO,YES,BENTON,UNCOATED,COATED,?,LINE,?,?,802.0,?,CATALOG,?,?,38.0,0.4,12.0,62.0,0.75,?,?,?,58.8,?,0.0,0.0,?,1.0,?,40.0,103.125,100.0,noband
37869.0,NO,YES,?,UNCOATED,?,NO,?,YES,Albert70,?,2.0,CATALOG,1911.0,35.0,38.0,0.433,?,70.0,?,?,0.0,1400.0,62.5,37.5,0.0,?,2.8,?,?,40.0,103.125,?,noband
25509.0,YES,YES,?,?,UNCOATED,NO,LINE,YES,Motter94,821.0,?,?,?,50.0,46.0,0.2,14.6,60.0,0.625,25.0,10.5,1750.0,52.6,36.8,2.0,0.0,2.4,0.8,28.0,40.0,96.97,100.0,band
37386.0,YES,YES,?,?,UNCOATED,NO,LINE,YES,Motter94,?,?,TABLOID,1910.0,?,47.0,0.333,24.5,?,0.875,?,8.8,2100.0,54.9,36.3,16.0,?,2.3,1.0,40.0,?,100.0,?,band
37386.0,?,YES,?,UNCOATED,?,NO,LINE,YES,Motter94,827.0,?,TABLOID,1910.0,?,39.0,?,15.0,?,0.75,?,9.4,2000.0,?,38.5,0.0,0.0,2.5,1.0,40.0,?,103.22,100.0,noband
37386.0,?,YES,BENTON,?,UNCOATED,?,LINE,YES,Motter94,827.0,9.0,TABLOID,1910.0,40.0,?,0.2,15.0,?,0.75,20.0,?,2000.0,?,39.2,0.0,0.0,?,?,?,40.0,?,?,?
37386.0,YES,YES,BENTON,UNCOATED,?,NO,LINE,?,Motter94,824.0,9.0,TABLOID,1911.0,40.0,40.0,0.35,18.5,85.0,0.5625,30.0,0.0,1900.0,?,?,?,0.0,1.8,1.4,?,40.0,106.45,?,?
37254.0,?,YES,BENTON,UNCOATED,COATED,NO,LINE,YES,Motter94,821.0,7.0,TABLOID,1911.0,42.5,41.0,0.3,?,70.0,?,20.0,2.3,?,57.5,?,?,?,?,?,35.0,40.0,96.97,100.0,noband
?,?,YES,?,COATED,?,NO,LINE,?,Motter94,828.0,9.0,TABLOID,1910.0,35.0,39.0,?,16.2,84.0,1.0,?,?,2100.0,62.5,37.5,4.0,0.0,2.0,?,?,40.0,?,100.0,noband
47202.0,?,?,BENTON,?,?,NO,XYLOL,YES,Albert70,802.0,?,CATALOG,1910.0,50.0,43.0,0.333,?,68.0,0.75,?,7.4,1800.0,?,39.4,0.0,?,?,?,40.0,40.0,?,100.0,?
47202.0,?,YES,BENTON,?,UNCOATED,NO,LINE,YES,WoodHoe70,?,?,CATALOG,1910.0,67.5,?,0.2,15.5,80.0,0.5,34.0,16.3,1683.0,43.5,40.2,6.0,0.0,?,1.0,?,40.0,109.67,?,noband
37163.0,NO,YES,BENTON,COATED,COATED,NO,?,?,?,821.0,?,TABLOID,1910.0,55.0,37.0,0.267,16.0,?,0.625,20.0,?,1850.0,55.6,?,0.0,0.0,0.8,?,33.0,40.0,?,100.0,?
37354.0,NO,YES,?,?,COATED,NO,?,?,Motter94,821.0,?,TABLOID,1911.0,42.5,41.0,0.2,14.0,80.0,0.625,20.0,7.4,1750.0,53.2,?,?,0.0,?,0.9,35.0,40.0,96.97,?,?
37355.0,?,YES,?,?,COATED,?,LINE,YES,WoodHoe70,816.0,9.0,TABLOID,?,?,?,0.35,14.5,74.0,0.75,?,9.1,1900.0,56.8,?,2.0,0.0,0.7,0.2,35.0,40.0,?,100.0,band
47202.0,?,YES,?,UNCOATED,UNCOATED,NO,?,YES,?,?,?,?,1910.0,52.5,?,0.267,15.1,76.0,0.5,31.0,6.6,1650.0,54.9,?,?,0.0,2.5,1.5,?,40.0,109.67,100.0,?
?,?,YES,BENTON,UNCOATED,COATED,NO,LINE,YES,?,828.0,9.0,TABLOID,1910.0,40.0,44.0,?,16.1,78.0,?,?,5.6,?,55.6,38.9,0.0,0.0,2.0,?,?,40.0,103.22,?,?
?,NO,YES,BENTON,UNCOATED,?,NO,LINE,YES,Motter94,?,2.0,TABLOID,?,40.0,43.0,0.35,16.5,72.0,0.625,20.0,?,2000.0,56.8,34.1,4.0,0.0,2.5,0.5,?,40.0,?,?,?
?,?,?,?,UNCOATED,COATED,NO,LINE,YES,Motter94,?,9.0,TABLOID,1910.0,?,43.0,0.35,16.1,70.0,0.625,?,11.1,2000.0,55.6,33.3,?,0.0,1.8,0.9,35.0,?,103.22,100.0,noband
35753.0,?,YES,BENTON,?,?,?,LINE,?,?,824.0,9.0,TABLOID,1910.0,40.0,43.0,0.267,16.0,80.0,0.5625,30.0,?,?,?,38.9,0.0,0.0,?,1.3,30.0,40.0,103.22,100.0,noband
?,?,YES,?,UNCOATED,UNCOATED,?,LINE,NO,Motter94,821.0,7.0,TABLOID,1910.0,55.0,49.0,0.267,12.5,70.0,0.625,30.0,?,1750.0,?,38.9,?,0.0,?,0.9,34.0,?,106.66,100.0,band
38051.0,NO,YES,BENTON,UNCOATED,COATED,NO,LINE,YES,WoodHoe70,816.0,9.0,TABLOID,1910.0,?,?,0.2,15.6,?,?,24.0,0.0,1650.0,58.8,?,0.0,?,2.5,1.7,33.0,?,103.33,?,noband
37355.0,NO,?,BENTON,COATED,COATED,NO,LINE,YES,?,828.0,?,?,?,40.0,49.0,?,15.3,74.0,1.0,34.0,0.0,2000.0,?,?,0.0,?,?,?,35.0,?,100.0,100.0,?
37355.0,NO,YES,BENTON,COATED,COATED,?,LINE,YES,Motter94,?,?,TABLOID,?,40.0,49.0,0.233,?,?,0.9375,30.0,0.0,?,62.5,37.5,0.0,?,2.4,0.9,?,40.0,100.0,100.0,noband
25515.0,YES,YES,BENTON,UNCOATED,UNCOATED,NO,?,YES,?,821.0,7.0,?,1911.0,42.5,?,?,14.0,77.0,0.625,?,15.8,1850.0,49.5,34.6,?,?,1.5,0.8,34.0,40.0,?,100.0,?
37081.0,NO,?,?,COATED,COATED,NO,LINE,YES,?,?,?,TABLOID,1911.0,?,44.0,0.2,15.5,100.0,?,?,?,2200.0,53.2,46.8,0.0,0.0,?,0.0,30.0,?,100.0,?,?
35534.0,YES,YES,?,?,UNCOATED,NO,?,NO,?,827.0,?,TABLOID,1910.0,42.0,?,0.3,?,80.0,?,?,?,?,?,?,0.0,0.0,?,0.2,40.0,?,110.0,?,noband
35534.0,YES,?,BENTON,?,UNCOATED,NO,LINE,?,Motter94,?,?,TABLOID,1910.0,?,?,?,15.5,?,?,20.0,14.1,1300.0,50.5,35.4,?,0.0,2.5,1.5,?,40.0,110.0,100.0,noband
?,NO,?,BENTON,COATED,COATED,NO,LINE,YES,?,?,?,TABLOID,1910.0,?,43.0,0.3,16.0,?,0.8125,30.0,3.4,2400.0,56.8,39.8,0.0,0.0,2.5,0.8,30.0,40.0,103.125,100.0,noband
35754.0,?,YES,?,COATED,COATED,NO,?,YES,Motter94,824.0,9.0,?,1910.0,?,?,0.267,?,80.0,0.5625,?,?,?,50.5,?,0.0,?,2.5,?,?,40.0,?,100.0,noband
?,?,YES,BENTON,COATED,COATED,NO,LINE,YES,?,?,2.0,TABLOID,1911.0,?,48.0,0.233,16.0,76.0,0.8125,?,8.9,1900.0,49.5,?,0.0,0.0,2.5,1.2,?,?,103.22,?,noband
37572.0,?,?,BENTON,COATED,?,NO,LINE,YES,Motter94,824.0,9.0,TABLOID,?,35.0,?,0.233,16.0,86.0,?,30.0,?,1900.0,44.6,39.3,0.0,?,?,1.5,30.0,40.0,103.22,?,?
?,?,YES,BENTON,COATED,COATED,?,LINE,YES,?,827.0,?,SPIEGEL,1910.0,47.5,68.0,?,14.0,78.0,0.75,?,0.0,1900.0,62.5,37.5,0.0,?,2.1,?,33.0,40.0,103.125,100.0,band
35458.0,NO,?,?,?,?,?,LINE,NO,WoodHoe70,816.0,?,?,1910.0,40.0,60.0,0.233,15.0,?,?,28.0,0.0,2380.0,60.0,40.0,3.0,0.0,?,?,?,40.0,106.66,100.0,?
35816.0,?,YES,BENTON,?,COATED,?,LINE,YES,WoodHoe70,?,2.0,SPIEGEL,1910.0,40.0,55.0,?,15.5,92.0,?,22.0,?,1550.0,53.2,?,1.0,?,2.9,1.3,?,40.0,?,?,band
?,?,?,BENTON,UNCOATED,COVER,NO,?,?,?,821.0,7.0,TABLOID,1910.0,?,52.0,0.4,13.9,?,0.625,25.0,0.0,?,?,?,?,0.0,2.5,?,40.0,?,106.66,?,band
?,YES,YES,BENTON,UNCOATED,UNCOATED,NO,LINE,YES,Motter94,821.0,7.0,TABLOID,1910.0,?,56.0,0.267,15.2,76.0,0.625,?,?,?,?,39.8,2.0,?,2.5,0.8,?,40.0,103.125,100.0,?
25520.0,YES,YES,BENTON,UNCOATED,UNCOATED,NO,LINE,YES,Motter94,821.0,?,TABLOID,1910.0,45.0,?,0.267,14.0,76.0,0.75,20.0,3.4,1800.0,56.2,40.4,2.0,0.0,?,?,?,?,103.125,100.0,band
?,?,NO,?,?,?,NO,LINE,NO,Motter94,824.0,2.0,?,1910.0,47.0,67.0,0.4,16.0,?,?,?,?,?,58.8,41.2,2.0,0.0,2.5,1.1,?,40.0,?,100.0,?
35872.0,NO,?,BENTON,COATED,?,NO,?,YES,Motter94,824.0,9.0,TABLOID,1910.0,47.0,?,0.333,16.0,?,?,30.0,1.5,1900.0,50.5,?,?,0.0,?,1.1,?,40.0,103.125,100.0,?
47203.0,?,?,BENTON,?,?,NO,LINE,NO,Albert70,802.0,2.0,?,?,50.0,55.0,0.233,13.86,?,?,47.0,10.2,?,51.0,?,0.0,?,3.0,1.0,?,?,100.0,100.0,?
?,NO,YES,BENTON,COATED,COATED,?,LINE,?,WoodHoe70,?,2.0,TABLOID,1911.0,?,?,?,13.0,?,1.0,?,0.0,1800.0,?,43.8,?,0.0,2.5,?,?,40.0,110.0,100.0,band
37333.0,NO,YES,BENTON,COATED,COATED,NO,LINE,YES,?,815.0,2.0,?,1911.0,?,60.0,?,?,?,1.125,28.0,?,1500.0,?,?,0.0,0.0,2.5,1.0,?,?,106.45,?,band
?,?,?,?,UNCOATED,UNCOATED,NO,LINE,NO,?,821.0,?,TABLOID,?,55.0,?,0.3,14.2,?,0.625,25.0,22.7,1750.0,?,31.8,1.0,0.0,?,?,34.0,?,103.125,100.0,?
37333.0,?,YES,?,?,?,NO,?,NO,?,815.0,2.0,TABLOID,1910.0,?,56.0,0.3,15.3,80.0,?,?,0.0,1900.0,?,23.1,0.0,?,2.5,1.25,33.0,40.0,?,?,band
37994.0,?,?,BENTON,?,UNCOATED,NO,?,NO,?,821.0,7.0,TABLOID,1911.0,55.0,56.0,0.233,15.0,?,0.625,25.0,16.7,?,52.1,31.3,4.0,?,2.0,0.6,34.0,?,103.125,100.0,band
?,YES,YES,BENTON,?,?,NO,?,NO,?,?,7.0,TABLOID,?,55.0,49.0,0.2,15.0,78.0,0.625,20.0,17.1,1900.0,47.6,?,0.0,?,2.5,0.85,34.0,40.0,106.45,100.0,band
47203.0,YES,YES,BENTON,UNCOATED,?,?,?,YES,Albert70,802.0,?,CATALOG,1910.0,?,50.0,?,15.7,?,?,50.0,0.0,1420.0,62.5,?,?,0.0,3.0,1.35,?,40.0,?,100.0,noband
47203.0,?,YES,BENTON,UNCOATED,?,?,LINE,YES,Albert70,802.0,7.0,?,1910.0,50.0,50.0,?,15.5,74.0,0.75,58.0,?,?,59.5,35.7,3.0,0.0,?,1.0,40.0,40.0,106.45,?,?
35871.0,?,NO,?,?,COATED,?,LINE,YES,Motter94,824.0,?,TABLOID,1911.0,?,?,0.233,16.0,82.0,?,28.0,5.6,?,?,38.2,0.0,0.0,?,0.4,?,?,?,100.0,noband
35871.0,NO,NO,BENTON,COATED,COATED,NO,LINE,YES,Motter94,?,2.0,?,?,35.0,56.0,?,15.0,80.0,0.8125,40.0,?,2100.0,53.8,?,8.0,0.0,1.7,1.0,30.0,40.0,100.0,100.0,noband
37169.0,NO,?,BENTON,COATED,COATED,NO,?,YES,Motter94,824.0,2.0,?,1911.0,40.0,50.0,0.2,16.0,68.0,0.8125,30.0,?,2400.0,?,?,8.0,0.0,?,1.5,33.0,40.0,103.125,100.0,noband
47169.0,NO,YES,?,COATED,COATED,?,LINE,YES,Motter94,824.0,9.0,TABLOID,1911.0,?,50.0,?,?,70.0,?,30.0,?,2400.0,58.8,?,8.0,0.0,?,0.5,33.0,?,103.125,100.0,?
?,NO,?,BENTON,?,COATED,?,?,YES,?,816.0,9.0,CATALOG,?,40.0,54.0,0.2,15.8,?,?,38.0,5.6,1736.0,55.6,?,0.0,?,?,1.5,?,40.0,103.125,?,noband
?,NO,YES,?,UNCOATED,COVER,?,LINE,?,WoodHoe70,816.0,2.0,CATALOG,1911.0,40.0,54.0,0.2,?,78.0,0.5,34.0,5.7,1736.0,56.8,36.9,0.0,0.0,2.5,?,35.0,40.0,103.125,100.0,noband
?,YES,YES,?,UNCOATED,UNCOATED,NO,LINE,?,Motter94,821.0,2.0,TABLOID,1911.0,55.0,45.0,0.267,15.5,?,0.625,?,16.7,1850.0,?,?,4.0,?,?,1.0,?,40.0,?,100.0,?
?,?,?,BENTON,UNCOATED,UNCOATED,?,?,NO,Motter94,821.0,7.0,?,1910.0,52.0,64.0,0.4,15.5,?,0.625,30.0,0.0,?,71.4,28.6,4.0,?,2.5,0.9,?,40.0,103.125,100.0,band
35458.0,?,YES,?,?,COATED,NO,?,NO,?,816.0,9.0,?,1910.0,40.0,?,0.233,16.5,79.0,?,28.0,?,2300.0,60.2,39.8,0.0,0.0,?,1.5,30.0,?,106.45,100.0,band
35460.0,?,YES,?,?,COATED,NO,LINE,YES,Motter94,824.0,2.0,TABLOID,1910.0,45.0,?,0.333,15.5,76.0,0.8125,30.0,5.6,2250.0,55.6,38.9,2.0,0.0,2.5,?,30.0,?,?,?,noband
37365.0,?,YES,BENTON,UNCOATED,?,NO,LINE,YES,Motter94,828.0,2.0,TABLOID,1910.0,47.5,68.0,0.4,16.0,80.0,0.75,?,0.0,2250.0,58.8,?,0.0,?,1.5,1.0,35.0,40.0,106.45,?,?
37365.0,?,YES,?,?,?,?,?,YES,?,828.0,9.0,TABLOID,1910.0,47.5,68.0,0.35,?,80.0,?,?,?,2250.0,52.1,?,0.0,0.0,1.5,0.75,?,40.0,106.45,100.0,noband
?,NO,YES,BENTON,COATED,COATED,NO,LINE,YES,?,?,9.0,TABLOID,?,45.0,54.0,0.367,15.5,74.0,0.5625,40.0,10.5,2250.0,52.6,36.8,2.0,0.0,2.5,?,30.0,40.0,106.45,?,noband
37365.0,NO,?,?,?,COATED,?,LINE,?,Motter94,827.0,?,TABLOID,1911.0,37.5,70.0,0.333,?,64.0,0.75,?,3.4,1500.0,?,39.1,0.0,?,2.5,1.0,40.0,40.0,?,?,noband
37365.0,?,?,?,?,?,NO,LINE,?,Motter94,827.0,9.0,?,1911.0,37.5,70.0,0.4,?,?,0.75,25.0,?,1500.0,?,40.2,?,0.0,2.3,?,?,40.0,?,?,noband
?,NO,?,?,?,COATED,NO,LINE,?,?,824.0,2.0,TABLOID,?,47.5,60.0,0.4,?,?,0.8125,20.0,8.6,1600.0,53.8,37.6,0.0,?,2.0,1.5,?,40.0,110.0,100.0,noband
35758.0,?,YES,?,?,COATED,?,LINE,?,Motter94,?,2.0,?,1910.0,40.0,?,0.267,?,84.0,?,?,0.0,2200.0,58.8,41.2,?,?,?,1.0,?,?,?,100.0,?
