@relation dataset

@attribute make {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20}
@attribute fuel-type {0, 1}
@attribute aspiration {0, 1}
@attribute num-of-doors {0, 1}
@attribute body-style {0, 1, 2, 3, 4}
@attribute drive-wheels {0, 1, 2}
@attribute wheel-base real
@attribute length real
@attribute width real
@attribute height real
@attribute curb-weight real
@attribute engine-type {0, 1, 2, 3, 4}
@attribute num-of-cylinders {0, 1, 2, 3, 4, 5}
@attribute engine-size real
@attribute fuel-system {0, 1, 2, 3, 4, 5, 6}
@attribute bore real
@attribute stroke real
@attribute compression-ratio real
@attribute horsepower real
@attribute peak-rpm real
@attribute city-mpg real
@attribute highway-mpg real
@attribute price real
@attribute symboling {0, 1, 2, 3, 4, 5}


@data
8,1,0,0,3,1,?,166.8,64.2,54.1,1950.0,2,2,?,1,3.08,3.15,9.0,68.0,5000.0,?,38.0,7395.0,3
8,1,0,?,?,1,98.8,177.8,?,?,2385.0,2,2,122.0,1,3.39,3.39,8.6,84.0,4800.0,?,32.0,8845.0,3
?,1,0,0,?,1,98.8,?,66.5,55.5,2410.0,2,2,122.0,?,3.39,3.39,8.6,?,4800.0,26.0,32.0,8495.0,2
8,1,0,?,2,?,?,177.8,66.5,53.7,2385.0,2,?,122.0,1,3.39,3.39,8.6,84.0,4800.0,26.0,32.0,10595.0,3
8,?,?,?,?,1,98.8,177.8,66.5,55.5,2410.0,2,?,122.0,1,3.39,3.39,?,84.0,?,26.0,?,10245.0,2
8,1,0,?,2,1,98.8,177.8,66.5,?,2425.0,2,2,122.0,?,3.39,3.39,?,84.0,?,?,32.0,11245.0,?
?,?,?,0,3,2,104.9,175.0,66.1,54.4,2670.0,2,?,140.0,4,3.76,?,?,?,5000.0,19.0,27.0,18280.0,2
8,0,0,0,3,2,?,175.0,66.1,54.4,2700.0,2,?,134.0,2,3.43,3.64,?,72.0,4200.0,31.0,39.0,18344.0,2
9,0,1,0,3,2,110.0,190.9,70.3,56.5,3515.0,2,1,?,2,?,?,21.5,123.0,4350.0,?,25.0,25552.0,?
9,0,1,0,4,2,110.0,190.9,?,?,?,2,1,?,2,3.58,?,?,123.0,?,?,25.0,28248.0,1
9,0,1,1,1,2,?,187.5,70.3,54.9,3495.0,2,1,183.0,?,3.58,?,21.5,?,4350.0,22.0,25.0,28176.0,?
9,?,1,?,3,?,?,?,71.7,56.3,?,2,?,183.0,?,?,3.64,?,123.0,4350.0,22.0,25.0,31600.0,1
?,1,0,0,3,2,115.6,?,?,56.5,?,4,0,234.0,?,3.46,3.1,?,155.0,4750.0,?,18.0,34184.0,1
9,1,?,1,0,2,96.6,180.3,70.5,50.8,3685.0,4,0,234.0,4,3.46,3.1,8.3,155.0,?,16.0,?,?,5
9,1,0,0,3,?,120.9,?,71.7,56.7,3900.0,4,0,308.0,?,3.8,3.35,8.0,184.0,4500.0,?,16.0,40960.0,2
9,1,?,1,1,2,112.0,199.2,72.0,55.4,3715.0,?,0,304.0,4,?,3.35,8.0,184.0,?,14.0,16.0,45400.0,?
?,?,1,1,2,2,102.7,178.4,68.0,?,2910.0,?,2,140.0,?,3.78,3.12,?,175.0,5000.0,19.0,24.0,16503.0,3
11,1,?,1,?,?,93.7,157.3,64.4,50.8,1918.0,2,2,92.0,1,?,3.23,9.4,68.0,5500.0,?,41.0,?,4
11,1,0,1,?,1,93.7,157.3,64.4,50.8,1944.0,2,2,92.0,1,2.97,?,9.4,68.0,5500.0,31.0,38.0,6189.0,?
11,1,0,1,2,1,93.7,157.3,64.4,?,2004.0,2,2,92.0,1,?,3.23,?,68.0,?,31.0,38.0,6669.0,4
?,1,1,1,?,1,93.0,157.3,63.8,?,2145.0,2,2,98.0,5,3.03,3.39,?,102.0,5500.0,24.0,?,7689.0,?
11,1,1,1,2,1,96.3,173.0,65.4,?,2370.0,2,?,?,5,3.17,3.46,?,116.0,?,23.0,30.0,9959.0,5
11,1,0,1,2,1,?,?,65.4,49.4,2328.0,?,2,?,1,3.35,?,?,88.0,?,25.0,32.0,8499.0,5
11,1,1,1,?,1,95.9,173.2,?,50.2,?,2,2,156.0,5,3.58,?,7.0,145.0,5000.0,19.0,24.0,12629.0,5
?,1,1,1,2,?,?,173.2,66.3,50.2,2921.0,2,2,156.0,5,?,3.86,7.0,145.0,?,?,24.0,14869.0,5
?,1,?,1,2,?,95.9,173.2,66.3,50.2,2926.0,2,2,156.0,5,3.59,?,7.0,145.0,5000.0,?,24.0,?,5
11,1,0,0,?,1,96.3,172.4,?,?,2365.0,2,2,122.0,1,3.35,3.46,8.5,?,5000.0,?,32.0,6989.0,?
11,1,0,0,3,1,96.3,172.4,65.4,51.6,2405.0,2,2,122.0,1,3.35,3.46,8.5,88.0,5000.0,25.0,32.0,8189.0,?
11,1,1,0,3,?,?,172.4,65.4,51.6,2403.0,2,2,110.0,5,?,3.46,7.5,?,5500.0,23.0,30.0,9279.0,3
?,?,0,?,?,?,?,172.4,65.4,51.6,2403.0,2,2,110.0,5,3.17,3.46,?,?,5500.0,23.0,?,9279.0,1
12,1,0,1,3,?,?,165.3,63.8,?,1889.0,2,2,97.0,1,3.15,3.29,?,69.0,5200.0,31.0,37.0,5499.0,3
12,0,0,?,3,1,94.5,165.3,63.8,54.5,2017.0,2,2,103.0,2,2.99,3.47,21.9,55.0,4800.0,45.0,?,?,3
12,1,0,1,3,1,94.5,165.3,63.8,54.5,1918.0,?,2,97.0,1,3.15,3.29,?,?,5200.0,?,37.0,6649.0,?
12,1,0,0,3,1,?,165.3,63.8,54.5,?,2,2,97.0,1,3.15,?,?,69.0,5200.0,31.0,37.0,?,3
12,1,0,0,4,1,94.5,170.2,63.8,53.5,?,2,2,?,1,?,3.29,9.4,69.0,5200.0,31.0,?,7349.0,3
12,1,0,1,3,1,94.5,?,63.8,54.5,1951.0,?,2,?,1,3.15,3.29,?,69.0,5200.0,31.0,37.0,7299.0,3
12,1,0,1,?,1,94.5,165.6,63.8,53.3,2028.0,2,2,97.0,1,?,3.29,9.4,69.0,5200.0,31.0,37.0,7799.0,3
12,1,?,0,?,1,94.5,165.3,63.8,?,1971.0,2,2,97.0,?,3.15,3.29,9.4,69.0,5200.0,?,37.0,?,?
12,1,0,?,4,1,?,170.2,63.8,?,2037.0,?,2,97.0,1,3.15,3.29,9.4,?,5200.0,31.0,37.0,7999.0,3
12,?,0,1,1,1,?,162.4,63.8,53.3,?,2,2,?,1,3.15,3.29,9.4,69.0,5200.0,31.0,37.0,8249.0,4
12,1,0,0,2,1,97.2,173.4,?,?,2324.0,?,?,120.0,1,?,3.47,8.5,97.0,5200.0,27.0,34.0,8949.0,2
12,?,?,?,3,1,97.2,173.4,?,54.7,2302.0,2,2,120.0,1,3.33,3.47,8.5,97.0,?,27.0,34.0,9549.0,2
12,?,0,0,3,1,100.4,?,?,55.1,3095.0,4,3,181.0,?,3.43,?,9.0,152.0,?,?,22.0,13499.0,2
12,1,0,0,4,1,100.4,184.6,66.5,56.1,3296.0,4,3,181.0,4,3.43,?,9.0,152.0,5200.0,17.0,22.0,14399.0,2
12,1,0,?,3,?,100.4,184.6,66.5,55.1,?,4,3,181.0,4,3.43,3.27,9.0,152.0,5200.0,?,25.0,13499.0,2
12,1,?,1,2,?,?,?,67.9,49.7,?,4,3,181.0,4,3.43,3.27,?,?,?,19.0,?,?,5
12,1,1,1,2,2,91.3,170.7,67.9,49.7,?,?,3,181.0,?,?,3.27,7.8,200.0,5200.0,17.0,23.0,?,5
12,1,0,1,2,2,?,178.5,67.9,49.7,3139.0,4,3,181.0,4,?,3.27,9.0,160.0,?,19.0,25.0,18399.0,3
13,1,?,0,3,2,107.9,?,?,56.7,3020.0,1,?,120.0,4,?,3.19,?,97.0,5000.0,19.0,24.0,11900.0,2
?,0,1,0,3,?,?,186.7,68.4,?,3197.0,1,2,152.0,2,3.7,3.52,21.0,95.0,4150.0,28.0,33.0,13200.0,2
13,1,0,0,4,2,114.2,198.9,68.4,?,3230.0,1,2,120.0,4,?,?,8.4,?,5000.0,?,24.0,12440.0,2
13,0,1,0,4,2,114.2,198.9,68.4,?,3430.0,1,2,?,2,3.7,3.52,21.0,95.0,4150.0,25.0,25.0,13860.0,2
13,1,0,0,?,2,?,?,?,56.7,3075.0,1,2,120.0,4,3.46,?,8.4,95.0,5000.0,19.0,24.0,15580.0,2
13,?,1,0,3,?,107.9,186.7,68.4,56.7,3252.0,1,2,?,2,?,3.52,21.0,95.0,4150.0,28.0,33.0,16900.0,?
?,1,0,0,4,2,114.2,198.9,?,56.7,3285.0,1,2,120.0,4,3.46,?,8.4,95.0,5000.0,19.0,24.0,16695.0,2
?,?,1,0,4,?,114.2,198.9,?,58.7,3485.0,1,2,152.0,2,3.7,3.52,?,95.0,4150.0,25.0,25.0,17075.0,?
13,1,0,0,3,2,107.9,?,68.4,56.7,?,1,?,?,4,3.46,?,?,97.0,5000.0,19.0,24.0,16630.0,2
13,0,1,0,3,?,?,186.7,68.4,56.7,3252.0,?,?,152.0,2,3.7,3.52,21.0,95.0,?,28.0,33.0,17950.0,2
13,1,1,0,3,?,108.0,186.7,?,56.0,?,1,2,134.0,4,3.61,3.21,7.0,142.0,?,18.0,?,?,2
14,1,0,1,2,?,?,157.3,63.8,?,1918.0,2,2,90.0,?,2.97,3.23,9.4,68.0,5500.0,37.0,?,5572.0,3
?,1,?,1,2,1,93.7,157.3,63.8,50.8,2128.0,2,2,98.0,5,3.03,3.39,7.6,102.0,?,?,30.0,7957.0,3
14,1,0,0,2,1,93.7,?,63.8,50.6,1967.0,2,2,90.0,1,2.97,?,9.4,68.0,?,31.0,?,6229.0,?
14,1,0,0,3,1,93.7,167.3,63.8,50.8,1989.0,2,2,90.0,1,2.97,?,?,68.0,5500.0,31.0,38.0,6692.0,3
14,1,0,0,3,1,93.7,?,63.8,50.8,2191.0,2,2,?,?,2.97,3.23,9.4,68.0,5500.0,?,?,?,3
14,1,0,?,4,1,103.3,174.6,64.6,59.8,?,2,2,?,1,3.35,3.46,8.5,88.0,5000.0,24.0,30.0,8921.0,1
14,1,1,?,2,?,95.9,173.2,66.3,50.2,2818.0,2,?,156.0,?,3.59,?,7.0,145.0,5000.0,19.0,24.0,12764.0,5
15,1,0,1,2,2,94.5,168.9,?,50.2,2778.0,2,2,151.0,?,3.94,3.11,9.5,143.0,5500.0,19.0,?,22018.0,5
15,1,0,1,1,2,?,168.9,65.0,51.6,2756.0,3,3,194.0,4,?,2.9,9.5,207.0,5900.0,17.0,?,32528.0,5
15,1,0,?,1,2,89.5,168.9,65.0,51.6,2756.0,3,?,194.0,4,3.74,2.9,9.5,207.0,5900.0,?,25.0,?,5
15,?,0,1,0,?,?,168.9,65.0,51.6,2800.0,3,3,?,?,3.74,2.9,9.5,207.0,?,17.0,25.0,37028.0,5
16,1,?,1,2,1,?,186.6,66.5,56.1,?,2,2,121.0,4,3.54,3.07,9.31,110.0,5250.0,?,28.0,11850.0,?
16,1,0,0,?,1,99.1,186.6,66.5,56.1,2695.0,2,2,121.0,?,3.54,3.07,9.3,110.0,?,21.0,28.0,?,?
16,?,0,1,2,1,?,?,?,56.1,2707.0,?,2,121.0,4,?,2.07,9.3,110.0,5250.0,21.0,?,?,5
?,?,0,0,3,1,?,186.6,66.5,?,2758.0,2,?,?,4,?,3.07,9.3,110.0,5250.0,?,28.0,?,4
16,1,?,?,2,1,99.1,186.6,?,56.1,2808.0,0,2,121.0,4,?,3.07,9.0,160.0,5500.0,19.0,?,?,5
16,1,1,0,3,1,99.1,186.6,?,56.1,2847.0,0,2,?,?,3.54,?,9.0,160.0,5500.0,19.0,26.0,18620.0,4
?,1,0,?,2,?,?,156.9,63.4,53.7,2050.0,3,?,?,1,3.62,2.36,9.0,69.0,4900.0,31.0,36.0,5118.0,4
17,1,0,?,2,1,93.7,157.9,63.6,53.7,2120.0,3,?,108.0,1,3.62,2.64,8.7,?,4400.0,26.0,31.0,7053.0,4
17,1,?,?,2,0,?,?,63.8,55.7,?,?,2,108.0,1,3.62,2.64,8.7,73.0,?,?,31.0,7603.0,4
17,1,0,0,3,1,97.2,172.0,65.4,52.5,2145.0,?,2,?,?,3.62,2.64,?,82.0,4800.0,32.0,37.0,?,2
?,1,0,0,3,1,97.2,172.0,65.4,52.5,2190.0,3,2,108.0,1,3.62,?,9.5,82.0,4400.0,28.0,33.0,7775.0,2
17,1,?,0,3,1,97.2,172.0,65.4,52.5,?,3,2,108.0,4,3.62,2.64,9.0,?,5200.0,26.0,32.0,9960.0,2
17,1,?,0,3,0,?,172.0,65.4,54.3,2385.0,?,2,?,1,?,2.64,9.0,82.0,4800.0,24.0,25.0,9233.0,2
17,1,1,?,?,0,97.0,172.0,65.4,54.3,2510.0,3,2,108.0,4,?,2.64,7.7,?,4800.0,24.0,29.0,11259.0,2
17,1,0,0,4,1,97.0,173.5,65.4,?,2290.0,3,2,108.0,1,?,2.64,?,82.0,4800.0,28.0,32.0,7463.0,2
17,1,0,0,4,1,97.0,173.5,65.4,?,?,3,2,108.0,?,3.62,2.64,9.0,94.0,5200.0,25.0,?,?,2
?,?,0,0,4,?,96.9,?,?,54.9,2420.0,3,?,108.0,1,?,2.64,9.0,82.0,4800.0,23.0,?,?,2
17,1,1,0,4,?,96.9,173.6,?,54.9,?,3,?,108.0,?,3.62,2.64,7.7,111.0,4800.0,23.0,23.0,?,2
18,1,0,1,?,1,95.7,158.7,63.6,54.5,1985.0,?,2,92.0,1,3.05,3.03,?,62.0,4800.0,35.0,?,5348.0,?
?,1,0,1,2,1,95.7,?,63.6,?,?,?,2,?,1,3.05,3.03,9.0,?,4800.0,?,38.0,6338.0,3
18,1,0,0,2,1,95.7,?,63.6,54.5,2015.0,2,2,?,1,3.05,3.03,?,62.0,4800.0,31.0,38.0,6488.0,3
18,?,0,?,?,1,95.7,169.7,63.6,59.1,2280.0,2,?,92.0,1,3.05,3.03,9.0,62.0,4800.0,31.0,37.0,6918.0,2
18,1,0,0,4,0,95.7,?,63.6,59.1,2290.0,2,2,?,1,3.05,3.03,?,62.0,4800.0,27.0,?,7898.0,2
18,1,0,0,4,0,95.7,169.7,63.6,?,3110.0,2,2,92.0,1,3.05,3.03,9.0,?,4800.0,?,32.0,8778.0,2
18,1,?,?,3,1,95.7,166.3,?,53.0,?,2,?,?,?,3.19,?,9.0,70.0,4800.0,30.0,37.0,6938.0,2
18,1,0,?,?,1,95.7,166.3,64.4,52.8,2109.0,?,2,?,1,3.19,?,9.0,70.0,4800.0,30.0,37.0,7198.0,2
?,0,0,0,3,1,95.7,166.3,64.4,53.0,?,2,?,110.0,?,?,3.35,22.5,56.0,4500.0,34.0,?,?,2
18,?,0,?,2,1,?,166.3,64.4,?,2275.0,?,2,110.0,2,?,3.35,22.5,56.0,4500.0,38.0,47.0,7788.0,2
18,1,0,0,3,1,95.7,166.3,64.4,53.0,2094.0,2,2,98.0,1,3.19,?,9.0,70.0,4800.0,38.0,47.0,7738.0,2
18,1,0,0,2,1,95.7,?,64.4,52.8,?,2,2,?,?,3.19,?,?,70.0,4800.0,?,34.0,8358.0,?
?,1,0,0,3,1,95.7,?,64.4,52.8,2140.0,2,2,98.0,1,3.19,3.03,9.0,70.0,4800.0,28.0,34.0,9258.0,?
?,1,0,1,3,2,94.5,168.7,64.0,52.6,2169.0,?,2,?,1,3.19,3.03,9.0,70.0,4800.0,29.0,34.0,8058.0,3
18,1,0,1,?,2,94.5,168.7,64.0,52.6,?,2,2,98.0,?,?,3.03,9.0,70.0,?,29.0,34.0,8238.0,3
18,1,0,1,3,2,?,168.7,64.0,52.6,2265.0,?,2,98.0,4,3.24,3.08,9.4,112.0,6600.0,26.0,?,9298.0,3
18,1,?,?,2,2,94.5,168.7,64.0,52.6,?,?,2,?,?,3.24,3.08,?,112.0,6600.0,26.0,29.0,9538.0,3
18,1,0,1,?,2,?,176.2,65.6,52.0,2540.0,2,2,146.0,4,3.62,3.5,9.3,?,4800.0,24.0,30.0,8449.0,4
18,1,0,1,1,?,98.4,176.2,65.6,?,2536.0,2,?,146.0,?,3.62,3.5,?,116.0,4800.0,24.0,?,9639.0,4
18,1,0,1,?,?,98.4,176.2,65.6,52.0,2551.0,2,2,146.0,4,3.62,3.5,?,116.0,4800.0,?,30.0,9989.0,4
18,1,0,1,1,2,98.4,176.2,65.6,?,2679.0,2,2,?,4,3.62,3.5,9.3,116.0,?,?,?,11199.0,4
18,?,0,1,?,?,98.4,176.2,65.6,52.0,?,2,2,146.0,4,?,3.5,?,?,4800.0,24.0,?,11549.0,4
18,1,0,1,0,2,98.4,?,65.6,53.0,2975.0,2,2,146.0,?,3.62,3.5,9.3,116.0,?,24.0,?,?,4
?,1,0,0,3,1,102.4,175.6,?,54.9,2326.0,2,2,122.0,4,?,3.54,8.7,92.0,4200.0,29.0,34.0,8948.0,?
18,?,1,0,3,1,102.4,175.6,?,54.9,2480.0,2,2,110.0,2,3.27,3.35,22.5,?,4500.0,30.0,33.0,?,1
18,1,0,?,2,?,102.4,?,66.5,53.9,2414.0,2,?,122.0,4,?,3.54,8.7,92.0,4200.0,27.0,32.0,9988.0,?
18,?,0,0,3,1,102.4,175.6,66.5,?,?,2,2,122.0,?,3.31,3.54,8.7,?,4200.0,27.0,?,10898.0,1
18,1,0,0,?,?,?,175.6,66.5,53.9,2458.0,2,2,122.0,4,3.31,3.54,8.7,?,4200.0,27.0,32.0,?,1
18,1,0,1,2,2,102.9,?,67.7,52.0,?,0,3,171.0,4,3.27,3.35,?,?,5200.0,20.0,24.0,?,5
18,1,0,1,2,2,102.9,183.5,67.7,?,3016.0,?,3,171.0,4,?,3.35,9.3,161.0,5200.0,?,24.0,15998.0,5
18,1,0,0,?,2,?,187.8,?,54.1,?,?,3,171.0,4,3.27,3.35,9.2,?,5200.0,?,24.0,?,?
18,1,0,0,4,2,104.5,187.8,?,54.1,3151.0,0,3,161.0,?,3.27,3.35,9.2,156.0,5200.0,?,24.0,15750.0,1
?,0,0,1,3,1,97.3,171.7,65.5,55.7,2261.0,2,?,97.0,2,3.01,?,23.0,52.0,4800.0,37.0,46.0,7775.0,4
19,1,0,1,?,1,?,171.7,65.5,55.7,2209.0,2,2,109.0,4,?,3.4,9.0,?,?,?,34.0,7975.0,?
19,0,?,0,3,?,97.3,?,65.5,55.7,2264.0,2,?,97.0,?,3.01,?,23.0,52.0,?,37.0,46.0,?,4
19,1,0,0,3,1,97.3,171.7,65.5,55.7,2212.0,?,2,109.0,4,3.19,3.4,9.0,85.0,5250.0,27.0,?,?,4
19,1,0,0,?,1,97.3,171.7,65.5,55.7,2275.0,?,2,109.0,4,3.19,3.4,?,85.0,?,27.0,34.0,8495.0,?
?,?,1,0,3,1,97.3,171.7,65.5,55.7,2319.0,?,2,97.0,?,3.01,3.4,23.0,68.0,4500.0,37.0,42.0,9495.0,4
19,1,0,0,3,1,97.3,171.7,65.5,55.7,?,?,2,109.0,4,?,3.4,10.0,?,5500.0,?,?,?,4
19,1,0,?,0,1,94.5,159.3,?,55.6,2254.0,2,2,109.0,?,3.19,3.4,8.5,90.0,5500.0,24.0,29.0,11595.0,5
19,?,0,1,2,1,94.5,165.7,64.0,51.4,2221.0,2,2,109.0,4,3.19,3.4,8.5,?,5500.0,24.0,29.0,9980.0,?
?,1,0,0,3,1,100.4,180.2,66.9,55.1,2661.0,?,1,136.0,4,3.19,3.4,?,?,5500.0,19.0,24.0,13295.0,2
19,0,1,0,3,1,100.4,180.2,66.9,55.1,2579.0,2,2,97.0,2,3.01,?,?,68.0,4500.0,?,38.0,?,2
