@relation dataset

@attribute make {alfa-romero, audi, bmw, chevrolet, dodge, honda, isuzu, jaguar, mazda, mercedes-benz, mercury, mitsubishi, nissan, peugot, plymouth, porsche, saab, subaru, toyota, volkswagen, volvo}
@attribute fuel-type {diesel, gas}
@attribute aspiration {std, turbo}
@attribute num-of-doors {four, two}
@attribute body-style {convertible, hardtop, hatchback, sedan, wagon}
@attribute drive-wheels {4wd, fwd, rwd}
@attribute engine-location {front, rear}
@attribute wheel-base real
@attribute length real
@attribute width real
@attribute height real
@attribute curb-weight real
@attribute engine-type {dohc, l, ohc, ohcf, ohcv}
@attribute num-of-cylinders {eight, five, four, six, three, twelve}
@attribute engine-size real
@attribute fuel-system {1bbl, 2bbl, idi, mfi, mpfi, spdi, spfi}
@attribute bore real
@attribute stroke real
@attribute compression-ratio real
@attribute horsepower real
@attribute peak-rpm real
@attribute city-mpg real
@attribute highway-mpg real
@attribute price real
@attribute symboling {-2, -1, 0, 1, 2, 3}


@data
bmw,gas,std,?,sedan,rwd,front,101.2,176.8,64.8,54.3,?,ohc,six,164.0,mpfi,3.31,3.19,9.0,?,?,21.0,28.0,20970.0,0
?,gas,std,four,?,rwd,front,101.2,?,64.8,54.3,2765.0,ohc,six,164.0,?,3.31,3.19,9.0,121.0,4250.0,21.0,28.0,21105.0,0
?,gas,std,?,sedan,rwd,front,103.5,189.0,66.9,55.7,3055.0,ohc,six,164.0,mpfi,3.31,3.19,9.0,121.0,4250.0,20.0,25.0,?,?
bmw,?,std,four,sedan,rwd,front,103.5,?,66.9,55.7,3230.0,ohc,six,209.0,mpfi,?,3.39,8.0,182.0,5400.0,16.0,22.0,30760.0,0
bmw,gas,std,two,sedan,rwd,front,103.5,193.8,67.9,53.7,3380.0,ohc,six,209.0,mpfi,3.62,?,8.0,182.0,5400.0,?,22.0,?,0
?,?,std,?,sedan,?,front,110.0,197.0,70.9,56.3,3505.0,ohc,six,209.0,mpfi,3.62,3.39,8.0,182.0,5400.0,15.0,20.0,36880.0,0
chevrolet,gas,std,two,?,fwd,front,88.4,141.1,?,53.2,1488.0,l,?,?,2bbl,2.91,3.03,9.5,48.0,5100.0,47.0,53.0,5151.0,?
chevrolet,?,std,two,hatchback,fwd,front,94.5,155.9,63.6,52.0,1874.0,ohc,?,90.0,?,3.03,3.11,9.6,70.0,5400.0,38.0,43.0,6295.0,1
chevrolet,gas,std,four,sedan,fwd,front,94.5,?,63.6,?,1909.0,ohc,four,90.0,2bbl,3.03,3.11,?,70.0,5400.0,38.0,43.0,?,?
dodge,gas,std,?,hatchback,fwd,front,93.7,157.3,63.8,50.8,1876.0,?,four,90.0,2bbl,2.97,?,9.41,68.0,5500.0,37.0,41.0,5572.0,1
dodge,gas,std,two,hatchback,fwd,front,93.7,157.3,63.8,50.8,1876.0,ohc,four,?,2bbl,2.97,?,?,68.0,5500.0,31.0,?,6377.0,?
dodge,gas,turbo,?,hatchback,fwd,front,?,157.3,63.8,50.8,2128.0,ohc,four,98.0,mpfi,3.03,3.39,?,102.0,5500.0,24.0,30.0,7957.0,?
dodge,?,std,four,?,fwd,front,93.7,157.3,63.8,50.6,1967.0,ohc,four,?,2bbl,2.97,3.23,?,68.0,5500.0,31.0,38.0,6229.0,1
dodge,?,std,four,sedan,fwd,?,?,157.3,63.8,50.6,?,ohc,four,90.0,2bbl,2.97,3.23,9.4,68.0,5500.0,31.0,38.0,6692.0,1
dodge,gas,std,four,sedan,?,front,93.7,?,63.8,?,1989.0,?,?,?,?,?,3.23,9.4,68.0,5500.0,31.0,?,7609.0,?
?,gas,std,four,wagon,fwd,front,?,174.6,64.6,59.8,2535.0,ohc,four,122.0,2bbl,3.34,3.46,8.5,88.0,5000.0,24.0,?,?,-1
dodge,gas,turbo,two,hatchback,fwd,front,95.9,173.2,66.3,?,2811.0,ohc,?,156.0,mfi,3.6,3.9,7.0,?,5000.0,19.0,24.0,12964.0,?
honda,gas,std,two,hatchback,fwd,front,86.6,?,63.9,50.8,?,ohc,four,92.0,1bbl,2.91,3.41,9.6,58.0,?,49.0,54.0,6479.0,2
honda,?,std,two,hatchback,fwd,?,86.6,144.6,63.9,50.8,1819.0,ohc,four,92.0,1bbl,2.91,3.41,9.2,76.0,6000.0,?,?,6855.0,2
honda,gas,std,two,hatchback,fwd,front,93.7,150.0,64.0,52.6,1837.0,ohc,four,79.0,1bbl,2.91,3.07,10.1,60.0,?,38.0,?,5399.0,1
?,gas,?,two,hatchback,fwd,?,93.7,150.0,64.0,52.6,1940.0,ohc,four,92.0,1bbl,2.91,3.41,?,76.0,?,30.0,34.0,6529.0,1
honda,gas,?,two,?,fwd,front,93.7,150.0,64.0,52.6,1956.0,?,four,92.0,?,2.91,3.41,9.2,76.0,6000.0,30.0,34.0,7129.0,?
honda,?,std,four,?,fwd,front,96.5,?,64.0,54.5,2010.0,?,four,92.0,?,2.91,?,9.2,76.0,6000.0,30.0,34.0,7295.0,0
honda,gas,std,four,wagon,fwd,front,?,157.1,63.9,?,2024.0,ohc,four,92.0,1bbl,2.92,3.41,?,76.0,6000.0,30.0,?,7295.0,0
?,gas,std,two,hatchback,fwd,front,96.5,167.5,65.2,53.3,2236.0,ohc,?,110.0,1bbl,3.15,3.58,9.0,86.0,5800.0,27.0,33.0,7895.0,?
?,gas,std,?,?,fwd,front,?,167.5,65.2,53.3,2289.0,ohc,four,110.0,1bbl,3.15,3.58,9.0,86.0,?,27.0,33.0,9095.0,0
honda,?,std,four,sedan,?,front,?,?,65.2,54.1,?,ohc,four,110.0,1bbl,3.15,3.58,9.0,86.0,5800.0,27.0,33.0,8845.0,0
?,gas,std,four,sedan,fwd,front,96.5,175.4,62.5,?,?,ohc,four,110.0,1bbl,3.15,3.58,9.0,86.0,5800.0,27.0,33.0,10295.0,0
honda,gas,?,four,sedan,fwd,front,96.5,175.4,?,54.1,2465.0,ohc,four,110.0,mpfi,3.15,3.58,?,101.0,5800.0,24.0,?,12945.0,0
?,?,std,?,?,?,front,96.5,?,66.0,?,2293.0,ohc,four,110.0,2bbl,3.15,3.58,9.1,100.0,?,25.0,31.0,10345.0,1
?,gas,?,four,?,?,front,94.3,170.7,61.8,?,2337.0,ohc,?,?,2bbl,3.31,3.23,8.5,78.0,4800.0,?,?,6785.0,?
isuzu,gas,std,two,hatchback,rwd,?,96.0,?,65.2,51.4,2734.0,ohc,four,?,spfi,?,3.23,?,?,5000.0,24.0,29.0,11048.0,?
?,gas,std,four,sedan,rwd,?,113.0,199.6,69.6,52.8,4066.0,dohc,six,258.0,mpfi,?,?,8.1,176.0,4750.0,?,?,32250.0,0
?,?,std,four,sedan,?,front,?,?,69.6,?,4066.0,dohc,six,258.0,mpfi,3.63,4.17,8.1,176.0,?,15.0,19.0,35550.0,0
jaguar,?,std,?,sedan,?,?,102.0,191.7,70.6,47.8,3950.0,ohcv,twelve,326.0,mpfi,3.54,?,11.5,262.0,5000.0,13.0,17.0,?,0
mazda,gas,std,two,hatchback,fwd,front,93.1,?,?,?,?,ohc,four,91.0,2bbl,?,3.15,9.0,68.0,5000.0,30.0,31.0,?,?
?,?,std,?,?,?,?,93.1,159.1,64.2,54.1,1900.0,ohc,four,91.0,2bbl,3.03,3.15,9.0,68.0,5000.0,31.0,38.0,6095.0,1
mazda,gas,std,two,?,fwd,?,93.1,159.1,64.2,54.1,1905.0,?,?,?,2bbl,?,3.15,9.0,?,5000.0,31.0,38.0,6795.0,?
mazda,gas,std,four,sedan,fwd,?,93.1,166.8,64.2,54.1,1945.0,ohc,four,91.0,2bbl,3.03,?,9.0,?,5000.0,31.0,38.0,6695.0,1
?,gas,std,four,sedan,fwd,front,93.1,?,64.2,54.1,?,?,four,91.0,2bbl,3.08,3.15,9.0,?,5000.0,31.0,38.0,?,?
mazda,gas,?,two,hatchback,fwd,front,?,177.8,66.5,53.7,2385.0,?,?,122.0,2bbl,?,3.39,?,84.0,4800.0,?,?,8845.0,?
mazda,gas,std,four,sedan,fwd,front,98.8,?,66.5,55.5,2410.0,ohc,four,122.0,2bbl,3.39,3.39,?,84.0,4800.0,?,?,8495.0,0
mazda,gas,std,?,hatchback,fwd,?,98.8,177.8,?,?,2385.0,ohc,?,122.0,2bbl,3.39,3.39,8.6,?,4800.0,26.0,?,?,?
mazda,gas,std,four,sedan,fwd,?,98.8,177.8,66.5,55.5,?,ohc,four,122.0,2bbl,3.39,3.39,8.6,?,4800.0,?,32.0,10245.0,0
mazda,gas,std,four,hatchback,?,front,98.8,177.8,66.5,55.5,2425.0,ohc,?,122.0,2bbl,3.39,3.39,8.6,84.0,4800.0,26.0,32.0,11245.0,0
?,gas,?,four,sedan,rwd,front,104.9,175.0,66.1,54.4,?,?,four,?,mpfi,3.76,3.16,?,?,5000.0,19.0,27.0,18280.0,?
?,diesel,std,?,sedan,rwd,front,104.9,175.0,66.1,54.4,2700.0,ohc,four,134.0,idi,3.43,3.64,22.0,72.0,4200.0,31.0,39.0,18344.0,0
?,diesel,turbo,four,sedan,rwd,?,110.0,190.9,?,56.5,?,ohc,five,183.0,idi,3.58,3.64,21.5,123.0,?,22.0,25.0,?,?
mercedes-benz,diesel,?,four,wagon,rwd,front,110.0,190.9,70.3,?,3750.0,ohc,?,?,idi,3.58,3.64,?,123.0,?,22.0,25.0,28248.0,-1
mercedes-benz,diesel,turbo,two,hardtop,?,front,106.7,187.5,70.3,54.9,3495.0,ohc,five,183.0,idi,3.58,3.64,?,123.0,?,22.0,25.0,28176.0,0
?,diesel,turbo,four,sedan,rwd,front,115.6,202.6,71.7,?,?,ohc,?,183.0,idi,3.58,3.64,?,123.0,4350.0,?,25.0,?,-1
mercedes-benz,gas,std,four,sedan,rwd,?,?,202.6,71.7,56.5,?,ohcv,eight,234.0,mpfi,3.46,3.1,8.3,155.0,4750.0,16.0,18.0,34184.0,-1
mercedes-benz,gas,std,two,convertible,rwd,front,96.6,180.3,70.5,50.8,?,ohcv,?,234.0,mpfi,3.46,3.1,8.3,155.0,4750.0,16.0,?,35056.0,3
mercedes-benz,gas,std,four,sedan,rwd,front,120.9,208.1,?,56.7,3900.0,?,eight,308.0,mpfi,3.8,?,8.0,184.0,4500.0,14.0,16.0,40960.0,0
?,gas,std,two,hardtop,?,?,112.0,199.2,72.0,?,3715.0,ohcv,eight,304.0,?,3.8,3.35,8.0,184.0,4500.0,14.0,16.0,?,1
mercury,gas,turbo,two,hatchback,rwd,front,102.7,178.4,68.0,54.8,?,ohc,four,140.0,mpfi,?,3.12,?,?,5000.0,?,24.0,16503.0,1
?,gas,std,two,hatchback,fwd,front,93.7,157.3,64.4,50.8,1918.0,ohc,four,92.0,2bbl,?,3.23,9.4,68.0,5500.0,37.0,?,5389.0,2
mitsubishi,?,std,two,?,fwd,front,93.7,157.3,64.4,50.8,1944.0,ohc,four,92.0,?,2.97,3.23,9.4,68.0,5500.0,31.0,?,6189.0,2
mitsubishi,gas,?,two,?,fwd,front,93.7,157.3,?,50.8,?,ohc,?,92.0,2bbl,?,3.23,9.4,68.0,5500.0,31.0,38.0,6669.0,2
mitsubishi,gas,turbo,two,hatchback,fwd,front,93.0,157.3,63.8,50.8,2145.0,?,four,98.0,spdi,3.03,3.39,7.6,102.0,5500.0,24.0,?,7689.0,1
mitsubishi,gas,turbo,?,hatchback,?,front,96.3,173.0,65.4,49.4,2370.0,ohc,four,110.0,?,3.17,3.46,7.5,116.0,5500.0,?,30.0,9959.0,?
mitsubishi,gas,std,?,hatchback,fwd,front,?,173.0,65.4,49.4,2328.0,ohc,four,?,2bbl,3.35,3.46,8.5,88.0,5000.0,?,32.0,8499.0,?
mitsubishi,gas,?,two,hatchback,fwd,front,?,173.2,66.3,50.2,2833.0,ohc,four,156.0,spdi,3.58,3.86,7.0,145.0,?,?,24.0,12629.0,3
mitsubishi,gas,?,two,hatchback,fwd,?,95.9,?,66.3,50.2,2921.0,ohc,?,156.0,?,3.59,3.86,7.0,145.0,?,19.0,24.0,14869.0,3
?,?,turbo,?,hatchback,fwd,front,95.9,173.2,?,50.2,2926.0,ohc,four,156.0,spdi,3.59,3.86,7.0,145.0,5000.0,19.0,?,?,3
mitsubishi,?,?,four,sedan,fwd,front,96.3,?,65.4,51.6,2365.0,ohc,four,122.0,2bbl,3.35,3.46,8.5,88.0,?,25.0,32.0,?,?
mitsubishi,gas,?,four,sedan,fwd,front,96.3,172.4,?,51.6,2405.0,ohc,four,122.0,2bbl,3.35,3.46,?,88.0,?,25.0,32.0,8189.0,?
mitsubishi,gas,turbo,four,?,fwd,front,96.3,172.4,65.4,51.6,2403.0,?,four,110.0,spdi,3.17,3.46,7.5,?,?,23.0,30.0,9279.0,?
mitsubishi,gas,?,?,sedan,fwd,?,96.3,?,65.4,51.6,?,ohc,?,110.0,spdi,3.17,?,7.5,?,5500.0,23.0,30.0,9279.0,-1
nissan,gas,std,two,?,?,front,94.5,165.3,63.8,54.5,?,ohc,four,97.0,2bbl,?,3.29,?,69.0,?,31.0,37.0,?,?
nissan,diesel,std,?,sedan,fwd,front,?,165.3,?,54.5,2017.0,ohc,?,103.0,idi,?,3.47,?,55.0,4800.0,?,50.0,7099.0,1
nissan,gas,std,two,sedan,?,front,94.5,?,63.8,54.5,1918.0,ohc,?,97.0,2bbl,3.15,3.29,9.4,69.0,?,31.0,?,6649.0,1
nissan,gas,std,four,?,fwd,front,94.5,165.3,63.8,54.5,1938.0,ohc,four,97.0,2bbl,3.15,?,?,69.0,5200.0,31.0,?,6849.0,1
?,gas,std,four,wagon,?,front,94.5,170.2,63.8,53.5,2024.0,ohc,four,97.0,2bbl,3.15,3.29,9.4,69.0,5200.0,?,?,7349.0,?
nissan,?,std,two,sedan,fwd,front,94.5,165.3,63.8,54.5,1951.0,ohc,four,97.0,2bbl,3.15,3.29,9.4,69.0,5200.0,31.0,37.0,7299.0,1
nissan,gas,std,two,?,fwd,front,94.5,165.6,63.8,?,?,ohc,four,97.0,?,3.15,?,9.4,?,?,31.0,37.0,7799.0,1
nissan,gas,std,four,sedan,fwd,?,94.5,165.3,63.8,54.5,1971.0,ohc,four,97.0,2bbl,?,3.29,9.4,69.0,5200.0,31.0,37.0,7499.0,?
nissan,gas,std,four,?,fwd,front,94.5,170.2,63.8,53.5,2037.0,ohc,four,97.0,2bbl,3.15,3.29,9.4,69.0,?,31.0,37.0,7999.0,1
nissan,gas,std,two,hardtop,?,front,95.1,162.4,63.8,?,2008.0,ohc,four,97.0,?,3.15,?,9.4,69.0,?,31.0,37.0,?,2
?,gas,std,four,hatchback,fwd,front,97.2,?,65.2,?,2324.0,ohc,four,120.0,?,?,3.47,8.5,97.0,5200.0,?,34.0,8949.0,?
nissan,gas,std,four,sedan,fwd,front,97.2,173.4,65.2,54.7,2302.0,ohc,four,?,?,3.33,?,?,97.0,5200.0,27.0,?,9549.0,0
nissan,?,std,?,sedan,?,front,100.4,?,66.5,?,3095.0,ohcv,?,?,mpfi,3.43,3.27,9.0,152.0,?,17.0,22.0,13499.0,0
nissan,?,?,four,?,fwd,front,100.4,184.6,66.5,56.1,3296.0,?,?,181.0,mpfi,3.43,3.27,9.0,152.0,5200.0,17.0,22.0,14399.0,0
nissan,?,std,?,sedan,fwd,front,100.4,?,?,55.1,3060.0,ohcv,six,181.0,?,?,3.27,9.0,152.0,5200.0,19.0,25.0,13499.0,?
nissan,gas,std,two,hatchback,?,front,91.3,170.7,67.9,49.7,3071.0,ohcv,?,?,?,3.43,3.27,?,160.0,?,19.0,25.0,17199.0,3
nissan,?,turbo,?,hatchback,rwd,?,91.3,170.7,67.9,?,3139.0,ohcv,six,?,?,3.43,3.27,?,200.0,5200.0,17.0,23.0,?,?
nissan,gas,std,two,hatchback,?,front,99.2,178.5,?,49.7,3139.0,?,six,181.0,mpfi,3.43,3.27,9.0,160.0,5200.0,19.0,25.0,18399.0,1
peugot,?,?,four,sedan,rwd,front,107.9,186.7,68.4,56.7,3020.0,l,four,120.0,?,3.46,3.19,8.4,97.0,5000.0,19.0,24.0,?,0
peugot,diesel,turbo,four,?,rwd,front,107.9,?,?,?,3197.0,l,four,?,idi,3.7,3.52,?,95.0,?,28.0,33.0,13200.0,0
peugot,gas,?,four,wagon,rwd,front,114.2,?,?,58.7,3230.0,l,four,120.0,mpfi,?,3.19,8.4,?,5000.0,19.0,?,?,0
?,?,turbo,four,wagon,rwd,front,114.2,198.9,68.4,?,3430.0,?,four,152.0,idi,3.7,3.52,21.0,95.0,4150.0,25.0,25.0,13860.0,?
peugot,gas,?,four,?,?,front,107.9,186.7,68.4,56.7,3075.0,l,four,120.0,mpfi,3.46,?,8.4,95.0,5000.0,19.0,?,15580.0,0
peugot,diesel,turbo,?,sedan,rwd,front,107.9,186.7,68.4,?,3252.0,l,four,152.0,idi,3.7,3.52,21.0,95.0,4150.0,?,33.0,16900.0,0
peugot,gas,std,four,wagon,rwd,front,114.2,198.9,68.4,56.7,?,?,four,120.0,mpfi,3.46,2.19,?,95.0,5000.0,19.0,24.0,?,0
peugot,diesel,turbo,four,wagon,rwd,front,114.2,?,68.4,58.7,3485.0,l,four,?,idi,3.7,?,21.0,95.0,?,25.0,25.0,?,0
peugot,gas,std,four,sedan,rwd,front,107.9,186.7,68.4,?,?,l,four,120.0,mpfi,3.46,3.19,?,97.0,5000.0,19.0,?,16630.0,0
peugot,diesel,turbo,four,sedan,rwd,front,?,186.7,?,56.7,3252.0,l,four,152.0,?,?,3.52,21.0,95.0,4150.0,28.0,?,17950.0,0
peugot,?,?,four,sedan,rwd,?,?,186.7,?,56.0,3130.0,l,four,134.0,mpfi,3.61,?,?,142.0,5600.0,18.0,24.0,18150.0,0
plymouth,gas,std,?,hatchback,fwd,?,93.7,157.3,63.8,50.8,1918.0,ohc,four,90.0,2bbl,2.97,3.23,9.4,68.0,?,37.0,41.0,5572.0,1
plymouth,gas,turbo,two,hatchback,fwd,front,93.7,?,63.8,50.8,2128.0,ohc,four,98.0,spdi,?,3.39,7.6,?,5500.0,24.0,30.0,7957.0,?
plymouth,?,std,?,hatchback,?,front,93.7,157.3,63.8,50.6,1967.0,ohc,four,90.0,2bbl,?,3.23,?,68.0,5500.0,31.0,38.0,6229.0,?
plymouth,gas,std,four,sedan,?,?,93.7,167.3,63.8,50.8,1989.0,?,four,90.0,2bbl,2.97,?,9.4,68.0,?,31.0,38.0,?,1
?,gas,std,four,sedan,fwd,?,93.7,?,63.8,?,2191.0,ohc,four,98.0,?,2.97,3.23,9.4,68.0,?,31.0,38.0,7609.0,1
plymouth,gas,std,four,wagon,fwd,front,?,174.6,64.6,?,2535.0,ohc,four,122.0,2bbl,3.35,3.46,?,88.0,5000.0,?,30.0,8921.0,-1
plymouth,gas,turbo,two,hatchback,rwd,front,95.9,173.2,?,50.2,?,?,four,156.0,spdi,?,3.86,7.0,145.0,5000.0,19.0,24.0,12764.0,3
porsche,gas,?,two,?,rwd,front,?,168.9,68.3,?,2778.0,ohc,four,151.0,mpfi,3.94,3.11,9.5,143.0,5500.0,19.0,27.0,22018.0,3
?,?,?,two,hardtop,rwd,rear,89.5,168.9,65.0,51.6,2756.0,ohcf,six,194.0,mpfi,?,2.9,?,?,5900.0,17.0,25.0,?,3
?,gas,?,?,hardtop,?,rear,89.5,168.9,65.0,51.6,2756.0,ohcf,six,194.0,?,?,2.9,9.5,?,?,17.0,25.0,34028.0,?
porsche,gas,std,two,convertible,rwd,rear,89.5,168.9,?,51.6,2800.0,ohcf,six,194.0,mpfi,?,2.9,?,207.0,5900.0,17.0,25.0,37028.0,3
?,gas,std,?,hatchback,fwd,front,99.1,186.6,?,56.1,2658.0,ohc,four,121.0,?,?,3.07,9.31,110.0,5250.0,21.0,?,11850.0,3
saab,gas,std,four,sedan,fwd,front,99.1,186.6,66.5,?,?,?,four,121.0,mpfi,3.54,3.07,9.3,?,5250.0,21.0,28.0,12170.0,?
saab,?,std,two,hatchback,?,front,?,186.6,?,?,2707.0,ohc,four,?,mpfi,2.54,2.07,9.3,?,5250.0,?,28.0,15040.0,3
saab,gas,?,four,sedan,fwd,front,99.1,186.6,66.5,56.1,2758.0,ohc,?,121.0,mpfi,?,?,9.3,110.0,5250.0,21.0,28.0,15510.0,2
saab,?,turbo,two,hatchback,fwd,front,99.1,186.6,?,56.1,2808.0,dohc,four,121.0,mpfi,?,3.07,9.0,160.0,?,19.0,26.0,18150.0,3
saab,?,turbo,four,sedan,fwd,front,99.1,186.6,?,?,2847.0,dohc,?,121.0,mpfi,3.54,3.07,?,160.0,5500.0,19.0,?,18620.0,2
subaru,gas,?,two,hatchback,?,front,?,156.9,63.4,53.7,?,ohcf,four,97.0,2bbl,3.62,?,9.0,69.0,4900.0,31.0,36.0,?,2
?,gas,std,?,hatchback,fwd,?,93.7,157.9,63.6,53.7,2120.0,ohcf,?,108.0,2bbl,3.62,?,8.7,73.0,4400.0,26.0,?,7053.0,?
subaru,?,std,two,hatchback,4wd,front,93.3,157.3,63.8,55.7,2240.0,ohcf,four,108.0,2bbl,3.62,2.64,8.7,73.0,4400.0,26.0,31.0,7603.0,?
subaru,?,std,four,sedan,?,front,97.2,?,65.4,52.5,2145.0,ohcf,four,108.0,2bbl,3.62,2.64,9.5,82.0,4800.0,?,?,7126.0,0
subaru,gas,?,four,sedan,fwd,front,?,?,?,52.5,2190.0,ohcf,four,?,2bbl,3.62,2.64,9.5,82.0,4400.0,28.0,?,7775.0,0
subaru,gas,std,four,sedan,fwd,front,97.2,172.0,65.4,52.5,2340.0,ohcf,four,108.0,mpfi,?,2.64,9.0,94.0,?,?,32.0,9960.0,0
subaru,?,std,four,sedan,4wd,front,97.0,172.0,65.4,54.3,2385.0,ohcf,four,108.0,2bbl,3.62,?,9.0,?,4800.0,24.0,25.0,9233.0,0
subaru,?,turbo,four,sedan,4wd,front,97.0,172.0,65.4,?,2510.0,ohcf,four,108.0,mpfi,3.62,?,?,?,4800.0,24.0,?,?,0
subaru,gas,?,four,wagon,?,front,97.0,173.5,?,53.0,2290.0,ohcf,?,108.0,2bbl,?,2.64,9.0,82.0,4800.0,28.0,32.0,7463.0,0
subaru,gas,std,four,wagon,fwd,?,?,173.5,65.4,?,2455.0,?,?,108.0,mpfi,3.62,2.64,?,?,5200.0,25.0,31.0,10198.0,0
subaru,gas,std,four,wagon,?,front,96.9,?,?,54.9,2420.0,ohcf,four,108.0,2bbl,3.62,2.64,9.0,82.0,4800.0,23.0,?,?,0
?,gas,?,four,?,4wd,front,96.9,173.6,65.4,54.9,2650.0,?,four,?,?,?,2.64,7.7,111.0,4800.0,23.0,?,11694.0,0
toyota,?,?,two,hatchback,fwd,front,95.7,158.7,?,54.5,1985.0,ohc,four,?,?,3.05,3.03,9.0,62.0,4800.0,35.0,39.0,5348.0,1
toyota,gas,std,two,hatchback,?,?,95.7,?,63.6,54.5,2040.0,ohc,four,92.0,?,3.05,?,9.0,62.0,4800.0,31.0,38.0,6338.0,1
toyota,gas,std,four,hatchback,fwd,front,95.7,158.7,63.6,54.5,2015.0,ohc,four,92.0,?,3.05,3.03,9.0,62.0,4800.0,31.0,38.0,?,?
toyota,gas,std,four,wagon,?,front,?,169.7,63.6,59.1,2280.0,ohc,four,92.0,2bbl,3.05,3.03,9.0,62.0,4800.0,31.0,37.0,?,0
toyota,gas,std,?,?,4wd,front,95.7,169.7,63.6,59.1,2290.0,?,four,?,2bbl,3.05,?,9.0,62.0,4800.0,27.0,32.0,7898.0,?
toyota,gas,std,four,wagon,?,front,95.7,169.7,?,59.1,3110.0,ohc,four,92.0,2bbl,3.05,?,9.0,62.0,?,27.0,32.0,?,0
toyota,gas,std,four,sedan,?,front,?,?,64.4,?,2081.0,ohc,four,98.0,?,3.19,?,9.0,?,4800.0,30.0,?,6938.0,0
toyota,gas,std,?,hatchback,fwd,front,95.7,166.3,64.4,52.8,2109.0,ohc,?,?,2bbl,3.19,?,9.0,?,4800.0,30.0,?,7198.0,0
toyota,diesel,?,four,sedan,fwd,front,?,166.3,64.4,53.0,2275.0,ohc,four,110.0,idi,3.27,3.35,22.5,56.0,?,?,?,7898.0,?
?,diesel,std,four,hatchback,fwd,?,95.7,166.3,64.4,?,2275.0,ohc,?,?,idi,3.27,?,22.5,?,4500.0,?,47.0,7788.0,?
toyota,gas,std,four,sedan,fwd,front,?,166.3,64.4,53.0,2094.0,?,?,98.0,2bbl,?,3.03,9.0,?,4800.0,38.0,47.0,7738.0,0
toyota,gas,std,four,hatchback,fwd,front,95.7,?,64.4,52.8,2122.0,?,four,98.0,?,3.19,3.03,9.0,70.0,4800.0,28.0,34.0,8358.0,?
toyota,gas,std,four,sedan,fwd,?,?,166.3,64.4,?,2140.0,ohc,?,98.0,2bbl,3.19,3.03,9.0,?,4800.0,28.0,34.0,9258.0,0
toyota,gas,std,two,?,rwd,?,94.5,168.7,64.0,52.6,2169.0,ohc,four,98.0,2bbl,3.19,3.03,?,?,4800.0,29.0,?,8058.0,1
