@relation dataset

@attribute attribute_0 real
@attribute attribute_1 real
@attribute attribute_2 real
@attribute attribute_3 real
@attribute attribute_4 real
@attribute attribute_5 real
@attribute attribute_6 real
@attribute attribute_7 real
@attribute attribute_8 real
@attribute attribute_9 real
@attribute attribute_10 real
@attribute attribute_11 real
@attribute attribute_12 {1, 2}


@data
7.4,0.27,?,1.1,0.047,17.0,?,0.9914,3.19,?,?,?,?
?,0.32,?,2.0,?,37.0,?,0.9906,?,?,12.3,7.0,2
8.5,0.24,0.39,?,0.044,?,142.0,?,3.2,?,10.0,?,2
8.3,0.14,?,?,?,?,?,?,3.47,0.4,10.2,6.0,?
?,?,0.36,2.05,0.05,31.0,100.0,?,?,?,10.8,?,2
6.2,?,?,?,?,43.0,117.0,0.9939,?,0.51,9.0,6.0,2
5.8,?,?,14.95,0.044,22.0,?,?,3.37,0.37,10.2,5.0,?
?,?,0.43,1.7,0.08,21.0,123.0,?,3.19,?,12.8,5.0,?
6.5,0.39,0.23,5.4,?,?,149.0,0.9934,?,?,?,?,?
?,?,?,?,?,?,138.0,?,?,?,11.2,?,?
7.3,?,0.39,?,0.057,?,?,0.9999,3.21,0.36,8.6,?,?
7.3,0.24,?,17.95,0.057,45.0,149.0,?,3.21,0.36,?,?,2
?,?,0.39,2.5,?,63.0,158.0,0.9937,3.11,0.36,?,6.0,2
6.7,?,?,2.9,?,63.0,?,0.9937,?,?,9.4,6.0,2
?,0.31,0.26,7.4,?,?,?,0.9954,3.13,0.46,?,?,?
?,0.24,0.27,?,?,?,152.0,0.9934,?,0.56,?,?,2
6.7,0.23,0.26,?,?,?,154.0,0.9934,?,?,9.5,?,?
?,0.18,0.31,1.4,0.058,?,?,0.9931,3.16,0.53,10.0,?,2
?,0.45,?,4.4,0.063,?,206.0,0.994,?,?,9.8,4.0,?
?,?,?,4.4,0.066,62.0,207.0,?,3.25,0.52,?,5.0,2
7.0,0.31,?,7.4,0.069,28.0,160.0,0.9954,3.13,0.46,?,?,2
?,0.19,0.35,?,0.067,?,150.0,?,3.36,0.48,9.8,5.0,2
7.2,0.19,0.31,1.6,0.062,31.0,173.0,?,3.35,0.44,?,6.0,2
6.6,0.25,0.29,1.1,0.068,39.0,124.0,0.9914,3.34,0.58,11.0,7.0,2
6.2,?,0.33,1.1,0.057,21.0,82.0,0.991,3.32,?,?,7.0,2
6.4,0.18,0.35,1.0,0.045,39.0,108.0,0.9911,3.31,?,?,6.0,?
6.8,?,0.59,?,0.147,38.0,?,?,3.05,0.38,?,6.0,2
6.9,0.25,0.35,1.3,0.039,?,?,0.9908,3.13,0.52,11.0,6.0,2
?,0.21,?,11.9,0.043,37.0,?,0.9962,?,0.5,?,6.0,?
?,?,0.26,12.4,0.048,50.0,147.0,?,3.3,?,?,6.0,2
6.6,0.38,0.15,4.6,?,25.0,?,?,?,0.38,10.2,?,2
?,?,?,1.2,0.038,44.0,111.0,0.9926,3.36,0.34,?,?,?
?,?,0.24,?,0.092,?,?,?,?,?,8.6,6.0,2
6.0,0.19,?,12.4,?,50.0,147.0,0.9972,3.3,0.36,8.9,6.0,2
?,0.47,0.07,1.1,0.035,17.0,151.0,0.991,3.02,0.34,10.5,5.0,?
6.6,0.38,?,?,0.044,25.0,?,0.9931,?,0.38,10.2,6.0,?
7.2,?,0.27,1.4,0.038,31.0,122.0,?,?,?,?,?,2
?,0.35,0.03,?,?,?,?,0.9934,3.22,0.54,?,5.0,2
6.4,0.26,0.24,6.4,0.04,?,124.0,?,3.22,0.49,12.6,7.0,?
6.7,0.25,0.13,1.2,0.041,?,174.0,?,?,0.42,?,5.0,2
6.7,?,0.31,2.1,?,30.0,?,?,3.33,0.64,10.7,?,?
7.4,0.24,0.29,10.1,?,21.0,105.0,0.9962,3.13,0.35,9.5,?,2
6.2,0.27,?,?,0.056,48.0,?,0.9956,3.1,?,9.0,?,?
6.8,?,?,4.6,?,?,238.5,0.9958,3.32,?,?,5.0,2
6.0,?,0.28,4.8,?,31.0,?,0.9964,3.69,0.71,10.0,5.0,2
?,0.23,?,1.0,?,?,?,0.9941,?,0.49,?,?,2
6.7,0.23,?,2.1,?,?,96.0,?,3.33,0.64,10.7,8.0,?
7.4,0.24,0.29,10.1,?,?,105.0,?,3.13,0.35,9.5,5.0,2
?,0.18,0.36,?,?,31.0,?,?,3.26,0.37,?,7.0,2
7.0,0.32,?,1.3,0.042,20.0,?,?,3.31,0.65,12.0,7.0,?
?,0.18,?,8.8,?,?,103.0,?,?,0.56,?,5.0,2
?,?,0.28,?,0.06,?,105.0,?,3.27,0.37,9.0,5.0,2
?,?,?,?,0.053,34.0,114.0,?,?,0.77,10.6,6.0,?
7.1,0.2,0.34,16.0,?,51.0,?,0.9985,3.21,0.6,9.2,6.0,?
7.1,0.34,?,?,?,47.0,164.0,0.9946,3.17,?,?,5.0,?
7.3,0.22,0.3,8.2,?,?,207.0,?,?,0.46,?,6.0,?
?,0.43,0.61,?,0.045,?,?,0.9974,?,0.45,?,?,?
?,0.44,?,11.8,?,?,152.0,?,3.12,?,8.7,?,?
7.2,?,0.63,?,0.044,55.0,?,?,3.09,?,8.7,6.0,2
?,0.25,0.31,?,0.05,?,?,0.9972,?,?,9.7,6.0,?
7.1,?,0.61,11.8,0.045,?,155.0,0.9974,?,0.45,8.7,?,2
?,?,0.62,?,?,52.0,152.0,?,3.12,?,8.7,?,2
7.2,?,?,11.0,?,55.0,?,0.9974,3.09,0.44,?,6.0,2
6.1,?,?,7.5,0.049,65.0,243.0,0.9957,3.12,0.47,?,5.0,2
6.9,?,0.33,1.7,?,?,136.0,?,3.26,?,?,7.0,2
6.9,?,?,1.8,?,?,?,?,3.25,?,12.6,?,?
?,0.17,?,?,?,51.0,148.0,?,?,?,11.5,7.0,2
7.1,?,0.29,12.4,?,62.0,?,?,3.04,0.42,9.2,?,2
6.0,0.34,?,?,0.046,?,164.0,0.9979,?,?,?,6.0,?
8.6,0.265,0.36,?,?,15.0,80.0,0.9913,2.95,0.36,11.4,?,?
9.8,0.36,?,?,0.038,4.0,83.0,?,?,0.3,10.1,?,2
6.0,0.34,?,15.9,0.046,26.0,?,?,3.14,0.5,8.8,6.0,2
7.4,?,0.37,13.5,?,?,192.0,0.9975,3.0,?,9.1,?,?
7.1,?,0.32,9.6,0.054,?,162.0,?,3.4,0.41,9.4,?,?
6.0,?,0.24,?,0.05,55.0,?,0.997,3.34,?,?,5.0,2
7.5,0.305,0.4,18.9,0.059,44.0,?,1.0,?,?,9.0,?,?
7.4,0.25,?,?,0.06,52.0,?,0.9975,?,0.44,9.1,5.0,?
?,0.13,0.32,?,0.051,34.0,?,?,3.2,?,9.2,6.0,2
7.1,0.12,0.32,9.6,?,?,?,?,3.4,0.41,9.4,?,?
7.1,?,?,?,?,60.0,?,?,3.16,?,9.1,6.0,2
7.1,0.23,?,?,0.04,?,?,?,?,0.59,?,6.0,?
6.9,0.33,0.28,?,?,37.0,?,0.9927,3.27,?,10.3,5.0,?
?,0.17,0.54,8.5,0.082,64.0,?,?,2.89,0.39,?,6.0,2
?,?,0.46,18.75,0.052,45.0,?,1.0,3.04,0.52,8.9,5.0,2
7.2,?,0.5,13.3,0.056,68.0,195.0,?,3.01,0.47,9.2,?,2
6.7,?,0.34,?,?,?,150.0,0.9968,?,?,?,5.0,2
?,0.41,0.34,9.2,?,?,150.0,0.9968,3.22,0.51,9.1,?,2
5.5,0.485,?,1.5,0.065,8.0,?,0.994,?,?,9.7,4.0,2
6.0,0.31,0.24,?,?,?,143.0,0.9914,3.31,0.44,11.3,?,?
?,?,0.4,1.7,0.035,?,?,0.9911,3.19,?,?,?,?
7.2,?,?,13.3,0.056,?,?,?,?,0.47,?,5.0,2
?,0.32,?,13.3,0.06,?,196.0,0.9982,3.04,0.5,9.2,?,?
5.9,?,0.04,?,?,?,?,0.9934,3.22,0.51,10.2,5.0,?
7.8,0.24,0.32,?,0.054,?,?,0.9984,?,0.54,8.8,5.0,?
?,?,0.31,6.85,0.059,?,?,0.9952,3.29,0.34,9.7,5.0,2
?,0.19,0.28,?,0.058,?,146.0,0.9952,?,0.36,9.1,6.0,2
6.4,?,0.47,?,0.092,?,?,?,?,0.36,9.8,?,?
6.7,?,0.36,1.1,0.026,63.0,143.0,?,?,0.48,11.0,?,2
?,?,?,7.0,?,29.0,126.0,?,3.14,0.42,?,5.0,?
6.5,0.24,?,?,0.038,?,?,0.9958,3.45,0.54,?,?,2
6.1,?,?,2.8,0.044,47.0,?,0.9924,?,0.57,?,7.0,2
6.1,?,?,?,?,46.0,184.0,0.9924,3.31,0.57,10.9,?,2
5.7,0.26,0.25,10.4,0.02,?,57.0,0.994,3.39,0.37,?,5.0,?
?,0.24,0.32,7.6,?,48.0,203.0,0.9958,?,0.54,?,?,?
6.5,?,0.4,13.1,?,?,241.0,0.9979,3.23,?,9.0,?,2
6.6,0.24,0.27,15.8,0.035,46.0,?,0.9982,?,0.51,9.2,5.0,2
6.8,?,?,8.1,?,55.0,?,?,?,0.52,?,?,?
?,?,?,15.7,0.036,44.0,?,0.9979,3.26,?,9.6,5.0,2
?,?,0.4,1.2,0.027,36.0,121.0,0.992,?,0.38,10.7,6.0,2
7.1,0.37,0.67,?,?,49.0,155.0,0.9975,?,0.44,?,5.0,2
?,0.19,?,1.9,0.035,?,96.0,0.9917,?,?,10.8,?,2
8.1,?,0.39,1.9,?,?,79.0,?,?,?,11.8,6.0,2
?,0.31,0.34,2.2,0.045,20.0,77.0,0.9927,3.3,?,10.2,5.0,?
?,0.37,0.67,10.5,0.045,?,155.0,0.9975,3.16,0.44,8.7,5.0,?
7.9,0.21,0.4,1.2,?,?,?,0.992,3.21,0.54,10.8,?,?
?,0.21,?,4.3,?,?,99.0,?,3.18,?,9.7,?,2
8.1,0.2,?,?,0.037,19.0,?,0.9921,3.12,0.54,?,?,2
6.3,0.255,?,1.1,0.04,37.0,114.0,0.9905,3.0,0.39,10.9,6.0,2
5.6,0.16,?,?,?,53.0,168.0,?,3.28,0.37,?,?,2
6.4,0.595,?,5.2,?,15.0,?,0.9951,?,?,9.0,4.0,2
?,0.34,0.33,?,0.034,19.0,?,0.9917,3.38,?,?,7.0,?
6.9,0.25,0.3,?,?,23.0,116.0,0.994,2.99,0.38,?,6.0,2
7.9,?,0.38,?,?,46.0,152.0,0.9934,3.12,0.32,11.5,?,?
7.6,?,0.46,10.2,0.055,58.0,135.0,0.9968,3.14,?,9.9,?,2
?,?,0.3,4.1,0.054,23.0,116.0,0.994,2.99,?,?,6.0,2
7.2,?,0.41,1.2,?,41.0,?,0.9919,?,0.45,10.4,5.0,2
8.2,0.23,0.4,?,?,12.0,?,0.9966,3.06,0.84,9.7,?,2
7.4,0.24,?,14.0,0.066,48.0,?,?,2.89,?,8.9,6.0,?
7.4,0.24,?,14.0,?,48.0,?,0.9979,2.89,0.42,?,6.0,2
6.1,0.32,0.24,1.5,0.036,?,124.0,0.9898,3.29,?,12.4,7.0,2
?,0.44,0.04,1.4,?,?,?,0.9894,3.36,0.33,12.1,8.0,2
5.2,?,?,?,0.036,43.0,?,0.9894,3.36,?,12.1,8.0,?
6.1,0.32,0.24,1.5,?,38.0,124.0,0.9898,3.29,0.42,?,7.0,?
?,0.22,?,?,0.055,?,?,?,2.98,0.4,9.1,5.0,2
6.3,?,?,?,0.049,14.0,?,?,3.28,0.39,?,5.0,2
7.4,?,0.42,?,?,?,?,0.9979,?,?,?,?,2
6.7,0.24,0.35,?,0.05,?,205.0,?,3.15,?,9.5,5.0,?
7.0,0.23,0.36,?,?,?,?,?,?,0.49,?,?,2
?,?,0.46,?,?,?,197.0,?,3.14,0.59,9.6,6.0,?
?,0.46,0.18,2.4,0.034,25.0,98.0,0.9896,3.08,?,?,?,?
7.5,0.29,?,?,?,20.0,?,?,3.08,?,?,?,?
?,?,?,9.85,?,5.0,110.0,?,2.87,0.29,10.0,5.0,2
7.1,0.3,?,?,?,29.0,?,0.9906,?,?,12.7,6.0,2
7.9,0.19,?,?,?,17.0,?,0.9917,3.13,0.39,11.0,6.0,?
7.6,0.48,0.37,?,0.037,4.0,100.0,0.9902,3.03,0.39,11.4,?,2
6.3,?,0.43,4.55,?,?,130.0,0.9918,?,0.33,11.5,?,2
7.5,?,?,17.7,?,33.0,?,0.999,3.09,0.64,10.2,5.0,2
6.9,?,0.4,7.5,?,50.0,151.0,0.9927,?,0.27,?,6.0,2
?,0.32,?,?,0.044,19.0,65.0,?,?,?,?,?,2
5.9,?,0.3,12.9,0.054,?,?,0.9972,?,0.39,?,5.0,2
?,?,0.07,?,0.06,9.0,?,0.9931,3.11,?,8.7,?,?
?,?,?,5.5,0.049,41.0,?,0.995,3.19,0.68,?,6.0,2
6.4,0.33,?,5.5,0.048,?,173.0,?,?,?,9.3,6.0,2
?,0.34,0.15,1.2,0.053,?,183.0,?,?,0.43,9.2,5.0,?
6.8,0.28,?,?,0.048,?,167.0,1.001,?,0.5,8.7,5.0,?
6.9,?,0.4,14.0,?,?,227.0,0.9979,3.18,?,9.6,6.0,2
6.8,0.26,0.56,?,0.043,?,?,?,?,?,9.3,?,2
6.8,0.29,0.56,?,?,?,230.0,?,3.02,?,9.3,?,2
6.7,?,0.41,?,?,49.0,166.0,0.9954,3.12,?,9.9,?,?
5.9,0.3,0.23,4.2,0.038,42.0,119.0,0.9924,3.15,0.5,?,5.0,?
6.8,0.53,0.35,3.8,?,26.0,?,?,3.26,?,12.7,8.0,2
6.5,?,?,?,?,54.0,210.0,0.9962,?,?,8.9,?,?
?,?,0.28,?,?,55.0,?,?,?,?,?,6.0,?
6.8,?,0.4,22.0,0.048,48.0,?,1.001,2.93,?,8.7,?,?
6.8,0.28,0.36,?,0.045,?,123.0,0.9928,3.02,?,11.4,?,?
6.6,0.15,?,5.1,?,34.0,125.0,0.9942,3.36,?,?,5.0,?
6.4,0.29,0.44,?,0.2,75.0,181.0,?,3.02,0.41,?,?,?
?,?,0.45,?,0.197,?,180.0,?,3.02,?,?,?,?
?,0.29,0.44,?,?,75.0,183.0,?,3.01,0.38,?,5.0,?
?,0.26,0.24,?,0.052,?,214.0,0.9961,3.13,?,8.9,?,2
7.1,0.32,0.24,?,0.05,52.0,?,?,?,?,8.8,5.0,2
6.8,0.26,?,?,0.052,?,214.0,0.9961,?,?,8.9,5.0,2
?,?,?,16.1,?,55.0,196.0,?,?,0.5,9.3,?,?
7.1,?,0.24,13.1,?,?,204.0,0.998,3.1,?,?,?,?
6.9,0.54,0.32,13.2,?,53.0,?,?,?,0.5,9.6,?,2
?,?,0.34,?,?,39.0,134.0,0.9949,?,0.53,12.0,?,2
5.8,0.28,0.35,2.3,?,36.0,114.0,0.9924,3.28,0.5,10.2,4.0,2
?,?,0.5,11.6,0.042,?,?,0.9972,?,0.43,?,?,2
7.0,0.16,0.32,8.3,?,?,126.0,?,?,0.34,?,?,2
?,0.44,0.88,?,0.049,?,124.0,0.9968,2.99,?,?,?,2
6.8,?,?,2.2,?,15.0,77.0,0.9938,?,?,10.2,?,?
6.1,?,0.31,?,0.048,23.0,?,0.993,?,?,9.5,6.0,?
5.6,0.245,0.25,?,?,?,?,0.994,3.31,?,?,5.0,?
?,0.18,0.38,?,0.038,?,111.0,0.9918,3.32,0.59,11.2,7.0,?
7.0,?,0.32,8.3,?,38.0,126.0,?,?,0.34,9.2,?,?
6.7,0.13,0.29,5.3,0.051,?,?,?,3.44,?,9.7,?,2
?,0.25,0.25,1.4,0.03,35.0,?,?,?,0.44,11.1,7.0,?
?,0.26,?,9.2,0.044,55.0,152.0,0.9961,?,?,?,5.0,2
7.5,?,?,7.0,0.036,?,?,0.9939,?,?,11.0,?,?
?,0.26,?,9.2,0.044,?,?,?,3.31,?,9.4,?,2
?,0.28,?,17.5,?,?,167.0,?,?,0.44,9.4,?,2
7.5,0.23,0.36,?,0.036,?,161.0,?,3.04,?,?,5.0,?
?,?,?,?,?,?,164.0,0.9939,3.03,?,11.0,5.0,2
7.2,?,?,?,?,?,172.0,0.9971,3.0,?,9.1,?,?
6.2,0.25,0.25,?,0.03,35.0,105.0,0.9912,?,?,?,7.0,2
6.5,0.19,0.3,0.8,0.043,?,144.0,0.9936,3.42,0.39,?,?,2
?,0.495,0.22,1.8,?,31.0,?,0.9929,3.39,0.54,10.4,?,?
7.1,0.24,?,17.8,0.046,?,?,?,3.32,?,8.7,5.0,?
6.4,0.17,?,2.4,0.048,41.0,200.0,?,?,?,?,6.0,?
7.1,?,0.32,10.3,0.041,66.0,?,0.9969,?,0.52,?,?,2
?,0.17,0.32,2.4,0.048,?,200.0,0.9938,3.5,0.5,9.7,6.0,2
?,?,?,17.8,0.046,39.0,?,?,?,0.39,?,?,2
?,0.64,0.08,9.7,0.062,?,?,0.9972,3.37,0.46,8.9,?,2
8.3,0.28,0.4,7.8,?,38.0,194.0,?,?,0.51,9.6,6.0,2
?,0.27,?,7.8,0.039,?,208.0,0.9976,3.31,?,?,6.0,?
?,0.23,0.38,14.3,0.058,55.0,194.0,?,3.09,?,?,?,2
7.2,?,?,14.3,?,?,194.0,0.9979,3.09,?,?,6.0,?
?,0.23,0.38,?,?,55.0,?,?,3.09,0.44,9.0,6.0,?
7.2,?,0.38,14.3,?,55.0,194.0,?,3.09,0.44,9.0,6.0,2
6.8,0.52,0.32,13.2,0.044,54.0,221.0,0.9972,3.27,?,?,6.0,?
?,0.26,?,1.4,?,40.0,?,?,?,?,11.1,?,?
?,?,0.21,15.55,?,28.0,159.0,?,3.48,0.64,9.6,?,2
7.3,0.32,?,13.7,?,?,197.0,?,3.2,0.46,8.7,?,?
?,0.31,?,7.8,0.031,23.0,?,?,3.13,?,10.4,?,?
7.1,0.21,?,2.4,0.026,23.0,100.0,0.9903,?,0.38,?,7.0,?
6.8,0.24,0.34,2.7,0.047,?,218.5,0.9934,3.3,0.58,9.7,6.0,2
?,0.4,?,11.2,0.043,?,?,0.9975,3.14,0.46,8.7,5.0,2
?,0.18,?,2.0,0.038,?,249.5,?,?,?,?,6.0,2
6.8,0.21,0.27,?,0.03,?,?,?,?,0.61,12.6,?,2
?,?,0.27,1.4,?,12.0,77.0,0.9905,3.25,0.36,?,?,2
?,0.19,0.26,1.4,0.03,?,76.0,0.9905,3.25,?,?,7.0,2
6.1,?,0.14,10.4,0.037,18.0,?,0.996,?,0.45,?,5.0,2
5.9,0.21,0.28,?,0.053,40.0,?,0.9964,?,0.7,?,4.0,?
8.5,?,0.21,16.2,0.074,41.0,?,0.998,?,0.5,9.8,3.0,2
?,0.4,0.56,11.2,?,40.0,142.0,0.9975,?,0.46,8.7,?,2
5.8,?,?,3.5,0.029,5.0,?,0.9913,3.53,0.43,11.7,3.0,?
5.8,?,0.39,?,0.054,37.0,158.0,0.9932,3.21,0.52,?,?,2
6.7,0.26,?,1.1,0.04,45.0,?,?,3.32,?,9.6,?,2
?,?,0.3,5.7,0.035,?,?,0.9927,3.27,0.41,11.0,?,2
6.3,0.35,0.3,5.7,0.035,?,?,0.9927,?,?,11.0,?,?
?,?,?,?,0.032,23.0,?,0.9912,3.32,?,11.8,6.0,2
?,0.36,0.38,?,?,3.0,75.0,0.9904,3.28,0.34,?,4.0,2
?,?,?,5.4,?,?,?,?,?,0.42,10.2,?,?
?,0.29,?,19.45,0.043,?,156.0,0.9996,?,0.47,8.9,?,2
6.9,0.28,0.4,?,0.036,15.0,95.0,?,?,0.33,10.2,5.0,?
7.2,0.29,0.4,?,0.045,66.0,231.0,0.9977,3.08,0.59,9.6,6.0,2
6.2,?,?,1.2,0.038,?,167.0,?,3.1,?,10.6,?,2
?,0.29,0.4,19.45,0.043,?,?,?,2.93,0.47,8.9,5.0,2
6.9,0.32,?,8.3,?,32.0,180.0,?,3.25,0.51,9.2,?,2
5.3,0.58,0.07,6.9,?,34.0,149.0,0.9944,3.34,0.57,9.7,5.0,?
?,0.585,?,7.1,?,34.0,145.0,0.9945,3.34,0.57,9.7,6.0,2
5.4,?,?,?,0.045,?,?,?,?,0.57,?,6.0,2
?,0.32,0.26,8.3,0.053,32.0,?,0.9965,3.25,0.51,9.2,?,2
?,?,0.07,?,?,33.0,147.0,0.9944,3.33,0.58,9.7,?,2
5.8,0.25,0.26,13.1,?,44.0,148.0,?,3.29,0.38,9.3,?,2
6.6,?,0.3,5.1,0.057,30.0,?,0.9949,3.24,0.38,9.0,5.0,2
7.0,0.29,0.54,?,0.046,59.0,234.0,0.9966,3.05,0.61,9.5,?,2
6.6,0.19,?,8.9,0.046,51.0,169.0,?,3.14,?,9.8,?,2
?,?,0.41,9.1,?,50.0,?,0.9954,?,0.58,9.8,6.0,2
?,0.26,?,?,0.042,?,?,?,?,0.5,?,5.0,?
6.8,0.32,0.34,?,?,14.0,?,0.9919,3.05,?,10.6,4.0,?
?,0.3,0.49,4.7,?,17.0,?,?,?,?,12.4,?,?
7.0,0.24,0.36,?,0.034,?,112.0,?,3.19,0.38,12.6,?,2
?,?,0.58,5.0,?,?,114.0,?,?,0.6,12.3,?,2
?,?,0.37,?,?,46.0,?,0.9938,3.08,0.65,?,4.0,2
6.7,?,?,?,0.054,51.0,?,0.9982,3.19,0.49,?,?,2
7.1,0.35,0.24,15.4,0.055,?,?,0.9988,?,0.49,?,?,2
7.3,?,0.25,?,0.056,47.0,?,0.9961,3.08,0.47,8.8,5.0,2
?,0.28,?,15.7,0.053,?,190.0,?,?,0.51,9.7,?,?
7.2,?,?,14.2,0.058,49.0,192.0,?,2.98,0.48,9.0,?,2
7.2,?,0.39,14.2,0.058,?,?,0.9979,2.98,?,9.0,7.0,?
?,?,0.39,?,0.058,49.0,192.0,?,?,0.48,9.0,7.0,?
?,?,0.39,14.2,0.058,49.0,?,?,2.98,?,9.0,?,2
5.9,0.15,?,5.8,0.041,53.0,155.0,0.9945,3.52,0.46,10.5,6.0,?
?,?,0.42,19.8,?,?,?,1.0,2.96,?,?,5.0,2
?,0.28,0.22,?,?,?,?,0.9957,3.44,0.64,?,?,2
9.1,?,0.38,1.6,0.066,34.0,182.0,0.9968,?,0.38,8.5,3.0,2
6.3,?,?,1.2,?,?,175.0,?,3.37,?,9.4,6.0,2
8.3,0.39,0.7,?,?,33.0,?,?,?,0.57,9.4,5.0,?
7.2,?,?,3.8,0.041,?,?,?,?,?,11.2,7.0,2
7.5,0.17,?,11.3,0.046,65.0,146.0,?,3.17,0.45,?,6.0,?
6.7,0.17,?,?,0.043,27.0,?,?,?,?,?,6.0,2
6.1,0.41,0.001,?,0.063,36.0,?,?,?,?,10.8,6.0,2
8.3,0.2,?,?,0.05,12.0,?,0.992,?,0.38,10.5,6.0,2
6.1,0.41,0.001,?,?,36.0,87.0,0.9914,?,0.67,10.8,?,2
6.0,0.29,?,?,0.055,?,?,0.9914,3.32,0.43,?,6.0,2
7.3,0.41,0.24,6.8,0.057,41.0,163.0,?,?,0.41,9.9,?,?
7.3,?,?,6.8,0.057,?,?,0.9949,3.2,0.41,9.9,6.0,2
7.2,?,0.24,6.7,?,40.0,?,?,3.2,0.41,9.9,5.0,2
?,0.4,0.24,?,?,41.0,?,?,3.2,?,?,6.0,?
?,0.33,0.27,?,?,?,?,0.9927,?,?,10.4,7.0,2
?,0.31,?,?,0.037,36.0,148.0,?,3.21,0.41,?,?,?
6.1,?,?,2.1,?,16.0,100.0,0.9917,3.4,0.71,11.5,7.0,2
5.0,?,0.14,?,0.032,?,164.0,?,3.53,0.51,12.5,?,2
?,0.25,?,?,?,37.0,?,?,?,?,10.0,6.0,?
5.7,0.36,0.21,6.7,?,51.0,?,0.9941,3.29,0.63,10.0,6.0,2
?,0.34,?,6.6,0.04,50.0,167.0,?,?,0.62,10.0,5.0,?
6.8,?,0.6,1.1,?,42.0,?,?,3.09,?,9.1,?,2
6.8,?,?,4.7,?,34.0,134.0,0.9927,3.21,?,?,?,?
?,0.24,?,7.7,0.031,?,?,?,3.19,0.37,10.5,5.0,2
?,0.3,0.47,7.85,0.03,19.0,?,?,?,?,11.5,7.0,2
?,0.125,?,?,0.04,?,69.0,0.9934,3.54,?,10.1,6.0,?
6.0,0.1,0.24,1.1,0.041,15.0,?,0.9927,3.61,?,10.3,7.0,?
?,0.24,0.35,?,?,?,?,0.9938,?,0.37,?,5.0,?
?,0.25,?,4.7,0.031,?,134.0,?,3.21,0.38,?,6.0,2
6.8,?,?,9.3,0.031,?,137.0,0.9946,3.16,?,10.4,6.0,?
8.3,0.41,?,2.0,0.046,?,207.0,0.993,3.02,?,11.4,5.0,?
7.5,0.27,?,?,0.057,131.0,?,0.9946,3.18,?,10.5,5.0,?
7.9,0.26,0.41,15.15,0.04,?,216.0,0.9976,2.96,0.6,?,6.0,?
6.4,0.34,0.23,6.3,?,?,143.0,?,3.19,?,?,?,2
?,0.28,?,15.4,?,55.0,195.0,?,?,0.5,9.6,?,2
7.2,0.21,?,1.3,?,33.0,?,?,?,0.51,10.4,?,2
?,?,0.35,4.8,?,?,101.0,?,?,?,?,8.0,?
6.8,?,?,4.6,0.032,37.0,?,?,?,0.39,?,?,2
