@relation dataset

@attribute eccentricity real
@attribute aspect_ratio real
@attribute elongation real
@attribute solidity real
@attribute stoc_convexity real
@attribute iso_factor real
@attribute max_in_depth real
@attribute lobedness real
@attribute avg_intensity real
@attribute avg_contrast real
@attribute smoothness real
@attribute third_moment real
@attribute uniformity real
@attribute entropy real


@data
?,1.86,?,0.99039,1.0,0.75976,?,0.0039793,0.062798,0.13234,0.017213,0.0044528,?,?
?,1.2099,0.36317,0.9211,0.98772,0.60555,0.023597,0.10134,?,0.20088,0.038786,0.015895,4.049E-4,1.5371
0.66307,1.2065,0.32559,0.94952,0.99649,0.75954,?,0.032621,0.021815,0.097143,0.0093485,0.0040284,?,0.5341
0.61289,1.0991,?,?,0.98421,?,0.025545,?,?,0.1606,?,0.011672,1.2121E-4,?
0.70668,1.251,0.38111,0.94226,0.99825,0.6925,0.019432,0.068724,0.031587,?,0.013056,0.0053112,8.6352E-5,0.72247
0.66889,1.1435,?,0.90355,0.99649,0.60571,0.028329,0.14606,0.057506,0.15931,0.024752,0.010304,1.8533E-4,1.1365
0.50139,1.0066,?,?,0.99825,0.64029,0.021782,0.086347,?,0.1598,0.024899,0.011106,1.6162E-4,1.0511
0.60803,1.0646,?,0.90487,?,0.67517,0.031915,?,?,0.16411,0.026225,0.010602,2.2964E-4,1.2307
0.56599,1.0427,0.35318,?,0.99825,?,?,0.19785,0.026348,0.10589,0.011088,0.0046505,5.2046E-5,0.62671
0.68605,1.1632,?,0.91639,0.99825,0.61136,0.030339,?,?,0.16858,0.027633,0.012886,1.5525E-4,1.0815
?,1.084,?,0.92056,0.99825,?,0.024753,0.11151,?,0.14722,?,0.010881,6.468E-5,0.83221
0.39432,1.1191,?,?,0.99298,0.73417,0.012499,0.028432,0.073063,0.13718,0.01847,0.0040597,?,1.8893
0.62011,1.3298,0.2836,0.96952,0.99825,0.77871,?,0.013637,?,0.1186,0.013872,?,4.4188E-4,1.2024
0.73429,1.5069,0.40827,?,1.0,0.62558,0.014987,?,0.038113,?,0.0084269,0.0017773,?,?
0.64161,1.3004,0.31556,0.93324,0.97895,0.65487,0.017963,0.058729,0.030897,?,0.0067132,0.0014678,2.9878E-4,1.2359
0.64056,1.3166,0.28616,?,0.99649,?,0.0091632,?,0.020413,0.065575,0.0042817,8.9749E-4,?,0.86218
0.74242,?,0.38804,0.95593,0.99474,0.68188,0.012904,0.030306,0.020679,0.064242,0.0041101,7.9505E-4,?,0.87687
?,?,0.17039,0.96405,?,?,0.011761,0.025176,0.025409,0.078211,0.0060798,0.0015299,?,1.0326
0.53017,1.2503,0.23254,0.97337,?,0.82703,?,0.0079913,0.048541,0.10941,0.011828,0.0027809,4.8839E-4,1.5452
0.87844,?,0.63151,?,0.83684,0.37688,0.043563,0.34539,0.045468,0.12554,?,0.0051589,2.2842E-4,?
0.88075,?,0.58345,0.83383,?,0.41551,0.040582,0.29973,0.035786,0.10047,0.0099932,0.002759,2.5802E-4,1.0952
0.86545,1.8803,0.62039,0.82443,0.85439,0.33077,?,?,0.039518,0.1157,?,0.0042406,?,1.0136
0.93671,?,0.7298,0.81793,0.86491,0.33439,0.080539,1.1805,0.048722,0.12051,0.014314,0.0039983,3.7216E-4,1.3083
0.92676,?,0.6558,0.82432,0.89474,?,0.038012,0.26298,0.059981,0.14901,?,0.0075251,2.8398E-4,1.353
?,2.1139,0.69555,0.80873,0.85263,0.31039,0.047267,0.40663,0.039446,0.10517,0.010939,0.0028913,2.9366E-4,1.1602
0.89493,2.0494,0.64925,0.81682,?,0.35318,0.049955,0.45418,0.041808,0.12036,0.01428,0.0048007,1.7096E-4,1.0962
0.93613,2.3898,0.67175,0.84434,0.90526,0.37007,0.039277,?,?,?,?,?,?,?
0.88172,?,0.63974,0.8499,0.87368,0.34354,0.051776,?,?,?,0.022554,0.0080813,?,1.3805
?,1.7434,0.62464,?,0.89298,0.32238,0.050792,0.46952,0.064428,0.16335,0.025989,0.010189,2.3873E-4,1.3343
0.82268,1.6657,0.59909,0.84493,0.85614,0.32056,?,0.43348,?,0.18571,0.033338,?,2.7502E-4,1.5377
0.82135,?,0.6025,0.84981,?,0.31304,?,0.57236,?,0.16319,0.02594,0.0092918,3.2134E-4,1.4686
0.46348,?,0.72231,0.63754,0.47544,?,0.14864,4.0212,0.010917,0.053494,0.0028534,8.7543E-4,2.9594E-5,0.53199
?,?,0.623,?,0.59649,0.27687,0.13296,3.2176,0.014816,0.067044,?,?,3.792E-5,0.52114
0.47728,1.2115,0.68343,0.76364,0.56667,0.23896,0.10747,2.1022,0.024036,0.080623,?,?,?,?
0.52744,?,0.51662,0.77201,?,0.33784,0.11438,2.3811,0.0254,0.082047,0.0066868,0.0017982,?,0.944
?,1.2067,0.70618,0.72175,0.56491,0.21009,0.11264,2.3093,0.021181,?,?,0.0020323,6.5828E-5,0.73274
0.63965,1.2323,0.60663,0.77037,0.62105,0.24135,0.12438,?,0.025438,0.096215,0.0091723,0.0034208,5.1566E-5,0.75194
0.71847,1.2291,?,0.75574,?,0.26004,0.098823,1.7774,0.021217,0.073201,?,0.0013612,1.2452E-4,0.79862
0.47815,?,0.52998,0.81654,0.8193,0.33753,0.11547,2.4268,0.006859,0.042071,?,4.7564E-4,1.4404E-5,0.30832
?,1.7011,0.5348,0.81465,0.97018,0.37276,0.035424,0.22838,0.038846,0.1192,0.014009,0.0057424,1.0856E-4,?
0.83755,?,?,0.76697,0.95088,0.27825,0.039592,0.28528,?,0.087838,0.0076564,?,5.6309E-5,0.8079
0.84315,1.8134,0.54611,?,0.96667,0.49437,0.038509,0.2699,0.054653,0.14411,0.020345,0.0082654,1.6275E-4,1.495
0.82602,1.6637,0.49244,0.8862,0.99298,0.57136,?,?,0.034444,0.1012,0.010138,0.0030708,1.6513E-4,1.1047
?,?,0.55606,0.87745,0.97018,0.52669,0.029555,0.15898,0.027883,0.092866,0.0085504,0.0031577,1.2091E-4,0.9961
?,1.7418,0.49818,0.92748,1.0,0.62301,0.014708,0.039374,?,0.077667,0.0059959,0.002105,2.9619E-4,?
?,2.0659,0.55339,?,1.0,0.60231,0.031671,0.18255,0.049706,0.1344,0.017742,0.0066921,1.6133E-4,1.4016
0.86587,1.9999,0.52725,0.97215,0.99474,0.67283,0.0092956,0.015726,0.021192,?,0.0054383,0.0014673,?,0.78201
?,1.6421,0.47458,0.85777,0.98421,0.50374,?,0.073157,?,0.075567,?,0.0023517,8.791E-5,0.7658
0.84285,1.8572,0.51931,0.91339,0.97544,0.60526,0.028734,0.15027,0.038283,0.1156,?,0.0048867,1.2558E-4,1.1185
0.98502,6.0596,0.83612,0.97628,0.98772,0.31546,0.02322,0.098133,0.03683,0.10661,?,0.0032908,?,1.0185
0.98487,6.0229,0.83628,0.96522,1.0,0.29509,0.024667,0.11074,0.0303,0.097095,?,0.0027833,1.8341E-4,0.85025
?,6.628,0.84928,0.96861,0.97719,0.27717,0.029032,0.1534,?,?,?,0.0033387,1.3116E-4,0.94985
0.98326,5.8308,?,0.96489,1.0,0.30777,0.014672,0.039178,0.019278,0.073118,0.0053178,0.0014657,9.7882E-5,0.66403
0.98592,6.0269,0.83884,0.96027,0.96842,0.28345,0.025004,0.11379,0.021226,0.080869,0.0064972,0.001957,9.1646E-5,0.64839
0.98695,?,0.84124,0.97085,1.0,?,?,0.09814,?,0.089821,0.0080032,0.0024919,9.7883E-5,0.8112
0.98717,6.5173,0.84726,0.96846,1.0,0.28899,?,0.08854,0.042124,0.11842,0.013829,0.0043818,2.0215E-4,1.098
0.98361,5.8719,0.82847,0.95488,0.98421,0.32134,0.040164,?,?,0.11622,0.013327,?,1.9465E-4,1.0006
?,6.1273,0.84737,0.95274,0.89649,0.29982,0.019421,0.068643,0.028986,0.095642,0.0090645,0.0027526,1.4425E-4,?
0.986,6.1763,0.83942,?,0.99298,0.31607,0.011769,0.025208,0.051048,0.13524,0.017961,0.0060176,3.128E-4,1.166
0.98824,7.142,0.86069,0.96683,0.99474,0.26951,0.021697,0.08568,0.024361,0.087108,0.0075307,0.0023055,9.7934E-5,0.7396
0.47821,1.2059,0.34976,0.90378,0.99649,0.51298,?,?,?,0.17347,0.029213,0.0093049,?,1.5956
0.53941,1.278,?,0.91793,?,?,?,0.22147,0.060967,0.15124,0.022362,0.0076389,4.3953E-4,1.2541
0.54833,1.2733,0.31093,0.93409,0.99825,?,?,0.058744,0.043685,0.12505,0.015397,?,4.2441E-4,0.94617
0.58938,1.3232,0.40145,0.89009,0.98421,0.43977,0.047907,0.4177,0.11488,0.19211,0.035592,0.0091838,0.0015424,2.1004
0.64803,1.392,0.41362,0.89752,0.96316,0.50892,0.026737,0.1301,?,0.15033,0.022099,0.0078269,3.6426E-4,1.184
0.54029,1.2759,0.36992,?,0.97719,0.54283,?,0.1441,0.051554,0.14256,0.019917,0.0074501,?,1.1427
0.4309,1.2825,0.38769,?,?,0.46204,0.052403,0.49979,0.067688,?,0.025566,0.0091042,?,1.3596
0.4659,1.2195,?,?,?,0.66599,0.013322,0.032299,0.024332,0.10405,0.01071,0.0047135,4.6307E-5,0.56447
?,1.2165,0.37691,0.90161,0.99474,0.54006,?,0.18848,0.098716,0.18377,0.03267,?,9.5661E-4,?
0.46098,1.2199,0.32967,0.90459,1.0,0.56329,?,0.13328,?,0.18249,?,0.010076,9.0962E-4,1.7156
0.73086,?,?,?,0.97193,?,?,0.21399,0.02898,0.10191,0.01028,0.0035859,1.0051E-4,0.76676
?,1.2902,?,0.9208,?,?,?,0.10378,0.047501,0.12228,0.014732,0.0042129,5.6945E-4,1.1232
0.59837,1.3539,0.35704,?,0.99825,0.64448,0.019818,?,0.045326,0.13137,0.016966,0.0059817,?,0.93682
0.55112,1.2821,0.39683,0.88375,0.99649,0.49492,?,0.17015,0.062015,0.14621,?,0.0063685,6.7747E-4,1.2659
?,1.1374,?,?,0.97368,?,0.047809,?,0.11385,0.18608,0.033467,0.0082395,?,2.2422
0.46727,1.1876,0.36748,0.91542,0.97719,0.57995,0.051335,0.47962,0.13764,0.18732,0.033899,?,0.0029358,2.5551
0.55362,1.2438,0.39517,0.91092,?,0.51113,0.046323,?,0.083154,0.17465,0.0296,0.0094574,7.4607E-4,1.5807
0.32175,?,0.32151,0.91803,?,?,?,0.384,?,0.14622,0.020931,?,0.0014091,1.6749
0.64414,1.37,0.42697,?,0.96491,0.44764,0.055411,0.55882,0.1203,0.19149,0.035373,0.0084315,0.0018137,?
0.55977,1.3442,0.34301,0.9298,0.97544,0.57879,?,0.52218,0.14905,0.25543,0.061249,0.02381,5.9701E-4,2.413
0.50114,1.2499,?,0.94477,0.9807,0.6743,?,0.44415,0.096252,0.23034,0.050382,0.025877,?,1.4463
0.23041,1.1294,0.25496,0.94201,0.97368,0.6084,0.040722,0.3018,?,0.23571,?,0.02418,4.2353E-4,1.6648
?,1.1366,?,0.95565,0.97544,0.71234,0.038286,0.26678,0.11753,0.22041,0.046329,0.016554,6.4766E-4,1.9866
0.54913,1.2769,0.31283,0.93889,0.99123,0.5933,0.041539,?,0.15188,0.2605,0.06355,?,8.43E-4,2.203
?,1.1127,0.27055,0.95426,0.99298,0.70006,?,?,0.10967,?,?,0.016252,6.1195E-4,1.8452
?,1.0471,0.23328,0.95176,?,0.67107,?,0.47028,0.13563,0.24744,0.057693,0.022,8.6835E-4,1.9757
0.36127,1.0573,0.26213,0.93923,0.96667,?,0.04962,0.44811,?,0.28081,0.073089,0.023825,0.0012501,2.6604
0.51247,1.1116,0.65626,?,0.59298,0.16867,0.11187,2.2776,0.016001,0.061238,0.0037361,8.7861E-4,1.0284E-4,0.6508
0.54893,1.1111,0.63983,?,0.6,0.15743,0.13081,?,0.021231,0.079722,0.0063155,0.0019123,?,?
0.43425,1.095,?,0.52398,0.54211,0.15396,0.13761,3.4462,0.021147,0.073202,0.0053299,0.00134,1.6376E-4,0.75496
0.38501,1.0656,0.63042,?,0.59123,0.13705,0.12292,?,0.033373,0.098907,0.0096879,0.0027872,2.1426E-4,1.0015
?,1.1316,0.60128,0.54301,0.77368,0.20311,0.15354,4.2904,?,?,0.0050792,0.0014652,7.2478E-5,0.63273
0.24465,1.047,0.60511,0.56524,0.79474,0.21788,0.12522,2.854,0.037595,0.127,0.015874,0.006587,1.0798E-4,?
0.39092,1.087,?,?,0.6614,0.15361,?,?,0.028638,0.089135,?,?,?,0.90082
?,?,0.65899,0.52833,0.68421,0.1771,0.13017,3.0837,?,0.096836,0.0092902,?,1.265E-4,0.82383
?,1.127,0.67203,0.53024,0.75263,0.16792,?,3.0788,0.015279,0.057592,0.0033059,7.2847E-4,1.0983E-4,?
?,1.0656,0.69172,0.5233,0.49649,0.14133,?,3.0697,0.023977,0.0842,0.0070397,?,1.1284E-4,0.77399
0.52382,1.1117,0.67175,0.54701,0.62982,0.15157,0.13674,3.4028,0.026434,0.085792,0.0073064,0.0021373,1.6583E-4,0.90513
?,1.0811,0.67755,0.49042,?,0.14118,0.1243,2.8118,0.037866,0.11692,0.013485,0.0046475,?,0.9229
0.52212,1.1191,0.70988,0.50678,0.64912,0.1412,0.13192,3.1674,0.025478,0.085964,?,0.0021793,1.485E-4,?
0.38203,?,?,0.48549,0.63684,0.13165,0.11852,2.5565,0.027997,0.093312,0.008632,0.0026591,1.2469E-4,0.84994
0.27123,1.096,0.68075,0.49446,0.53684,0.13088,0.12815,2.9887,0.021943,0.072882,0.0052838,0.0013391,?,0.80402
0.44882,1.0118,0.6301,0.57134,0.81053,0.16187,0.11115,2.2486,0.027309,0.088889,0.0078393,0.0022734,?,0.86
0.88374,2.4765,0.61389,0.8581,0.98246,?,0.054511,0.54081,0.06489,0.14657,0.021032,0.0067378,?,1.6461
0.91579,2.5959,?,0.94977,1.0,?,?,0.10839,0.067044,0.1528,0.022814,0.0075708,3.1405E-4,1.6221
0.82866,1.9848,?,?,0.99825,0.55942,0.025524,0.11857,?,0.16692,?,0.0086548,?,1.8038
?,2.4734,0.60898,0.87869,0.99123,?,0.056994,0.59119,0.076471,0.16369,?,?,3.4348E-4,?
?,2.8218,0.66081,0.93335,0.97544,0.43699,?,?,0.050806,0.13408,0.017661,0.0064421,?,1.4027
0.91093,2.6184,0.63236,0.92868,?,0.51584,0.021091,0.080956,0.05094,0.12676,0.015815,0.0047138,3.1804E-4,1.3323
0.92479,2.5638,0.62255,?,0.97895,0.57504,0.0097927,0.017453,0.026156,0.10029,0.009958,0.0040505,4.4661E-5,0.77718
0.90037,2.3499,0.60125,0.93713,0.98421,0.46172,0.03166,0.18242,0.096235,0.18081,0.031658,0.0105,5.0824E-4,2.3052
?,2.3151,0.58751,?,0.98772,0.45257,0.058029,?,0.07597,0.17378,?,0.011448,2.5642E-4,?
0.93377,2.8883,0.66665,?,?,?,0.03571,0.23209,?,0.12917,0.016412,0.0057866,1.6113E-4,1.321
0.88185,?,0.57028,0.93013,0.99825,0.45014,?,0.43809,?,0.16601,0.02682,?,2.503E-4,1.7405
0.87259,2.1845,0.56922,0.93969,0.99474,0.52611,0.044598,0.36199,?,0.14227,0.019839,0.0062705,3.1494E-4,1.4969
?,1.5041,0.33723,0.98803,1.0,0.82342,0.0040421,0.0029736,0.050064,0.12542,0.015486,0.0046629,2.7091E-4,1.3598
0.73281,1.5437,0.36231,0.98616,1.0,0.79359,?,0.0050342,0.046731,0.1203,0.014265,?,2.6442E-4,1.2681
0.75285,?,0.38474,0.98701,0.99649,0.78037,0.004611,0.0038695,0.046705,0.11723,0.013556,?,2.8371E-4,1.3539
0.73935,?,0.34987,0.98479,1.0,?,0.0078079,0.011095,0.027888,?,0.01299,0.0060166,5.0098E-5,0.59895
0.63969,?,?,0.98738,1.0,0.82125,?,0.0032593,0.080446,?,0.024394,0.0066506,6.7629E-4,1.8274
0.62033,1.3105,?,0.98535,1.0,0.82478,0.0049896,0.0045311,0.070042,0.14655,0.021025,0.0058018,5.3019E-4,1.705
0.64536,1.3743,0.28162,0.98646,1.0,0.84494,?,0.0053602,0.026853,0.085949,0.007333,0.0020334,1.2813E-4,0.94296
0.70115,1.4925,?,0.98262,1.0,0.78473,?,?,0.08405,0.17102,0.028418,0.0087725,5.2855E-4,?
?,1.5016,0.34772,0.98776,0.99825,0.80848,0.0037534,0.002564,?,0.12613,0.015659,0.004022,?,1.4395
0.69686,?,0.33575,0.9851,1.0,0.80461,0.0036582,0.0024356,0.038211,0.10889,0.011717,0.003581,?,?
?,1.4024,0.31179,?,1.0,0.81091,0.0068704,0.0085907,?,0.13895,0.01894,0.0049098,6.2422E-4,1.7727
0.67362,?,0.30608,0.98301,?,0.79998,?,0.013973,0.1196,0.17804,0.030726,0.0063197,0.0016787,2.5094
0.64314,1.3574,0.28063,0.98631,0.99825,0.81381,0.0052732,0.0050608,0.058531,0.13108,?,0.0044631,4.8306E-4,1.5136
0.91298,2.455,?,0.96979,0.99825,0.5621,0.0095958,?,0.090447,0.1871,0.033823,0.0115,5.64E-4,?
0.9136,2.5213,0.61341,0.97227,1.0,?,0.0078474,0.011208,0.068427,0.14325,0.020108,0.0055763,5.7194E-4,1.7187
0.91355,2.457,0.61108,0.97034,?,0.5645,0.0077029,0.010799,0.092547,?,?,0.011708,4.6097E-4,1.8501
?,2.4132,?,0.96618,0.99649,0.56153,0.0091377,0.015197,0.10604,?,0.039637,?,?,1.8526
0.85897,1.9723,0.51434,0.97407,0.99825,0.6792,0.0068392,0.0085129,0.046518,?,0.018816,0.0073898,1.5454E-4,1.014
0.91296,2.4862,0.62315,0.96188,1.0,0.51041,0.010684,0.020775,0.064539,?,0.018365,?,5.2757E-4,1.6875
0.93802,2.8087,0.65774,0.97091,1.0,0.58194,0.0067321,0.0082485,0.052218,0.13491,0.017874,0.0057374,?,1.2161
0.94058,3.0366,0.69248,0.93952,0.99474,0.42979,0.031219,0.17738,0.038691,0.1076,?,0.0032156,2.4816E-4,1.0843
0.89672,2.2534,0.57689,?,1.0,0.57906,0.0081422,?,?,0.1512,0.022351,?,3.1192E-4,1.4575
?,2.2045,0.55605,?,0.99649,0.64214,?,0.0051962,0.102,0.19598,0.036988,0.012562,4.8437E-4,2.0484
0.88246,2.1,0.5486,0.96929,0.99825,0.61897,?,0.0097043,?,0.19717,0.03742,0.012995,4.9125E-4,2.0094
0.90831,2.4038,?,0.97688,0.99825,0.59259,0.0064679,0.0076137,0.063688,0.1472,0.021208,0.0067017,3.2702E-4,1.5332
0.4132,?,0.48465,0.78118,0.87018,0.30478,0.080722,?,0.047303,0.12619,0.015674,?,1.9037E-4,1.489
0.56324,1.1928,?,0.77564,0.93333,0.34791,0.069404,0.87668,0.10401,0.17923,0.031125,0.0094494,7.4739E-4,?
0.48967,1.1232,?,0.80214,0.9,0.31034,0.073462,0.9822,0.10125,0.17926,?,0.010102,6.8131E-4,2.4808
0.60319,1.088,0.51739,0.7638,0.90175,0.23802,0.077022,?,0.10994,0.17976,0.031303,0.0088846,?,2.6613
0.53622,1.2341,0.44979,0.7882,0.94386,0.38426,?,0.95013,0.042992,0.12337,0.014993,?,1.3103E-4,?
0.37902,1.0738,0.5242,0.71586,0.85439,?,0.065312,?,0.067161,0.14275,0.019969,0.0059582,4.0634E-4,1.8527
0.53693,1.0751,0.55667,0.74395,0.77544,0.27241,0.080278,1.1729,?,0.16265,?,?,8.0697E-4,2.2704
0.51153,1.0767,?,0.77952,0.90702,0.28838,?,1.0789,0.084711,0.17213,0.028776,?,3.9644E-4,2.0412
0.44271,1.0836,0.49548,0.74434,?,?,0.079481,1.1497,0.10151,?,0.028929,0.0076406,?,2.389
0.30574,1.1176,?,0.66502,?,?,0.10064,1.8435,0.074621,?,0.019966,0.0054026,6.2391E-4,2.1403
0.92522,2.695,0.63571,0.92994,0.99298,0.505,0.040707,?,0.055742,?,0.023734,0.0096617,3.0237E-4,?
0.90557,2.3423,0.58487,0.95943,0.97368,0.55537,?,?,0.045897,0.13433,0.017724,0.0066757,2.4528E-4,?
?,2.638,?,0.96692,0.99123,0.52269,0.020081,0.07339,0.054145,?,0.027257,0.013322,1.6644E-4,?
0.88965,2.3863,0.59051,0.90564,0.98421,0.5136,0.048934,?,0.062886,0.17454,0.029562,0.013364,?,1.0734
0.9456,3.1174,0.70912,0.79489,0.89298,0.33915,?,3.2956,?,0.14875,0.021648,0.008569,2.5614E-4,?
0.91747,2.7054,0.64091,0.87687,0.98947,0.42531,0.089364,1.4534,0.042216,?,0.014424,0.0047692,3.061E-4,1.0097
0.86049,2.0997,0.532,?,0.98772,0.5343,0.033994,?,0.040254,0.13592,0.01814,?,1.0143E-4,0.82059
0.89808,2.4056,0.59137,0.93186,0.98596,0.51229,?,0.15729,0.044185,0.15479,0.0234,0.012336,7.6339E-5,0.78887
0.86988,2.1277,0.53926,0.96257,?,0.64927,0.027899,0.14166,0.026849,0.096968,0.0093152,0.0032376,1.0402E-4,0.7271
?,2.0417,0.52999,0.94477,0.98947,0.55141,?,?,0.031023,0.12007,0.014211,0.0064538,6.947E-5,0.64966
0.96652,3.8162,0.74273,0.82566,0.94737,0.32925,0.1446,3.8052,0.022715,0.10148,0.010193,?,4.4517E-5,0.52175
?,2.9367,0.66689,0.92543,0.99474,0.45676,0.030052,0.16437,0.015159,?,0.0050436,0.0017096,4.8527E-5,0.46762
0.61823,1.2435,0.33084,?,0.9614,0.64089,0.024255,0.10708,0.017543,0.09745,?,?,1.2841E-5,0.37324
0.61717,1.2296,?,0.93189,?,0.60176,0.025375,0.11719,0.012906,?,0.0049035,0.0019323,2.4448E-5,?
0.62404,?,0.47899,0.91562,?,0.45154,0.097205,1.7197,0.013983,0.076408,0.0058043,?,2.5646E-5,0.36029
0.48229,1.1574,0.42617,0.91741,?,0.46699,?,0.73147,?,0.105,0.010904,?,6.7833E-5,0.63468
0.5684,1.1876,0.48001,0.91247,0.79474,0.3885,0.089162,1.4469,0.027113,0.10182,0.010261,0.0037888,1.0673E-4,0.65567
0.62733,1.2441,0.50214,?,0.86667,0.47758,0.092591,1.5603,?,0.091645,0.0083289,0.0033696,4.9071E-5,?
0.58637,1.1419,0.30339,0.93305,0.92105,?,?,?,0.022886,?,0.0087041,0.0032291,1.0441E-4,0.54481
0.50771,1.1084,0.25071,0.93529,0.98596,?,0.02595,0.12256,0.013493,0.073509,0.0053745,0.0021246,3.1877E-5,?
0.6018,1.2254,0.41835,0.94269,0.95263,0.54871,0.058835,?,0.016202,0.074883,0.0055761,0.0018797,?,0.43769
?,1.202,0.47365,0.89373,0.86842,0.44347,0.077616,?,0.022403,0.10386,0.010672,0.005084,3.1292E-5,?
0.65048,1.2354,0.44987,0.90929,0.89123,0.57594,0.070699,0.9097,0.0093349,0.0592,0.0034924,?,2.2232E-5,0.26169
0.64604,1.4683,0.35457,?,0.99123,0.70641,0.02021,0.074334,0.059026,0.12721,0.015925,?,0.0012496,1.3596
0.55457,1.2955,0.25519,0.97441,0.99825,0.7824,0.012063,0.026483,0.020129,?,0.0058518,0.0016389,1.2751E-4,?
0.4443,1.2035,0.19432,0.98319,?,0.833,0.010317,?,0.029059,0.10265,?,0.003627,1.1748E-4,?
0.6368,1.4266,0.29976,?,0.99825,0.78457,0.013385,?,?,0.084495,0.0070888,0.0017155,3.1351E-4,0.913
0.64168,1.4853,0.3362,0.95562,0.99825,?,?,0.05535,0.02413,?,0.0055403,?,?,0.82279
0.58232,1.343,0.29271,0.95055,?,0.71499,0.026876,0.13146,0.068134,0.13204,0.017136,0.0036798,?,1.6315
0.44567,?,0.20257,?,0.99123,0.80094,?,0.047628,0.020632,0.074115,0.0054631,0.0013865,1.6174E-4,0.66423
0.67925,?,0.33465,0.97307,0.98246,0.7713,0.012399,?,0.0075996,?,0.0019439,4.9059E-4,3.6857E-5,0.28857
0.11708,1.0944,0.1745,0.97545,?,?,?,0.047259,?,0.087092,0.0075278,0.001568,?,1.0292
0.53283,1.3078,?,0.96727,1.0,0.77065,0.017745,0.057312,0.05341,?,?,0.0035923,0.0012358,?
?,1.2496,?,0.98317,1.0,0.82495,0.010372,?,?,0.10274,?,0.0019794,0.0011976,?
?,1.146,0.20076,0.96876,?,0.71333,0.017729,?,?,0.099068,0.0097191,0.002653,3.5728E-4,0.87046
0.64897,1.4597,0.3304,?,1.0,?,?,0.046715,0.012025,0.050266,0.0025203,5.1116E-4,1.3299E-4,0.49261
?,1.4686,?,?,0.98596,?,0.046324,0.39055,0.097628,0.18471,0.032992,0.0097255,0.001043,?
0.71573,1.3808,0.37798,0.95035,0.99123,0.68138,0.025077,0.11445,0.10429,0.23183,0.051004,?,?,?
0.81957,1.56,0.49513,0.91036,?,0.60691,0.045977,0.38473,0.097894,0.20665,?,0.015521,7.191E-4,1.5452
