@relation dataset

@attribute distance real
@attribute n_stores real
@attribute latitude real
@attribute longitude real
@attribute house_price real


@data
373.3937,8.0,24.9866,121.54082,39.5
186.9686,6.0,24.96604,121.54211,?
1009.235,?,24.96357,121.54951,20.8
390.5684,?,24.97937,?,?
?,6.0,24.96495,121.54277,47.4
942.4664,0.0,24.97843,121.52406,?
492.2313,5.0,24.96515,?,?
?,5.0,?,?,51.4
1559.827,3.0,24.97213,121.51627,28.9
?,5.0,24.97017,121.54647,?
492.2313,5.0,24.96515,121.53737,40.1
1360.139,?,?,121.54842,28.4
?,5.0,24.97563,121.54694,45.5
185.4296,0.0,24.9711,?,52.2
489.8821,?,?,121.54494,43.2
3780.59,?,24.93293,?,?
179.4538,?,?,?,39.7
170.7311,7.0,24.96719,?,?
387.7721,9.0,?,121.53788,44.7
1360.139,?,24.95204,121.54842,?
376.1709,6.0,24.95418,?,?
?,?,24.94297,?,20.7
4082.015,0.0,24.94155,121.50381,15.6
1264.73,0.0,24.94883,121.52954,?
815.9314,4.0,24.97886,121.53464,35.6
390.5684,?,24.97937,121.54245,39.4
?,?,?,121.53464,37.4
?,?,24.95836,121.53756,57.8
?,3.0,24.97723,121.53767,39.6
4066.587,0.0,?,121.50342,11.6
?,5.0,?,?,55.5
185.4296,0.0,?,?,55.2
1236.564,1.0,?,?,30.6
292.9978,6.0,?,?,73.6
?,?,24.97408,121.54011,?
515.1122,5.0,24.96299,121.5432,37.4
1962.628,?,24.95468,121.55481,23.5
4527.687,0.0,24.94741,121.49628,?
383.8624,?,24.98085,?,58.8
?,9.0,24.97433,?,58.1
401.8807,?,24.98326,121.5446,35.1
?,7.0,24.9805,121.53778,45.2
472.1745,?,24.97005,121.53758,36.5
4573.779,0.0,24.94867,121.49507,19.2
181.0766,9.0,24.97697,121.54262,42.0
1144.436,?,24.99176,121.53456,?
?,?,24.97493,121.5273,42.6
?,?,24.94898,?,15.5
201.8939,8.0,?,121.54121,55.9
?,3.0,?,121.51284,23.6
4082.015,?,24.94155,121.50381,18.8
?,0.0,24.95495,121.56174,21.8
1447.286,3.0,24.97285,121.5173,21.5
?,3.0,24.96322,121.51237,25.7
3078.176,0.0,24.95464,121.56627,?
190.0392,8.0,24.97707,121.54312,44.3
?,0.0,?,121.50342,?
616.5735,8.0,24.97945,?,42.3
?,2.0,24.97371,121.54951,?
57.58945,?,?,?,42.7
421.479,5.0,24.98246,121.54477,?
3771.895,0.0,?,?,29.3
461.1016,?,24.95425,121.5399,34.6
707.9067,2.0,24.981,121.54713,36.6
126.7286,8.0,?,121.54089,48.2
?,?,?,?,39.1
451.6419,8.0,24.96945,121.5449,?
995.7554,?,24.96305,121.54915,25.5
?,?,24.98746,?,?
?,3.0,24.97559,121.53713,?
?,5.0,24.98203,121.54348,?
1414.837,?,24.95182,121.54887,26.6
1449.722,3.0,?,121.51728,21.4
379.5575,10.0,24.98343,121.53762,?
665.0636,3.0,?,?,34.2
1360.139,1.0,24.95204,121.54842,26.2
175.6294,8.0,24.97347,?,40.9
390.5684,?,24.97937,?,52.2
?,1.0,?,?,43.5
1805.665,2.0,?,121.52091,31.1
?,?,24.97433,121.5431,?
1783.18,?,24.96731,121.51486,?
383.7129,8.0,24.972,?,?
?,?,24.97153,121.53559,39.7
372.6242,6.0,24.97838,121.54119,40.8
492.2313,5.0,24.96515,121.53737,43.8
529.7771,8.0,24.98102,121.53655,40.2
186.5101,9.0,24.97703,121.54265,78.3
1402.016,0.0,?,121.5276,38.5
431.1114,10.0,24.98123,121.53743,48.5
?,0.0,24.98569,?,?
?,6.0,24.97814,121.5417,46.0
193.5845,?,?,?,49.0
4082.015,?,24.94155,?,12.8
265.0609,8.0,24.98059,121.53986,?
3171.329,?,?,121.51776,46.6
?,?,24.9489,?,19.0
2147.376,3.0,24.96299,121.51284,33.4
4074.736,0.0,24.94235,?,14.7
4412.765,?,24.95032,121.49587,17.4
333.3679,9.0,24.98016,121.53932,32.4
?,4.0,?,121.51361,23.9
?,?,?,121.54297,39.3
373.8389,10.0,24.98322,?,61.9
732.8528,0.0,24.97668,121.52518,?
?,0.0,24.97668,121.52518,40.6
837.7233,0.0,?,121.54767,29.7
1712.632,2.0,?,121.5167,28.8
250.631,7.0,24.96606,121.54297,?
2077.39,3.0,24.96357,?,33.4
204.1705,?,?,121.53923,48.2
?,3.0,24.97213,121.51627,21.7
639.6198,5.0,?,121.54814,?
389.8219,6.0,24.96412,?,40.6
1055.067,?,?,121.54928,23.1
1009.235,0.0,24.96357,121.54951,22.3
6306.153,1.0,24.95743,121.47516,?
?,7.0,?,?,30.0
1159.454,?,?,?,13.8
90.45606,9.0,24.97433,?,52.7
1735.595,?,24.96464,121.51623,25.9
329.9747,5.0,24.98254,121.54395,51.8
?,1.0,24.95095,121.48458,17.4
?,1.0,?,121.53151,26.5
?,1.0,24.97501,121.5273,43.9
?,6.0,?,?,63.3
?,0.0,24.96334,121.54767,?
1485.097,4.0,24.97073,?,30.7
2288.011,3.0,?,121.51359,24.4
289.3248,5.0,24.98203,121.54348,53.0
2147.376,3.0,24.96299,121.51284,31.7
493.657,?,24.96968,121.54522,40.6
815.9314,4.0,24.97886,121.53464,38.1
?,?,?,?,23.7
482.7581,5.0,?,?,41.1
?,5.0,?,121.54245,40.1
837.7233,?,24.96334,121.54767,?
252.5822,?,?,121.53046,117.5
?,?,?,?,26.5
492.2313,5.0,?,121.53737,?
170.1289,1.0,24.97371,121.52984,29.3
?,?,?,?,41.0
23.38284,?,?,?,?
?,5.0,?,?,34.0
2185.128,3.0,24.96322,121.51237,27.7
208.3905,?,24.95618,121.53844,44.0
1554.25,?,?,121.51642,?
184.3302,6.0,24.96581,121.54086,45.4
?,9.0,24.98118,?,44.8
1455.798,?,24.9512,121.549,?
1978.671,2.0,24.98674,121.51844,23.5
383.2805,?,?,121.54464,?
718.2937,3.0,24.97509,121.53644,55.3
90.45606,9.0,24.97433,?,56.3
?,?,24.95425,?,32.9
?,?,24.97841,?,51.0
289.3248,?,?,121.54348,44.5
490.3446,0.0,24.97217,121.53471,37.0
?,?,24.95744,121.53711,54.4
395.6747,5.0,24.95674,121.534,24.5
?,?,24.96735,121.54464,?
?,6.0,?,121.5414,?
?,3.0,24.96299,121.51252,21.8
1144.436,4.0,24.99176,121.53456,34.1
?,4.0,24.97003,121.5458,28.5
4082.015,0.0,24.94155,?,16.7
121.7262,10.0,24.98178,121.54059,46.1
156.2442,4.0,24.96696,121.53992,36.9
461.7848,?,24.97229,121.53445,?
2288.011,3.0,24.95885,121.51359,?
439.7105,0.0,?,?,38.4
?,3.0,24.96622,121.51668,29.4
289.3248,?,?,121.54348,55.0
169.9803,?,?,121.52979,?
?,?,24.9546,?,24.7
289.3248,5.0,24.98203,?,53.0
1264.73,0.0,24.94883,121.52954,?
1643.499,2.0,24.95394,121.55174,24.7
537.7971,4.0,24.97425,121.53814,?
?,9.0,?,121.54069,78.0
104.8101,5.0,24.96674,?,42.8
577.9615,?,24.97201,121.54722,41.6
?,2.0,24.9832,?,27.3
250.631,7.0,24.96606,121.54297,42.0
752.7669,2.0,24.97795,121.53451,37.5
?,10.0,24.98343,121.53762,?
272.6783,?,24.95562,121.53872,26.9
4197.349,0.0,24.93885,121.50383,18.6
?,4.0,?,?,37.7
?,?,24.97388,121.52981,33.1
197.1338,?,24.97631,121.54436,42.5
1712.632,2.0,?,121.5167,31.3
488.8193,?,24.97015,121.54494,38.1
?,7.0,24.95744,121.53711,?
?,3.0,?,121.54971,36.7
1497.713,?,24.97003,121.51696,23.6
4197.349,0.0,24.93885,?,19.2
?,?,24.94935,121.53046,12.8
4519.69,0.0,?,121.49587,15.6
617.7134,2.0,24.97577,?,39.6
104.8101,5.0,?,?,?
?,5.0,?,121.5346,22.8
337.6016,6.0,?,121.54063,?
1867.233,2.0,?,121.51748,35.6
?,5.0,?,?,?
258.186,9.0,?,121.54331,36.3
329.9747,5.0,?,121.54395,50.4
?,?,?,121.53265,?
750.0704,2.0,24.97371,?,37.0
90.45606,9.0,24.97433,121.5431,53.5
563.2854,8.0,24.98223,?,46.6
?,0.0,24.998,121.5155,41.2
185.4296,0.0,?,121.5317,?
1712.632,2.0,?,121.5167,30.8
6488.021,1.0,24.95719,121.47353,11.2
259.6607,6.0,?,121.54516,53.7
104.8101,5.0,24.96674,121.54067,?
492.2313,?,24.96515,?,?
2180.245,3.0,24.96324,?,?
2674.961,?,24.96143,121.50827,?
?,?,24.96299,121.51284,?
?,1.0,24.95204,121.54842,30.1
383.8624,5.0,?,?,?
211.4473,1.0,24.97417,121.52999,45.3
338.9679,9.0,24.96853,121.54413,44.9
193.5845,?,?,121.54089,45.1
?,0.0,24.95505,121.55964,24.7
87.30222,10.0,24.983,?,?
281.205,8.0,24.97345,121.54093,63.3
967.4,4.0,24.98872,?,40.0
109.9455,10.0,24.98182,?,48.0
?,7.0,24.97913,121.53666,33.1
?,4.0,24.96182,121.51222,?
?,1.0,24.95153,?,24.8
?,2.0,?,121.51531,20.9
350.8515,?,24.97544,?,43.1
2185.128,3.0,?,121.51237,22.8
289.3248,?,24.98203,?,42.1
312.8963,5.0,24.95591,121.53956,51.7
157.6052,7.0,24.96628,?,?
274.0144,1.0,?,121.53059,52.2
390.5684,5.0,?,121.54245,49.5
1157.988,0.0,24.96165,121.55011,23.8
?,?,24.96447,?,?
49.66105,8.0,24.95836,121.53756,56.8
587.8877,8.0,24.97077,?,37.4
292.9978,6.0,24.97744,121.54458,69.7
289.3248,?,24.98203,121.54348,53.3
?,9.0,24.98298,?,47.3
3529.564,0.0,?,?,29.3
?,?,24.97845,121.53889,40.3
?,0.0,24.94297,121.50342,12.9
?,10.0,24.983,?,?
?,0.0,?,?,?
2103.555,?,?,121.51462,25.6
?,4.0,?,?,?
?,8.0,24.96756,121.5423,67.7
377.8302,9.0,24.97151,121.5435,?
1939.749,?,24.95155,121.55387,?
?,6.0,?,121.53874,?
967.4,4.0,24.98872,121.53408,40.3
4136.271,1.0,?,121.4963,24.7
?,4.0,24.974,?,?
918.6357,?,24.97198,?,31.9
1164.838,4.0,24.99156,121.53406,?
?,2.0,?,?,23.0
170.1289,?,?,121.52984,37.3
482.7581,5.0,24.97433,?,35.5
?,?,24.96305,121.51254,?
187.4823,?,24.97388,?,?
161.942,9.0,24.98353,121.53966,39.7
289.3248,5.0,24.98203,?,41.2
130.9945,?,24.95663,121.53765,37.2
372.1386,?,24.97293,121.54026,?
2408.993,0.0,24.95505,121.55964,22.3
?,3.0,24.9633,121.51243,28.1
4082.015,0.0,?,?,15.4
90.45606,9.0,24.97433,121.5431,50.0
390.9696,7.0,24.97923,?,?
?,5.0,24.96674,121.54067,52.5
?,?,?,121.5431,63.9
